id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2720866083,34,1,1,2,9,cftj6g399tknheudaxsdpfdgb,1,32.1,83.0,2024-09-15T14:04:39.790Z,2024-09-15T14:04:43Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5213922907,56,Back,5213922913,212,25.1,5213922915,213,4.70,5213922909,140,31.7,5213922911,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866153,35,1,1,2,15,cftj6g399tknheudaxsdpfdgb,1,35.4,44.2,2024-09-15T14:04:45.567Z,2024-09-15T14:04:48Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5213923351,213,1.49,5213923349,212,11.4,5213923347,141,60.9,5213923343,56,Back,5213923345,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866301,36,1,1,2,21,cftj6g399tknheudaxsdpfdgb,1,46.6,71.7,2024-09-15T14:04:51.790Z,2024-09-15T14:04:58Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5213924171,56,Back,5213924177,212,27.1,5213924175,141,55.4,5213924173,140,23.0,5213924179,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866331,37,1,1,2,28,cftj6g399tknheudaxsdpfdgb,1,23.0,55.4,2024-09-15T14:04:58.318Z,2024-09-15T14:04:59Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5213924287,56,Back,5213924289,140,31.2,5213924301,213,0.10,5213924297,212,8.7,5213924293,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866367,38,1,1,2,29,cftj6g399tknheudaxsdpfdgb,1,31.2,56.7,2024-09-15T14:04:59.359Z,2024-09-15T17:47:24Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5215135615,156,,5213924497,141,51.0,5213924493,56,Back,5213924501,213,3.40,5213924495,140,17.4,5213924499,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866453,39,1,1,2,30,cftj6g399tknheudaxsdpfdgb,0,17.4,51.0,2024-09-15T14:05:00.894Z,2024-09-15T14:05:06Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5213924957,56,Center,5213924965,212,42.5,5213924963,141,31.0,5213924955,157,,5213924967,213,5.96,5213924969,1,,5213924959,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866449,19,44,1,2,34,c165yjiny1qnmfdvefxvflnkc,1,39.7,70.4,2024-09-15T14:05:04.619Z,2024-09-15T14:25:13Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5213924921,56,Back,5213925143,233,40,5213924925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866463,40,44,1,2,34,cftj6g399tknheudaxsdpfdgb,0,60.3,29.6,2024-09-15T14:05:04.620Z,2024-09-15T14:25:13Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5213925011,286,,5213925199,233,19,5213925003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866471,20,1,1,2,34,c165yjiny1qnmfdvefxvflnkc,0,41.0,68.1,2024-09-15T14:05:04.621Z,2024-09-15T17:47:41Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5213925041,56,Center,5213925047,212,17.1,5213925045,141,68.5,5213925043,140,57.3,5213925049,213,0.02,5213925039,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866611,41,1,1,2,38,cftj6g399tknheudaxsdpfdgb,1,52.5,27.0,2024-09-15T14:05:08.926Z,2024-09-15T14:05:13Z,195o7hchielt14ic49r3k06sq,Serginho,,,5213925771,141,8.0,5213925775,212,31.1,5213925767,140,79.4,5213925779,213,5.85,5213925765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866657,42,1,1,2,43,cftj6g399tknheudaxsdpfdgb,1,94.2,15.8,2024-09-15T14:05:13.679Z,2024-09-15T17:47:58Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,1.0,,5213927505,154,,5213927503,210,13,5213926083,213,1.77,5213926077,141,48.7,5213926071,155,,5215138925,20,,5215138923,224,,5213926073,56,Center,5213926081,212,5213926075,140,89.9,5213926069,2,,,,,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,
2720866663,43,13,1,2,44,cftj6g399tknheudaxsdpfdgb,1,89.9,48.7,2024-09-15T14:05:14.782Z,2024-09-15T17:48:15Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5215140101,81,,5213927595,231,49.5,5213926119,56,Center,5213927583,103,62.5,5213927581,102,43.5,5213927573,29,,5213926115,22,,5213927591,230,99.0,5213926441,20,5213926117,17,,5213927577,55,42,5213927575,154,,5213927587,328,,,,,,,,,,,,,,,,,,,,,,,,,
2720867267,21,5,1,2,46,c165yjiny1qnmfdvefxvflnkc,1,-0.9,53.0,2024-09-15T14:05:16.715Z,2024-09-15T15:13:35Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5213929305,346,,5213929445,233,44,5213929301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720866683,44,5,1,2,46,cftj6g399tknheudaxsdpfdgb,0,100.9,47.0,2024-09-15T14:05:16.715Z,2024-09-15T15:13:35Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5213929457,233,21,5213926201,346,,5213926199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720867321,22,1,1,3,19,c165yjiny1qnmfdvefxvflnkc,0,3.6,57.6,2024-09-15T14:05:49.386Z,2024-09-15T14:05:52Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5213929603,124,,5213929609,141,72.6,5213929605,56,Center,5213929617,74,,5213929611,212,74.9,5213929607,140,74.3,5213929613,213,0.14,5213929615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720867357,45,1,1,3,23,cftj6g399tknheudaxsdpfdgb,1,24.9,16.2,2024-09-15T14:05:53.503Z,2024-09-15T14:58:21Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5213929821,140,31.0,5213929827,212,8.0,5213929819,56,Back,5213929823,141,23.3,5213929829,213,0.65,5213929817,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720867375,46,1,1,3,24,cftj6g399tknheudaxsdpfdgb,1,31.0,23.3,2024-09-15T14:05:54.526Z,2024-09-15T14:05:55Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5213929985,157,,5213929987,56,Back,5213929989,140,45.4,5213929997,1,,5213929991,141,13.4,5213929993,212,16.6,5213929995,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720867391,48,4,1,3,26,cftj6g399tknheudaxsdpfdgb,1,46.0,18.0,2024-09-15T14:05:56.991Z,2024-09-15T14:25:08Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5213930107,152,,5213930105,56,Back,5213930103,13,,5213930111,286,,5213930109,265,,5213930249,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720867409,23,4,1,3,26,c165yjiny1qnmfdvefxvflnkc,0,54.0,82.0,2024-09-15T14:05:56.992Z,2024-09-15T14:25:09Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5213930209,265,,5213930211,285,,5213930297,233,48,5213930205,56,Left,5213930203,13,,5213930207,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868021,49,1,1,3,48,cftj6g399tknheudaxsdpfdgb,1,47.5,25.8,2024-09-15T14:06:18.765Z,2024-09-15T14:06:27Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5213933341,5,,5213933347,140,39.4,5213933345,56,Back,5213933343,152,,5213933351,212,14.2,5213933353,213,4.07,5213933349,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868061,50,1,1,3,57,cftj6g399tknheudaxsdpfdgb,1,43.7,10.0,2024-09-15T14:06:27.406Z,2024-09-15T14:06:29Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5213933521,140,39.1,5213933527,213,1.69,5213933519,56,Back,5213933525,212,39.7,5213933523,141,67.9,5213933529,1,,5213933549,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868113,51,1,1,3,59,cftj6g399tknheudaxsdpfdgb,1,39.0,68.7,2024-09-15T14:06:29.374Z,2024-09-15T14:06:31Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5213933829,212,24.1,5213933825,140,55.2,5213933823,56,Left,5213933831,213,0.79,5213933827,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868149,52,1,1,4,0,cftj6g399tknheudaxsdpfdgb,1,54.3,95.0,2024-09-15T14:06:31.054Z,2024-09-15T14:06:33Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5213934037,140,43.6,5213934041,212,12.0,5213934035,56,Back,5213934043,213,3.50,5213934039,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868207,53,1,1,4,2,cftj6g399tknheudaxsdpfdgb,1,43.6,88.9,2024-09-15T14:06:32.925Z,2024-09-15T14:06:35Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5213934377,213,6.24,5213934371,140,53.7,5213934373,141,88.3,5213934369,56,Left,5213934375,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868215,54,61,1,4,5,cftj6g399tknheudaxsdpfdgb,0,53.3,88.1,2024-09-15T14:06:35.454Z,2024-09-15T14:06:35Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5213934425,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868433,25,50,1,4,7,c165yjiny1qnmfdvefxvflnkc,1,54.0,15.5,2024-09-15T14:06:37.229Z,2024-09-15T14:25:11Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5213937911,286,,5213935557,56,Right,5213938495,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868265,55,7,1,4,7,cftj6g399tknheudaxsdpfdgb,0,46.0,84.5,2024-09-15T14:06:37.230Z,2024-09-15T17:49:24Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5215145971,385,,5213934651,56,Back,5213938437,233,25,5213934653,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868581,26,61,1,4,8,c165yjiny1qnmfdvefxvflnkc,1,53.1,14.4,2024-09-15T14:06:39.012Z,2024-09-15T16:02:23Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5213936359,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868609,27,5,1,4,9,c165yjiny1qnmfdvefxvflnkc,0,54.8,-1.1,2024-09-15T14:06:39.118Z,2024-09-15T15:13:36Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5213936493,347,,5214284493,233,56,5213936491,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868665,56,5,1,4,9,cftj6g399tknheudaxsdpfdgb,1,45.2,101.1,2024-09-15T14:06:39.118Z,2024-09-15T15:13:36Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5213936787,347,,5214284449,233,27,5213936783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868319,24,43,1,4,9,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T14:06:39.768Z,2024-09-15T14:07:10Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5213938195,144,61,5213934907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868695,57,1,1,4,27,cftj6g399tknheudaxsdpfdgb,1,43.2,100.0,2024-09-15T14:06:57.118Z,2024-09-15T17:49:47Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5213936955,107,,5213936961,141,75.4,5213936957,56,Back,5213936963,212,20.3,5213936965,213,4.22,5213936959,140,34.1,5215147551,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868753,58,1,1,4,28,cftj6g399tknheudaxsdpfdgb,1,34.1,74.4,2024-09-15T14:06:58.447Z,2024-09-15T14:07:01Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5213937289,140,28.8,5213937291,141,38.6,5213937287,56,Back,5213937293,212,25.0,5213937295,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868781,59,1,1,4,31,cftj6g399tknheudaxsdpfdgb,1,28.7,35.4,2024-09-15T14:07:01.309Z,2024-09-15T14:07:03Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5213937471,140,33.7,5213937477,213,4.97,5213937475,212,20.9,5213937469,56,Back,5213937473,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868831,60,1,1,4,32,cftj6g399tknheudaxsdpfdgb,1,34.0,6.8,2024-09-15T14:07:03.022Z,2024-09-15T14:07:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5213937767,140,18.0,5213937765,56,Back,5213937771,212,24.8,5213937769,141,33.6,5213937773,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868879,61,1,1,4,36,cftj6g399tknheudaxsdpfdgb,1,18.0,33.6,2024-09-15T14:07:06.334Z,2024-09-15T14:07:09Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5213938045,140,6.6,5213938043,56,Back,5213938047,141,56.7,5213938049,212,19.7,5213938051,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720868967,62,1,1,4,38,cftj6g399tknheudaxsdpfdgb,1,8.2,59.9,2024-09-15T14:07:08.990Z,2024-09-15T14:07:13Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5213938551,213,0.99,5213938549,212,30.9,5213938547,141,98.0,5213938545,140,24.3,5213938543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869059,63,1,1,4,42,cftj6g399tknheudaxsdpfdgb,0,24.8,98.1,2024-09-15T14:07:12.462Z,2024-09-15T14:07:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5213939019,56,Center,5213939027,213,6.04,5213939021,140,85.0,5213939023,141,75.0,5213939025,212,65.1,5213939029,1,,5213939017,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869157,29,1,1,4,49,c165yjiny1qnmfdvefxvflnkc,1,9.7,25.0,2024-09-15T14:07:19.259Z,2024-09-15T14:07:24Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5213939587,212,25.3,5213939581,56,Back,5213939583,140,19.4,5213939585,141,59.1,5213939589,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869187,30,1,1,4,53,c165yjiny1qnmfdvefxvflnkc,1,21.4,63.3,2024-09-15T14:07:23.896Z,2024-09-15T14:07:25Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5213939723,141,65.4,5213939725,212,12.1,5213939727,213,0.12,5213939719,56,Back,5213939721,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869291,31,1,1,4,55,c165yjiny1qnmfdvefxvflnkc,1,34.8,63.9,2024-09-15T14:07:25.336Z,2024-09-15T14:07:30Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5213940249,213,3.28,5213940233,56,Back,5213940245,212,7.6,5213940237,140,27.6,5213940241,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869331,32,1,1,5,0,c165yjiny1qnmfdvefxvflnkc,1,26.7,59.1,2024-09-15T14:07:30.567Z,2024-09-15T14:07:33Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5213940447,141,36.9,5213940445,140,22.5,5213940443,56,Back,5213940451,213,4.43,5213940449,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869383,33,1,1,5,3,c165yjiny1qnmfdvefxvflnkc,1,23.9,37.7,2024-09-15T14:07:33.848Z,2024-09-15T14:07:37Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5213940807,1,,5213940801,141,8.2,5213940797,56,Right,5213940803,212,39.0,5213940805,213,5.74,5213940795,155,,5213940799,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869399,34,1,1,5,7,c165yjiny1qnmfdvefxvflnkc,1,55.8,8.2,2024-09-15T14:07:37.272Z,2024-09-15T14:07:44Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5213940907,140,59.1,5213940905,56,Right,5213940903,3,,5213940913,213,0.95,5213940911,212,5.9,5213940909,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869423,35,61,1,5,7,c165yjiny1qnmfdvefxvflnkc,0,59.1,15.3,2024-09-15T14:07:37.545Z,2024-09-15T15:02:09Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5213941011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869405,64,1,1,5,8,cftj6g399tknheudaxsdpfdgb,1,39.8,93.6,2024-09-15T14:07:38.365Z,2024-09-15T14:07:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5213940945,213,3.40,5213940939,140,30.8,5213940943,212,9.8,5213940941,141,89.9,5213940937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869429,66,1,1,5,9,cftj6g399tknheudaxsdpfdgb,1,30.8,89.9,2024-09-15T14:07:39.229Z,2024-09-15T14:07:40Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5213941039,212,7.0,5213941037,141,96.6,5213941041,213,0.70,5213941035,140,35.9,5213941033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869453,67,1,1,5,10,cftj6g399tknheudaxsdpfdgb,1,35.9,96.6,2024-09-15T14:07:40.077Z,2024-09-15T14:07:42Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5213941183,213,4.54,5213941177,140,35.0,5213941181,212,5.5,5213941175,56,Back,5213941179,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869469,68,1,1,5,12,cftj6g399tknheudaxsdpfdgb,1,38.4,90.5,2024-09-15T14:07:42.493Z,2024-09-15T14:07:43Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5213941279,56,Back,5213941285,212,5.8,5213941283,141,97.8,5213941281,140,35.6,5213941287,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869517,69,1,1,5,13,cftj6g399tknheudaxsdpfdgb,1,35.6,97.8,2024-09-15T14:07:43.854Z,2024-09-15T14:07:46Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5213941535,56,Back,5213941539,141,74.4,5213941545,213,4.54,5213941537,140,32.9,5213941541,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869545,70,1,1,5,16,cftj6g399tknheudaxsdpfdgb,1,33.8,79.6,2024-09-15T14:07:46.317Z,2024-09-15T14:07:48Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5213941731,212,18.3,5213941727,140,47.4,5213941725,56,Back,5213941733,213,0.68,5213941729,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869549,71,3,1,5,18,cftj6g399tknheudaxsdpfdgb,0,47.9,96.9,2024-09-15T14:07:48.573Z,2024-09-15T17:50:39Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5213941747,286,,5215151335,465,,5213941755,211,,5213941745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869657,36,5,1,5,19,c165yjiny1qnmfdvefxvflnkc,1,45.6,-1.6,2024-09-15T14:07:49.998Z,2024-09-15T15:13:36Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5214229873,233,72,5213942373,56,Back,5213942375,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869945,72,5,1,5,19,cftj6g399tknheudaxsdpfdgb,0,54.4,101.6,2024-09-15T14:07:49.998Z,2024-09-15T15:13:36Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5213943881,347,,5213943879,56,Left,5214229901,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869723,37,1,1,5,26,c165yjiny1qnmfdvefxvflnkc,1,48.9,0.0,2024-09-15T14:07:56.839Z,2024-09-15T14:58:24Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5213942785,56,Back,5214219107,189,,5213942781,107,,5213942787,140,26.6,5213942789,141,10.1,5213942791,212,24.8,5213942793,213,2.81,5213942795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869759,38,43,1,5,30,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-15T14:08:00.391Z,2024-09-15T14:58:23Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5213942955,212,13.5,5213942949,56,Back,5213942953,141,24.3,5214219071,144,1,5213942951,140,21.2,5213942957,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869883,39,1,1,5,31,c165yjiny1qnmfdvefxvflnkc,1,20.4,30.9,2024-09-15T14:08:01.752Z,2024-09-15T14:08:06Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5213943529,56,Back,5213943533,140,27.3,5213943545,213,1.25,5213943541,212,22.7,5213943537,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869985,40,1,1,5,36,c165yjiny1qnmfdvefxvflnkc,1,38.8,65.5,2024-09-15T14:08:06.152Z,2024-09-15T14:08:11Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5213944067,155,,5213944079,1,,5213944077,213,5.30,5213944071,140,63.0,5213944073,141,9.1,5213944069,56,Right,5213944075,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720869959,73,83,1,5,39,cftj6g399tknheudaxsdpfdgb,0,28.8,95.7,2024-09-15T14:08:09.613Z,2024-09-15T14:08:15Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5213944463,399,3ylgelxr6ssp42hidfnchqp2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720870039,41,1,1,5,40,c165yjiny1qnmfdvefxvflnkc,1,63.0,4.9,2024-09-15T14:08:10.968Z,2024-09-15T14:08:14Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5213944403,56,Back,5213944409,212,20.7,5213944405,140,43.3,5213944411,213,3.17,5213944407,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720870043,42,1,1,5,44,c165yjiny1qnmfdvefxvflnkc,1,43.4,6.1,2024-09-15T14:08:14.375Z,2024-09-15T14:08:16Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5213944439,213,1.65,5213944431,140,42.5,5213944427,56,Back,5213944435,212,11.6,5213944433,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720870101,43,1,1,5,46,c165yjiny1qnmfdvefxvflnkc,1,44.6,28.8,2024-09-15T14:08:16.263Z,2024-09-15T14:08:18Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5213944747,140,32.7,5213944751,212,13.9,5213944749,141,37.7,5213944753,213,2.69,5213944745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720870189,44,1,1,5,47,c165yjiny1qnmfdvefxvflnkc,1,36.3,37.9,2024-09-15T14:08:17.847Z,2024-09-15T14:08:22Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5213945169,213,1.58,5213945161,141,61.7,5213945153,56,Back,5213945165,212,16.2,5213945157,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
