id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2715374441,39,1,1,2,55,77tfx9me4aaqhzv78bmgsy9bg,1,30.3,77.3,2024-08-31T14:03:33.657Z,2024-08-31T14:03:36Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5183926557,140,34.6,5183926563,213,5.13,5183926561,212,11.1,5183926555,56,Back,5183926559,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715374455,22,83,1,2,56,5rz9enoyknpg8ji78za5b82p0,0,71.9,43.8,2024-08-31T14:03:34.543Z,2024-08-31T17:48:16Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5183928429,399,6rd6a2f1k124dzp1p904yq3h0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715374617,40,1,1,2,57,77tfx9me4aaqhzv78bmgsy9bg,1,32.3,58.6,2024-08-31T14:03:36.201Z,2024-08-31T14:03:42Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5183927577,1,,5183927575,213,3.81,5183927569,140,3.7,5183927567,56,Back,5183927573,212,38.3,5183927571,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715374773,41,1,1,3,3,77tfx9me4aaqhzv78bmgsy9bg,0,3.4,13.7,2024-08-31T14:03:42.041Z,2024-08-31T14:03:47Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5183928351,56,Right,5183928359,212,58.9,5183928347,157,,5183928361,213,0.00,5183928357,141,13.8,5183928365,1,,5183928355,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715374793,23,44,1,3,8,5rz9enoyknpg8ji78za5b82p0,1,40.1,87.0,2024-08-31T14:03:46.767Z,2024-08-31T15:58:18Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5183929077,233,42,5183928513,285,,5183928511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715374889,42,44,1,3,8,77tfx9me4aaqhzv78bmgsy9bg,0,59.9,13.0,2024-08-31T14:03:46.768Z,2024-08-31T15:58:18Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5183929031,286,,5183929029,56,Right,5183929133,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715374827,24,1,1,3,8,5rz9enoyknpg8ji78za5b82p0,1,39.4,88.3,2024-08-31T14:03:47.263Z,2024-08-31T14:03:48Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5183928687,212,5.7,5183928685,141,89.5,5183928679,3,,5183928689,213,0.14,5183928681,56,Back,5183928683,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715374933,25,1,1,3,10,5rz9enoyknpg8ji78za5b82p0,0,44.2,88.3,2024-08-31T14:03:48.640Z,2024-08-31T14:03:51Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5183929213,157,,5183929223,141,84.5,5183929219,140,71.8,5183929231,213,6.19,5183929235,1,,5183929215,56,Left,5183929227,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715374987,43,61,1,3,13,77tfx9me4aaqhzv78bmgsy9bg,1,35.3,22.6,2024-08-31T14:03:51.465Z,2024-08-31T17:48:35Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5183929463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715375035,44,1,1,3,14,77tfx9me4aaqhzv78bmgsy9bg,1,40.2,32.5,2024-08-31T14:03:52.489Z,2024-08-31T14:03:54Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5183929711,141,21.2,5183929713,212,9.4,5183929707,56,Back,5183929709,140,35.0,5183929715,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715375119,45,1,1,3,15,77tfx9me4aaqhzv78bmgsy9bg,1,32.9,23.1,2024-08-31T14:03:54.250Z,2024-08-31T14:03:56Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5183930183,141,27.4,5183930181,140,23.4,5183930187,213,2.86,5183930179,56,Back,5183930185,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715375373,46,1,1,3,17,77tfx9me4aaqhzv78bmgsy9bg,1,23.2,31.7,2024-08-31T14:03:56.265Z,2024-08-31T14:04:02Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5183931373,56,Back,5183931379,212,16.2,5183931381,213,1.54,5183931377,141,55.5,5183931375,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715375419,47,1,1,3,24,77tfx9me4aaqhzv78bmgsy9bg,1,24.9,55.6,2024-08-31T14:04:02.425Z,2024-08-31T14:04:04Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5183931617,141,32.1,5183931619,212,16.4,5183931621,213,4.93,5183931613,56,Back,5183931615,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715375481,48,1,1,3,26,77tfx9me4aaqhzv78bmgsy9bg,1,29.6,31.8,2024-08-31T14:04:04.409Z,2024-08-31T14:04:06Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5183931925,213,0.33,5183931917,56,Center,5183931919,140,54.3,5183931921,141,44.8,5183931923,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715375609,49,1,1,3,27,77tfx9me4aaqhzv78bmgsy9bg,1,54.3,44.8,2024-08-31T14:04:06.137Z,2024-08-31T14:04:10Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5183932581,140,62.2,5183932583,141,9.0,5183932585,212,25.7,5183932579,56,Right,5183932587,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715375707,50,1,1,3,31,77tfx9me4aaqhzv78bmgsy9bg,0,64.7,9.4,2024-08-31T14:04:10.073Z,2024-08-31T14:04:12Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5183933039,56,Center,5183933045,212,30.5,5183933049,213,0.51,5183933043,141,31.5,5183933041,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715375729,26,52,1,3,34,5rz9enoyknpg8ji78za5b82p0,1,7.3,68.9,2024-08-31T14:04:12.771Z,2024-08-31T17:49:02Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5185529961,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715376339,27,1,1,3,49,5rz9enoyknpg8ji78za5b82p0,1,10.6,55.2,2024-08-31T14:04:28.079Z,2024-08-31T14:04:37Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5183936581,1,,5183936225,212,39.6,5183936219,56,Back,5183936223,141,4.3,5183936221,140,29.0,5183937513,189,,5183936217,123,,5183936259,287,,5183936227,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,
2715376461,28,1,1,3,53,5rz9enoyknpg8ji78za5b82p0,1,32.2,3.8,2024-08-31T14:04:31.663Z,2024-08-31T14:54:57Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5183936809,141,8.5,5183936813,213,2.40,5183936811,212,4.7,5183936805,56,Back,5183936807,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715376501,29,1,1,3,54,5rz9enoyknpg8ji78za5b82p0,1,25.6,13.2,2024-08-31T14:04:32.911Z,2024-08-31T14:04:34Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5183937003,141,39.5,5183937009,213,1.74,5183936999,140,22.7,5183937007,212,18.1,5183936997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715376591,30,1,1,3,55,5rz9enoyknpg8ji78za5b82p0,1,22.2,41.4,2024-08-31T14:04:33.920Z,2024-08-31T14:04:36Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5183937457,140,31.1,5183937463,212,10.1,5183937461,141,47.1,5183937455,56,Back,5183937465,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715376769,31,1,1,3,59,5rz9enoyknpg8ji78za5b82p0,1,29.7,50.3,2024-08-31T14:04:37.919Z,2024-08-31T14:04:41Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5183938301,212,6.9,5183938303,213,4.16,5183938295,140,26.3,5183938293,56,Back,5183938299,141,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715376855,32,1,1,4,3,5rz9enoyknpg8ji78za5b82p0,1,29.5,40.6,2024-08-31T14:04:41.728Z,2024-08-31T14:04:44Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5183938747,212,11.4,5183938741,56,Back,5183938743,140,28.9,5183938749,213,1.63,5183938745,141,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715376975,33,1,1,4,6,5rz9enoyknpg8ji78za5b82p0,1,36.0,63.1,2024-08-31T14:04:44.639Z,2024-08-31T14:04:48Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5183939459,56,Back,5183939467,213,1.51,5183939465,212,21.6,5183939463,141,94.8,5183939461,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377029,34,1,1,4,10,5rz9enoyknpg8ji78za5b82p0,1,33.0,92.8,2024-08-31T14:04:48.783Z,2024-08-31T14:04:50Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5183939805,212,13.3,5183939807,213,5.12,5183939801,140,38.0,5183939803,141,74.8,5183939799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377113,35,1,1,4,12,5rz9enoyknpg8ji78za5b82p0,1,39.6,73.4,2024-08-31T14:04:50.511Z,2024-08-31T14:04:53Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5183940253,141,90.3,5183940251,140,52.9,5183940249,56,Left,5183940257,212,18.1,5183940261,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377247,36,1,1,4,15,5rz9enoyknpg8ji78za5b82p0,1,54.1,93.2,2024-08-31T14:04:53.743Z,2024-08-31T14:04:57Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5183940903,141,89.4,5183940897,56,Back,5183940911,213,3.25,5183940899,140,32.3,5183940907,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377335,37,1,1,4,18,5rz9enoyknpg8ji78za5b82p0,1,31.3,80.3,2024-08-31T14:04:57.023Z,2024-08-31T14:04:59Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5183941359,140,29.2,5183941365,213,4.56,5183941363,212,14.8,5183941355,56,Back,5183941361,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377521,38,1,1,4,21,5rz9enoyknpg8ji78za5b82p0,1,27.4,61.4,2024-08-31T14:04:59.455Z,2024-08-31T14:05:05Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5183942301,1,,5183942295,141,8.5,5183942297,212,38.8,5183942291,56,Back,5183942293,140,41.3,5183942299,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377575,39,1,1,4,26,5rz9enoyknpg8ji78za5b82p0,1,42.5,11.4,2024-08-31T14:05:04.895Z,2024-08-31T14:54:46Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5183942625,56,Back,5183942641,213,3.04,5183942637,141,14.0,5183942633,140,25.5,5183942639,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377635,40,1,1,4,29,5rz9enoyknpg8ji78za5b82p0,1,23.5,14.8,2024-08-31T14:05:07.919Z,2024-08-31T14:05:09Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5183942961,213,2.30,5183942951,140,8.5,5183942953,141,40.9,5183942949,56,Back,5183942955,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377701,41,1,1,4,30,5rz9enoyknpg8ji78za5b82p0,1,8.4,40.9,2024-08-31T14:05:09.135Z,2024-08-31T14:05:11Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5183943309,141,41.5,5183943307,140,23.7,5183943305,56,Back,5183943313,213,0.03,5183943311,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715377911,42,1,1,4,32,5rz9enoyknpg8ji78za5b82p0,1,26.7,43.8,2024-08-31T14:05:11.039Z,2024-08-31T14:05:18Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5183944359,141,77.4,5183944355,56,Back,5183944363,213,1.37,5183944361,212,23.3,5183944357,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715378009,43,1,1,4,42,5rz9enoyknpg8ji78za5b82p0,1,69.3,89.4,2024-08-31T14:05:20.753Z,2024-08-31T14:05:21Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5183944893,140,62.9,5183944891,56,Left,5183944897,141,91.7,5183944901,212,6.9,5183944903,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715378047,44,1,1,4,43,5rz9enoyknpg8ji78za5b82p0,1,62.4,92.9,2024-08-31T14:05:21.743Z,2024-08-31T14:05:22Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5183945091,212,13.3,5183945087,140,63.3,5183945089,141,73.4,5183945083,56,Center,5183945095,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715378149,45,1,1,4,44,5rz9enoyknpg8ji78za5b82p0,1,64.6,73.1,2024-08-31T14:05:22.783Z,2024-08-31T14:05:25Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5183945677,213,0.98,5183945675,212,15.3,5183945669,56,Left,5183945671,140,72.7,5183945673,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715378277,46,1,1,4,47,5rz9enoyknpg8ji78za5b82p0,1,80.9,89.1,2024-08-31T14:05:25.488Z,2024-08-31T14:05:28Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5183946231,140,84.5,5183946233,141,81.5,5183946229,56,Left,5183946235,212,6.4,5183946237,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715378283,47,4,1,4,49,5rz9enoyknpg8ji78za5b82p0,1,82.6,81.0,2024-08-31T14:05:28.127Z,2024-08-31T14:05:41Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5183946365,152,,5183946367,265,,5183946369,286,,5183946591,233,51,5183946361,13,,5183946363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715378301,51,4,1,4,49,77tfx9me4aaqhzv78bmgsy9bg,0,17.4,19.0,2024-08-31T14:05:28.128Z,2024-08-31T14:05:41Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5183946683,233,47,5183946497,152,,5183946499,265,,5183946501,285,,5183946491,56,Back,5183946487,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715380449,48,1,1,5,52,5rz9enoyknpg8ji78za5b82p0,0,84.7,81.8,2024-08-31T14:06:30.528Z,2024-08-31T17:50:21Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5183956935,152,,5185536019,20,,5183956945,213,4.94,5185536017,223,,5183956937,56,Center,5183956927,2,,5183956943,212,15.6,5183956941,141,59.5,5183956931,5,,5183956939,140,88.0,,,,,,,,,,,,,,,,,,,,,,,
2715380461,52,12,1,5,53,77tfx9me4aaqhzv78bmgsy9bg,1,9.1,45.0,2024-08-31T14:06:32.066Z,2024-08-31T14:14:50Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184043453,140,20.4,5184043459,213,5.89,5184043455,141,37.8,5184043457,212,12.8,5183956987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715380587,49,1,1,5,54,5rz9enoyknpg8ji78za5b82p0,1,83.2,84.9,2024-08-31T14:06:32.976Z,2024-08-31T17:50:35Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5183957659,212,39.6,5183957653,56,Center,5183957651,155,,5183957655,140,92.2,5185537815,20,,5183957649,2,,5183957657,141,28.3,5183957661,213,4.95,5183957663,1,,5185537813,223,,,,,,,,,,,,,,,,,,,,,,,,
2715380619,50,1,1,5,57,5rz9enoyknpg8ji78za5b82p0,0,97.4,23.8,2024-08-31T14:06:36.015Z,2024-08-31T17:50:50Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5183957843,141,29.2,5183957841,140,97.3,5183958381,233,53,5183957835,155,,5183958379,236,,5183957851,213,1.60,5185539003,20,,5185539001,224,,5183957839,56,Center,5183957833,2,,5183958385,286,5183957847,212,3.7,,,,,,,,,,,,,,,,,,
2715380721,53,12,1,5,57,77tfx9me4aaqhzv78bmgsy9bg,1,3.2,69.7,2024-08-31T14:06:36.115Z,2024-08-31T14:06:40Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5183958313,185,,5183958399,233,50,5183958317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715380839,51,61,1,6,4,5rz9enoyknpg8ji78za5b82p0,1,97.3,29.2,2024-08-31T14:06:43.257Z,2024-08-31T14:06:43Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5183958915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715380881,52,5,1,6,5,5rz9enoyknpg8ji78za5b82p0,0,101.0,36.2,2024-08-31T14:06:43.930Z,2024-08-31T14:56:50Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5183962009,233,54,5183959157,346,,5183959155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715381393,54,5,1,6,5,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,63.8,2024-08-31T14:06:43.930Z,2024-08-31T14:56:50Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5183961885,346,,5183961883,56,Back,5183961959,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715381447,55,1,1,6,16,77tfx9me4aaqhzv78bmgsy9bg,0,4.2,56.4,2024-08-31T14:06:55.098Z,2024-08-31T14:07:13Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5183962195,1,,5183962185,56,Center,5183962241,189,,5183962183,124,,5183962189,141,69.9,5183962187,140,54.3,5183962191,212,53.4,5183962193,213,0.17,5183962199,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715381681,54,1,1,6,22,5rz9enoyknpg8ji78za5b82p0,1,59.8,18.9,2024-08-31T14:07:00.703Z,2024-08-31T14:07:07Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5183963395,140,64.3,5183963397,141,4.6,5183963401,213,5.16,5183963399,212,10.8,5183963393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715381693,55,4,1,6,28,5rz9enoyknpg8ji78za5b82p0,1,55.3,9.4,2024-08-31T14:07:06.928Z,2024-08-31T17:51:30Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5183963585,286,,5183963577,13,,5183963581,152,,5185542579,294,,5183963579,56,Right,5183963659,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715381703,56,4,1,6,28,77tfx9me4aaqhzv78bmgsy9bg,0,44.7,90.6,2024-08-31T14:07:06.929Z,2024-08-31T17:51:21Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5183963633,285,,5183963683,233,55,5183963629,152,,5183963627,56,Back,5185541649,294,,5183963625,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715382233,56,1,1,6,45,5rz9enoyknpg8ji78za5b82p0,1,56.3,10.2,2024-08-31T14:07:23.678Z,2024-08-31T14:07:25Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5183966479,212,19.8,5183966471,140,38.5,5183966467,56,Back,5183966531,189,,5183966463,5,,5183966483,213,2.80,5183966465,152,,5183966475,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715382341,57,1,1,6,47,5rz9enoyknpg8ji78za5b82p0,1,38.3,22.5,2024-08-31T14:07:26.192Z,2024-08-31T14:07:28Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5183967005,213,1.65,5183966991,140,37.0,5183967001,212,16.4,5183966983,56,Back,5183966997,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715382589,58,1,1,6,49,5rz9enoyknpg8ji78za5b82p0,1,39.4,42.0,2024-08-31T14:07:27.919Z,2024-08-31T14:07:46Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5183970241,157,,5183968237,56,Center,5183968253,212,65.4,5183968243,140,97.9,5183968259,1,,5183968247,141,74.9,5183968257,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715382639,59,1,1,6,53,5rz9enoyknpg8ji78za5b82p0,0,97.9,74.9,2024-08-31T14:07:32.198Z,2024-08-31T17:52:06Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5185545307,224,,5183968533,155,,5183968531,2,,5183968539,140,93.8,5183968549,212,11.9,5183968551,213,4.34,5185545309,72,,5183968545,141,58.6,5183968535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2715382717,57,12,1,7,0,77tfx9me4aaqhzv78bmgsy9bg,1,7.8,39.0,2024-08-31T14:07:38.890Z,2024-08-31T14:07:54Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5183968923,140,0.0,5183968929,141,32.8,5183968939,212,10.3,5183969123,167,,5183968943,213,3.56,5183968917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715382737,58,6,1,7,1,77tfx9me4aaqhzv78bmgsy9bg,0,1.8,36.2,2024-08-31T14:07:39.587Z,2024-08-31T17:54:13Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5183969253,73,,5183969251,56,Back,5183969667,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715382803,60,6,1,7,1,5rz9enoyknpg8ji78za5b82p0,1,98.2,63.8,2024-08-31T14:07:39.587Z,2024-08-31T14:57:00Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5183969589,73,,5183969649,233,58,5183969587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715383957,61,1,1,7,35,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2024-08-31T14:08:13.455Z,2024-08-31T17:54:16Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5183975677,213,4.57,5183975669,141,49.4,5183975663,140,94.9,5183975645,2,,5183975659,56,Center,5183975651,155,,5183975673,212,34.4,5183975681,1,,5185555369,20,,5183975647,6,,5183975803,233,5183975655,223,,59,,,,,,,,,,,,,,,,,
2715383967,59,11,1,7,39,77tfx9me4aaqhzv78bmgsy9bg,0,2.7,49.4,2024-08-31T14:08:18.026Z,2024-08-31T17:54:21Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5183975859,233,61,5183975725,56,Back,5185555731,378,,5183975729,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715384365,60,12,1,7,41,77tfx9me4aaqhzv78bmgsy9bg,1,10.6,56.7,2024-08-31T14:08:19.770Z,2024-08-31T14:08:29Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5183977845,213,6.15,5183977839,140,43.6,5183977837,56,Back,5183977843,212,35.0,5183977841,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715384247,62,1,1,7,46,5rz9enoyknpg8ji78za5b82p0,1,58.9,42.0,2024-08-31T14:08:24.334Z,2024-08-31T14:08:26Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5183977209,141,19.4,5183977211,212,15.8,5183977213,213,4.95,5183977207,140,62.4,5183977205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715384415,63,1,1,7,48,5rz9enoyknpg8ji78za5b82p0,1,60.5,11.7,2024-08-31T14:08:26.287Z,2024-08-31T14:08:30Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5183978067,140,35.1,5183978071,141,23.4,5183978073,212,27.8,5183978075,213,2.85,5183978063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715384467,64,1,1,7,52,5rz9enoyknpg8ji78za5b82p0,1,41.1,35.1,2024-08-31T14:08:30.735Z,2024-08-31T14:08:33Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5183978339,56,Right,5183978347,212,45.0,5183978349,213,5.84,5183978353,1,,5183978341,140,79.8,5183978343,141,6.6,5183978337,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715384551,65,1,1,7,54,5rz9enoyknpg8ji78za5b82p0,1,79.5,6.6,2024-08-31T14:08:33.246Z,2024-08-31T14:17:07Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5183978835,141,24.5,5183978837,212,15.0,5183978829,3,,5183978833,140,87.8,5183978831,56,Center,5183978839,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715384733,66,1,1,7,57,5rz9enoyknpg8ji78za5b82p0,0,94.4,23.8,2024-08-31T14:08:36.207Z,2024-08-31T17:55:34Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5183979703,213,1.51,5183979709,1,,5185562239,20,,5185562237,387,,5183979687,56,Left,5183979679,2,,5183979699,212,53.1,5183979693,141,100.0,5185562235,225,,5183979689,140,97.5,5183979683,155,,,,,,,,,,,,,,,,,,,,,
