id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2810157637,49,1,1,2,14,ahnt9ejgwj58ul8auzdvi3czf,1,60.7,34.1,2025-05-04T12:02:51.337Z,2025-05-04T12:02:53Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701761385,212,8.6,5701761387,213,2.53,5701761383,141,41.3,5701761381,140,54.0,5701761379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157707,50,1,1,2,15,ahnt9ejgwj58ul8auzdvi3czf,1,54.0,43.4,2025-05-04T12:02:52.873Z,2025-05-04T12:02:56Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5701761669,213,1.30,5701761665,141,67.2,5701761661,56,Center,5701761667,212,16.8,5701761663,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157753,51,1,1,2,19,ahnt9ejgwj58ul8auzdvi3czf,1,56.6,67.4,2025-05-04T12:02:56.201Z,2025-05-04T12:03:00Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5701761909,213,4.80,5701761905,141,37.9,5701761903,140,58.2,5701761907,212,20.1,5701761901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157823,52,1,1,2,23,ahnt9ejgwj58ul8auzdvi3czf,1,62.4,30.1,2025-05-04T12:03:00.201Z,2025-05-04T15:23:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701762207,141,17.5,5701762209,212,11.6,5701762205,140,69.8,5701762211,213,5.45,5701762203,56,Right,5703204999,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157827,53,61,1,2,27,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,26.0,2025-05-04T12:03:04.625Z,2025-05-04T12:03:05Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5701762221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157829,8,83,1,2,27,c165yjiny1qnmfdvefxvflnkc,0,40.4,84.1,2025-05-04T12:03:04.877Z,2025-05-04T12:03:11Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701762531,399,349g9rdismqpb1aarjp011bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157879,54,1,1,2,30,ahnt9ejgwj58ul8auzdvi3czf,1,72.5,8.3,2025-05-04T12:03:07.129Z,2025-05-04T12:03:09Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5701762431,213,0.16,5701762423,56,Right,5701762425,140,95.2,5701762427,141,14.0,5701762429,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157885,55,3,1,2,32,ahnt9ejgwj58ul8auzdvi3czf,0,98.3,15.7,2025-05-04T12:03:09.224Z,2025-05-04T15:24:58Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5701762469,286,,5701762501,211,,5703211949,465,,5701762467,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157893,9,5,1,2,32,c165yjiny1qnmfdvefxvflnkc,1,-1.2,75.2,2025-05-04T12:03:09.709Z,2025-05-04T12:23:21Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701762517,346,,5701762583,233,56,5701762515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157905,56,5,1,2,32,ahnt9ejgwj58ul8auzdvi3czf,0,101.2,24.8,2025-05-04T12:03:09.709Z,2025-05-04T12:23:22Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5701762575,346,,5701762573,56,Center,5701762589,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158251,10,1,1,2,54,c165yjiny1qnmfdvefxvflnkc,1,5.4,56.1,2025-05-04T12:03:31.822Z,2025-05-04T12:03:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5701764297,141,31.8,5701764291,124,,5701764301,213,5.27,5701764299,212,19.5,5701764295,140,15.3,5701764293,56,Back,5701764305,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158303,11,1,1,2,56,c165yjiny1qnmfdvefxvflnkc,0,14.4,31.6,2025-05-04T12:03:33.349Z,2025-05-04T12:03:36Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5701764505,1,,5701764503,213,0.51,5701764493,157,,5701764495,56,Back,5701764499,141,59.1,5701764501,212,38.1,5701764497,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158341,58,1,1,3,0,ahnt9ejgwj58ul8auzdvi3czf,1,53.9,40.0,2025-05-04T12:03:37.480Z,2025-05-04T12:03:39Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5701764625,212,7.4,5701764619,56,Center,5701764623,141,42.1,5701764627,213,0.19,5701764621,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158455,59,1,1,3,1,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,38.9,2025-05-04T12:03:39.064Z,2025-05-04T15:25:25Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5701765129,141,47.4,5701765127,140,62.4,5701765133,213,2.31,5701765125,56,Center,5701765131,212,7.8,5703213941,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158499,60,1,1,3,4,ahnt9ejgwj58ul8auzdvi3czf,1,69.3,50.1,2025-05-04T12:03:41.385Z,2025-05-04T12:55:56Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5701765311,212,4.1,5701765313,213,0.62,5701765305,56,Center,5701765307,140,72.5,5701765309,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158683,63,1,1,3,4,ahnt9ejgwj58ul8auzdvi3czf,1,75.2,49.0,2025-05-04T12:03:41.880Z,2025-05-04T15:25:37Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,1.0,,5701769035,210,13,5701766225,213,1.21,5701766223,212,5.3,5703214973,168,,5701766217,56,Center,5701766219,140,77.0,5701766221,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158509,61,13,1,3,5,ahnt9ejgwj58ul8auzdvi3czf,1,74.0,58.5,2025-05-04T12:03:42.649Z,2025-05-04T15:25:48Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5701769081,55,63,5701769093,215,,5701769077,83,,5701769103,231,50.2,5701765351,18,,5701769101,230,98.6,5701769079,29,,5701769089,103,9.7,5701765353,56,Center,5701765349,22,5701768593,20,5701769085,102,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158709,12,5,1,3,6,c165yjiny1qnmfdvefxvflnkc,1,-1.4,40.8,2025-05-04T12:03:43.372Z,2025-05-04T12:23:22Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5701766405,56,Back,5701766407,346,,5701856289,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158533,62,5,1,3,6,ahnt9ejgwj58ul8auzdvi3czf,0,101.4,59.2,2025-05-04T12:03:43.372Z,2025-05-04T12:23:22Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5701765499,56,Center,5701765503,346,,5701856305,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158735,13,1,1,3,25,c165yjiny1qnmfdvefxvflnkc,1,5.2,44.2,2025-05-04T12:04:02.285Z,2025-05-04T12:04:05Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5701766543,140,15.4,5701766539,124,,5701766545,141,28.9,5701766549,213,5.51,5701766553,237,,5701766541,56,Back,5701766547,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158757,14,1,1,3,27,c165yjiny1qnmfdvefxvflnkc,0,13.2,30.5,2025-05-04T12:04:05.036Z,2025-05-04T15:25:58Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5701766659,157,,5701766665,141,62.8,5701766663,140,56.3,5701766671,1,,5701766667,212,50.3,5701766661,56,Center,5701766669,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427009,1153,44,1,3,29,ahnt9ejgwj58ul8auzdvi3czf,1,46.6,32.9,2025-05-04T12:04:06.540Z,2025-05-04T15:26:22Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5703219395,233,623,5703219393,285,,5703219389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427007,623,44,1,3,29,c165yjiny1qnmfdvefxvflnkc,0,53.4,67.1,2025-05-04T12:04:06.541Z,2025-05-04T15:26:22Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5703219367,286,,5703219407,233,1153,5703219365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158805,64,1,1,3,29,ahnt9ejgwj58ul8auzdvi3czf,1,46.8,35.0,2025-05-04T12:04:06.952Z,2025-05-04T12:04:10Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5701766909,56,Center,5701766913,141,51.2,5701766915,212,12.3,5701766907,3,,5701766917,213,1.10,5701766911,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158859,65,1,1,3,33,ahnt9ejgwj58ul8auzdvi3czf,1,48.3,46.1,2025-05-04T12:04:10.378Z,2025-05-04T12:04:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5701767171,213,4.60,5701767167,141,40.6,5701767169,212,3.8,5701767165,140,47.9,5701767163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158893,66,1,1,3,36,ahnt9ejgwj58ul8auzdvi3czf,0,71.6,40.0,2025-05-04T12:04:13.305Z,2025-05-04T12:04:15Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701767355,1,,5701767353,213,5.85,5701767349,141,18.8,5701767351,212,34.2,5701767345,56,Right,5701767347,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159191,15,5,1,3,37,c165yjiny1qnmfdvefxvflnkc,1,-1.0,82.8,2025-05-04T12:04:14.982Z,2025-05-04T12:23:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701768859,56,Back,5701768881,233,67,5701768865,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159145,67,5,1,3,37,ahnt9ejgwj58ul8auzdvi3czf,0,101.0,17.2,2025-05-04T12:04:14.982Z,2025-05-04T12:23:23Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701768525,346,,5701768907,233,15,5701768523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159285,16,1,1,3,53,c165yjiny1qnmfdvefxvflnkc,1,5.3,60.0,2025-05-04T12:04:30.988Z,2025-05-04T12:04:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701769319,212,8.1,5701769321,213,4.70,5701769317,141,48.1,5701769311,124,,5701769325,237,,5701769313,56,Back,5701769315,140,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159339,17,1,1,4,0,c165yjiny1qnmfdvefxvflnkc,0,8.0,46.9,2025-05-04T12:04:37.516Z,2025-05-04T12:04:40Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5701769545,212,56.1,5701769543,141,12.5,5701769539,56,Right,5701769537,155,,5701769547,213,5.85,5701769541,140,56.6,5701769549,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159391,68,1,1,4,2,ahnt9ejgwj58ul8auzdvi3czf,0,46.1,88.1,2025-05-04T12:04:39.913Z,2025-05-04T12:04:43Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701769807,213,0.37,5701769797,3,,5701769801,140,68.8,5701769799,56,Left,5701769805,212,25.6,5701769803,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159505,18,5,1,4,6,c165yjiny1qnmfdvefxvflnkc,1,35.1,-1.7,2025-05-04T12:04:43.108Z,2025-05-04T12:23:23Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5701770337,347,,5701770335,56,Back,5701770383,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159397,69,5,1,4,6,ahnt9ejgwj58ul8auzdvi3czf,0,64.9,101.7,2025-05-04T12:04:43.108Z,2025-05-04T12:23:23Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5701769847,56,Left,5701770395,233,18,5701769849,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159525,19,1,1,4,13,c165yjiny1qnmfdvefxvflnkc,1,41.5,0.0,2025-05-04T12:04:50.220Z,2025-05-04T12:48:33Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5701770425,107,,5701770431,141,4.3,5701770429,140,31.7,5701770435,213,2.76,5701770433,212,11.1,5701770427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159539,20,1,1,4,14,c165yjiny1qnmfdvefxvflnkc,1,31.7,4.3,2025-05-04T12:04:51.612Z,2025-05-04T12:48:27Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5701770525,212,5.9,5701770519,56,Back,5701770521,140,37.3,5701770527,213,6.19,5701770523,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159607,21,1,1,4,15,c165yjiny1qnmfdvefxvflnkc,1,37.3,3.5,2025-05-04T12:04:52.468Z,2025-05-04T12:48:29Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5701770865,56,Back,5701770873,213,1.29,5701770871,212,6.1,5701770867,140,38.9,5701770869,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159681,22,1,1,4,19,c165yjiny1qnmfdvefxvflnkc,1,41.5,27.0,2025-05-04T12:04:56.316Z,2025-05-04T12:04:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5701771229,213,2.40,5701771227,212,14.5,5701771221,56,Back,5701771223,140,31.3,5701771225,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159733,23,1,1,4,22,c165yjiny1qnmfdvefxvflnkc,1,32.0,53.7,2025-05-04T12:04:59.636Z,2025-05-04T12:05:03Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701771465,141,87.7,5701771475,213,1.54,5701771461,140,32.7,5701771457,56,Back,5701771469,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159773,24,1,1,4,25,c165yjiny1qnmfdvefxvflnkc,1,37.4,88.3,2025-05-04T12:05:03.052Z,2025-05-04T12:05:05Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701771619,141,69.0,5701771623,213,4.88,5701771621,212,13.3,5701771617,140,39.5,5701771615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159799,25,1,1,4,28,c165yjiny1qnmfdvefxvflnkc,1,39.2,69.3,2025-05-04T12:05:05.116Z,2025-05-04T15:28:45Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5701771713,213,3.47,5701771707,140,32.6,5701771709,141,65.8,5701771705,56,Back,5701771711,212,7.3,5703232951,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159857,26,1,1,4,29,c165yjiny1qnmfdvefxvflnkc,1,32.4,66.4,2025-05-04T12:05:06.204Z,2025-05-04T12:05:10Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701772015,140,33.0,5701772013,56,Back,5701772017,141,86.9,5701772021,213,1.53,5701772019,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159889,27,1,1,4,34,c165yjiny1qnmfdvefxvflnkc,1,35.6,74.2,2025-05-04T12:05:11.692Z,2025-05-04T12:05:13Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701772209,56,Back,5701772215,212,13.2,5701772211,140,32.3,5701772217,213,4.45,5701772213,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159975,28,1,1,4,36,c165yjiny1qnmfdvefxvflnkc,1,34.7,56.4,2025-05-04T12:05:13.564Z,2025-05-04T12:05:18Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701772649,212,14.2,5701772647,141,77.2,5701772651,213,1.49,5701772643,56,Back,5701772645,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159985,29,61,1,4,41,c165yjiny1qnmfdvefxvflnkc,0,50.9,97.4,2025-05-04T12:05:18.772Z,2025-05-04T12:05:19Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701772697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160005,71,1,1,4,42,ahnt9ejgwj58ul8auzdvi3czf,0,45.4,7.2,2025-05-04T12:05:19.655Z,2025-05-04T13:06:54Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5701772807,140,32.3,5701772805,56,Back,5701772813,213,2.58,5701772811,212,16.2,5701772809,141,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160041,30,8,1,4,43,c165yjiny1qnmfdvefxvflnkc,1,66.0,89.6,2025-05-04T12:05:20.284Z,2025-05-04T15:29:14Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5703235427,385,,5701772943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160049,72,1,1,4,45,ahnt9ejgwj58ul8auzdvi3czf,0,37.3,12.1,2025-05-04T12:05:22.655Z,2025-05-04T13:06:30Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701773219,236,,5701772965,141,13.5,5701772963,140,35.2,5702085023,233,31,5701772969,213,2.73,5701773225,286,,5701772967,212,2.4,5701772961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160085,31,74,1,4,45,c165yjiny1qnmfdvefxvflnkc,1,64.2,91.1,2025-05-04T12:05:22.656Z,2025-05-04T13:06:54Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5702091311,233,72,5701773119,285,,5701773117,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160053,73,43,1,4,45,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T12:05:22.760Z,2025-05-04T12:05:29Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5701773419,144,3,5701772981,56,Back,5701772983,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160125,32,1,1,4,49,c165yjiny1qnmfdvefxvflnkc,1,53.4,92.0,2025-05-04T12:05:26.580Z,2025-05-04T12:05:28Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701773297,212,23.2,5701773301,213,3.57,5701773293,141,77.9,5701773287,56,Back,5701773289,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160207,34,1,1,4,51,c165yjiny1qnmfdvefxvflnkc,1,33.3,76.7,2025-05-04T12:05:28.412Z,2025-05-04T12:05:32Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701773669,141,30.3,5701773665,56,Back,5701773671,212,31.9,5701773673,213,4.57,5701773667,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160327,35,1,1,4,59,c165yjiny1qnmfdvefxvflnkc,1,25.3,11.0,2025-05-04T12:05:36.260Z,2025-05-04T12:05:40Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5701774349,212,24.4,5701774353,213,2.33,5701774347,141,37.0,5701774345,140,9.3,5701774343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160403,36,1,1,5,3,c165yjiny1qnmfdvefxvflnkc,1,9.3,37.0,2025-05-04T12:05:40.155Z,2025-05-04T12:05:44Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5701774719,155,,5701774735,212,34.7,5701774727,140,42.1,5701774731,141,43.7,5701774723,56,Back,5701774739,213,0.13,5701774743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160407,37,50,1,5,6,c165yjiny1qnmfdvefxvflnkc,1,39.6,41.8,2025-05-04T12:05:43.447Z,2025-05-04T12:23:33Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5701774853,233,74,5701774765,286,,5701774763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160419,74,7,1,5,6,ahnt9ejgwj58ul8auzdvi3czf,1,60.4,58.2,2025-05-04T12:05:43.448Z,2025-05-04T15:29:32Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5701774779,56,Center,5701774805,233,37,5703237151,178,,5701774781,285,,5703237149,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160517,76,1,1,5,8,ahnt9ejgwj58ul8auzdvi3czf,0,66.0,59.7,2025-05-04T12:05:45.879Z,2025-05-04T12:05:50Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5701775221,213,5.69,5701775219,212,43.8,5701775217,141,23.6,5701775223,1,,5701775215,140,100.0,5701775213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160635,38,5,1,5,12,c165yjiny1qnmfdvefxvflnkc,1,-0.9,82.2,2025-05-04T12:05:49.836Z,2025-05-04T12:23:23Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5701775827,346,,5701775913,233,77,5701775825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160647,77,5,1,5,12,ahnt9ejgwj58ul8auzdvi3czf,0,100.9,17.8,2025-05-04T12:05:49.836Z,2025-05-04T15:30:06Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5701775875,56,Right,5701775879,346,,5701775929,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160793,39,1,1,5,26,c165yjiny1qnmfdvefxvflnkc,1,5.3,59.7,2025-05-04T12:06:03.156Z,2025-05-04T12:06:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5701776557,124,,5701776563,141,49.9,5701776565,212,7.9,5701776559,56,Back,5701776567,213,5.29,5701776561,140,9.4,5701776571,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160839,40,1,1,5,29,c165yjiny1qnmfdvefxvflnkc,1,13.9,49.7,2025-05-04T12:06:06.427Z,2025-05-04T12:06:09Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5701776763,56,Back,5701776773,1,,5701776765,140,27.4,5701776767,141,96.3,5701776761,155,,5701776771,213,1.15,5701776769,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160863,41,1,1,5,32,c165yjiny1qnmfdvefxvflnkc,1,30.2,96.3,2025-05-04T12:06:09.636Z,2025-05-04T12:06:11Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5701776859,141,94.1,5701776865,213,6.16,5701776863,212,12.5,5701776857,140,42.0,5701776855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160869,42,1,1,5,33,c165yjiny1qnmfdvefxvflnkc,0,41.9,94.1,2025-05-04T12:06:11.044Z,2025-05-04T12:06:11Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5701776907,212,4.1,5701776903,140,45.7,5701776901,56,Back,5701776905,141,93.0,5701776909,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160887,78,8,1,5,34,ahnt9ejgwj58ul8auzdvi3czf,1,59.6,3.2,2025-05-04T12:06:11.967Z,2025-05-04T15:30:33Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5703242497,385,,5701777005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161015,43,5,1,5,35,c165yjiny1qnmfdvefxvflnkc,1,36.1,101.2,2025-05-04T12:06:12.492Z,2025-05-04T12:23:24Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5701777713,347,,5701777711,56,Back,5701777759,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160895,79,5,1,5,35,ahnt9ejgwj58ul8auzdvi3czf,0,63.9,-1.2,2025-05-04T12:06:12.492Z,2025-05-04T12:23:24Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5701777051,347,,5701777049,56,Right,5701777809,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
