id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value
2786805327,30,1,1,2,43,9qsmopgutr7ut5g6workk8w4i,1,23.1,97.2,2025-03-10T18:05:21.464Z,2025-03-10T18:05:24Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573262861,140,2.7,5573262859,56,Back,5573262865,212,28.9,5573262863,141,68.6,5573262867,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805349,31,1,1,2,46,9qsmopgutr7ut5g6workk8w4i,1,3.2,69.3,2025-03-10T18:05:24.857Z,2025-03-10T18:05:26Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5573262985,141,69.8,5573262983,140,20.9,5573262989,213,0.02,5573262981,56,Back,5573262987,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805405,32,1,1,2,50,9qsmopgutr7ut5g6workk8w4i,1,14.5,75.0,2025-03-10T18:05:29.160Z,2025-03-10T18:05:32Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573263267,56,Back,5573263271,141,67.8,5573263275,213,3.57,5573263269,140,4.4,5573263273,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805423,33,1,1,2,53,9qsmopgutr7ut5g6workk8w4i,0,4.1,67.8,2025-03-10T18:05:31.897Z,2025-03-10T18:05:33Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5573263363,140,41.0,5573263371,1,,5573263365,141,78.0,5573263361,56,Back,5573263369,213,0.18,5573263359,157,,5573263367,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805441,30,44,1,2,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.8,22.0,2025-03-10T18:05:33.933Z,2025-03-10T18:13:42Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573263603,233,34,5573263507,286,,5573263503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805447,34,44,1,2,55,9qsmopgutr7ut5g6workk8w4i,0,40.2,78.0,2025-03-10T18:05:33.934Z,2025-03-10T18:13:42Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5573263537,285,,5573263535,56,Back,5573263627,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805451,31,1,1,2,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.0,21.0,2025-03-10T18:05:34.308Z,2025-03-10T18:05:35Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573263567,141,4.3,5573263569,212,14.8,5573263561,3,,5573263565,140,70.0,5573263571,213,5.41,5573263563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805531,35,1,1,2,58,9qsmopgutr7ut5g6workk8w4i,1,30.4,96.0,2025-03-10T18:05:36.425Z,2025-03-10T18:05:40Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5573264011,56,Back,5573264019,213,4.75,5573264013,140,30.8,5573264015,141,77.1,5573264017,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805577,36,1,1,3,2,9qsmopgutr7ut5g6workk8w4i,1,26.7,54.6,2025-03-10T18:05:40.504Z,2025-03-10T18:05:45Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5573264281,213,5.21,5573264273,56,Back,5573264275,140,37.3,5573264279,212,23.4,5573264277,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805617,37,1,1,3,7,9qsmopgutr7ut5g6workk8w4i,1,44.5,17.0,2025-03-10T18:05:45.528Z,2025-03-10T18:05:48Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573264503,212,18.9,5573264505,213,5.81,5573264495,56,Right,5573264501,141,4.3,5573264499,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805651,38,1,1,3,10,9qsmopgutr7ut5g6workk8w4i,1,60.3,4.4,2025-03-10T18:05:48.296Z,2025-03-10T18:05:50Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573264677,141,11.5,5573264675,140,44.8,5573264685,213,2.85,5573264673,56,Back,5573264681,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805675,39,1,1,3,11,9qsmopgutr7ut5g6workk8w4i,1,43.9,13.1,2025-03-10T18:05:49.928Z,2025-03-10T18:05:53Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573264803,140,44.5,5573264805,141,30.8,5573264801,56,Back,5573264809,213,1.52,5573264807,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805709,40,1,1,3,15,9qsmopgutr7ut5g6workk8w4i,1,46.3,28.9,2025-03-10T18:05:53.384Z,2025-03-10T18:05:56Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573264997,212,35.1,5573265001,1,,5573264993,140,78.2,5573264989,155,,5573264995,141,13.6,5573264991,56,Right,5573264999,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805725,41,1,1,3,17,9qsmopgutr7ut5g6workk8w4i,1,78.8,13.1,2025-03-10T18:05:55.928Z,2025-03-10T18:05:56Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573265071,141,17.2,5573265075,213,2.60,5573265069,140,74.4,5573265073,212,5.4,5573265067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805737,42,1,1,3,18,9qsmopgutr7ut5g6workk8w4i,1,74.3,17.6,2025-03-10T18:05:56.840Z,2025-03-10T18:05:58Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573265131,141,4.0,5573265129,140,75.3,5573265133,212,9.3,5573265135,213,4.83,5573265127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805749,43,1,1,3,19,9qsmopgutr7ut5g6workk8w4i,0,75.2,4.6,2025-03-10T18:05:57.912Z,2025-03-10T18:05:58Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573265167,212,5.5,5573265169,213,0.16,5573265161,56,Right,5573265165,141,5.9,5573265163,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805743,32,8,1,3,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.7,92.4,2025-03-10T18:05:58.287Z,2025-03-10T20:49:08Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573265149,56,Back,5573786135,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805765,33,45,1,3,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,23.0,87.0,2025-03-10T18:05:59.318Z,2025-03-10T18:06:16Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573265221,56,Back,5573265223,285,,5573266183,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805921,48,3,1,3,21,9qsmopgutr7ut5g6workk8w4i,1,77.0,13.0,2025-03-10T18:05:59.318Z,2025-03-10T20:49:12Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573786295,465,,5573266167,233,33,5573266155,286,,5573266153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805803,44,1,1,3,22,9qsmopgutr7ut5g6workk8w4i,1,77.5,22.3,2025-03-10T18:06:01.112Z,2025-03-10T18:06:03Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573265425,56,Center,5573265433,212,11.7,5573265429,141,39.5,5573265427,140,77.1,5573265437,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805819,45,1,1,3,25,9qsmopgutr7ut5g6workk8w4i,1,78.3,38.2,2025-03-10T18:06:03.544Z,2025-03-10T18:06:04Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573265551,141,34.0,5573265557,213,6.08,5573265555,212,13.9,5573265547,56,Center,5573265549,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805825,46,1,1,3,26,9qsmopgutr7ut5g6workk8w4i,0,91.3,34.0,2025-03-10T18:06:04.856Z,2025-03-10T18:19:04Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573265665,286,,5573265587,56,Center,5573265595,213,1.57,5573265659,236,,5573265589,140,91.3,5573265591,141,35.8,5573265593,212,1.2,5573265661,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805835,34,74,1,3,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.3,64.5,2025-03-10T18:06:04.857Z,2025-03-10T19:02:55Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573265639,285,,5573265671,233,46,5573265637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805841,35,6,1,3,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,2.8,65.2,2025-03-10T18:06:06.072Z,2025-03-10T20:49:31Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573265695,73,,5573265771,233,47,5573265693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786805837,47,6,1,3,27,9qsmopgutr7ut5g6workk8w4i,1,97.2,34.8,2025-03-10T18:06:06.072Z,2025-03-10T18:06:09Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573265733,75,,5573265739,233,35,5573265731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806147,49,1,1,4,3,9qsmopgutr7ut5g6workk8w4i,1,99.6,0.4,2025-03-10T18:06:41.273Z,2025-03-10T20:50:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573788643,20,,5573267637,213,1.80,5573267625,155,,5573267627,224,,5573267635,212,37.6,5573267631,140,91.5,5573267639,1,,5573267623,6,,5573267629,56,5573267633,141,5573267621,2,,,,,Center,54.2,,,,,,,,,,,,,,,,,,,,,,,,
2786806165,50,44,1,4,4,9qsmopgutr7ut5g6workk8w4i,1,92.3,57.9,2025-03-10T18:06:43.072Z,2025-03-10T18:07:20Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573267741,286,,5573267765,233,36,5573267739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806151,36,44,1,4,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,7.7,42.1,2025-03-10T18:06:43.073Z,2025-03-10T19:03:15Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5573267661,56,Back,5573267665,285,,5573267787,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806171,51,61,1,4,4,9qsmopgutr7ut5g6workk8w4i,1,91.5,54.2,2025-03-10T18:06:43.183Z,2025-03-10T20:50:20Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573267759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806191,52,1,1,4,6,9qsmopgutr7ut5g6workk8w4i,0,87.7,50.7,2025-03-10T18:06:44.408Z,2025-03-10T18:08:03Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573267867,56,Center,5573267871,141,55.1,5573267865,3,,5573267869,140,93.1,5573267873,212,6.4,5573267875,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806175,37,44,1,4,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.7,41.6,2025-03-10T18:06:44.946Z,2025-03-10T19:03:57Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5573267987,233,53,5573267805,56,Back,5573267807,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806195,53,44,1,4,6,9qsmopgutr7ut5g6workk8w4i,0,93.3,58.4,2025-03-10T18:06:44.947Z,2025-03-10T20:09:18Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573267909,286,,5573267969,233,37,5573267907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786837575,448,12,1,4,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.8,46.3,2025-03-10T18:06:45.223Z,2025-03-10T19:03:55Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5573445771,56,Back,5573445779,213,0.28,5573445773,140,8.7,5573445775,141,46.7,5573445975,15,,5573445777,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806201,54,43,1,4,9,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-10T18:06:47.463Z,2025-03-10T18:08:04Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573267949,56,Center,5573267947,17,0,5573267955,250,0,5573267945,22,0,5573271909,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786813667,203,61,1,4,9,9qsmopgutr7ut5g6workk8w4i,1,90.6,63.9,2025-03-10T18:06:47.513Z,2025-03-10T18:19:20Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573309831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806207,38,12,1,4,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.6,47.5,2025-03-10T18:06:48.166Z,2025-03-10T19:04:01Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573267977,56,Back,5573267979,140,24.6,5573267983,212,21.4,5573267985,213,5.54,5573267981,141,26.1,5573267991,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806255,55,1,1,4,14,9qsmopgutr7ut5g6workk8w4i,1,65.4,76.1,2025-03-10T18:06:52.456Z,2025-03-10T18:06:56Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573268307,140,53.9,5573268315,212,13.7,5573268317,213,3.63,5573268305,56,Center,5573268309,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806263,56,1,1,4,18,9qsmopgutr7ut5g6workk8w4i,1,53.8,65.4,2025-03-10T18:06:56.264Z,2025-03-10T18:06:57Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5573268387,213,0.56,5573268371,56,Center,5573268379,141,72.6,5573268383,212,9.2,5573268375,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806273,57,1,1,4,18,9qsmopgutr7ut5g6workk8w4i,0,61.5,72.9,2025-03-10T18:06:56.936Z,2025-03-10T18:06:57Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573268431,141,61.8,5573268435,213,4.10,5573268433,212,9.2,5573268429,140,56.5,5573268427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806283,39,8,1,4,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.3,37.1,2025-03-10T18:06:57.930Z,2025-03-10T20:51:12Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5573792003,384,,5573268477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806315,41,1,1,4,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.8,39.4,2025-03-10T18:06:58.867Z,2025-03-10T19:04:22Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5573268687,140,44.1,5573268689,141,40.7,5573268693,213,0.19,5573268691,212,4.6,5573268685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806319,42,50,1,4,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.5,41.2,2025-03-10T18:06:59.575Z,2025-03-10T18:13:40Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5573268715,286,,5573268713,56,Back,5573268863,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806321,58,7,1,4,21,9qsmopgutr7ut5g6workk8w4i,0,55.5,58.8,2025-03-10T18:06:59.576Z,2025-03-10T20:51:40Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573793321,385,,5573793323,178,,5573268719,285,,5573268817,233,42,5573268717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786837999,449,61,1,4,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.9,40.3,2025-03-10T18:07:00.223Z,2025-03-10T19:04:35Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5573448121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806407,60,1,1,4,26,9qsmopgutr7ut5g6workk8w4i,1,66.4,32.5,2025-03-10T18:07:04.824Z,2025-03-10T18:07:07Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573269125,141,20.9,5573269123,140,66.3,5573269129,213,4.70,5573269121,56,Right,5573269127,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806445,61,1,1,4,28,9qsmopgutr7ut5g6workk8w4i,1,66.1,20.8,2025-03-10T18:07:06.904Z,2025-03-10T18:07:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573269347,213,1.84,5573269339,56,Center,5573269343,141,35.8,5573269345,212,10.6,5573269341,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806477,62,1,1,4,32,9qsmopgutr7ut5g6workk8w4i,1,65.0,33.2,2025-03-10T18:07:10.296Z,2025-03-10T18:07:12Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5573269525,213,5.23,5573269523,212,11.3,5573269517,56,Right,5573269519,140,70.3,5573269521,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806489,63,1,1,4,34,9qsmopgutr7ut5g6workk8w4i,0,67.6,17.0,2025-03-10T18:07:12.840Z,2025-03-10T18:07:13Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573269597,212,5.7,5573269595,141,20.3,5573269593,140,72.6,5573269599,213,0.40,5573269591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806479,43,8,1,4,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.6,85.1,2025-03-10T18:07:12.895Z,2025-03-10T20:51:58Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5573269535,56,Back,5573793943,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806575,44,5,1,4,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,22.5,101.5,2025-03-10T18:07:16.909Z,2025-03-10T18:13:39Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5573270017,347,,5573289497,233,64,5573270015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806623,64,5,1,4,38,9qsmopgutr7ut5g6workk8w4i,1,77.5,-1.5,2025-03-10T18:07:16.909Z,2025-03-10T18:13:38Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573289477,233,44,5573270243,56,Right,5573270247,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806633,65,1,1,4,46,9qsmopgutr7ut5g6workk8w4i,1,78.1,0.0,2025-03-10T18:07:25.072Z,2025-03-10T18:07:33Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573270277,107,,5573270307,189,,5573270279,56,Right,5573270285,212,16.9,5573270283,141,5.0,5573270287,213,0.25,5573270281,140,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806641,66,61,1,4,47,9qsmopgutr7ut5g6workk8w4i,0,95.4,1.7,2025-03-10T18:07:25.720Z,2025-03-10T18:58:31Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573429041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806687,45,12,1,4,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.5,93.3,2025-03-10T18:07:25.813Z,2025-03-10T19:05:02Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573270563,141,95.3,5573270565,212,19.4,5573270559,56,Back,5573270561,140,22.9,5573270567,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786834781,491,1,1,4,50,9qsmopgutr7ut5g6workk8w4i,1,77.9,1.9,2025-03-10T18:07:28.223Z,2025-03-10T18:58:41Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5573429733,56,Right,5573429735,140,79.1,5573429739,212,10.3,5573429741,213,1.45,5573429737,141,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806681,67,1,1,4,51,9qsmopgutr7ut5g6workk8w4i,0,79.5,30.5,2025-03-10T18:07:29.736Z,2025-03-10T18:07:31Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573270535,141,43.0,5573270533,140,96.1,5573270539,213,0.45,5573270531,56,Center,5573270537,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806691,46,52,1,4,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.9,63.9,2025-03-10T18:07:31.938Z,2025-03-10T20:52:42Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5573795635,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806817,47,1,1,5,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.6,50.3,2025-03-10T18:07:46.966Z,2025-03-10T18:07:48Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5573271335,212,12.0,5573271333,141,41.9,5573271329,140,24.6,5573271337,213,5.78,5573271323,123,,5573271325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806821,48,1,1,5,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.2,43.1,2025-03-10T18:07:48.622Z,2025-03-10T18:07:49Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573271357,212,19.2,5573271359,213,1.44,5573271351,56,Back,5573271355,141,71.1,5573271353,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806849,49,1,1,5,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.4,71.1,2025-03-10T18:07:49.637Z,2025-03-10T18:07:53Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573271497,213,0.75,5573271495,212,22.1,5573271489,56,Back,5573271493,141,93.2,5573271491,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806909,50,1,1,5,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.6,88.4,2025-03-10T18:07:53.652Z,2025-03-10T18:08:03Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573271847,213,3.12,5573271839,56,Back,5573271845,212,13.8,5573271843,141,88.9,5573271841,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806949,51,1,1,5,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.2,78.5,2025-03-10T18:08:03.118Z,2025-03-10T18:08:09Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573272073,196,,5573272075,56,Back,5573272081,212,49.0,5573272085,1,,5573272083,213,4.94,5573272071,155,,5573272079,141,8.3,5573272077,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806977,52,1,1,5,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.7,15.6,2025-03-10T18:08:09.773Z,2025-03-10T18:08:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5573272225,141,29.8,5573272223,140,42.8,5573272227,212,16.6,5573272229,213,2.52,5573272221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786806987,53,1,1,5,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.5,29.8,2025-03-10T18:08:12.647Z,2025-03-10T18:08:14Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573272277,56,Right,5573272285,213,5.44,5573272283,212,18.3,5573272281,141,9.7,5573272279,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786807003,54,1,1,5,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.9,9.7,2025-03-10T18:08:14.147Z,2025-03-10T18:08:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5573272391,140,43.8,5573272395,212,13.2,5573272393,141,14.7,5573272389,56,Back,5573272397,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
