id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2802546283,26,13,1,3,23,9qsmopgutr7ut5g6workk8w4i,1,93.4,44.0,2025-04-18T17:06:08.587Z,2025-04-18T20:04:05Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,1.0,5659929599,17,,5659927667,29,,5659927687,230,99.3,5659927671,55,25,5659926901,15,,5659927679,214,,5659926907,153,,5659927677,103,9.7,5659927669,154,5659927689,231,5659927663,73,5659927683,146,,,99.1,47.7,5659927685,147,59.0,5659926899,25,5659926447,56,Center,5659926905,328,5659927675,102,60,,,,,
2802546319,27,13,1,3,24,9qsmopgutr7ut5g6workk8w4i,1,98.9,59.1,2025-04-18T17:06:09.860Z,2025-04-18T20:04:29Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5659928217,108,,5660924523,214,,5659926619,61,,5659928223,231,52.5,5659928219,328,,5659928221,230,99.9,5659928207,29,,5659928215,103,18.1,5659928213,102,5659926621,56,5659928027,25,5660924521,83,58.5,,,Center,5659928029,20,,5659928209,55,,,,,,,,,26,,,,
2802546371,28,5,1,3,27,9qsmopgutr7ut5g6workk8w4i,0,100.7,58.0,2025-04-18T17:06:12.471Z,2025-04-18T17:18:25Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5659926895,56,Center,5659926897,346,,5659926985,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546311,34,5,1,3,27,77tfx9me4aaqhzv78bmgsy9bg,1,-0.7,42.0,2025-04-18T17:06:12.471Z,2025-04-18T17:07:17Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5659927051,233,28,5659926585,56,Back,5659926587,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546583,35,1,1,3,48,77tfx9me4aaqhzv78bmgsy9bg,1,2.8,45.5,2025-04-18T17:06:33.335Z,2025-04-18T17:30:23Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5659928155,140,30.1,5659928161,213,0.40,5659928157,141,63.1,5659928153,56,Back,5660013069,189,,5659928159,212,31.1,5659928165,237,,5659928151,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546587,36,1,1,3,49,77tfx9me4aaqhzv78bmgsy9bg,0,31.1,64.2,2025-04-18T17:06:34.391Z,2025-04-18T17:06:35Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5659928187,212,15.0,5659928185,141,54.3,5659928183,140,43.9,5659928181,56,Back,5659928189,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546601,29,8,1,3,52,9qsmopgutr7ut5g6workk8w4i,1,55.6,49.0,2025-04-18T17:06:37.477Z,2025-04-18T20:05:01Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5659928285,56,Center,5660926243,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546669,37,1,1,3,55,77tfx9me4aaqhzv78bmgsy9bg,1,62.9,27.7,2025-04-18T17:06:40.391Z,2025-04-18T17:06:43Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659928623,141,8.3,5659928625,212,21.9,5659928627,213,5.64,5659928621,140,79.6,5659928619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546711,38,1,1,3,58,77tfx9me4aaqhzv78bmgsy9bg,0,86.9,6.5,2025-04-18T17:06:43.240Z,2025-04-18T17:06:45Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659928839,141,9.5,5659928843,213,0.70,5659928837,140,89.2,5659928841,212,3.2,5659928835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546721,30,61,1,4,0,9qsmopgutr7ut5g6workk8w4i,1,14.5,93.0,2025-04-18T17:06:45.750Z,2025-04-18T17:06:45Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5659928901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546727,39,1,1,4,0,77tfx9me4aaqhzv78bmgsy9bg,1,89.4,14.0,2025-04-18T17:06:45.848Z,2025-04-18T17:06:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5659928939,212,9.0,5659928941,213,3.81,5659928935,140,82.7,5659928937,141,5.8,5659928933,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546785,40,1,1,4,1,77tfx9me4aaqhzv78bmgsy9bg,1,82.7,5.8,2025-04-18T17:06:46.311Z,2025-04-18T17:06:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,1.0,5659929219,213,1.81,5659929211,56,Right,5659929215,141,18.6,5659929217,212,9.0,5659929213,140,80.7,5659929667,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546793,41,13,1,4,3,77tfx9me4aaqhzv78bmgsy9bg,1,78.8,27.2,2025-04-18T17:06:48.888Z,2025-04-18T20:05:27Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659929673,73,,5659929675,29,,5659929241,22,,5660927683,121,,5659929685,215,,5659929683,103,5.6,5659929677,55,40,5659929681,102,59.8,5659929689,231,5659929687,230,5659929367,72,5659929245,56,47.5,,Center,98.5,5659929243,18,,,,,,,,,,,,,,,,
2802546863,31,5,1,4,5,9qsmopgutr7ut5g6workk8w4i,1,-1.0,40.4,2025-04-18T17:06:50.375Z,2025-04-18T17:18:26Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5659929569,346,,5659929567,56,Back,5659929617,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802546815,42,5,1,4,5,77tfx9me4aaqhzv78bmgsy9bg,0,101.0,59.6,2025-04-18T17:06:50.375Z,2025-04-18T17:18:26Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659929337,56,Center,5659929639,233,31,5659929339,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547107,32,1,1,4,28,9qsmopgutr7ut5g6workk8w4i,1,5.0,45.1,2025-04-18T17:07:14.165Z,2025-04-18T17:07:22Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5659930931,1,,5659930919,56,Back,5659930925,141,6.4,5659930927,212,51.4,5659930923,140,47.0,5659931201,189,,5659930935,74,,5659930929,213,5.75,5659930915,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547115,33,61,1,4,33,9qsmopgutr7ut5g6workk8w4i,1,46.6,4.4,2025-04-18T17:07:19.138Z,2025-04-18T17:07:40Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5659930977,56,Back,5659931357,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547125,34,5,1,4,33,9qsmopgutr7ut5g6workk8w4i,0,66.8,-1.2,2025-04-18T17:07:19.219Z,2025-04-18T17:18:26Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5659931131,233,43,5659931041,347,,5659931039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547131,43,5,1,4,33,77tfx9me4aaqhzv78bmgsy9bg,1,33.2,101.2,2025-04-18T17:07:19.219Z,2025-04-18T17:07:23Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659931067,56,Back,5659931093,233,34,5659931069,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547365,44,1,1,4,51,77tfx9me4aaqhzv78bmgsy9bg,1,17.4,100.0,2025-04-18T17:07:37.046Z,2025-04-18T17:07:41Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5659932363,141,87.7,5659932627,189,,5659932365,212,8.8,5659932367,213,4.87,5659932359,56,Back,5659932357,107,,5659932361,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547411,45,1,1,4,52,77tfx9me4aaqhzv78bmgsy9bg,1,18.8,80.3,2025-04-18T17:07:37.748Z,2025-04-18T17:07:40Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659932571,56,Back,5659932577,212,21.2,5659932575,141,49.4,5659932573,140,21.3,5659932579,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547467,46,1,1,4,56,77tfx9me4aaqhzv78bmgsy9bg,1,25.9,38.8,2025-04-18T17:07:41.751Z,2025-04-18T17:07:43Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659932887,213,1.71,5659932885,212,12.6,5659932873,56,Back,5659932883,141,57.2,5659932879,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547503,47,1,1,4,58,77tfx9me4aaqhzv78bmgsy9bg,1,28.0,58.4,2025-04-18T17:07:43.751Z,2025-04-18T17:07:46Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659933111,140,27.3,5659933113,141,83.6,5659933115,212,17.2,5659933117,213,1.61,5659933109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547543,48,1,1,5,1,77tfx9me4aaqhzv78bmgsy9bg,0,26.4,87.2,2025-04-18T17:07:46.359Z,2025-04-18T17:07:49Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5659933349,56,Left,5659933351,140,80.5,5659933359,213,0.01,5659933355,141,88.0,5659933361,1,,5659933357,212,56.8,5659933347,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547573,35,12,1,5,4,9qsmopgutr7ut5g6workk8w4i,1,23.5,14.4,2025-04-18T17:07:49.931Z,2025-04-18T17:44:56Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5659933535,140,23.5,5659933537,141,0.0,5659933569,167,,5659933533,56,Back,5659933541,213,4.71,5659933539,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547577,36,5,1,5,5,9qsmopgutr7ut5g6workk8w4i,0,21.3,-1.8,2025-04-18T17:07:50.519Z,2025-04-18T17:18:27Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5659933555,347,,5659933553,56,Back,5659934131,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547675,49,5,1,5,5,77tfx9me4aaqhzv78bmgsy9bg,1,78.7,101.8,2025-04-18T17:07:50.519Z,2025-04-18T17:18:26Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5659934111,233,36,5659934085,347,,5659934083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547711,50,1,1,5,15,77tfx9me4aaqhzv78bmgsy9bg,1,82.2,100.0,2025-04-18T17:08:00.343Z,2025-04-18T17:08:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5659934279,107,,5659934283,56,Left,5659934285,140,69.6,5659934287,141,94.1,5659934291,213,3.50,5659934289,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547771,51,1,1,5,19,77tfx9me4aaqhzv78bmgsy9bg,1,73.2,96.8,2025-04-18T17:08:05.105Z,2025-04-18T17:08:06Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5659934619,56,Center,5659934623,141,75.3,5659934625,212,24.5,5659934627,213,3.78,5659934621,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547803,52,1,1,5,21,77tfx9me4aaqhzv78bmgsy9bg,1,54.0,72.6,2025-04-18T17:08:06.695Z,2025-04-18T17:08:08Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659934709,56,Center,5659934719,212,13.5,5659934713,140,66.4,5659934717,141,77.8,5659934721,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547849,53,1,1,5,23,77tfx9me4aaqhzv78bmgsy9bg,1,70.4,71.8,2025-04-18T17:08:08.455Z,2025-04-18T17:08:11Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659934921,56,Center,5659934935,213,6.25,5659934927,141,70.8,5659934923,140,91.9,5659934931,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547877,54,1,1,5,25,77tfx9me4aaqhzv78bmgsy9bg,0,92.6,74.4,2025-04-18T17:08:11.063Z,2025-04-18T17:08:13Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5659935109,56,Center,5659935111,140,94.4,5659935113,141,40.0,5659935115,212,23.5,5659935117,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547923,37,52,1,5,31,9qsmopgutr7ut5g6workk8w4i,1,4.6,67.0,2025-04-18T17:08:16.355Z,2025-04-18T20:06:41Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5660932635,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802547989,38,1,1,5,35,9qsmopgutr7ut5g6workk8w4i,1,10.0,45.1,2025-04-18T17:08:20.581Z,2025-04-18T17:08:22Z,844k9wmnxkk24xsjd4fdb4rca,G. Beavers,,5659935701,56,Back,5659935699,123,,5659935709,213,1.42,5659935705,141,75.3,5659935707,212,20.8,5659935703,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548049,39,1,1,5,37,9qsmopgutr7ut5g6workk8w4i,1,12.6,71.8,2025-04-18T17:08:22.771Z,2025-04-18T17:08:28Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659936071,213,4.46,5659936063,56,Back,5659936065,140,6.1,5659936067,141,33.1,5659936069,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548073,40,1,1,5,43,9qsmopgutr7ut5g6workk8w4i,1,15.7,31.3,2025-04-18T17:08:28.739Z,2025-04-18T17:08:30Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5659936185,213,0.70,5659936177,56,Back,5659936183,212,24.1,5659936181,141,54.0,5659936179,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548179,41,1,1,5,45,9qsmopgutr7ut5g6workk8w4i,1,35.6,62.7,2025-04-18T17:08:30.515Z,2025-04-18T17:08:38Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5659936799,140,26.6,5659936801,141,77.6,5659936797,56,Back,5659936805,213,2.32,5659936803,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548199,42,1,1,5,53,9qsmopgutr7ut5g6workk8w4i,1,33.4,80.2,2025-04-18T17:08:38.291Z,2025-04-18T17:08:47Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659936919,56,Back,5659936923,141,85.1,5659936927,213,0.37,5659936925,212,9.2,5659936921,140,41.6,5659937657,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548223,43,1,1,5,54,9qsmopgutr7ut5g6workk8w4i,1,41.6,85.1,2025-04-18T17:08:39.555Z,2025-04-18T17:08:40Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5659937021,141,70.6,5659937017,56,Back,5659937025,213,4.51,5659937023,212,10.1,5659937019,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548247,44,1,1,5,55,9qsmopgutr7ut5g6workk8w4i,1,39.7,70.6,2025-04-18T17:08:40.563Z,2025-04-18T17:08:42Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5659937203,213,0.02,5659937189,140,57.5,5659937187,56,Center,5659937197,212,18.7,5659937193,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548271,45,1,1,5,57,9qsmopgutr7ut5g6workk8w4i,1,57.5,71.1,2025-04-18T17:08:42.291Z,2025-04-18T17:08:44Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5659937347,140,55.9,5659937345,56,Left,5659937353,213,1.69,5659937351,212,14.0,5659937349,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548319,46,1,1,5,59,9qsmopgutr7ut5g6workk8w4i,1,55.9,92.1,2025-04-18T17:08:44.355Z,2025-04-18T17:08:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5659937615,140,35.8,5659937623,212,21.3,5659937627,213,3.29,5659937611,56,Back,5659937619,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548361,47,1,1,6,2,9qsmopgutr7ut5g6workk8w4i,1,36.4,87.4,2025-04-18T17:08:47.875Z,2025-04-18T17:08:50Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659937827,140,47.5,5659937825,56,Back,5659937831,212,12.9,5659937833,213,0.45,5659937829,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548421,48,1,1,6,4,9qsmopgutr7ut5g6workk8w4i,1,47.5,95.7,2025-04-18T17:08:50.212Z,2025-04-18T17:08:54Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5659938179,212,13.7,5659938181,213,3.86,5659938173,56,Back,5659938175,140,37.7,5659938177,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548463,49,1,1,6,9,9qsmopgutr7ut5g6workk8w4i,1,38.7,77.9,2025-04-18T17:08:54.723Z,2025-04-18T17:09:06Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5659938393,1,,5659938381,155,,5659938389,212,59.6,5659938385,140,88.8,5659938387,141,36.6,5659938383,56,Center,5659938391,213,5.79,5659938971,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548475,50,1,1,6,12,9qsmopgutr7ut5g6workk8w4i,0,88.8,36.6,2025-04-18T17:08:57.490Z,2025-04-18T17:08:58Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5659938457,212,8.9,5659938455,141,48.2,5659938453,140,92.7,5659938451,56,Center,5659938459,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548501,55,52,1,6,14,77tfx9me4aaqhzv78bmgsy9bg,1,6.4,51.2,2025-04-18T17:09:00.214Z,2025-04-18T20:07:17Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5660934927,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548529,56,1,1,6,15,77tfx9me4aaqhzv78bmgsy9bg,1,6.4,51.0,2025-04-18T17:09:00.535Z,2025-04-18T17:09:02Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,5659938709,213,0.78,5659938699,123,,5659938701,56,Back,5659938725,287,,5659938703,140,21.1,5659938705,141,73.5,5659938707,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548577,57,1,1,6,18,77tfx9me4aaqhzv78bmgsy9bg,1,21.1,73.5,2025-04-18T17:09:04.195Z,2025-04-18T17:09:05Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5659938933,140,20.1,5659938935,141,63.3,5659938937,212,7.0,5659938939,213,4.56,5659938931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548609,58,1,1,6,20,77tfx9me4aaqhzv78bmgsy9bg,1,20.1,63.3,2025-04-18T17:09:05.574Z,2025-04-18T17:09:07Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5659939079,56,Back,5659939081,140,25.1,5659939087,213,4.98,5659939085,212,19.9,5659939083,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548629,59,1,1,6,22,77tfx9me4aaqhzv78bmgsy9bg,1,28.9,25.8,2025-04-18T17:09:07.574Z,2025-04-18T17:09:09Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5659939231,141,4.9,5659939227,56,Back,5659939233,212,16.0,5659939229,140,36.0,5659939235,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548661,60,1,1,6,24,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,4.9,2025-04-18T17:09:09.351Z,2025-04-18T17:09:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659939381,56,Back,5659939389,213,2.37,5659939383,140,25.6,5659939385,141,20.6,5659939387,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548679,61,1,1,6,27,77tfx9me4aaqhzv78bmgsy9bg,1,25.6,20.6,2025-04-18T17:09:12.598Z,2025-04-18T17:09:14Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659939499,213,1.05,5659939491,56,Back,5659939495,141,33.6,5659939497,212,10.2,5659939493,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548703,62,1,1,6,28,77tfx9me4aaqhzv78bmgsy9bg,1,30.4,33.6,2025-04-18T17:09:13.959Z,2025-04-18T17:09:15Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5659939633,212,7.6,5659939629,140,29.5,5659939635,213,4.59,5659939627,56,Back,5659939631,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548739,63,1,1,6,30,77tfx9me4aaqhzv78bmgsy9bg,1,29.5,22.5,2025-04-18T17:09:15.751Z,2025-04-18T17:09:18Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659939851,140,39.0,5659939857,213,5.47,5659939855,212,14.5,5659939849,56,Back,5659939853,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548771,64,1,1,6,33,77tfx9me4aaqhzv78bmgsy9bg,1,39.0,7.0,2025-04-18T17:09:18.246Z,2025-04-18T17:09:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659940061,141,19.2,5659940057,56,Back,5659940063,212,13.6,5659940065,213,2.49,5659940059,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548833,65,1,1,6,36,77tfx9me4aaqhzv78bmgsy9bg,1,31.8,22.7,2025-04-18T17:09:21.575Z,2025-04-18T17:09:26Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659940451,141,56.3,5659940449,140,28.1,5659940447,56,Back,5659940453,212,23.2,5659940455,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548895,66,1,1,6,41,77tfx9me4aaqhzv78bmgsy9bg,1,28.0,61.2,2025-04-18T17:09:26.389Z,2025-04-18T17:09:29Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5659940731,212,23.2,5659940725,56,Back,5659940727,140,34.9,5659940733,213,5.03,5659940729,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548929,67,1,1,6,44,77tfx9me4aaqhzv78bmgsy9bg,1,34.9,28.8,2025-04-18T17:09:29.399Z,2025-04-18T17:09:32Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5659940889,141,25.0,5659940893,213,6.14,5659940891,212,18.5,5659940887,140,52.3,5659940885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802548951,68,1,1,6,46,77tfx9me4aaqhzv78bmgsy9bg,1,50.2,24.0,2025-04-18T17:09:32.087Z,2025-04-18T17:09:33Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5659941029,141,8.0,5659941033,213,4.19,5659941031,212,12.5,5659941025,56,Back,5659941027,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802549011,69,1,1,6,48,77tfx9me4aaqhzv78bmgsy9bg,0,44.3,8.0,2025-04-18T17:09:33.414Z,2025-04-18T17:09:37Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659941373,140,89.0,5659941377,141,11.6,5659941369,155,,5659941371,56,Right,5659941385,1,,5659941383,213,0.05,5659941379,212,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802549029,51,12,1,6,52,9qsmopgutr7ut5g6workk8w4i,1,5.1,84.7,2025-04-18T17:09:38.083Z,2025-04-18T17:09:39Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5659941481,213,1.35,5659941529,167,,5659941475,141,100.0,5659941469,56,Back,5659941471,140,7.5,5659941479,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802549035,52,5,1,6,53,9qsmopgutr7ut5g6workk8w4i,0,8.9,101.2,2025-04-18T17:09:38.628Z,2025-04-18T17:18:27Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5659941487,56,Back,5659941491,347,,5659942029,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802549123,70,5,1,6,53,77tfx9me4aaqhzv78bmgsy9bg,1,91.1,-1.2,2025-04-18T17:09:38.628Z,2025-04-18T17:18:27Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659942003,56,Right,5659942005,347,,5659942025,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802549129,71,1,1,7,3,77tfx9me4aaqhzv78bmgsy9bg,1,86.8,0.0,2025-04-18T17:09:49.046Z,2025-04-18T17:09:50Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5659942043,141,12.3,5659942047,213,2.54,5659942045,212,17.3,5659942037,107,,5659942041,140,73.2,5659942039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802549137,72,1,1,7,5,77tfx9me4aaqhzv78bmgsy9bg,1,72.9,14.3,2025-04-18T17:09:50.342Z,2025-04-18T17:09:50Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5659942113,213,5.73,5659942103,56,Right,5659942111,212,11.7,5659942105,140,82.4,5659942107,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
