id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2738555885,19,1,1,2,3,36g6ifzjliec1jqnbtf7yesme,1,56.6,11.6,2024-10-25T17:04:12.952Z,2024-10-25T17:04:15Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310787729,140,72.9,5310787731,141,3.5,5310787727,56,Right,5310787735,213,5.97,5310787733,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555923,20,1,1,2,5,36g6ifzjliec1jqnbtf7yesme,0,73.1,6.0,2024-10-25T17:04:15.367Z,2024-10-25T17:58:03Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310787899,140,80.2,5310787903,212,10.5,5310787905,213,0.78,5310787897,56,Right,5310787901,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738590659,568,8,1,2,7,ahnt9ejgwj58ul8auzdvi3czf,1,24.4,69.6,2024-10-25T17:04:16.615Z,2024-10-26T05:42:04Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5310975551,56,Back,5312292417,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738555941,32,52,1,2,9,ahnt9ejgwj58ul8auzdvi3czf,1,9.0,59.0,2024-10-25T17:04:19.151Z,2024-10-26T05:42:07Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,5312292439,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556089,33,1,1,2,16,ahnt9ejgwj58ul8auzdvi3czf,1,13.0,53.4,2024-10-25T17:04:26.096Z,2024-10-25T17:04:32Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,5310788677,212,5.0,5310788669,56,Back,5310788679,213,0.20,5310788665,123,,5310788673,140,17.7,5310788675,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556095,34,1,1,2,19,ahnt9ejgwj58ul8auzdvi3czf,1,16.8,47.0,2024-10-25T17:04:29.176Z,2024-10-25T17:58:34Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310976487,213,4.25,5310976479,56,Back,5310976483,141,33.8,5310976485,212,10.0,5310976481,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556097,35,1,1,2,22,ahnt9ejgwj58ul8auzdvi3czf,1,10.5,32.9,2024-10-25T17:04:32.319Z,2024-10-25T17:58:33Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5310976591,140,17.1,5310976595,141,47.0,5310976589,56,Back,5310976605,213,0.94,5310976601,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738591141,569,1,1,2,23,ahnt9ejgwj58ul8auzdvi3czf,1,17.8,47.0,2024-10-25T17:04:32.615Z,2024-10-25T17:58:52Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310977955,213,0.12,5310977953,212,15.5,5310977951,141,49.7,5310977949,140,32.5,5310977947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556111,21,45,1,2,24,36g6ifzjliec1jqnbtf7yesme,0,65.3,47.9,2024-10-25T17:04:34.104Z,2024-10-25T18:06:52Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5310789039,233,36,5310788759,56,Center,5310788761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556157,36,3,1,2,24,ahnt9ejgwj58ul8auzdvi3czf,1,34.7,52.1,2024-10-25T17:04:34.104Z,2024-10-26T05:42:26Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5310788995,56,Back,5312292531,465,,5310789019,286,,5310789013,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556215,37,1,1,2,28,ahnt9ejgwj58ul8auzdvi3czf,1,53.6,68.7,2024-10-25T17:04:37.711Z,2024-10-25T17:04:41Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5310789283,56,Left,5310789285,140,68.9,5310789289,212,23.1,5310789287,141,93.2,5310789291,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556259,38,1,1,2,33,ahnt9ejgwj58ul8auzdvi3czf,1,70.4,94.4,2024-10-25T17:04:42.783Z,2024-10-25T17:04:44Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310789475,56,Left,5310789483,213,3.72,5310789481,212,14.8,5310789479,141,82.6,5310789477,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556273,39,1,1,2,34,ahnt9ejgwj58ul8auzdvi3czf,1,56.7,81.2,2024-10-25T17:04:44.463Z,2024-10-25T17:04:45Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310789531,212,6.4,5310789533,213,5.65,5310789525,56,Center,5310789527,140,61.6,5310789529,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556305,40,1,1,2,36,ahnt9ejgwj58ul8auzdvi3czf,1,61.6,75.6,2024-10-25T17:04:45.872Z,2024-10-25T17:04:47Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310789667,212,7.0,5310789665,141,79.7,5310789663,140,55.5,5310789669,213,2.73,5310789661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556361,41,1,1,2,37,ahnt9ejgwj58ul8auzdvi3czf,1,54.0,73.5,2024-10-25T17:04:47.599Z,2024-10-25T17:04:51Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310789955,213,4.69,5310789953,212,18.8,5310789951,141,45.8,5310789949,140,53.6,5310789947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556375,42,1,1,2,41,ahnt9ejgwj58ul8auzdvi3czf,1,54.7,45.7,2024-10-25T17:04:51.184Z,2024-10-25T17:04:53Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310790037,56,Center,5310790039,140,68.1,5310790041,141,39.2,5310790045,213,5.98,5310790043,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556381,43,1,1,2,43,ahnt9ejgwj58ul8auzdvi3czf,1,68.1,39.2,2024-10-25T17:04:52.927Z,2024-10-25T17:04:53Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310790079,140,61.8,5310790077,56,Center,5310790081,141,40.6,5310790085,213,3.00,5310790083,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556401,44,1,1,2,44,ahnt9ejgwj58ul8auzdvi3czf,1,61.8,40.0,2024-10-25T17:04:53.695Z,2024-10-25T17:04:55Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,5310790187,212,9.1,5310790191,213,0.84,5310790181,56,Center,5310790183,140,67.6,5310790185,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556451,45,1,1,2,45,ahnt9ejgwj58ul8auzdvi3czf,1,67.8,49.9,2024-10-25T17:04:55.280Z,2024-10-25T17:04:57Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5310790399,140,61.4,5310790401,141,55.5,5310790397,56,Center,5310790405,213,2.63,5310790403,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556463,46,1,1,2,46,ahnt9ejgwj58ul8auzdvi3czf,1,61.4,56.6,2024-10-25T17:04:55.871Z,2024-10-26T05:42:50Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310790479,140,70.5,5310790485,213,5.95,5310790483,212,10.1,5310790477,56,Center,5310790481,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556477,47,1,1,2,47,ahnt9ejgwj58ul8auzdvi3czf,1,72.6,50.1,2024-10-25T17:04:56.863Z,2024-10-26T05:42:54Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310790605,212,10.3,5310790603,141,63.3,5310790607,213,2.09,5310790599,140,67.7,5310790595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556501,48,1,1,2,50,ahnt9ejgwj58ul8auzdvi3czf,1,70.2,65.5,2024-10-25T17:04:59.840Z,2024-10-25T17:05:01Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310790729,56,Left,5310790737,213,1.17,5310790733,141,90.9,5310790735,212,18.8,5310790731,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556511,49,1,1,2,52,ahnt9ejgwj58ul8auzdvi3czf,1,79.2,89.6,2024-10-25T17:05:01.776Z,2024-10-25T17:05:02Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310790821,56,Center,5310790825,141,75.3,5310790823,140,74.4,5310790829,213,4.23,5310790827,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556567,50,1,1,2,53,ahnt9ejgwj58ul8auzdvi3czf,1,74.4,75.3,2024-10-25T17:05:02.846Z,2024-10-25T17:05:06Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310791137,213,3.23,5310791129,56,Center,5310791131,140,67.5,5310791135,212,7.3,5310791133,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556611,51,1,1,2,56,ahnt9ejgwj58ul8auzdvi3czf,1,68.7,72.3,2024-10-25T17:05:06.511Z,2024-10-25T17:05:10Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310791409,213,1.11,5310791405,141,84.5,5310791403,140,72.6,5310791401,56,Left,5310791407,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556629,52,1,1,3,1,ahnt9ejgwj58ul8auzdvi3czf,1,73.6,77.5,2024-10-25T17:05:10.736Z,2024-10-25T17:05:12Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310791517,56,Left,5310791525,213,2.98,5310791523,212,9.9,5310791519,140,64.3,5310791521,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556651,53,1,1,3,2,ahnt9ejgwj58ul8auzdvi3czf,1,64.3,79.9,2024-10-25T17:05:12.528Z,2024-10-25T17:05:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310791637,141,94.1,5310791631,56,Left,5310791639,212,11.3,5310791641,213,1.02,5310791633,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556691,54,1,1,3,3,ahnt9ejgwj58ul8auzdvi3czf,1,68.0,89.1,2024-10-25T17:05:13.583Z,2024-10-25T17:05:16Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310791837,56,Back,5310791845,213,3.16,5310791843,212,22.6,5310791841,141,88.4,5310791839,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556717,55,43,1,3,7,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-10-25T17:05:16.703Z,2024-10-25T17:59:19Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310791959,213,3.59,5310978909,144,1,5310791957,212,14.6,5310791951,56,Back,5310791955,141,79.1,5310791953,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556775,56,4,1,3,14,ahnt9ejgwj58ul8auzdvi3czf,1,38.7,79.0,2024-10-25T17:05:23.983Z,2024-10-25T17:59:20Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310792343,152,,5310792575,233,22,5310792341,56,Back,5310976021,294,,5310792581,286,,5310792339,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556805,22,4,1,3,14,36g6ifzjliec1jqnbtf7yesme,0,61.3,21.0,2024-10-25T17:05:23.984Z,2024-10-25T17:06:11Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5310792583,233,56,5310792543,13,,5310792557,285,,5310795083,294,,5310792553,152,,5310792549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738832257,1194,1,1,3,17,ahnt9ejgwj58ul8auzdvi3czf,1,36.5,69.4,2024-10-25T17:05:26.871Z,2024-10-26T05:58:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5312296473,152,,5312296475,56,Back,5312296471,5,,5312296481,212,3.0,5312296483,213,3.54,5312296479,141,67.7,5312296477,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556873,57,1,1,3,18,ahnt9ejgwj58ul8auzdvi3czf,1,33.5,68.4,2024-10-25T17:05:28.319Z,2024-10-26T05:58:24Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5310792809,141,36.9,5310792807,140,30.4,5310792805,56,Back,5310792811,212,21.7,5310792813,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556897,58,1,1,3,21,ahnt9ejgwj58ul8auzdvi3czf,1,32.2,38.5,2024-10-25T17:05:31.568Z,2024-10-25T17:05:33Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5310792929,56,Back,5310792937,213,1.12,5310792931,140,35.8,5310792933,141,50.0,5310792935,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556923,59,1,1,3,23,ahnt9ejgwj58ul8auzdvi3czf,1,35.2,46.3,2024-10-25T17:05:33.535Z,2024-10-25T17:05:36Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310793077,140,30.4,5310793079,141,28.9,5310793081,212,12.9,5310793083,213,4.31,5310793075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556945,60,1,1,3,26,ahnt9ejgwj58ul8auzdvi3czf,1,30.2,38.5,2024-10-25T17:05:36.367Z,2024-10-25T17:05:38Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5310793195,56,Back,5310793201,212,22.6,5310793203,213,1.56,5310793199,141,71.8,5310793197,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556971,61,1,1,3,28,ahnt9ejgwj58ul8auzdvi3czf,1,29.6,75.3,2024-10-25T17:05:38.255Z,2024-10-25T17:05:40Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5310793347,212,18.2,5310793349,213,0.88,5310793341,56,Back,5310793345,141,96.0,5310793343,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738556991,62,1,1,3,30,ahnt9ejgwj58ul8auzdvi3czf,1,40.6,96.0,2024-10-25T17:05:40.079Z,2024-10-25T17:05:42Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310793437,212,25.9,5310793439,213,5.45,5310793431,56,Center,5310793433,140,57.2,5310793435,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557101,63,1,1,3,32,ahnt9ejgwj58ul8auzdvi3czf,1,57.2,67.8,2024-10-25T17:05:42.351Z,2024-10-25T17:05:50Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5310793921,140,76.2,5310793925,212,25.6,5310793923,141,91.4,5310793919,56,Left,5310793927,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557115,64,1,1,3,40,ahnt9ejgwj58ul8auzdvi3czf,1,90.3,76.0,2024-10-25T17:05:50.287Z,2024-10-25T17:05:51Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310794005,213,6.09,5310794003,212,7.4,5310794001,141,73.9,5310793997,56,Center,5310793999,140,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557135,65,1,1,3,41,ahnt9ejgwj58ul8auzdvi3czf,1,97.2,73.9,2024-10-25T17:05:51.183Z,2024-10-25T17:07:46Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,1.0,5310794091,56,Center,5310798701,210,15,5310798703,154,,5310794095,141,52.7,5310794093,140,85.7,5310794097,212,18.8,5310794099,213,4.02,5310801705,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557143,66,15,1,3,42,ahnt9ejgwj58ul8auzdvi3czf,1,85.7,52.7,2024-10-25T17:05:52.591Z,2024-10-25T17:08:01Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310798441,20,,5310798737,103,19,5310798729,154,,5310798747,231,49.1,5310798741,146,91.4,5310794143,56,Center,5310798731,55,65,5310798727,29,,5310798739,328,,5310798735,102,50.0,5310798745,230,99.4,5310798781,233,23,5310798725,78,5310794141,17,5310798445,82,5310798743,147,51.6,5310794139,22,,,,,,,
2738557157,23,10,1,3,43,36g6ifzjliec1jqnbtf7yesme,1,11.6,47.8,2024-10-25T17:05:52.691Z,2024-10-25T17:07:02Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5310794225,94,,5310798809,233,66,5310794227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557189,67,1,1,3,48,ahnt9ejgwj58ul8auzdvi3czf,1,77.6,12.6,2024-10-25T17:05:57.983Z,2024-10-25T17:05:59Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5310794389,56,Right,5310794397,213,6.19,5310794391,140,94.6,5310794395,212,17.9,5310794393,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557221,68,1,1,3,50,ahnt9ejgwj58ul8auzdvi3czf,1,94.6,10.1,2024-10-25T17:05:59.726Z,2024-10-26T06:06:42Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310794579,155,,5310794587,212,32.4,5310794591,1,,5312298719,20,,5310794585,141,56.9,5312298717,224,,5310794577,2,,5310794589,213,1.77,5310794581,56,Center,5310794583,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,
2738557227,69,61,1,3,53,ahnt9ejgwj58ul8auzdvi3czf,0,88.6,56.9,2024-10-25T17:06:02.768Z,2024-10-25T17:06:03Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,5310794619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557241,24,12,1,3,54,36g6ifzjliec1jqnbtf7yesme,1,13.1,46.6,2024-10-25T17:06:04.055Z,2024-10-25T17:06:06Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5310794669,140,26.1,5310794705,15,,5310794667,56,Back,5310794675,213,5.57,5310794673,212,18.1,5310794671,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557289,70,1,1,3,57,ahnt9ejgwj58ul8auzdvi3czf,1,73.4,71.4,2024-10-25T17:06:06.782Z,2024-10-25T17:06:09Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310794931,56,Center,5310794933,140,68.3,5310794935,141,64.5,5310794937,212,7.1,5310794939,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557315,71,1,1,3,59,ahnt9ejgwj58ul8auzdvi3czf,1,69.7,65.5,2024-10-25T17:06:09.263Z,2024-10-25T17:06:10Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310795067,213,4.78,5310795065,212,7.4,5310795063,141,54.6,5310795059,56,Center,5310795061,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557327,72,1,1,4,0,ahnt9ejgwj58ul8auzdvi3czf,1,70.2,56.6,2024-10-25T17:06:10.494Z,2024-10-25T17:06:12Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310795117,56,Center,5310795123,212,5.7,5310795125,213,1.68,5310795119,140,69.6,5310795121,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557355,73,1,1,4,2,ahnt9ejgwj58ul8auzdvi3czf,1,67.3,63.4,2024-10-25T17:06:11.903Z,2024-10-25T17:06:13Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310795259,212,11.3,5310795261,213,0.18,5310795253,56,Center,5310795255,140,77.9,5310795257,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557361,74,1,1,4,3,ahnt9ejgwj58ul8auzdvi3czf,1,77.6,66.9,2024-10-25T17:06:12.879Z,2024-10-25T17:06:13Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310795305,156,,5310795301,213,3.15,5310795293,56,Center,5310795295,140,67.0,5310795297,141,66.7,5310795299,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557437,75,1,1,4,6,ahnt9ejgwj58ul8auzdvi3czf,1,68.4,63.1,2024-10-25T17:06:16.159Z,2024-10-25T17:06:18Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,5310795667,141,28.8,5310795669,212,35.0,5310795671,213,5.55,5310795673,1,,5310795661,155,,5310795663,56,Center,5310795665,140,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557445,76,44,1,4,7,ahnt9ejgwj58ul8auzdvi3czf,1,91.4,29.3,2024-10-25T17:06:17.558Z,2024-10-25T18:06:53Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310795737,233,25,5310795699,56,Center,5310795701,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557431,25,44,1,4,7,36g6ifzjliec1jqnbtf7yesme,0,8.6,70.7,2024-10-25T17:06:17.559Z,2024-10-25T18:06:53Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5310795753,233,76,5310795623,56,Back,5310795625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557465,77,1,1,4,7,ahnt9ejgwj58ul8auzdvi3czf,1,93.3,28.8,2024-10-25T17:06:17.575Z,2024-10-26T08:56:28Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310795787,213,2.85,5310795779,56,Center,5310795783,141,32.4,5310795785,212,8.6,5310795777,3,,5310795781,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557471,78,1,1,4,9,ahnt9ejgwj58ul8auzdvi3czf,0,85.4,32.4,2024-10-25T17:06:19.455Z,2024-10-25T17:06:20Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310795815,155,,5310795825,213,1.46,5310795819,140,86.8,5310795823,212,13.3,5310795821,141,51.8,5310795817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557521,26,12,1,4,10,36g6ifzjliec1jqnbtf7yesme,1,11.6,46.3,2024-10-25T17:06:20.296Z,2024-10-25T17:06:24Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5310796151,140,32.3,5310796149,56,Back,5310796153,141,61.2,5310796155,212,24.0,5310796157,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557517,79,1,1,4,14,ahnt9ejgwj58ul8auzdvi3czf,0,58.7,36.6,2024-10-25T17:06:23.791Z,2024-10-25T17:06:24Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5310796137,141,43.0,5310796139,212,5.3,5310796141,213,0.96,5310796135,140,61.6,5310796133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557529,27,61,1,4,15,36g6ifzjliec1jqnbtf7yesme,1,30.9,62.2,2024-10-25T17:06:24.690Z,2024-10-25T17:06:25Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5310796193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557579,80,1,1,4,18,ahnt9ejgwj58ul8auzdvi3czf,1,68.9,23.4,2024-10-25T17:06:27.646Z,2024-10-25T17:06:29Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5310796421,140,77.7,5310796419,56,Right,5310796425,212,12.7,5310796423,141,10.6,5310796427,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557613,81,1,1,4,19,ahnt9ejgwj58ul8auzdvi3czf,1,77.8,10.4,2024-10-25T17:06:29.103Z,2024-10-25T17:06:32Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5310796609,140,77.3,5310796613,212,7.0,5310796615,213,1.65,5310796611,141,20.6,5310796607,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557647,82,1,1,4,20,ahnt9ejgwj58ul8auzdvi3czf,1,92.1,24.6,2024-10-25T17:06:30.255Z,2024-10-25T17:58:19Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,1.0,5310796759,213,2.04,5310798191,154,,5310796757,212,15.2,5310798189,210,15,5310796753,140,85.6,5310796755,141,44.5,5310796751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738557651,83,15,1,4,21,ahnt9ejgwj58ul8auzdvi3czf,1,85.6,44.5,2024-10-25T17:06:31.102Z,2024-10-25T17:58:20Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5310796777,56,Center,5310798207,76,,5310798225,147,48.7,5310798217,102,52.8,5310796775,17,,5310798221,328,,5310798223,146,98.6,5310798219,103,5.7,5310798209,29,,5310798211,154,,5310796957,20,,5310798213,55,82,5310796773,22,5310796985,233,,,,,,,,28,,,,,,
2738557633,28,10,1,4,21,36g6ifzjliec1jqnbtf7yesme,1,1.7000000000000002,50.0,2024-10-25T17:06:31.202Z,2024-10-26T06:10:29Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5312300369,376,,5310796873,177,,5310796875,179,,5310796705,56,Back,5310796699,182,,5310797071,233,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
