id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2804404163,22,5,1,2,30,c165yjiny1qnmfdvefxvflnkc,1,26.6,-1.2,2025-04-21T12:03:28.511Z,2025-04-21T12:03:56Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5669938667,347,,5669938661,56,Back,5669938693,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403981,38,5,1,2,30,ahnt9ejgwj58ul8auzdvi3czf,0,73.4,101.2,2025-04-21T12:03:28.511Z,2025-04-21T12:04:08Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5669937743,347,,5669937741,56,Left,5669938719,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404095,19,1,1,2,44,c165yjiny1qnmfdvefxvflnkc,1,28.7,0.0,2025-04-21T12:03:43.031Z,2025-04-21T12:04:20Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5669938329,212,35.5,5669938325,141,4.4,5669938317,56,Right,5669938333,1,,5669938933,107,,5669938321,140,62.3,5669938331,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404101,20,61,1,2,46,c165yjiny1qnmfdvefxvflnkc,0,62.3,4.4,2025-04-21T12:03:45.080Z,2025-04-21T12:09:29Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5669938353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404103,21,5,1,2,47,c165yjiny1qnmfdvefxvflnkc,0,61.4,-1.0,2025-04-21T12:03:45.552Z,2025-04-21T12:55:38Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5669938759,233,39,5669938361,347,,5669938359,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404169,39,5,1,2,47,ahnt9ejgwj58ul8auzdvi3czf,1,38.6,101.0,2025-04-21T12:03:45.552Z,2025-04-21T12:04:09Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5669938725,56,Back,5669938741,233,21,5669938727,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404189,40,1,1,2,56,ahnt9ejgwj58ul8auzdvi3czf,1,39.5,100.0,2025-04-21T12:03:54.913Z,2025-04-21T12:03:58Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5669938883,213,3.88,5669938879,141,90.0,5669938881,212,11.2,5669938877,140,31.6,5669938869,107,,5669938873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404239,41,1,1,3,0,ahnt9ejgwj58ul8auzdvi3czf,1,28.4,96.0,2025-04-21T12:03:58.368Z,2025-04-21T12:04:02Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5669939067,56,Back,5669939075,213,4.05,5669939073,212,22.9,5669939071,141,69.4,5669939069,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404303,42,1,1,3,4,ahnt9ejgwj58ul8auzdvi3czf,1,17.9,64.5,2025-04-21T12:04:02.400Z,2025-04-21T12:04:09Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5669939337,140,26.1,5669939341,212,23.4,5669939343,213,5.09,5669939335,56,Back,5669939339,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404335,43,1,1,3,11,ahnt9ejgwj58ul8auzdvi3czf,1,43.3,31.9,2025-04-21T12:04:09.824Z,2025-04-21T12:04:16Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5669939563,140,40.7,5669939561,56,Back,5669939567,212,28.8,5669939565,141,74.1,5669939569,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404371,44,1,1,3,19,ahnt9ejgwj58ul8auzdvi3czf,1,43.9,62.6,2025-04-21T12:04:17.313Z,2025-04-21T12:04:20Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5669939773,56,Back,5669939781,141,28.9,5669939785,212,22.9,5669939777,140,43.6,5669939789,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404393,45,1,1,3,22,ahnt9ejgwj58ul8auzdvi3czf,1,42.3,26.1,2025-04-21T12:04:20.560Z,2025-04-21T12:04:23Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5669939909,212,22.1,5669939905,140,56.4,5669939911,213,5.45,5669939903,56,Right,5669939907,141,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404417,46,1,1,3,25,ahnt9ejgwj58ul8auzdvi3czf,1,56.4,1.9,2025-04-21T12:04:23.201Z,2025-04-21T12:04:26Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5669940057,56,Back,5669940063,212,17.5,5669940061,141,25.5,5669940065,213,1.98,5669940059,140,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404435,47,1,1,3,27,ahnt9ejgwj58ul8auzdvi3czf,1,52.9,26.8,2025-04-21T12:04:26.016Z,2025-04-21T12:04:29Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5669940161,140,45.0,5669940167,213,1.82,5669940163,141,74.5,5669940159,56,Back,5669940165,212,33.5,5669940169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404461,48,1,1,3,31,ahnt9ejgwj58ul8auzdvi3czf,1,45.0,74.5,2025-04-21T12:04:29.344Z,2025-04-21T12:04:32Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5669940285,212,24.6,5669940281,140,64.4,5669940287,213,0.59,5669940279,56,Left,5669940283,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404471,49,1,1,3,34,ahnt9ejgwj58ul8auzdvi3czf,1,62.5,94.2,2025-04-21T12:04:32.208Z,2025-04-21T12:48:39Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5669940361,141,93.8,5669940357,56,Back,5669940363,212,27.7,5669940359,140,36.1,5669940365,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404495,50,1,1,3,36,ahnt9ejgwj58ul8auzdvi3czf,1,34.2,94.2,2025-04-21T12:04:34.400Z,2025-04-21T12:48:40Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5669940553,56,Back,5669940561,213,4.11,5669940557,141,62.6,5669940555,140,20.1,5669940559,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404519,51,1,1,3,41,ahnt9ejgwj58ul8auzdvi3czf,1,23.1,59.6,2025-04-21T12:04:39.504Z,2025-04-21T12:30:51Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5669940717,141,83.0,5669940721,213,1.56,5669940713,56,Back,5669940719,212,15.9,5669940715,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404539,52,1,1,3,44,ahnt9ejgwj58ul8auzdvi3czf,1,23.3,83.2,2025-04-21T12:04:42.240Z,2025-04-21T12:04:44Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5669940817,141,95.6,5669940821,213,0.74,5669940813,56,Back,5669940819,212,12.5,5669940815,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404555,53,1,1,3,46,ahnt9ejgwj58ul8auzdvi3czf,1,32.1,95.6,2025-04-21T12:04:44.143Z,2025-04-21T12:04:46Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5669940929,140,22.3,5669940935,213,4.03,5669940931,141,76.9,5669940927,56,Back,5669940933,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404583,54,1,1,3,47,ahnt9ejgwj58ul8auzdvi3czf,1,22.3,76.9,2025-04-21T12:04:45.904Z,2025-04-21T12:04:49Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5669941087,141,70.5,5669941085,140,32.3,5669941089,212,11.4,5669941083,56,Back,5669941091,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404577,23,83,1,3,50,c165yjiny1qnmfdvefxvflnkc,0,67.5,29.4,2025-04-21T12:04:48.678Z,2025-04-21T12:04:50Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5669941121,399,bplpqy3ierwlm12d1f3prue7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404587,55,43,1,3,51,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-21T12:04:49.712Z,2025-04-21T12:04:50Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5669941115,212,0,5669941143,144,1,5669941117,213,3.14,5669941111,140,34.1,5669941109,56,Back,5669941113,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404613,56,1,1,3,52,ahnt9ejgwj58ul8auzdvi3czf,1,30.1,67.3,2025-04-21T12:04:51.120Z,2025-04-21T12:04:53Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5669941225,140,38.3,5669941229,212,8.7,5669941223,56,Back,5669941231,213,6.13,5669941227,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404629,57,1,1,3,53,ahnt9ejgwj58ul8auzdvi3czf,1,38.3,65.4,2025-04-21T12:04:51.215Z,2025-04-21T16:41:11Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5669941315,140,37.0,5669941319,212,9.8,5669941313,56,Back,5669941321,213,1.71,5669941317,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404607,24,83,1,3,54,c165yjiny1qnmfdvefxvflnkc,0,60.3,22.5,2025-04-21T12:04:52.663Z,2025-04-21T16:41:20Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5669941349,399,lioz4hr2umpne2bwar18qa96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404667,58,1,1,3,58,ahnt9ejgwj58ul8auzdvi3czf,1,42.5,80.3,2025-04-21T12:04:57.040Z,2025-04-21T12:05:00Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5669941517,213,6.11,5669941511,140,66.1,5669941509,56,Center,5669941513,141,74.1,5669941515,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404675,59,1,1,4,2,ahnt9ejgwj58ul8auzdvi3czf,1,69.5,79.9,2025-04-21T12:05:00.624Z,2025-04-21T12:05:02Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5669941575,141,92.6,5669941579,212,15.4,5669941583,213,0.59,5669941573,140,81.7,5669941571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404733,60,1,1,4,4,ahnt9ejgwj58ul8auzdvi3czf,1,81.8,92.4,2025-04-21T12:05:02.160Z,2025-04-21T12:05:08Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5669941835,140,73.0,5669941839,212,9.5,5669941833,56,Left,5669941841,213,2.90,5669941837,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404743,61,1,1,4,10,ahnt9ejgwj58ul8auzdvi3czf,0,75.3,71.2,2025-04-21T12:05:08.624Z,2025-04-21T12:05:09Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5669941885,213,4.52,5669941877,56,Center,5669941883,212,11.3,5669941879,140,73.2,5669941881,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404765,25,1,1,4,12,c165yjiny1qnmfdvefxvflnkc,0,23.5,36.7,2025-04-21T12:05:10.590Z,2025-04-21T12:05:49Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5669941983,233,62,5669941981,236,,5669941975,212,4.8,5669941967,157,,5669941977,213,5.96,5669941987,286,,5669941979,1,,5669941969,56,Back,5669941971,140,27.8,5669941973,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404753,62,74,1,4,12,ahnt9ejgwj58ul8auzdvi3czf,1,71.9,54.9,2025-04-21T12:05:10.591Z,2025-04-21T12:05:12Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5669941919,56,Center,5669941991,233,25,5669941921,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404783,26,43,1,4,16,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-21T12:05:14.725Z,2025-04-21T12:05:57Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5669943987,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404787,27,43,1,4,17,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-21T12:05:15.606Z,2025-04-21T16:42:18Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5671249609,144,61,5669942085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404795,63,61,1,4,17,ahnt9ejgwj58ul8auzdvi3czf,1,66.3,16.5,2025-04-21T12:05:16.096Z,2025-04-21T12:05:16Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5669942095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404803,64,43,1,4,19,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-21T12:05:17.535Z,2025-04-21T16:42:33Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5671250693,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404811,65,1,1,4,19,ahnt9ejgwj58ul8auzdvi3czf,1,59.6,7.4,2025-04-21T12:05:17.696Z,2025-04-21T12:05:18Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5669942165,140,65.6,5669942171,213,1.10,5669942169,212,13.9,5669942163,56,Center,5669942167,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404815,66,1,1,4,20,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,25.6,2025-04-21T12:05:18.432Z,2025-04-21T12:05:19Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5669942197,140,60.7,5669942201,212,15.0,5669942195,56,Right,5669942203,213,4.36,5669942199,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404825,67,1,1,4,21,ahnt9ejgwj58ul8auzdvi3czf,1,60.7,4.9,2025-04-21T12:05:19.296Z,2025-04-21T12:05:20Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5669942265,56,Center,5669942271,212,19.1,5669942269,141,31.2,5669942267,140,54.2,5669942273,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404855,68,1,1,4,22,ahnt9ejgwj58ul8auzdvi3czf,1,54.2,31.2,2025-04-21T12:05:20.160Z,2025-04-21T12:05:22Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5669942459,140,66.3,5669942465,213,0.29,5669942461,141,36.7,5669942463,212,13.2,5669942457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404891,69,1,1,4,24,ahnt9ejgwj58ul8auzdvi3czf,1,63.4,45.5,2025-04-21T12:05:22.416Z,2025-04-21T12:33:48Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5669942667,213,0.76,5669942661,140,89.2,5669942663,141,83.5,5669942659,56,Left,5669942669,1,,5669942665,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404899,70,1,1,4,30,ahnt9ejgwj58ul8auzdvi3czf,1,85.5,74.7,2025-04-21T12:05:28.367Z,2025-04-21T12:05:29Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5669942717,141,62.9,5669942721,213,3.78,5669942719,212,13.5,5669942713,56,Center,5669942715,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404903,71,1,1,4,31,ahnt9ejgwj58ul8auzdvi3czf,0,75.2,62.9,2025-04-21T12:05:29.855Z,2025-04-21T12:37:21Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5669942747,213,0.50,5669942743,141,72.3,5669942739,140,86.4,5669942735,56,Center,5669942745,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404907,28,1,1,4,32,c165yjiny1qnmfdvefxvflnkc,1,15.0,33.8,2025-04-21T12:05:30.470Z,2025-04-21T16:43:10Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5671252861,213,0.51,5671252851,140,23.5,5669942761,56,Back,5671252855,141,41.1,5671252859,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404937,29,61,1,4,33,c165yjiny1qnmfdvefxvflnkc,1,24.3,29.1,2025-04-21T12:05:31.671Z,2025-04-21T12:06:57Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5669942925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404953,30,12,1,4,35,c165yjiny1qnmfdvefxvflnkc,1,11.4,27.4,2025-04-21T12:05:33.893Z,2025-04-21T12:05:35Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5669943009,56,Right,5669943045,167,,5669943013,141,0.0,5669943017,213,5.88,5669943011,140,55.4,5669943015,212,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404957,31,5,1,4,36,c165yjiny1qnmfdvefxvflnkc,0,53.4,-1.4,2025-04-21T12:05:34.967Z,2025-04-21T12:55:38Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5669943023,56,Right,5669943025,347,,5669943367,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405007,72,5,1,4,36,ahnt9ejgwj58ul8auzdvi3czf,1,46.6,101.4,2025-04-21T12:05:34.967Z,2025-04-21T12:55:38Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5669943317,347,,5669943347,233,31,5669943315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405045,73,1,1,4,44,ahnt9ejgwj58ul8auzdvi3czf,1,49.8,100.0,2025-04-21T12:05:42.528Z,2025-04-21T12:05:47Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5669943541,56,Back,5669943557,213,4.36,5669943545,140,41.7,5669943553,212,24.6,5669943561,1,,5669943549,141,67.5,5669943539,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405101,74,1,1,4,48,ahnt9ejgwj58ul8auzdvi3czf,1,52.8,64.3,2025-04-21T12:05:47.104Z,2025-04-21T12:05:54Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5669943851,141,29.4,5669943839,56,Center,5669943855,212,23.7,5669943843,140,52.7,5669943859,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405119,75,1,1,4,56,ahnt9ejgwj58ul8auzdvi3czf,1,64.0,24.6,2025-04-21T12:05:54.256Z,2025-04-21T12:05:56Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5669943931,213,5.29,5669943927,141,5.3,5669943925,140,72.2,5669943923,56,Right,5669943929,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405135,76,1,1,4,58,ahnt9ejgwj58ul8auzdvi3czf,1,72.2,5.3,2025-04-21T12:05:56.144Z,2025-04-21T12:05:58Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5669944025,212,12.1,5669944017,56,Right,5669944023,141,9.8,5669944027,213,2.88,5669944021,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405151,77,1,1,5,0,ahnt9ejgwj58ul8auzdvi3czf,1,61.3,10.0,2025-04-21T12:05:58.304Z,2025-04-21T12:06:00Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5669944101,140,66.5,5669944105,141,27.3,5669944113,213,1.14,5669944109,212,13.0,5669944097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405175,78,1,1,5,2,ahnt9ejgwj58ul8auzdvi3czf,1,65.4,27.0,2025-04-21T12:06:00.272Z,2025-04-21T12:06:04Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5669944281,213,5.24,5669944275,140,74.0,5669944273,56,Right,5669944279,212,18.1,5669944277,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405183,79,1,1,5,5,ahnt9ejgwj58ul8auzdvi3czf,0,74.0,4.0,2025-04-21T12:06:03.872Z,2025-04-21T12:06:05Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5669944317,213,1.32,5669944311,140,78.6,5669944315,212,19.4,5669944309,56,Center,5669944313,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405213,32,61,1,5,9,c165yjiny1qnmfdvefxvflnkc,1,26.0,67.8,2025-04-21T12:06:07.157Z,2025-04-21T16:43:37Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5669944471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405245,34,1,1,5,10,c165yjiny1qnmfdvefxvflnkc,1,24.7,82.1,2025-04-21T12:06:08.390Z,2025-04-21T12:06:11Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5669944643,141,84.7,5669944641,140,55.5,5669944647,213,0.05,5669944637,157,,5669944645,212,32.4,5669944649,1,,5669944639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405283,35,1,1,5,13,c165yjiny1qnmfdvefxvflnkc,1,55.0,82.9,2025-04-21T12:06:11.830Z,2025-04-21T12:06:17Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5669944829,140,70.3,5669944835,213,0.39,5669944827,56,Left,5669944831,141,92.7,5669944833,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405285,36,3,1,5,19,c165yjiny1qnmfdvefxvflnkc,0,90.0,84.4,2025-04-21T12:06:17.685Z,2025-04-21T16:43:54Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5669944841,286,,5671255161,465,,5669944839,56,Left,5669944919,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405295,80,7,1,5,19,ahnt9ejgwj58ul8auzdvi3czf,1,10.0,15.6,2025-04-21T12:06:17.686Z,2025-04-21T16:43:57Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5669944887,167,,5671255311,178,,5669944891,285,,5671255309,385,,5669944889,56,Back,5669944907,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405291,37,6,1,5,20,c165yjiny1qnmfdvefxvflnkc,1,95.7,83.7,2025-04-21T12:06:18.645Z,2025-04-21T12:27:29Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5669945067,233,81,5669944883,73,,5669944881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405315,81,6,1,5,20,ahnt9ejgwj58ul8auzdvi3czf,0,4.3,16.3,2025-04-21T12:06:18.645Z,2025-04-21T16:44:26Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5669945113,233,37,5669945023,73,,5669945021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405541,38,1,1,6,0,c165yjiny1qnmfdvefxvflnkc,0,99.5,99.5,2025-04-21T12:06:59.060Z,2025-04-21T16:44:29Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5669946375,213,4.52,5669946367,56,Center,5669946361,6,,5671257299,72,,5669946363,155,,5669946373,212,30.5,5671257297,224,,5669946359,2,,5669946369,140,94.0,5669946371,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405537,82,44,1,6,1,ahnt9ejgwj58ul8auzdvi3czf,1,4.7,44.4,2025-04-21T12:06:59.359Z,2025-04-21T12:43:43Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5669946345,285,,5669946343,56,Back,5669946569,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405569,39,44,1,6,1,c165yjiny1qnmfdvefxvflnkc,0,95.3,55.6,2025-04-21T12:06:59.360Z,2025-04-21T12:43:44Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5669946539,286,,5669946589,233,82,5669946537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
