id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2746816301,32,1,1,3,13,anga7587r1zv4ey71ge9zxol3,0,5.4,53.7,2024-11-10T13:04:23.134Z,2024-11-10T13:04:26Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355746909,140,43.0,5355746911,141,88.9,5355746915,213,0.55,5355746917,1,,5355746913,212,46.2,5355746905,155,,5355746907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816353,26,1,1,3,18,36g6ifzjliec1jqnbtf7yesme,1,43.7,7.0,2024-11-10T13:04:27.376Z,2024-11-10T17:21:29Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5355747165,140,48.4,5355747167,141,7.0,5355747161,157,,5355747171,213,0.00,5355747173,1,,5355747169,212,4.9,5355747163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829019,122,43,1,3,20,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T13:04:29.388Z,2024-11-10T17:21:44Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5355821251,56,Back,5355821253,285,0,5357574243,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746829053,174,43,1,3,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T13:04:29.389Z,2024-11-10T17:21:44Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5357574195,144,44,5355821829,286,0,5355822149,233,122,5355821827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816371,27,1,1,3,20,36g6ifzjliec1jqnbtf7yesme,0,46.2,8.0,2024-11-10T13:04:29.584Z,2024-11-10T17:21:50Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5355747251,213,0.27,5355747239,56,Right,5355747245,141,11.1,5355747243,140,53.4,5355747231,3,,5355747235,168,,5355747249,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816393,33,4,1,3,23,anga7587r1zv4ey71ge9zxol3,1,48.6,83.7,2024-11-10T13:04:33.037Z,2024-11-10T17:21:56Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5355747385,265,,5355747387,286,,5355747381,56,Back,5355748463,233,28,5355747383,152,,5355747379,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816439,28,4,1,3,23,36g6ifzjliec1jqnbtf7yesme,0,51.4,16.3,2024-11-10T13:04:33.038Z,2024-11-10T17:21:57Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5355747603,56,Right,5355748443,285,,5355748471,233,33,5355747601,13,,5355747607,265,,5355747605,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816613,34,1,1,3,37,anga7587r1zv4ey71ge9zxol3,1,47.1,72.1,2024-11-10T13:04:46.861Z,2024-11-10T13:04:48Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355748499,213,4.31,5355748493,140,39.4,5355748487,5,,5355748489,152,,5355748507,189,,5355748495,141,44.5,5355748497,212,20.4,5355748491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816661,35,1,1,3,40,anga7587r1zv4ey71ge9zxol3,0,34.4,34.6,2024-11-10T13:04:49.406Z,2024-11-10T13:04:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355748731,140,78.0,5355748735,212,45.8,5355748737,213,6.24,5355748729,56,Center,5355748733,141,31.9,5355748739,1,,5355748727,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816689,30,61,1,3,44,36g6ifzjliec1jqnbtf7yesme,0,16.2,84.6,2024-11-10T13:04:53.775Z,2024-11-10T17:23:01Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5355748849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816737,36,43,1,3,44,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T13:04:53.776Z,2024-11-10T17:22:52Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5355749077,56,Right,5357581501,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816773,38,1,1,3,47,anga7587r1zv4ey71ge9zxol3,1,90.6,17.3,2024-11-10T13:04:56.414Z,2024-11-10T13:04:58Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5355749293,213,3.35,5355749287,140,77.8,5355749285,56,Right,5355749289,141,13.2,5355749291,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816797,39,1,1,3,48,anga7587r1zv4ey71ge9zxol3,0,84.2,12.1,2024-11-10T13:04:58.077Z,2024-11-10T17:23:21Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355749387,140,92.0,5355749385,56,Center,5355749381,2,,5355749393,213,1.31,5355749391,212,31.8,5357584245,224,,5357584247,20,,5355749389,141,57.3,5355749383,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816869,31,12,1,3,51,36g6ifzjliec1jqnbtf7yesme,1,10.3,36.7,2024-11-10T13:05:00.848Z,2024-11-10T13:19:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5355749729,141,42.8,5355749731,212,23.4,5355749725,56,Back,5355749727,140,32.2,5355749733,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816877,32,44,1,3,54,36g6ifzjliec1jqnbtf7yesme,1,36.9,42.2,2024-11-10T13:05:04.176Z,2024-11-10T15:06:11Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355749861,233,40,5355749777,285,,5355749775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816885,40,44,1,3,54,anga7587r1zv4ey71ge9zxol3,0,63.1,57.8,2024-11-10T13:05:04.177Z,2024-11-10T15:06:12Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355749817,56,Center,5355749819,286,,5355749879,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816901,33,1,1,3,55,36g6ifzjliec1jqnbtf7yesme,1,25.4,41.2,2024-11-10T13:05:04.352Z,2024-11-10T13:05:06Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355749931,56,Back,5355749923,3,,5355749937,212,6.4,5355749935,141,43.6,5355749933,140,31.3,5355749927,168,,5355749939,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816905,34,61,1,3,56,36g6ifzjliec1jqnbtf7yesme,0,31.3,43.6,2024-11-10T13:05:06Z,2024-11-10T13:05:06Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5355749945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746816969,41,1,1,4,0,anga7587r1zv4ey71ge9zxol3,1,69.4,52.6,2024-11-10T13:05:09.262Z,2024-11-10T17:23:45Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5355750263,141,56.6,5355750259,56,Back,5355750267,213,3.03,5355750265,212,24.4,5355750261,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817015,42,1,1,4,1,anga7587r1zv4ey71ge9zxol3,1,47.7,56.2,2024-11-10T13:05:10.510Z,2024-11-10T17:23:50Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355750497,56,Back,5355750505,213,3.20,5355750501,141,53.4,5355750503,212,31.3,5355750499,140,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817193,43,1,1,4,3,anga7587r1zv4ey71ge9zxol3,1,19.2,53.2,2024-11-10T13:05:13.085Z,2024-11-10T17:23:55Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355751321,140,27.1,5355751327,213,1.17,5355751325,212,21.3,5355751323,141,82.0,5355751319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817211,44,1,1,4,14,anga7587r1zv4ey71ge9zxol3,1,32.2,79.7,2024-11-10T13:05:23.598Z,2024-11-10T17:24:06Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355751455,141,54.6,5355751457,212,22.5,5355751461,213,4.00,5355751451,56,Back,5355751453,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817243,45,1,1,4,15,anga7587r1zv4ey71ge9zxol3,1,17.9,56.2,2024-11-10T13:05:24.877Z,2024-11-10T17:24:11Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355751611,212,8.7,5355751605,56,Back,5355751607,140,17.9,5355751613,213,4.71,5355751609,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817283,46,1,1,4,16,anga7587r1zv4ey71ge9zxol3,1,17.8,43.6,2024-11-10T13:05:26.078Z,2024-11-10T17:24:17Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355751835,56,Back,5355751837,140,15.2,5355751843,213,1.87,5355751839,141,56.8,5355751841,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817323,47,1,1,4,18,anga7587r1zv4ey71ge9zxol3,1,13.4,60.2,2024-11-10T13:05:27.742Z,2024-11-10T13:05:30Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355752041,141,80.9,5355752039,140,28.5,5355752045,213,0.73,5355752043,212,21.2,5355752037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817347,48,1,1,4,21,anga7587r1zv4ey71ge9zxol3,1,23.5,77.8,2024-11-10T13:05:30.589Z,2024-11-10T13:05:32Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355752161,213,6.23,5355752155,141,76.9,5355752149,140,35.3,5355752159,212,12.4,5355752145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817367,49,1,1,4,22,anga7587r1zv4ey71ge9zxol3,1,35.3,76.9,2024-11-10T13:05:31.917Z,2024-11-10T13:05:33Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5355752319,156,,5355752291,56,Back,5355752295,141,85.4,5355752297,212,13.5,5355752293,140,23.7,5355752299,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817475,50,1,1,4,24,anga7587r1zv4ey71ge9zxol3,1,23.6,85.0,2024-11-10T13:05:33.870Z,2024-11-10T13:05:40Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355752913,56,Back,5355752919,212,26.6,5355752917,141,52.5,5355752915,140,37.7,5355752921,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817483,51,4,1,4,30,anga7587r1zv4ey71ge9zxol3,1,46.9,64.1,2024-11-10T13:05:40.158Z,2024-11-10T17:24:44Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5355757601,294,,5355753111,233,35,5355753025,56,Back,5355753027,152,,5357592395,286,,5355753023,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817485,35,4,1,4,30,36g6ifzjliec1jqnbtf7yesme,0,53.1,35.9,2024-11-10T13:05:40.159Z,2024-11-10T17:24:44Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5357592465,285,,5355753135,233,51,5355753059,152,,5355758673,294,,5355753055,56,Center,5355753051,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747159059,874,1,1,4,53,anga7587r1zv4ey71ge9zxol3,1,43.4,66.3,2024-11-10T13:06:02.507Z,2024-11-10T17:26:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5357603307,213,6.25,5357603305,212,13.2,5357603297,152,,5357603295,5,,5357603301,140,56.0,5357603299,56,Center,5357603303,141,65.7,5357603457,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817909,52,1,1,4,54,anga7587r1zv4ey71ge9zxol3,1,55.1,65.2,2024-11-10T13:06:03.373Z,2024-11-10T17:26:50Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5355755147,56,Back,5355755153,212,19.6,5355755149,140,47.0,5355755151,141,39.3,5355755155,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746817979,53,1,1,4,56,anga7587r1zv4ey71ge9zxol3,1,47.2,37.8,2024-11-10T13:06:06.174Z,2024-11-10T17:26:56Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355755505,56,Right,5355755507,140,61.1,5355755511,212,24.9,5355755509,141,8.2,5355755513,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818013,54,1,1,4,58,anga7587r1zv4ey71ge9zxol3,1,60.3,9.6,2024-11-10T13:06:07.886Z,2024-11-10T17:27:01Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355755693,141,26.0,5355755697,213,2.64,5355755695,212,23.1,5355755691,140,41.0,5355755689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818095,55,1,1,5,0,anga7587r1zv4ey71ge9zxol3,1,42.9,25.4,2024-11-10T13:06:09.662Z,2024-11-10T17:27:08Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355756021,213,2.52,5355756015,140,24.5,5355756017,141,45.8,5355756019,212,23.8,5355756013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818109,56,1,1,5,4,anga7587r1zv4ey71ge9zxol3,1,21.6,45.4,2024-11-10T13:06:13.438Z,2024-11-10T17:27:27Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355756069,212,14.8,5355756063,56,Back,5355756071,213,5.04,5355756065,140,26.2,5355756067,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818249,57,1,1,5,5,anga7587r1zv4ey71ge9zxol3,1,25.6,24.8,2024-11-10T13:06:14.558Z,2024-11-10T17:27:32Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355756855,141,48.1,5355756857,212,17.6,5355756851,140,18.2,5355756859,213,2.03,5355756847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818315,58,1,1,5,12,anga7587r1zv4ey71ge9zxol3,1,17.3,47.9,2024-11-10T13:06:22.046Z,2024-11-10T13:06:24Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5355757187,213,1.49,5355757185,212,22.5,5355757181,140,19.1,5355757179,56,Back,5355757183,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818359,59,1,1,5,15,anga7587r1zv4ey71ge9zxol3,1,20.1,75.8,2024-11-10T13:06:24.718Z,2024-11-10T17:27:40Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355757451,212,17.8,5355757449,141,96.1,5355757453,213,0.89,5355757445,56,Back,5355757447,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818399,60,1,1,5,17,anga7587r1zv4ey71ge9zxol3,1,27.9,92.7,2024-11-10T13:06:26.734Z,2024-11-10T13:06:30Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355757641,141,79.1,5355757639,140,35.7,5355757647,213,5.44,5355757643,212,12.4,5355757637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818437,61,1,1,5,20,anga7587r1zv4ey71ge9zxol3,1,37.6,71.8,2024-11-10T13:06:30.125Z,2024-11-10T13:06:31Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5355757811,212,17.0,5355757807,140,27.6,5355757805,56,Back,5355757813,213,2.24,5355757809,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818441,62,1,1,5,22,anga7587r1zv4ey71ge9zxol3,0,27.0,90.5,2024-11-10T13:06:31.613Z,2024-11-10T17:27:48Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355757833,213,0.08,5355757827,140,44.7,5355757825,56,Back,5355757831,212,18.6,5355757829,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818465,36,8,1,5,24,36g6ifzjliec1jqnbtf7yesme,1,61.1,5.9,2024-11-10T13:06:33.456Z,2024-11-10T17:27:56Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5357610349,385,,5355757969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818509,37,5,1,5,24,36g6ifzjliec1jqnbtf7yesme,0,62.6,-2.0,2024-11-10T13:06:33.885Z,2024-11-10T14:03:14Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5355758171,56,Right,5355758223,233,63,5355758173,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818479,63,5,1,5,24,anga7587r1zv4ey71ge9zxol3,1,37.4,102.0,2024-11-10T13:06:33.885Z,2024-11-10T13:06:53Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355758041,347,,5355758037,56,Back,5355758181,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818607,64,1,1,5,25,anga7587r1zv4ey71ge9zxol3,1,38.6,100.0,2024-11-10T13:06:35.053Z,2024-11-10T13:06:41Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5355758719,141,84.1,5355758723,212,16.9,5355758707,107,,5355758715,140,27.4,5355758725,213,3.94,5355758711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818645,65,1,1,5,32,anga7587r1zv4ey71ge9zxol3,1,18.9,74.6,2024-11-10T13:06:41.693Z,2024-11-10T17:28:06Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355758913,212,21.3,5355758909,140,15.1,5355758911,141,43.8,5355758907,56,Back,5355758915,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818703,66,1,1,5,34,anga7587r1zv4ey71ge9zxol3,1,13.8,41.9,2024-11-10T13:06:43.534Z,2024-11-10T17:28:10Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355759281,213,1.48,5355759277,141,70.3,5355759273,140,15.4,5355759279,212,19.4,5355759269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818791,67,1,1,5,36,anga7587r1zv4ey71ge9zxol3,1,18.2,60.9,2024-11-10T13:06:45.319Z,2024-11-10T17:28:35Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355759711,141,55.0,5355759715,213,5.82,5355759707,56,Back,5355759713,212,8.9,5355759709,140,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747160979,875,1,1,5,37,anga7587r1zv4ey71ge9zxol3,1,32.9,49.9,2024-11-10T13:06:47.007Z,2024-11-10T17:28:29Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5357613911,212,14.4,5357613905,56,Back,5357613907,140,46.6,5357613913,213,0.04,5357613909,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818815,68,1,1,5,40,anga7587r1zv4ey71ge9zxol3,1,44.9,43.6,2024-11-10T13:06:49.597Z,2024-11-10T17:28:42Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5355759869,213,4.41,5355759863,140,38.7,5355759865,141,13.1,5355759867,212,21.7,5355759861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818841,69,1,1,5,44,anga7587r1zv4ey71ge9zxol3,1,43.3,10.7,2024-11-10T13:06:53.373Z,2024-11-10T17:28:46Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355760015,141,26.2,5355760007,56,Back,5355760011,140,42.6,5355760019,212,10.6,5355760023,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746818933,70,1,1,5,45,anga7587r1zv4ey71ge9zxol3,1,42.7,24.6,2024-11-10T13:06:55.038Z,2024-11-10T17:28:49Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5355760493,140,31.6,5355760499,213,2.60,5355760491,56,Back,5355760497,212,13.6,5355760495,141,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819041,71,1,1,5,49,anga7587r1zv4ey71ge9zxol3,1,24.0,34.3,2024-11-10T13:06:59.118Z,2024-11-10T13:07:05Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5355761115,212,31.5,5355761117,213,1.46,5355761111,140,27.3,5355761109,56,Back,5355761113,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819101,72,1,1,5,56,anga7587r1zv4ey71ge9zxol3,0,22.1,71.5,2024-11-10T13:07:05.581Z,2024-11-10T13:07:09Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5355761453,212,60.6,5355761449,140,69.0,5355761447,56,Right,5355761445,155,,5355761457,1,,5355761455,213,5.66,5355761451,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819109,38,8,1,6,0,36g6ifzjliec1jqnbtf7yesme,1,24.5,86.8,2024-11-10T13:07:09.553Z,2024-11-10T17:29:06Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5357617295,385,,5355761511,56,Back,5355761583,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819167,39,5,1,6,1,36g6ifzjliec1jqnbtf7yesme,0,26.4,101.4,2024-11-10T13:07:10.749Z,2024-11-10T14:03:15Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5355761761,347,,5355761759,56,Back,5355761845,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819141,73,5,1,6,1,anga7587r1zv4ey71ge9zxol3,1,73.6,-1.4,2024-11-10T13:07:10.749Z,2024-11-10T14:03:14Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355761787,233,39,5355761667,347,,5355761665,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819389,74,1,1,6,11,anga7587r1zv4ey71ge9zxol3,1,70.4,0.0,2024-11-10T13:07:20.365Z,2024-11-10T13:07:24Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5355762939,213,1.54,5355762933,140,70.9,5355762929,107,,5355762935,141,25.2,5355762937,212,18.5,5355762931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819399,75,61,1,6,15,anga7587r1zv4ey71ge9zxol3,0,77.6,23.3,2024-11-10T13:07:24.685Z,2024-11-10T13:07:25Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5355762967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819427,42,43,1,6,17,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T13:07:26.287Z,2024-11-10T17:29:30Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5357619711,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819419,41,1,1,6,17,36g6ifzjliec1jqnbtf7yesme,1,28.1,81.2,2024-11-10T13:07:26.769Z,2024-11-10T17:29:51Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5355763109,140,26.8,5355763111,141,74.0,5355763115,213,4.44,5355763113,212,5.1,5355763107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819477,43,1,1,6,18,36g6ifzjliec1jqnbtf7yesme,1,22.4,72.6,2024-11-10T13:07:27.963Z,2024-11-10T17:29:57Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5355763425,140,16.5,5355763427,141,43.6,5355763431,213,4.41,5355763423,56,Back,5355763429,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746819469,76,83,1,6,20,anga7587r1zv4ey71ge9zxol3,0,63.1,60.6,2024-11-10T13:07:29.214Z,2024-11-10T13:07:34Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5355763701,399,7yst1mucy7jynmpzu1thox2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
