id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2713227647,18,1,1,2,19,c165yjiny1qnmfdvefxvflnkc,1,33.4,90.8,2024-08-25T12:03:07.427Z,2024-08-25T12:03:11Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5172071157,56,Back,5172071161,141,77.5,5172071159,140,28.1,5172071163,212,10.6,5172071165,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713227699,19,1,1,2,23,c165yjiny1qnmfdvefxvflnkc,1,31.8,71.7,2024-08-25T12:03:11.012Z,2024-08-25T12:03:15Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5172071491,212,54.7,5172071489,141,4.9,5172071479,155,,5172071495,1,,5172071487,140,60.8,5172071493,213,5.30,5172071483,196,,5172071485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713227703,20,61,1,2,27,c165yjiny1qnmfdvefxvflnkc,0,63.3,5.3,2024-08-25T12:03:15.140Z,2024-08-25T12:03:15Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5172071511,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713227713,39,1,1,2,28,ahnt9ejgwj58ul8auzdvi3czf,0,23.1,90.6,2024-08-25T12:03:16.240Z,2024-08-25T12:03:16Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172071595,213,5.57,5172071593,212,3.6,5172071591,141,87.1,5172071585,56,Back,5172071589,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713227763,21,15,1,2,31,c165yjiny1qnmfdvefxvflnkc,1,77.8,29.7,2024-08-25T12:03:19.523Z,2024-08-25T14:33:17Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5172072523,458,,5172072195,72,,5172072515,80,,5172071819,56,Center,5172072525,146,96.5,5172072519,103,10.8,5172071815,22,,5172072527,147,46.4,5172072517,102,46.6,5172072559,233,40,5172071817,18,5172072521,215,,,,,,,,,,,,,,,,,,,,,,,,,
2713227779,40,10,1,2,31,ahnt9ejgwj58ul8auzdvi3czf,1,4.2,55.0,2024-08-25T12:03:19.623Z,2024-08-25T14:33:29Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5172072325,233,21,5172072079,179,,5172702383,377,,5172071897,182,,5172071899,56,Back,5172072077,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713227843,41,12,1,2,33,ahnt9ejgwj58ul8auzdvi3czf,1,4.3,55.0,2024-08-25T12:03:21.336Z,2024-08-25T12:42:44Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172073881,212,12.4,5172073879,141,70.5,5172073877,140,0.0,5172073873,167,,5172073883,213,2.12,5172072201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713227803,22,6,1,2,34,c165yjiny1qnmfdvefxvflnkc,1,89.3,38.8,2024-08-25T12:03:22.308Z,2024-08-25T12:52:04Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5172072075,75,,5172072389,233,42,5172072073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713227865,42,6,1,2,34,ahnt9ejgwj58ul8auzdvi3czf,0,10.7,61.2,2024-08-25T12:03:22.308Z,2024-08-25T18:53:02Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172072339,73,,5172072337,56,Back,5172072415,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228187,23,1,1,3,3,c165yjiny1qnmfdvefxvflnkc,0,99.5,0.5,2024-08-25T12:03:51.139Z,2024-08-25T14:34:55Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5172708923,72,,5172073931,213,1.66,5172073927,141,42.2,5172073917,6,,5172073923,56,Center,5172073915,2,,5172073925,140,97.0,5172073921,223,,5172073919,155,,5172073929,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228211,43,44,1,3,7,ahnt9ejgwj58ul8auzdvi3czf,1,3.2,56.6,2024-08-25T12:03:54.769Z,2024-08-25T12:06:22Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172074025,285,,5172074035,233,24,5172074023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228195,24,44,1,3,7,c165yjiny1qnmfdvefxvflnkc,0,96.8,43.4,2024-08-25T12:03:54.770Z,2024-08-25T12:03:59Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5172074047,233,43,5172073963,56,Center,5172073965,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228253,44,12,1,3,7,ahnt9ejgwj58ul8auzdvi3czf,1,3.5,54.5,2024-08-25T12:03:54.969Z,2024-08-25T14:35:07Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172074171,213,0.69,5172074181,15,,5172074169,212,36.5,5172074163,56,Back,5172074165,140,30.3,5172074167,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228277,25,1,1,3,12,c165yjiny1qnmfdvefxvflnkc,1,70.8,12.5,2024-08-25T12:04:00.005Z,2024-08-25T12:51:32Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5172074341,56,Center,5172074349,141,31.6,5172074355,213,2.09,5172074351,212,15.0,5172074345,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228291,26,1,1,3,13,c165yjiny1qnmfdvefxvflnkc,0,64.6,32.1,2024-08-25T12:04:01.523Z,2024-08-25T12:04:02Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5172074407,140,89.9,5172074419,213,0.44,5172074405,56,Center,5172074403,157,,5172074409,141,50.7,5172074413,212,29.4,5172074423,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228305,45,11,1,3,15,ahnt9ejgwj58ul8auzdvi3czf,1,9.1,46.3,2024-08-25T12:04:03.505Z,2024-08-25T14:36:24Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5172074475,88,,5172711233,378,,5172074473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228343,46,4,1,3,18,ahnt9ejgwj58ul8auzdvi3czf,1,13.5,45.2,2024-08-25T12:04:06.593Z,2024-08-25T12:52:00Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5172074971,285,,5172075041,233,27,5172074961,56,Back,5172074959,398,,5172074965,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228371,27,4,1,3,18,c165yjiny1qnmfdvefxvflnkc,0,86.5,54.8,2024-08-25T12:04:06.594Z,2024-08-25T12:52:01Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5172075013,56,Center,5172075015,152,,5172075017,286,,5172075077,233,46,5172075011,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228797,47,1,1,3,24,ahnt9ejgwj58ul8auzdvi3czf,1,13.0,43.7,2024-08-25T12:04:11.777Z,2024-08-25T12:04:36Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5172076881,5,,5172076891,212,13.8,5172076889,141,28.3,5172076893,213,5.42,5172076887,140,21.5,5172076883,152,,5172076885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228817,48,1,1,3,48,ahnt9ejgwj58ul8auzdvi3czf,1,25.2,19.4,2024-08-25T12:04:36.193Z,2024-08-25T14:37:50Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172076967,140,37.2,5172076973,213,5.64,5172076965,56,Back,5172076969,141,5.5,5172076971,212,15.8,5172722189,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228819,49,4,1,3,48,ahnt9ejgwj58ul8auzdvi3czf,1,42.2,6.4,2024-08-25T12:04:36.273Z,2024-08-25T12:04:47Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5172077019,13,,5172077455,189,,5172077021,56,Back,5172077025,265,,5172077023,152,,5172077049,233,28,5172077027,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713228801,28,4,1,3,48,c165yjiny1qnmfdvefxvflnkc,0,57.8,93.6,2024-08-25T12:04:36.274Z,2024-08-25T12:04:49Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5172076937,56,Left,5172076943,285,,5172077337,189,,5172076935,13,,5172076939,152,,5172077167,233,49,5172076941,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229105,50,1,1,4,15,ahnt9ejgwj58ul8auzdvi3czf,1,43.7,6.4,2024-08-25T12:05:03.153Z,2024-08-25T12:05:04Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172078549,141,23.4,5172078545,56,Back,5172078553,213,2.36,5172078543,152,,5172078541,5,,5172078547,140,32.6,5172078551,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229135,51,1,1,4,16,ahnt9ejgwj58ul8auzdvi3czf,1,32.2,27.4,2024-08-25T12:05:04.497Z,2024-08-25T12:05:07Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172078683,212,15.3,5172078673,56,Back,5172078685,213,1.60,5172078679,141,49.9,5172078675,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229161,52,1,1,4,19,ahnt9ejgwj58ul8auzdvi3czf,1,29.8,50.1,2024-08-25T12:05:07.137Z,2024-08-25T12:05:08Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172078807,212,17.8,5172078805,141,53.1,5172078803,140,46.6,5172078801,56,Back,5172078809,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229179,53,1,1,4,20,ahnt9ejgwj58ul8auzdvi3czf,1,46.6,53.1,2024-08-25T12:05:08.049Z,2024-08-25T12:05:09Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172078913,56,Back,5172078919,212,14.5,5172078915,140,32.9,5172078921,213,3.26,5172078917,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229217,54,1,1,4,21,ahnt9ejgwj58ul8auzdvi3czf,1,32.1,47.9,2024-08-25T12:05:09.665Z,2024-08-25T12:05:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172079109,213,4.88,5172079101,56,Back,5172079103,140,35.1,5172079105,141,20.9,5172079107,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229257,55,1,1,4,24,ahnt9ejgwj58ul8auzdvi3czf,1,36.0,17.1,2024-08-25T12:05:12.129Z,2024-08-25T12:05:15Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172079267,141,10.3,5172079265,140,57.1,5172079263,56,Right,5172079269,212,22.6,5172079271,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229295,56,1,1,4,27,ahnt9ejgwj58ul8auzdvi3czf,1,43.8,7.0,2024-08-25T12:05:15.073Z,2024-08-25T12:05:18Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5172079489,56,Back,5172079499,212,24.6,5172079501,213,2.37,5172079497,141,32.2,5172079493,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229331,57,1,1,4,30,ahnt9ejgwj58ul8auzdvi3czf,1,27.3,37.6,2024-08-25T12:05:18.449Z,2024-08-25T12:05:21Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172079697,56,Back,5172079703,212,17.8,5172079705,213,0.98,5172079699,140,36.7,5172079701,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229345,58,1,1,4,33,ahnt9ejgwj58ul8auzdvi3czf,1,36.7,59.3,2024-08-25T12:05:21.537Z,2024-08-25T12:05:22Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5172079785,140,33.4,5172079783,56,Back,5172079787,141,50.0,5172079789,212,7.2,5172079791,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229361,59,1,1,4,35,ahnt9ejgwj58ul8auzdvi3czf,1,33.4,50.0,2024-08-25T12:05:22.770Z,2024-08-25T12:05:24Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172079857,140,24.9,5172079861,212,22.1,5172079863,213,1.99,5172079855,56,Back,5172079859,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229375,60,1,1,4,36,ahnt9ejgwj58ul8auzdvi3czf,1,24.9,79.7,2024-08-25T12:05:23.809Z,2024-08-25T12:05:25Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172079945,56,Back,5172079949,141,97.4,5172079953,213,0.97,5172079947,140,32.8,5172079951,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229395,61,1,1,4,37,ahnt9ejgwj58ul8auzdvi3czf,0,35.2,94.5,2024-08-25T12:05:24.945Z,2024-08-25T12:06:53Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172080075,212,5.5,5172080073,141,86.6,5172080071,140,36.1,5172080077,213,4.89,5172080069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229409,62,4,1,4,39,ahnt9ejgwj58ul8auzdvi3czf,1,36.0,85.0,2024-08-25T12:05:27.489Z,2024-08-25T14:42:03Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5172080317,233,29,5172080287,56,Back,5172080293,286,,5172080285,13,,5172080291,265,,5172080289,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229415,29,4,1,4,39,c165yjiny1qnmfdvefxvflnkc,0,64.0,15.0,2024-08-25T12:05:27.490Z,2024-08-25T14:42:02Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5172080307,152,,5172080349,233,62,5172080301,13,,5172081837,265,,5172080305,56,Right,5172080309,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229657,63,1,1,4,54,ahnt9ejgwj58ul8auzdvi3czf,1,37.4,81.1,2024-08-25T12:05:42.386Z,2024-08-25T12:05:45Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172081469,213,4.47,5172081461,56,Back,5172081457,5,,5172081465,141,54.5,5172081463,140,33.2,5172081459,152,,5172081467,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229765,64,1,1,4,57,ahnt9ejgwj58ul8auzdvi3czf,1,32.6,51.0,2024-08-25T12:05:45.426Z,2024-08-25T14:42:38Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172082011,140,31.7,5172082017,213,4.60,5172082013,141,38.3,5172082009,56,Back,5172082015,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713352379,938,1,1,5,5,ahnt9ejgwj58ul8auzdvi3czf,1,35.7,19.0,2024-08-25T12:05:53.096Z,2024-08-25T14:42:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172745547,212,21.2,5172745541,56,Back,5172745545,141,50.1,5172745549,213,1.61,5172745543,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229807,65,1,1,5,7,ahnt9ejgwj58ul8auzdvi3czf,1,32.9,43.7,2024-08-25T12:05:55.266Z,2024-08-25T14:42:49Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172082247,56,Back,5172082251,141,72.9,5172082249,140,37.0,5172082253,212,20.3,5172082255,213,1.36,5172745561,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229843,66,1,1,5,9,ahnt9ejgwj58ul8auzdvi3czf,1,42.1,65.4,2024-08-25T12:05:57.602Z,2024-08-25T12:06:00Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172082461,213,4.04,5172082457,141,53.4,5172082453,56,Back,5172082459,212,10.4,5172082455,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229889,67,1,1,5,14,ahnt9ejgwj58ul8auzdvi3czf,1,31.9,49.3,2024-08-25T12:06:02.450Z,2024-08-25T12:06:03Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172082695,140,28.0,5172082693,56,Back,5172082697,141,22.1,5172082699,212,18.9,5172082701,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229899,68,1,1,5,15,ahnt9ejgwj58ul8auzdvi3czf,1,28.0,22.1,2024-08-25T12:06:03.153Z,2024-08-25T12:06:04Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172082751,212,13.4,5172082747,140,34.4,5172082753,213,5.24,5172082745,56,Back,5172082749,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229937,69,1,1,5,16,ahnt9ejgwj58ul8auzdvi3czf,1,34.4,5.0,2024-08-25T12:06:03.842Z,2024-08-25T12:06:06Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5172082949,56,Back,5172082953,141,24.4,5172082955,212,14.4,5172082957,213,1.15,5172082951,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713229947,70,61,1,5,18,ahnt9ejgwj58ul8auzdvi3czf,0,45.4,18.8,2024-08-25T12:06:06.614Z,2024-08-25T12:06:07Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172083029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230049,31,1,1,5,22,c165yjiny1qnmfdvefxvflnkc,1,33.2,81.1,2024-08-25T12:06:09.746Z,2024-08-25T12:06:13Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5172083569,212,32.4,5172083561,56,Back,5172083563,140,6.2,5172083577,1,,5172083565,141,57.9,5172083573,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230121,32,1,1,5,25,c165yjiny1qnmfdvefxvflnkc,0,8.4,59.5,2024-08-25T12:06:13.457Z,2024-08-25T14:45:40Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5172083939,157,,5172083941,56,Center,5172083949,213,5.93,5172083951,1,,5172083947,212,66.3,5172083943,140,67.7,5172083945,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230207,72,1,1,5,35,ahnt9ejgwj58ul8auzdvi3czf,1,30.1,75.6,2024-08-25T12:06:23.506Z,2024-08-25T14:45:48Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172084485,56,Back,5172084489,141,55.4,5172084491,212,25.3,5172084487,140,9.9,5172084493,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230241,73,1,1,5,37,ahnt9ejgwj58ul8auzdvi3czf,1,9.0,51.5,2024-08-25T12:06:25.138Z,2024-08-25T12:06:26Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5172084661,140,21.6,5172084667,213,5.39,5172084663,141,27.1,5172084659,56,Back,5172084665,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230315,74,1,1,5,39,ahnt9ejgwj58ul8auzdvi3czf,1,23.5,28.5,2024-08-25T12:06:26.882Z,2024-08-25T12:06:31Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172084997,141,36.9,5172084993,56,Back,5172085001,213,0.72,5172084995,140,29.7,5172084999,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230357,75,1,1,5,43,ahnt9ejgwj58ul8auzdvi3czf,1,32.3,42.4,2024-08-25T12:06:31.362Z,2024-08-25T12:06:33Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172085207,141,59.9,5172085211,213,1.42,5172085203,140,34.0,5172085201,56,Back,5172085209,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230397,76,1,1,5,45,ahnt9ejgwj58ul8auzdvi3czf,1,34.9,61.5,2024-08-25T12:06:33.650Z,2024-08-25T12:06:36Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172085361,141,89.6,5172085357,56,Back,5172085365,213,1.32,5172085359,140,39.6,5172085363,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230415,77,1,1,5,48,ahnt9ejgwj58ul8auzdvi3czf,1,39.8,88.9,2024-08-25T12:06:36.450Z,2024-08-25T12:06:38Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172085469,213,6.26,5172085465,212,16.9,5172085453,56,Left,5172085457,140,55.9,5172085461,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230457,78,1,1,5,50,ahnt9ejgwj58ul8auzdvi3czf,1,58.5,88.6,2024-08-25T12:06:37.938Z,2024-08-25T12:06:40Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5172085699,213,1.14,5172085695,141,95.9,5172085693,140,60.7,5172085697,212,5.5,5172085689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230471,79,1,1,5,52,ahnt9ejgwj58ul8auzdvi3czf,0,60.0,96.0,2024-08-25T12:06:40.002Z,2024-08-25T12:06:41Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172085765,56,Left,5172085823,233,33,5172085827,286,,5172085767,140,62.8,5172085773,213,0.05,5172085771,212,2.9,5172085769,141,96.2,5172085821,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230481,33,74,1,5,52,c165yjiny1qnmfdvefxvflnkc,1,40.5,4.4,2024-08-25T12:06:40.003Z,2024-08-25T12:51:59Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5172085809,285,,5172085871,233,79,5172085807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230507,34,4,1,5,54,c165yjiny1qnmfdvefxvflnkc,1,39.8,3.8,2024-08-25T12:06:42.466Z,2024-08-25T12:52:01Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5172086087,265,,5172086081,13,,5172086523,233,80,5172086083,56,Back,5172086085,152,,5172086089,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230497,80,4,1,5,54,ahnt9ejgwj58ul8auzdvi3czf,0,60.2,96.2,2024-08-25T12:06:42.467Z,2024-08-25T12:06:50Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172086471,152,,5172086567,233,34,5172086475,285,,5172086467,56,Left,5172086473,265,,5172086463,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230799,36,1,1,6,10,c165yjiny1qnmfdvefxvflnkc,1,39.6,4.7,2024-08-25T12:06:58.001Z,2024-08-25T14:46:39Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172087349,213,1.57,5172087343,140,39.6,5172087337,196,,5172087345,141,84.7,5172762273,189,,5172087339,152,,5172087341,56,Back,5172087335,5,,5172087351,1,,5172087347,212,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230813,37,1,1,6,11,c165yjiny1qnmfdvefxvflnkc,1,39.6,84.8,2024-08-25T12:06:59.441Z,2024-08-25T12:07:00Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5172087403,213,4.66,5172087399,141,66.4,5172087395,56,Back,5172087401,212,12.5,5172087397,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230849,38,1,1,6,12,c165yjiny1qnmfdvefxvflnkc,1,39.0,66.4,2024-08-25T12:07:00Z,2024-08-25T12:07:02Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5172087583,140,40.6,5172087589,213,1.47,5172087585,141,90.8,5172087587,212,16.7,5172087581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230879,39,1,1,6,14,c165yjiny1qnmfdvefxvflnkc,1,41.1,90.3,2024-08-25T12:07:01.985Z,2024-08-25T12:07:04Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5172087749,212,18.6,5172087747,141,63.9,5172087741,140,36.6,5172087751,213,4.46,5172087739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713230931,40,1,1,6,16,c165yjiny1qnmfdvefxvflnkc,1,36.3,62.9,2024-08-25T12:07:04.384Z,2024-08-25T12:07:08Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5172088001,140,33.0,5172088007,213,4.48,5172087999,56,Back,5172088005,212,15.4,5172088003,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
