id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2743572755,20,1,1,1,47,59as3grjvj19voay31j3yfgni,1,84.6,100.0,2024-11-03T13:02:07.718Z,2024-11-03T13:02:10Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338057949,140,74.4,5338057947,56,Left,5338057955,213,3.83,5338057953,212,13.8,5338057945,107,,5338057951,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743572847,21,1,1,1,49,59as3grjvj19voay31j3yfgni,1,74.4,88.9,2024-11-03T13:02:10.249Z,2024-11-03T13:02:15Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338058443,140,94.5,5338058445,141,92.3,5338058441,56,Left,5338058449,213,0.11,5338058447,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743572921,22,1,1,1,53,59as3grjvj19voay31j3yfgni,1,94.4,88.6,2024-11-03T13:02:14.140Z,2024-11-03T16:44:08Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,1.0,,5338058767,212,16.2,5338058771,213,4.17,5338058759,140,86.4,5339597857,154,,5338081419,210,15,5338058757,56,Center,5338058763,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743572929,23,15,1,1,54,59as3grjvj19voay31j3yfgni,1,84.6,63.6,2024-11-03T13:02:15.090Z,2024-11-03T16:44:11Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5338081451,102,52.6,5338058801,64,,5338081459,230,99.4,5339597887,160,,5338081489,233,29,5338080925,82,,5338081445,29,,5338081455,146,87.2,5338439747,72,,5338081461,231,51.8,5339597893,154,5339597889,76,5338081453,103,19,5338058803,56,Center,5338081447,55,22,5338081457,147,61.7,,,,,,,,,,,,,,,,,
2743572913,29,10,1,1,54,9qsmopgutr7ut5g6workk8w4i,1,12.0,35.0,2024-11-03T13:02:15.190Z,2024-11-03T16:44:13Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338058709,94,,5338081515,233,23,5338058711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743572987,31,61,1,1,59,9qsmopgutr7ut5g6workk8w4i,0,26.3,7.4,2024-11-03T13:02:20.150Z,2024-11-03T13:02:20Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5338059073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573095,25,5,1,2,0,59as3grjvj19voay31j3yfgni,1,73.1,101.2,2024-11-03T13:02:20.902Z,2024-11-03T13:27:51Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338059591,347,,5338059589,56,Left,5338060473,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573019,32,5,1,2,0,9qsmopgutr7ut5g6workk8w4i,0,26.9,-1.2,2024-11-03T13:02:20.902Z,2024-11-03T13:27:51Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5338059217,347,,5338060511,233,25,5338059215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573067,24,43,1,2,2,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-03T13:02:22.749Z,2024-11-03T13:02:36Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338060841,144,61,5338059447,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573513,26,1,1,2,21,59as3grjvj19voay31j3yfgni,0,75.6,100.0,2024-11-03T13:02:41.982Z,2024-11-03T13:02:49Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338061959,1,,5338061949,56,Center,5338061957,213,5.29,5338061947,107,,5338061955,212,28.3,5338061953,141,67.3,5338061951,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573471,34,44,1,2,25,9qsmopgutr7ut5g6workk8w4i,1,10.0,34.0,2024-11-03T13:02:46.119Z,2024-11-03T16:47:44Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5338062055,233,27,5338061721,285,,5338061719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573517,27,44,1,2,25,59as3grjvj19voay31j3yfgni,0,90.0,66.0,2024-11-03T13:02:46.120Z,2024-11-03T13:53:45Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338061967,56,Center,5338061969,286,,5338062099,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573503,35,12,1,2,25,9qsmopgutr7ut5g6workk8w4i,1,10.9,36.3,2024-11-03T13:02:46.175Z,2024-11-03T16:47:57Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5338061883,141,31.9,5338061881,140,13.0,5338061899,15,,5338061879,56,Back,5338061887,213,5.35,5338061885,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743865071,880,3,1,2,26,59as3grjvj19voay31j3yfgni,1,85.1,62.0,2024-11-03T13:02:47.132Z,2024-11-03T16:48:28Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5339634429,233,908,5339633719,56,Center,5339633723,286,,5339633725,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743865083,908,45,1,2,26,9qsmopgutr7ut5g6workk8w4i,0,14.9,38.0,2024-11-03T13:02:47.132Z,2024-11-03T16:48:31Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5339633769,285,,5339633763,56,Back,5339633771,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573583,28,1,1,2,29,59as3grjvj19voay31j3yfgni,1,83.0,79.4,2024-11-03T13:02:49.591Z,2024-11-03T16:48:53Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5338062275,56,Left,5338062283,213,1.40,5338062281,212,9.1,5338062279,141,92.6,5338062277,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573631,29,1,1,2,29,59as3grjvj19voay31j3yfgni,1,84.5,93.2,2024-11-03T13:02:49.731Z,2024-11-03T16:48:55Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338062473,141,80.6,5338062479,213,4.57,5338062467,56,Left,5338062477,212,8.7,5338062469,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743866237,909,83,1,2,29,9qsmopgutr7ut5g6workk8w4i,1,17.9,25.4,2024-11-03T13:02:50.163Z,2024-11-03T16:49:22Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5339640475,399,5cjx2i2perp5vr62en4cyer1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573643,30,61,1,2,32,59as3grjvj19voay31j3yfgni,0,83.2,79.9,2024-11-03T13:02:53.200Z,2024-11-03T16:49:28Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5338062505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573657,37,1,1,2,33,9qsmopgutr7ut5g6workk8w4i,0,13.1,31.5,2024-11-03T13:02:53.831Z,2024-11-03T13:02:54Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338062577,141,11.9,5338062571,56,Back,5338062581,212,16.0,5338062573,140,21.5,5338062585,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573705,31,3,1,2,34,59as3grjvj19voay31j3yfgni,0,77.7,87.6,2024-11-03T13:02:54.637Z,2024-11-03T19:58:03Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338062777,56,Left,5339644617,465,,5339643557,286,,5340603755,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573703,38,7,1,2,34,9qsmopgutr7ut5g6workk8w4i,0,22.3,12.4,2024-11-03T13:02:54.638Z,2024-11-03T19:58:03Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5339645693,385,,5338062773,56,Back,5340603747,233,31,5339644065,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573737,32,1,1,2,37,59as3grjvj19voay31j3yfgni,1,77.2,78.8,2024-11-03T13:02:58.356Z,2024-11-03T13:02:59Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338062969,56,Left,5338062977,213,0.85,5338062971,140,82.4,5338062973,141,88.0,5338062975,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573809,33,1,1,2,38,59as3grjvj19voay31j3yfgni,1,82.3,88.0,2024-11-03T13:02:59.387Z,2024-11-03T13:03:03Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338063335,213,0.13,5338063329,140,94.3,5338063333,212,12.7,5338063327,56,Left,5338063331,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573823,34,1,1,2,40,59as3grjvj19voay31j3yfgni,0,92.2,91.0,2024-11-03T13:03:01.231Z,2024-11-03T16:50:52Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5339648825,2,,5338063409,141,50.1,5338063411,212,27.8,5338063413,213,4.70,5339649409,224,,5339002285,155,,5338063407,140,92.0,5338063405,56,Center,5339649411,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573843,39,12,1,2,41,9qsmopgutr7ut5g6workk8w4i,1,11.9,45.4,2024-11-03T13:03:01.509Z,2024-11-03T13:03:06Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338063571,213,5.08,5338063563,56,Back,5338063565,140,21.5,5338063567,141,7.3,5338063569,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573865,35,1,1,2,45,59as3grjvj19voay31j3yfgni,0,83.1,92.4,2024-11-03T13:03:05.926Z,2024-11-03T13:03:07Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338063707,233,40,5338063663,212,5.4,5338063705,236,,5338063661,141,88.0,5338063657,56,Left,5338063659,140,87.4,5338063665,213,5.70,5338063711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573847,40,74,1,2,45,9qsmopgutr7ut5g6workk8w4i,1,18.7,5.3,2024-11-03T13:03:05.927Z,2024-11-03T13:03:07Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5338063755,233,35,5338063579,285,,5338063577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573979,36,5,1,2,49,59as3grjvj19voay31j3yfgni,1,80.2,101.3,2024-11-03T13:03:09.462Z,2024-11-03T13:27:51Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338064281,347,,5338064279,56,Left,5338065363,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743573929,41,5,1,2,49,9qsmopgutr7ut5g6workk8w4i,0,19.8,-1.3,2024-11-03T13:03:09.462Z,2024-11-03T13:03:23Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5338065371,233,36,5338064047,56,Back,5338064049,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574363,37,1,1,3,7,59as3grjvj19voay31j3yfgni,0,79.7,100.0,2024-11-03T13:03:27.886Z,2024-11-03T13:03:32Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338066337,213,5.16,5338066339,1,,5338066331,140,93.2,5338066327,107,,5338066335,212,32.9,5338066333,141,57.6,5338066329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574445,42,12,1,3,11,9qsmopgutr7ut5g6workk8w4i,1,10.1,47.0,2024-11-03T13:03:31.944Z,2024-11-03T13:03:36Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338066763,56,Back,5338066781,213,4.58,5338066777,212,27.8,5338066773,141,6.5,5338066791,15,,5338066767,140,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574481,38,1,1,3,15,59as3grjvj19voay31j3yfgni,1,96.8,86.2,2024-11-03T13:03:36.027Z,2024-11-03T13:03:38Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338066989,213,3.64,5338066987,212,8.4,5338066985,141,80.3,5338066983,140,89.8,5338066981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574551,39,1,1,3,18,59as3grjvj19voay31j3yfgni,0,89.7,80.5,2024-11-03T13:03:38.745Z,2024-11-03T16:51:23Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338067419,141,38.0,5339652589,223,,5338067413,56,Center,5338067411,155,,5338067407,2,,5338067417,140,90.6,5338067423,213,4.75,5339652591,20,,5338067421,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574669,45,44,1,3,19,9qsmopgutr7ut5g6workk8w4i,1,8.1,62.8,2024-11-03T13:03:40.095Z,2024-11-03T13:03:51Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338068001,285,,5338068037,233,40,5338067999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574567,40,44,1,3,19,59as3grjvj19voay31j3yfgni,0,91.9,37.2,2024-11-03T13:03:40.096Z,2024-11-03T13:03:51Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338067485,56,Center,5338067487,286,,5338068083,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574525,43,12,1,3,20,9qsmopgutr7ut5g6workk8w4i,1,7.7,51.3,2024-11-03T13:03:41.238Z,2024-11-03T13:04:07Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338067279,56,Back,5338067285,212,10.6,5338067289,213,2.35,5338067281,140,0.6,5338067667,15,,5338067283,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574795,46,12,1,3,21,9qsmopgutr7ut5g6workk8w4i,1,1.4,65.5,2024-11-03T13:03:42.094Z,2024-11-03T16:51:38Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5339654159,167,,5338068555,140,10.9,5338068553,56,Back,5338068561,213,1.18,5338068557,141,100.0,5338068559,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574969,41,5,1,3,23,59as3grjvj19voay31j3yfgni,1,86.6,-1.4,2024-11-03T13:03:43.455Z,2024-11-03T13:27:52Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338069599,56,Right,5338069623,233,47,5338069603,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574797,47,5,1,3,23,9qsmopgutr7ut5g6workk8w4i,0,13.4,101.4,2024-11-03T13:03:43.455Z,2024-11-03T13:27:52Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338069687,233,41,5338068581,347,,5338068577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575055,42,1,1,3,44,59as3grjvj19voay31j3yfgni,1,82.3,0.0,2024-11-03T13:04:04.713Z,2024-11-03T13:04:09Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338070085,212,32.0,5338070073,107,,5338070077,140,91.3,5338070089,213,1.27,5338070081,141,43.9,5338070075,56,Center,5338070095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575073,43,61,1,3,47,59as3grjvj19voay31j3yfgni,0,90.9,43.9,2024-11-03T13:04:07.791Z,2024-11-03T15:09:42Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338070163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575081,48,12,1,3,48,9qsmopgutr7ut5g6workk8w4i,1,3.7,48.2,2024-11-03T13:04:09.398Z,2024-11-03T16:51:56Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5338070197,140,29.9,5338070189,56,Back,5338070225,15,,5338070211,213,6.23,5338070201,141,46.1,5338070205,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743869595,881,3,1,3,50,59as3grjvj19voay31j3yfgni,1,71.3,44.1,2024-11-03T13:04:10.782Z,2024-11-03T19:49:38Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5339659045,465,,5340567241,233,910,5339659043,286,,5339659039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743869599,910,45,1,3,50,9qsmopgutr7ut5g6workk8w4i,0,28.7,55.9,2024-11-03T13:04:10.782Z,2024-11-03T16:52:24Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5339659071,285,,5339659073,233,881,5339659067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575207,49,83,1,3,51,9qsmopgutr7ut5g6workk8w4i,0,20.4,46.3,2024-11-03T13:04:12.238Z,2024-11-03T16:52:49Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5338071111,399,djlyi0ad4x1p0k4thn8n0axw4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575227,44,1,1,3,52,59as3grjvj19voay31j3yfgni,1,73.9,47.3,2024-11-03T13:04:13.072Z,2024-11-03T16:52:44Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5338070935,141,31.5,5338070937,212,15.1,5338070931,56,Center,5338070933,140,84.0,5338070939,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575251,45,1,1,3,54,59as3grjvj19voay31j3yfgni,1,84.0,31.5,2024-11-03T13:04:15.322Z,2024-11-03T13:04:17Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338071069,140,89.7,5338071075,213,5.07,5338071067,56,Right,5338071073,212,16.9,5338071071,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575371,46,1,1,3,56,59as3grjvj19voay31j3yfgni,0,92.3,10.1,2024-11-03T13:04:17.025Z,2024-11-03T16:52:56Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338071731,213,1.47,5338071727,212,27.6,5338071719,155,,5339661979,224,,5338071725,141,50.4,5338071717,2,,5339661981,20,,5338071721,56,Center,5338071723,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575323,50,44,1,3,59,9qsmopgutr7ut5g6workk8w4i,1,6.2,50.0,2024-11-03T13:04:19.590Z,2024-11-03T13:53:45Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338071853,233,47,5338071445,285,,5338071443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575381,47,44,1,3,59,59as3grjvj19voay31j3yfgni,0,93.8,50.0,2024-11-03T13:04:19.591Z,2024-11-03T13:53:45Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5338071765,286,,5338071763,56,Center,5338071893,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575335,51,12,1,3,59,9qsmopgutr7ut5g6workk8w4i,1,8.4,50.9,2024-11-03T13:04:20.070Z,2024-11-03T13:04:21Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338071521,140,23.3,5338071529,212,15.9,5338071565,15,,5338071525,141,46.6,5338071531,213,6.10,5338071519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575511,48,1,1,4,0,59as3grjvj19voay31j3yfgni,1,81.9,50.5,2024-11-03T13:04:20.493Z,2024-11-03T16:53:32Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5338072347,213,3.93,5338072339,56,Center,5338072345,212,9.4,5338072343,141,40.7,5338072341,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743870857,882,1,1,4,1,59as3grjvj19voay31j3yfgni,1,75.5,43.2,2024-11-03T13:04:21.812Z,2024-11-03T16:53:32Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5339665569,212,11.8,5339665567,141,60.5,5339665571,213,1.50,5339665563,56,Center,5339665565,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575519,49,61,1,4,6,59as3grjvj19voay31j3yfgni,0,73.6,58.6,2024-11-03T13:04:27.253Z,2024-11-03T16:53:39Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5338072393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575525,52,61,1,4,6,9qsmopgutr7ut5g6workk8w4i,0,26.4,41.4,2024-11-03T13:04:27.254Z,2024-11-03T16:53:50Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5338072415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575689,50,1,1,4,12,59as3grjvj19voay31j3yfgni,0,53.6,70.7,2024-11-03T13:04:32.899Z,2024-11-03T16:55:14Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5338073279,213,5.48,5338073271,56,Center,5338073273,140,68.4,5338073277,212,22.3,5339674833,155,,5338073275,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575697,53,1,1,4,14,9qsmopgutr7ut5g6workk8w4i,0,25.5,61.1,2024-11-03T13:04:35.158Z,2024-11-03T13:57:57Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338073333,56,Back,5338073341,213,0.26,5338073331,3,,5338073339,212,23.6,5338073335,140,47.2,5338073337,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575703,51,1,1,4,14,59as3grjvj19voay31j3yfgni,1,55.7,33.3,2024-11-03T13:04:35.399Z,2024-11-03T16:55:37Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338073355,140,74.7,5338073361,213,0.01,5338073357,141,33.6,5338073353,56,Center,5338073359,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575791,53,1,1,4,15,59as3grjvj19voay31j3yfgni,0,72.9,14.3,2024-11-03T13:04:36.243Z,2024-11-03T16:55:40Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338073751,141,23.1,5338073755,213,1.74,5338073753,212,6.1,5338073747,56,Center,5338073749,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575779,52,43,1,4,17,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-03T13:04:38.024Z,2024-11-03T19:38:39Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338073681,213,5.99,5338073675,140,73.0,5338073677,141,14.3,5340513673,144,1,5338073673,56,Right,5338073679,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575819,55,1,1,4,20,9qsmopgutr7ut5g6workk8w4i,0,37.1,70.2,2024-11-03T13:04:40.950Z,2024-11-03T13:04:41Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338073897,140,56.8,5338073899,141,67.6,5338073903,213,6.20,5338073895,56,Center,5338073901,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575873,54,43,1,4,24,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-03T13:04:44.508Z,2024-11-03T16:56:02Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5339679317,144,8,5338074199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575921,56,1,1,4,24,59as3grjvj19voay31j3yfgni,1,46.8,28.3,2024-11-03T13:04:45.289Z,2024-11-03T16:56:08Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5338074437,56,Center,5338074449,213,0.59,5338074447,212,18.0,5338074445,141,43.1,5338074441,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575969,57,1,1,4,26,59as3grjvj19voay31j3yfgni,1,61.4,44.0,2024-11-03T13:04:47.086Z,2024-11-03T13:04:49Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5338074723,141,57.3,5338074721,140,60.7,5338074719,56,Center,5338074727,213,1.65,5338074725,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
