id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2709232885,32,44,1,3,39,anga7587r1zv4ey71ge9zxol3,1,54.4,59.9,2024-08-16T17:04:59.388Z,2024-08-16T17:58:25Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150105345,56,Center,5150105347,286,,5150105353,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232883,32,44,1,3,39,59as3grjvj19voay31j3yfgni,0,45.6,40.1,2024-08-16T17:04:59.389Z,2024-08-16T17:58:25Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150105369,233,32,5150105339,56,Back,5150105341,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232899,33,1,1,3,39,anga7587r1zv4ey71ge9zxol3,1,55.2,57.4,2024-08-16T17:04:59.699Z,2024-08-16T17:05:13Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150105423,56,Left,5150105431,213,0.99,5150105421,3,,5150105429,212,21.6,5150105425,140,66.4,5150105427,141,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232917,34,1,1,3,41,anga7587r1zv4ey71ge9zxol3,1,66.4,84.0,2024-08-16T17:05:01.626Z,2024-08-16T17:05:35Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150105539,140,49.0,5150105541,141,85.1,5150105537,56,Back,5150105535,3,,5150105545,213,3.10,5150105543,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232923,35,1,1,3,42,anga7587r1zv4ey71ge9zxol3,0,49.0,85.1,2024-08-16T17:05:02.780Z,2024-08-16T17:05:36Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150105583,212,22.3,5150105579,140,66.9,5150105577,56,Center,5150105575,157,,5150105581,141,67.4,5150105587,1,,5150105585,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232955,33,1,1,3,44,59as3grjvj19voay31j3yfgni,1,37.8,30.4,2024-08-16T17:05:04.476Z,2024-08-16T17:05:07Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150105721,140,37.0,5150105725,212,6.3,5150105727,213,1.70,5150105723,141,39.6,5150105719,56,Back,5150105717,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232975,34,1,1,3,47,59as3grjvj19voay31j3yfgni,1,32.0,57.6,2024-08-16T17:05:07.277Z,2024-08-16T17:05:10Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150105861,213,1.62,5150105853,56,Back,5150105855,140,31.0,5150105857,141,86.8,5150105859,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709232987,35,1,1,3,50,59as3grjvj19voay31j3yfgni,1,32.2,89.0,2024-08-16T17:05:10.492Z,2024-08-16T17:05:12Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5150105939,141,72.6,5150105941,212,14.0,5150105937,140,24.1,5150105935,56,Back,5150105943,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233005,36,1,1,3,52,59as3grjvj19voay31j3yfgni,1,24.1,70.3,2024-08-16T17:05:12.732Z,2024-08-16T17:05:14Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150106035,141,35.9,5150106037,212,23.6,5150106039,213,4.83,5150106031,56,Back,5150106033,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233069,37,1,1,3,54,59as3grjvj19voay31j3yfgni,1,26.8,31.7,2024-08-16T17:05:14.524Z,2024-08-16T17:05:20Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150106425,141,4.0,5150106427,212,20.2,5150106421,56,Back,5150106429,213,5.08,5150106423,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233091,38,1,1,4,0,59as3grjvj19voay31j3yfgni,1,54.5,2.6,2024-08-16T17:05:20.477Z,2024-08-16T17:05:23Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150106547,141,17.4,5150106545,140,33.1,5150106551,213,2.72,5150106549,212,24.6,5150106543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233103,39,1,1,4,3,59as3grjvj19voay31j3yfgni,1,33.4,21.1,2024-08-16T17:05:23.260Z,2024-08-16T17:05:25Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150106637,212,13.8,5150106635,141,41.4,5150106631,56,Back,5150106639,213,1.57,5150106633,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233133,40,1,1,4,5,59as3grjvj19voay31j3yfgni,1,33.8,50.7,2024-08-16T17:05:25.341Z,2024-08-16T17:05:28Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150106813,141,75.9,5150106809,56,Back,5150106811,140,35.0,5150106815,212,17.2,5150106817,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233163,41,1,1,4,8,59as3grjvj19voay31j3yfgni,1,43.9,77.1,2024-08-16T17:05:28.621Z,2024-08-16T17:05:30Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150107013,212,11.9,5150107007,56,Back,5150107009,140,46.6,5150107011,141,94.1,5150107015,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233215,42,1,1,4,11,59as3grjvj19voay31j3yfgni,1,45.9,88.8,2024-08-16T17:05:30.877Z,2024-08-16T17:05:38Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5150107263,140,48.3,5150107265,141,75.2,5150107267,212,9.6,5150107261,56,Back,5150107269,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233225,43,1,1,4,18,59as3grjvj19voay31j3yfgni,1,40.7,72.7,2024-08-16T17:05:37.997Z,2024-08-16T17:05:39Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150107323,56,Back,5150107337,213,4.05,5150107329,141,48.8,5150107333,212,20.6,5150107325,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233257,44,1,1,4,19,59as3grjvj19voay31j3yfgni,1,28.0,47.0,2024-08-16T17:05:39.213Z,2024-08-16T17:05:42Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150107501,1,,5150107495,141,13.9,5150107497,212,36.3,5150107499,213,5.61,5150107491,56,Right,5150107493,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233285,45,1,1,4,22,59as3grjvj19voay31j3yfgni,1,56.8,13.9,2024-08-16T17:05:42.508Z,2024-08-16T17:05:47Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150107693,141,22.5,5150107689,56,Center,5150107691,140,72.6,5150107697,213,0.34,5150107695,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233297,46,1,1,4,27,59as3grjvj19voay31j3yfgni,0,86.7,29.7,2024-08-16T17:05:46.957Z,2024-08-16T17:05:49Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150107807,212,7.7,5150107805,141,40.5,5150107809,213,1.86,5150107801,56,Center,5150107803,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233305,36,8,1,4,29,anga7587r1zv4ey71ge9zxol3,1,15.8,73.3,2024-08-16T17:05:49.603Z,2024-08-16T17:10:39Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150107833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233357,47,1,1,4,33,59as3grjvj19voay31j3yfgni,1,92.0,22.5,2024-08-16T17:05:53.053Z,2024-08-16T17:05:54Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150108097,56,Center,5150108099,140,92.5,5150108105,213,1.45,5150108101,141,28.7,5150108103,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233367,48,3,1,4,33,59as3grjvj19voay31j3yfgni,0,90.3,31.4,2024-08-16T17:05:53.074Z,2024-08-16T17:58:19Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150108141,233,37,5150108131,286,,5150108127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233343,37,7,1,4,33,anga7587r1zv4ey71ge9zxol3,0,9.7,68.6,2024-08-16T17:05:53.075Z,2024-08-16T17:58:18Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150108015,285,,5150108133,233,48,5150108013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233399,38,12,1,4,34,anga7587r1zv4ey71ge9zxol3,1,11.3,69.6,2024-08-16T17:05:54.756Z,2024-08-16T17:10:41Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150108235,141,60.3,5150108237,212,14.9,5150108239,213,5.84,5150108231,56,Back,5150108233,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233375,49,61,1,4,35,59as3grjvj19voay31j3yfgni,1,92.5,29.6,2024-08-16T17:05:55.270Z,2024-08-16T17:05:55Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150108145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233421,50,50,1,4,36,59as3grjvj19voay31j3yfgni,1,76.8,46.8,2024-08-16T17:05:56.514Z,2024-08-16T17:58:19Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150108329,233,39,5150108307,286,,5150108305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233411,39,7,1,4,36,anga7587r1zv4ey71ge9zxol3,1,23.2,53.2,2024-08-16T17:05:56.515Z,2024-08-16T17:58:19Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5150108311,233,50,5150108289,285,,5150108287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233507,41,1,1,4,45,anga7587r1zv4ey71ge9zxol3,1,35.3,6.5,2024-08-16T17:06:04.883Z,2024-08-16T17:06:09Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5150108831,212,10.8,5150108833,213,2.55,5150108825,56,Back,5150108827,140,26.8,5150108829,141,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233543,42,1,1,4,49,anga7587r1zv4ey71ge9zxol3,1,29.2,20.5,2024-08-16T17:06:09.523Z,2024-08-16T17:06:12Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150109007,140,29.2,5150109013,213,1.57,5150109009,141,77.7,5150109011,212,38.9,5150109003,56,Back,5150109015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233575,43,1,1,4,52,anga7587r1zv4ey71ge9zxol3,0,29.2,78.3,2024-08-16T17:06:11.955Z,2024-08-16T17:06:14Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150109153,212,21.2,5150109149,140,49.4,5150109155,213,6.24,5150109147,56,Back,5150109151,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233611,52,1,1,4,56,59as3grjvj19voay31j3yfgni,1,51.2,25.0,2024-08-16T17:06:15.916Z,2024-08-16T17:06:17Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150109345,212,13.9,5150109347,213,4.83,5150109341,140,52.8,5150109339,56,Right,5150109343,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233637,53,1,1,4,57,59as3grjvj19voay31j3yfgni,1,46.0,7.5,2024-08-16T17:06:17.069Z,2024-08-16T17:06:19Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150109463,140,49.0,5150109467,212,23.8,5150109465,141,42.2,5150109461,56,Back,5150109469,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233727,54,1,1,4,59,59as3grjvj19voay31j3yfgni,1,54.0,43.7,2024-08-16T17:06:19.165Z,2024-08-16T17:52:52Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150109929,213,1.57,5150109921,56,Center,5150109925,141,74.5,5150109927,212,20.9,5150109923,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233789,55,1,1,5,13,59as3grjvj19voay31j3yfgni,1,62.5,77.3,2024-08-16T17:06:32.894Z,2024-08-16T17:52:53Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5150110223,56,Left,5150110231,213,0.96,5150110229,212,4.2,5150110227,141,82.4,5150110225,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233797,56,1,1,5,13,59as3grjvj19voay31j3yfgni,1,64.8,82.4,2024-08-16T17:06:33.549Z,2024-08-16T17:52:57Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150110281,213,0.91,5150110273,56,Left,5150110275,140,69.4,5150110277,141,91.6,5150110279,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233811,57,1,1,5,14,59as3grjvj19voay31j3yfgni,1,69.4,91.6,2024-08-16T17:06:34.093Z,2024-08-16T17:52:58Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5150110347,213,3.59,5150110345,212,27.5,5150110339,56,Back,5150110341,140,45.8,5150110343,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233831,58,1,1,5,16,59as3grjvj19voay31j3yfgni,1,46.5,69.0,2024-08-16T17:06:36.397Z,2024-08-16T17:53:07Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150110431,141,35.2,5150110435,213,4.71,5150110433,212,23.0,5150110427,56,Back,5150110429,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233845,59,1,1,5,17,59as3grjvj19voay31j3yfgni,1,46.4,30.6,2024-08-16T17:06:37.436Z,2024-08-16T17:06:39Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150110513,141,3.5,5150110509,56,Right,5150110511,140,58.4,5150110515,212,22.3,5150110517,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233855,60,1,1,5,19,59as3grjvj19voay31j3yfgni,0,59.0,3.5,2024-08-16T17:06:39.260Z,2024-08-16T17:06:41Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150110607,1,,5150110605,213,0.74,5150110601,141,49.6,5150110597,56,Center,5150110595,155,,5150110603,212,46.7,5150110599,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233861,44,11,1,5,22,anga7587r1zv4ey71ge9zxol3,1,11.2,49.1,2024-08-16T17:06:41.827Z,2024-08-16T17:06:41Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150110613,56,Back,5150110615,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233923,45,1,1,5,23,anga7587r1zv4ey71ge9zxol3,1,12.4,41.9,2024-08-16T17:06:43.347Z,2024-08-16T17:10:52Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150110913,140,12.3,5150110909,123,,5150110911,56,Back,5150110919,213,4.71,5150110917,212,15.4,5150110915,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233963,46,1,1,5,30,anga7587r1zv4ey71ge9zxol3,1,12.5,5.7,2024-08-16T17:06:50.675Z,2024-08-16T17:06:51Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150111137,213,2.07,5150111135,212,14.1,5150111131,140,6.0,5150111129,56,Back,5150111133,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709233975,47,1,1,5,31,anga7587r1zv4ey71ge9zxol3,1,6.0,23.9,2024-08-16T17:06:51.459Z,2024-08-16T17:06:53Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150111223,212,16.0,5150111225,213,1.70,5150111221,141,47.3,5150111217,56,Back,5150111219,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234043,48,1,1,5,35,anga7587r1zv4ey71ge9zxol3,1,7.7,47.9,2024-08-16T17:06:55.522Z,2024-08-16T17:07:01Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150111619,141,23.7,5150111623,213,4.68,5150111617,140,7.2,5150111615,56,Back,5150111621,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234051,49,1,1,5,41,anga7587r1zv4ey71ge9zxol3,1,9.8,7.8,2024-08-16T17:07:01.683Z,2024-08-16T17:07:03Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150111677,141,1.9,5150111671,56,Back,5150111685,213,6.08,5150111673,140,28.1,5150111669,155,,5150111681,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234065,50,1,1,5,43,anga7587r1zv4ey71ge9zxol3,0,28.2,1.9,2024-08-16T17:07:03.330Z,2024-08-16T17:07:04Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150111759,212,10.1,5150111755,140,34.9,5150111757,141,12.6,5150111753,56,Back,5150111761,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234075,61,1,1,5,45,59as3grjvj19voay31j3yfgni,1,66.4,78.4,2024-08-16T17:07:05.404Z,2024-08-16T17:07:06Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150111811,141,82.4,5150111815,213,0.51,5150111813,212,5.5,5150111807,56,Left,5150111809,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234085,51,83,1,5,47,anga7587r1zv4ey71ge9zxol3,0,27.2,29.3,2024-08-16T17:07:07.139Z,2024-08-16T17:07:11Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150112053,399,4zrsiizdbzwwkmit3ta0f0dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234103,52,45,1,5,48,anga7587r1zv4ey71ge9zxol3,0,23.6,34.8,2024-08-16T17:07:08.588Z,2024-08-16T17:58:36Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5150111953,285,,5150111951,56,Back,5150112077,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234111,63,3,1,5,48,59as3grjvj19voay31j3yfgni,1,76.4,65.2,2024-08-16T17:07:08.588Z,2024-08-16T17:58:36Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150112001,56,Center,5150112057,233,52,5150112003,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234115,64,1,1,5,51,59as3grjvj19voay31j3yfgni,1,87.7,53.2,2024-08-16T17:07:10.876Z,2024-08-16T17:07:43Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,1.0,,5150112023,212,8.9,5150112025,213,4.89,5150113421,154,,5150112021,141,40.3,5150112017,56,Center,5150113419,210,13,5150112019,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234133,65,13,1,5,51,59as3grjvj19voay31j3yfgni,1,91.2,40.7,2024-08-16T17:07:11.668Z,2024-08-16T17:53:39Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150113467,328,,5150113461,102,53.4,5150113469,230,95.2,5150113455,154,,5150112115,22,,5150113449,29,,5150113465,214,,5150113463,103,55.6,5150113471,231,41.9,5150113457,55,64,5150112683,20,5150112117,17,5150112119,56,Center,5150113445,85,,,,,,,,,,,,,,,
2709234187,53,5,1,5,52,anga7587r1zv4ey71ge9zxol3,1,-1.0,51.6,2024-08-16T17:07:12.658Z,2024-08-16T17:22:39Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5150112515,346,,5150112549,233,66,5150112513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234141,66,5,1,5,52,59as3grjvj19voay31j3yfgni,0,101.0,48.4,2024-08-16T17:07:12.658Z,2024-08-16T17:22:39Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150112565,233,53,5150112151,56,Center,5150112153,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234313,54,1,1,6,18,anga7587r1zv4ey71ge9zxol3,1,5.5,61.9,2024-08-16T17:07:38.242Z,2024-08-16T17:07:40Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150113231,56,Back,5150113239,213,4.42,5150113237,212,8.0,5150113235,141,50.7,5150113233,140,3.3,5150113243,237,,5150113229,124,,5150113283,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234347,55,1,1,6,21,anga7587r1zv4ey71ge9zxol3,1,3.3,50.7,2024-08-16T17:07:40.883Z,2024-08-16T17:07:43Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150113431,141,76.3,5150113435,213,1.17,5150113427,56,Back,5150113433,212,18.9,5150113429,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234367,56,1,1,6,23,anga7587r1zv4ey71ge9zxol3,1,10.4,76.3,2024-08-16T17:07:43.187Z,2024-08-16T17:07:46Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150113563,56,Back,5150113571,213,5.47,5150113567,141,59.1,5150113565,140,20.9,5150113569,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234371,57,61,1,6,26,anga7587r1zv4ey71ge9zxol3,0,22.3,59.4,2024-08-16T17:07:46.632Z,2024-08-16T17:08:14Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150113579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234471,60,51,1,6,27,anga7587r1zv4ey71ge9zxol3,1,19.6,49.5,2024-08-16T17:07:47.305Z,2024-08-16T17:08:22Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150114371,169,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234399,68,15,1,6,29,59as3grjvj19voay31j3yfgni,1,85.9,50.9,2024-08-16T17:07:49.229Z,2024-08-16T17:54:08Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150115435,468,60,5150115267,233,58,5150113741,17,,5150115247,146,95.8,5150113739,22,,5150115241,102,47.3,5150115239,80,,5150115249,147,50.4,5150113883,72,,5150239901,215,,5150115245,458,5150113743,56,5150115243,103,15.2,,,Center,,,,,,,,,,,,,,
2709234395,58,10,1,6,29,anga7587r1zv4ey71ge9zxol3,1,4.3,50.7,2024-08-16T17:07:49.329Z,2024-08-16T17:07:54Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150113709,173,,5150113907,233,68,5150113713,182,,5150113715,56,Back,5150113887,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234409,59,6,1,6,31,anga7587r1zv4ey71ge9zxol3,0,2.2,54.7,2024-08-16T17:07:51.155Z,2024-08-16T17:22:43Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150113823,56,Back,5150158113,233,69,5150113825,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234411,69,6,1,6,31,59as3grjvj19voay31j3yfgni,1,97.8,45.3,2024-08-16T17:07:51.155Z,2024-08-16T17:22:42Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150113797,56,Center,5150158085,233,59,5150158067,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234831,70,1,1,7,16,59as3grjvj19voay31j3yfgni,0,99.5,0.1,2024-08-16T17:08:36.444Z,2024-08-16T17:54:31Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5150116207,212,34.6,5150152459,6,,5150116205,141,50.7,5150116209,213,1.67,5150116201,56,Center,5150116211,1,,5150116197,2,,5150240269,223,,5150116203,140,96.2,5150116199,155,,,,,,,,,,,,,,,,,,,,,,,,,
2709234849,61,12,1,7,17,anga7587r1zv4ey71ge9zxol3,1,5.5,54.4,2024-08-16T17:08:36.954Z,2024-08-16T17:27:30Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5150116315,213,5.10,5150116311,141,36.1,5150116309,140,10.3,5150116307,56,Back,5150116313,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234855,62,44,1,7,18,anga7587r1zv4ey71ge9zxol3,1,11.0,30.6,2024-08-16T17:08:38.538Z,2024-08-16T17:27:31Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150116339,56,Back,5150116341,285,,5150116533,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234889,71,44,1,7,18,59as3grjvj19voay31j3yfgni,0,89.0,69.4,2024-08-16T17:08:38.539Z,2024-08-16T17:27:32Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150116517,56,Center,5150116541,233,62,5150116519,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709234861,63,12,1,7,19,anga7587r1zv4ey71ge9zxol3,1,10.3,36.1,2024-08-16T17:08:39.131Z,2024-08-16T17:27:32Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150116351,140,25.4,5150116349,56,Back,5150116357,213,5.96,5150116355,212,16.7,5150116409,15,,5150116353,141,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
