id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2722769395,26,1,1,2,8,77tfx9me4aaqhzv78bmgsy9bg,1,9.7,60.0,2024-09-20T17:04:32.996Z,2024-09-20T17:04:38Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5224462077,56,Back,5224462081,141,51.5,5224462083,212,14.3,5224462085,213,5.87,5224462079,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769411,27,1,1,2,14,77tfx9me4aaqhzv78bmgsy9bg,1,27.7,43.1,2024-09-20T17:04:38.595Z,2024-09-20T17:04:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224462157,140,24.9,5224462161,212,5.4,5224462155,56,Back,5224462159,141,36.4,5224462163,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769441,28,1,1,2,15,77tfx9me4aaqhzv78bmgsy9bg,1,26.8,40.6,2024-09-20T17:04:40.084Z,2024-09-20T17:04:44Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224462315,140,31.7,5224462319,212,23.8,5224462317,141,74.8,5224462321,213,1.35,5224462313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769469,29,1,1,2,19,77tfx9me4aaqhzv78bmgsy9bg,1,39.2,71.7,2024-09-20T17:04:44.101Z,2024-09-20T17:04:47Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224462417,140,80.8,5224462423,212,45.4,5224462413,155,,5224462427,1,,5224462415,56,Left,5224462425,213,0.27,5224462419,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769475,30,1,1,2,23,77tfx9me4aaqhzv78bmgsy9bg,0,92.3,84.7,2024-09-20T17:04:47.204Z,2024-09-20T17:04:48Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224462463,1,,5224462461,213,4.99,5224462455,140,100.0,5224462449,2,,5224462453,56,Center,5224462451,155,,5224462457,141,35.5,5224462459,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769477,31,5,1,2,24,77tfx9me4aaqhzv78bmgsy9bg,0,101.4,34.6,2024-09-20T17:04:48.823Z,2024-09-20T17:06:56Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224462467,56,Center,5224462565,233,34,5224462469,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769491,34,5,1,2,24,cftj6g399tknheudaxsdpfdgb,1,-1.4,65.4,2024-09-20T17:04:48.823Z,2024-09-20T17:06:56Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5224462559,233,31,5224462551,346,,5224462549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769613,35,1,1,2,40,cftj6g399tknheudaxsdpfdgb,1,3.1,54.6,2024-09-20T17:05:04.709Z,2024-09-20T17:07:39Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224463201,141,70.2,5224463195,124,,5224463203,212,15.1,5224463205,213,0.78,5224463211,237,,5224463197,56,Back,5224463199,140,13.4,5224470357,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769687,36,1,1,2,42,cftj6g399tknheudaxsdpfdgb,1,22.4,81.7,2024-09-20T17:05:06.899Z,2024-09-20T17:07:40Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224463607,140,44.1,5224470407,189,,5224463611,212,24.5,5224463605,56,Back,5224463609,141,94.8,5224463613,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769745,37,1,1,2,49,cftj6g399tknheudaxsdpfdgb,1,65.6,89.6,2024-09-20T17:05:13.219Z,2024-09-20T17:05:17Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5224463903,141,89.6,5224463901,140,69.0,5224463907,213,0.00,5224463899,56,Left,5224463905,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769689,32,83,1,2,49,77tfx9me4aaqhzv78bmgsy9bg,0,32.6,3.4,2024-09-20T17:05:13.347Z,2024-09-20T17:05:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5224464005,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769759,38,1,1,2,53,cftj6g399tknheudaxsdpfdgb,1,66.3,70.5,2024-09-20T17:05:17.540Z,2024-09-20T17:05:20Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5224463981,140,51.4,5224463987,213,3.36,5224463983,141,65.5,5224463985,212,16.0,5224463979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769809,39,1,1,2,56,cftj6g399tknheudaxsdpfdgb,1,51.0,51.6,2024-09-20T17:05:20.660Z,2024-09-20T17:05:25Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5224464229,56,Right,5224464235,212,35.0,5224464233,141,2.6,5224464237,213,5.03,5224464231,140,61.3,5224464239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769819,40,1,1,3,1,cftj6g399tknheudaxsdpfdgb,1,68.8,5.5,2024-09-20T17:05:25.267Z,2024-09-20T17:05:26Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224464295,56,Right,5224464299,141,11.7,5224464303,213,1.97,5224464297,140,67.1,5224464301,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769837,41,1,1,3,2,cftj6g399tknheudaxsdpfdgb,1,67.1,11.7,2024-09-20T17:05:26.579Z,2024-09-20T17:05:29Z,195o7hchielt14ic49r3k06sq,Serginho,,,5224464499,212,26.2,5224464493,56,Right,5224464491,155,,5224464497,141,4.3,5224464495,140,91.6,5224464501,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769843,42,1,1,3,5,cftj6g399tknheudaxsdpfdgb,1,94.2,5.3,2024-09-20T17:05:29.715Z,2024-09-20T17:05:30Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224464539,213,1.75,5224464533,140,90.7,5224464537,212,20.7,5224464531,56,Center,5224464527,2,,5224464535,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769897,43,1,1,3,8,cftj6g399tknheudaxsdpfdgb,0,99.2,33.8,2024-09-20T17:05:32.283Z,2024-09-20T17:06:23Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5224464825,141,44.2,5224464829,213,1.64,5224464821,56,Center,5224464827,212,7.1,5224464823,140,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769867,33,43,1,3,9,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-20T17:05:33.795Z,2024-09-20T17:06:56Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5224464803,180,0,5224468209,144,10,5224464677,56,Back,5224464801,177,0,5224464675,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769903,44,43,1,3,10,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-20T17:05:34.827Z,2024-09-20T17:06:20Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5224464849,249,0,5224464839,22,0,5224466557,144,39,5224464841,60,0,5224464843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769947,35,1,1,3,15,77tfx9me4aaqhzv78bmgsy9bg,1,14.0,49.3,2024-09-20T17:05:39.427Z,2024-09-20T17:05:46Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5224465127,212,8.8,5224465121,56,Back,5224465123,140,14.9,5224465119,123,,5224465129,213,4.82,5224465125,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769965,36,1,1,3,22,77tfx9me4aaqhzv78bmgsy9bg,1,20.6,36.1,2024-09-20T17:05:46.292Z,2024-09-20T17:05:52Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224465253,141,43.9,5224465249,56,Back,5224465251,140,31.8,5224465257,213,0.42,5224465409,189,,5224465255,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722769993,37,1,1,3,24,77tfx9me4aaqhzv78bmgsy9bg,1,33.7,47.2,2024-09-20T17:05:48.868Z,2024-09-20T17:05:51Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224465403,212,15.1,5224465397,56,Back,5224465401,141,68.5,5224465399,140,29.6,5224465405,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770001,38,1,1,3,28,77tfx9me4aaqhzv78bmgsy9bg,1,28.9,68.4,2024-09-20T17:05:52.868Z,2024-09-20T17:05:53Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224465463,56,Back,5224465471,213,6.26,5224465467,141,68.1,5224465469,212,9.9,5224465465,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770005,39,1,1,3,29,77tfx9me4aaqhzv78bmgsy9bg,1,38.3,68.1,2024-09-20T17:05:53.732Z,2024-09-20T17:05:54Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5224465495,56,Back,5224465499,141,68.5,5224465501,212,10.1,5224465497,140,28.7,5224465503,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770029,40,1,1,3,30,77tfx9me4aaqhzv78bmgsy9bg,1,28.7,68.5,2024-09-20T17:05:54.196Z,2024-09-20T19:12:40Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224465633,212,10.9,5224465631,141,77.3,5224465629,140,37.4,5224465627,56,Back,5224465635,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770047,41,1,1,3,32,77tfx9me4aaqhzv78bmgsy9bg,1,41.8,80.8,2024-09-20T17:05:56.595Z,2024-09-20T17:05:59Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5224465735,213,0.70,5224465727,56,Left,5224465731,141,95.9,5224465729,140,53.3,5224465733,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770077,42,1,1,3,34,77tfx9me4aaqhzv78bmgsy9bg,1,55.5,93.8,2024-09-20T17:05:59.124Z,2024-09-20T17:06:04Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224465899,140,38.6,5224465905,213,3.71,5224465903,212,21.1,5224465901,141,77.0,5224465897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770101,43,1,1,3,39,77tfx9me4aaqhzv78bmgsy9bg,1,36.5,65.4,2024-09-20T17:06:03.972Z,2024-09-20T17:06:05Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224465995,141,41.2,5224465999,213,4.80,5224465997,212,16.5,5224465991,56,Back,5224465993,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770129,44,1,1,3,41,77tfx9me4aaqhzv78bmgsy9bg,1,36.4,40.4,2024-09-20T17:06:05.684Z,2024-09-20T17:06:07Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224466107,141,55.8,5224466115,213,2.43,5224466101,56,Back,5224466103,140,24.8,5224466111,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770159,45,1,1,3,43,77tfx9me4aaqhzv78bmgsy9bg,1,24.4,59.6,2024-09-20T17:06:07.667Z,2024-09-20T17:06:11Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5224466255,140,31.8,5224466261,213,0.57,5224466259,212,9.2,5224466257,141,66.9,5224466253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770165,46,1,1,3,47,77tfx9me4aaqhzv78bmgsy9bg,1,31.8,66.9,2024-09-20T17:06:11.412Z,2024-09-20T17:06:12Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224466289,212,16.1,5224466285,140,44.0,5224466291,213,5.63,5224466283,56,Back,5224466287,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770203,47,1,1,3,48,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,52.5,2024-09-20T17:06:12.452Z,2024-09-20T17:06:18Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224466503,212,10.0,5224466501,141,65.5,5224466497,56,Back,5224466499,140,39.6,5224466505,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770217,48,1,1,3,54,77tfx9me4aaqhzv78bmgsy9bg,1,43.0,58.7,2024-09-20T17:06:18.868Z,2024-09-20T17:06:20Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224466579,213,4.74,5224466573,140,43.5,5224466577,212,17.6,5224466571,56,Back,5224466575,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770277,49,1,1,3,56,77tfx9me4aaqhzv78bmgsy9bg,0,44.4,31.6,2024-09-20T17:06:20.387Z,2024-09-20T17:08:33Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224466911,141,88.6,5224466905,155,,5224466917,1,,5224466909,140,76.1,5224466913,212,51.1,5224466915,213,0.86,5224466907,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770261,45,1,1,3,57,cftj6g399tknheudaxsdpfdgb,0,28.7,12.2,2024-09-20T17:06:21.787Z,2024-09-20T17:08:22Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5224466815,212,12.3,5224466809,56,Back,5224466813,141,18.5,5224466811,140,39.7,5224466817,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770285,50,1,1,4,3,77tfx9me4aaqhzv78bmgsy9bg,1,61.4,71.1,2024-09-20T17:06:27.364Z,2024-09-20T17:07:59Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5224466955,141,73.3,5224466957,212,6.6,5224466951,56,Center,5224466953,140,55.3,5224466959,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770293,51,1,1,4,4,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,73.3,2024-09-20T17:06:28.179Z,2024-09-20T17:06:29Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224467005,213,5.00,5224466997,56,Center,5224466999,140,57.2,5224467001,141,61.7,5224467003,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770311,52,1,1,4,5,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,60.9,2024-09-20T17:06:29.347Z,2024-09-20T17:06:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224467095,213,4.38,5224467089,140,52.9,5224467091,141,42.7,5224467087,56,Center,5224467093,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770351,53,1,1,4,7,77tfx9me4aaqhzv78bmgsy9bg,1,52.9,42.7,2024-09-20T17:06:31.555Z,2024-09-20T19:13:04Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224467259,212,17.4,5224467261,213,1.46,5224467255,140,54.7,5224467253,56,Center,5224467257,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770413,54,1,1,4,12,77tfx9me4aaqhzv78bmgsy9bg,1,59.2,74.7,2024-09-20T17:06:36.836Z,2024-09-20T17:06:41Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224467533,56,Left,5224467537,141,88.9,5224467541,213,0.47,5224467539,212,21.3,5224467535,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770435,55,1,1,4,17,77tfx9me4aaqhzv78bmgsy9bg,1,69.7,73.6,2024-09-20T17:06:41.476Z,2024-09-20T17:06:43Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224467681,213,4.43,5224467677,141,55.8,5224467673,56,Center,5224467675,140,66.3,5224467679,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770481,56,1,1,4,19,77tfx9me4aaqhzv78bmgsy9bg,1,65.9,51.2,2024-09-20T17:06:43.747Z,2024-09-20T17:06:47Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224467885,56,Right,5224467895,1,,5224467889,141,6.2,5224467887,140,76.8,5224467893,213,5.07,5224467891,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770503,57,1,1,4,23,77tfx9me4aaqhzv78bmgsy9bg,1,73.2,6.4,2024-09-20T17:06:47.747Z,2024-09-20T17:06:50Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5224468011,213,1.75,5224468005,140,70.9,5224468009,212,13.3,5224468007,141,25.6,5224468003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770549,58,1,1,4,25,77tfx9me4aaqhzv78bmgsy9bg,1,70.8,26.4,2024-09-20T17:06:50.035Z,2024-09-20T17:06:56Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224468219,56,Center,5224468225,212,20.9,5224468223,141,55.7,5224468227,213,1.87,5224468221,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770559,59,1,1,4,32,77tfx9me4aaqhzv78bmgsy9bg,1,65.9,45.7,2024-09-20T17:06:56.675Z,2024-09-20T17:06:57Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224468275,140,72.7,5224468277,141,9.4,5224468281,212,25.7,5224468273,56,Right,5224468283,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770563,60,1,1,4,33,77tfx9me4aaqhzv78bmgsy9bg,1,72.7,9.4,2024-09-20T17:06:57.315Z,2024-09-20T17:06:58Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5224468303,140,69.7,5224468307,212,12.2,5224468301,56,Center,5224468309,213,1.83,5224468305,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770581,61,1,1,4,33,77tfx9me4aaqhzv78bmgsy9bg,1,69.7,26.7,2024-09-20T17:06:57.923Z,2024-09-20T17:06:59Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224468393,140,75.6,5224468397,212,6.3,5224468391,56,Center,5224468399,213,6.12,5224468395,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770589,62,1,1,4,35,77tfx9me4aaqhzv78bmgsy9bg,1,76.2,25.2,2024-09-20T17:06:59.779Z,2024-09-20T17:07:00Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5224468433,141,28.0,5224468437,213,2.93,5224468431,140,67.8,5224468429,56,Center,5224468435,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770639,63,1,1,4,36,77tfx9me4aaqhzv78bmgsy9bg,1,67.8,28.8,2024-09-20T17:07:00.708Z,2024-09-20T17:07:04Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224468683,140,65.5,5224468693,213,1.70,5224468681,56,Center,5224468689,212,18.5,5224468685,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770695,64,1,1,4,40,77tfx9me4aaqhzv78bmgsy9bg,1,67.2,60.8,2024-09-20T17:07:04.307Z,2024-09-20T17:07:08Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224468917,141,88.9,5224468921,213,1.16,5224468913,56,Left,5224468915,140,75.2,5224468919,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770731,65,1,1,4,44,77tfx9me4aaqhzv78bmgsy9bg,1,72.7,75.3,2024-09-20T17:07:08.531Z,2024-09-20T17:07:12Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5224469095,212,6.1,5224469089,56,Center,5224469091,140,72.4,5224469097,213,4.66,5224469093,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770753,66,1,1,4,48,77tfx9me4aaqhzv78bmgsy9bg,1,70.3,76.1,2024-09-20T17:07:12.756Z,2024-09-20T17:07:14Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5224469203,212,11.8,5224469201,141,78.1,5224469199,140,59.1,5224469197,56,Center,5224469205,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770771,67,1,1,4,49,77tfx9me4aaqhzv78bmgsy9bg,1,59.1,77.9,2024-09-20T17:07:14.148Z,2024-09-20T17:07:16Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224469297,213,4.51,5224469291,140,56.3,5224469293,141,56.7,5224469289,56,Center,5224469295,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770807,68,1,1,4,51,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,57.2,2024-09-20T17:07:15.907Z,2024-09-20T17:07:18Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5224469533,141,56.6,5224469537,213,6.24,5224469529,56,Center,5224469531,140,65.0,5224469535,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770823,69,1,1,4,54,77tfx9me4aaqhzv78bmgsy9bg,1,65.3,56.4,2024-09-20T17:07:18.755Z,2024-09-20T17:07:21Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5224469619,141,69.9,5224469615,56,Center,5224469621,212,10.6,5224469617,140,70.4,5224469623,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770851,70,1,1,4,56,77tfx9me4aaqhzv78bmgsy9bg,1,70.2,69.6,2024-09-20T17:07:21.011Z,2024-09-20T17:07:23Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5224469743,56,Left,5224469747,141,90.8,5224469749,212,15.5,5224469751,213,1.19,5224469745,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770873,71,1,1,4,59,77tfx9me4aaqhzv78bmgsy9bg,1,78.0,92.9,2024-09-20T17:07:23.540Z,2024-09-20T17:07:26Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224469881,140,67.6,5224469887,213,3.75,5224469883,141,81.8,5224469885,212,13.3,5224469879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770883,72,1,1,5,2,77tfx9me4aaqhzv78bmgsy9bg,1,69.0,77.9,2024-09-20T17:07:26.467Z,2024-09-20T17:07:28Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5224469953,213,4.22,5224469949,212,9.9,5224469943,140,64.6,5224469941,56,Center,5224469947,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770905,73,1,1,5,3,77tfx9me4aaqhzv78bmgsy9bg,1,64.6,65.1,2024-09-20T17:07:28.003Z,2024-09-20T17:07:31Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5224470073,141,74.8,5224470067,155,,5224470071,140,91.2,5224470077,213,0.23,5224470069,56,Center,5224470075,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770915,74,1,1,5,6,77tfx9me4aaqhzv78bmgsy9bg,0,92.7,75.3,2024-09-20T17:07:30.964Z,2024-09-20T17:07:34Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5224470129,155,,5224470135,141,50.4,5224470127,2,,5224470131,56,Center,5224470137,212,17.3,5224470133,140,96.3,5224470199,233,47,5224470139,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770925,46,44,1,5,8,cftj6g399tknheudaxsdpfdgb,1,4.0,48.0,2024-09-20T17:07:32.802Z,2024-09-20T17:07:35Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224470165,56,Back,5224470167,285,,5224470205,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770919,75,44,1,5,8,77tfx9me4aaqhzv78bmgsy9bg,0,96.0,52.0,2024-09-20T17:07:32.803Z,2024-09-20T17:07:36Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5224470149,56,Center,5224470151,286,,5224470235,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770929,47,11,1,5,9,cftj6g399tknheudaxsdpfdgb,1,4.5,45.7,2024-09-20T17:07:33.715Z,2024-09-20T17:07:34Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224470185,88,,5224470237,233,74,5224470183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722770995,48,1,1,5,16,cftj6g399tknheudaxsdpfdgb,1,7.4,42.7,2024-09-20T17:07:40.588Z,2024-09-20T17:07:56Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5224470565,141,10.5,5224470573,189,,5224470559,123,,5224470569,213,5.40,5224470567,212,28.2,5224470561,56,Back,5224470563,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
