id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value
2777153915,22,1,1,2,27,c165yjiny1qnmfdvefxvflnkc,1,39.0,83.2,2025-02-16T13:03:31.074Z,2025-02-16T16:49:49Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5520442373,141,54.6,5520442369,56,Back,5520442375,212,21.5,5520442377,213,5.15,5520442371,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777153937,23,1,1,2,30,c165yjiny1qnmfdvefxvflnkc,1,56.8,45.2,2025-02-16T13:03:34.178Z,2025-02-16T16:49:54Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5520442511,141,17.7,5520442507,56,Right,5520442509,140,64.0,5520442513,212,20.2,5520442515,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777153977,24,1,1,2,32,c165yjiny1qnmfdvefxvflnkc,1,66.4,12.9,2025-02-16T13:03:36.194Z,2025-02-16T13:03:39Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520442765,56,Right,5520442771,212,29.9,5520442769,141,15.9,5520442767,140,94.8,5520442773,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777153987,25,1,1,2,35,c165yjiny1qnmfdvefxvflnkc,0,98.3,17.7,2025-02-16T13:03:39.314Z,2025-02-16T16:50:02Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520442855,212,5.1,5520442849,56,Center,5521799907,195,,5520442859,213,1.80,5520442853,141,25.0,5520442851,140,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777153993,38,43,1,2,37,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-16T13:03:40.860Z,2025-02-16T16:50:24Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5521802301,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154011,39,1,1,2,37,ahnt9ejgwj58ul8auzdvi3czf,1,6.1,69.4,2025-02-16T13:03:41.212Z,2025-02-16T13:03:42Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520442955,56,Back,5520442963,213,2.30,5520442961,212,5.0,5520442959,141,74.9,5520442957,140,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154043,40,1,1,2,39,ahnt9ejgwj58ul8auzdvi3czf,1,3.1,75.1,2025-02-16T13:03:42.428Z,2025-02-16T13:03:44Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520443125,213,5.99,5520443119,140,17.0,5520443123,212,15.2,5520443121,141,68.7,5520443117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154079,41,1,1,2,40,ahnt9ejgwj58ul8auzdvi3czf,1,22.6,70.9,2025-02-16T13:03:44.156Z,2025-02-16T13:03:47Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520443337,212,23.5,5520443333,140,38.8,5520443339,213,0.76,5520443331,56,Back,5520443335,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154109,42,1,1,2,43,ahnt9ejgwj58ul8auzdvi3czf,0,39.2,95.3,2025-02-16T13:03:47.052Z,2025-02-16T13:03:49Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520443567,212,32.2,5520443571,213,6.10,5520443563,141,86.5,5520443557,56,Left,5520443559,140,69.3,5520443575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154233,27,1,1,2,49,c165yjiny1qnmfdvefxvflnkc,1,23.4,16.0,2025-02-16T13:03:52.546Z,2025-02-16T16:50:51Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520444185,56,Back,5520444189,141,41.5,5520444191,212,26.1,5520444187,140,4.8,5520444193,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154293,28,1,1,2,55,c165yjiny1qnmfdvefxvflnkc,1,5.3,54.2,2025-02-16T13:03:58.530Z,2025-02-16T13:04:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5520444495,213,0.99,5520444493,212,11.3,5520444491,141,68.1,5520444487,56,Back,5520444489,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154405,29,1,1,2,58,c165yjiny1qnmfdvefxvflnkc,1,14.1,62.9,2025-02-16T13:04:01.697Z,2025-02-16T13:04:09Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520445065,56,Back,5520445067,140,14.1,5520445071,212,20.2,5520445069,141,33.2,5520445073,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154445,30,1,1,3,6,c165yjiny1qnmfdvefxvflnkc,1,23.9,37.7,2025-02-16T13:04:09.586Z,2025-02-16T13:04:12Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520445281,140,25.7,5520445291,213,1.48,5520445287,212,21.6,5520445279,56,Back,5520445283,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154501,31,1,1,3,8,c165yjiny1qnmfdvefxvflnkc,1,26.1,70.8,2025-02-16T13:04:12.273Z,2025-02-16T13:04:15Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520445587,213,1.29,5520445579,56,Back,5520445581,140,29.9,5520445583,141,91.3,5520445585,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154549,32,1,1,3,11,c165yjiny1qnmfdvefxvflnkc,1,30.5,90.7,2025-02-16T13:04:15.378Z,2025-02-16T13:04:18Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520445835,140,26.1,5520445841,213,4.38,5520445839,212,14.2,5520445833,56,Back,5520445837,141,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154567,33,1,1,3,14,c165yjiny1qnmfdvefxvflnkc,1,26.7,70.7,2025-02-16T13:04:17.986Z,2025-02-16T13:04:19Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520445925,56,Back,5520445929,141,88.0,5520445927,140,31.5,5520445931,212,12.8,5520445933,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154593,34,1,1,3,16,c165yjiny1qnmfdvefxvflnkc,1,31.5,88.0,2025-02-16T13:04:19.601Z,2025-02-16T13:04:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520446039,141,72.0,5520446037,140,27.6,5520446043,213,4.35,5520446035,56,Back,5520446041,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154625,35,1,1,3,18,c165yjiny1qnmfdvefxvflnkc,1,30.1,63.4,2025-02-16T13:04:21.985Z,2025-02-16T13:04:24Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520446255,140,30.6,5520446259,212,19.9,5520446261,213,4.74,5520446253,56,Back,5520446257,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154637,36,1,1,3,21,c165yjiny1qnmfdvefxvflnkc,1,31.7,30.3,2025-02-16T13:04:24.770Z,2025-02-16T13:04:27Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520446355,212,19.6,5520446349,56,Back,5520446353,141,6.6,5520446357,213,5.32,5520446351,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154673,37,1,1,3,23,c165yjiny1qnmfdvefxvflnkc,0,47.1,4.8,2025-02-16T13:04:26.930Z,2025-02-16T13:04:30Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520446505,140,77.5,5520446503,56,Right,5520446509,212,31.9,5520446511,213,0.03,5520446507,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154669,43,61,1,3,26,ahnt9ejgwj58ul8auzdvi3czf,1,19.4,85.2,2025-02-16T13:04:30.085Z,2025-02-16T13:04:30Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520446477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154727,38,1,1,3,29,c165yjiny1qnmfdvefxvflnkc,0,88.9,10.9,2025-02-16T13:04:32.802Z,2025-02-16T16:51:49Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5520446747,155,,5521810437,20,,5520446751,140,89.3,5520446757,213,1.56,5520446755,212,36.4,5520446749,56,Center,5521810433,224,,5521810445,1,,5520446745,2,5520446753,141,,,,64.4,,,,,,,,,,,,,,,,,,,
2777154829,44,12,1,3,33,ahnt9ejgwj58ul8auzdvi3czf,1,3.6,24.1,2025-02-16T13:04:36.524Z,2025-02-16T13:04:39Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520447181,213,5.85,5520447179,212,30.9,5520447173,56,Back,5520447177,141,5.0,5520447175,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154849,39,1,1,3,35,c165yjiny1qnmfdvefxvflnkc,0,62.1,93.8,2025-02-16T13:04:38.563Z,2025-02-16T13:04:40Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520447231,157,,5520447239,212,18.0,5520447233,56,Left,5520447237,141,93.3,5520447243,1,,5520447235,140,79.2,5520447241,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154835,45,43,1,3,36,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-16T13:04:39.612Z,2025-02-16T16:51:59Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5521811477,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154869,46,1,1,3,36,ahnt9ejgwj58ul8auzdvi3czf,1,14.3,3.9,2025-02-16T13:04:39.884Z,2025-02-16T13:04:41Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520447317,140,21.3,5520447323,213,0.54,5520447319,141,10.4,5520447321,212,8.6,5520447315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154891,47,1,1,3,38,ahnt9ejgwj58ul8auzdvi3czf,1,20.9,11.5,2025-02-16T13:04:41.739Z,2025-02-16T13:04:43Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520447417,140,22.6,5520447423,213,1.31,5520447419,141,21.5,5520447421,212,7.0,5520447415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154907,48,1,1,3,39,ahnt9ejgwj58ul8auzdvi3czf,0,22.6,20.9,2025-02-16T13:04:43.275Z,2025-02-16T16:52:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520447499,56,Back,5520447505,141,6.8,5520447501,140,40.3,5520447509,213,5.81,5520447507,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777154989,41,1,1,3,42,c165yjiny1qnmfdvefxvflnkc,1,64.6,93.4,2025-02-16T13:04:45.682Z,2025-02-16T13:04:49Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520447861,56,Left,5520447867,212,7.6,5520447863,140,63.5,5520447869,213,4.56,5520447865,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155045,42,1,1,3,45,c165yjiny1qnmfdvefxvflnkc,1,59.4,78.3,2025-02-16T13:04:49.106Z,2025-02-16T13:04:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520448127,213,4.09,5520448121,140,46.9,5520448119,56,Back,5520448123,141,51.5,5520448125,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155193,43,1,1,3,48,c165yjiny1qnmfdvefxvflnkc,1,47.0,47.2,2025-02-16T13:04:51.970Z,2025-02-16T16:52:30Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5521813779,1,,5520448789,141,4.5,5520448779,56,Right,5520448791,212,32.2,5520448795,213,5.16,5520448785,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155229,44,1,1,3,57,c165yjiny1qnmfdvefxvflnkc,1,66.4,12.2,2025-02-16T13:05:00.897Z,2025-02-16T13:05:02Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520448955,56,Right,5520448963,213,4.61,5520448961,212,6.1,5520448959,141,3.3,5520448957,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155247,45,1,1,3,59,c165yjiny1qnmfdvefxvflnkc,1,65.8,3.3,2025-02-16T13:05:02.433Z,2025-02-16T13:05:03Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5520449065,213,2.46,5520449055,56,Right,5520449057,140,58.3,5520449059,141,12.7,5520449061,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155279,46,1,1,4,0,c165yjiny1qnmfdvefxvflnkc,1,58.3,12.7,2025-02-16T13:05:03.553Z,2025-02-16T13:05:05Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520449215,213,5.57,5520449213,212,8.4,5520449211,141,4.6,5520449207,56,Right,5520449209,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155285,49,83,1,4,1,ahnt9ejgwj58ul8auzdvi3czf,0,38.1,86.7,2025-02-16T13:05:04.531Z,2025-02-16T13:06:48Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520458503,399,1hbucfyn2l3bxcw5r4zcb1dlg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155313,47,1,1,4,1,c165yjiny1qnmfdvefxvflnkc,0,63.8,4.6,2025-02-16T13:05:05.058Z,2025-02-16T13:05:06Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5520449395,213,3.05,5520449393,212,5.0,5520449387,56,Right,5520449391,141,5.3,5520449389,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777407861,1141,3,1,4,2,ahnt9ejgwj58ul8auzdvi3czf,0,40.0,96.2,2025-02-16T13:05:06.168Z,2025-02-16T16:53:06Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5521817181,286,,5521817179,56,Back,5521817183,465,,5521817185,467,7uia9zlz3axnuc6usdn9u4kfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155345,51,4,1,4,3,ahnt9ejgwj58ul8auzdvi3czf,1,42.2,94.5,2025-02-16T13:05:06.875Z,2025-02-16T16:53:07Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520449607,152,,5520449611,286,,5520449609,265,,5520449603,13,,5520449649,233,48,5520449605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155351,48,4,1,4,3,c165yjiny1qnmfdvefxvflnkc,0,57.8,5.5,2025-02-16T13:05:06.876Z,2025-02-16T16:53:08Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520449629,13,,5520449631,56,Right,5520449637,285,,5520449635,265,,5520449669,233,51,5520449633,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155521,52,1,1,4,17,ahnt9ejgwj58ul8auzdvi3czf,1,45.7,93.4,2025-02-16T13:05:21.242Z,2025-02-16T13:05:22Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5520450463,213,4.34,5520450453,152,,5520450459,141,68.1,5520450455,56,Back,5520450451,5,,5520450457,140,39.3,5520450461,212,18.5,5520450501,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155619,53,1,1,4,19,ahnt9ejgwj58ul8auzdvi3czf,1,39.4,66.5,2025-02-16T13:05:23.355Z,2025-02-16T13:05:27Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520450895,213,4.64,5520450893,212,20.9,5520450883,56,Back,5520450891,141,35.8,5520450887,140,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155675,54,1,1,4,23,ahnt9ejgwj58ul8auzdvi3czf,1,43.9,35.5,2025-02-16T13:05:26.938Z,2025-02-16T13:05:30Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520451179,141,49.7,5520451173,56,Back,5520451183,213,1.15,5520451177,140,48.0,5520451181,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155717,55,1,1,4,26,ahnt9ejgwj58ul8auzdvi3czf,1,48.4,44.8,2025-02-16T13:05:30.027Z,2025-02-16T13:05:33Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520451401,140,60.7,5520451407,213,5.29,5520451405,212,23.7,5520451399,56,Right,5520451403,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155745,56,1,1,4,29,ahnt9ejgwj58ul8auzdvi3czf,1,71.6,11.2,2025-02-16T13:05:33.338Z,2025-02-16T13:05:35Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5520451545,56,Right,5520451553,213,5.80,5520451549,141,3.7,5520451551,212,11.0,5520451547,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155779,57,1,1,4,32,ahnt9ejgwj58ul8auzdvi3czf,1,80.9,3.7,2025-02-16T13:05:35.706Z,2025-02-16T13:05:38Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520451721,141,8.6,5520451717,56,Right,5520451725,213,2.73,5520451719,140,73.7,5520451723,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155803,58,1,1,4,34,ahnt9ejgwj58ul8auzdvi3czf,1,74.8,4.8,2025-02-16T13:05:38.314Z,2025-02-16T13:05:39Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520451859,140,78.3,5520451863,212,4.1,5520451865,213,5.82,5520451857,56,Right,5520451861,141,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155831,59,1,1,4,36,ahnt9ejgwj58ul8auzdvi3czf,1,78.3,2.1,2025-02-16T13:05:39.659Z,2025-02-16T13:05:41Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520452065,56,Right,5520452067,140,63.0,5520452069,141,5.5,5520452071,212,16.2,5520452073,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155893,60,1,1,4,38,ahnt9ejgwj58ul8auzdvi3czf,1,57.3,17.8,2025-02-16T13:05:41.866Z,2025-02-16T16:53:44Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520452365,56,Back,5520452367,140,45.0,5520452371,212,28.5,5520452369,141,55.2,5520452373,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155923,61,1,1,4,42,ahnt9ejgwj58ul8auzdvi3czf,1,48.1,45.1,2025-02-16T13:05:45.770Z,2025-02-16T13:05:48Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520452527,212,20.7,5520452521,56,Right,5520452525,141,16.1,5520452523,140,54.0,5520452529,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777155979,62,1,1,4,44,ahnt9ejgwj58ul8auzdvi3czf,1,53.4,12.8,2025-02-16T13:05:47.882Z,2025-02-16T13:05:50Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520452813,212,14.6,5520452809,140,65.7,5520452807,56,Right,5520452811,141,2.7,5520452815,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156079,63,1,1,4,46,ahnt9ejgwj58ul8auzdvi3czf,1,64.5,2.7,2025-02-16T13:05:50.315Z,2025-02-16T13:05:55Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520453263,141,8.9,5520453259,56,Back,5520453265,212,20.0,5520453267,213,2.93,5520453261,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156135,64,1,1,4,51,ahnt9ejgwj58ul8auzdvi3czf,1,43.6,18.7,2025-02-16T13:05:55.274Z,2025-02-16T13:05:58Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520453521,141,10.4,5520453517,56,Right,5520453523,212,13.9,5520453519,140,55.7,5520453525,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156169,65,1,1,4,54,ahnt9ejgwj58ul8auzdvi3czf,1,53.3,8.1,2025-02-16T13:05:58.282Z,2025-02-16T13:05:59Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520453701,213,1.48,5520453695,140,54.2,5520453699,212,10.1,5520453693,56,Center,5520453697,141,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156185,66,1,1,4,56,ahnt9ejgwj58ul8auzdvi3czf,1,52.7,20.7,2025-02-16T13:05:59.850Z,2025-02-16T16:53:58Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520453773,56,Back,5520453779,212,11.6,5520453781,213,3.35,5520453775,140,41.9,5520453777,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156207,67,1,1,4,58,ahnt9ejgwj58ul8auzdvi3czf,1,42.3,17.1,2025-02-16T13:06:01.711Z,2025-02-16T13:06:03Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520453915,213,5.82,5520453907,56,Right,5520453911,141,7.0,5520453909,140,55.5,5520453913,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156235,68,1,1,4,59,ahnt9ejgwj58ul8auzdvi3czf,1,55.5,7.0,2025-02-16T13:06:02.986Z,2025-02-16T13:06:05Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520454085,140,72.2,5520454095,213,0.09,5520454089,141,9.2,5520454083,56,Right,5520454093,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156255,69,1,1,5,1,ahnt9ejgwj58ul8auzdvi3czf,1,69.5,12.7,2025-02-16T13:06:04.938Z,2025-02-16T13:06:06Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5520454203,213,1.08,5520454197,140,72.3,5520454195,56,Right,5520454201,212,6.2,5520454199,141,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156271,70,1,1,5,2,ahnt9ejgwj58ul8auzdvi3czf,0,72.3,20.8,2025-02-16T13:06:05.914Z,2025-02-16T16:54:23Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5520454351,156,,5520454297,141,24.1,5520454301,213,2.86,5520454299,212,8.0,5520454293,56,Center,5520454295,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777409149,693,8,1,5,3,c165yjiny1qnmfdvefxvflnkc,1,34.7,70.6,2025-02-16T13:06:06.602Z,2025-02-16T16:54:25Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5521824561,384,,5521824275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156275,49,43,1,5,4,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-16T13:06:07.506Z,2025-02-16T16:54:08Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5521823103,144,8,5520454307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156399,51,1,1,5,6,c165yjiny1qnmfdvefxvflnkc,0,38.5,73.3,2025-02-16T13:06:09.921Z,2025-02-16T13:06:11Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5520454835,213,5.44,5520454833,212,15.0,5520454829,140,48.0,5520454827,56,Back,5520454831,141,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156375,71,8,1,5,7,ahnt9ejgwj58ul8auzdvi3czf,1,51.6,43.6,2025-02-16T13:06:10.986Z,2025-02-16T16:54:57Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5521827983,383,,5520454705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156471,73,1,1,5,8,ahnt9ejgwj58ul8auzdvi3czf,1,52.8,50.2,2025-02-16T13:06:12.250Z,2025-02-16T13:06:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520455225,141,55.7,5520455219,140,65.1,5520455229,212,13.4,5520455233,213,0.28,5520455211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156479,74,50,1,5,11,ahnt9ejgwj58ul8auzdvi3czf,1,63.2,53.7,2025-02-16T13:06:15.210Z,2025-02-16T17:52:35Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5522105765,233,52,5520455271,56,Center,5520455273,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156551,52,7,1,5,11,c165yjiny1qnmfdvefxvflnkc,0,36.8,46.3,2025-02-16T13:06:15.211Z,2025-02-16T17:52:35Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5520455643,285,,5521830201,178,,5522105755,233,74,5521830197,385,,5520455641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777410423,1142,61,1,5,12,ahnt9ejgwj58ul8auzdvi3czf,1,62.6,31.4,2025-02-16T13:06:15.563Z,2025-02-16T16:55:35Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5521831049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777156597,54,3,1,5,14,c165yjiny1qnmfdvefxvflnkc,0,42.0,39.4,2025-02-16T13:06:18.143Z,2025-02-16T16:55:40Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5521831523,465,,5520455839,56,Back,5520463379,286,,5520463895,233,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
