id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2721527773,46,1,1,3,47,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,27.1,2024-09-16T17:03:55.257Z,2024-09-16T17:04:00Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5217564081,140,43.8,5217564087,213,1.60,5217564085,212,17.1,5217564079,56,Back,5217564083,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721527777,47,1,1,3,52,77tfx9me4aaqhzv78bmgsy9bg,0,48.6,60.9,2024-09-16T17:04:00.474Z,2024-09-16T17:04:02Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217564107,56,Center,5217564233,286,,5217564105,155,,5217564229,233,11,5217564111,141,58.7,5217564113,212,2.3,5217564109,140,50.3,5217564227,236,,5217564115,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721527799,11,74,1,3,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.6,37.9,2024-09-16T17:04:00.475Z,2024-09-16T17:35:06Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5217564209,285,,5217564207,56,Back,5217564263,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721527833,48,1,1,3,57,77tfx9me4aaqhzv78bmgsy9bg,0,80.2,93.3,2024-09-16T17:04:04.961Z,2024-09-16T20:06:18Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217564395,141,89.6,5217564399,213,5.11,5217564397,212,2.7,5217564391,56,Left,5217564393,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721527835,12,61,1,3,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.4,12.1,2024-09-16T17:04:06.061Z,2024-09-16T20:06:16Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217564403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721527851,13,5,1,3,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,17.6,-1.1,2024-09-16T17:04:07.369Z,2024-09-16T17:35:14Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217565387,233,49,5217564483,347,,5217564481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528007,49,5,1,3,59,77tfx9me4aaqhzv78bmgsy9bg,1,82.4,101.1,2024-09-16T17:04:07.369Z,2024-09-16T17:35:14Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217565347,233,13,5217565341,347,,5217565339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528011,50,18,1,4,23,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-16T17:04:30.785Z,2024-09-16T17:04:32Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5217565371,59,4,5217565421,55,51,5217565367,41,,5217565369,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528017,51,19,1,4,23,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-16T17:04:30.786Z,2024-09-16T17:04:32Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5217565405,55,50,5217565401,293,5,5217565397,59,11,5217565399,292,4,5217565395,145,5,5217565391,41,,5217565403,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528213,52,40,1,4,52,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-09-16T17:05:00.082Z,2024-09-16T17:08:01Z,,,,,5217566503,59,"13, 2, 5, 16, 6, 19, 8, 10, 7, 14, 11, 15, 17, 18, 20, 21, 24, 32, 38",5217566497,30,"49wkw0wkn4ta18b6657vjvglx, 7cpkykvmy8ujrahzdz7ksk2c5, c9e54hwefvwos94ri459uylbe, 5r1v2w303bvj0vv1893qr5d5h, etfoa7t308eq1xdmo9m2gfcgl, ddsv1cx4vopu1xis5xwkx2qz8, 4cubrfqgrc5ivbd6fdj3k3zf8, 5uqf7a0y0fd1hf2rrmgx11tuy, 4rgz5z372h6sbwhpxl69cb6c5, 7a1vtc0e7ubua2t0dwx9ufk7o, 76k8ic97o66kaq2e52bmp27ai, 179f3j88wnmze82aicikkez9, 3qcjzsb466tfri5yrj35wztw4, 2r8s61bmydlumhg62wd0y6fis, bgviotid6bht0k2452r5gehw4, 6rd6a2f1k124dzp1p904yq3h0, 2rvx2wlfj2rxzcgye6wiw0v84, e07zv7ag985v8lq9sebfi27l5, 9h6c9ue598hllcri39erjitqs",5217566511,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5217566507,130,4,5217566515,319,,5217566501,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5217566513,194,etfoa7t308eq1xdmo9m2gfcgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528257,53,1,1,4,58,77tfx9me4aaqhzv78bmgsy9bg,1,76.6,100.0,2024-09-16T17:05:05.994Z,2024-09-16T17:05:07Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217566811,141,87.5,5217566815,213,4.65,5217566807,56,Left,5217566813,212,9.7,5217566809,140,76.0,5217566805,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528267,54,1,1,4,59,77tfx9me4aaqhzv78bmgsy9bg,0,76.0,87.5,2024-09-16T17:05:06.986Z,2024-09-16T17:05:08Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217566861,56,Left,5217566869,213,0.86,5217566859,3,,5217566867,212,12.4,5217566865,141,100.0,5217566863,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528295,14,5,1,5,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.2,-1.6,2024-09-16T17:05:08.359Z,2024-09-16T17:35:14Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5217567035,233,55,5217567031,56,Back,5217567033,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528271,55,5,1,5,0,77tfx9me4aaqhzv78bmgsy9bg,0,78.8,101.6,2024-09-16T17:05:08.359Z,2024-09-16T17:35:15Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5217566885,347,,5217567045,233,14,5217566883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528371,15,1,1,5,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.5,0.0,2024-09-16T17:05:18.836Z,2024-09-16T17:05:22Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217567423,140,36.1,5217567425,141,3.5,5217567427,212,10.8,5217567419,107,,5217567429,213,0.36,5217567421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528379,16,4,1,5,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,7.6,2024-09-16T17:05:22.170Z,2024-09-16T17:35:08Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5217567529,233,56,5217567521,265,,5217567515,13,,5217567519,152,,5217567523,285,,5217567517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528369,56,4,1,5,14,77tfx9me4aaqhzv78bmgsy9bg,0,67.6,92.4,2024-09-16T17:05:22.171Z,2024-09-16T17:05:26Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5217567501,152,,5217567505,286,,5217567535,233,16,5217567499,56,Left,5217567503,265,,5217567497,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528527,17,1,1,5,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.8,7.7,2024-09-16T17:05:36.036Z,2024-09-16T17:05:39Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217568299,152,,5217568301,56,Back,5217568325,189,,5217568309,213,1.62,5217568303,140,35.1,5217568297,5,,5217568305,141,29.7,5217568307,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528545,18,1,1,5,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.1,29.7,2024-09-16T17:05:39.092Z,2024-09-16T17:05:40Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5217568361,213,2.89,5217568353,56,Back,5217568367,189,,5217568355,140,22.2,5217568359,212,14.0,5217568357,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528563,19,1,1,5,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.4,34.9,2024-09-16T17:05:39.821Z,2024-09-16T17:11:30Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5217568483,140,30.0,5217568491,213,5.09,5217568481,56,Back,5217568485,141,5.6,5217568487,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528571,20,1,1,5,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,30.0,5.6,2024-09-16T17:05:40.613Z,2024-09-16T20:07:46Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217568525,56,Back,5217568527,140,41.6,5217568533,213,5.88,5217568529,141,0.0,5217568531,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528575,21,5,1,5,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,40.6,-1.7000000000000002,2024-09-16T17:05:42.987Z,2024-09-16T17:35:15Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217568539,56,Back,5217568541,347,,5217568549,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528573,57,5,1,5,35,77tfx9me4aaqhzv78bmgsy9bg,1,59.4,101.7,2024-09-16T17:05:42.987Z,2024-09-16T17:35:15Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217568545,233,21,5217568537,347,,5217568535,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528595,58,1,1,5,35,77tfx9me4aaqhzv78bmgsy9bg,1,61.3,100.0,2024-09-16T17:05:43.515Z,2024-09-16T17:05:47Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217568659,56,Back,5217568661,140,43.8,5217568657,107,,5217568663,141,92.3,5217568667,213,3.46,5217568665,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528599,59,1,1,5,38,77tfx9me4aaqhzv78bmgsy9bg,0,47.5,96.6,2024-09-16T17:05:46.243Z,2024-09-16T20:08:04Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217568673,56,Left,5217568681,213,0.06,5217568679,212,3.5,5217568677,141,96.9,5217568675,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528601,22,61,1,5,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.9,5.2,2024-09-16T17:05:46.760Z,2024-09-16T20:08:06Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5217568687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528605,23,5,1,5,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.0,-1.7000000000000002,2024-09-16T17:05:48.331Z,2024-09-16T17:35:15Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5217568871,233,60,5217568701,56,Back,5217568705,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528627,60,5,1,5,40,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,101.7,2024-09-16T17:05:48.331Z,2024-09-16T17:35:15Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217568853,347,,5217568859,233,23,5217568849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528659,61,1,1,5,47,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,100.0,2024-09-16T17:05:54.731Z,2024-09-16T17:05:58Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217569095,140,38.6,5217569103,1,,5217569097,141,87.6,5217569093,56,Back,5217569099,212,23.1,5217569091,107,,5217569101,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528669,62,1,1,5,51,77tfx9me4aaqhzv78bmgsy9bg,1,40.3,85.7,2024-09-16T17:05:58.732Z,2024-09-16T17:06:00Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217569169,140,34.1,5217569173,212,31.0,5217569167,56,Back,5217569175,213,4.50,5217569171,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528679,63,1,1,5,53,77tfx9me4aaqhzv78bmgsy9bg,1,33.3,43.3,2024-09-16T17:06:00.684Z,2024-09-16T17:06:02Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217569231,212,11.5,5217569225,56,Back,5217569229,141,57.3,5217569233,213,0.98,5217569227,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528693,64,1,1,5,54,77tfx9me4aaqhzv78bmgsy9bg,1,39.5,57.3,2024-09-16T17:06:01.996Z,2024-09-16T17:06:04Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5217569313,140,33.4,5217569311,56,Back,5217569317,212,14.2,5217569319,213,4.25,5217569315,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528707,65,1,1,5,56,77tfx9me4aaqhzv78bmgsy9bg,1,34.2,36.1,2024-09-16T17:06:04.364Z,2024-09-16T17:06:07Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5217569395,141,6.8,5217569399,213,5.03,5217569397,212,21.0,5217569391,56,Back,5217569393,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528725,66,1,1,6,0,77tfx9me4aaqhzv78bmgsy9bg,1,40.0,14.0,2024-09-16T17:06:07.724Z,2024-09-16T17:06:10Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5217569505,213,1.76,5217569501,141,58.7,5217569503,212,31.0,5217569499,140,34.4,5217569497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528743,67,1,1,6,3,77tfx9me4aaqhzv78bmgsy9bg,1,35.0,61.5,2024-09-16T17:06:10.812Z,2024-09-16T17:06:13Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217569583,140,40.9,5217569581,56,Back,5217569589,213,1.23,5217569587,212,18.8,5217569585,141,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528779,68,1,1,6,5,77tfx9me4aaqhzv78bmgsy9bg,1,40.5,75.8,2024-09-16T17:06:13.148Z,2024-09-16T17:06:18Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217569803,213,3.52,5217569795,56,Back,5217569801,212,9.4,5217569797,140,32.2,5217569799,141,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528789,69,1,1,6,11,77tfx9me4aaqhzv78bmgsy9bg,1,35.9,65.9,2024-09-16T17:06:18.620Z,2024-09-16T17:06:20Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5217569833,140,46.2,5217569837,212,12.6,5217569835,141,75.5,5217569831,56,Back,5217569839,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528803,70,1,1,6,12,77tfx9me4aaqhzv78bmgsy9bg,1,46.2,75.5,2024-09-16T17:06:19.948Z,2024-09-16T17:57:54Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5217569931,141,95.7,5217569939,213,1.73,5217569923,140,44.1,5217701953,156,,5217569919,56,Back,5217569935,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528817,71,1,1,6,14,77tfx9me4aaqhzv78bmgsy9bg,1,54.8,94.8,2024-09-16T17:06:22.460Z,2024-09-16T17:06:24Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217569989,140,62.0,5217569993,212,12.4,5217569987,56,Left,5217569991,141,80.3,5217569995,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528821,72,61,1,6,16,77tfx9me4aaqhzv78bmgsy9bg,0,62.0,80.3,2024-09-16T17:06:24.093Z,2024-09-16T17:06:24Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5217569999,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528827,24,1,1,6,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.8,26.8,2024-09-16T17:06:25.062Z,2024-09-16T17:06:26Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5217570041,141,14.1,5217570049,213,4.90,5217570037,140,31.4,5217570045,212,8.8,5217570033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528843,26,1,1,6,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.4,14.0,2024-09-16T17:06:26.390Z,2024-09-16T17:06:28Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5217570141,212,7.5,5217570135,56,Back,5217570139,141,4.6,5217570137,140,35.1,5217570143,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528855,27,1,1,6,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.1,4.6,2024-09-16T17:06:28.053Z,2024-09-16T17:10:45Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217570201,213,5.99,5217570193,56,Back,5217570195,140,37.5,5217570241,236,,5217570197,141,3.5,5217570243,233,73,5217570199,212,2.6,5217570247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528863,73,74,1,6,20,77tfx9me4aaqhzv78bmgsy9bg,1,60.9,93.6,2024-09-16T17:06:28.054Z,2024-09-16T17:35:07Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217570261,233,27,5217570231,56,Left,5217570235,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528919,75,1,1,6,24,77tfx9me4aaqhzv78bmgsy9bg,1,76.2,82.2,2024-09-16T17:06:32.364Z,2024-09-16T20:08:45Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,1.0,,5217570847,154,,5217570527,213,5.36,5218208125,4,,5217570845,210,15,5217570525,212,24.8,5217570523,141,53.2,5217570521,140,90.5,5217570519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528923,76,15,1,6,26,77tfx9me4aaqhzv78bmgsy9bg,1,91.2,51.3,2024-09-16T17:06:34.493Z,2024-09-16T20:09:11Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5217570543,56,Center,5218209159,89,,5217570875,328,,5217570877,146,93.4,5217570873,214,,5217570869,102,52.2,5217570861,29,,5217570895,233,28,5217570863,154,,5217570865,55,75,5217570859,76,5217570871,103,8.9,5217570879,147,50.9,5217570541,17,5217570539,22,5217570601,20,,,,,,,,,,,,,,,,
2721528921,28,10,1,6,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.5,49.0,2024-09-16T17:06:34.593Z,2024-09-16T20:09:15Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5217570655,21,,5218209389,376,,5217570531,173,,5217570537,56,Back,5217570689,233,76,5217570653,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721528927,29,52,1,6,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.7,48.1,2024-09-16T17:06:36.070Z,2024-09-16T20:09:21Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5218209639,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721531581,80,80,1,6,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.5,46.9,2024-09-16T17:06:52.952Z,2024-09-16T17:11:50Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5217586155,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529077,30,1,1,6,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.8,44.6,2024-09-16T17:06:57.040Z,2024-09-16T17:12:01Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5217583397,240,,5217571433,140,9.4,5217571437,212,18.2,5217571435,141,17.9,5217571439,213,4.75,5217571431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529111,31,1,1,6,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.4,18.9,2024-09-16T17:06:58.799Z,2024-09-16T17:11:57Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5217571635,213,5.41,5217571631,141,7.3,5217571627,56,Back,5217571633,212,10.3,5217571629,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529123,32,1,1,6,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,16.7,7.3,2024-09-16T17:07:00.951Z,2024-09-16T17:12:44Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5217571707,213,0.48,5217571697,56,Back,5217571699,140,28.5,5217571701,141,16.7,5217571703,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529127,33,50,1,6,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.6,14.8,2024-09-16T17:07:01.388Z,2024-09-16T18:00:16Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5217571725,285,,5217571745,233,77,5217571723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529107,77,7,1,6,53,77tfx9me4aaqhzv78bmgsy9bg,1,70.4,85.2,2024-09-16T17:07:01.389Z,2024-09-16T20:10:00Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5217571613,286,,5218211183,384,,5217571611,56,Left,5217571727,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529139,79,1,1,6,56,77tfx9me4aaqhzv78bmgsy9bg,1,74.8,64.7,2024-09-16T17:07:04.397Z,2024-09-16T20:10:19Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5217571811,140,79.3,5217571817,213,0.44,5217571815,212,5.2,5217571813,141,68.0,5217571809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721643007,1134,50,1,6,57,77tfx9me4aaqhzv78bmgsy9bg,1,78.2,58.8,2024-09-16T17:07:05.110Z,2024-09-16T21:06:47Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5218212489,286,,5218212487,56,Center,5218339843,233,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721532987,91,7,1,6,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.8,41.2,2024-09-16T17:07:05.111Z,2024-09-16T21:06:46Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5218339823,233,1134,5218212813,384,,5218212157,285,,5217593619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529205,35,3,1,7,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.1,34.2,2024-09-16T17:07:08.685Z,2024-09-16T20:10:43Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217572121,285,,5217572127,233,80,5217572119,56,Back,5218213019,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529171,80,45,1,7,1,77tfx9me4aaqhzv78bmgsy9bg,0,67.9,65.8,2024-09-16T17:07:08.685Z,2024-09-16T17:35:10Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5217572137,233,35,5217571971,56,Center,5217571973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529215,36,1,1,7,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.5,36.9,2024-09-16T17:07:11.944Z,2024-09-16T17:56:22Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5217572185,140,47.0,5217572187,141,49.7,5217572183,56,Back,5217572191,213,0.52,5217572189,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529235,37,1,1,7,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.0,49.7,2024-09-16T17:07:13.639Z,2024-09-16T17:07:15Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5217572271,141,57.2,5217572275,213,2.11,5217572273,212,5.9,5217572267,56,Back,5217572269,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721529245,38,1,1,7,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.8,68.1,2024-09-16T17:07:15.607Z,2024-09-16T17:07:17Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5217572323,212,8.6,5217572317,56,Center,5217572319,140,72.0,5217572321,141,57.2,5217572325,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
