id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/13/value
2800843169,27,12,1,2,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.5,41.8,2025-04-13T16:02:20.100Z,2025-04-13T16:02:24Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5650332481,15,,5650332461,212,27.2,5650332463,213,5.05,5650332459,141,4.0,5650332457,140,13.0,5650332455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843299,26,1,1,2,11,77tfx9me4aaqhzv78bmgsy9bg,1,82.2,86.2,2025-04-13T16:02:28.869Z,2025-04-13T16:02:31Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650333215,213,3.99,5650333211,141,68.5,5650333213,212,16.0,5650333209,140,72.1,5650333207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843375,27,1,1,2,13,77tfx9me4aaqhzv78bmgsy9bg,1,71.1,69.0,2025-04-13T16:02:31.445Z,2025-04-13T16:02:36Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650333665,212,6.6,5650333661,141,78.5,5650333667,213,1.76,5650333657,56,Center,5650333659,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843417,28,1,1,2,20,77tfx9me4aaqhzv78bmgsy9bg,1,67.6,75.4,2025-04-13T16:02:38.309Z,2025-04-13T16:02:39Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650333925,212,14.7,5650333921,140,55.1,5650333927,213,3.60,5650333923,141,65.8,5650333919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843435,29,1,1,2,21,77tfx9me4aaqhzv78bmgsy9bg,1,55.1,65.8,2025-04-13T16:02:39.237Z,2025-04-13T16:02:41Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650334041,140,58.9,5650334047,213,4.90,5650334043,141,34.8,5650334045,212,21.5,5650334039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843451,30,1,1,2,23,77tfx9me4aaqhzv78bmgsy9bg,1,59.3,35.1,2025-04-13T16:02:41.125Z,2025-04-13T17:02:22Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650334149,140,69.8,5650334159,213,0.17,5650334145,56,Center,5650334155,212,11.2,5650334153,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800900883,582,61,1,2,24,77tfx9me4aaqhzv78bmgsy9bg,0,72.6,33.6,2025-04-13T16:02:41.541Z,2025-04-13T17:02:20Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5650643713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843475,28,43,1,2,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-13T16:02:42.789Z,2025-04-13T19:21:03Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5651222007,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843487,29,1,1,2,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.5,62.3,2025-04-13T16:02:42.873Z,2025-04-13T16:02:43Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5650334299,56,Back,5650334307,213,2.13,5650334301,140,33.4,5650334303,141,82.4,5650334305,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843529,30,1,1,2,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.4,82.4,2025-04-13T16:02:45.525Z,2025-04-13T19:21:06Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5650334551,212,25.0,5650334553,213,5.57,5650334547,140,51.4,5650334545,56,Center,5650334549,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843557,31,1,1,2,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,59.4,49.3,2025-04-13T16:02:45.941Z,2025-04-13T16:02:47Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5650334681,141,31.0,5650334683,212,16.8,5650334685,213,5.45,5650334677,56,Center,5650334679,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843615,32,1,1,2,31,77tfx9me4aaqhzv78bmgsy9bg,1,24.4,67.6,2025-04-13T16:02:48.661Z,2025-04-13T16:02:51Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650335009,213,3.69,5650335005,141,52.8,5650335007,212,19.4,5650335003,140,8.6,5650335001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843649,33,1,1,2,33,77tfx9me4aaqhzv78bmgsy9bg,1,9.9,52.8,2025-04-13T16:02:51.366Z,2025-04-13T16:02:53Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5650335205,212,14.9,5650335207,213,6.26,5650335201,141,52.4,5650335197,140,24.1,5650335195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843693,34,1,1,2,35,77tfx9me4aaqhzv78bmgsy9bg,1,24.1,52.4,2025-04-13T16:02:53.478Z,2025-04-13T16:02:55Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650335369,56,Back,5650335377,213,0.88,5650335373,141,63.0,5650335371,140,29.8,5650335375,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843749,35,1,1,2,37,77tfx9me4aaqhzv78bmgsy9bg,1,29.0,62.1,2025-04-13T16:02:55.142Z,2025-04-13T16:02:57Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5650335621,141,53.7,5650335623,212,5.7,5650335625,213,4.62,5650335619,140,28.5,5650335617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843753,36,1,1,2,38,77tfx9me4aaqhzv78bmgsy9bg,0,28.5,53.7,2025-04-13T16:02:56.446Z,2025-04-13T17:02:18Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650335675,141,56.0,5650335671,140,26.9,5650335677,212,2.3,5650335667,56,Back,5650335679,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843743,32,1,1,2,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.1,48.9,2025-04-13T16:02:57.414Z,2025-04-13T19:21:55Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5650335593,56,Center,5651225385,212,2.8,5651225383,141,53.0,5651225387,213,1.65,5651225381,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843827,34,1,1,2,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.8,51.0,2025-04-13T16:02:58.245Z,2025-04-13T16:03:01Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650336117,140,98.9,5650336115,56,Center,5650336119,141,69.3,5650336121,212,29.1,5650336123,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843883,37,54,1,2,45,77tfx9me4aaqhzv78bmgsy9bg,1,8.6,27.4,2025-04-13T16:03:03.049Z,2025-04-13T16:03:03Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5650336359,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800843885,38,52,1,2,46,77tfx9me4aaqhzv78bmgsy9bg,1,8.6,27.4,2025-04-13T16:03:03.606Z,2025-04-13T19:22:01Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5651225833,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844013,39,1,1,2,49,77tfx9me4aaqhzv78bmgsy9bg,1,10.3,34.2,2025-04-13T16:03:06.838Z,2025-04-13T16:03:12Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5650337043,213,1.29,5650337041,212,18.0,5650337035,56,Back,5650337033,123,,5650337037,140,15.1,5650337039,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844149,40,1,1,2,57,77tfx9me4aaqhzv78bmgsy9bg,1,19.1,53.3,2025-04-13T16:03:15.207Z,2025-04-13T16:03:19Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650337789,56,Back,5650337799,212,25.2,5650337803,213,4.88,5650337793,140,23.2,5650337797,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844319,41,1,1,3,1,77tfx9me4aaqhzv78bmgsy9bg,1,28.7,17.7,2025-04-13T16:03:19.382Z,2025-04-13T16:03:25Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650338613,212,53.8,5650338617,1,,5650338611,141,92.1,5650338609,140,46.0,5650338615,213,1.23,5650338601,155,,5650338607,56,Back,5650338605,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844321,42,50,1,3,7,77tfx9me4aaqhzv78bmgsy9bg,1,53.3,87.0,2025-04-13T16:03:24.725Z,2025-04-13T16:51:42Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650338683,233,35,5650338635,286,,5650338633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844313,35,7,1,3,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.7,13.0,2025-04-13T16:03:24.726Z,2025-04-13T19:22:13Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5651226743,178,,5651226741,385,,5650338583,285,,5650338581,56,Back,5650338667,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844459,43,1,1,3,13,77tfx9me4aaqhzv78bmgsy9bg,1,35.8,70.2,2025-04-13T16:03:30.807Z,2025-04-13T16:03:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650339419,213,4.40,5650339415,141,47.8,5650339413,140,31.1,5650339417,212,16.0,5650339409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844487,44,1,1,3,17,77tfx9me4aaqhzv78bmgsy9bg,1,31.6,36.1,2025-04-13T16:03:34.775Z,2025-04-13T16:03:36Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650339517,56,Back,5650339523,212,14.9,5650339521,141,17.1,5650339525,213,5.24,5650339519,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844515,45,1,1,3,18,77tfx9me4aaqhzv78bmgsy9bg,1,39.8,17.3,2025-04-13T16:03:36.151Z,2025-04-13T16:03:37Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650339623,213,2.11,5650339621,212,13.5,5650339619,141,34.3,5650339615,56,Back,5650339617,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844559,46,1,1,3,20,77tfx9me4aaqhzv78bmgsy9bg,1,33.2,34.2,2025-04-13T16:03:37.671Z,2025-04-13T16:03:39Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650339907,141,42.1,5650339901,56,Back,5650339903,140,45.0,5650339909,212,13.5,5650339911,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844607,47,1,1,3,22,77tfx9me4aaqhzv78bmgsy9bg,1,43.5,38.5,2025-04-13T16:03:39.671Z,2025-04-13T16:03:42Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650340167,213,4.63,5650340161,140,41.9,5650340163,141,8.5,5650340165,212,20.5,5650340159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844625,48,1,1,3,24,77tfx9me4aaqhzv78bmgsy9bg,0,45.7,8.5,2025-04-13T16:03:42.232Z,2025-04-13T16:03:43Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650340299,155,,5650340309,213,0.42,5650340305,141,26.5,5650340303,140,71.5,5650340307,212,29.7,5650340301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844673,36,1,1,3,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.5,72.4,2025-04-13T16:03:44.135Z,2025-04-13T16:03:45Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5650340589,212,14.9,5650340585,140,32.0,5650340587,141,93.9,5650340591,213,1.39,5650340581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844701,38,1,1,3,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.0,93.9,2025-04-13T16:03:46.278Z,2025-04-13T16:03:47Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650340827,236,,5650340833,286,,5650340705,157,,5650340829,233,49,5650340715,141,93.9,5650340713,140,32.3,5650340721,1,,5650340719,213,0.00,5650340717,212,0.3,5650340709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844715,49,74,1,3,28,77tfx9me4aaqhzv78bmgsy9bg,1,67.4,2.8,2025-04-13T16:03:46.279Z,2025-04-13T16:51:52Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650340871,233,38,5650340755,285,,5650340753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844807,39,5,1,3,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.4,101.7,2025-04-13T16:03:47.447Z,2025-04-13T16:51:30Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650341225,233,50,5650341205,347,,5650341203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844743,50,5,1,3,29,77tfx9me4aaqhzv78bmgsy9bg,0,68.6,-1.7,2025-04-13T16:03:47.447Z,2025-04-13T16:51:30Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650340917,56,Right,5650340919,347,,5650341305,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844843,40,1,1,3,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.5,100.0,2025-04-13T16:03:51.655Z,2025-04-13T16:03:53Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650341379,140,36.9,5650341383,212,13.0,5650341381,141,85.3,5650341385,213,5.25,5650341375,107,,5650341377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844879,41,1,1,3,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.9,85.3,2025-04-13T16:03:53.078Z,2025-04-13T16:04:00Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650341565,140,35.7,5650341563,56,Back,5650341567,141,93.9,5650341571,213,1.78,5650341569,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800844949,42,1,1,3,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.7,93.9,2025-04-13T16:03:53.959Z,2025-04-13T16:03:58Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650342029,157,,5650342039,213,6.19,5650342035,141,87.2,5650342041,1,,5650342033,140,80.1,5650342037,212,46.8,5650342031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845019,52,1,1,3,41,77tfx9me4aaqhzv78bmgsy9bg,1,19.1,17.7,2025-04-13T16:03:58.904Z,2025-04-13T16:04:01Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650342389,56,Back,5650342393,141,43.6,5650342397,213,1.88,5650342391,140,13.8,5650342395,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845089,53,1,1,3,44,77tfx9me4aaqhzv78bmgsy9bg,1,13.8,43.6,2025-04-13T16:04:01.800Z,2025-04-13T16:04:04Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5650342751,140,21.5,5650342755,141,72.4,5650342749,56,Back,5650342761,213,1.18,5650342759,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845101,54,61,1,3,46,77tfx9me4aaqhzv78bmgsy9bg,1,21.5,72.4,2025-04-13T16:04:04.504Z,2025-04-13T16:04:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650342833,189,,5650342799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845219,55,1,1,3,53,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,8.2,2025-04-13T16:04:10.904Z,2025-04-13T16:04:11Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650343425,141,17.6,5650343421,56,Back,5650343427,212,7.2,5650343423,140,29.4,5650343429,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845233,56,1,1,3,54,77tfx9me4aaqhzv78bmgsy9bg,1,29.4,17.6,2025-04-13T16:04:11.832Z,2025-04-13T16:04:12Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650343489,141,7.1,5650343485,56,Back,5650343493,213,4.24,5650343487,140,25.9,5650343491,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845239,57,1,1,3,54,77tfx9me4aaqhzv78bmgsy9bg,0,25.7,7.1,2025-04-13T16:04:12.536Z,2025-04-13T16:04:13Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650343525,56,Back,5650343535,212,27.3,5650343533,141,21.6,5650343537,213,0.37,5650343531,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845351,43,1,1,3,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.9,73.4,2025-04-13T16:04:13.336Z,2025-04-13T16:55:31Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5650344153,213,1.40,5650344151,212,8.6,5650344149,141,85.9,5650344147,140,53.3,5650344145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800895145,358,1,1,3,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.1,87.7,2025-04-13T16:04:13.541Z,2025-04-13T16:55:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650611719,213,4.26,5650611715,141,75.1,5650611713,140,48.1,5650611717,212,9.5,5650611711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800895335,359,1,1,3,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,48.1,75.1,2025-04-13T16:04:14.541Z,2025-04-13T17:00:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5650612779,141,76.6,5650612771,56,Center,5650612783,213,0.11,5650612781,212,9.1,5650612775,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800901867,583,61,1,3,59,77tfx9me4aaqhzv78bmgsy9bg,1,36.6,22.1,2025-04-13T16:04:16.541Z,2025-04-13T17:03:24Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650649461,189,,5650648879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845357,44,43,1,4,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-13T16:04:18.664Z,2025-04-13T16:55:30Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5650612895,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845375,45,1,1,4,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.1,70.5,2025-04-13T16:04:18.984Z,2025-04-13T16:04:19Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5650344233,155,,5650344237,140,85.7,5650344241,212,23.5,5650344243,213,0.50,5650344235,56,Left,5650344239,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845383,46,43,1,4,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-13T16:04:19.544Z,2025-04-13T16:04:25Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5650344757,144,45,5650344281,286,0,5650344279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845543,47,1,1,4,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,86.4,73.0,2025-04-13T16:04:25.768Z,2025-04-13T16:04:27Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5650344979,56,Left,5650344987,213,1.73,5650344983,141,92.6,5650344981,140,84.3,5650344985,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845587,48,1,1,4,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.3,92.6,2025-04-13T16:04:27.304Z,2025-04-13T16:04:29Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650345235,141,75.0,5650345233,140,80.8,5650345237,212,12.5,5650345231,56,Center,5650345239,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845617,49,1,1,4,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.6,77.8,2025-04-13T16:04:29.496Z,2025-04-13T16:04:31Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5650345379,140,75.7,5650345385,213,1.97,5650345381,141,92.0,5650345383,212,10.5,5650345377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845675,50,1,1,4,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.7,93.8,2025-04-13T16:04:30.840Z,2025-04-13T16:04:33Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650345685,56,Left,5650345695,213,0.14,5650345687,140,89.1,5650345693,212,10.0,5650345689,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845717,51,1,1,4,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.9,93.9,2025-04-13T16:04:33.736Z,2025-04-13T16:04:35Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650345839,141,91.5,5650345837,140,77.4,5650345843,213,3.25,5650345835,56,Left,5650345841,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845775,52,1,1,4,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.4,91.7,2025-04-13T16:04:35.416Z,2025-04-13T16:04:38Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5650346187,140,79.1,5650346191,212,8.7,5650346193,213,5.32,5650346185,56,Left,5650346189,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845787,53,50,1,4,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.8,82.2,2025-04-13T16:04:37.992Z,2025-04-13T16:51:43Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5650346329,233,58,5650346237,56,Left,5650346239,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845797,58,7,1,4,20,77tfx9me4aaqhzv78bmgsy9bg,1,18.2,17.8,2025-04-13T16:04:37.993Z,2025-04-13T19:23:06Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5651230229,178,,5650346263,56,Back,5650346265,285,,5650346297,233,53,5651230227,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845817,59,1,1,4,21,77tfx9me4aaqhzv78bmgsy9bg,0,15.3,10.1,2025-04-13T16:04:39.097Z,2025-04-13T16:04:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650346409,212,16.2,5650346411,213,0.76,5650346407,141,26.5,5650346403,56,Back,5650346405,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845861,54,1,1,4,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.7,83.5,2025-04-13T16:04:40.904Z,2025-04-13T16:04:42Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5650346665,141,95.3,5650346667,212,11.5,5650346661,56,Left,5650346663,140,65.8,5650346669,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800845957,61,1,1,4,25,77tfx9me4aaqhzv78bmgsy9bg,1,30.2,4.6,2025-04-13T16:04:43.049Z,2025-04-13T16:04:46Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5650347159,141,14.3,5650347155,56,Back,5650347157,140,30.6,5650347163,213,1.51,5650347161,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
