id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2711908117,27,1,1,2,32,5rz9enoyknpg8ji78za5b82p0,1,12.7,18.4,2024-08-23T17:04:51.632Z,2024-08-23T17:56:43Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5164970061,157,,5164970071,213,0.04,5164970065,140,22.4,5164970073,1,,5164970063,56,Back,5164970067,141,19.0,5164970069,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711929459,408,1,1,2,33,5rz9enoyknpg8ji78za5b82p0,0,20.3,19.6,2024-08-23T17:04:52.273Z,2024-08-23T17:56:55Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165082681,168,,5165082679,3,,5165082687,141,19.6,5165082683,56,Back,5165082691,212,8.0,5165082693,213,0.00,5165082685,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908119,28,4,1,2,34,5rz9enoyknpg8ji78za5b82p0,1,33.8,16.6,2024-08-23T17:04:53.983Z,2024-08-23T17:04:58Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5164970109,152,,5164970103,13,,5164970107,56,Back,5164970105,295,,5164970111,286,,5164970129,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908113,31,4,1,2,34,36g6ifzjliec1jqnbtf7yesme,0,66.2,83.4,2024-08-23T17:04:53.984Z,2024-08-23T17:31:48Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5164970081,152,,5164970079,56,Left,5165025833,295,,5164970135,233,28,5164970077,13,,5164970085,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908157,29,1,1,2,40,5rz9enoyknpg8ji78za5b82p0,1,27.6,4.6,2024-08-23T17:05:00.185Z,2024-08-23T17:05:02Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5164970331,5,,5164970343,213,2.15,5164970335,56,Back,5164970333,152,,5164970337,140,21.6,5164970341,212,11.5,5164970339,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908167,30,1,1,2,43,5rz9enoyknpg8ji78za5b82p0,1,21.6,19.3,2024-08-23T17:05:02.712Z,2024-08-23T17:05:05Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5164970389,56,Back,5164970391,140,23.0,5164970399,212,20.5,5164970401,213,1.50,5164970395,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908201,31,1,1,2,45,5rz9enoyknpg8ji78za5b82p0,1,23.0,49.3,2024-08-23T17:05:05.161Z,2024-08-23T17:05:07Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5164970535,56,Back,5164970547,213,1.12,5164970543,141,77.1,5164970539,140,31.7,5164970545,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908257,32,1,1,2,48,5rz9enoyknpg8ji78za5b82p0,1,32.1,83.4,2024-08-23T17:05:07.641Z,2024-08-23T17:05:14Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5164970773,56,Left,5164970777,141,93.3,5164970779,212,69.7,5164970783,1,,5164970771,155,,5164970781,213,0.10,5164970775,140,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908259,33,1,1,2,54,5rz9enoyknpg8ji78za5b82p0,0,97.8,93.3,2024-08-23T17:05:14.025Z,2024-08-23T17:05:15Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5164970805,213,4.57,5164970795,155,,5164970801,141,60.8,5164970797,56,Center,5164970793,2,,5164970803,212,22.3,5164970799,140,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908277,32,12,1,2,55,36g6ifzjliec1jqnbtf7yesme,1,3.2,37.6,2024-08-23T17:05:14.464Z,2024-08-23T17:05:18Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5164970863,56,Back,5164970867,141,0.0,5164970871,213,5.44,5164970913,15,,5164970869,212,35.3,5164970881,167,,5164970865,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908281,33,5,1,2,57,36g6ifzjliec1jqnbtf7yesme,0,22.8,-1.1,2024-08-23T17:05:16.807Z,2024-08-23T17:10:10Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5164970875,347,,5164971079,233,34,5164970873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908315,34,5,1,2,57,5rz9enoyknpg8ji78za5b82p0,1,77.2,101.1,2024-08-23T17:05:16.807Z,2024-08-23T17:10:10Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5164971061,56,Left,5164971063,347,,5164971075,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908439,36,1,1,3,21,5rz9enoyknpg8ji78za5b82p0,1,78.9,100.0,2024-08-23T17:05:40.361Z,2024-08-23T17:05:43Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5164971791,140,92.8,5164971795,212,19.4,5164971789,56,Left,5164971793,141,82.5,5164971797,213,5.56,5164971787,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908449,37,1,1,3,23,5rz9enoyknpg8ji78za5b82p0,1,92.9,82.5,2024-08-23T17:05:43.128Z,2024-08-23T17:05:44Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5164971829,140,91.2,5164971835,213,1.89,5164971827,56,Left,5164971831,141,90.5,5164971849,156,,5164971833,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908483,38,1,1,3,25,5rz9enoyknpg8ji78za5b82p0,0,91.2,90.5,2024-08-23T17:05:44.793Z,2024-08-23T17:05:49Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5164972023,212,36.0,5164972031,1,,5164972029,213,4.59,5164972007,2,,5164972019,141,37.9,5164972009,155,,5164972013,56,Center,5164972017,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908497,34,4,1,3,31,36g6ifzjliec1jqnbtf7yesme,1,11.8,57.8,2024-08-23T17:05:51.118Z,2024-08-23T17:56:06Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165025943,294,,5164972183,233,39,5164972115,285,,5164972107,13,,5164972109,56,Back,5164972111,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908509,39,4,1,3,31,5rz9enoyknpg8ji78za5b82p0,0,88.2,42.2,2024-08-23T17:05:51.119Z,2024-08-23T17:57:46Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5164972165,56,Center,5164972161,13,,5164972169,286,,5164972225,233,34,5164972163,294,,5164972167,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908539,35,1,1,3,37,36g6ifzjliec1jqnbtf7yesme,1,12.5,59.4,2024-08-23T17:05:56.895Z,2024-08-23T17:56:14Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5164972311,56,Back,5164972315,141,80.9,5164972309,152,,5165081459,189,,5164972317,212,17.4,5164972313,140,21.4,5164972307,5,,5164972319,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908553,36,1,1,3,38,36g6ifzjliec1jqnbtf7yesme,1,21.4,80.9,2024-08-23T17:05:57.424Z,2024-08-23T17:05:59Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5164972387,140,37.7,5164972383,56,Back,5164972397,212,17.4,5164972403,213,0.18,5164972391,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711929335,362,1,1,3,39,36g6ifzjliec1jqnbtf7yesme,1,34.3,93.5,2024-08-23T17:05:58.273Z,2024-08-23T17:56:28Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5165082025,212,10.3,5165082023,141,87.8,5165082027,213,5.90,5165082019,56,Back,5165082021,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908577,37,1,1,3,40,36g6ifzjliec1jqnbtf7yesme,1,31.6,85.1,2024-08-23T17:05:59.911Z,2024-08-23T17:56:24Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5164972543,212,13.4,5164972537,56,Back,5164972545,213,6.10,5164972541,141,81.5,5164972539,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908589,38,1,1,3,43,36g6ifzjliec1jqnbtf7yesme,1,56.0,88.9,2024-08-23T17:06:02.687Z,2024-08-23T17:06:04Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5164972607,212,11.8,5164972603,140,67.1,5164972601,56,Left,5164972605,141,91.4,5164972609,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908595,39,1,1,3,44,36g6ifzjliec1jqnbtf7yesme,0,67.1,91.4,2024-08-23T17:06:03.886Z,2024-08-23T17:06:04Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5164972645,212,10.7,5164972643,141,76.7,5164972647,213,4.34,5164972635,56,Center,5164972639,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908607,40,50,1,3,45,36g6ifzjliec1jqnbtf7yesme,1,65.9,80.4,2024-08-23T17:06:05.192Z,2024-08-23T17:15:52Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5164972705,233,40,5164972687,286,,5164972685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908605,40,7,1,3,45,5rz9enoyknpg8ji78za5b82p0,0,34.1,19.6,2024-08-23T17:06:05.193Z,2024-08-23T17:15:51Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5164972683,285,,5164972681,56,Back,5164972689,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908639,41,61,1,3,48,36g6ifzjliec1jqnbtf7yesme,0,59.1,45.5,2024-08-23T17:06:08.223Z,2024-08-23T17:56:53Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5164972829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908649,41,50,1,3,49,5rz9enoyknpg8ji78za5b82p0,1,35.3,39.0,2024-08-23T17:06:08.904Z,2024-08-23T17:57:56Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5164972861,56,Back,5164972921,286,,5164972923,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908661,42,7,1,3,49,36g6ifzjliec1jqnbtf7yesme,0,64.7,61.0,2024-08-23T17:06:08.905Z,2024-08-23T17:57:19Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5164972913,233,41,5164972897,56,Center,5164972901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908671,43,1,1,3,51,5rz9enoyknpg8ji78za5b82p0,1,25.6,30.2,2024-08-23T17:06:10.409Z,2024-08-23T17:06:11Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5164972945,212,8.1,5164972939,56,Back,5164972943,141,23.0,5164972947,213,5.63,5164972941,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908681,44,1,1,3,51,5rz9enoyknpg8ji78za5b82p0,1,31.7,23.0,2024-08-23T17:06:11.048Z,2024-08-23T17:06:11Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5164972973,140,21.9,5164972977,141,24.4,5164972983,213,3.05,5164972969,56,Back,5164972979,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908695,45,1,1,3,52,5rz9enoyknpg8ji78za5b82p0,1,21.9,24.5,2024-08-23T17:06:11.880Z,2024-08-23T17:58:02Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5164973049,212,25.7,5164973051,213,1.43,5164973045,140,25.3,5164973047,141,62.0,5164973043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908759,46,1,1,3,57,5rz9enoyknpg8ji78za5b82p0,1,23.3,69.5,2024-08-23T17:06:16.328Z,2024-08-23T17:06:19Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5164973395,212,20.7,5164973391,141,51.2,5164973399,213,3.79,5164973383,56,Back,5164973387,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908815,47,1,1,4,0,5rz9enoyknpg8ji78za5b82p0,1,8.9,49.7,2024-08-23T17:06:19.593Z,2024-08-23T17:06:26Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5164973619,140,16.8,5164973621,141,50.0,5164973625,213,0.02,5164973617,56,Back,5164973623,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908881,48,1,1,4,7,5rz9enoyknpg8ji78za5b82p0,1,26.4,51.8,2024-08-23T17:06:26.728Z,2024-08-23T17:06:35Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5164973923,140,30.8,5164973927,212,17.7,5164973929,213,1.31,5164973921,56,Back,5164973925,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908883,49,4,1,4,15,5rz9enoyknpg8ji78za5b82p0,1,34.3,84.0,2024-08-23T17:06:34.317Z,2024-08-23T17:10:14Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5164973973,265,,5164973977,233,43,5164973967,13,,5164973969,56,Back,5164973971,152,,5164973981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908877,43,4,1,4,15,36g6ifzjliec1jqnbtf7yesme,0,65.7,16.0,2024-08-23T17:06:34.318Z,2024-08-23T17:06:38Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5164973949,13,,5164973999,233,49,5164973955,152,,5164973953,56,Right,5164973957,265,,5164973959,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908925,50,1,1,4,17,5rz9enoyknpg8ji78za5b82p0,1,33.3,80.4,2024-08-23T17:06:36.616Z,2024-08-23T17:06:40Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5164974179,141,75.3,5164974183,213,3.70,5164974177,140,28.0,5164974173,152,,5164974175,56,Back,5164974181,212,6.6,5164974171,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711908985,51,1,1,4,21,5rz9enoyknpg8ji78za5b82p0,1,28.7,70.8,2024-08-23T17:06:40.424Z,2024-08-23T17:06:47Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5164974437,213,4.56,5164974433,141,45.1,5164974435,212,17.7,5164974429,56,Back,5164974431,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909011,52,1,1,4,27,5rz9enoyknpg8ji78za5b82p0,1,34.8,41.3,2024-08-23T17:06:46.921Z,2024-08-23T17:06:49Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5164974575,56,Back,5164974583,213,2.08,5164974579,141,51.8,5164974581,212,8.2,5164974577,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909031,53,1,1,4,30,5rz9enoyknpg8ji78za5b82p0,1,32.6,53.9,2024-08-23T17:06:49.449Z,2024-08-23T17:06:52Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5164974689,56,Back,5164974697,213,0.92,5164974693,141,81.5,5164974691,140,46.2,5164974695,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909053,54,1,1,4,32,5rz9enoyknpg8ji78za5b82p0,1,51.1,87.9,2024-08-23T17:06:52.217Z,2024-08-23T17:06:54Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5164974843,212,9.7,5164974835,56,Left,5164974839,140,59.6,5164974841,141,93.6,5164974845,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909059,55,61,1,4,35,5rz9enoyknpg8ji78za5b82p0,0,59.5,95.9,2024-08-23T17:06:54.473Z,2024-08-23T17:06:54Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5164974877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909131,44,5,1,4,35,36g6ifzjliec1jqnbtf7yesme,1,37.8,-1.2,2024-08-23T17:06:54.800Z,2024-08-23T17:10:10Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5164975209,56,Back,5164975211,347,,5164975237,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909065,56,5,1,4,35,5rz9enoyknpg8ji78za5b82p0,0,62.2,101.2,2024-08-23T17:06:54.800Z,2024-08-23T17:10:11Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5164974917,347,,5164974915,56,Left,5164975257,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909159,45,1,1,4,45,36g6ifzjliec1jqnbtf7yesme,1,35.8,0.0,2024-08-23T17:07:04.639Z,2024-08-23T17:07:07Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5164975345,140,42.8,5164975341,107,,5164975349,212,11.3,5164975351,213,0.87,5164975343,56,Back,5164975347,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909169,46,1,1,4,47,36g6ifzjliec1jqnbtf7yesme,0,43.0,11.0,2024-08-23T17:07:06.895Z,2024-08-23T17:07:07Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5164975405,213,1.87,5164975395,56,Back,5164975403,212,7.5,5164975399,140,40.9,5164975401,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909173,57,8,1,4,49,5rz9enoyknpg8ji78za5b82p0,1,56.4,80.7,2024-08-23T17:07:08.457Z,2024-08-23T17:07:08Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5164975419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909231,47,4,1,4,57,36g6ifzjliec1jqnbtf7yesme,1,75.4,57.4,2024-08-23T17:07:16.592Z,2024-08-23T17:10:14Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5164975733,152,,5164975737,286,,5164975771,233,58,5164975731,56,Center,5164975735,265,,5164975729,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909235,58,4,1,4,57,5rz9enoyknpg8ji78za5b82p0,0,24.6,42.6,2024-08-23T17:07:16.593Z,2024-08-23T17:10:14Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5164975739,13,,5164975741,56,Back,5164975745,265,,5164975747,285,,5164975743,152,,5164975787,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909559,48,15,1,5,57,36g6ifzjliec1jqnbtf7yesme,1,74.8,56.0,2024-08-23T17:08:16.911Z,2024-08-23T17:08:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5164978877,146,83.6,5164978867,78,,5164978873,458,,5164978883,230,98.5,5164978901,233,59,5164977511,18,,5164978621,82,,5164977513,56,Center,5164977509,26,,5164978869,102,5164978885,231,48.4,5164978871,103,5164978881,147,53.8,5164978617,20,,,,,,,,49.7,19,,,,,,,,
2711909567,59,10,1,5,57,5rz9enoyknpg8ji78za5b82p0,1,16.4,46.2,2024-08-23T17:08:17.011Z,2024-08-23T17:59:23Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5164978911,233,48,5164977559,94,,5164977561,56,Back,5164977947,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909615,60,61,1,6,1,5rz9enoyknpg8ji78za5b82p0,0,14.2,25.3,2024-08-23T17:08:20.937Z,2024-08-23T17:58:59Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5164977803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909639,50,1,1,6,6,36g6ifzjliec1jqnbtf7yesme,1,67.1,75.4,2024-08-23T17:08:25.710Z,2024-08-23T17:38:01Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5164977927,56,Center,5164977931,141,57.0,5164977935,213,4.69,5164977929,140,66.8,5164977933,212,12.5,5164977925,157,,5164977939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909619,49,1,1,6,7,36g6ifzjliec1jqnbtf7yesme,0,70.3,56.3,2024-08-23T17:08:26.390Z,2024-08-23T17:58:18Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5164977829,140,74.8,5164977835,213,1.07,5164977831,141,69.0,5164977827,56,Center,5164977825,3,,5164977833,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909629,61,1,1,6,7,5rz9enoyknpg8ji78za5b82p0,0,22.1,22.6,2024-08-23T17:08:26.969Z,2024-08-23T17:08:29Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5164977883,213,5.97,5164977879,141,7.7,5164977877,140,52.1,5164977873,3,,5164977881,212,33.1,5164977875,56,Right,5164977885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909923,55,3,1,6,13,36g6ifzjliec1jqnbtf7yesme,1,62.4,87.2,2024-08-23T17:08:32.632Z,2024-08-23T17:09:11Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5164979393,56,Left,5164979403,233,62,5164979395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909647,62,45,1,6,13,5rz9enoyknpg8ji78za5b82p0,0,37.6,12.8,2024-08-23T17:08:32.632Z,2024-08-23T17:15:53Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5164977961,285,,5164977959,56,Back,5164979413,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909659,51,3,1,6,14,36g6ifzjliec1jqnbtf7yesme,0,58.7,89.8,2024-08-23T17:08:33.694Z,2024-08-23T17:09:00Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5164978069,233,63,5164977985,286,,5164977983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909671,63,7,1,6,14,5rz9enoyknpg8ji78za5b82p0,1,41.3,10.2,2024-08-23T17:08:33.695Z,2024-08-23T17:08:37Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5164978055,233,51,5164978051,56,Back,5164978053,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909677,52,45,1,6,17,36g6ifzjliec1jqnbtf7yesme,0,53.0,93.6,2024-08-23T17:08:36.361Z,2024-08-23T17:15:53Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5164978065,285,,5164978063,56,Left,5164978147,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909683,64,3,1,6,17,5rz9enoyknpg8ji78za5b82p0,1,47.0,6.4,2024-08-23T17:08:36.361Z,2024-08-23T17:15:53Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5164978117,233,52,5164978077,56,Back,5164978079,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909739,54,83,1,6,19,36g6ifzjliec1jqnbtf7yesme,0,40.0,89.1,2024-08-23T17:08:38.286Z,2024-08-23T17:08:47Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5164978603,399,61sojkdsmaz9hbwaskt4rws15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909725,66,61,1,6,19,5rz9enoyknpg8ji78za5b82p0,0,54.4,6.2,2024-08-23T17:08:38.681Z,2024-08-23T17:09:35Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5164978331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909701,53,4,1,6,20,36g6ifzjliec1jqnbtf7yesme,1,43.5,92.0,2024-08-23T17:08:39.390Z,2024-08-23T17:10:14Z,,,,5164978393,286,,5164978389,56,Back,5164978387,10,,5164978391,152,,5164978439,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711909733,67,4,1,6,20,5rz9enoyknpg8ji78za5b82p0,0,56.5,8.0,2024-08-23T17:08:39.391Z,2024-08-23T17:10:15Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5164978431,152,,5164978427,10,,5164978429,56,Right,5164978443,233,53,5164978433,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711910099,56,1,1,7,12,36g6ifzjliec1jqnbtf7yesme,1,35.9,82.4,2024-08-23T17:09:31.757Z,2024-08-23T17:09:32Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5164980271,213,3.98,5164980261,152,,5164980259,5,,5164980265,140,12.1,5164980273,1,,5164980267,141,41.5,5164980263,56,Back,5164980269,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711910105,57,1,1,7,13,36g6ifzjliec1jqnbtf7yesme,1,12.1,41.5,2024-08-23T17:09:32.430Z,2024-08-23T17:09:34Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5164980311,56,Back,5164980315,141,51.0,5164980317,212,14.3,5164980313,140,24.2,5164980319,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
