id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2725067683,38,1,1,2,48,b3r6d8ydtmtjckam6pku9y400,1,43.7,33.4,2024-09-23T17:04:26.877Z,2024-09-23T17:04:29Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236885413,140,62.3,5236885411,56,Center,5236885417,212,20.2,5236885419,213,0.26,5236885415,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067701,39,1,1,2,50,b3r6d8ydtmtjckam6pku9y400,1,62.3,40.9,2024-09-23T17:04:29.119Z,2024-09-23T17:04:30Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5236885469,56,Center,5236885479,213,5.05,5236885475,212,9.1,5236885473,141,28.3,5236885471,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067713,40,1,1,2,51,b3r6d8ydtmtjckam6pku9y400,0,65.2,28.3,2024-09-23T17:04:29.919Z,2024-09-23T17:04:30Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5236885557,140,64.6,5236885559,141,60.8,5236885563,213,1.60,5236885561,212,22.1,5236885555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067809,22,1,1,2,55,36g6ifzjliec1jqnbtf7yesme,0,37.4,34.5,2024-09-23T17:04:33.616Z,2024-09-23T17:04:38Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5236886063,141,6.2,5236886059,56,Right,5236886067,213,5.91,5236886061,140,84.5,5236886069,1,,5236886065,212,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067799,41,49,1,2,59,b3r6d8ydtmtjckam6pku9y400,1,25.1,93.6,2024-09-23T17:04:37.967Z,2024-09-23T19:50:27Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5237528841,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067873,42,1,1,3,3,b3r6d8ydtmtjckam6pku9y400,1,25.1,93.6,2024-09-23T17:04:41.887Z,2024-09-23T19:50:28Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5236886413,213,5.85,5236886409,212,12.9,5236886399,140,36.2,5237529001,189,,5236886397,56,Back,5236886403,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067897,43,1,1,3,7,b3r6d8ydtmtjckam6pku9y400,0,34.4,85.6,2024-09-23T17:04:46.001Z,2024-09-23T17:04:48Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5236886557,155,,5236886565,212,41.2,5236886569,1,,5236886567,213,5.81,5236886561,140,69.4,5236886563,141,58.2,5236886559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067919,23,59,1,3,11,36g6ifzjliec1jqnbtf7yesme,1,34.4,44.0,2024-09-23T17:04:49.489Z,2024-09-23T17:04:50Z,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,5236886703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067939,24,1,1,3,12,36g6ifzjliec1jqnbtf7yesme,0,34.4,44.0,2024-09-23T17:04:50.465Z,2024-09-23T17:15:07Z,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,5236887121,157,,5236887123,1,,5236886829,56,Center,5236886835,212,36.0,5236886833,141,76.1,5236886831,140,61.7,5236886837,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067929,44,1,1,3,13,b3r6d8ydtmtjckam6pku9y400,0,39.1,35.8,2024-09-23T17:04:51.279Z,2024-09-23T19:50:44Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236886747,56,Center,5237530121,189,,5236886751,141,31.6,5236886753,212,19.5,5236886749,140,57.5,5236886755,213,6.14,5236886745,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067945,25,50,1,3,15,36g6ifzjliec1jqnbtf7yesme,1,44.4,73.4,2024-09-23T17:04:53.664Z,2024-09-23T17:37:34Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5236886865,286,,5236887017,233,45,5236886863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725067959,45,7,1,3,15,b3r6d8ydtmtjckam6pku9y400,1,55.6,26.6,2024-09-23T17:04:53.665Z,2024-09-23T19:50:50Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5236886963,285,,5237530539,383,,5236886981,233,25,5236886961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068023,46,1,1,3,16,b3r6d8ydtmtjckam6pku9y400,1,58.5,31.0,2024-09-23T17:04:54.575Z,2024-09-23T17:05:00Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5236887385,141,10.1,5236887389,213,5.15,5236887381,56,Right,5236887387,212,15.7,5236887383,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068025,47,50,1,3,21,b3r6d8ydtmtjckam6pku9y400,1,70.3,11.8,2024-09-23T17:05:00.012Z,2024-09-23T17:37:34Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5236887613,233,26,5236887397,56,Right,5236887399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068061,26,7,1,3,21,36g6ifzjliec1jqnbtf7yesme,1,29.7,88.2,2024-09-23T17:05:00.013Z,2024-09-23T19:50:58Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5236887579,56,Back,5237530993,383,,5236887583,233,47,5236887581,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068065,27,1,1,3,22,36g6ifzjliec1jqnbtf7yesme,0,16.1,92.8,2024-09-23T17:05:01.212Z,2024-09-23T19:51:03Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5236887623,286,,5236887605,212,0.9,5236887617,236,,5236887619,233,48,5236887609,1,,5236887597,157,,5236887599,56,Back,5236887603,141,93.2,5236887601,140,5236887607,213,0.31,16.9,,,,,,,,,,,,,,,,,,,,,,,,
2725068039,48,74,1,3,22,b3r6d8ydtmtjckam6pku9y400,1,83.6,7.0,2024-09-23T17:05:01.213Z,2024-09-23T19:51:10Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5236887465,285,,5236887655,233,27,5236887463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068093,28,1,1,3,25,36g6ifzjliec1jqnbtf7yesme,0,14.1,81.6,2024-09-23T17:05:03.985Z,2024-09-23T19:51:17Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5236887773,212,16.8,5236887763,3,,5236887771,141,100.0,5236887767,56,Back,5236887769,140,23.5,5236887775,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068095,29,5,1,3,26,36g6ifzjliec1jqnbtf7yesme,0,28.1,101.8,2024-09-23T17:05:04.719Z,2024-09-23T17:14:57Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5236887777,56,Back,5236887779,347,,5236887825,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068097,49,5,1,3,26,b3r6d8ydtmtjckam6pku9y400,1,71.9,-1.8,2024-09-23T17:05:04.719Z,2024-09-23T17:14:57Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5236887797,233,29,5236887783,347,,5236887781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068151,50,1,1,3,33,b3r6d8ydtmtjckam6pku9y400,1,71.3,0.0,2024-09-23T17:05:11.631Z,2024-09-23T17:05:12Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5236888153,107,,5236888157,140,55.0,5236888163,213,2.59,5236888159,141,13.7,5236888155,56,Right,5236888161,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068163,51,1,1,3,34,b3r6d8ydtmtjckam6pku9y400,1,55.0,13.7,2024-09-23T17:05:12.815Z,2024-09-23T17:05:13Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236888255,212,20.6,5236888253,141,40.1,5236888249,56,Center,5236888251,140,64.6,5236888257,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068167,52,1,1,3,35,b3r6d8ydtmtjckam6pku9y400,1,64.6,40.1,2024-09-23T17:05:13.805Z,2024-09-23T17:05:14Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5236888275,140,55.4,5236888279,212,11.9,5236888281,213,3.76,5236888277,141,30.0,5236888273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068191,53,1,1,3,36,b3r6d8ydtmtjckam6pku9y400,1,55.6,29.5,2024-09-23T17:05:14.222Z,2024-09-23T19:51:39Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236888417,56,Back,5236888423,212,16.8,5236888421,141,51.5,5236888425,213,2.04,5236888419,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068227,54,1,1,3,38,b3r6d8ydtmtjckam6pku9y400,1,47.6,48.3,2024-09-23T17:05:16.416Z,2024-09-23T19:51:45Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5236888617,213,5.15,5236888611,140,56.8,5236888613,141,18.2,5236888609,56,Right,5236888615,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068313,55,1,1,3,41,b3r6d8ydtmtjckam6pku9y400,1,62.4,16.1,2024-09-23T17:05:19.932Z,2024-09-23T17:05:27Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5236889029,212,10.3,5236889031,213,5.69,5236889025,140,70.5,5236889023,56,Right,5236889027,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068339,56,1,1,3,49,b3r6d8ydtmtjckam6pku9y400,1,63.4,28.6,2024-09-23T17:05:27.759Z,2024-09-23T17:05:29Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5236889157,213,2.25,5236889151,140,47.8,5236889149,56,Back,5236889153,141,58.5,5236889155,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068365,57,1,1,3,50,b3r6d8ydtmtjckam6pku9y400,1,47.7,58.4,2024-09-23T17:05:28.895Z,2024-09-23T17:05:30Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5236889261,213,0.43,5236889255,140,63.0,5236889259,212,17.7,5236889257,141,69.3,5236889253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068369,58,1,1,3,52,b3r6d8ydtmtjckam6pku9y400,1,59.3,65.4,2024-09-23T17:05:30.751Z,2024-09-23T19:52:04Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5236889299,141,59.3,5236889303,213,3.86,5236889297,140,54.8,5236889301,212,6.3,5236889293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068395,59,1,1,3,53,b3r6d8ydtmtjckam6pku9y400,1,54.7,59.1,2024-09-23T17:05:32.031Z,2024-09-23T19:52:08Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5236889455,212,20.2,5236889457,213,1.66,5236889451,140,53.0,5236889449,56,Left,5236889453,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068421,60,1,1,3,55,b3r6d8ydtmtjckam6pku9y400,1,57.0,85.9,2024-09-23T17:05:33.293Z,2024-09-23T17:05:36Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5236889609,140,43.9,5236889613,212,29.5,5236889611,141,47.5,5236889615,213,4.23,5236889607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068457,61,1,1,3,58,b3r6d8ydtmtjckam6pku9y400,1,47.0,34.4,2024-09-23T17:05:36.655Z,2024-09-23T19:52:14Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236889787,212,16.5,5236889781,56,Right,5236889783,140,60.1,5236889789,213,5.70,5236889785,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068517,62,1,1,4,1,b3r6d8ydtmtjckam6pku9y400,1,66.2,12.9,2024-09-23T17:05:40.144Z,2024-09-23T17:05:45Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5236890115,141,35.2,5236890117,212,15.4,5236890111,56,Center,5236890113,140,68.7,5236890119,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068549,63,1,1,4,7,b3r6d8ydtmtjckam6pku9y400,1,69.0,34.5,2024-09-23T17:05:45.584Z,2024-09-23T17:05:48Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5236890293,141,34.2,5236890291,140,61.6,5236890297,213,3.17,5236890295,212,7.8,5236890289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068589,64,1,1,4,9,b3r6d8ydtmtjckam6pku9y400,1,58.3,33.6,2024-09-23T17:05:48.014Z,2024-09-23T19:52:26Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236890483,212,24.4,5236890477,56,Center,5236890481,141,69.5,5236890479,140,57.3,5236890485,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068613,65,1,1,4,12,b3r6d8ydtmtjckam6pku9y400,1,58.9,71.4,2024-09-23T17:05:50.831Z,2024-09-23T17:05:53Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5236890631,213,0.34,5236890629,212,10.0,5236890623,140,67.9,5236890621,56,Center,5236890627,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068641,66,1,1,4,14,b3r6d8ydtmtjckam6pku9y400,1,66.0,65.1,2024-09-23T17:05:53.183Z,2024-09-23T17:05:56Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5236890801,213,5.34,5236890799,212,10.2,5236890797,141,53.0,5236890793,56,Center,5236890795,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068639,30,83,1,4,17,36g6ifzjliec1jqnbtf7yesme,0,35.4,55.5,2024-09-23T17:05:55.936Z,2024-09-23T17:05:57Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5236890853,399,6tckvu2rw7ns18dq7dim0sout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068643,67,1,1,4,18,b3r6d8ydtmtjckam6pku9y400,1,66.1,48.7,2024-09-23T17:05:56.479Z,2024-09-23T19:52:39Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5236890811,212,4.1,5236890805,56,Center,5236890813,213,6.03,5236890809,141,47.2,5236890807,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068663,68,1,1,4,19,b3r6d8ydtmtjckam6pku9y400,1,74.3,57.3,2024-09-23T17:05:57.247Z,2024-09-23T17:05:58Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5236890915,141,39.1,5236890907,56,Center,5236890919,213,4.09,5236890911,140,65.9,5236890917,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068691,69,1,1,4,20,b3r6d8ydtmtjckam6pku9y400,1,65.9,39.1,2024-09-23T17:05:58.335Z,2024-09-23T17:06:01Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5236891109,141,10.9,5236891113,213,5.35,5236891105,56,Right,5236891111,212,23.8,5236891107,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068715,70,1,1,4,22,b3r6d8ydtmtjckam6pku9y400,0,79.3,10.7,2024-09-23T17:06:01.181Z,2024-09-23T17:06:04Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5236891225,56,Center,5236891233,213,0.54,5236891231,212,26.6,5236891229,141,30.7,5236891227,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068719,31,56,1,4,25,36g6ifzjliec1jqnbtf7yesme,1,1.6,70.5,2024-09-23T17:06:03.976Z,2024-09-23T18:04:31Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5236891247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068751,32,5,1,4,26,36g6ifzjliec1jqnbtf7yesme,1,-0.8,68.6,2024-09-23T17:06:04.625Z,2024-09-23T17:14:57Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5236891445,56,Back,5236891451,233,71,5236891447,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068717,71,5,1,4,26,b3r6d8ydtmtjckam6pku9y400,0,100.8,31.4,2024-09-23T17:06:04.625Z,2024-09-23T17:14:58Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5236891475,233,32,5236891239,346,,5236891237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068921,33,1,1,4,48,36g6ifzjliec1jqnbtf7yesme,1,4.4,60.8,2024-09-23T17:06:26.592Z,2024-09-23T17:06:28Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5236892445,56,Back,5236892451,212,9.4,5236892457,237,,5236892449,141,48.1,5236892453,213,5.12,5236892447,140,8.0,5236892443,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068937,34,1,1,4,50,36g6ifzjliec1jqnbtf7yesme,1,8.2,48.1,2024-09-23T17:06:28.624Z,2024-09-23T17:06:29Z,cul6phe87idi5dn1hsfywxhwp,R. de Boer,,,5236892585,212,28.9,5236892579,56,Back,5236892587,213,6.06,5236892581,140,35.0,5236892583,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725068991,35,1,1,4,51,36g6ifzjliec1jqnbtf7yesme,1,35.0,38.6,2024-09-23T17:06:29.744Z,2024-09-23T17:06:36Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5236892949,213,5.21,5236892945,141,4.1,5236892943,140,47.1,5236892947,212,26.7,5236892941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069025,36,1,1,4,58,36g6ifzjliec1jqnbtf7yesme,1,68.0,5.3,2024-09-23T17:06:36.352Z,2024-09-23T17:06:40Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5236893155,141,19.8,5236893153,140,53.4,5236893151,56,Right,5236893157,212,18.2,5236893159,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069055,37,1,1,5,2,36g6ifzjliec1jqnbtf7yesme,1,55.5,20.0,2024-09-23T17:06:40.352Z,2024-09-23T17:06:45Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5236893335,212,9.8,5236893333,141,22.4,5236893331,140,64.7,5236893329,56,Center,5236893337,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069059,38,4,1,5,6,36g6ifzjliec1jqnbtf7yesme,1,64.0,27.1,2024-09-23T17:06:45.008Z,2024-09-23T19:54:50Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5236893359,286,,5236893347,56,Center,5236893381,233,72,5237546203,295,,5236893345,13,,5236893351,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069057,72,4,1,5,6,b3r6d8ydtmtjckam6pku9y400,0,36.0,72.9,2024-09-23T17:06:45.009Z,2024-09-23T19:54:47Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5236893371,56,Back,5236893377,285,,5236893373,152,,5236893399,233,38,5236893369,13,,5237545967,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069325,39,1,1,5,36,36g6ifzjliec1jqnbtf7yesme,0,63.9,20.3,2024-09-23T17:07:14.753Z,2024-09-23T19:55:06Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5236894975,5,,5236894989,213,0.51,5236894987,212,27.4,5236894981,56,Center,5236894983,140,86.6,5236894985,141,40.1,5236894979,152,,5237547091,224,,5236894977,155,5237547093,20,,,5236894973,2,,,,,,,,,,,,,,,,,,,,,,
2725069361,73,12,1,5,41,b3r6d8ydtmtjckam6pku9y400,1,14.1,61.1,2024-09-23T17:07:19.439Z,2024-09-23T17:07:20Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5236895157,140,30.9,5236895177,15,,5236895159,141,11.3,5236895155,56,Back,5236895161,212,38.2,5236895163,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069445,40,1,1,5,46,36g6ifzjliec1jqnbtf7yesme,1,78.7,88.4,2024-09-23T17:07:24.415Z,2024-09-23T17:07:29Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5236895645,140,65.3,5236895643,56,Center,5236895647,141,70.3,5236895649,212,18.7,5236895651,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069475,41,1,1,5,50,36g6ifzjliec1jqnbtf7yesme,1,66.5,83.3,2024-09-23T17:07:29.136Z,2024-09-23T17:07:31Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5236895803,141,78.1,5236895801,140,73.0,5236895799,56,Center,5236895807,213,5.81,5236895805,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069503,42,1,1,5,52,36g6ifzjliec1jqnbtf7yesme,1,73.7,82.6,2024-09-23T17:07:31.199Z,2024-09-23T17:07:34Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5236895927,212,19.9,5236895921,56,Left,5236895923,140,92.0,5236895929,213,0.26,5236895925,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069511,43,3,1,5,55,36g6ifzjliec1jqnbtf7yesme,1,86.9,89.4,2024-09-23T17:07:34.031Z,2024-09-23T19:55:19Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5236895967,56,Left,5237548155,464,,5236895969,286,,5236896043,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069523,74,45,1,5,55,b3r6d8ydtmtjckam6pku9y400,0,13.1,10.6,2024-09-23T17:07:34.031Z,2024-09-23T17:14:42Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5236896073,233,43,5236896029,56,Back,5236896031,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069585,44,1,1,5,56,36g6ifzjliec1jqnbtf7yesme,1,89.3,92.1,2024-09-23T17:07:34.400Z,2024-09-23T17:07:40Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5236896381,213,4.65,5236896377,141,86.9,5236896373,56,Left,5236896375,140,89.1,5236896379,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069539,75,83,1,5,58,b3r6d8ydtmtjckam6pku9y400,0,15.7,16.1,2024-09-23T17:07:36.511Z,2024-09-23T17:07:42Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5236896577,399,1arzd8hqj73byhduozscqz5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069589,45,61,1,6,1,36g6ifzjliec1jqnbtf7yesme,0,92.3,82.3,2024-09-23T17:07:39.857Z,2024-09-23T17:07:40Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5236896405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069595,76,56,1,6,2,b3r6d8ydtmtjckam6pku9y400,1,3.8,19.5,2024-09-23T17:07:40.302Z,2024-09-23T17:07:40Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236896449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069599,46,5,1,6,2,36g6ifzjliec1jqnbtf7yesme,0,100.9,80.1,2024-09-23T17:07:40.751Z,2024-09-23T17:14:58Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5236896465,56,Left,5236896467,346,,5236896597,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069621,77,5,1,6,2,b3r6d8ydtmtjckam6pku9y400,1,-0.9,19.9,2024-09-23T17:07:40.751Z,2024-09-23T17:14:58Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236896575,346,,5236896579,233,46,5236896573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069843,78,1,1,6,14,b3r6d8ydtmtjckam6pku9y400,1,4.1,41.2,2024-09-23T17:07:53.039Z,2024-09-23T17:08:03Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5236897837,237,,5236897815,56,Back,5236897819,140,2.9,5236897829,213,1.74,5236897827,212,7.3,5236897813,124,,5236897823,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725069913,79,1,1,6,29,b3r6d8ydtmtjckam6pku9y400,1,23.2,59.9,2024-09-23T17:08:07.756Z,2024-09-23T19:55:52Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5236898175,141,86.9,5236898179,213,1.28,5236898171,56,Back,5236898177,212,19.2,5236898173,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
