id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value
2793816373,31,1,1,2,17,59as3grjvj19voay31j3yfgni,1,66.1,15.3,2025-03-30T16:02:54.497Z,2025-03-30T16:02:55Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611677555,56,Right,5611677561,141,4.6,5611677565,212,7.8,5611677559,140,63.5,5611677569,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816417,32,1,1,2,18,59as3grjvj19voay31j3yfgni,1,63.5,4.6,2025-03-30T16:02:55.513Z,2025-03-30T16:02:59Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5611677987,141,16.8,5611677983,140,46.3,5611677989,212,19.9,5611677979,56,Back,5611677991,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816513,33,1,1,2,22,59as3grjvj19voay31j3yfgni,1,45.5,25.2,2025-03-30T16:02:59.465Z,2025-03-30T16:03:05Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611678493,141,45.5,5611678491,140,36.6,5611678489,56,Back,5611678497,213,2.17,5611678495,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816631,34,1,1,2,27,59as3grjvj19voay31j3yfgni,1,44.1,47.9,2025-03-30T16:03:04.929Z,2025-03-30T16:03:11Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611679087,56,Right,5611679085,155,,5611679091,141,5.8,5611679093,212,47.3,5611679097,1,,5611679095,213,5.63,5611679089,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816665,35,1,1,2,32,59as3grjvj19voay31j3yfgni,0,94.6,6.0,2025-03-30T16:03:09.553Z,2025-03-30T20:34:17Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611679247,56,Right,5611680779,213,2.23,5611680773,140,94.0,5611680777,212,1.0,5611680775,141,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816625,31,61,1,2,33,9qsmopgutr7ut5g6workk8w4i,1,4.5,92.7,2025-03-30T16:03:10.386Z,2025-03-30T20:34:18Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5611679067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816637,32,6,1,2,34,9qsmopgutr7ut5g6workk8w4i,0,4.1,92.3,2025-03-30T16:03:11.885Z,2025-03-30T20:34:33Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5611679591,233,37,5611679253,73,,5611679251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816705,37,6,1,2,34,59as3grjvj19voay31j3yfgni,1,95.9,7.7,2025-03-30T16:03:11.885Z,2025-03-30T16:13:57Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611679551,233,32,5611681401,75,,5611679527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793816699,36,43,1,2,37,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-30T16:03:14.313Z,2025-03-30T16:03:19Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611679453,56,Right,5611679461,213,3.14,5611679455,140,96.6,5611679457,141,8.2,5611679459,212,0,5611679761,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817197,38,1,1,3,1,59as3grjvj19voay31j3yfgni,1,99.7,0.2,2025-03-30T16:03:38.505Z,2025-03-30T20:34:28Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,1.0,,5611682353,56,Center,5611682349,155,,5611682357,141,57.9,5612817151,20,,5611682363,1,,5611682355,140,91.7,5611685591,210,15,5611682361,213,1.78,5612817149,387,5611682347,6,5611682345,2,5611685593,154,5611682359,212,40.1,5611684773,225,,,,,,,,,,,,,,,,,,,
2793817203,39,15,1,3,4,59as3grjvj19voay31j3yfgni,1,91.7,57.9,2025-03-30T16:03:41.825Z,2025-03-30T20:34:44Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611685661,147,52.2,5611685651,55,38,5611682393,17,,5611682395,56,Center,5611685147,25,,5611685659,146,98.4,5611685647,29,,5611685645,79,,5611685687,233,5611685657,103,5611685655,102,5611685649,154,5611685153,328,,5611685149,15,33,24.1,49.7,,,,,,,,,,,,,,,,
2793817189,33,10,1,3,4,9qsmopgutr7ut5g6workk8w4i,1,2.0,49.1,2025-03-30T16:03:41.925Z,2025-03-30T20:34:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611685747,233,39,5611682293,182,,5611682295,56,Back,5611684719,179,,5611682289,173,,5612818075,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817271,40,1,1,3,7,59as3grjvj19voay31j3yfgni,0,83.6,54.2,2025-03-30T16:03:44.777Z,2025-03-30T16:05:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611682779,213,5.67,5611682771,56,Center,5611682767,3,,5611682773,140,92.5,5611682775,141,44.5,5611682777,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817245,34,44,1,3,8,9qsmopgutr7ut5g6workk8w4i,1,7.1,55.1,2025-03-30T16:03:46.027Z,2025-03-30T16:59:27Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611682997,233,41,5611682623,285,,5611682621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817283,41,44,1,3,8,59as3grjvj19voay31j3yfgni,0,92.9,44.9,2025-03-30T16:03:46.028Z,2025-03-30T16:59:27Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5611682873,56,Center,5611682875,286,,5611683055,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817255,35,12,1,3,9,9qsmopgutr7ut5g6workk8w4i,1,6.4,54.5,2025-03-30T16:03:46.331Z,2025-03-30T16:04:16Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611682695,213,0.08,5611682689,140,11.2,5611682735,15,,5611682691,141,55.1,5611682693,212,5.1,5611682687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817285,36,44,1,3,10,9qsmopgutr7ut5g6workk8w4i,1,11.4,54.7,2025-03-30T16:03:47.883Z,2025-03-30T16:59:28Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5611682879,285,,5611683111,233,42,5611682877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817305,42,44,1,3,10,59as3grjvj19voay31j3yfgni,0,88.6,45.3,2025-03-30T16:03:47.884Z,2025-03-30T16:59:28Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611683115,233,36,5611682971,56,Center,5611682973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817295,37,12,1,3,10,9qsmopgutr7ut5g6workk8w4i,1,11.2,55.1,2025-03-30T16:03:48.203Z,2025-03-30T16:04:19Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5611682937,15,,5611682923,140,20.9,5611682921,56,Back,5611682925,141,72.0,5611682927,212,15.4,5611682929,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817355,43,15,1,3,11,59as3grjvj19voay31j3yfgni,1,80.9,27.9,2025-03-30T16:03:48.742Z,2025-03-30T20:35:20Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611696869,25,,5611697503,231,47.3,5611696875,82,,5611697499,147,34.3,5611697485,215,,5611683249,56,Center,5611697493,458,,5611683247,18,,5611697497,146,5611697537,233,5611697501,230,5611697481,103,5611696871,20,,5611697477,102,86.6,38,97.8,19,49.5,5611697475,78,,,,,,,,,,,,
2793817345,38,10,1,3,11,9qsmopgutr7ut5g6workk8w4i,1,11.0,62.1,2025-03-30T16:03:48.842Z,2025-03-30T20:35:22Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5611683215,56,Back,5611697589,233,43,5611683213,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817359,39,12,1,3,12,9qsmopgutr7ut5g6workk8w4i,1,8.5,40.9,2025-03-30T16:03:50.203Z,2025-03-30T20:35:31Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5611683311,15,,5611683279,213,0.68,5611683277,212,19.4,5611683275,141,58.9,5611683271,56,Back,5611683273,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817475,44,13,1,3,16,59as3grjvj19voay31j3yfgni,1,77.7,51.2,2025-03-30T16:03:53.321Z,2025-03-30T20:35:39Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611686199,72,,5611686649,230,98.4,5611686641,84,,5611683891,18,,5611686651,231,50,5612821585,215,,5611686645,103,12.5,5611686647,458,,5611686643,102,5611683893,56,5611686197,25,,,,,,,,42.0,Center,,,,,,,,,,,,,,,,,
2793817611,40,5,1,3,17,9qsmopgutr7ut5g6workk8w4i,1,-1.1,58.0,2025-03-30T16:03:54.587Z,2025-03-30T16:55:20Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611684695,56,Back,5611684697,346,,5611967633,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817489,45,5,1,3,17,59as3grjvj19voay31j3yfgni,0,101.1,42.0,2025-03-30T16:03:54.587Z,2025-03-30T16:55:21Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611683965,56,Center,5611967711,233,40,5611683967,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817913,41,1,1,3,46,9qsmopgutr7ut5g6workk8w4i,1,5.1,38.3,2025-03-30T16:04:23.931Z,2025-03-30T16:55:54Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611686477,212,9.4,5611686475,141,52.1,5611686473,140,4.6,5611686471,56,Back,5611686467,124,,5611970963,189,,5611686479,213,1.63,5611970751,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793869957,479,1,1,3,47,9qsmopgutr7ut5g6workk8w4i,1,6.7,47.5,2025-03-30T16:04:24.272Z,2025-03-30T16:56:00Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611971759,141,9.1,5611971761,212,30.1,5611971755,56,Back,5611971763,213,5.23,5611971757,140,20.9,5611971753,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817939,42,1,1,3,50,9qsmopgutr7ut5g6workk8w4i,0,26.6,13.1,2025-03-30T16:04:27.365Z,2025-03-30T16:04:31Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611686713,212,4.2,5611686711,141,17.1,5611686715,213,2.45,5611686707,56,Back,5611686941,236,,5611686709,140,23.5,5611686943,233,46,5611686947,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793817979,46,74,1,3,50,59as3grjvj19voay31j3yfgni,1,73.3,75.0,2025-03-30T16:04:27.366Z,2025-03-30T17:58:07Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611686903,285,,5611686901,56,Center,5611686971,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818049,43,1,1,3,54,9qsmopgutr7ut5g6workk8w4i,1,31.6,61.7,2025-03-30T16:04:32.074Z,2025-03-30T16:04:35Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5611687289,213,2.31,5611687285,141,71.8,5611687287,212,9.3,5611687283,140,25.6,5611687281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818085,44,1,1,3,58,9qsmopgutr7ut5g6workk8w4i,1,26.0,68.8,2025-03-30T16:04:35.626Z,2025-03-30T16:04:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611687569,212,11.7,5611687571,213,4.94,5611687567,141,52.1,5611687565,140,28.5,5611687563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818103,45,1,1,4,1,9qsmopgutr7ut5g6workk8w4i,0,30.9,51.0,2025-03-30T16:04:38.490Z,2025-03-30T16:04:40Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611687721,1,,5611687709,155,,5611687719,213,5.98,5611687711,56,Center,5611687713,140,63.9,5611687715,141,35.1,5611687717,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818159,47,1,1,4,3,59as3grjvj19voay31j3yfgni,1,30.2,68.8,2025-03-30T16:04:40.897Z,2025-03-30T16:04:43Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611687999,212,10.4,5611688001,213,0.13,5611687997,141,70.8,5611687995,140,40.0,5611687993,56,Back,5611687991,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818181,48,1,1,4,6,59as3grjvj19voay31j3yfgni,1,39.9,70.8,2025-03-30T16:04:43.424Z,2025-03-30T20:36:35Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5611688123,212,19.4,5611688121,141,84.4,5611688125,213,2.64,5611688119,140,23.7,5611688113,3,,5611688117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818203,50,1,1,4,8,59as3grjvj19voay31j3yfgni,0,23.2,86.2,2025-03-30T16:04:45.681Z,2025-03-30T16:04:46Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611688227,157,,5611688237,213,0.19,5611688235,212,17.6,5611688233,141,91.1,5611688231,140,39.7,5611688239,1,,5611688229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818269,47,1,1,4,10,9qsmopgutr7ut5g6workk8w4i,1,58.6,6.5,2025-03-30T16:04:47.514Z,2025-03-30T16:04:50Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611688597,213,6.23,5611688589,56,Right,5611688595,212,9.7,5611688593,141,5.8,5611688591,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818273,48,61,1,4,12,9qsmopgutr7ut5g6workk8w4i,0,68.3,5.5,2025-03-30T16:04:50.250Z,2025-03-30T16:04:50Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5611688619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818289,49,5,1,4,13,9qsmopgutr7ut5g6workk8w4i,0,71.6,-1.4,2025-03-30T16:04:51.098Z,2025-03-30T16:55:22Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5611688685,56,Right,5611688687,347,,5611689225,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818381,51,5,1,4,13,59as3grjvj19voay31j3yfgni,1,28.4,101.4,2025-03-30T16:04:51.098Z,2025-03-30T16:55:21Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611689147,56,Back,5611689165,233,49,5611689149,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818447,52,1,1,4,18,59as3grjvj19voay31j3yfgni,1,29.5,100.0,2025-03-30T16:04:55.825Z,2025-03-30T16:04:59Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611689569,212,17.6,5611689563,56,Back,5611689561,107,,5611689567,141,95.1,5611689571,213,6.05,5611689565,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818467,53,1,1,4,22,59as3grjvj19voay31j3yfgni,1,45.5,95.0,2025-03-30T16:04:59.680Z,2025-03-30T16:05:02Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5611689701,56,Back,5611689703,140,41.6,5611689705,141,82.1,5611689709,212,9.7,5611689713,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818517,54,1,1,4,25,59as3grjvj19voay31j3yfgni,1,39.6,77.3,2025-03-30T16:05:02.512Z,2025-03-30T16:05:05Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611689979,212,27.2,5611689975,141,41.2,5611689967,56,Back,5611689983,213,4.27,5611689971,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818635,55,1,1,4,28,59as3grjvj19voay31j3yfgni,1,41.5,32.4,2025-03-30T16:05:05.369Z,2025-03-30T16:05:22Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,1.0,,5611691949,210,15,5611690569,212,31.3,5611690567,141,14.6,5611690565,140,69.0,5611690571,213,5.89,5611690563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818641,56,15,1,4,32,59as3grjvj19voay31j3yfgni,1,74.1,32.7,2025-03-30T16:05:09.841Z,2025-03-30T16:05:23Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611690615,56,Center,5611691977,103,19,5611691975,102,51.0,5611691961,78,,5611691981,146,80.7,5611691969,55,55,5611691135,82,,5611690611,18,,5611692015,233,5611691985,230,5611691987,231,5611691983,147,5611691965,29,,5611691979,215,50,97.5,47.5,37.4,,5611690609,22,5611691127,72,,,,,,,,,,
2793818681,50,10,1,4,32,9qsmopgutr7ut5g6workk8w4i,1,19.3,62.6,2025-03-30T16:05:09.941Z,2025-03-30T16:06:58Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5611690813,94,,5611692061,233,56,5611690815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818699,51,6,1,4,34,9qsmopgutr7ut5g6workk8w4i,0,25.5,65.1,2025-03-30T16:05:11.409Z,2025-03-30T20:37:20Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5611691059,233,57,5611690995,56,Back,5611690997,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793818667,57,6,1,4,34,59as3grjvj19voay31j3yfgni,1,74.5,34.9,2025-03-30T16:05:11.409Z,2025-03-30T16:13:57Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611690875,73,,5611690871,56,Center,5611691029,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819303,58,1,1,5,4,59as3grjvj19voay31j3yfgni,0,99.7,99.5,2025-03-30T16:05:41.752Z,2025-03-30T20:37:12Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5612827811,20,,5611694317,223,,5611694315,155,,5611694311,2,,5611694313,6,,5611694319,56,Center,5611694327,213,4.60,5611694325,212,28.8,5611694323,141,5611694321,140,,,,,,,,,,57.5,96.5,,,,,,,,,,,,,,,,,
2793819353,52,61,1,5,6,9qsmopgutr7ut5g6workk8w4i,1,3.0,43.0,2025-03-30T16:05:43.866Z,2025-03-30T20:37:28Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611694589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819341,59,15,1,5,8,59as3grjvj19voay31j3yfgni,1,89.8,56.0,2025-03-30T16:05:46.104Z,2025-03-30T20:37:42Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611696011,233,53,5611695943,146,98.1,5611694829,72,,5611695945,147,50.9,5611695935,76,,5611695937,102,52.6,5611695939,103,10.8,5611694825,25,,5611694535,56,5611694533,17,5611695941,458,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2793819359,53,10,1,5,8,9qsmopgutr7ut5g6workk8w4i,1,2.3,48.4,2025-03-30T16:05:46.204Z,2025-03-30T20:37:45Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611694719,180,,5611694631,182,,5611694633,56,Back,5611696067,233,59,5612829797,376,,5611694717,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819379,54,52,1,5,9,9qsmopgutr7ut5g6workk8w4i,1,2.3,48.4,2025-03-30T16:05:46.556Z,2025-03-30T20:37:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5612830009,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819605,55,1,1,5,24,9qsmopgutr7ut5g6workk8w4i,1,11.5,43.6,2025-03-30T16:06:01.418Z,2025-03-30T16:06:03Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611696109,212,10.1,5611696163,189,,5611696105,140,21.1,5611696107,141,42.4,5611696101,123,,5611696103,56,Back,5611696111,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819655,56,1,1,5,26,9qsmopgutr7ut5g6workk8w4i,1,23.2,44.5,2025-03-30T16:06:03.610Z,2025-03-30T16:06:05Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611696399,212,9.9,5611696419,189,,5611696401,213,1.53,5611696393,56,Back,5611696397,141,59.0,5611696395,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819679,57,1,1,5,28,9qsmopgutr7ut5g6workk8w4i,1,23.5,61.1,2025-03-30T16:06:06.026Z,2025-03-30T16:06:06Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611696539,212,9.7,5611696541,213,5.35,5611696535,140,29.0,5611696537,141,49.7,5611696533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819693,58,1,1,5,29,9qsmopgutr7ut5g6workk8w4i,1,28.9,48.7,2025-03-30T16:06:06.682Z,2025-03-30T16:06:07Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611696637,140,31.0,5611696635,56,Back,5611696643,212,7.8,5611696645,213,1.28,5611696639,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819705,59,1,1,5,30,9qsmopgutr7ut5g6workk8w4i,1,31.0,59.7,2025-03-30T16:06:07.610Z,2025-03-30T16:06:08Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5611696709,56,Back,5611696713,141,49.0,5611696711,140,27.0,5611696717,213,4.19,5611696715,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819755,60,1,1,5,31,9qsmopgutr7ut5g6workk8w4i,1,27.4,50.6,2025-03-30T16:06:08.378Z,2025-03-30T16:06:11Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611697049,213,2.10,5611697035,56,Back,5611697045,141,66.0,5611697047,212,12.1,5611697039,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819859,61,1,1,5,34,9qsmopgutr7ut5g6workk8w4i,0,25.9,67.9,2025-03-30T16:06:11.706Z,2025-03-30T16:06:21Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611697619,1,,5611697609,141,85.7,5611697607,140,100.0,5611697605,56,Left,5611697603,157,,5611697611,212,80.5,5611697613,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820051,60,5,1,5,39,59as3grjvj19voay31j3yfgni,1,-0.8,15.4,2025-03-30T16:06:16.694Z,2025-03-30T16:55:22Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611698701,346,,5611698713,233,62,5611698699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793819937,62,5,1,5,39,9qsmopgutr7ut5g6workk8w4i,0,100.8,84.6,2025-03-30T16:06:16.694Z,2025-03-30T16:55:22Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611698079,346,,5611698077,56,Left,5611698731,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820201,61,1,1,5,50,59as3grjvj19voay31j3yfgni,1,3.2,49.0,2025-03-30T16:06:27.360Z,2025-03-30T16:06:36Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5611699469,56,Back,5611699467,124,,5611699471,140,6.6,5611699473,141,71.1,5611699481,237,,5611699475,212,15.4,5611699477,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820335,62,1,1,5,58,59as3grjvj19voay31j3yfgni,1,21.7,64.5,2025-03-30T16:06:35.904Z,2025-03-30T16:06:43Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611700299,213,4.76,5611700295,141,32.8,5611700297,212,21.6,5611700293,140,22.6,5611700291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820403,63,1,1,6,5,59as3grjvj19voay31j3yfgni,1,32.0,31.2,2025-03-30T16:06:42.896Z,2025-03-30T16:06:47Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611700687,140,40.0,5611700685,56,Back,5611700689,141,5.9,5611700693,213,5.17,5611700691,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820447,64,1,1,6,9,59as3grjvj19voay31j3yfgni,1,34.6,6.8,2025-03-30T16:06:47.248Z,2025-03-30T16:06:50Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611700899,141,45.1,5611700893,56,Back,5611700897,140,13.3,5611700903,213,2.28,5611700901,212,34.3,5611700905,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793820541,65,1,1,6,12,59as3grjvj19voay31j3yfgni,1,13.3,45.1,2025-03-30T16:06:49.992Z,2025-03-30T16:06:54Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5611701409,140,15.9,5611701413,212,8.1,5611701411,141,33.9,5611701415,213,5.06,5611701407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
