id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/19/value
2777518255,966,44,1,2,55,aljua8crr0vkwit0j3m59jw9j,1,37.2,37.2,2025-02-16T15:04:46.652Z,2025-02-16T19:03:18Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5522427213,285,,5522427215,233,765,5522427209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777518253,765,44,1,2,55,5rz9enoyknpg8ji78za5b82p0,0,62.8,62.8,2025-02-16T15:04:46.653Z,2025-02-16T19:03:18Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5522427257,233,966,5522427203,56,Center,5522427205,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777518321,967,61,1,2,56,aljua8crr0vkwit0j3m59jw9j,1,37.2,37.2,2025-02-16T15:04:47.631Z,2025-02-16T19:03:25Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5522427559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283227,27,1,1,2,58,aljua8crr0vkwit0j3m59jw9j,0,31.3,27.4,2025-02-16T15:04:50.070Z,2025-02-16T19:03:29Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521134367,212,29.9,5521134359,157,,5521134361,56,Center,5521134363,140,58.8,5521134365,141,38.9,5521134371,1,,5521134369,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283231,31,44,1,2,59,5rz9enoyknpg8ji78za5b82p0,1,42.1,59.2,2025-02-16T15:04:51.121Z,2025-02-16T16:01:21Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5521134579,233,28,5521134391,285,,5521134389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283245,28,44,1,2,59,aljua8crr0vkwit0j3m59jw9j,0,57.9,40.8,2025-02-16T15:04:51.122Z,2025-02-16T16:01:21Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5521134629,233,31,5521134461,286,,5521134459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283287,32,1,1,3,0,5rz9enoyknpg8ji78za5b82p0,1,42.7,56.1,2025-02-16T15:04:51.521Z,2025-02-16T15:04:53Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5521134687,56,Center,5521134695,212,20.4,5521134691,141,68.0,5521134689,140,60.5,5521134697,213,0.41,5521134685,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283351,33,1,1,3,1,5rz9enoyknpg8ji78za5b82p0,0,55.3,72.2,2025-02-16T15:04:53.072Z,2025-02-16T16:03:27Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5521135079,213,0.51,5521135071,56,Left,5521135077,212,36.2,5521135081,1,,5521135075,141,98.1,5521135073,140,85.4,5521135069,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283435,29,1,1,3,7,aljua8crr0vkwit0j3m59jw9j,1,9.8,3.1,2025-02-16T15:04:58.822Z,2025-02-16T19:04:00Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5521135525,157,,5521135533,212,22.7,5521135535,213,0.23,5521135529,140,30.9,5521135527,56,Back,5521135531,141,10.7,5521135537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283445,30,1,1,3,9,aljua8crr0vkwit0j3m59jw9j,0,30.9,11.6,2025-02-16T15:05:00.662Z,2025-02-16T19:58:50Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5521135579,56,Back,5521135583,141,21.8,5521135585,212,9.0,5521135591,156,,5521135587,213,2.26,5521135581,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777353005,366,50,1,3,10,5rz9enoyknpg8ji78za5b82p0,1,74.1,69.7,2025-02-16T15:05:01.290Z,2025-02-16T16:22:57Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5521517193,233,31,5521517121,286,,5521517117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283455,31,7,1,3,10,aljua8crr0vkwit0j3m59jw9j,1,25.9,30.3,2025-02-16T15:05:01.291Z,2025-02-16T19:58:16Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5521505967,285,,5522431127,384,,5522642335,178,,5521517157,233,366,5521503259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283603,32,4,1,3,16,aljua8crr0vkwit0j3m59jw9j,1,29.8,22.0,2025-02-16T15:05:07.744Z,2025-02-16T16:01:03Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5521136367,13,,5521136375,285,,5521136373,265,,5521136369,56,Back,5521136371,152,,5521136409,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283561,34,4,1,3,16,5rz9enoyknpg8ji78za5b82p0,0,70.2,78.0,2025-02-16T15:05:07.745Z,2025-02-16T16:03:49Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5521136167,265,,5521136161,13,,5521136183,286,,5521136445,233,32,5521136163,56,Center,5521136165,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283729,33,1,1,3,23,aljua8crr0vkwit0j3m59jw9j,1,30.5,27.3,2025-02-16T15:05:14.951Z,2025-02-16T15:05:15Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521136897,5,,5521136909,213,1.74,5521136907,212,23.3,5521136899,152,,5521136901,56,Back,5521136905,141,61.1,5521136903,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283771,34,1,1,3,24,aljua8crr0vkwit0j3m59jw9j,1,26.5,62.0,2025-02-16T15:05:16.183Z,2025-02-16T15:05:17Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5521137115,56,Back,5521137119,140,32.5,5521137125,213,1.30,5521137123,212,24.0,5521137121,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283805,35,1,1,3,26,aljua8crr0vkwit0j3m59jw9j,1,32.5,96.0,2025-02-16T15:05:17.959Z,2025-02-16T15:05:19Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521137313,212,28.2,5521137315,213,6.10,5521137309,140,58.9,5521137311,141,88.3,5521137307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283813,36,1,1,3,28,aljua8crr0vkwit0j3m59jw9j,0,58.1,89.6,2025-02-16T15:05:19.623Z,2025-02-16T15:05:19Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5521137363,56,Left,5521137365,140,54.5,5521137369,212,8.0,5521137371,213,4.22,5521137367,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283855,36,1,1,3,29,5rz9enoyknpg8ji78za5b82p0,1,44.1,14.8,2025-02-16T15:05:20.945Z,2025-02-16T15:05:22Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5521137575,213,2.24,5521137573,212,7.8,5521137567,56,Back,5521137571,141,23.8,5521137569,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283877,37,1,1,3,30,5rz9enoyknpg8ji78za5b82p0,1,37.1,24.5,2025-02-16T15:05:21.953Z,2025-02-16T15:05:23Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5521137715,141,19.0,5521137713,140,25.9,5521137719,213,3.45,5521137717,212,12.3,5521137711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283919,38,1,1,3,31,5rz9enoyknpg8ji78za5b82p0,1,26.1,19.0,2025-02-16T15:05:23.265Z,2025-02-16T15:05:25Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5521137937,141,44.8,5521137941,213,1.32,5521137935,140,30.3,5521137933,56,Back,5521137939,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777283993,39,1,1,3,34,5rz9enoyknpg8ji78za5b82p0,1,31.6,50.9,2025-02-16T15:05:25.537Z,2025-02-16T15:05:28Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5521138315,213,1.50,5521138313,212,16.2,5521138309,140,32.7,5521138307,56,Back,5521138311,141,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284111,40,1,1,3,37,5rz9enoyknpg8ji78za5b82p0,1,32.8,83.0,2025-02-16T15:05:28.338Z,2025-02-16T15:05:33Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521138923,140,43.6,5521138925,141,95.7,5521138929,213,0.65,5521138921,56,Back,5521138927,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284119,41,3,1,3,41,5rz9enoyknpg8ji78za5b82p0,0,42.4,95.1,2025-02-16T15:05:32.714Z,2025-02-16T19:04:50Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521138967,286,,5522434547,465,,5521520533,233,37,5521138965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284173,37,7,1,3,41,aljua8crr0vkwit0j3m59jw9j,1,57.6,4.9,2025-02-16T15:05:32.715Z,2025-02-16T19:05:15Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5522436683,178,,5521520565,233,41,5521139269,285,,5521139267,56,Right,5522436681,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284125,42,43,1,3,41,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-16T15:05:33.189Z,2025-02-16T16:04:37Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521521767,144,61,5521138985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284251,38,12,1,3,44,aljua8crr0vkwit0j3m59jw9j,1,47.0,4.1,2025-02-16T15:05:35.359Z,2025-02-16T15:59:29Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521139637,56,Right,5521139645,213,5.91,5521139643,212,10.7,5521499863,167,,5521139639,140,56.5,5521139641,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284255,39,5,1,3,44,aljua8crr0vkwit0j3m59jw9j,0,53.8,-1.6,2025-02-16T15:05:36.050Z,2025-02-16T15:10:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5521139657,347,,5521139655,56,Right,5521139843,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284185,43,5,1,3,44,5rz9enoyknpg8ji78za5b82p0,1,46.2,101.6,2025-02-16T15:05:36.050Z,2025-02-16T15:10:51Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521139317,347,,5521139315,56,Back,5521139787,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284427,44,1,1,3,55,5rz9enoyknpg8ji78za5b82p0,1,51.3,100.0,2025-02-16T15:05:47.138Z,2025-02-16T15:05:50Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521140763,141,95.9,5521140765,212,16.1,5521140757,107,,5521140759,56,Back,5521140761,140,36.4,5521140767,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284521,45,1,1,3,59,5rz9enoyknpg8ji78za5b82p0,0,35.4,94.8,2025-02-16T15:05:50.354Z,2025-02-16T15:05:55Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521141171,212,53.0,5521141165,56,Center,5521141163,155,,5521141167,140,84.2,5521141175,1,,5521141173,213,6.02,5521141169,141,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284599,40,12,1,4,4,aljua8crr0vkwit0j3m59jw9j,1,12.2,25.6,2025-02-16T15:05:55.697Z,2025-02-16T16:05:22Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5521141585,141,0.0,5521141589,212,18.8,5521141575,56,Back,5521141617,167,,5521141593,213,4.75,5521141581,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284603,41,5,1,4,5,aljua8crr0vkwit0j3m59jw9j,0,13.6,-1.8,2025-02-16T15:05:56.386Z,2025-02-16T15:10:51Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5521141613,56,Back,5521141615,347,,5521141721,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777284613,46,5,1,4,5,5rz9enoyknpg8ji78za5b82p0,1,86.4,101.8,2025-02-16T15:05:56.386Z,2025-02-16T15:06:01Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521141637,56,Left,5521141659,233,41,5521141641,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777285033,47,1,1,4,25,5rz9enoyknpg8ji78za5b82p0,1,83.8,100.0,2025-02-16T15:06:17.219Z,2025-02-16T15:06:18Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521143729,141,93.5,5521143727,140,78.0,5521143731,212,8.3,5521143733,213,3.89,5521143725,56,Left,5521143723,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777285193,48,1,1,4,27,5rz9enoyknpg8ji78za5b82p0,1,78.0,93.5,2025-02-16T15:06:18.547Z,2025-02-16T15:06:25Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5521144555,141,98.0,5521144553,140,81.0,5521144559,213,0.77,5521144557,212,4.4,5521144551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777285211,49,1,1,4,34,5rz9enoyknpg8ji78za5b82p0,0,97.7,97.4,2025-02-16T15:06:25.540Z,2025-02-16T19:05:44Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521144641,141,94.4,5521144635,155,,5521144709,236,,5521144639,140,97.8,5521144715,286,,5521144643,212,2.0,5521144637,56,Left,5522438827,72,,5521144633,2,5521144711,233,42,5522438825,224,5521144645,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777285187,42,12,1,4,34,aljua8crr0vkwit0j3m59jw9j,1,2.5,5.3,2025-02-16T15:06:25.640Z,2025-02-16T15:06:27Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521144519,56,Back,5521144517,185,,5521144727,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777285207,43,6,1,4,35,aljua8crr0vkwit0j3m59jw9j,0,2.0,5.2,2025-02-16T15:06:26.422Z,2025-02-16T19:05:47Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5521144717,56,Back,5521144909,233,50,5521144719,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777285247,50,6,1,4,35,5rz9enoyknpg8ji78za5b82p0,1,98.0,94.8,2025-02-16T15:06:26.422Z,2025-02-16T15:17:48Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5521144841,73,,5521144839,56,Left,5521144867,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777286267,51,1,1,5,24,5rz9enoyknpg8ji78za5b82p0,1,99.5,99.5,2025-02-16T15:07:15.908Z,2025-02-16T19:06:35Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5521150231,212,20.6,5521150227,140,94.5,5521150219,6,,5521150229,141,70.2,5521150225,56,Center,5521150215,2,,5521150233,213,4.45,5521150221,155,,5522442655,20,5521150223,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777286311,52,1,1,5,27,5rz9enoyknpg8ji78za5b82p0,1,94.5,70.2,2025-02-16T15:07:18.853Z,2025-02-16T15:07:21Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5521150489,141,38.3,5521150487,140,93.0,5521150493,213,4.64,5521150491,212,21.7,5521150483,155,,5521150485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777286347,53,1,1,5,29,5rz9enoyknpg8ji78za5b82p0,1,93.0,38.3,2025-02-16T15:07:20.980Z,2025-02-16T15:07:38Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,1.0,,5521150705,141,43.1,5521150703,140,92.4,5521152525,210,15,5521150709,213,1.76,5521152527,154,,5521150701,56,Center,5521150707,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777286375,54,15,1,5,31,5rz9enoyknpg8ji78za5b82p0,1,92.7,43.7,2025-02-16T15:07:23.141Z,2025-02-16T15:08:07Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5521152577,147,48.0,5521151837,25,,5521152563,29,,5521151839,20,,5521150843,17,,5521156071,114,,5521152561,78,,5521152575,146,99.0,5521152571,102,5521152565,154,,5521150845,56,5521152635,233,45,49.3,Center,5521152567,55,53,5521152573,103,11.4,,,,,,,,,,,,,,,,,,,,,,,
2777286383,45,10,1,5,31,aljua8crr0vkwit0j3m59jw9j,1,2.0,51.0,2025-02-16T15:07:23.241Z,2025-02-16T19:07:15Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5521150871,182,,5522445613,377,,5521150959,177,,5521150869,178,,5521152745,233,54,5521150873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777286409,46,52,1,5,32,aljua8crr0vkwit0j3m59jw9j,1,2.0,51.0,2025-02-16T15:07:24.261Z,2025-02-16T19:07:18Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5522445735,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777286433,47,4,1,5,35,aljua8crr0vkwit0j3m59jw9j,1,9.4,51.0,2025-02-16T15:07:26.827Z,2025-02-16T19:08:45Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5521151623,152,,5521151743,233,55,5521151617,56,Back,5522452673,398,,5521151631,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777286503,55,4,1,5,35,5rz9enoyknpg8ji78za5b82p0,0,90.6,49.0,2025-02-16T15:07:26.828Z,2025-02-16T19:08:42Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5521151549,286,,5522452453,398,,5521151769,233,47,5521151543,56,Center,5521151545,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287251,48,1,1,6,13,aljua8crr0vkwit0j3m59jw9j,1,13.9,52.2,2025-02-16T15:08:04.668Z,2025-02-16T19:10:14Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5521155719,212,10.8,5521155715,141,67.9,5521155713,140,12.7,5521155709,152,,5521155707,5,,5521155711,56,Back,5521155721,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287287,49,1,1,6,14,aljua8crr0vkwit0j3m59jw9j,1,12.3,68.5,2025-02-16T15:08:05.708Z,2025-02-16T15:08:06Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5521155883,56,Back,5521155885,140,8.5,5521155891,212,10.5,5521155895,213,4.32,5521155887,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287357,50,1,1,6,15,aljua8crr0vkwit0j3m59jw9j,0,8.8,55.1,2025-02-16T15:08:06.956Z,2025-02-16T15:08:09Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5521156349,141,88.6,5521156351,212,44.8,5521156347,140,45.5,5521156345,56,Back,5521156343,157,,5521156353,213,0.53,5521156355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287371,56,43,1,6,18,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-16T15:08:09.430Z,2025-02-16T19:10:33Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5521156431,56,Right,5522460849,144,44,5521156433,286,0,5521163949,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287385,51,43,1,6,18,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-02-16T15:08:09.431Z,2025-02-16T19:10:34Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5522460933,144,44,5521156489,285,0,5521156485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287429,57,1,1,6,18,5rz9enoyknpg8ji78za5b82p0,1,53.5,10.3,2025-02-16T15:08:09.783Z,2025-02-16T15:08:12Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5521156727,3,,5521156731,140,62.9,5521156737,213,0.48,5521156729,56,Right,5521156735,212,11.1,5521156733,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287439,58,1,1,6,19,5rz9enoyknpg8ji78za5b82p0,1,62.7,17.9,2025-02-16T15:08:11.254Z,2025-02-16T19:10:42Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5521156785,56,Right,5521156791,212,2.0,5521156789,141,16.3,5522461643,156,,5521156787,140,61.1,5521156793,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287445,59,1,1,6,20,5rz9enoyknpg8ji78za5b82p0,0,60.9,15.8,2025-02-16T15:08:11.990Z,2025-02-16T15:08:12Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5521156831,140,65.3,5521156837,213,0.83,5521156829,56,Center,5521156835,212,6.8,5521156833,141,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287501,52,1,1,6,22,aljua8crr0vkwit0j3m59jw9j,1,31.3,68.4,2025-02-16T15:08:13.740Z,2025-02-16T15:08:15Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5521157137,141,85.1,5521157141,213,2.01,5521157135,140,26.2,5521157133,56,Back,5521157139,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287557,53,1,1,6,24,aljua8crr0vkwit0j3m59jw9j,0,27.1,86.8,2025-02-16T15:08:15.581Z,2025-02-16T15:08:17Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5521157435,56,Left,5521157441,212,53.2,5521157433,157,,5521157439,141,87.1,5521157437,140,77.8,5521157445,1,,5521157443,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287859,64,43,1,6,26,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-16T15:08:17.399Z,2025-02-16T19:10:52Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5522462389,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287635,60,1,1,6,27,5rz9enoyknpg8ji78za5b82p0,1,19.3,10.4,2025-02-16T15:08:18.326Z,2025-02-16T15:08:20Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5521157897,141,24.5,5521157899,212,13.2,5521157901,213,2.33,5521157895,140,10.6,5521157893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287745,61,1,1,6,31,5rz9enoyknpg8ji78za5b82p0,0,9.6,25.3,2025-02-16T15:08:22.855Z,2025-02-16T15:08:25Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5521158479,56,Center,5521158489,213,0.08,5521158487,212,44.2,5521158483,140,51.6,5521158485,141,30.4,5521158475,157,,5521158491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287761,54,44,1,6,33,aljua8crr0vkwit0j3m59jw9j,1,44.0,70.4,2025-02-16T15:08:24.645Z,2025-02-16T19:11:16Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5521158549,56,Back,5521158551,285,,5521158639,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777287751,62,44,1,6,33,5rz9enoyknpg8ji78za5b82p0,0,56.0,29.6,2025-02-16T15:08:24.646Z,2025-02-16T16:01:22Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5521158515,56,Center,5521158655,233,54,5521158517,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
