id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2780065971,28,1,1,2,39,aljua8crr0vkwit0j3m59jw9j,1,32.5,14.4,2025-02-23T13:04:18.258Z,2025-02-23T13:04:20Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536371493,213,1.85,5536371491,212,10.8,5536371487,140,29.7,5536371485,56,Back,5536371489,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066033,29,1,1,2,41,aljua8crr0vkwit0j3m59jw9j,1,28.5,34.6,2025-02-23T13:04:20.042Z,2025-02-23T16:50:46Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536371835,213,1.47,5536371831,141,89.1,5536371837,1,,5536371829,140,32.2,5536371827,56,Back,5536371833,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066061,30,1,1,2,44,aljua8crr0vkwit0j3m59jw9j,1,33.7,89.6,2025-02-23T13:04:23.234Z,2025-02-23T13:04:25Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536371977,212,9.6,5536371973,141,97.2,5536371983,213,0.57,5536371969,140,41.4,5536371965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066091,31,1,1,2,46,aljua8crr0vkwit0j3m59jw9j,1,38.4,96.9,2025-02-23T13:04:24.930Z,2025-02-23T13:04:26Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536372089,140,28.1,5536372087,56,Back,5536372095,213,3.25,5536372091,141,95.1,5536372093,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066159,32,1,1,2,48,aljua8crr0vkwit0j3m59jw9j,1,27.5,94.7,2025-02-23T13:04:26.690Z,2025-02-23T13:04:31Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536372411,56,Back,5536372417,212,13.7,5536372419,213,4.22,5536372415,141,77.0,5536372413,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066203,33,1,1,2,52,aljua8crr0vkwit0j3m59jw9j,1,20.9,67.3,2025-02-23T13:04:31.002Z,2025-02-23T13:04:33Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536372643,141,8.3,5536372639,56,Back,5536372649,1,,5536372645,212,41.1,5536372641,140,29.2,5536372637,155,,5536372647,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066227,34,1,1,2,54,aljua8crr0vkwit0j3m59jw9j,1,29.2,8.3,2025-02-23T13:04:33.226Z,2025-02-23T13:04:36Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536372765,212,9.6,5536372767,213,2.98,5536372759,56,Back,5536372761,140,20.2,5536372763,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066367,35,1,1,2,57,aljua8crr0vkwit0j3m59jw9j,1,20.3,14.4,2025-02-23T13:04:36.242Z,2025-02-23T13:04:46Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536373497,212,19.2,5536373491,56,Back,5536373493,140,5.4,5536373499,213,2.53,5536373495,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066431,36,1,1,3,7,aljua8crr0vkwit0j3m59jw9j,1,11.2,47.2,2025-02-23T13:04:46.362Z,2025-02-23T16:51:57Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5536373849,213,5.03,5536373839,140,18.7,5536373843,141,11.9,5536373847,212,25.3,5536373833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066475,37,1,1,3,10,aljua8crr0vkwit0j3m59jw9j,1,26.9,13.7,2025-02-23T13:04:49.274Z,2025-02-23T13:04:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536374053,212,20.6,5536374049,140,45.4,5536374051,141,3.7,5536374055,213,5.95,5536374047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066481,38,1,1,3,12,aljua8crr0vkwit0j3m59jw9j,0,45.4,3.7,2025-02-23T13:04:51.250Z,2025-02-23T16:52:09Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536374085,56,Back,5536374089,141,6.5,5536374087,140,47.7,5536374093,213,0.67,5536374091,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066513,28,8,1,3,12,77tfx9me4aaqhzv78bmgsy9bg,1,60.6,93.0,2025-02-23T13:04:51.251Z,2025-02-23T16:52:11Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5537554997,385,,5536374233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066529,39,1,1,3,13,aljua8crr0vkwit0j3m59jw9j,1,45.4,5.8,2025-02-23T13:04:52.490Z,2025-02-23T13:04:54Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536374335,140,49.1,5536374339,212,5.6,5536374337,141,11.7,5536374341,213,0.80,5536374333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066587,40,1,1,3,15,aljua8crr0vkwit0j3m59jw9j,1,49.0,9.5,2025-02-23T13:04:53.842Z,2025-02-23T13:04:57Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5536374563,56,Right,5536374571,213,5.49,5536374567,141,4.0,5536374569,212,5.2,5536374565,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066645,29,83,1,3,18,77tfx9me4aaqhzv78bmgsy9bg,0,54.5,94.5,2025-02-23T13:04:56.621Z,2025-02-23T13:07:36Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536384669,399,3ejggtt1du1cui3wc1f8oqx62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066621,41,3,1,3,18,aljua8crr0vkwit0j3m59jw9j,1,49.6,5.2,2025-02-23T13:04:56.985Z,2025-02-23T16:52:27Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536374731,286,,5537556057,464,,5536374729,56,Back,5536374863,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068711,56,45,1,3,18,77tfx9me4aaqhzv78bmgsy9bg,0,50.4,94.8,2025-02-23T13:04:56.985Z,2025-02-23T15:05:38Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536385429,285,,5536385427,56,Left,5536385587,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066625,42,1,1,3,19,aljua8crr0vkwit0j3m59jw9j,0,51.8,3.5,2025-02-23T13:04:58.402Z,2025-02-23T13:54:46Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536374741,141,3.7,5536374737,56,Right,5536593591,286,,5536374745,213,0.05,5536374739,140,54.4,5536593585,233,30,5536374743,212,2.7,5536593583,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066699,30,74,1,3,19,77tfx9me4aaqhzv78bmgsy9bg,1,46.0,95.6,2025-02-23T13:04:58.403Z,2025-02-23T15:05:45Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536375111,285,,5536593623,233,42,5536375107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066705,31,5,1,3,23,77tfx9me4aaqhzv78bmgsy9bg,0,48.6,101.8,2025-02-23T13:05:02.473Z,2025-02-23T13:54:41Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536375135,56,Back,5536375137,347,,5536375811,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066825,43,5,1,3,23,aljua8crr0vkwit0j3m59jw9j,1,51.4,-1.8,2025-02-23T13:05:02.473Z,2025-02-23T13:54:40Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536375779,233,31,5536375737,347,,5536375735,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066849,44,1,1,3,33,aljua8crr0vkwit0j3m59jw9j,1,53.4,0.0,2025-02-23T13:05:11.778Z,2025-02-23T13:05:13Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536375853,107,,5536375863,212,12.6,5536375865,213,0.41,5536375857,56,Right,5536375859,140,64.4,5536375861,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066991,45,1,1,3,34,aljua8crr0vkwit0j3m59jw9j,0,56.0,7.8,2025-02-23T13:05:13.138Z,2025-02-23T15:07:02Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536376541,212,2.4,5536376543,213,1.75,5536376537,140,55.6,5536376539,141,11.3,5536376535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780066909,32,61,1,3,38,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,92.7,2025-02-23T13:05:16.866Z,2025-02-23T15:05:53Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536376217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067007,46,1,1,3,43,aljua8crr0vkwit0j3m59jw9j,0,87.5,86.1,2025-02-23T13:05:21.841Z,2025-02-23T17:18:46Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536376715,236,,5536376597,140,90.2,5537661699,72,,5536376591,2,,5536376595,56,Left,5536376599,141,81.4,5536376717,233,33,5536376603,213,5.44,5536376721,286,5536376593,155,,,5537661697,224,5536376601,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,
2780067021,33,12,1,3,43,77tfx9me4aaqhzv78bmgsy9bg,1,11.0,16.5,2025-02-23T13:05:21.941Z,2025-02-23T13:05:23Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536376743,233,46,5536376673,56,Back,5536376671,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067087,47,56,1,3,49,aljua8crr0vkwit0j3m59jw9j,1,88.4,94.7,2025-02-23T13:05:27.754Z,2025-02-23T13:05:27Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536376987,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067105,34,5,1,3,50,77tfx9me4aaqhzv78bmgsy9bg,0,13.5,-1.7,2025-02-23T13:05:28.641Z,2025-02-23T13:10:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536377159,233,48,5536377055,56,Back,5536377057,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067121,48,5,1,3,50,aljua8crr0vkwit0j3m59jw9j,1,86.5,101.7,2025-02-23T13:05:28.641Z,2025-02-23T13:10:12Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536377103,56,Left,5536377155,233,34,5536377105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067307,49,1,1,3,59,aljua8crr0vkwit0j3m59jw9j,1,88.0,100.0,2025-02-23T13:05:38.345Z,2025-02-23T13:05:45Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536378083,56,Left,5536378093,212,12.7,5536378087,141,84.5,5536378081,107,,5536378085,140,83.4,5536378097,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067315,50,61,1,4,0,aljua8crr0vkwit0j3m59jw9j,0,83.6,85.0,2025-02-23T13:05:38.962Z,2025-02-23T15:07:08Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536378129,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180817,888,61,1,4,2,77tfx9me4aaqhzv78bmgsy9bg,1,16.4,18.5,2025-02-23T13:05:40.608Z,2025-02-23T15:06:54Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536989427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067289,35,1,1,4,4,77tfx9me4aaqhzv78bmgsy9bg,1,15.0,24.4,2025-02-23T13:05:43.525Z,2025-02-23T15:06:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536986535,212,12.2,5536986531,140,22.4,5536986537,213,0.88,5536986529,56,Back,5536986533,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067411,38,1,1,4,6,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,52.1,2025-02-23T13:05:45.541Z,2025-02-23T17:20:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536378519,140,36.8,5536378527,141,95.9,5536378513,56,Back,5536378531,212,31.8,5536378535,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067413,39,61,1,4,11,77tfx9me4aaqhzv78bmgsy9bg,0,38.4,97.4,2025-02-23T13:05:50.294Z,2025-02-23T13:05:50Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536378543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067425,40,5,1,4,11,77tfx9me4aaqhzv78bmgsy9bg,0,43.5,101.8,2025-02-23T13:05:50.330Z,2025-02-23T15:07:15Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536378801,233,51,5536378627,347,,5536378625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067457,51,5,1,4,11,aljua8crr0vkwit0j3m59jw9j,1,56.5,-1.8,2025-02-23T13:05:50.330Z,2025-02-23T13:10:13Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536378781,347,,5536378797,233,40,5536378779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067471,52,1,1,4,16,aljua8crr0vkwit0j3m59jw9j,1,46.2,0.0,2025-02-23T13:05:54.753Z,2025-02-23T17:20:43Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536378883,212,18.7,5536378877,56,Back,5536378875,107,,5536378879,140,32.5,5536378881,141,16.0,5536378885,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067525,53,1,1,4,17,aljua8crr0vkwit0j3m59jw9j,1,39.2,18.3,2025-02-23T13:05:56.298Z,2025-02-23T13:06:00Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536379139,141,47.5,5536379135,56,Back,5536379141,212,20.1,5536379137,140,36.0,5536379143,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067549,54,1,1,4,22,aljua8crr0vkwit0j3m59jw9j,1,36.0,47.5,2025-02-23T13:06:01.113Z,2025-02-23T13:06:02Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536379313,56,Back,5536379321,213,4.87,5536379317,141,7.6,5536379315,140,40.2,5536379319,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067581,55,1,1,4,23,aljua8crr0vkwit0j3m59jw9j,1,40.5,7.9,2025-02-23T13:06:02.433Z,2025-02-23T13:06:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536379531,213,2.46,5536379525,140,31.0,5536379529,212,12.8,5536379527,141,19.7,5536379523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067641,56,1,1,4,27,aljua8crr0vkwit0j3m59jw9j,1,31.0,19.7,2025-02-23T13:06:06.570Z,2025-02-23T13:06:09Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536379793,213,5.52,5536379791,212,11.5,5536379789,141,8.0,5536379785,56,Back,5536379787,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067665,57,1,1,4,31,aljua8crr0vkwit0j3m59jw9j,0,38.9,8.0,2025-02-23T13:06:09.762Z,2025-02-23T13:06:10Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536379933,212,40.9,5536379923,56,Center,5536379937,1,,5536379931,141,21.6,5536379935,213,0.23,5536379927,140,76.8,5536379921,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067697,41,1,1,4,32,77tfx9me4aaqhzv78bmgsy9bg,1,27.6,77.5,2025-02-23T13:06:10.917Z,2025-02-23T13:06:13Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536380131,213,0.47,5536380117,56,Back,5536380115,3,,5536380127,212,7.8,5536380123,141,82.7,5536380121,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067727,43,1,1,4,35,77tfx9me4aaqhzv78bmgsy9bg,1,27.5,85.0,2025-02-23T13:06:14.069Z,2025-02-23T13:06:15Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536380325,56,Back,5536380329,141,88.4,5536380327,140,14.7,5536380331,212,13.6,5536380333,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067773,44,1,1,4,36,77tfx9me4aaqhzv78bmgsy9bg,1,14.6,88.4,2025-02-23T13:06:14.997Z,2025-02-23T13:06:17Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536380563,141,78.2,5536380567,213,5.94,5536380559,56,Back,5536380561,140,32.8,5536380565,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067783,45,3,1,4,39,77tfx9me4aaqhzv78bmgsy9bg,1,27.0,82.2,2025-02-23T13:06:17.654Z,2025-02-23T17:21:31Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536380599,285,,5537672043,464,,5536380627,233,58,5536380597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067777,58,45,1,4,39,aljua8crr0vkwit0j3m59jw9j,0,73.0,17.8,2025-02-23T13:06:17.654Z,2025-02-23T13:37:18Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536380573,286,,5536380571,56,Right,5536380649,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067815,46,1,1,4,40,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,80.8,2025-02-23T13:06:18.660Z,2025-02-23T17:21:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536380763,213,3.85,5536380761,212,28.1,5536380755,56,Back,5536380759,141,54.0,5536380757,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067841,47,1,1,4,41,77tfx9me4aaqhzv78bmgsy9bg,1,4.2,51.5,2025-02-23T13:06:20.597Z,2025-02-23T13:06:22Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5536380909,56,Back,5536380911,140,7.0,5536380917,212,15.9,5536380919,213,1.38,5536380915,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067857,48,1,1,4,43,77tfx9me4aaqhzv78bmgsy9bg,1,7.0,74.5,2025-02-23T13:06:22.260Z,2025-02-23T13:06:23Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536380979,213,6.12,5536380975,141,72.4,5536380971,56,Back,5536380977,212,9.0,5536380973,140,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067881,49,1,1,4,44,77tfx9me4aaqhzv78bmgsy9bg,1,15.5,72.4,2025-02-23T13:06:23.541Z,2025-02-23T13:06:24Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536381069,140,5.5,5536381067,56,Back,5536381073,212,10.6,5536381089,156,,5536381075,213,3.03,5536381071,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067901,50,1,1,4,46,77tfx9me4aaqhzv78bmgsy9bg,0,5.5,74.2,2025-02-23T13:06:24.804Z,2025-02-23T13:06:26Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536381171,213,1.46,5536381169,212,18.6,5536381165,140,7.4,5536381167,141,100.0,5536381163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067909,51,5,1,4,46,77tfx9me4aaqhzv78bmgsy9bg,0,7.6,101.6,2025-02-23T13:06:25.537Z,2025-02-23T13:10:13Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536381191,347,,5536381189,56,Back,5536382047,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068053,59,5,1,4,46,aljua8crr0vkwit0j3m59jw9j,1,92.4,-1.6,2025-02-23T13:06:25.537Z,2025-02-23T13:10:13Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536382021,56,Right,5536382027,233,51,5536382023,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068065,60,1,1,5,1,aljua8crr0vkwit0j3m59jw9j,1,92.1,0.0,2025-02-23T13:06:40.505Z,2025-02-23T13:06:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536382083,141,9.7,5536382085,212,8.0,5536382081,140,92.7,5536382087,213,1.49,5536382079,56,Right,5536382077,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068067,61,1,1,5,2,aljua8crr0vkwit0j3m59jw9j,1,92.4,10.3,2025-02-23T13:06:41.473Z,2025-02-23T13:06:42Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536382095,140,91.6,5536382099,212,4.7,5536382097,141,3.5,5536382101,213,4.53,5536382093,56,Right,5536382129,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068103,62,1,1,5,4,aljua8crr0vkwit0j3m59jw9j,1,91.6,3.5,2025-02-23T13:06:42.681Z,2025-02-23T13:06:44Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536382265,212,8.1,5536382267,213,2.31,5536382263,141,12.3,5536382261,140,86.4,5536382259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068127,63,1,1,5,6,aljua8crr0vkwit0j3m59jw9j,1,88.4,11.9,2025-02-23T13:06:45.257Z,2025-02-23T13:06:46Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5536382389,141,6.1,5536382385,140,89.4,5536382381,56,Right,5536382391,212,4.1,5536382393,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068135,64,1,1,5,7,aljua8crr0vkwit0j3m59jw9j,0,89.4,6.1,2025-02-23T13:06:45.897Z,2025-02-23T13:06:53Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536382425,212,2.5,5536382427,213,1.03,5536382421,140,90.6,5536382813,236,,5536382423,141,9.2,5536382419,56,Right,5536382819,286,,5536382815,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068141,52,74,1,5,7,77tfx9me4aaqhzv78bmgsy9bg,1,10.8,93.8,2025-02-23T13:06:45.898Z,2025-02-23T13:37:16Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536382843,233,64,5536382461,285,,5536382459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068149,53,5,1,5,8,77tfx9me4aaqhzv78bmgsy9bg,0,10.6,102.0,2025-02-23T13:06:46.905Z,2025-02-23T13:10:14Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536382491,347,,5536382665,233,65,5536382487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068163,65,5,1,5,8,aljua8crr0vkwit0j3m59jw9j,1,89.4,-2.0,2025-02-23T13:06:46.905Z,2025-02-23T13:10:14Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5536382581,56,Right,5536382635,233,53,5536382583,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068205,66,1,1,5,12,aljua8crr0vkwit0j3m59jw9j,1,87.3,0.0,2025-02-23T13:06:50.816Z,2025-02-23T13:06:52Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536382801,141,8.0,5536382805,213,2.62,5536382803,212,13.5,5536382799,140,76.2,5536382795,107,,5536382797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068247,67,1,1,5,13,aljua8crr0vkwit0j3m59jw9j,1,72.9,7.7,2025-02-23T13:06:52.457Z,2025-02-23T13:06:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536383039,212,12.5,5536383035,141,25.0,5536383021,56,Center,5536383029,140,69.0,5536383043,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
