id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2743881849,39,1,1,2,40,36g6ifzjliec1jqnbtf7yesme,1,32.5,69.1,2024-11-03T17:04:39.163Z,2024-11-03T17:04:43Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5339726779,213,0.06,5339726771,56,Center,5339726773,140,60.7,5339726777,212,29.7,5339726775,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743881907,40,1,1,2,44,36g6ifzjliec1jqnbtf7yesme,1,68.6,73.2,2024-11-03T17:04:43.298Z,2024-11-03T17:04:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339727075,213,0.69,5339727065,140,83.2,5339727073,212,19.8,5339727061,56,Left,5339727069,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743881957,41,1,1,2,47,36g6ifzjliec1jqnbtf7yesme,1,81.2,90.2,2024-11-03T17:04:46.467Z,2024-11-03T17:04:49Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5339727365,56,Center,5339727369,141,77.0,5339727367,140,92.3,5339727371,212,14.7,5339727373,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743881965,42,1,1,2,50,36g6ifzjliec1jqnbtf7yesme,0,90.3,77.9,2024-11-03T17:04:49.203Z,2024-11-03T19:51:53Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339727441,2,,5339727447,140,90.4,5339727681,233,18,5340577455,224,,5339727455,212,1.7,5339727675,236,,5339727695,286,,5339727457,213,4.77,5339727451,141,75.4,5340577457,20,5339727445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743881997,18,12,1,2,50,c165yjiny1qnmfdvefxvflnkc,1,10.3,26.8,2024-11-03T17:04:49.303Z,2024-11-03T17:55:38Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5339727747,233,42,5339727645,56,Back,5339727643,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744037057,892,50,1,2,54,36g6ifzjliec1jqnbtf7yesme,1,81.4,94.9,2024-11-03T17:04:53.588Z,2024-11-03T23:05:02Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5340584541,56,Left,5341203113,233,19,5340584545,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743882087,19,7,1,2,54,c165yjiny1qnmfdvefxvflnkc,1,18.6,5.1,2024-11-03T17:04:53.589Z,2024-11-03T23:05:01Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5340584983,384,,5341203109,233,892,5340583519,285,,5339741577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743882243,20,1,1,3,1,c165yjiny1qnmfdvefxvflnkc,1,28.8,8.2,2024-11-03T17:05:00.383Z,2024-11-03T17:05:52Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339728919,140,27.6,5339728917,56,Back,5339728923,212,11.5,5339728921,141,25.0,5339728925,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743882257,21,61,1,3,2,c165yjiny1qnmfdvefxvflnkc,0,27.4,25.0,2024-11-03T17:05:01.695Z,2024-11-03T17:05:02Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5339728983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744037479,699,83,1,3,4,c165yjiny1qnmfdvefxvflnkc,1,26.9,25.1,2024-11-03T17:05:03.636Z,2024-11-03T19:53:55Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5340586809,399,ejixz16616b7krftxyzv9yiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743882335,44,1,1,3,5,36g6ifzjliec1jqnbtf7yesme,0,69.1,70.3,2024-11-03T17:05:04.186Z,2024-11-03T17:17:38Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5339729403,212,26.7,5339729401,141,89.1,5339729399,140,91.4,5339729397,56,Left,5339729405,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743882361,23,8,1,3,8,c165yjiny1qnmfdvefxvflnkc,1,8.8,9.8,2024-11-03T17:05:07.440Z,2024-11-03T19:54:22Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5339729537,56,Back,5340588599,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743882379,24,5,1,3,9,c165yjiny1qnmfdvefxvflnkc,0,8.0,-1.4,2024-11-03T17:05:08.031Z,2024-11-03T17:14:49Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5339731763,233,45,5339729627,56,Back,5339729629,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743882747,45,5,1,3,9,36g6ifzjliec1jqnbtf7yesme,1,92.0,101.4,2024-11-03T17:05:08.031Z,2024-11-03T17:14:49Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5339731743,233,24,5339731675,56,Left,5339731677,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883043,46,1,1,3,41,36g6ifzjliec1jqnbtf7yesme,1,91.2,100.0,2024-11-03T17:05:40.562Z,2024-11-03T17:05:43Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5339733369,213,4.42,5339733367,212,13.4,5339733363,141,83.2,5339733355,107,,5339733357,56,Left,5339733359,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883055,47,1,1,3,44,36g6ifzjliec1jqnbtf7yesme,0,87.2,81.8,2024-11-03T17:05:43.235Z,2024-11-03T17:05:43Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339733451,140,90.7,5339733457,213,5.14,5339733453,141,69.9,5339733459,1,,5339733455,212,8.9,5339733449,56,Center,5339733447,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883079,25,12,1,3,45,c165yjiny1qnmfdvefxvflnkc,1,8.2,30.0,2024-11-03T17:05:43.968Z,2024-11-03T17:05:46Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5339733669,167,,5339733587,56,Back,5339733595,213,4.94,5339733589,140,13.0,5339733593,212,22.3,5339733591,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883089,26,5,1,3,46,c165yjiny1qnmfdvefxvflnkc,0,12.7,-1.4,2024-11-03T17:05:45.345Z,2024-11-03T17:14:50Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5339733653,56,Back,5339733655,347,,5339734539,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883245,48,5,1,3,46,36g6ifzjliec1jqnbtf7yesme,1,87.3,101.4,2024-11-03T17:05:45.345Z,2024-11-03T17:14:49Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339734495,233,26,5339734443,347,,5339734437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883291,49,1,1,3,53,36g6ifzjliec1jqnbtf7yesme,1,87.7,100.0,2024-11-03T17:05:52.682Z,2024-11-03T17:05:55Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5339734693,107,,5339734697,140,77.2,5339734699,141,85.7,5339734701,212,14.8,5339734703,213,3.87,5339734695,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883331,50,1,1,3,56,36g6ifzjliec1jqnbtf7yesme,1,77.2,85.7,2024-11-03T17:05:54.946Z,2024-11-03T17:05:56Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5339734925,213,0.69,5339734913,56,Left,5339734917,140,85.6,5339734921,141,96.3,5339734923,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883401,51,1,1,3,57,36g6ifzjliec1jqnbtf7yesme,0,82.9,95.3,2024-11-03T17:05:56.546Z,2024-11-03T19:55:10Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5339735255,155,,5340591945,223,,5339735261,141,51.6,5339735263,212,31.3,5339735265,213,5.03,5340591947,20,,5339735257,56,Center,5339735253,2,,5339735259,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883395,27,44,1,3,59,c165yjiny1qnmfdvefxvflnkc,1,8.0,48.1,2024-11-03T17:05:58.287Z,2024-11-03T18:54:54Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5339735229,56,Back,5339735439,233,52,5339735231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883413,52,44,1,3,59,36g6ifzjliec1jqnbtf7yesme,0,92.0,51.9,2024-11-03T17:05:58.288Z,2024-11-03T18:54:55Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5339735333,286,,5339735331,56,Center,5339735473,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883405,28,12,1,4,0,c165yjiny1qnmfdvefxvflnkc,1,8.4,47.6,2024-11-03T17:05:58.751Z,2024-11-03T17:05:59Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5339735287,56,Back,5339735357,15,,5339735295,213,0.42,5339735289,140,20.2,5339735293,212,13.6,5339735291,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883469,53,15,1,4,2,36g6ifzjliec1jqnbtf7yesme,1,74.3,42.5,2024-11-03T17:06:01.106Z,2024-11-03T19:55:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5339736189,76,,5339736187,160,,5339736245,233,29,5339736195,108,,5339736203,147,50,5339736201,146,98.5,5339735617,20,,5339736199,458,,5339736191,102,52.1,5339736193,103,5339736197,328,,12.7,5339735533,56,Center,5339735531,18,,,,,,,,,,,,,,,,,,,,,,,,,
2743883477,29,10,1,4,2,c165yjiny1qnmfdvefxvflnkc,1,1.5,50.9,2024-11-03T17:06:01.206Z,2024-11-03T19:56:04Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5339735771,180,,5339735769,177,,5339735915,233,53,5339735573,56,Back,5339735571,182,,5340595571,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883519,30,52,1,4,3,c165yjiny1qnmfdvefxvflnkc,1,2.9,49.9,2024-11-03T17:06:02.041Z,2024-11-03T19:56:08Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5340595845,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883627,31,1,1,4,6,c165yjiny1qnmfdvefxvflnkc,1,7.9,55.7,2024-11-03T17:06:05.407Z,2024-11-03T17:55:11Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5339736381,213,0.66,5339736383,1,,5340064897,287,,5339736375,140,36.0,5339736379,212,37.4,5339736371,123,,5339736377,141,89.4,5339736373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744039323,700,3,1,4,9,c165yjiny1qnmfdvefxvflnkc,0,33.9,92.8,2024-11-03T17:06:08.324Z,2024-11-03T19:56:36Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5340597405,56,Back,5340597407,286,,5340597409,465,,5340597411,467,7yst1mucy7jynmpzu1thox2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883635,32,4,1,4,9,c165yjiny1qnmfdvefxvflnkc,1,38.2,95.6,2024-11-03T17:06:08.479Z,2024-11-03T17:06:13Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5339736549,233,54,5339736431,56,Back,5339736437,286,,5339736433,152,,5339736429,13,,5339736435,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883651,54,4,1,4,9,36g6ifzjliec1jqnbtf7yesme,0,61.8,4.4,2024-11-03T17:06:08.480Z,2024-11-03T17:06:45Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5339736521,285,,5339736519,265,,5339736517,152,,5339736513,13,,5339736745,233,32,5339736515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743883993,33,1,1,4,28,c165yjiny1qnmfdvefxvflnkc,1,35.4,87.2,2024-11-03T17:06:26.959Z,2024-11-03T17:06:50Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5339738431,152,,5339738439,140,33.7,5339738447,1,,5339738443,212,37.7,5339738441,141,31.8,5339738445,213,4.67,5339740793,189,,5339738427,5,,5339738435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884003,34,1,1,4,30,c165yjiny1qnmfdvefxvflnkc,1,33.7,31.8,2024-11-03T17:06:28.831Z,2024-11-03T17:06:29Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5339738535,56,Right,5339738541,212,26.4,5339738543,213,5.62,5339738539,141,7.9,5339738537,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884019,35,1,1,4,30,c165yjiny1qnmfdvefxvflnkc,1,53.5,7.9,2024-11-03T17:06:29.471Z,2024-11-03T17:55:00Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5339738625,141,24.1,5339738619,140,54.9,5339738633,212,11.1,5339738637,213,1.44,5339738617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884025,36,1,1,4,31,c165yjiny1qnmfdvefxvflnkc,0,54.9,24.1,2024-11-03T17:06:30.014Z,2024-11-03T17:06:30Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339738657,56,Center,5339738669,213,0.37,5339738663,141,28.3,5339738667,212,7.9,5339738659,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884047,55,8,1,4,32,36g6ifzjliec1jqnbtf7yesme,1,38.2,67.9,2024-11-03T17:06:31.386Z,2024-11-03T19:57:17Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5339738765,56,Back,5340600677,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884071,56,61,1,4,33,36g6ifzjliec1jqnbtf7yesme,0,38.2,67.8,2024-11-03T17:06:32.546Z,2024-11-03T17:06:51Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339738839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884137,37,1,1,4,34,c165yjiny1qnmfdvefxvflnkc,1,59.1,38.5,2024-11-03T17:06:33.567Z,2024-11-03T17:06:36Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339739211,140,67.2,5339739219,212,12.5,5339739223,213,0.82,5339739207,56,Center,5339739215,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884235,38,1,1,4,37,c165yjiny1qnmfdvefxvflnkc,1,68.2,54.6,2024-11-03T17:06:36.382Z,2024-11-03T17:06:47Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5339739693,212,24.5,5339739691,141,84.1,5339739687,56,Left,5339739689,140,81.6,5339739695,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884339,39,1,1,4,41,c165yjiny1qnmfdvefxvflnkc,0,79.2,80.8,2024-11-03T17:06:40.206Z,2024-11-03T19:57:33Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5340601849,20,,5339740213,213,5.25,5339740211,212,43.8,5339740199,155,,5340601847,223,,5339740197,2,,5339740209,141,25.6,5339740201,56,Center,5339740207,140,100.0,5339740215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884341,40,5,1,4,44,c165yjiny1qnmfdvefxvflnkc,0,100.5,27.6,2024-11-03T17:06:43.235Z,2024-11-03T17:14:50Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5339740235,56,Center,5339740385,233,57,5339740239,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884359,57,5,1,4,44,36g6ifzjliec1jqnbtf7yesme,1,-0.5,72.4,2024-11-03T17:06:43.235Z,2024-11-03T17:14:50Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339740331,346,,5339740325,56,Back,5339740373,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884743,58,1,1,5,3,36g6ifzjliec1jqnbtf7yesme,1,4.7,57.2,2024-11-03T17:07:02.650Z,2024-11-03T17:18:07Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5339822031,189,,5339742367,237,,5339742363,213,4.70,5339742361,212,6.3,5339742355,56,Back,5339742353,124,,5339742357,140,4.6,5339742359,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884765,59,1,1,5,4,36g6ifzjliec1jqnbtf7yesme,1,4.6,47.9,2024-11-03T17:07:03.354Z,2024-11-03T17:07:04Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5339742497,56,Back,5339742511,213,5.79,5339742505,141,35.4,5339742501,140,19.7,5339742507,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884797,60,1,1,5,5,36g6ifzjliec1jqnbtf7yesme,1,19.7,35.4,2024-11-03T17:07:04.505Z,2024-11-03T17:18:14Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5339823761,156,,5339742627,212,18.1,5339742621,141,11.1,5339742615,140,12.7,5339742633,213,4.29,5339742609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884855,61,1,1,5,7,36g6ifzjliec1jqnbtf7yesme,1,12.7,11.1,2024-11-03T17:07:05.786Z,2024-11-03T17:07:08Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5339742929,141,23.4,5339742927,140,45.8,5339742923,155,,5339742941,1,,5339742925,56,Back,5339742933,212,35.7,5339742937,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744040707,893,44,1,5,9,36g6ifzjliec1jqnbtf7yesme,1,49.8,17.9,2024-11-03T17:07:08.117Z,2024-11-03T23:05:00Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5341203081,233,701,5340605409,285,,5340605405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744040711,701,44,1,5,9,c165yjiny1qnmfdvefxvflnkc,0,50.2,82.1,2024-11-03T17:07:08.118Z,2024-11-03T19:58:30Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5340605417,56,Left,5340605421,286,,5340605423,233,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884875,62,1,1,5,9,36g6ifzjliec1jqnbtf7yesme,1,45.8,23.4,2024-11-03T17:07:08.546Z,2024-11-03T17:20:20Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5339743077,212,15.5,5339743073,141,5.3,5339743071,140,36.8,5339743067,56,Back,5339743113,156,,5339743081,213,4.06,5339743065,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743884951,63,1,1,5,12,36g6ifzjliec1jqnbtf7yesme,1,38.1,8.6,2024-11-03T17:07:11.570Z,2024-11-03T17:20:27Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5339743479,155,,5339743485,140,60.3,5339743489,212,54.7,5339743487,141,81.4,5339743481,196,,5339743483,56,Left,5339743491,213,1.13,5339743493,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885105,64,1,1,5,20,36g6ifzjliec1jqnbtf7yesme,1,71.6,66.3,2024-11-03T17:07:19.538Z,2024-11-03T17:07:20Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5339744335,141,37.0,5339744339,213,4.92,5339744337,212,20.4,5339744333,140,75.6,5339744331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885109,65,61,1,5,22,36g6ifzjliec1jqnbtf7yesme,0,75.6,37.0,2024-11-03T17:07:20.786Z,2024-11-03T17:20:28Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5339744343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885161,41,1,1,5,22,c165yjiny1qnmfdvefxvflnkc,1,18.2,64.5,2024-11-03T17:07:21.375Z,2024-11-03T17:07:23Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5339744625,56,Back,5339744633,213,1.18,5339744631,212,8.8,5339744629,141,76.4,5339744627,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885167,42,3,1,5,24,c165yjiny1qnmfdvefxvflnkc,0,23.1,73.9,2024-11-03T17:07:22.913Z,2024-11-03T19:59:00Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5339744847,233,66,5339744681,285,,5339744679,56,Back,5340607395,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885191,66,7,1,5,24,36g6ifzjliec1jqnbtf7yesme,1,76.9,26.1,2024-11-03T17:07:22.914Z,2024-11-03T19:59:23Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5339744833,233,42,5339744801,286,,5340609439,384,,5339744799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885197,67,61,1,5,26,36g6ifzjliec1jqnbtf7yesme,1,81.2,34.5,2024-11-03T17:07:24.874Z,2024-11-03T17:07:25Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5339744819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885219,68,3,1,5,27,36g6ifzjliec1jqnbtf7yesme,0,83.8,28.2,2024-11-03T17:07:25.934Z,2024-11-03T19:59:29Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5339745123,233,43,5340609833,464,,5339744913,286,,5339744911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885225,43,7,1,5,27,c165yjiny1qnmfdvefxvflnkc,0,16.2,71.8,2024-11-03T17:07:25.935Z,2024-11-03T19:59:34Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5340610197,385,,5339744931,285,,5339744929,56,Back,5339745033,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885287,69,1,1,5,29,36g6ifzjliec1jqnbtf7yesme,1,83.8,28.0,2024-11-03T17:07:27.802Z,2024-11-03T17:07:28Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5339745275,141,29.1,5339745277,212,17.6,5339745273,140,67.1,5339745279,213,3.10,5339745269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885347,70,1,1,5,29,36g6ifzjliec1jqnbtf7yesme,1,67.1,29.1,2024-11-03T17:07:28.585Z,2024-11-03T17:07:30Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5339745525,213,1.68,5339745523,212,17.9,5339745521,141,55.2,5339745519,140,65.2,5339745517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885393,44,43,1,5,33,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-03T17:07:32.174Z,2024-11-03T19:59:57Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5339746287,399,ejixz16616b7krftxyzv9yiac,5340611743,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885435,71,1,1,5,33,36g6ifzjliec1jqnbtf7yesme,1,67.3,57.0,2024-11-03T17:07:32.665Z,2024-11-03T17:07:33Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5339745993,212,11.3,5339745991,141,54.8,5339745989,140,56.6,5339745987,56,Center,5339745995,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743885547,72,1,1,5,34,36g6ifzjliec1jqnbtf7yesme,1,56.6,54.8,2024-11-03T17:07:33.482Z,2024-11-03T17:07:38Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5339746629,141,35.1,5339746627,140,56.9,5339746625,56,Center,5339746633,213,4.74,5339746631,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
