id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/value,qualifier/16/value
2706070375,39,1,1,2,36,anga7587r1zv4ey71ge9zxol3,1,57.5,25.5,2024-08-04T16:04:58.948Z,2024-08-04T16:05:00Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132523381,140,42.0,5132523383,141,24.4,5132523419,156,,5132523387,213,3.19,5132523385,212,16.3,5132523379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070595,40,1,1,2,50,anga7587r1zv4ey71ge9zxol3,1,39.6,29.8,2024-08-04T16:05:12.724Z,2024-08-04T16:05:14Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132524521,213,2.75,5132524513,56,Back,5132524515,140,17.4,5132524517,141,43.9,5132524519,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070663,41,1,1,2,52,anga7587r1zv4ey71ge9zxol3,1,18.7,44.0,2024-08-04T16:05:14.788Z,2024-08-04T17:00:59Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5132524951,213,1.15,5132524949,212,15.4,5132524945,140,24.7,5132524947,141,64.6,5132524943,56,Back,5132747507,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070671,42,43,1,2,56,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-04T16:05:18.941Z,2024-08-04T16:05:26Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132524973,56,Back,5132525439,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070745,43,1,1,2,59,anga7587r1zv4ey71ge9zxol3,1,25.3,66.1,2024-08-04T16:05:21.972Z,2024-08-04T17:00:58Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132525247,140,33.5,5132525253,213,5.44,5132525251,212,12.9,5132525249,141,51.9,5132525243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070755,44,1,1,3,0,anga7587r1zv4ey71ge9zxol3,1,33.5,51.9,2024-08-04T16:05:23.172Z,2024-08-04T16:05:24Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132525307,213,3.70,5132525305,212,12.1,5132525303,141,42.4,5132525301,140,23.7,5132525299,56,Back,5132525317,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070873,45,1,1,3,8,anga7587r1zv4ey71ge9zxol3,1,33.4,32.1,2024-08-04T16:05:30.371Z,2024-08-04T16:05:33Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132525919,213,0.09,5132525915,141,33.1,5132525917,212,7.9,5132525913,140,40.9,5132525911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070851,17,43,1,3,9,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-04T16:05:31.962Z,2024-08-04T16:05:44Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5132526085,399,6d0lxiep13vdv32bdb0xwyrys,5132526779,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070893,46,1,1,3,11,anga7587r1zv4ey71ge9zxol3,0,45.4,44.2,2024-08-04T16:05:33.571Z,2024-08-04T16:05:34Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132525997,140,46.3,5132526001,141,57.6,5132526003,212,9.2,5132526005,213,1.47,5132525993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706176631,845,8,1,3,11,9qsmopgutr7ut5g6workk8w4i,1,57.4,33.1,2024-08-04T16:05:34.180Z,2024-08-04T19:08:01Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5133134245,56,Center,5133134589,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070967,19,13,1,3,17,9qsmopgutr7ut5g6workk8w4i,1,85.9,32.9,2024-08-04T16:05:39.531Z,2024-08-04T17:07:14Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5132528149,103,4.2,5132528145,84,,5132528153,458,,5132526485,63,,5132528157,231,45.3,5132528151,215,,5132528147,102,41.5,5132526483,22,,5132527797,20,5132526487,56,Center,5132528155,230,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706070983,20,5,1,3,18,9qsmopgutr7ut5g6workk8w4i,0,101.6,39.2,2024-08-04T16:05:40.538Z,2024-08-04T16:17:37Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5132526583,56,Center,5132527181,233,47,5132526585,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071079,47,5,1,3,18,anga7587r1zv4ey71ge9zxol3,1,-1.6,60.8,2024-08-04T16:05:40.538Z,2024-08-04T16:17:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132527133,56,Back,5132527177,233,20,5132527137,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071297,48,1,1,3,39,anga7587r1zv4ey71ge9zxol3,1,3.3,54.2,2024-08-04T16:06:01.555Z,2024-08-04T19:08:37Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5132528401,56,Back,5133136361,237,,5132528403,140,10.7,5133136665,189,,5132528407,212,15.3,5132528405,141,73.6,5132528399,124,,5132528409,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706177115,882,1,1,3,40,anga7587r1zv4ey71ge9zxol3,1,10.2,69.7,2024-08-04T16:06:02.332Z,2024-08-04T19:08:47Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5133137111,141,88.2,5133137113,212,38.4,5133137105,56,Back,5133137109,140,44.8,5133137101,155,,5133137115,213,0.33,5133137117,1,,5133137097,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071401,49,1,1,3,45,anga7587r1zv4ey71ge9zxol3,1,39.2,95.3,2024-08-04T16:06:07.730Z,2024-08-04T16:06:15Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5132529051,155,,5132529053,196,,5132529065,1,,5132529063,213,4.65,5132529061,212,48.1,5132529057,140,36.4,5132529055,56,Back,5132529059,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071469,50,1,1,3,52,anga7587r1zv4ey71ge9zxol3,1,57.1,23.4,2024-08-04T16:06:15.043Z,2024-08-04T16:06:18Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132529293,212,14.6,5132529291,141,4.1,5132529289,140,63.3,5132529287,56,Right,5132529295,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071497,51,1,1,3,56,anga7587r1zv4ey71ge9zxol3,1,61.7,4.0,2024-08-04T16:06:18.307Z,2024-08-04T16:06:20Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132529459,141,17.9,5132529457,140,47.4,5132529455,56,Back,5132529461,212,17.7,5132529463,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071535,52,1,1,3,58,anga7587r1zv4ey71ge9zxol3,1,47.4,24.1,2024-08-04T16:06:20.467Z,2024-08-04T16:06:24Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132529689,140,41.7,5132529687,56,Back,5132529695,213,1.80,5132529693,212,26.5,5132529691,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071591,53,1,1,4,2,anga7587r1zv4ey71ge9zxol3,1,46.6,65.8,2024-08-04T16:06:24.562Z,2024-08-04T16:06:28Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132530033,141,96.0,5132530031,140,56.1,5132530029,56,Left,5132530037,213,1.12,5132530035,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071641,54,1,1,4,6,anga7587r1zv4ey71ge9zxol3,1,60.3,94.7,2024-08-04T16:06:28.706Z,2024-08-04T16:06:31Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132530263,141,71.2,5132530261,140,57.5,5132530267,213,4.53,5132530265,212,16.2,5132530259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071731,55,1,1,4,9,anga7587r1zv4ey71ge9zxol3,1,57.1,65.1,2024-08-04T16:06:31.778Z,2024-08-04T16:06:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132530785,1,,5132530779,141,11.0,5132530775,56,Right,5132530777,140,56.5,5132530781,212,36.8,5132530783,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071769,56,1,1,4,14,anga7587r1zv4ey71ge9zxol3,1,57.6,9.7,2024-08-04T16:06:36.930Z,2024-08-04T16:06:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132530997,56,Back,5132530999,140,47.1,5132531005,212,24.5,5132531009,213,2.04,5132531001,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071847,57,1,1,4,16,anga7587r1zv4ey71ge9zxol3,1,46.7,42.2,2024-08-04T16:06:39.154Z,2024-08-04T16:06:44Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132531411,56,Left,5132531413,140,60.9,5132531409,155,,5132531421,1,,5132531415,141,95.6,5132531417,212,39.3,5132531419,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071893,58,1,1,4,21,anga7587r1zv4ey71ge9zxol3,1,67.0,94.8,2024-08-04T16:06:44.065Z,2024-08-04T16:06:46Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132531641,213,5.10,5132531635,140,75.8,5132531637,141,61.8,5132531639,212,24.3,5132531633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071899,59,61,1,4,22,anga7587r1zv4ey71ge9zxol3,0,71.1,62.1,2024-08-04T16:06:44.721Z,2024-08-04T19:09:31Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132531679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071905,60,83,1,4,23,anga7587r1zv4ey71ge9zxol3,0,70.1,62.4,2024-08-04T16:06:46.217Z,2024-08-04T19:09:39Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132532083,399,etz3rjq7chhaomst5u28nnff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071941,22,1,1,4,24,9qsmopgutr7ut5g6workk8w4i,1,30.0,30.5,2024-08-04T16:06:47.210Z,2024-08-04T16:06:50Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132531923,56,Back,5132531925,140,32.6,5132531927,141,49.6,5132531931,213,1.36,5132531929,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071959,23,1,1,4,28,9qsmopgutr7ut5g6workk8w4i,1,32.6,61.0,2024-08-04T16:06:50.795Z,2024-08-04T16:06:52Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5132532049,213,2.05,5132532031,56,Back,5132532035,140,25.5,5132532039,141,82.1,5132532043,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706071987,24,1,1,4,30,9qsmopgutr7ut5g6workk8w4i,1,25.4,82.1,2024-08-04T16:06:52.395Z,2024-08-04T16:06:55Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132532193,56,Back,5132532199,212,12.1,5132532195,140,22.5,5132532197,141,64.9,5132532201,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072009,25,1,1,4,33,9qsmopgutr7ut5g6workk8w4i,1,22.5,64.9,2024-08-04T16:06:55.403Z,2024-08-04T16:06:57Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132532333,56,Back,5132532341,213,4.74,5132532339,212,20.5,5132532335,140,23.0,5132532337,141,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072067,26,1,1,4,35,9qsmopgutr7ut5g6workk8w4i,1,25.0,30.9,2024-08-04T16:06:57.547Z,2024-08-04T16:07:01Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132532757,141,6.1,5132532755,140,35.1,5132532759,212,19.9,5132532753,56,Back,5132532761,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072107,27,1,1,4,39,9qsmopgutr7ut5g6workk8w4i,1,40.2,4.4,2024-08-04T16:07:01.291Z,2024-08-04T17:02:47Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5132532955,213,0.57,5132532949,140,50.4,5132532951,141,14.5,5132532947,56,Right,5132532953,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072131,28,1,1,4,41,9qsmopgutr7ut5g6workk8w4i,1,53.0,12.8,2024-08-04T16:07:03.355Z,2024-08-04T16:07:05Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5132533077,56,Back,5132533079,140,42.9,5132533085,213,3.65,5132533083,212,12.1,5132533081,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072227,29,1,1,4,42,9qsmopgutr7ut5g6workk8w4i,1,42.3,4.7,2024-08-04T16:07:04.923Z,2024-08-04T17:02:39Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5132533593,56,Right,5132533601,213,6.19,5132533595,140,51.7,5132533597,141,3.4,5132533599,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072263,30,1,1,4,47,9qsmopgutr7ut5g6workk8w4i,1,61.7,13.3,2024-08-04T16:07:10.043Z,2024-08-04T16:07:12Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5132533833,56,Center,5132533841,213,0.85,5132533837,141,40.9,5132533835,140,77.5,5132533839,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072269,31,50,1,4,50,9qsmopgutr7ut5g6workk8w4i,1,77.6,39.8,2024-08-04T16:07:12.283Z,2024-08-04T16:07:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5132533849,56,Center,5132533851,286,,5132536523,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072737,64,7,1,4,50,anga7587r1zv4ey71ge9zxol3,1,22.4,60.2,2024-08-04T16:07:12.284Z,2024-08-04T19:10:20Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132536453,285,,5132536451,56,Back,5132536493,233,31,5133143197,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072363,62,1,1,4,55,anga7587r1zv4ey71ge9zxol3,0,15.1,29.7,2024-08-04T16:07:17.824Z,2024-08-04T16:07:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132534451,212,50.2,5132534453,213,5.99,5132534425,155,,5132534431,56,Right,5132534437,140,60.9,5132534443,141,8.3,5132534455,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072459,32,4,1,4,59,9qsmopgutr7ut5g6workk8w4i,1,39.0,87.0,2024-08-04T16:07:21.787Z,2024-08-04T19:10:37Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132535011,233,63,5133144345,294,,5132534973,13,,5132534983,286,,5132534975,56,Back,5132534977,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072421,63,4,1,4,59,anga7587r1zv4ey71ge9zxol3,0,61.0,13.0,2024-08-04T16:07:21.788Z,2024-08-04T19:10:40Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132534797,285,,5132535035,233,32,5132534789,13,,5132534791,56,Right,5132534793,152,,5133144549,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072653,33,1,1,5,16,9qsmopgutr7ut5g6workk8w4i,1,40.3,80.0,2024-08-04T16:07:39.243Z,2024-08-04T16:07:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132536009,212,18.0,5132536007,141,59.8,5132536005,140,51.4,5132536293,189,,5132536011,213,5.42,5132535999,5,,5132536003,56,Center,5132536001,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072695,34,1,1,5,18,9qsmopgutr7ut5g6workk8w4i,1,52.3,60.0,2024-08-04T16:07:40.779Z,2024-08-04T16:07:43Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5132536251,140,50.7,5132536249,56,Center,5132536253,141,78.4,5132536257,213,1.70,5132536255,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072751,35,1,1,5,21,9qsmopgutr7ut5g6workk8w4i,1,54.5,76.7,2024-08-04T16:07:44.171Z,2024-08-04T16:07:45Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132536547,141,64.1,5132536545,140,56.5,5132536549,212,8.8,5132536551,213,4.95,5132536543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072781,36,1,1,5,23,9qsmopgutr7ut5g6workk8w4i,1,56.5,64.1,2024-08-04T16:07:45.547Z,2024-08-04T16:07:48Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132536683,140,54.3,5132536681,56,Center,5132536689,213,1.85,5132536687,212,8.4,5132536685,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072819,37,1,1,5,26,9qsmopgutr7ut5g6workk8w4i,1,59.2,75.7,2024-08-04T16:07:48.539Z,2024-08-04T16:07:51Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132536927,212,7.3,5132536925,141,66.7,5132536929,213,4.13,5132536921,56,Center,5132536923,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072893,38,1,1,5,28,9qsmopgutr7ut5g6workk8w4i,1,54.6,67.3,2024-08-04T16:07:51.019Z,2024-08-04T19:11:31Z,etz3rjq7chhaomst5u28nnff9,D. Wass,1.0,,5132542335,22,,5132537327,56,Center,5132537331,141,54.4,5133148213,154,,5132537335,213,6.01,5132537333,212,33.0,5132537325,155,,5132537329,140,84.9,5132537337,1,5132542333,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072993,39,3,1,5,33,9qsmopgutr7ut5g6workk8w4i,1,88.8,53.8,2024-08-04T16:07:55.627Z,2024-08-04T19:11:02Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5132537879,286,,5133146129,465,,5132537923,233,65,5132537877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072943,65,45,1,5,33,anga7587r1zv4ey71ge9zxol3,0,11.2,46.2,2024-08-04T16:07:55.627Z,2024-08-04T18:17:41Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132537623,56,Back,5132537625,285,,5132537949,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706072997,40,16,1,5,35,9qsmopgutr7ut5g6workk8w4i,1,91.9,53.4,2024-08-04T16:07:57.763Z,2024-08-04T19:11:32Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5132542373,231,52.7,5132540137,374,2024-08-04 17:07:57.234,5132542351,79,,5133148255,395,6.0,5132542361,103,22.2,5132542359,102,51.0,5132537891,254,,5132537889,56,Center,5133148257,396,5133148253,89,,5132537887,17,,47.8,5133148251,154,5132542355,55,38,5132542353,29,5132537885,22,5132542371,230,94.0,5132542367,215,5132540141,375,05:34.963,5132542363,214,5132540131,72,5133148249,114,,,,
2706073983,66,1,1,6,48,anga7587r1zv4ey71ge9zxol3,1,49.9,50.0,2024-08-04T16:09:10.846Z,2024-08-04T16:09:48Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132546137,189,,5132543465,1,,5132543467,279,G,5132543455,56,Back,5132543457,140,33.0,5132543459,141,8.0,5132543463,213,4.16,5132543461,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706073991,67,61,1,6,49,anga7587r1zv4ey71ge9zxol3,1,33.0,8.0,2024-08-04T16:09:12.120Z,2024-08-04T16:09:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132546027,189,,5132543485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074073,68,1,1,6,53,anga7587r1zv4ey71ge9zxol3,1,22.9,39.1,2024-08-04T16:09:15.774Z,2024-08-04T16:09:20Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132543983,212,14.3,5132543981,141,60.0,5132543973,56,Back,5132543985,213,1.50,5132543979,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074097,69,1,1,6,58,anga7587r1zv4ey71ge9zxol3,1,24.4,60.2,2024-08-04T16:09:20.334Z,2024-08-04T16:09:21Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132544137,140,33.4,5132544135,56,Back,5132544139,141,74.5,5132544141,212,13.6,5132544143,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074127,70,1,1,6,59,anga7587r1zv4ey71ge9zxol3,1,34.0,74.4,2024-08-04T16:09:21.742Z,2024-08-04T16:09:24Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132544307,213,5.12,5132544305,212,7.8,5132544299,56,Back,5132544301,140,36.9,5132544303,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074133,71,1,1,7,1,anga7587r1zv4ey71ge9zxol3,0,39.3,63.4,2024-08-04T16:09:23.918Z,2024-08-04T16:09:24Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132544345,213,0.95,5132544337,56,Back,5132544335,155,,5132544339,140,40.4,5132544341,141,65.8,5132544343,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074149,41,8,1,7,3,9qsmopgutr7ut5g6workk8w4i,1,60.8,30.3,2024-08-04T16:09:25.527Z,2024-08-04T19:12:14Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5133151313,384,,5132544401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074231,43,1,1,7,4,9qsmopgutr7ut5g6workk8w4i,0,46.8,54.9,2024-08-04T16:09:26.676Z,2024-08-04T19:12:25Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5132544839,213,0.25,5132544837,212,11.7,5132544835,141,59.2,5132544833,140,57.6,5132544831,56,Center,5132544829,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706179943,883,8,1,7,5,anga7587r1zv4ey71ge9zxol3,1,41.0,38.9,2024-08-04T16:09:27.448Z,2024-08-04T19:12:36Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5133153097,383,,5133152797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074225,42,43,1,7,5,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-04T16:09:27.739Z,2024-08-04T16:09:32Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5132544791,141,55.0,5132544793,212,0,5132544787,56,Back,5132544785,3,0,5132544795,213,3.14,5132545063,144,1,5132544789,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074243,72,1,1,7,7,anga7587r1zv4ey71ge9zxol3,1,33.2,35.4,2024-08-04T16:09:29.614Z,2024-08-04T16:09:31Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132544915,213,4.29,5132544913,212,7.1,5132544911,141,25.9,5132544909,140,30.4,5132544907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074297,73,1,1,7,9,anga7587r1zv4ey71ge9zxol3,1,30.4,25.9,2024-08-04T16:09:31.438Z,2024-08-04T16:09:34Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132545191,140,33.5,5132545193,141,5.3,5132545197,213,4.94,5132545195,212,14.4,5132545189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074345,74,1,1,7,12,anga7587r1zv4ey71ge9zxol3,0,37.5,9.8,2024-08-04T16:09:34.526Z,2024-08-04T16:09:37Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132545501,1,,5132545491,56,Center,5132545493,140,85.3,5132545495,141,34.9,5132545497,212,53.0,5132545499,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706074383,45,1,1,7,17,9qsmopgutr7ut5g6workk8w4i,1,10.9,62.6,2024-08-04T16:09:39.452Z,2024-08-04T16:09:41Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132545681,212,15.7,5132545683,213,5.79,5132545679,141,51.6,5132545675,56,Back,5132545677,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
