id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2813433379,30,1,1,3,9,9qsmopgutr7ut5g6workk8w4i,1,67.3,12.5,2025-05-11T12:03:49.677Z,2025-05-11T12:03:50Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719835069,213,1.41,5719835067,212,5.2,5719835065,141,20.1,5719835061,56,Right,5719835063,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433423,31,1,1,3,10,9qsmopgutr7ut5g6workk8w4i,1,68.1,20.1,2025-05-11T12:03:50.813Z,2025-05-11T12:03:52Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719835275,212,27.1,5719835279,213,6.12,5719835269,141,13.7,5719835265,56,Right,5719835267,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433437,32,1,1,3,11,9qsmopgutr7ut5g6workk8w4i,0,93.7,13.7,2025-05-11T12:03:52.125Z,2025-05-11T18:10:25Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719835377,141,46.6,5719835379,212,22.6,5719835369,2,,5719835381,213,1.71,5721694789,225,,5719835375,140,90.7,5721694793,20,,5719835373,56,Center,5721694791,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433441,28,8,1,3,12,77tfx9me4aaqhzv78bmgsy9bg,1,9.4,59.7,2025-05-11T12:03:53.057Z,2025-05-11T18:10:30Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5719835399,56,Back,5721695119,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433629,29,12,1,3,13,77tfx9me4aaqhzv78bmgsy9bg,1,9.4,59.7,2025-05-11T12:03:54.049Z,2025-05-11T12:04:00Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5719836397,56,Back,5719836401,141,74.5,5719836405,213,0.42,5719836399,140,30.8,5719836403,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433567,33,1,1,3,15,9qsmopgutr7ut5g6workk8w4i,1,67.3,24.6,2025-05-11T12:03:56.158Z,2025-05-11T12:03:58Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719836013,212,12.3,5719836015,213,5.72,5719836011,141,14.9,5719836009,140,77.2,5719836003,3,,5719836005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433571,34,43,1,3,17,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-11T12:03:57.902Z,2025-05-11T12:04:03Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719836761,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433623,35,1,1,3,17,9qsmopgutr7ut5g6workk8w4i,1,77.2,14.9,2025-05-11T12:03:58.094Z,2025-05-11T12:04:00Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719836337,213,0.49,5719836333,141,26.2,5719836329,56,Center,5719836335,212,16.2,5719836331,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433637,36,50,1,3,19,9qsmopgutr7ut5g6workk8w4i,1,91.9,22.4,2025-05-11T12:04:00.333Z,2025-05-11T12:04:05Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719836435,286,,5719836699,233,30,5719836433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433685,30,7,1,3,19,77tfx9me4aaqhzv78bmgsy9bg,1,8.1,77.6,2025-05-11T12:04:00.334Z,2025-05-11T18:10:46Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5721696493,385,,5719836651,285,,5719836647,167,,5719836683,233,36,5719836649,56,Back,5721696497,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433747,31,5,1,3,21,77tfx9me4aaqhzv78bmgsy9bg,0,10.6,101.6,2025-05-11T12:04:02.173Z,2025-05-11T12:30:27Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5719836901,56,Back,5719837153,233,37,5719836903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813433769,37,5,1,3,21,9qsmopgutr7ut5g6workk8w4i,1,89.4,-1.6,2025-05-11T12:04:02.173Z,2025-05-11T12:30:27Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719837103,233,31,5719836999,56,Right,5719837001,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813434537,38,1,1,3,50,9qsmopgutr7ut5g6workk8w4i,0,84.3,0.0,2025-05-11T12:04:30.911Z,2025-05-11T12:04:36Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5719840913,212,26.5,5719840921,1,,5719840907,141,34.9,5719840903,140,93.0,5719840897,107,,5719840917,213,1.22,5719840899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813434559,32,44,1,3,55,77tfx9me4aaqhzv78bmgsy9bg,1,6.9,63.0,2025-05-11T12:04:36.030Z,2025-05-11T12:58:59Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5719841025,56,Back,5719841191,233,39,5719841027,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813434551,39,44,1,3,55,9qsmopgutr7ut5g6workk8w4i,0,93.1,37.0,2025-05-11T12:04:36.031Z,2025-05-11T12:59:00Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5719840977,56,Center,5719841201,233,32,5719840979,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813434585,33,12,1,3,56,77tfx9me4aaqhzv78bmgsy9bg,1,6.6,59.1,2025-05-11T12:04:36.898Z,2025-05-11T12:04:39Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5719841163,15,,5719841259,167,,5719841119,141,63.3,5719841115,56,Back,5719841123,213,2.79,5719841117,140,0.0,5719841121,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813434611,34,6,1,3,56,77tfx9me4aaqhzv78bmgsy9bg,0,2.1,64.0,2025-05-11T12:04:36.994Z,2025-05-11T18:11:22Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5719841335,56,Back,5719841339,73,,5719841375,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813434577,40,6,1,3,56,9qsmopgutr7ut5g6workk8w4i,1,97.9,36.0,2025-05-11T12:04:36.994Z,2025-05-11T18:11:15Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5719841349,233,34,5719841227,56,Center,5719841229,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435009,41,1,1,4,15,9qsmopgutr7ut5g6workk8w4i,0,99.5,0.5,2025-05-11T12:04:56.288Z,2025-05-11T18:11:25Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5719843523,1,,5719843507,6,,5719843515,140,90.0,5719843509,155,,5719843511,224,,5721699775,20,,5719843513,56,Center,5719843521,213,1.87,5719843517,141,5719843505,2,5719843519,212,,,,,,,,,,,,,,,,,,,47.9,,33.7,,,,,,
2813435029,35,44,1,4,17,77tfx9me4aaqhzv78bmgsy9bg,1,9.4,55.8,2025-05-11T12:04:58.639Z,2025-05-11T12:59:00Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5719843619,285,,5719843615,56,Back,5719843719,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435021,42,44,1,4,17,9qsmopgutr7ut5g6workk8w4i,0,90.6,44.2,2025-05-11T12:04:58.640Z,2025-05-11T12:59:00Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5719843583,286,,5719843751,233,35,5719843581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435041,36,12,1,4,18,77tfx9me4aaqhzv78bmgsy9bg,1,8.5,62.1,2025-05-11T12:04:59.203Z,2025-05-11T12:05:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5719843663,141,42.2,5719843659,56,Back,5719843683,15,,5719843661,140,19.8,5719843665,212,18.0,5719843667,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435067,43,13,1,4,20,9qsmopgutr7ut5g6workk8w4i,1,81.8,54.2,2025-05-11T12:05:00.895Z,2025-05-11T18:11:45Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719843827,56,Center,5720005037,147,57.4,5720004285,153,,5720173861,215,,5720005041,231,49.1,5720005031,328,,5720005027,102,59.3,5720005023,25,,5720005039,230,5720005025,73,5720004281,20,5719843825,18,,5720005035,146,96.4,5720005033,458,,5720005029,103,1.4,,,,,,,98.4,,,,,,,,
2813435089,37,12,1,4,20,77tfx9me4aaqhzv78bmgsy9bg,1,7.3,43.6,2025-05-11T12:05:00.995Z,2025-05-11T13:02:40Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5719843939,56,Back,5720160869,140,38.6,5720160875,213,5.85,5720160871,141,21.3,5720160873,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435179,44,1,1,4,24,9qsmopgutr7ut5g6workk8w4i,1,58.4,90.8,2025-05-11T12:05:04.671Z,2025-05-11T12:05:06Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5719844363,140,76.3,5719844361,56,Left,5719844365,141,92.1,5719844369,213,0.05,5719844367,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435217,45,1,1,4,25,9qsmopgutr7ut5g6workk8w4i,1,76.3,92.1,2025-05-11T12:05:06.415Z,2025-05-11T12:05:08Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719844649,140,72.6,5719844659,213,4.32,5719844651,141,78.4,5719844655,212,10.1,5719844647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435401,46,1,1,4,27,9qsmopgutr7ut5g6workk8w4i,1,65.0,78.1,2025-05-11T12:05:08.639Z,2025-05-11T18:12:08Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719845631,212,26.7,5719845633,213,3.09,5719845627,140,39.6,5719845629,141,80.1,5719845625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435465,47,1,1,4,34,9qsmopgutr7ut5g6workk8w4i,1,43.1,67.6,2025-05-11T12:05:15.008Z,2025-05-11T12:05:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5719845903,212,18.1,5719845897,140,42.4,5719845901,141,41.0,5719845905,213,4.67,5719845893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435579,48,1,1,4,36,9qsmopgutr7ut5g6workk8w4i,1,42.5,40.4,2025-05-11T12:05:17.663Z,2025-05-11T12:05:22Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5719846367,213,4.77,5719846359,56,Back,5719846361,140,42.9,5719846365,212,7.4,5719846363,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435619,49,1,1,4,41,9qsmopgutr7ut5g6workk8w4i,1,42.9,29.5,2025-05-11T12:05:22.032Z,2025-05-11T12:05:23Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5719846539,213,2.18,5719846537,212,5.5,5719846533,140,39.9,5719846535,141,36.1,5719846531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435791,50,1,1,4,43,9qsmopgutr7ut5g6workk8w4i,1,40.2,35.7,2025-05-11T12:05:23.840Z,2025-05-11T12:05:30Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5719847495,212,23.8,5719847499,213,5.36,5719847491,140,53.8,5719847489,56,Right,5719847493,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435853,51,1,1,4,49,9qsmopgutr7ut5g6workk8w4i,1,40.5,15.8,2025-05-11T12:05:30.400Z,2025-05-11T12:05:33Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719847839,141,33.7,5719847835,140,13.0,5719847841,212,31.3,5719847831,56,Back,5719847843,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435967,52,1,1,4,52,9qsmopgutr7ut5g6workk8w4i,1,13.0,33.7,2025-05-11T12:05:32.881Z,2025-05-11T18:12:27Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5719848389,213,5.83,5721704397,155,,5719848387,212,38.2,5719848383,140,45.7,5719848391,1,,5719848385,141,9.1,5719848381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435973,53,61,1,4,55,9qsmopgutr7ut5g6workk8w4i,0,45.7,9.1,2025-05-11T12:05:36.456Z,2025-05-11T12:07:26Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719848401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813435987,38,1,1,4,56,77tfx9me4aaqhzv78bmgsy9bg,0,52.5,98.1,2025-05-11T12:05:37.411Z,2025-05-11T18:12:53Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5719848481,212,14.0,5719848487,213,5.68,5719848475,56,Left,5719848479,141,86.5,5719848477,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436061,54,1,1,4,57,9qsmopgutr7ut5g6workk8w4i,0,41.8,12.9,2025-05-11T12:05:38.512Z,2025-05-11T12:05:40Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5719848899,141,9.7,5719848901,212,31.4,5719848905,1,,5719848897,140,71.6,5719848903,213,6.21,5719848891,157,,5719848895,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436177,39,12,1,5,1,77tfx9me4aaqhzv78bmgsy9bg,1,33.3,92.6,2025-05-11T12:05:41.893Z,2025-05-11T18:12:59Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5719849489,213,2.98,5719849479,56,Back,5719849481,140,15.5,5719849485,212,18.9,5721706965,15,,5719849483,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436283,55,1,1,5,5,9qsmopgutr7ut5g6workk8w4i,1,80.4,9.1,2025-05-11T12:05:46.609Z,2025-05-11T12:05:48Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5719849993,212,3.4,5719849995,213,2.48,5719849991,141,12.2,5719849987,56,Right,5719849989,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436317,56,1,1,5,7,9qsmopgutr7ut5g6workk8w4i,1,77.8,12.2,2025-05-11T12:05:48.496Z,2025-05-11T12:05:50Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719850165,141,7.3,5719850161,56,Right,5719850163,140,76.3,5719850167,212,3.7,5719850169,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436355,57,1,1,5,9,9qsmopgutr7ut5g6workk8w4i,1,76.3,7.3,2025-05-11T12:05:50.352Z,2025-05-11T12:05:52Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5719850321,212,9.7,5719850323,213,3.08,5719850315,56,Right,5719850317,140,67.1,5719850319,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436415,58,1,1,5,11,9qsmopgutr7ut5g6workk8w4i,1,67.1,8.2,2025-05-11T12:05:51.857Z,2025-05-11T12:05:54Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719850695,213,2.41,5719850691,141,15.9,5719850693,212,7.9,5719850687,56,Right,5719850689,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436449,59,1,1,5,14,9qsmopgutr7ut5g6workk8w4i,1,61.5,17.4,2025-05-11T12:05:54.689Z,2025-05-11T12:05:56Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719851005,212,13.8,5719850995,56,Center,5719851003,141,34.2,5719850999,140,54.1,5719851007,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436555,60,1,1,5,15,9qsmopgutr7ut5g6workk8w4i,1,57.6,32.9,2025-05-11T12:05:56.561Z,2025-05-11T18:13:23Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5719851571,56,Left,5719851575,140,58.3,5719851577,141,94.0,5719851579,212,41.6,5721709371,196,,5719851581,213,1.55,5719851583,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436651,61,1,1,5,21,9qsmopgutr7ut5g6workk8w4i,1,69.5,93.8,2025-05-11T12:06:02.545Z,2025-05-11T12:06:07Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5719852049,141,86.0,5719852047,140,49.7,5719852045,56,Back,5719852051,212,21.5,5719852053,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436705,62,1,1,5,26,9qsmopgutr7ut5g6workk8w4i,1,48.7,77.9,2025-05-11T12:06:07.041Z,2025-05-11T12:06:09Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5719852361,56,Back,5719852365,141,52.7,5719852363,140,45.3,5719852367,212,17.5,5719852369,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436809,63,1,1,5,29,9qsmopgutr7ut5g6workk8w4i,1,46.0,47.3,2025-05-11T12:06:09.697Z,2025-05-11T12:06:14Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5719852785,213,4.83,5719852781,141,21.9,5719852779,140,48.0,5719852777,56,Back,5719852783,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436847,64,1,1,5,33,9qsmopgutr7ut5g6workk8w4i,1,46.8,33.4,2025-05-11T12:06:13.906Z,2025-05-11T12:06:16Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719852995,212,9.6,5719852991,140,41.8,5719852993,141,45.2,5719852989,56,Back,5719852997,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436901,65,1,1,5,35,9qsmopgutr7ut5g6workk8w4i,1,41.8,45.2,2025-05-11T12:06:15.953Z,2025-05-11T12:06:18Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5719853269,140,46.2,5719853267,56,Back,5719853273,212,19.2,5719853271,141,72.6,5719853275,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436925,40,43,1,5,36,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-11T12:06:17.572Z,2025-05-11T18:13:38Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5719854189,399,bnar4f48vnx4oaz2lzch48es5,5721710627,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436995,66,1,1,5,37,9qsmopgutr7ut5g6workk8w4i,1,46.0,82.7,2025-05-11T12:06:18.209Z,2025-05-11T12:06:22Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5719853717,213,0.47,5719853713,141,93.2,5719853715,212,15.8,5719853709,56,Left,5719853711,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437051,67,1,1,5,41,9qsmopgutr7ut5g6workk8w4i,1,48.4,86.9,2025-05-11T12:06:22.450Z,2025-05-11T12:06:25Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5719854017,213,4.58,5719854013,141,75.3,5719854011,140,47.4,5719854015,212,8.0,5719854009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813778571,941,83,1,5,43,77tfx9me4aaqhzv78bmgsy9bg,1,57.8,24.2,2025-05-11T12:06:23.800Z,2025-05-11T18:13:50Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5721711283,399,etz3rjq7chhaomst5u28nnff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437075,68,1,1,5,44,9qsmopgutr7ut5g6workk8w4i,1,46.4,72.6,2025-05-11T12:06:25.010Z,2025-05-11T12:06:26Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5719854157,56,Back,5719854159,140,41.7,5719854163,212,26.5,5719854161,141,34.3,5719854165,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437227,69,1,1,5,49,9qsmopgutr7ut5g6workk8w4i,1,42.9,33.0,2025-05-11T12:06:30.498Z,2025-05-11T12:06:32Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719854919,141,12.8,5719854917,140,55.9,5719854915,56,Right,5719854923,213,5.49,5719854921,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437249,70,1,1,5,52,9qsmopgutr7ut5g6workk8w4i,1,58.1,10.0,2025-05-11T12:06:32.834Z,2025-05-11T12:06:34Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719855037,212,5.6,5719855039,213,0.12,5719855033,140,63.4,5719855031,56,Right,5719855035,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437427,71,1,1,5,53,9qsmopgutr7ut5g6workk8w4i,1,63.4,11.0,2025-05-11T12:06:33.938Z,2025-05-11T12:06:41Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719856005,140,56.9,5719856003,56,Right,5719856011,213,3.61,5719856009,212,7.7,5719856007,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437391,41,43,1,5,59,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-11T12:06:39.718Z,2025-05-11T18:14:25Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5721713977,144,83,5719856065,399,hsobzlp177f9755mpsi7szmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437435,72,50,1,6,0,9qsmopgutr7ut5g6workk8w4i,1,47.2,4.2,2025-05-11T12:06:41.475Z,2025-05-11T12:06:44Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719856035,286,,5719856389,233,42,5719856033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437475,42,7,1,6,0,77tfx9me4aaqhzv78bmgsy9bg,1,52.8,95.8,2025-05-11T12:06:41.476Z,2025-05-11T18:14:27Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5719856315,233,72,5721714153,385,,5719856263,56,Left,5719856261,167,,5719856265,285,,5721714155,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813779163,774,56,1,6,1,9qsmopgutr7ut5g6workk8w4i,1,40.6,4.6,2025-05-11T12:06:42.628Z,2025-05-11T18:14:36Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5721714421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437543,43,5,1,6,2,77tfx9me4aaqhzv78bmgsy9bg,0,54.4,101.4,2025-05-11T12:06:43.058Z,2025-05-11T12:30:28Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5719856669,347,,5719856667,56,Left,5719856765,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437503,73,5,1,6,2,9qsmopgutr7ut5g6workk8w4i,1,45.6,-1.4,2025-05-11T12:06:43.058Z,2025-05-11T12:30:27Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719856427,347,,5719856423,56,Back,5719856725,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437579,74,1,1,6,3,9qsmopgutr7ut5g6workk8w4i,1,44.8,0.0,2025-05-11T12:06:43.810Z,2025-05-11T12:06:46Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719856863,213,2.26,5719856855,56,Back,5719856861,212,10.6,5719856853,107,,5719856857,140,38.4,5719856859,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437713,75,1,1,6,6,9qsmopgutr7ut5g6workk8w4i,1,38.3,13.4,2025-05-11T12:06:46.722Z,2025-05-11T12:06:52Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719857455,213,1.83,5719857451,141,27.9,5719857453,212,10.2,5719857447,56,Back,5719857449,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437769,76,1,1,6,11,9qsmopgutr7ut5g6workk8w4i,1,34.7,37.9,2025-05-11T12:06:52.307Z,2025-05-11T12:06:54Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5719857705,213,4.89,5719857701,141,16.7,5719857699,140,37.1,5719857697,56,Back,5719857703,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437781,77,1,1,6,14,9qsmopgutr7ut5g6workk8w4i,1,38.5,13.5,2025-05-11T12:06:54.754Z,2025-05-11T12:06:55Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719857765,213,5.98,5719857761,141,4.4,5719857757,56,Right,5719857759,140,57.5,5719857763,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
