id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2780177639,46,4,1,2,45,9qsmopgutr7ut5g6workk8w4i,0,37.2,18.0,2025-02-23T15:03:58.627Z,2025-02-23T18:03:14Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5536972355,285,,5537858927,294,,5536972351,152,,5536972347,13,,5536972491,233,12,5536972349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780178649,13,1,1,3,42,c165yjiny1qnmfdvefxvflnkc,0,63.0,79.9,2025-02-23T15:04:56.511Z,2025-02-23T18:04:04Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5536977791,141,53.6,5536977785,152,,5536977787,56,Center,5536977789,140,85.3,5536977783,155,,5536977781,5,,5536977799,213,5.63,5536977795,212,29.5,5537863689,225,,5537863319,20,5536977779,2,,5537863691,387,,,,,,,,,,,,,,,,,,,,,,
2780178783,47,12,1,3,45,9qsmopgutr7ut5g6workk8w4i,1,13.9,46.3,2025-02-23T15:04:58.875Z,2025-02-23T15:13:58Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5536978531,141,55.1,5536978529,140,25.6,5536978527,56,Back,5537033783,15,,5536978539,213,0.45,5536978535,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780178769,14,1,1,3,47,c165yjiny1qnmfdvefxvflnkc,1,74.8,47.5,2025-02-23T15:05:01.136Z,2025-02-23T15:05:03Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5536978453,141,30.7,5536978451,140,69.2,5536978447,3,,5536978449,56,Center,5536978455,212,12.8,5536978457,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780178773,15,61,1,3,49,c165yjiny1qnmfdvefxvflnkc,0,68.7,28.7,2025-02-23T15:05:03.184Z,2025-02-23T15:05:03Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5536978481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780178809,48,12,1,3,50,9qsmopgutr7ut5g6workk8w4i,1,27.8,72.8,2025-02-23T15:05:03.956Z,2025-02-23T18:04:20Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5536978675,212,4.2,5536978677,213,0.82,5536978669,56,Back,5536978673,141,77.3,5536978671,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780178875,16,61,1,3,50,c165yjiny1qnmfdvefxvflnkc,1,71.0,29.9,2025-02-23T15:05:04.494Z,2025-02-23T15:57:17Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5536979057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780178895,17,5,1,3,51,c165yjiny1qnmfdvefxvflnkc,0,61.0,-1.3,2025-02-23T15:05:04.830Z,2025-02-23T15:35:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5536979251,233,49,5536979163,347,,5536979155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780178819,49,5,1,3,51,9qsmopgutr7ut5g6workk8w4i,1,39.0,101.3,2025-02-23T15:05:04.830Z,2025-02-23T15:35:59Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5536978705,56,Back,5536978707,347,,5536979211,233,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179117,50,1,1,4,6,9qsmopgutr7ut5g6workk8w4i,1,44.1,100.0,2025-02-23T15:05:19.591Z,2025-02-23T15:05:20Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5536980371,212,9.4,5536980373,213,4.13,5536980363,107,,5536980369,141,90.2,5536980365,56,Back,5536980367,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179143,51,1,1,4,7,9qsmopgutr7ut5g6workk8w4i,1,39.2,90.2,2025-02-23T15:05:20.619Z,2025-02-23T15:05:21Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5536980523,141,95.4,5536980521,140,36.9,5536980519,56,Back,5536980525,212,4.3,5536980527,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179159,52,1,1,4,7,9qsmopgutr7ut5g6workk8w4i,1,36.9,95.4,2025-02-23T15:05:21.507Z,2025-02-23T15:05:22Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5536980595,213,5.46,5536980589,140,38.7,5536980587,56,Back,5536980593,212,2.8,5536980591,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179179,53,1,1,4,8,9qsmopgutr7ut5g6workk8w4i,1,38.7,92.4,2025-02-23T15:05:22.155Z,2025-02-23T15:05:23Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5536980713,213,3.46,5536980701,140,32.1,5536980705,141,89.0,5536980707,212,7.3,5536980699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179201,54,1,1,4,9,9qsmopgutr7ut5g6workk8w4i,1,32.1,89.0,2025-02-23T15:05:23.083Z,2025-02-23T15:05:24Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5536980825,212,6.8,5536980827,213,5.17,5536980823,141,80.0,5536980821,140,35.0,5536980819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179297,55,1,1,4,10,9qsmopgutr7ut5g6workk8w4i,1,35.0,80.0,2025-02-23T15:05:23.939Z,2025-02-23T15:05:28Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5536981327,140,44.2,5536981331,141,93.0,5536981335,212,13.1,5536981339,213,0.74,5536981323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179317,56,1,1,4,15,9qsmopgutr7ut5g6workk8w4i,1,54.4,93.2,2025-02-23T15:05:28.755Z,2025-02-23T15:05:29Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5536981427,212,5.2,5536981425,141,86.8,5536981419,56,Left,5536981421,140,51.7,5536981431,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179347,57,1,1,4,16,9qsmopgutr7ut5g6workk8w4i,1,51.7,86.8,2025-02-23T15:05:29.604Z,2025-02-23T15:05:31Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5536981611,213,2.66,5536981603,56,Back,5536981609,212,10.0,5536981607,141,93.6,5536981605,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179405,58,1,1,4,17,9qsmopgutr7ut5g6workk8w4i,1,43.3,93.6,2025-02-23T15:05:30.892Z,2025-02-23T15:08:31Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5536981899,212,9.9,5536981901,213,0.01,5536981897,141,93.8,5536981895,140,52.7,5536981891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179471,59,1,1,4,19,9qsmopgutr7ut5g6workk8w4i,1,50.9,93.6,2025-02-23T15:05:33.419Z,2025-02-23T15:05:37Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5536982313,140,38.6,5536982311,56,Back,5536982315,141,54.6,5536982317,212,29.5,5536982319,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179525,60,1,1,4,23,9qsmopgutr7ut5g6workk8w4i,1,37.6,53.6,2025-02-23T15:05:37.059Z,2025-02-23T15:05:40Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5536982619,140,45.5,5536982623,212,10.7,5536982617,56,Back,5536982621,141,63.6,5536982625,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179575,61,1,1,4,27,9qsmopgutr7ut5g6workk8w4i,1,48.3,53.4,2025-02-23T15:05:41.091Z,2025-02-23T15:05:42Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5536982869,140,57.6,5536982873,212,30.4,5536982867,56,Right,5536982871,141,11.0,5536982875,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179647,62,1,1,4,28,9qsmopgutr7ut5g6workk8w4i,1,57.6,11.0,2025-02-23T15:05:42.196Z,2025-02-23T15:05:45Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5536983259,212,12.5,5536983257,141,23.7,5536983255,140,66.2,5536983261,213,0.76,5536983253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179661,63,1,1,4,32,9qsmopgutr7ut5g6workk8w4i,1,66.2,25.2,2025-02-23T15:05:45.707Z,2025-02-23T15:05:46Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5536983345,213,4.34,5536983337,56,Right,5536983339,140,63.2,5536983343,212,8.7,5536983341,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179683,64,1,1,4,33,9qsmopgutr7ut5g6workk8w4i,0,62.9,12.5,2025-02-23T15:05:46.611Z,2025-02-23T15:06:14Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5536983443,140,67.4,5536983441,56,Center,5536983449,213,0.92,5536983445,141,21.6,5536983447,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179691,18,8,1,4,35,c165yjiny1qnmfdvefxvflnkc,1,27.0,81.6,2025-02-23T15:05:48.577Z,2025-02-23T18:05:27Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5537871201,385,,5536983485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179777,65,1,1,4,36,9qsmopgutr7ut5g6workk8w4i,1,65.8,30.5,2025-02-23T15:05:50.403Z,2025-02-23T18:05:39Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5536983915,1,,5536983905,56,Left,5536983907,140,80.2,5536983909,141,88.3,5536983913,213,1.20,5536983911,212,42.1,5536983901,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179839,66,1,1,4,40,9qsmopgutr7ut5g6workk8w4i,1,80.6,88.9,2025-02-23T15:05:53.667Z,2025-02-23T15:05:57Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5536984235,212,14.6,5536984237,213,5.50,5536984229,56,Center,5536984233,141,73.8,5536984231,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179883,67,1,1,4,43,9qsmopgutr7ut5g6workk8w4i,0,94.6,74.8,2025-02-23T15:05:57.235Z,2025-02-23T20:37:28Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5536984573,141,20.1,5536984571,140,100.0,5536984575,212,37.8,5536984577,213,4.89,5536984579,1,,5537873165,224,,5537873167,72,,5536984567,155,,5536984565,2,,5536984569,56,,,,,,Right,,,,,,,,,,,,,,,,,,,,,
2780180289,19,5,1,4,47,c165yjiny1qnmfdvefxvflnkc,1,-0.5,79.9,2025-02-23T15:06:00.641Z,2025-02-23T15:35:59Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5536986669,233,68,5536986645,56,Back,5536986647,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780179919,68,5,1,4,47,9qsmopgutr7ut5g6workk8w4i,0,100.5,20.1,2025-02-23T15:06:00.641Z,2025-02-23T15:35:59Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5536986683,233,19,5536984737,56,Right,5536984739,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180359,20,1,1,5,9,c165yjiny1qnmfdvefxvflnkc,0,5.4,49.9,2025-02-23T15:06:22.930Z,2025-02-23T15:06:27Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5536987045,1,,5536987035,56,Center,5536987037,140,71.7,5536987047,74,,5536987039,141,65.9,5536987043,213,0.16,5536987033,124,,5536987041,212,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180403,69,1,1,5,15,9qsmopgutr7ut5g6workk8w4i,1,32.9,38.8,2025-02-23T15:06:28.530Z,2025-02-23T15:09:12Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5536987249,56,Back,5536987251,140,37.2,5536987247,3,,5536987253,141,25.2,5536987257,213,5.17,5536987255,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180443,70,1,1,5,15,9qsmopgutr7ut5g6workk8w4i,1,37.1,25.2,2025-02-23T15:06:29.475Z,2025-02-23T18:06:46Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537878429,168,,5536987443,3,,5536987447,140,45.5,5536987451,212,11.3,5536987453,213,5.60,5536987445,56,Back,5536987449,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180459,21,45,1,5,18,c165yjiny1qnmfdvefxvflnkc,0,54.4,82.2,2025-02-23T15:06:31.603Z,2025-02-23T17:02:29Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5536987503,285,,5536987501,56,Left,5536987611,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180463,71,3,1,5,18,9qsmopgutr7ut5g6workk8w4i,1,45.6,17.8,2025-02-23T15:06:31.603Z,2025-02-23T18:06:51Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5536987557,233,21,5536987521,56,Back,5536987523,286,,5537878867,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180523,73,1,1,5,20,9qsmopgutr7ut5g6workk8w4i,0,61.8,20.3,2025-02-23T15:06:34.058Z,2025-02-23T18:06:59Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5536987909,212,34.9,5536987917,1,,5536987905,141,55.2,5536987897,155,,5536987901,140,86.2,5536987913,213,0.75,5536987899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180543,22,52,1,5,23,c165yjiny1qnmfdvefxvflnkc,1,14.5,43.0,2025-02-23T15:06:37.106Z,2025-02-23T18:07:03Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5537879759,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180655,23,1,1,5,27,c165yjiny1qnmfdvefxvflnkc,1,15.1,40.5,2025-02-23T15:06:40.915Z,2025-02-23T18:07:10Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5536988579,141,60.5,5536988577,140,16.2,5536988575,56,Back,5536988583,213,1.49,5536988581,212,13.6,5536988573,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180723,24,1,1,5,30,c165yjiny1qnmfdvefxvflnkc,1,17.2,61.7,2025-02-23T15:06:44.418Z,2025-02-23T18:07:16Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5536988919,141,96.5,5536988923,213,0.98,5536988915,56,Back,5536988921,212,28.4,5536988917,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180757,25,1,1,5,34,c165yjiny1qnmfdvefxvflnkc,1,32.1,93.9,2025-02-23T15:06:47.682Z,2025-02-23T15:06:51Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5536989113,212,46.2,5536989111,141,58.8,5536989109,140,69.8,5536989115,213,5.74,5536989105,155,,5536989117,1,,5536989107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180759,26,61,1,5,36,c165yjiny1qnmfdvefxvflnkc,0,71.1,56.3,2025-02-23T15:06:49.930Z,2025-02-23T15:57:12Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5536989121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180805,74,1,1,5,37,9qsmopgutr7ut5g6workk8w4i,1,26.9,39.7,2025-02-23T15:06:50.723Z,2025-02-23T15:09:42Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5536989369,56,Back,5536989371,140,4.2,5536989373,141,40.3,5536989377,213,3.12,5536989375,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180851,76,1,1,5,40,9qsmopgutr7ut5g6workk8w4i,1,3.9,40.3,2025-02-23T15:06:53.558Z,2025-02-23T15:06:56Z,3hi7nroqhsvj8elv8nd9a8ted,T. Mikkelsen,,,5536989579,56,Back,5536989585,212,12.4,5536989587,213,5.25,5536989583,141,24.6,5536989581,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180887,77,1,1,5,42,9qsmopgutr7ut5g6workk8w4i,1,8.6,12.0,2025-02-23T15:06:56.427Z,2025-02-23T15:06:58Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5536989757,213,0.59,5536989755,212,17.1,5536989751,140,22.1,5536989753,141,26.1,5536989749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780180975,78,1,1,5,44,9qsmopgutr7ut5g6workk8w4i,1,13.4,27.4,2025-02-23T15:06:58.394Z,2025-02-23T15:07:02Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5536990197,213,2.40,5536990189,56,Back,5536990195,212,15.5,5536990191,140,2.5,5536990193,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181061,79,1,1,5,49,9qsmopgutr7ut5g6workk8w4i,1,3.1,40.7,2025-02-23T15:07:03.387Z,2025-02-23T18:07:34Z,3hi7nroqhsvj8elv8nd9a8ted,T. Mikkelsen,,,5536990547,213,5.05,5536990545,212,19.7,5536990539,56,Back,5536990541,140,9.3,5536990543,141,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181067,80,1,1,5,54,9qsmopgutr7ut5g6workk8w4i,0,25.6,6.8,2025-02-23T15:07:08.163Z,2025-02-23T15:07:09Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5536990619,141,39.1,5536990615,56,Back,5536990623,213,1.12,5536990621,212,24.4,5536990617,140,35.7,5536990613,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181095,27,1,1,5,56,c165yjiny1qnmfdvefxvflnkc,0,62.2,59.3,2025-02-23T15:07:09.554Z,2025-02-23T15:07:10Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5536990779,141,49.4,5536990777,140,72.4,5536990775,56,Center,5536990783,213,5.72,5536990781,212,12.7,5536990773,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181129,81,1,1,5,57,9qsmopgutr7ut5g6workk8w4i,1,27.3,49.3,2025-02-23T15:07:10.747Z,2025-02-23T15:07:12Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5536991007,212,7.8,5536990999,140,32.2,5536990995,3,,5536990997,56,Back,5536991009,213,5.43,5536991003,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181231,82,1,1,5,58,9qsmopgutr7ut5g6workk8w4i,1,31.5,41.8,2025-02-23T15:07:11.875Z,2025-02-23T15:07:17Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5536991569,141,79.1,5536991573,213,1.39,5536991567,140,35.8,5536991571,212,25.8,5536991565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181249,83,1,1,6,3,9qsmopgutr7ut5g6workk8w4i,0,43.5,87.1,2025-02-23T15:07:16.946Z,2025-02-23T15:07:18Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5536991659,213,6.21,5536991657,212,26.6,5536991655,141,84.1,5536991651,56,Left,5536991653,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181365,29,1,1,6,7,c165yjiny1qnmfdvefxvflnkc,1,24.8,7.6,2025-02-23T15:07:20.643Z,2025-02-23T15:07:22Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5536992267,141,29.9,5536992271,212,25.7,5536992259,56,Back,5536992275,213,2.51,5536992263,140,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181415,30,1,1,6,9,c165yjiny1qnmfdvefxvflnkc,0,4.8,29.2,2025-02-23T15:07:22.611Z,2025-02-23T15:07:26Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5536992535,213,6.18,5536992537,1,,5536992533,212,55.6,5536992531,141,20.8,5536992529,140,57.5,5536992525,157,,5536992527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181443,84,1,1,6,12,9qsmopgutr7ut5g6workk8w4i,1,42.9,81.6,2025-02-23T15:07:25.931Z,2025-02-23T18:07:53Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5536992695,213,0.68,5536992687,140,52.0,5536992693,212,12.3,5536992691,141,93.0,5536992683,56,Left,5536992681,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181531,86,1,1,6,14,9qsmopgutr7ut5g6workk8w4i,1,51.4,94.5,2025-02-23T15:07:27.826Z,2025-02-23T15:07:32Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5536993241,140,39.5,5536993249,212,27.7,5536993237,56,Back,5536993253,213,4.24,5536993245,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181599,87,1,1,6,18,9qsmopgutr7ut5g6workk8w4i,1,41.5,62.1,2025-02-23T15:07:31.890Z,2025-02-23T15:07:35Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5536993601,141,76.3,5536993603,212,14.9,5536993597,56,Center,5536993599,140,52.3,5536993605,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181647,88,1,1,6,22,9qsmopgutr7ut5g6workk8w4i,1,58.4,74.1,2025-02-23T15:07:35.603Z,2025-02-23T15:07:37Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5536993867,212,18.6,5536993865,141,94.1,5536993869,213,0.82,5536993861,56,Left,5536993863,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181665,89,1,1,6,24,9qsmopgutr7ut5g6workk8w4i,1,70.5,94.4,2025-02-23T15:07:37.723Z,2025-02-23T15:07:38Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5536993953,140,68.4,5536993949,56,Center,5536993955,141,77.0,5536993957,212,12.0,5536993959,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181695,90,1,1,6,25,9qsmopgutr7ut5g6workk8w4i,1,68.4,77.0,2025-02-23T15:07:38.690Z,2025-02-23T15:07:40Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5536994143,56,Left,5536994149,212,12.1,5536994145,140,67.4,5536994147,141,94.8,5536994151,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181739,91,1,1,6,26,9qsmopgutr7ut5g6workk8w4i,1,67.4,94.8,2025-02-23T15:07:40.450Z,2025-02-23T15:07:42Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5536994403,140,61.6,5536994401,56,Center,5536994405,141,74.4,5536994407,212,15.1,5536994409,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181787,92,1,1,6,28,9qsmopgutr7ut5g6workk8w4i,1,61.8,72.9,2025-02-23T15:07:42.410Z,2025-02-23T15:07:45Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5536994687,212,10.7,5536994679,56,Center,5536994689,213,2.97,5536994681,140,51.8,5536994683,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181909,93,1,1,6,31,9qsmopgutr7ut5g6workk8w4i,1,51.8,75.6,2025-02-23T15:07:44.954Z,2025-02-23T15:07:51Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5536995329,140,56.3,5536995327,56,Left,5536995333,212,5.4,5536995331,141,79.3,5536995335,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181937,94,1,1,6,37,9qsmopgutr7ut5g6workk8w4i,1,76.1,80.5,2025-02-23T15:07:51.274Z,2025-02-23T15:07:52Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5536995479,212,12.8,5536995477,141,66.4,5536995475,140,84.2,5536995481,213,5.44,5536995473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780181977,95,1,1,6,39,9qsmopgutr7ut5g6workk8w4i,1,84.2,66.4,2025-02-23T15:07:52.690Z,2025-02-23T15:07:54Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5536995697,56,Center,5536995705,213,3.30,5536995699,140,75.6,5536995703,212,9.1,5536995701,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780182027,96,1,1,6,41,9qsmopgutr7ut5g6workk8w4i,1,75.6,64.3,2025-02-23T15:07:54.834Z,2025-02-23T15:08:09Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,1.0,,5536995971,213,4.65,5536997079,210,15,5536995963,140,74.5,5536995957,56,Center,5536995969,212,17.6,5536995965,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
