id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792608729,31,43,1,3,9,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-03-29T14:07:07.313Z,2025-03-29T15:10:31Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5605625947,144,5,5605198685,346,0,5605198683,56,Back,5605198737,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792608973,32,1,1,3,26,93ohqui2qgqm8408viwmm1ken,1,9.1,51.9,2025-03-29T14:07:24.048Z,2025-03-29T15:10:52Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5605200067,213,1.66,5605200061,140,8.1,5605627239,5,,5605200065,212,12.3,5605200063,141,69.9,5605200057,56,Back,5605627587,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792608981,33,1,1,3,27,93ohqui2qgqm8408viwmm1ken,1,4.7,73.8,2025-03-29T14:07:25.209Z,2025-03-29T14:07:26Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5605200095,141,57.6,5605200099,213,5.08,5605200093,140,8.7,5605200091,56,Back,5605200097,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609041,34,1,1,3,27,93ohqui2qgqm8408viwmm1ken,1,8.7,57.6,2025-03-29T14:07:25.592Z,2025-03-29T14:07:30Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5605200395,56,Back,5605200399,141,70.8,5605200403,213,1.76,5605200401,212,9.1,5605200397,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609099,35,1,1,3,34,93ohqui2qgqm8408viwmm1ken,0,26.0,83.5,2025-03-29T14:07:32.457Z,2025-03-29T14:07:34Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5605200769,56,Back,5605200807,236,,5605200777,213,0.32,5605200771,140,29.7,5605200773,141,85.4,5605200809,233,30,5605200813,286,,5605200775,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609085,30,74,1,3,34,czkf5t3ai00ghwbga03i5aqxw,1,60.3,18.5,2025-03-29T14:07:32.458Z,2025-03-29T14:07:35Z,3xughe5ngeamjas70lyheyezu,P. Åslund,,5605200695,285,,5605200691,56,Right,5605200829,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609271,32,1,1,3,40,czkf5t3ai00ghwbga03i5aqxw,1,94.6,34.9,2025-03-29T14:07:37.974Z,2025-03-29T14:07:45Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5605201749,141,83.9,5605201753,213,1.94,5605201751,212,35.7,5605201745,56,Left,5605201755,1,,5605201747,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609309,33,1,1,3,47,czkf5t3ai00ghwbga03i5aqxw,1,85.9,86.3,2025-03-29T14:07:45.382Z,2025-03-29T14:07:47Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5605201941,56,Left,5605201947,212,8.4,5605201945,141,95.9,5605201949,213,0.89,5605201943,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609339,34,1,1,3,49,czkf5t3ai00ghwbga03i5aqxw,0,91.8,95.7,2025-03-29T14:07:46.951Z,2025-03-29T14:07:50Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5605202123,155,,5605202131,140,95.1,5605202281,233,36,5605202137,213,4.82,5605202135,212,31.2,5605202127,56,Center,5605202133,141,50.1,5605202121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609357,36,11,1,3,51,93ohqui2qgqm8408viwmm1ken,1,5.6,50.4,2025-03-29T14:07:49.152Z,2025-03-29T14:07:51Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5605202239,56,Back,5605202301,233,34,5605202241,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609447,37,1,1,3,55,93ohqui2qgqm8408viwmm1ken,1,8.5,56.1,2025-03-29T14:07:52.963Z,2025-03-29T14:30:26Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5605202799,123,,5605202801,56,Back,5605202807,212,28.0,5605202841,287,,5605202809,213,1.09,5605202803,140,20.8,5605202805,141,92.7,5605330199,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609687,38,1,1,4,5,93ohqui2qgqm8408viwmm1ken,1,28.3,90.0,2025-03-29T14:08:03.040Z,2025-03-29T14:08:06Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605204043,213,4.13,5605204039,141,74.7,5605204037,140,21.8,5605204035,56,Back,5605204041,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609713,39,1,1,4,7,93ohqui2qgqm8408viwmm1ken,1,24.8,80.5,2025-03-29T14:08:05.408Z,2025-03-29T14:30:53Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605204171,141,75.8,5605204169,140,12.0,5605204167,56,Back,5605204175,213,3.38,5605204173,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609755,40,1,1,4,8,93ohqui2qgqm8408viwmm1ken,1,18.5,78.5,2025-03-29T14:08:06.408Z,2025-03-29T14:31:54Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605204379,141,90.6,5605204381,212,10.0,5605204375,56,Back,5605204383,213,0.97,5605204377,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609729,35,83,1,4,9,czkf5t3ai00ghwbga03i5aqxw,0,83.3,27.1,2025-03-29T14:08:07.623Z,2025-03-29T14:08:12Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5605204763,399,azcjwvw9799e6bawnlcb0lt2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609791,41,1,1,4,10,93ohqui2qgqm8408viwmm1ken,1,21.1,75.4,2025-03-29T14:08:08.009Z,2025-03-29T14:08:10Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605204577,212,14.8,5605204571,56,Back,5605204575,141,74.5,5605204573,140,7.0,5605204579,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609825,42,1,1,4,11,93ohqui2qgqm8408viwmm1ken,1,8.4,75.4,2025-03-29T14:08:09.633Z,2025-03-29T14:08:11Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5605204733,141,86.2,5605204735,212,19.2,5605204731,140,25.3,5605204729,56,Back,5605204737,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609847,43,1,1,4,13,93ohqui2qgqm8408viwmm1ken,0,22.3,85.4,2025-03-29T14:08:11.121Z,2025-03-29T14:08:15Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5605204881,213,5.12,5605204875,141,81.8,5605204867,56,Back,5605204879,212,2.7,5605205069,233,36,5605205067,236,,5605204871,140,23.3,5605205073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609907,36,74,1,4,13,czkf5t3ai00ghwbga03i5aqxw,1,76.2,31.9,2025-03-29T14:08:11.122Z,2025-03-29T14:08:24Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605205037,56,Center,5605205725,233,43,5605205039,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792609973,44,1,1,4,18,93ohqui2qgqm8408viwmm1ken,1,13.2,93.0,2025-03-29T14:08:15.969Z,2025-03-29T14:08:17Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605205395,213,5.88,5605205391,141,87.7,5605205387,56,Back,5605205389,140,21.2,5605205393,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610027,45,1,1,4,18,93ohqui2qgqm8408viwmm1ken,1,21.2,87.7,2025-03-29T14:08:16.432Z,2025-03-29T14:08:20Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5605205673,56,Back,5605205679,212,13.7,5605205681,213,3.44,5605205675,140,8.7,5605205677,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610137,46,1,1,4,21,93ohqui2qgqm8408viwmm1ken,1,8.4,79.0,2025-03-29T14:08:18.809Z,2025-03-29T14:08:25Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5605206235,56,Back,5605206241,212,26.2,5605206237,140,8.1,5605206239,141,40.4,5605206243,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610171,47,1,1,4,26,93ohqui2qgqm8408viwmm1ken,1,12.6,28.0,2025-03-29T14:08:23.841Z,2025-03-29T14:08:27Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5605206435,141,8.9,5605206433,140,14.9,5605206439,213,4.90,5605206437,212,13.2,5605206429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610195,48,1,1,4,28,93ohqui2qgqm8408viwmm1ken,1,15.5,9.1,2025-03-29T14:08:25.840Z,2025-03-29T14:08:28Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5605206587,212,11.1,5605206581,56,Back,5605206583,140,24.6,5605206589,213,0.53,5605206585,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610221,49,1,1,4,29,93ohqui2qgqm8408viwmm1ken,1,24.7,17.4,2025-03-29T14:08:27.384Z,2025-03-29T14:08:29Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605206759,212,5.3,5605206761,213,2.96,5605206753,56,Back,5605206755,140,19.7,5605206757,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610283,50,1,1,4,30,93ohqui2qgqm8408viwmm1ken,1,19.7,18.8,2025-03-29T14:08:28.520Z,2025-03-29T14:08:43Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5605207039,212,8.3,5605207041,213,0.44,5605207035,140,26.8,5605207031,56,Back,5605207037,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610295,51,4,1,4,34,93ohqui2qgqm8408viwmm1ken,1,32.0,24.6,2025-03-29T14:08:32.048Z,2025-03-29T14:08:36Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5605207187,233,37,5605207137,13,,5605207141,152,,5605207143,265,,5605207139,56,Back,5605207145,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610269,37,4,1,4,34,czkf5t3ai00ghwbga03i5aqxw,0,68.0,75.4,2025-03-29T14:08:32.049Z,2025-03-29T14:08:37Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605207079,56,Center,5605207089,286,,5605207207,233,51,5605207081,152,,5605207085,265,,5605207077,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610647,52,1,1,4,53,93ohqui2qgqm8408viwmm1ken,1,27.2,24.1,2025-03-29T14:08:51.240Z,2025-03-29T14:08:54Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605209039,56,Back,5605209043,141,54.0,5605209045,212,24.6,5605209035,5,,5605209041,140,14.0,5605209037,152,,5605209047,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610689,53,1,1,4,55,93ohqui2qgqm8408viwmm1ken,1,14.0,54.0,2025-03-29T14:08:52.865Z,2025-03-29T14:08:56Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5605209269,56,Back,5605209271,140,21.4,5605209277,213,1.10,5605209273,141,76.7,5605209275,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610833,54,1,1,4,57,93ohqui2qgqm8408viwmm1ken,1,22.2,77.9,2025-03-29T14:08:54.793Z,2025-03-29T14:09:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605210087,56,Back,5605210091,141,89.9,5605210095,213,0.73,5605210093,212,12.2,5605210089,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610859,55,1,1,5,5,93ohqui2qgqm8408viwmm1ken,1,62.3,93.5,2025-03-29T14:09:02.984Z,2025-03-29T14:09:05Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5605210243,141,96.0,5605210239,56,Left,5605210247,213,0.29,5605210241,140,67.8,5605210245,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610871,39,45,1,5,6,czkf5t3ai00ghwbga03i5aqxw,0,24.2,7.7,2025-03-29T14:09:04.648Z,2025-03-29T14:19:50Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605210295,56,Back,5605210559,233,56,5605210297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610903,56,3,1,5,6,93ohqui2qgqm8408viwmm1ken,1,75.8,92.3,2025-03-29T14:09:04.648Z,2025-03-29T14:18:37Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5605210445,286,,5605210497,233,39,5605210443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610851,38,43,1,5,7,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-03-29T14:09:05.207Z,2025-03-29T14:20:01Z,3xughe5ngeamjas70lyheyezu,P. Åslund,,5605278693,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610917,40,45,1,5,8,czkf5t3ai00ghwbga03i5aqxw,0,18.8,18.4,2025-03-29T14:09:06.624Z,2025-03-29T14:18:38Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605210523,285,,5605210665,233,57,5605210521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610931,57,3,1,5,8,93ohqui2qgqm8408viwmm1ken,1,81.2,81.6,2025-03-29T14:09:06.624Z,2025-03-29T14:18:37Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5605210633,233,40,5605210607,286,,5605210605,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610945,58,1,1,5,9,93ohqui2qgqm8408viwmm1ken,1,84.3,80.0,2025-03-29T14:09:07.416Z,2025-03-29T14:35:53Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5605210691,140,75.5,5605210695,212,13.0,5605210697,213,3.92,5605210689,56,Center,5605210693,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610963,59,1,1,5,10,93ohqui2qgqm8408viwmm1ken,1,75.8,67.3,2025-03-29T14:09:08.169Z,2025-03-29T14:35:59Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5605210791,140,80.3,5605210795,212,6.6,5605210797,213,0.77,5605210789,56,Center,5605210793,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610987,60,1,1,5,11,93ohqui2qgqm8408viwmm1ken,1,80.3,74.1,2025-03-29T14:09:09.039Z,2025-03-29T15:11:17Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,1.0,5605635257,210,15,5605210925,140,74.6,5605210923,56,Center,5605210929,212,9.6,5605210927,141,63.0,5605210933,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792639679,248,43,1,5,12,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-03-29T14:09:09.730Z,2025-03-29T15:11:09Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,5605633879,144,61,5605368735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792610991,61,15,1,5,13,93ohqui2qgqm8408viwmm1ken,1,75.4,54.2,2025-03-29T14:09:11.096Z,2025-03-29T15:11:17Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5605635287,55,60,5605255111,231,48.2,5605255105,146,82.4,5605255099,102,47.7,5605284411,80,,5605210967,56,Center,5605255137,233,41,5605255103,215,,5605254467,82,5605255101,103,19,5605254463,20,5605255107,147,52.3,5605210963,22,5605210965,18,5605635285,29,5605255109,230,99.3,,,,,,,,,,,
2792611001,41,10,1,5,13,czkf5t3ai00ghwbga03i5aqxw,1,20.8,39.3,2025-03-29T14:09:11.196Z,2025-03-29T14:15:59Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5605211015,94,,5605211017,56,Back,5605255173,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611065,62,1,1,5,17,93ohqui2qgqm8408viwmm1ken,1,68.5,55.8,2025-03-29T14:09:15.449Z,2025-03-29T14:09:18Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605211379,56,Back,5605211381,140,47.3,5605211387,213,3.07,5605211383,141,58.1,5605211385,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611081,63,1,1,5,19,93ohqui2qgqm8408viwmm1ken,1,46.5,59.1,2025-03-29T14:09:16.840Z,2025-03-29T14:09:19Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5605211447,56,Center,5605211451,141,70.9,5605211455,213,0.59,5605211453,212,14.5,5605211449,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611141,64,1,1,5,20,93ohqui2qgqm8408viwmm1ken,1,59.5,71.5,2025-03-29T14:09:18.057Z,2025-03-29T14:09:22Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5605211817,56,Left,5605211827,213,1.51,5605211821,140,60.3,5605211823,141,90.9,5605211825,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611243,65,1,1,5,23,93ohqui2qgqm8408viwmm1ken,1,60.3,90.9,2025-03-29T14:09:21.465Z,2025-03-29T14:09:28Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605212339,141,94.1,5605212343,213,0.34,5605212335,56,Left,5605212341,212,6.6,5605212337,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611247,66,50,1,5,27,93ohqui2qgqm8408viwmm1ken,1,70.4,93.9,2025-03-29T14:09:25.589Z,2025-03-29T14:23:19Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5605212365,286,,5605212471,233,42,5605212363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611217,42,7,1,5,27,czkf5t3ai00ghwbga03i5aqxw,0,29.6,6.1,2025-03-29T14:09:25.590Z,2025-03-29T14:23:19Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605212201,56,Back,5605212413,233,66,5605212203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611219,43,43,1,5,28,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-03-29T14:09:26.423Z,2025-03-29T14:22:35Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5605293517,144,50,5605212215,285,0,5605212213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611277,67,1,1,5,30,93ohqui2qgqm8408viwmm1ken,1,68.2,91.2,2025-03-29T14:09:27.816Z,2025-03-29T14:09:30Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5605212535,141,80.6,5605212539,213,4.64,5605212533,140,67.7,5605212531,56,Left,5605212537,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611361,68,1,1,5,30,93ohqui2qgqm8408viwmm1ken,1,67.7,80.6,2025-03-29T14:09:28.560Z,2025-03-29T14:09:34Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5605212937,140,62.5,5605212935,56,Center,5605212941,212,7.6,5605212943,213,3.91,5605212939,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611425,69,1,1,5,35,93ohqui2qgqm8408viwmm1ken,1,67.8,76.6,2025-03-29T14:09:32.841Z,2025-03-29T14:09:38Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605213319,141,91.5,5605213321,212,13.0,5605213323,213,0.90,5605213315,56,Left,5605213317,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611445,44,45,1,5,39,czkf5t3ai00ghwbga03i5aqxw,0,21.3,16.4,2025-03-29T14:09:36.768Z,2025-03-29T14:18:38Z,3xughe5ngeamjas70lyheyezu,P. Åslund,,5605213409,285,,5605213441,233,70,5605213407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611441,70,3,1,5,39,93ohqui2qgqm8408viwmm1ken,1,78.7,83.6,2025-03-29T14:09:36.768Z,2025-03-29T14:18:38Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605213427,233,44,5605213387,56,Left,5605213389,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611493,71,1,1,5,39,93ohqui2qgqm8408viwmm1ken,1,74.8,86.3,2025-03-29T14:09:37.584Z,2025-03-29T14:09:41Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605213653,213,3.70,5605213649,141,81.8,5605213647,140,70.1,5605213651,212,5.8,5605213645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611521,72,1,1,5,42,93ohqui2qgqm8408viwmm1ken,1,70.0,81.8,2025-03-29T14:09:39.833Z,2025-03-29T14:09:42Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5605213827,212,9.3,5605213821,56,Left,5605213825,141,92.9,5605213823,140,75.2,5605213829,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611529,73,1,1,5,43,93ohqui2qgqm8408viwmm1ken,0,75.2,92.9,2025-03-29T14:09:40.832Z,2025-03-29T14:12:57Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5605213889,213,4.83,5605213873,56,Left,5605213885,212,5.4,5605213881,141,85.0,5605213877,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611541,45,1,1,5,44,czkf5t3ai00ghwbga03i5aqxw,1,19.6,18.2,2025-03-29T14:09:41.703Z,2025-03-29T14:09:42Z,3xughe5ngeamjas70lyheyezu,P. Åslund,,5605213971,212,10.5,5605213965,56,Back,5605213969,141,9.4,5605213967,140,27.8,5605213973,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611761,47,1,1,5,45,czkf5t3ai00ghwbga03i5aqxw,1,29.9,11.5,2025-03-29T14:09:42.831Z,2025-03-29T14:24:04Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5605215131,213,2.03,5605215123,56,Back,5605215129,212,10.4,5605215127,141,25.2,5605215125,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611767,48,4,1,5,48,czkf5t3ai00ghwbga03i5aqxw,1,24.1,18.5,2025-03-29T14:09:46.310Z,2025-03-29T14:10:08Z,7pel84swlqfux6obt6lznze1h,R. Schüller,,5605215753,265,,5605215755,285,,5605215747,13,,5605215749,56,Back,5605215751,152,,5605216163,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792611643,74,4,1,5,48,93ohqui2qgqm8408viwmm1ken,0,75.9,81.5,2025-03-29T14:09:46.311Z,2025-03-29T14:24:09Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5605214543,265,,5605214539,56,Left,5605214545,286,,5605216211,233,48,5605214537,13,,5605214541,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792612389,49,1,1,6,27,czkf5t3ai00ghwbga03i5aqxw,1,27.7,31.8,2025-03-29T14:10:24.679Z,2025-03-29T14:10:27Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5605218487,212,9.9,5605218481,56,Back,5605218479,152,,5605218477,5,,5605218485,141,40.4,5605218483,140,20.1,5605218489,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792612459,50,1,1,6,29,czkf5t3ai00ghwbga03i5aqxw,1,20.9,40.4,2025-03-29T14:10:27.271Z,2025-03-29T14:10:31Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5605218847,141,75.9,5605218845,140,26.4,5605218851,213,1.34,5605218843,56,Back,5605218849,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792612513,51,1,1,6,33,czkf5t3ai00ghwbga03i5aqxw,1,36.6,88.0,2025-03-29T14:10:31.095Z,2025-03-29T14:10:34Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5605219139,140,49.7,5605219143,212,14.6,5605219145,213,0.35,5605219141,141,95.4,5605219137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792612625,52,1,1,6,36,czkf5t3ai00ghwbga03i5aqxw,1,50.1,91.5,2025-03-29T14:10:34.583Z,2025-03-29T14:10:39Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5605219735,213,3.23,5605219739,1,,5605219727,140,19.6,5605219731,212,32.1,5605219729,141,87.4,5605219725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792612727,53,1,1,6,41,czkf5t3ai00ghwbga03i5aqxw,0,19.5,87.4,2025-03-29T14:10:39.352Z,2025-03-29T14:10:43Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5605220319,1,,5605220307,157,,5605220313,141,85.7,5605220309,56,Left,5605220311,140,68.9,5605220315,212,51.9,5605220317,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
