id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2817132383,18,1,1,2,28,ac8jow4mdkvnsv5s0och4qqm,1,68.4,0.0,2025-05-19T17:04:12.116Z,2025-05-19T17:04:14Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740203243,212,5.1,5740203241,141,5.2,5740203235,107,,5740203237,56,Right,5740203245,213,2.00,5740203239,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132411,19,1,1,2,30,ac8jow4mdkvnsv5s0och4qqm,1,66.4,5.2,2025-05-19T17:04:14.091Z,2025-05-19T17:21:31Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740203423,140,47.2,5740203429,213,2.16,5740203433,1,,5740203425,141,49.4,5740203427,212,36.2,5740203421,56,Back,5740248115,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132427,20,1,1,2,34,ac8jow4mdkvnsv5s0och4qqm,1,47.2,49.4,2025-05-19T17:04:17.867Z,2025-05-19T17:04:20Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740203511,140,55.3,5740203513,141,72.0,5740203509,56,Center,5740203517,213,1.07,5740203515,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132461,21,1,1,2,37,ac8jow4mdkvnsv5s0och4qqm,1,55.2,82.7,2025-05-19T17:04:20.747Z,2025-05-19T17:04:23Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740203683,140,74.5,5740203681,56,Left,5740203689,213,0.44,5740203687,212,22.4,5740203685,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132463,22,1,1,2,39,ac8jow4mdkvnsv5s0och4qqm,0,74.5,95.9,2025-05-19T17:04:23.675Z,2025-05-19T17:04:28Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740203705,213,0.19,5740203825,233,41,5740203699,140,77.5,5740203697,56,Left,5740203829,286,,5740203703,212,3.2,5740203701,141,96.8,5740203823,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132481,41,74,1,2,39,spvvjmk37iid7hsky9g3nce7,1,26.8,8.6,2025-05-19T17:04:23.676Z,2025-05-19T17:44:11Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740203831,233,22,5740203791,56,Back,5740203793,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132489,23,5,1,2,44,ac8jow4mdkvnsv5s0och4qqm,1,74.6,102.0,2025-05-19T17:04:28.607Z,2025-05-19T17:43:53Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740203875,233,42,5740203845,347,,5740203843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132493,42,5,1,2,44,spvvjmk37iid7hsky9g3nce7,0,25.4,-2.0,2025-05-19T17:04:28.607Z,2025-05-19T17:21:17Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740203859,56,Back,5740203861,347,,5740203879,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132553,24,1,1,2,50,ac8jow4mdkvnsv5s0och4qqm,0,75.1,100.0,2025-05-19T17:04:34.132Z,2025-05-19T17:04:36Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740204189,107,,5740204195,141,74.2,5740204199,212,19.7,5740204201,213,4.99,5740204191,56,Center,5740204193,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132569,43,8,1,2,53,spvvjmk37iid7hsky9g3nce7,1,20.5,27.7,2025-05-19T17:04:37.230Z,2025-05-19T17:04:37Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740204263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132605,44,12,1,2,54,spvvjmk37iid7hsky9g3nce7,1,13.9,26.7,2025-05-19T17:04:38.573Z,2025-05-19T17:04:42Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740204531,213,5.93,5740204553,167,,5740204523,56,Right,5740204525,140,64.3,5740204527,141,0.0,5740204529,212,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132613,25,5,1,2,58,ac8jow4mdkvnsv5s0och4qqm,1,31.8,101.8,2025-05-19T17:04:41.719Z,2025-05-19T17:43:53Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740204571,233,45,5740204559,56,Back,5740204561,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132609,45,5,1,2,58,spvvjmk37iid7hsky9g3nce7,0,68.2,-1.8,2025-05-19T17:04:41.719Z,2025-05-19T17:04:45Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740204579,233,25,5740204547,56,Right,5740204549,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132679,26,1,1,3,11,ac8jow4mdkvnsv5s0och4qqm,1,33.2,100.0,2025-05-19T17:04:54.811Z,2025-05-19T17:04:56Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740205031,140,43.0,5740205041,212,15.0,5740205045,213,5.47,5740205025,107,,5740205027,56,Back,5740205037,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132685,27,1,1,3,12,ac8jow4mdkvnsv5s0och4qqm,1,43.0,85.7,2025-05-19T17:04:56.083Z,2025-05-19T17:22:48Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5740205067,140,39.3,5740205073,213,2.22,5740205065,56,Back,5740205069,141,93.2,5740205071,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132709,28,43,1,3,13,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-19T17:04:56.683Z,2025-05-19T17:05:15Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740205175,212,28.8,5740205177,213,6.18,5740205171,140,66.6,5740205173,141,89.0,5740205889,144,1,5740205169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132719,30,43,1,3,15,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-19T17:04:59.051Z,2025-05-19T17:05:15Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740205865,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132715,29,43,1,3,15,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-19T17:04:59.596Z,2025-05-19T17:05:14Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740205203,56,Left,5740205211,213,3.63,5740205821,144,1,5740205209,212,7.1,5740205205,140,60.6,5740205207,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132743,31,4,1,3,19,ac8jow4mdkvnsv5s0och4qqm,1,46.8,94.0,2025-05-19T17:05:02.731Z,2025-05-19T17:44:06Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740205395,286,,5740205393,265,,5740205389,56,Back,5740205437,233,46,5740205391,152,,5740205387,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132747,46,4,1,3,19,spvvjmk37iid7hsky9g3nce7,0,53.2,6.0,2025-05-19T17:05:02.732Z,2025-05-19T17:44:06Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5740205421,285,,5740205413,13,,5740205465,233,31,5740205417,152,,5740205415,56,Right,5740205419,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132985,32,1,1,3,43,ac8jow4mdkvnsv5s0och4qqm,1,43.0,89.0,2025-05-19T17:05:26.811Z,2025-05-19T17:05:33Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740206649,213,4.81,5740206637,196,,5740206635,155,,5740206639,152,,5740206647,212,46.9,5740206645,141,20.3,5740206641,56,Back,5740206651,1,,5740206643,140,47.3,5740206633,5,,,,,,,,,,,,,,,,,,,,,,,,
2817133001,33,1,1,3,49,ac8jow4mdkvnsv5s0och4qqm,1,45.7,17.3,2025-05-19T17:05:33.562Z,2025-05-19T17:23:07Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740206721,212,23.4,5740206723,213,2.61,5740206719,141,34.8,5740206715,56,Back,5740206717,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133015,34,1,1,3,51,ac8jow4mdkvnsv5s0och4qqm,1,26.5,34.8,2025-05-19T17:05:34.971Z,2025-05-19T17:05:37Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5740206843,212,16.5,5740206841,141,58.1,5740206837,56,Back,5740206839,140,22.1,5740206845,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133017,35,61,1,3,53,ac8jow4mdkvnsv5s0och4qqm,0,21.5,61.5,2025-05-19T17:05:37.051Z,2025-05-19T17:27:13Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740206853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133025,47,4,1,3,54,spvvjmk37iid7hsky9g3nce7,1,76.8,38.1,2025-05-19T17:05:37.986Z,2025-05-19T17:44:07Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5740206909,286,,5740206907,265,,5740206905,152,,5740206951,233,36,5740206903,56,Center,5740206899,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133021,36,4,1,3,54,ac8jow4mdkvnsv5s0och4qqm,0,23.2,61.9,2025-05-19T17:05:37.987Z,2025-05-19T17:44:07Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740206967,233,47,5740206935,285,,5740206929,56,Back,5740206927,13,,5740206931,152,,5740206933,265,,5740207141,55,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133045,37,17,1,3,57,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-19T17:05:40.899Z,2025-05-19T17:05:44Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740207131,393,,5740207133,13,243,5740207135,55,36,5740207129,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133397,48,13,1,4,57,spvvjmk37iid7hsky9g3nce7,1,75.6,32.1,2025-05-19T17:06:41.584Z,2025-05-19T17:06:52Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740209077,18,,5740209637,458,,5740209641,231,48.2,5740209347,20,,5740209631,81,,5740209633,102,43.5,5740209079,56,Center,5740209075,26,,5740209629,120,,5740209635,103,62.5,5740209639,230,99.0,,,,,,,,,,,,,,,,,,,,
2817133421,38,5,1,4,59,ac8jow4mdkvnsv5s0och4qqm,1,-1.0,54.2,2025-05-19T17:06:43.133Z,2025-05-19T17:43:54Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740209219,56,Back,5740209249,233,49,5740209221,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133417,49,5,1,4,59,spvvjmk37iid7hsky9g3nce7,0,101.0,45.8,2025-05-19T17:06:43.133Z,2025-05-19T17:06:47Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740209273,233,38,5740209207,346,,5740209205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133551,39,1,1,5,14,ac8jow4mdkvnsv5s0och4qqm,1,4.9,62.4,2025-05-19T17:06:58.123Z,2025-05-19T17:27:42Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740209959,56,Back,5740209971,237,,5740209957,124,,5740209967,213,1.06,5740209965,212,19.4,5740209961,140,14.0,5740263981,189,,5740209963,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133569,40,1,1,5,15,ac8jow4mdkvnsv5s0och4qqm,1,14.0,87.2,2025-05-19T17:06:58.995Z,2025-05-19T17:07:02Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740210071,1,,5740210059,157,,5740210069,213,6.15,5740210065,141,76.6,5740210067,212,53.9,5740210061,56,Center,5740210063,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133573,41,43,1,5,18,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-19T17:07:02.035Z,2025-05-19T17:07:05Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740210087,56,Center,5740210221,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133575,42,61,1,5,18,ac8jow4mdkvnsv5s0och4qqm,0,64.9,76.6,2025-05-19T17:07:02.114Z,2025-05-19T17:13:24Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5740210089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133609,51,1,1,5,19,spvvjmk37iid7hsky9g3nce7,1,29.9,17.3,2025-05-19T17:07:03.071Z,2025-05-19T17:07:05Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740210253,141,40.9,5740210251,140,3.7,5740210255,212,31.8,5740210257,213,2.61,5740210249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133647,52,1,1,5,21,spvvjmk37iid7hsky9g3nce7,1,9.0,38.8,2025-05-19T17:07:05.551Z,2025-05-19T17:07:10Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740210451,212,25.3,5740210453,213,5.33,5740210445,56,Back,5740210447,140,23.0,5740210449,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133667,53,1,1,5,26,spvvjmk37iid7hsky9g3nce7,1,28.9,13.7,2025-05-19T17:07:10.639Z,2025-05-19T17:07:14Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740210563,212,18.3,5740210553,56,Back,5740210561,141,37.9,5740210565,213,1.11,5740210557,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133673,54,1,1,5,30,spvvjmk37iid7hsky9g3nce7,1,36.3,38.5,2025-05-19T17:07:14.095Z,2025-05-19T17:28:06Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740210591,56,Back,5740210597,212,14.7,5740210595,141,53.9,5740210593,140,46.1,5740210599,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133689,55,1,1,5,31,spvvjmk37iid7hsky9g3nce7,1,46.2,54.2,2025-05-19T17:07:15.663Z,2025-05-19T17:07:18Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5740210723,212,29.2,5740210721,141,90.3,5740210717,56,Left,5740210725,213,1.00,5740210719,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133695,43,45,1,5,34,ac8jow4mdkvnsv5s0och4qqm,0,28.6,3.6,2025-05-19T17:07:18.639Z,2025-05-19T18:57:07Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740210751,285,,5740210889,233,56,5740210749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133711,56,3,1,5,34,spvvjmk37iid7hsky9g3nce7,1,71.4,96.4,2025-05-19T17:07:18.639Z,2025-05-19T18:57:06Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740210851,233,43,5740210833,56,Left,5740210835,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133717,57,1,1,5,38,spvvjmk37iid7hsky9g3nce7,0,90.5,94.1,2025-05-19T17:07:22.383Z,2025-05-19T17:07:23Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740210941,212,3.1,5740210943,213,4.44,5740210935,56,Left,5740210937,140,89.7,5740210939,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133719,44,61,1,5,39,ac8jow4mdkvnsv5s0och4qqm,1,9.7,14.7,2025-05-19T17:07:23.628Z,2025-05-19T17:07:23Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740210949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133741,45,61,1,5,41,ac8jow4mdkvnsv5s0och4qqm,1,15.7,15.3,2025-05-19T17:07:25.642Z,2025-05-19T17:07:31Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5740211067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133743,58,1,1,5,43,spvvjmk37iid7hsky9g3nce7,1,77.1,92.6,2025-05-19T17:07:27.004Z,2025-05-19T17:07:29Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740211079,212,10.3,5740211077,141,80.2,5740211075,140,71.4,5740211073,56,Left,5740211081,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143687,296,1,1,5,45,spvvjmk37iid7hsky9g3nce7,1,75.6,77.7,2025-05-19T17:07:29.508Z,2025-05-19T17:29:04Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740268353,56,Center,5740268359,212,11.2,5740268355,140,68.0,5740268357,141,66.2,5740268361,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133757,59,1,1,5,46,spvvjmk37iid7hsky9g3nce7,1,71.0,73.5,2025-05-19T17:07:29.744Z,2025-05-19T17:07:31Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740211149,141,78.5,5740211145,56,Center,5740211147,140,65.9,5740211153,213,2.58,5740211151,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133767,60,1,1,5,47,spvvjmk37iid7hsky9g3nce7,1,64.2,79.9,2025-05-19T17:07:31.273Z,2025-05-19T17:07:33Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740211245,141,89.4,5740211247,212,7.5,5740211249,213,1.03,5740211243,140,67.9,5740211241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133789,61,1,1,5,49,spvvjmk37iid7hsky9g3nce7,1,68.7,90.2,2025-05-19T17:07:32.843Z,2025-05-19T17:07:35Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740211359,141,97.1,5740211357,140,76.4,5740211367,213,0.53,5740211353,56,Left,5740211363,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133809,62,1,1,5,52,spvvjmk37iid7hsky9g3nce7,1,78.6,95.6,2025-05-19T17:07:35.824Z,2025-05-19T17:14:17Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740211485,1,,5740211477,140,80.7,5740211475,56,Center,5740211479,141,44.5,5740211483,213,4.78,5740211473,155,,5740211481,212,34.8,5740211471,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133823,63,61,1,5,57,spvvjmk37iid7hsky9g3nce7,1,80.7,44.8,2025-05-19T17:07:40.911Z,2025-05-19T17:29:31Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5740211533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133835,64,1,1,5,59,spvvjmk37iid7hsky9g3nce7,1,81.0,11.7,2025-05-19T17:07:43.185Z,2025-05-19T17:07:45Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740211597,56,Right,5740211599,140,92.3,5740211605,213,0.37,5740211603,212,12.7,5740211601,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133841,65,1,1,6,1,spvvjmk37iid7hsky9g3nce7,0,92.4,18.5,2025-05-19T17:07:44.992Z,2025-05-19T17:07:49Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740211633,141,20.4,5740211773,236,,5740211631,140,92.4,5740211637,213,1.57,5740211635,212,1.3,5740211629,56,Right,5740211625,2,,5740211627,155,,5740211779,286,,5740211775,233,46,,,,,,,,,,,,,,,,,,,,,,,
2817133871,46,12,1,6,1,ac8jow4mdkvnsv5s0och4qqm,1,4.5,79.1,2025-05-19T17:07:45.092Z,2025-05-19T17:07:49Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740211765,185,,5740211767,56,Back,5740211791,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133897,47,6,1,6,2,ac8jow4mdkvnsv5s0och4qqm,0,0.0,87.8,2025-05-19T17:07:46.432Z,2025-05-19T17:44:13Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740212103,73,,5740211905,56,Back,5740213045,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133853,66,6,1,6,2,spvvjmk37iid7hsky9g3nce7,1,100.0,12.2,2025-05-19T17:07:46.432Z,2025-05-19T17:44:13Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740213031,233,47,5740212229,73,,5740211691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134021,67,1,1,6,30,spvvjmk37iid7hsky9g3nce7,0,99.7,0.5,2025-05-19T17:08:14.495Z,2025-05-19T17:16:38Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740212671,223,,5740212681,213,1.65,5740212669,155,,5740212673,56,Center,5740212683,1,,5740212667,6,,5740212665,2,,5740212677,141,51.6,5740212675,140,97.1,5740212679,212,34.9,,,,,,,,,,,,,,,,,,,,,,,
2817134041,48,12,1,6,32,ac8jow4mdkvnsv5s0och4qqm,1,2.5,47.0,2025-05-19T17:08:16.418Z,2025-05-19T17:08:18Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740212817,167,,5740212781,140,0.0,5740212785,212,17.6,5740212787,213,4.53,5740212783,141,21.6,5740212779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134049,49,6,1,6,34,ac8jow4mdkvnsv5s0och4qqm,0,0.0,29.2,2025-05-19T17:08:17.710Z,2025-05-19T17:08:22Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740212853,56,Back,5740212855,73,,5740212889,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134051,68,6,1,6,34,spvvjmk37iid7hsky9g3nce7,1,100.0,70.8,2025-05-19T17:08:17.710Z,2025-05-19T17:44:14Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740212879,233,49,5740212863,73,,5740212861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134249,69,1,1,6,57,spvvjmk37iid7hsky9g3nce7,0,99.5,99.5,2025-05-19T17:08:41.119Z,2025-05-19T17:30:26Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740213959,2,,5740213981,1,,5740213969,56,Center,5740213965,223,,5740213973,140,98.5,5740213961,6,,5740272831,233,50,5740213977,212,32.9,5740213963,155,,5740213975,141,51.2,5740213979,213,4.68,,,,,,,,,,,,,,,,,,,,
2817138729,127,44,1,7,0,ac8jow4mdkvnsv5s0och4qqm,1,1.8,46.7,2025-05-19T17:08:43.984Z,2025-05-19T18:57:16Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740241085,285,,5740241083,56,Back,5740241093,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817138737,182,44,1,7,0,spvvjmk37iid7hsky9g3nce7,0,98.2,53.3,2025-05-19T17:08:43.985Z,2025-05-19T18:57:17Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5740241101,233,127,5740240685,286,,5740240683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134281,50,41,1,7,0,ac8jow4mdkvnsv5s0och4qqm,1,1.0,46.0,2025-05-19T17:08:44.330Z,2025-05-19T17:30:26Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740272853,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134305,51,12,1,7,2,ac8jow4mdkvnsv5s0och4qqm,1,1.6,46.0,2025-05-19T17:08:46.434Z,2025-05-19T17:17:31Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740214265,141,52.8,5740214267,212,14.6,5740214269,213,0.32,5740214263,140,14.8,5740237637,15,,5740214261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134295,70,1,1,7,4,spvvjmk37iid7hsky9g3nce7,0,84.8,49.6,2025-05-19T17:08:47.695Z,2025-05-19T17:19:16Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740214211,213,1.17,5740214203,56,Center,5740214201,155,,5740214207,141,66.9,5740214205,140,89.6,5740214209,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134325,52,12,1,7,6,ac8jow4mdkvnsv5s0och4qqm,1,6.6,25.9,2025-05-19T17:08:49.994Z,2025-05-19T17:19:40Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740214399,213,5.84,5740214395,212,28.1,5740214391,141,8.2,5740214387,56,Back,5740214389,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134315,71,1,1,7,7,spvvjmk37iid7hsky9g3nce7,0,76.0,85.9,2025-05-19T17:08:50.976Z,2025-05-19T17:08:51Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740214305,56,Center,5740214309,140,70.5,5740214315,212,8.0,5740214313,141,77.8,5740214319,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
