id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797269917,31,3,1,2,45,46yo78zak2j7kaxc5ak1fnm60,0,45.0,85.3,2025-04-06T14:34:31.080Z,2025-04-06T14:46:31Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630752999,211,,5630752641,286,,5630676515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269909,29,12,1,2,48,durq4oppf7c08tnbzrlebt0uz,1,28.9,7.1,2025-04-06T14:34:34.494Z,2025-04-06T14:48:02Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630676491,213,5.96,5630676483,56,Back,5630676487,141,0.0,5630676595,167,,5630676485,140,46.0,5630676489,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269923,30,5,1,2,49,durq4oppf7c08tnbzrlebt0uz,0,38.2,-1.8,2025-04-06T14:34:35.166Z,2025-04-06T14:34:40Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630676555,56,Back,5630676557,347,,5630676833,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269961,32,5,1,2,49,46yo78zak2j7kaxc5ak1fnm60,1,61.8,101.8,2025-04-06T14:34:35.166Z,2025-04-06T15:31:26Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5630676823,233,30,5630676799,347,,5630676795,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270335,33,1,1,3,11,46yo78zak2j7kaxc5ak1fnm60,0,74.8,100.0,2025-04-06T14:34:57.496Z,2025-04-06T14:34:59Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5630678719,140,90.5,5630678715,56,Center,5630678727,1,,5630678723,212,27.1,5630678721,141,70.3,5630678725,213,5.37,5630678713,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270377,31,44,1,3,14,durq4oppf7c08tnbzrlebt0uz,1,9.2,29.1,2025-04-06T14:35:00.038Z,2025-04-06T15:27:39Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,5630678955,233,34,5630678939,56,Back,5630678941,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270357,34,44,1,3,14,46yo78zak2j7kaxc5ak1fnm60,0,90.8,70.9,2025-04-06T14:35:00.039Z,2025-04-06T15:27:39Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5630678845,56,Center,5630678847,286,,5630678981,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270395,32,12,1,3,14,durq4oppf7c08tnbzrlebt0uz,1,10.6,28.6,2025-04-06T14:35:00.071Z,2025-04-06T15:31:49Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,5630679057,15,,5630679033,140,36.7,5630679037,212,28.1,5630679031,56,Back,5630679041,213,6.06,5630679035,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270459,33,1,1,3,17,durq4oppf7c08tnbzrlebt0uz,0,36.7,19.5,2025-04-06T14:35:03.293Z,2025-04-06T14:35:05Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5630679345,56,Right,5630679351,212,36.2,5630679355,1,,5630679349,141,20.6,5630679353,213,0.02,5630679343,157,,5630679347,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270665,35,1,1,3,25,46yo78zak2j7kaxc5ak1fnm60,1,31.8,63.0,2025-04-06T14:35:11.896Z,2025-04-06T14:35:14Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5630680359,56,Back,5630680363,141,76.4,5630680367,213,0.91,5630680365,212,11.6,5630680361,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270701,36,1,1,3,28,46yo78zak2j7kaxc5ak1fnm60,1,40.0,73.2,2025-04-06T14:35:14.824Z,2025-04-06T14:35:16Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5630680559,141,84.5,5630680555,56,Left,5630680563,213,0.38,5630680561,212,20.7,5630680557,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270793,37,1,1,3,30,46yo78zak2j7kaxc5ak1fnm60,1,59.3,84.8,2025-04-06T14:35:16.696Z,2025-04-06T14:35:21Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5630681075,140,70.3,5630681079,212,11.6,5630681081,213,6.21,5630681077,141,83.5,5630681073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270823,34,45,1,3,35,durq4oppf7c08tnbzrlebt0uz,0,19.7,13.5,2025-04-06T14:35:21.175Z,2025-04-06T15:27:36Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630681257,285,,5630681255,56,Back,5630681477,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270845,38,3,1,3,35,46yo78zak2j7kaxc5ak1fnm60,1,80.3,86.5,2025-04-06T14:35:21.175Z,2025-04-06T15:27:36Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5630681355,286,,5630681379,233,34,5630681353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270883,39,1,1,3,37,46yo78zak2j7kaxc5ak1fnm60,0,94.7,76.6,2025-04-06T14:35:23.448Z,2025-04-06T14:50:31Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5630777925,286,,5630777921,233,35,5630681577,212,2.7,5630681573,140,94.8,5630777919,236,,5630681579,213,4.75,5630681575,141,72.7,5630681571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270899,35,74,1,3,37,durq4oppf7c08tnbzrlebt0uz,1,5.8,25.6,2025-04-06T14:35:23.449Z,2025-04-06T15:27:43Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5630681645,56,Back,5630777993,233,39,5630777839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270927,36,6,1,3,39,durq4oppf7c08tnbzrlebt0uz,0,1.4,23.8,2025-04-06T14:35:25.416Z,2025-04-06T15:24:31Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5630681805,73,,5630682023,233,40,5630681803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270905,40,6,1,3,39,46yo78zak2j7kaxc5ak1fnm60,1,98.6,76.2,2025-04-06T14:35:25.416Z,2025-04-06T14:35:30Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5630681909,56,Center,5630681911,73,,5630681965,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272789,41,1,1,4,17,46yo78zak2j7kaxc5ak1fnm60,0,99.5,99.5,2025-04-06T14:36:03.320Z,2025-04-06T14:37:15Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630692145,141,51.8,5630692141,56,Center,5630692149,213,4.66,5630692151,1,,5630692133,2,,5630692137,155,,5630692135,6,,5630692139,223,,5630692147,212,32.5,5630692143,140,97.8,,,,,,,,,,,,,,,,,,,,,,,,
2797272333,37,16,1,4,19,durq4oppf7c08tnbzrlebt0uz,1,3.2,44.4,2025-04-06T14:36:05.413Z,2025-04-06T14:40:48Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630692559,230,99.8,5630692555,102,53.9,5630692567,282,46yo78zak2j7kaxc5ak1fnm60,5630692563,280,OWN_GOAL,5630689507,56,Center,5630690459,21,,5630694959,61,,5630690467,375,04:19.122,5630690461,374,2025-04-06 15:36:05.108,5630690457,25,,5630694961,77,5630689505,28,5630692565,281,59dtrk7ly4lepf7s0gywhu51w,5630692561,231,52.2,5630692569,472,41,5630692557,103,25.9,,,,,,,,
2797272895,38,1,1,5,11,durq4oppf7c08tnbzrlebt0uz,1,49.7,49.9,2025-04-06T14:36:57.791Z,2025-04-06T14:38:37Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5630700837,56,Back,5630700845,213,4.09,5630701029,189,,5630700841,141,19.0,5630701683,279,G,5630700843,212,25.9,5630700839,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275457,64,1,1,5,12,durq4oppf7c08tnbzrlebt0uz,1,36.3,17.8,2025-04-06T14:36:58.357Z,2025-04-06T14:41:27Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630720389,213,2.23,5630720385,141,33.8,5630720381,56,Back,5630720387,212,13.7,5630720383,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273179,43,43,1,5,12,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-06T14:36:58.803Z,2025-04-06T14:41:17Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5630719199,144,1,5630702921,141,66.0,5630702925,212,13.3,5630702915,56,Center,5630702931,213,5.48,5630702919,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275451,63,1,1,5,15,durq4oppf7c08tnbzrlebt0uz,1,27.2,28.9,2025-04-06T14:37:01.197Z,2025-04-06T14:40:16Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630711347,141,55.6,5630711343,56,Back,5630711345,140,30.5,5630711351,213,1.38,5630711349,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275469,66,1,1,5,17,durq4oppf7c08tnbzrlebt0uz,1,33.9,70.5,2025-04-06T14:37:03.652Z,2025-04-06T14:40:24Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,5630713165,213,1.03,5630713161,212,14.9,5630713157,141,89.3,5630713153,140,41.2,5630713151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275463,65,1,1,5,20,durq4oppf7c08tnbzrlebt0uz,0,59.0,94.0,2025-04-06T14:37:06.521Z,2025-04-06T14:41:12Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5630715561,213,5.78,5630715553,56,Left,5630715557,141,90.8,5630718607,233,68,5630718603,236,,5630718611,286,,5630715559,212,4.5,5630715551,155,,5630715555,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275079,68,74,1,5,20,46yo78zak2j7kaxc5ak1fnm60,1,41.9,8.6,2025-04-06T14:37:06.522Z,2025-04-06T15:27:44Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5630718671,233,65,5630717393,56,Back,5630718589,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272975,39,5,1,5,25,durq4oppf7c08tnbzrlebt0uz,1,51.3,102.0,2025-04-06T14:37:11.230Z,2025-04-06T14:41:38Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630693191,56,Left,5630693195,347,,5630693309,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272985,42,5,1,5,25,46yo78zak2j7kaxc5ak1fnm60,0,48.7,-2.0,2025-04-06T14:37:11.230Z,2025-04-06T15:31:26Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630693299,233,39,5630693263,347,,5630693259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273191,40,1,1,5,37,durq4oppf7c08tnbzrlebt0uz,1,43.4,100.0,2025-04-06T14:37:23.005Z,2025-04-06T14:42:08Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5630694243,56,Left,5630694247,141,86.5,5630694245,140,59.6,5630694241,107,,5630694249,212,20.0,5630694251,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273225,41,1,1,5,38,durq4oppf7c08tnbzrlebt0uz,1,59.4,85.9,2025-04-06T14:37:24.173Z,2025-04-06T14:42:10Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,5630694375,141,94.8,5630694371,140,51.0,5630694379,212,10.7,5630694381,213,2.54,5630724269,156,,5630694369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273229,42,1,1,5,39,durq4oppf7c08tnbzrlebt0uz,0,48.9,95.9,2025-04-06T14:37:25.628Z,2025-04-06T14:42:23Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5630694401,140,57.0,5630694405,212,9.3,5630694407,213,0.41,5630694403,141,100.0,5630694399,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273241,43,5,1,5,40,durq4oppf7c08tnbzrlebt0uz,0,55.9,101.3,2025-04-06T14:37:26.057Z,2025-04-06T14:42:13Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5630694453,56,Left,5630694455,347,,5630695089,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273339,44,5,1,5,40,46yo78zak2j7kaxc5ak1fnm60,1,44.1,-1.3,2025-04-06T14:37:26.057Z,2025-04-06T15:31:27Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5630694917,56,Back,5630694919,347,,5630695043,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273397,45,1,1,5,50,46yo78zak2j7kaxc5ak1fnm60,1,29.8,0.0,2025-04-06T14:37:36.329Z,2025-04-06T14:37:39Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5630695211,213,2.57,5630695207,141,17.3,5630695203,56,Back,5630695201,107,,5630695205,140,11.0,5630695209,212,23.5,5630695213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273463,46,1,1,5,52,46yo78zak2j7kaxc5ak1fnm60,1,12.7,17.1,2025-04-06T14:37:38.777Z,2025-04-06T14:37:42Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5630695535,213,1.79,5630695523,56,Back,5630695525,140,7.9,5630695529,141,49.9,5630695533,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273549,47,1,1,5,56,46yo78zak2j7kaxc5ak1fnm60,1,9.7,64.2,2025-04-06T14:37:42.153Z,2025-04-06T14:37:46Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5630695993,141,82.3,5630695997,213,1.34,5630695989,56,Back,5630695995,212,12.6,5630695991,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273645,48,1,1,5,59,46yo78zak2j7kaxc5ak1fnm60,1,11.7,85.1,2025-04-06T14:37:45.898Z,2025-04-06T14:37:50Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5630696525,141,57.0,5630696521,56,Center,5630696519,157,,5630696535,1,,5630696531,213,5.94,5630696523,140,62.6,5630696527,212,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273657,49,61,1,6,3,46yo78zak2j7kaxc5ak1fnm60,0,60.5,60.0,2025-04-06T14:37:49.912Z,2025-04-06T14:37:50Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5630696571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273687,44,61,1,6,5,durq4oppf7c08tnbzrlebt0uz,0,57.5,32.5,2025-04-06T14:37:51.622Z,2025-04-06T14:37:51Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630696745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273741,50,1,1,6,6,46yo78zak2j7kaxc5ak1fnm60,1,44.6,73.8,2025-04-06T14:37:52.328Z,2025-04-06T14:37:55Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5630697091,212,8.6,5630697085,56,Back,5630697089,141,86.3,5630697087,140,46.1,5630697093,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273773,51,1,1,6,9,46yo78zak2j7kaxc5ak1fnm60,1,47.8,85.9,2025-04-06T14:37:55.544Z,2025-04-06T14:37:57Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5630697269,141,88.1,5630697265,56,Left,5630697271,212,24.5,5630697273,213,0.06,5630697267,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273781,52,3,1,6,11,46yo78zak2j7kaxc5ak1fnm60,0,66.8,93.8,2025-04-06T14:37:57.241Z,2025-04-06T14:38:00Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5630697325,286,,5630697443,233,45,5630697323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273787,45,7,1,6,11,durq4oppf7c08tnbzrlebt0uz,1,33.2,6.2,2025-04-06T14:37:57.242Z,2025-04-06T14:38:02Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630697363,56,Back,5630697409,233,52,5630697361,167,,5630697365,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273885,46,5,1,6,12,durq4oppf7c08tnbzrlebt0uz,0,38.2,-1.5,2025-04-06T14:37:58.269Z,2025-04-06T15:31:28Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630697885,56,Back,5630697887,347,,5630697945,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273833,53,5,1,6,12,46yo78zak2j7kaxc5ak1fnm60,1,61.8,101.5,2025-04-06T14:37:58.269Z,2025-04-06T15:31:27Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5630697911,233,46,5630697627,56,Left,5630697629,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273975,54,1,1,6,19,46yo78zak2j7kaxc5ak1fnm60,1,66.0,100.0,2025-04-06T14:38:05.977Z,2025-04-06T14:38:07Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5630698331,212,13.6,5630698327,140,58.9,5630698323,107,,5630698325,56,Left,5630698329,141,84.2,5630698333,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274061,55,1,1,6,21,46yo78zak2j7kaxc5ak1fnm60,1,46.7,81.8,2025-04-06T14:38:07.753Z,2025-04-06T14:38:12Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5630698869,212,13.8,5630698871,213,4.23,5630698863,140,40.6,5630698867,141,63.9,5630698859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274113,56,1,1,6,25,46yo78zak2j7kaxc5ak1fnm60,1,38.0,58.1,2025-04-06T14:38:11.961Z,2025-04-06T14:38:14Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5630699121,141,78.4,5630699125,213,1.14,5630699117,140,44.0,5630699113,56,Back,5630699123,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274187,57,1,1,6,28,46yo78zak2j7kaxc5ak1fnm60,1,47.9,73.8,2025-04-06T14:38:14.537Z,2025-04-06T14:38:17Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5630699485,212,21.6,5630699479,140,68.5,5630699477,56,Center,5630699487,213,0.01,5630699483,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274205,58,1,1,6,31,46yo78zak2j7kaxc5ak1fnm60,1,65.8,76.9,2025-04-06T14:38:17.689Z,2025-04-06T14:38:18Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5630699581,212,7.3,5630699579,141,71.2,5630699575,56,Center,5630699577,140,71.7,5630699583,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274225,59,1,1,6,32,46yo78zak2j7kaxc5ak1fnm60,0,73.1,69.9,2025-04-06T14:38:18.745Z,2025-04-06T14:42:46Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630699645,140,71.0,5630729285,236,,5630699651,212,2.6,5630729291,286,,5630699639,56,Center,5630699653,213,2.57,5630729287,233,47,5630699647,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274233,47,74,1,6,32,durq4oppf7c08tnbzrlebt0uz,1,35.0,29.1,2025-04-06T14:38:18.746Z,2025-04-06T15:27:44Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5630699673,56,Back,5630699675,285,,5630729313,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274333,60,1,1,6,35,46yo78zak2j7kaxc5ak1fnm60,1,73.1,59.1,2025-04-06T14:38:21.849Z,2025-04-06T14:38:23Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5630700201,213,4.93,5630700195,140,75.1,5630700199,212,9.9,5630700193,56,Center,5630700197,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274351,61,1,1,6,37,46yo78zak2j7kaxc5ak1fnm60,0,76.1,32.1,2025-04-06T14:38:23.641Z,2025-04-06T14:38:24Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5630700285,140,88.0,5630700281,155,,5630700289,212,17.1,5630700291,213,0.75,5630700283,56,Center,5630700287,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274399,48,44,1,6,39,durq4oppf7c08tnbzrlebt0uz,1,11.4,49.4,2025-04-06T14:38:25.447Z,2025-04-06T15:27:40Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630700517,56,Back,5630700591,233,62,5630700521,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274375,62,44,1,6,39,46yo78zak2j7kaxc5ak1fnm60,0,88.6,50.6,2025-04-06T14:38:25.448Z,2025-04-06T15:27:40Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5630700445,56,Center,5630700631,233,48,5630700447,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274433,49,12,1,6,39,durq4oppf7c08tnbzrlebt0uz,1,10.5,47.3,2025-04-06T14:38:25.812Z,2025-04-06T14:51:55Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630700753,212,10.1,5630700747,56,Back,5630700797,15,,5630700755,213,0.06,5630700751,141,48.2,5630700749,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274461,50,12,1,6,43,durq4oppf7c08tnbzrlebt0uz,1,20.1,48.2,2025-04-06T14:38:29.125Z,2025-04-06T14:38:48Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5630700921,140,25.9,5630700925,212,6.2,5630700919,56,Back,5630700923,141,46.9,5630700927,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274521,51,4,1,6,46,durq4oppf7c08tnbzrlebt0uz,1,18.8,48.9,2025-04-06T14:38:32.741Z,2025-04-06T14:51:52Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,5630786161,294,,5630701419,285,,5630701675,233,63,5630701411,13,,5630701415,56,Back,5630701417,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274533,63,4,1,6,46,46yo78zak2j7kaxc5ak1fnm60,0,81.2,51.1,2025-04-06T14:38:32.742Z,2025-04-06T14:52:09Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630701639,286,,5630701695,233,51,5630701627,13,,5630704057,294,,5630701637,152,,5630701633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275009,52,1,1,7,5,durq4oppf7c08tnbzrlebt0uz,1,18.4,50.1,2025-04-06T14:38:50.989Z,2025-04-06T14:38:59Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630704165,212,14.1,5630704161,140,21.8,5630704157,152,,5630704159,56,Back,5630704155,5,,5630704167,213,1.32,5630704163,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275031,53,1,1,7,13,durq4oppf7c08tnbzrlebt0uz,1,32.9,70.9,2025-04-06T14:38:59.549Z,2025-04-06T14:39:00Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,5630704253,56,Back,5630704257,141,90.5,5630704261,213,1.39,5630704259,212,13.5,5630704255,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275085,54,1,1,7,14,durq4oppf7c08tnbzrlebt0uz,1,35.2,90.5,2025-04-06T14:39:00.423Z,2025-04-06T14:39:03Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5630704539,141,64.6,5630704535,56,Back,5630704543,213,4.56,5630704541,212,17.8,5630704537,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275125,55,1,1,7,17,durq4oppf7c08tnbzrlebt0uz,1,42.6,68.4,2025-04-06T14:39:03.045Z,2025-04-06T14:39:05Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,5630704769,140,63.0,5630704771,141,90.8,5630704775,213,0.62,5630704773,212,26.3,5630704767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275183,56,1,1,7,19,durq4oppf7c08tnbzrlebt0uz,1,64.9,91.7,2025-04-06T14:39:04.989Z,2025-04-06T14:39:08Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,5630705131,140,79.3,5630705135,212,15.2,5630705137,213,6.16,5630705133,141,89.0,5630705127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275223,57,1,1,7,22,durq4oppf7c08tnbzrlebt0uz,1,72.4,83.3,2025-04-06T14:39:08.109Z,2025-04-06T14:39:11Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5630705383,140,53.0,5630705387,212,34.1,5630705391,1,,5630705389,213,4.07,5630705385,141,43.0,5630705381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
