id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2802977163,34,1,1,2,49,7hlumphk42363z3i2nry2wrzj,1,20.2,91.8,2025-04-19T13:03:21.168Z,2025-04-19T13:03:22Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662286683,212,17.9,5662286679,140,8.4,5662286681,141,72.7,5662286685,213,3.95,5662286677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977209,35,1,1,2,50,7hlumphk42363z3i2nry2wrzj,1,8.8,72.6,2025-04-19T13:03:22.504Z,2025-04-19T13:03:25Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5662286915,56,Back,5662286923,213,4.81,5662286919,141,33.3,5662286921,212,26.9,5662286917,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977225,36,1,1,2,54,7hlumphk42363z3i2nry2wrzj,1,13.6,32.8,2025-04-19T13:03:25.824Z,2025-04-19T13:03:28Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662287011,213,5.19,5662287009,212,14.6,5662287005,140,20.0,5662287007,141,13.7,5662287003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977257,37,1,1,2,56,7hlumphk42363z3i2nry2wrzj,1,21.3,13.4,2025-04-19T13:03:27.960Z,2025-04-19T13:03:32Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662287203,56,Back,5662287207,141,3.8,5662287209,212,8.3,5662287205,140,26.2,5662287211,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977289,38,1,1,3,0,7hlumphk42363z3i2nry2wrzj,1,13.1,8.0,2025-04-19T13:03:32.296Z,2025-04-19T13:03:37Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662287371,212,6.4,5662287369,141,16.5,5662287365,56,Back,5662287367,140,10.5,5662287373,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977311,39,1,1,3,6,7hlumphk42363z3i2nry2wrzj,1,5.2,6.1,2025-04-19T13:03:37.713Z,2025-04-19T13:03:45Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662287483,1,,5662287475,140,38.9,5662287481,213,0.46,5662287479,212,39.5,5662287477,141,31.9,5662287739,155,,5662287473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977321,40,1,1,3,8,7hlumphk42363z3i2nry2wrzj,1,38.6,31.9,2025-04-19T13:03:40.464Z,2025-04-19T13:03:42Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5662287517,212,8.9,5662287511,56,Back,5662287539,156,,5662287513,140,32.8,5662287515,141,41.5,5662287519,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977357,41,1,1,3,11,7hlumphk42363z3i2nry2wrzj,1,31.9,46.0,2025-04-19T13:03:42.864Z,2025-04-19T13:03:44Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662287733,213,1.42,5662287729,141,77.2,5662287725,56,Back,5662287727,140,35.0,5662287731,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977369,42,1,1,3,14,7hlumphk42363z3i2nry2wrzj,0,35.0,77.2,2025-04-19T13:03:46.008Z,2025-04-19T13:03:46Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662287785,212,22.4,5662287783,141,93.3,5662287779,56,Left,5662287781,140,53.6,5662287787,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977373,27,8,1,3,15,6i936isoyj6d0uuxdj537uc97,1,44.7,7.3,2025-04-19T13:03:47.200Z,2025-04-19T13:03:47Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662287823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977389,28,3,1,3,16,6i936isoyj6d0uuxdj537uc97,0,55.8,6.0,2025-04-19T13:03:48.264Z,2025-04-19T13:03:52Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662287909,286,,5662287979,233,43,5662287907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977393,43,7,1,3,16,7hlumphk42363z3i2nry2wrzj,1,44.2,94.0,2025-04-19T13:03:48.265Z,2025-04-19T13:03:51Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662287927,56,Back,5662287943,233,28,5662287929,285,,5662287925,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977429,29,5,1,3,17,6i936isoyj6d0uuxdj537uc97,1,49.6,-1.1,2025-04-19T13:03:49.023Z,2025-04-19T13:04:05Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662288089,347,,5662288087,56,Back,5662288129,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977435,44,5,1,3,17,7hlumphk42363z3i2nry2wrzj,0,50.4,101.1,2025-04-19T13:03:49.023Z,2025-04-19T13:04:05Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662288105,56,Left,5662288133,233,29,5662288107,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977579,30,1,1,3,31,6i936isoyj6d0uuxdj537uc97,1,35.6,0.0,2025-04-19T13:04:02.927Z,2025-04-19T13:15:44Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662288851,212,8.8,5662288845,56,Back,5662288853,213,2.21,5662288849,141,8.8,5662288847,140,30.6,5662341977,189,,5662288843,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977585,31,43,1,3,32,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T13:04:04.088Z,2025-04-19T13:15:45Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662288865,212,23.0,5662288859,56,Back,5662342097,144,1,5662288863,141,44.5,5662288861,140,27.4,5662288867,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977593,32,1,1,3,33,6i936isoyj6d0uuxdj537uc97,1,27.6,46.9,2025-04-19T13:04:04.896Z,2025-04-19T13:04:06Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662288959,56,Back,5662288965,212,20.9,5662288967,213,1.52,5662288961,140,28.7,5662288963,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977635,33,1,1,3,34,6i936isoyj6d0uuxdj537uc97,1,30.4,81.2,2025-04-19T13:04:06.096Z,2025-04-19T13:04:09Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662289171,141,97.5,5662289169,140,44.3,5662289173,212,18.3,5662289167,56,Back,5662289175,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977689,34,1,1,3,37,6i936isoyj6d0uuxdj537uc97,1,46.7,97.4,2025-04-19T13:04:09.392Z,2025-04-19T13:04:13Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662289497,141,71.1,5662289501,213,5.67,5662289493,56,Center,5662289499,212,30.9,5662289495,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977651,45,43,1,3,39,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T13:04:10.736Z,2025-04-19T13:04:15Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5662289679,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977701,35,4,1,3,41,6i936isoyj6d0uuxdj537uc97,1,71.0,70.4,2025-04-19T13:04:12.600Z,2025-04-19T13:04:18Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5662289705,265,,5662289709,233,46,5662289699,13,,5662289701,56,Center,5662289707,286,,5662289703,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977681,46,4,1,3,41,7hlumphk42363z3i2nry2wrzj,0,29.0,29.6,2025-04-19T13:04:12.601Z,2025-04-19T13:04:18Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5662289525,265,,5662289755,233,35,5662289519,13,,5662289523,152,,5662289521,56,Back,5662289527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977809,36,1,1,3,48,6i936isoyj6d0uuxdj537uc97,1,66.6,72.1,2025-04-19T13:04:19.640Z,2025-04-19T13:04:23Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662290223,140,49.6,5662290219,152,,5662290221,56,Back,5662290227,212,23.3,5662290229,213,3.84,5662290225,141,50.1,5662290217,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977875,37,1,1,3,51,6i936isoyj6d0uuxdj537uc97,1,52.2,49.7,2025-04-19T13:04:23.504Z,2025-04-19T13:04:28Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662290623,213,1.60,5662290621,212,29.1,5662290617,141,92.4,5662290611,140,51.3,5662290607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977923,38,1,1,3,56,6i936isoyj6d0uuxdj537uc97,1,51.7,90.2,2025-04-19T13:04:28.312Z,2025-04-19T13:04:32Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662290909,213,5.22,5662290905,141,70.0,5662290907,212,15.7,5662290901,56,Center,5662290903,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977945,39,1,1,4,0,6i936isoyj6d0uuxdj537uc97,1,52.6,68.4,2025-04-19T13:04:31.927Z,2025-04-19T13:04:33Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5662291073,140,37.7,5662291071,56,Back,5662291077,212,20.8,5662291079,213,3.86,5662291075,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977963,40,1,1,4,2,6i936isoyj6d0uuxdj537uc97,1,38.3,45.8,2025-04-19T13:04:33.727Z,2025-04-19T13:04:35Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662291175,141,13.5,5662291179,213,4.76,5662291173,140,39.3,5662291171,56,Back,5662291177,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977999,41,1,1,4,3,6i936isoyj6d0uuxdj537uc97,1,39.3,12.6,2025-04-19T13:04:34.904Z,2025-04-19T13:04:37Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662291347,212,10.7,5662291341,56,Back,5662291345,141,15.8,5662291343,140,49.3,5662291349,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978021,42,1,1,4,5,6i936isoyj6d0uuxdj537uc97,1,44.2,27.1,2025-04-19T13:04:37.519Z,2025-04-19T13:04:39Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5662291477,213,5.22,5662291469,56,Right,5662291471,140,52.1,5662291473,141,5.3,5662291475,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978031,43,1,1,4,7,6i936isoyj6d0uuxdj537uc97,0,52.1,5.3,2025-04-19T13:04:39.256Z,2025-04-19T13:04:40Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662291519,141,5.5,5662291523,213,0.04,5662291515,56,Right,5662291517,140,55.7,5662291521,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978035,47,61,1,4,8,7hlumphk42363z3i2nry2wrzj,1,56.6,87.2,2025-04-19T13:04:40.406Z,2025-04-19T13:04:40Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662291545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978197,49,1,1,4,11,7hlumphk42363z3i2nry2wrzj,1,41.5,92.0,2025-04-19T13:04:43.504Z,2025-04-19T13:04:52Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5662292435,1,,5662292429,141,58.7,5662292431,212,40.5,5662292427,140,9.5,5662292423,56,Back,5662292433,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978239,50,1,1,4,20,7hlumphk42363z3i2nry2wrzj,1,11.6,55.7,2025-04-19T13:04:52.209Z,2025-04-19T13:04:56Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5662292687,56,Back,5662292699,212,29.3,5662292695,141,17.7,5662292691,140,24.7,5662292703,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978245,51,1,1,4,24,7hlumphk42363z3i2nry2wrzj,0,22.3,9.8,2025-04-19T13:04:56.384Z,2025-04-19T13:04:58Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662292763,233,44,5662292725,141,8.9,5662292767,286,,5662292761,236,,5662292729,213,6.00,5662292727,212,2.2,5662292721,56,Back,5662292723,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978249,44,74,1,4,24,6i936isoyj6d0uuxdj537uc97,1,66.6,93.8,2025-04-19T13:04:56.385Z,2025-04-19T13:45:05Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662292867,233,51,5662292751,285,,5662292749,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978305,45,5,1,4,27,6i936isoyj6d0uuxdj537uc97,0,67.3,102.0,2025-04-19T13:04:58.569Z,2025-04-19T13:22:24Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662293053,56,Left,5662293055,347,,5662293119,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978271,52,5,1,4,27,7hlumphk42363z3i2nry2wrzj,1,32.7,-2.0,2025-04-19T13:04:58.569Z,2025-04-19T13:22:23Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662292889,56,Back,5662292891,347,,5662293099,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978361,53,1,1,4,35,7hlumphk42363z3i2nry2wrzj,1,28.1,0.0,2025-04-19T13:05:06.785Z,2025-04-19T13:05:07Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662293385,141,14.6,5662293389,213,1.15,5662293383,140,32.9,5662293379,56,Back,5662293375,107,,5662293387,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978369,54,1,1,4,36,7hlumphk42363z3i2nry2wrzj,1,32.9,14.6,2025-04-19T13:05:07.672Z,2025-04-19T13:05:16Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662293435,212,5.0,5662293413,56,Back,5662294265,189,,5662293443,213,4.41,5662293419,140,31.5,5662293473,156,,5662293427,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978419,55,1,1,4,37,7hlumphk42363z3i2nry2wrzj,1,31.5,7.7,2025-04-19T13:05:08.888Z,2025-04-19T13:05:09Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662293687,140,30.6,5662293695,212,7.3,5662293697,213,1.70,5662293691,141,18.3,5662293685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978445,56,1,1,4,38,7hlumphk42363z3i2nry2wrzj,1,30.3,18.8,2025-04-19T13:05:09.672Z,2025-04-19T13:05:11Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662293851,56,Back,5662293857,212,6.9,5662293853,140,29.3,5662293855,141,28.9,5662293859,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978489,57,1,1,4,40,7hlumphk42363z3i2nry2wrzj,1,28.5,29.2,2025-04-19T13:05:11.608Z,2025-04-19T13:05:13Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5662294075,56,Back,5662294081,212,9.1,5662294079,141,26.1,5662294083,213,3.38,5662294077,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978523,58,1,1,4,42,7hlumphk42363z3i2nry2wrzj,1,20.1,26.1,2025-04-19T13:05:13.776Z,2025-04-19T13:05:16Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662294217,213,2.39,5662294211,140,4.2,5662294207,56,Back,5662294213,141,49.1,5662294215,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978623,59,1,1,4,49,7hlumphk42363z3i2nry2wrzj,1,7.2,49.6,2025-04-19T13:05:20.664Z,2025-04-19T13:05:22Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5662294725,141,14.7,5662294723,140,19.3,5662294729,213,5.20,5662294721,56,Back,5662294727,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978657,60,1,1,4,50,7hlumphk42363z3i2nry2wrzj,1,20.3,14.9,2025-04-19T13:05:22.456Z,2025-04-19T13:05:24Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662294921,213,5.38,5662294917,212,9.1,5662294905,56,Back,5662294913,141,4.4,5662294909,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978671,61,1,1,4,52,7hlumphk42363z3i2nry2wrzj,1,26.1,4.4,2025-04-19T13:05:24.456Z,2025-04-19T13:05:25Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662295001,212,5.3,5662294995,141,12.2,5662294991,140,26.5,5662295005,213,1.49,5662294989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978693,62,1,1,4,53,7hlumphk42363z3i2nry2wrzj,1,26.5,12.2,2025-04-19T13:05:25.424Z,2025-04-19T13:05:27Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662295143,213,5.52,5662295141,212,5.7,5662295137,140,30.4,5662295139,141,6.4,5662295135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978717,63,1,1,4,55,7hlumphk42363z3i2nry2wrzj,1,29.2,7.9,2025-04-19T13:05:26.888Z,2025-04-19T13:05:29Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662295263,140,26.8,5662295261,56,Back,5662295267,212,13.1,5662295265,141,26.8,5662295269,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978799,64,1,1,4,57,7hlumphk42363z3i2nry2wrzj,1,27.4,31.8,2025-04-19T13:05:29.096Z,2025-04-19T13:05:38Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662295911,213,1.14,5662295905,140,44.2,5662295913,1,,5662295909,212,41.9,5662295907,141,87.7,5662295903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978847,65,1,1,5,6,7hlumphk42363z3i2nry2wrzj,1,66.8,82.4,2025-04-19T13:05:38.248Z,2025-04-19T13:05:41Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662296117,141,77.9,5662296121,213,3.85,5662296113,56,Center,5662296119,212,4.7,5662296115,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978883,66,1,1,5,9,7hlumphk42363z3i2nry2wrzj,1,67.3,70.8,2025-04-19T13:05:41.353Z,2025-04-19T13:05:43Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5662296281,56,Center,5662296287,212,11.3,5662296285,141,58.4,5662296283,140,74.5,5662296289,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978897,67,1,1,5,12,7hlumphk42363z3i2nry2wrzj,0,72.4,57.0,2025-04-19T13:05:43.673Z,2025-04-19T13:05:44Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5662296367,236,,5662296335,56,Center,5662296345,212,2.8,5662296339,140,74.9,5662296369,233,46,5662296347,213,0.37,5662296373,286,,5662296343,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978891,46,74,1,5,12,6i936isoyj6d0uuxdj537uc97,1,38.3,28.8,2025-04-19T13:05:43.674Z,2025-04-19T13:05:46Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5662296327,56,Back,5662296331,285,,5662296391,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978933,68,83,1,5,16,7hlumphk42363z3i2nry2wrzj,0,68.8,37.6,2025-04-19T13:05:47.912Z,2025-04-19T13:06:55Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5662301545,399,edzj7i715cpyuuumcttajkc0l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978943,69,83,1,5,16,7hlumphk42363z3i2nry2wrzj,0,69.1,38.2,2025-04-19T13:05:48.330Z,2025-04-19T13:07:28Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662301527,399,edzj7i715cpyuuumcttajkc0l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979705,62,1,1,5,17,6i936isoyj6d0uuxdj537uc97,1,38.0,58.2,2025-04-19T13:05:49.105Z,2025-04-19T13:06:53Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5662300773,212,12.3,5662300771,141,54.5,5662300769,140,26.5,5662300775,213,3.35,5662300767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979779,63,1,1,5,18,6i936isoyj6d0uuxdj537uc97,0,27.3,59.9,2025-04-19T13:05:49.528Z,2025-04-19T13:06:55Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662301217,213,0.07,5662301211,141,64.0,5662301205,157,,5662301213,212,37.6,5662301209,140,63.0,5662301207,56,Center,5662301219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979001,70,1,1,5,21,7hlumphk42363z3i2nry2wrzj,0,39.7,34.9,2025-04-19T13:05:52.777Z,2025-04-19T13:05:54Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662296977,3,,5662296985,212,21.4,5662296981,140,60.0,5662296987,213,0.10,5662296979,56,Center,5662296983,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979051,48,1,1,5,23,6i936isoyj6d0uuxdj537uc97,1,32.3,57.6,2025-04-19T13:05:54.537Z,2025-04-19T13:05:56Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5662297267,56,Back,5662297275,213,4.81,5662297273,212,14.3,5662297269,140,33.6,5662297271,141,36.7,5662297265,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979087,49,1,1,5,25,6i936isoyj6d0uuxdj537uc97,1,33.5,37.6,2025-04-19T13:05:56.562Z,2025-04-19T13:05:58Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5662297465,213,1.70,5662297455,56,Back,5662297459,141,81.2,5662297457,140,29.8,5662297461,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979111,50,1,1,5,26,6i936isoyj6d0uuxdj537uc97,1,31.6,82.6,2025-04-19T13:05:58.216Z,2025-04-19T13:06:00Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5662297627,213,4.11,5662297621,141,62.3,5662297617,56,Back,5662297623,212,16.7,5662297619,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979141,51,1,1,5,29,6i936isoyj6d0uuxdj537uc97,1,24.9,63.1,2025-04-19T13:06:00.784Z,2025-04-19T13:06:02Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662297787,141,34.2,5662297789,212,22.7,5662297783,56,Back,5662297791,213,5.24,5662297785,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979195,52,1,1,5,31,6i936isoyj6d0uuxdj537uc97,1,34.8,33.9,2025-04-19T13:06:02.744Z,2025-04-19T13:06:07Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5662298087,141,88.9,5662298093,1,,5662298085,140,30.5,5662298091,213,1.69,5662298083,56,Back,5662298089,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979231,53,1,1,5,35,6i936isoyj6d0uuxdj537uc97,0,32.6,91.1,2025-04-19T13:06:07.264Z,2025-04-19T13:06:09Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5662298289,141,74.1,5662298283,155,,5662298291,212,47.3,5662298285,56,Center,5662298293,213,6.04,5662298287,140,76.3,5662298295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979247,71,12,1,5,38,7hlumphk42363z3i2nry2wrzj,1,21.8,31.6,2025-04-19T13:06:09.625Z,2025-04-19T13:06:12Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662298461,167,,5662298385,141,0.0,5662298383,140,25.7,5662298389,213,4.89,5662298395,15,,5662298381,56,Back,5662298387,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979321,54,5,1,5,40,6i936isoyj6d0uuxdj537uc97,1,74.4,101.6,2025-04-19T13:06:11.706Z,2025-04-19T13:22:24Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662298735,347,,5662298733,56,Left,5662298793,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979255,72,5,1,5,40,7hlumphk42363z3i2nry2wrzj,0,25.6,-1.6,2025-04-19T13:06:11.706Z,2025-04-19T13:22:24Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662298413,347,,5662298411,56,Back,5662298813,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
