id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2817823251,33,1,1,2,45,93ohqui2qgqm8408viwmm1ken,1,20.3,67.0,2025-05-22T17:04:24.869Z,2025-05-22T17:04:31Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744163207,140,30.5,5744163205,56,Back,5744163213,213,1.02,5744163209,141,92.9,5744163211,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823255,34,1,1,2,51,93ohqui2qgqm8408viwmm1ken,1,40.4,78.1,2025-05-22T17:04:30.852Z,2025-05-22T17:04:32Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744163227,140,44.6,5744163239,213,5.04,5744163223,56,Back,5744163235,212,13.7,5744163231,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823269,35,1,1,2,53,93ohqui2qgqm8408viwmm1ken,1,44.7,57.3,2025-05-22T17:04:32.229Z,2025-05-22T17:04:34Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744163305,141,67.0,5744163307,212,7.8,5744163301,56,Back,5744163309,213,2.14,5744163303,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823303,36,1,1,2,54,93ohqui2qgqm8408viwmm1ken,1,41.5,66.6,2025-05-22T17:04:34.039Z,2025-05-22T17:04:38Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744163473,212,26.8,5744163467,56,Left,5744163475,213,0.81,5744163471,141,95.1,5744163469,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823307,37,1,1,2,59,93ohqui2qgqm8408viwmm1ken,0,59.5,93.9,2025-05-22T17:04:38.660Z,2025-05-22T17:04:39Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744163497,212,15.4,5744163491,56,Center,5744163495,141,72.4,5744163493,140,64.1,5744163499,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823321,30,12,1,3,0,5mbo4f0vps12dr0fcvjn3wyp5,1,34.4,31.8,2025-05-22T17:04:40.002Z,2025-05-22T17:19:03Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744163561,212,24.2,5744191359,167,,5744163559,141,0.0,5744163555,56,Back,5744163563,213,5.03,5744163557,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823325,31,5,1,3,2,5mbo4f0vps12dr0fcvjn3wyp5,0,40.0,-2.0,2025-05-22T17:04:41.392Z,2025-05-22T17:04:45Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744163583,347,,5744163579,56,Back,5744163595,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823327,38,5,1,3,2,93ohqui2qgqm8408viwmm1ken,1,60.0,102.0,2025-05-22T17:04:41.392Z,2025-05-22T17:08:32Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744163589,233,31,5744163587,347,,5744163585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823355,39,1,1,3,5,93ohqui2qgqm8408viwmm1ken,1,62.5,100.0,2025-05-22T17:04:44.052Z,2025-05-22T17:04:45Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744163723,107,,5744163759,189,,5744163739,213,4.25,5744163725,56,Left,5744163735,212,5.5,5744163731,141,94.8,5744163727,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823413,40,1,1,3,9,93ohqui2qgqm8408viwmm1ken,1,57.4,94.1,2025-05-22T17:04:48.052Z,2025-05-22T17:19:27Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744164039,140,46.5,5744164043,212,11.6,5744164037,56,Back,5744164041,141,91.8,5744164045,213,3.28,5744192083,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823417,41,1,1,3,12,93ohqui2qgqm8408viwmm1ken,1,46.4,90.3,2025-05-22T17:04:51.076Z,2025-05-22T17:19:35Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744164071,213,0.05,5744164063,56,Left,5744164069,212,8.2,5744164065,140,54.2,5744164067,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823425,42,1,1,3,13,93ohqui2qgqm8408viwmm1ken,1,48.4,90.0,2025-05-22T17:04:52.389Z,2025-05-22T17:04:54Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744164115,56,Left,5744164117,140,53.4,5744164121,212,8.0,5744164119,141,81.1,5744164123,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823437,43,1,1,3,15,93ohqui2qgqm8408viwmm1ken,1,46.3,86.3,2025-05-22T17:04:54.196Z,2025-05-22T17:04:56Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744164187,212,10.7,5744164181,56,Back,5744164185,141,92.6,5744164189,213,2.73,5744164183,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823483,44,1,1,3,17,93ohqui2qgqm8408viwmm1ken,1,35.9,92.6,2025-05-22T17:04:56.820Z,2025-05-22T17:19:59Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744164465,56,Back,5744164475,1,,5744164469,141,58.7,5744164471,212,36.2,5744164467,140,9.3,5744164473,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823501,45,1,1,3,24,93ohqui2qgqm8408viwmm1ken,1,8.7,52.2,2025-05-22T17:05:03.733Z,2025-05-22T17:05:06Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5744164593,140,20.1,5744164599,213,5.87,5744164589,56,Back,5744164597,212,13.1,5744164595,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823535,46,1,1,3,27,93ohqui2qgqm8408viwmm1ken,1,19.0,49.7,2025-05-22T17:05:06.516Z,2025-05-22T17:05:12Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744164763,140,24.1,5744164761,56,Back,5744164765,141,94.4,5744164759,155,,5744164769,213,1.40,5744164767,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823541,47,1,1,3,33,93ohqui2qgqm8408viwmm1ken,1,16.8,91.5,2025-05-22T17:05:12.819Z,2025-05-22T17:05:15Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744164789,140,26.6,5744164793,212,10.3,5744164795,213,6.20,5744164787,56,Back,5744164791,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823567,32,45,1,3,36,5mbo4f0vps12dr0fcvjn3wyp5,0,75.8,6.7,2025-05-22T17:05:15.173Z,2025-05-22T17:30:13Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744164877,56,Right,5744164895,233,48,5744164879,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823549,48,3,1,3,36,93ohqui2qgqm8408viwmm1ken,1,24.2,93.3,2025-05-22T17:05:15.173Z,2025-05-22T17:30:12Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744164819,56,Back,5744164891,233,32,5744164821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823579,49,1,1,3,37,93ohqui2qgqm8408viwmm1ken,1,22.6,90.2,2025-05-22T17:05:16.132Z,2025-05-22T17:05:19Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744164953,213,3.03,5744164945,140,13.2,5744164951,212,9.9,5744164949,141,91.8,5744164943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823583,50,1,1,3,40,93ohqui2qgqm8408viwmm1ken,0,13.1,92.3,2025-05-22T17:05:19.637Z,2025-05-22T17:05:20Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744164971,56,Back,5744164975,140,15.2,5744164979,141,92.4,5744164981,212,2.2,5744164987,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823591,33,61,1,3,42,5mbo4f0vps12dr0fcvjn3wyp5,1,78.4,6.7,2025-05-22T17:05:21.732Z,2025-05-22T17:05:21Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744165035,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823603,51,3,1,3,44,93ohqui2qgqm8408viwmm1ken,0,21.2,95.6,2025-05-22T17:05:23.204Z,2025-05-22T17:05:28Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744165089,56,Back,5744165109,233,34,5744165091,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823607,34,7,1,3,44,5mbo4f0vps12dr0fcvjn3wyp5,1,78.8,4.4,2025-05-22T17:05:23.205Z,2025-05-22T17:05:27Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744165093,167,,5744165099,233,51,5744165097,286,,5744165095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823625,35,5,1,3,45,5mbo4f0vps12dr0fcvjn3wyp5,0,78.6,-1.4,2025-05-22T17:05:24.451Z,2025-05-22T17:08:32Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744165213,233,52,5744165197,347,,5744165195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823615,52,5,1,3,45,93ohqui2qgqm8408viwmm1ken,1,21.4,101.4,2025-05-22T17:05:24.451Z,2025-05-22T17:08:32Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744165129,347,,5744165127,56,Back,5744165203,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823703,53,1,1,4,0,93ohqui2qgqm8408viwmm1ken,0,25.4,100.0,2025-05-22T17:05:39.860Z,2025-05-22T17:05:42Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744165667,107,,5744165673,141,90.0,5744165675,212,19.4,5744165669,56,Back,5744165671,140,42.2,5744165677,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823739,36,1,1,4,3,5mbo4f0vps12dr0fcvjn3wyp5,0,56.9,10.3,2025-05-22T17:05:42.577Z,2025-05-22T17:05:48Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744165873,212,10.2,5744165867,56,Right,5744165865,3,,5744165871,141,0.0,5744165869,140,62.5,5744165875,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823743,37,5,1,4,9,5mbo4f0vps12dr0fcvjn3wyp5,0,65.3,-1.8,2025-05-22T17:05:48.280Z,2025-05-22T17:05:52Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744165919,233,54,5744165877,56,Right,5744165879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823747,54,5,1,4,9,93ohqui2qgqm8408viwmm1ken,1,34.7,101.8,2025-05-22T17:05:48.280Z,2025-05-22T17:08:33Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744165893,56,Back,5744165901,233,37,5744165895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823833,55,1,1,4,19,93ohqui2qgqm8408viwmm1ken,1,32.1,100.0,2025-05-22T17:05:58.340Z,2025-05-22T17:06:03Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744166359,141,89.0,5744166365,1,,5744166361,212,22.7,5744166357,140,52.2,5744166363,213,5.91,5744166353,107,,5744166355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823863,56,1,1,4,24,93ohqui2qgqm8408viwmm1ken,1,53.3,80.6,2025-05-22T17:06:03.829Z,2025-05-22T17:06:08Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5744166537,1,,5744166531,141,35.1,5744166535,213,5.31,5744166529,140,73.3,5744166533,212,37.4,5744166527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823877,57,1,1,4,29,93ohqui2qgqm8408viwmm1ken,1,74.8,35.1,2025-05-22T17:06:08.404Z,2025-05-22T17:06:10Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744166609,141,33.3,5744166611,212,12.9,5744166607,140,87.0,5744166613,213,6.19,5744166605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823883,58,1,1,4,31,93ohqui2qgqm8408viwmm1ken,0,87.6,32.4,2025-05-22T17:06:10.372Z,2025-05-22T17:06:10Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744166651,213,2.15,5744166649,212,3.7,5744166643,56,Center,5744166645,140,85.7,5744166647,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823905,38,12,1,4,32,5mbo4f0vps12dr0fcvjn3wyp5,1,9.4,54.6,2025-05-22T17:06:11.075Z,2025-05-22T17:06:14Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744166731,56,Back,5744166737,212,37.8,5744166735,141,100.0,5744166757,167,,5744166739,213,1.01,5744166733,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823907,39,5,1,4,34,5mbo4f0vps12dr0fcvjn3wyp5,0,28.4,101.8,2025-05-22T17:06:13.413Z,2025-05-22T17:06:15Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744166741,56,Back,5744166815,233,59,5744166743,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823911,59,5,1,4,34,93ohqui2qgqm8408viwmm1ken,1,71.6,-1.8,2025-05-22T17:06:13.413Z,2025-05-22T17:08:33Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744166807,233,39,5744166767,56,Right,5744166769,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823967,60,1,1,4,40,93ohqui2qgqm8408viwmm1ken,1,68.4,0.0,2025-05-22T17:06:19.732Z,2025-05-22T17:06:23Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5744167099,141,18.9,5744167097,140,38.9,5744167093,107,,5744167101,212,34.1,5744167105,1,,5744167103,213,2.71,5744167095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823969,61,1,1,4,43,93ohqui2qgqm8408viwmm1ken,0,40.5,24.4,2025-05-22T17:06:22.884Z,2025-05-22T17:22:50Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744167127,56,Back,5744167133,212,28.7,5744167129,140,43.4,5744167135,213,1.46,5744167131,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823973,62,43,1,4,45,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-22T17:06:24.229Z,2025-05-22T17:22:52Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744167155,56,Back,5744199073,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817823991,41,50,1,4,48,5mbo4f0vps12dr0fcvjn3wyp5,1,66.7,24.8,2025-05-22T17:06:27.970Z,2025-05-22T17:35:31Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5744167319,233,63,5744167227,286,,5744167225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824003,63,7,1,4,48,93ohqui2qgqm8408viwmm1ken,1,33.3,75.2,2025-05-22T17:06:27.971Z,2025-05-22T17:35:30Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744167263,56,Back,5744167285,233,41,5744167265,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824029,65,1,1,4,52,93ohqui2qgqm8408viwmm1ken,1,30.6,89.4,2025-05-22T17:06:31.253Z,2025-05-22T17:06:33Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744167427,141,82.3,5744167429,212,7.0,5744167431,213,5.52,5744167425,140,35.4,5744167423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824051,66,1,1,4,53,93ohqui2qgqm8408viwmm1ken,1,35.4,82.3,2025-05-22T17:06:33.028Z,2025-05-22T17:06:36Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744167531,141,74.2,5744167529,140,24.6,5744167535,213,3.59,5744167533,212,12.6,5744167525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824053,67,1,1,4,57,93ohqui2qgqm8408viwmm1ken,1,22.6,75.3,2025-05-22T17:06:36.080Z,2025-05-22T17:06:37Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744167547,141,74.8,5744167549,212,14.5,5744167551,213,6.26,5744167545,140,36.4,5744167543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824055,68,1,1,4,58,93ohqui2qgqm8408viwmm1ken,1,36.4,74.8,2025-05-22T17:06:37.284Z,2025-05-22T17:06:38Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744167569,156,,5744167563,212,14.7,5744167557,56,Back,5744167561,141,94.8,5744167559,140,31.1,5744167565,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824095,69,1,1,5,3,93ohqui2qgqm8408viwmm1ken,1,28.0,89.4,2025-05-22T17:06:42.484Z,2025-05-22T17:06:45Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744167779,212,8.0,5744167777,141,88.0,5744167781,213,3.26,5744167773,56,Back,5744167775,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824121,70,1,1,5,5,93ohqui2qgqm8408viwmm1ken,1,15.3,88.3,2025-05-22T17:06:45.012Z,2025-05-22T17:06:48Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744167925,56,Back,5744167933,212,10.3,5744167931,141,90.9,5744167935,213,0.17,5744167929,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824143,71,1,1,5,9,93ohqui2qgqm8408viwmm1ken,1,25.0,90.9,2025-05-22T17:06:48.260Z,2025-05-22T17:06:50Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744168065,213,0.01,5744168059,140,45.1,5744168061,141,91.2,5744168057,56,Back,5744168063,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824145,72,61,1,5,11,93ohqui2qgqm8408viwmm1ken,1,45.1,91.2,2025-05-22T17:06:50.197Z,2025-05-22T17:06:50Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744168069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824185,73,1,1,5,15,93ohqui2qgqm8408viwmm1ken,1,57.8,85.7,2025-05-22T17:06:54.245Z,2025-05-22T17:06:56Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744168331,56,Left,5744168337,212,9.3,5744168335,141,95.7,5744168333,140,63.8,5744168339,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824199,74,1,1,5,17,93ohqui2qgqm8408viwmm1ken,1,60.1,93.6,2025-05-22T17:06:56.852Z,2025-05-22T17:07:00Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744168431,212,26.2,5744168429,141,56.3,5744168433,213,4.97,5744168427,140,66.5,5744168425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824227,75,1,1,5,21,93ohqui2qgqm8408viwmm1ken,1,65.8,61.8,2025-05-22T17:07:00.069Z,2025-05-22T17:07:06Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744168533,140,88.8,5744168531,56,Center,5744168535,141,67.0,5744168539,213,0.15,5744168537,212,24.4,5744168605,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824231,76,1,1,5,23,93ohqui2qgqm8408viwmm1ken,0,90.7,67.9,2025-05-22T17:07:02.500Z,2025-05-22T17:10:16Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744168565,140,95.4,5744168567,141,50.1,5744168563,56,Center,5744168569,212,13.1,5744168571,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824235,42,43,1,5,26,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-22T17:07:05.538Z,2025-05-22T17:07:20Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744168989,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824237,43,43,1,5,26,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-22T17:07:05.547Z,2025-05-22T17:07:14Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744168865,144,1,5744168597,213,3.14,5744168589,56,Back,5744168593,141,46.6,5744168595,212,0,5744168587,123,0,5744168591,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824339,45,1,1,5,47,5mbo4f0vps12dr0fcvjn3wyp5,1,14.9,36.6,2025-05-22T17:07:26.195Z,2025-05-22T17:07:30Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744169227,141,29.4,5744169231,213,6.11,5744169229,212,28.6,5744169225,140,41.7,5744169221,199,,5744169223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824347,46,1,1,5,51,5mbo4f0vps12dr0fcvjn3wyp5,1,41.7,29.4,2025-05-22T17:07:30.659Z,2025-05-22T17:07:32Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744169277,141,29.7,5744169267,3,,5744169273,140,58.8,5744169281,212,18.0,5744169269,168,,5744169271,56,Center,5744169283,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824353,47,1,1,5,53,5mbo4f0vps12dr0fcvjn3wyp5,0,58.8,29.7,2025-05-22T17:07:32.338Z,2025-05-22T17:11:00Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5744169309,56,Center,5744169935,168,,5744169317,213,0.49,5744169307,3,,5744169315,212,10.1,5744169311,140,67.3,5744169313,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824359,77,1,1,5,55,93ohqui2qgqm8408viwmm1ken,0,34.3,70.8,2025-05-22T17:07:35.028Z,2025-05-22T17:07:37Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744169365,140,38.7,5744169361,3,,5744169367,141,68.1,5744169371,213,5.90,5744169363,56,Back,5744169369,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824363,48,44,1,5,57,5mbo4f0vps12dr0fcvjn3wyp5,1,59.4,33.2,2025-05-22T17:07:36.643Z,2025-05-22T17:30:14Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744169429,233,78,5744169377,56,Center,5744169379,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824369,78,44,1,5,57,93ohqui2qgqm8408viwmm1ken,0,40.6,66.8,2025-05-22T17:07:36.644Z,2025-05-22T17:30:14Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744169409,56,Back,5744169411,285,,5744169447,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824375,49,1,1,5,57,5mbo4f0vps12dr0fcvjn3wyp5,1,56.4,35.4,2025-05-22T17:07:37.027Z,2025-05-22T17:07:39Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744169461,213,5.45,5744169453,56,Center,5744169459,212,11.1,5744169455,140,63.5,5744169457,141,23.3,5744169451,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824379,50,1,1,5,59,5mbo4f0vps12dr0fcvjn3wyp5,0,63.5,23.3,2025-05-22T17:07:38.146Z,2025-05-22T17:07:39Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5744169475,141,27.6,5744169469,3,,5744169471,56,Center,5744169473,140,72.2,5744169477,212,9.6,5744169479,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824393,79,1,1,6,0,93ohqui2qgqm8408viwmm1ken,1,28.1,69.9,2025-05-22T17:07:39.878Z,2025-05-22T17:07:41Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744169533,56,Back,5744169549,141,74.7,5744169555,213,0.57,5744169527,3,,5744169553,212,6.1,5744169541,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817824403,81,1,1,6,2,93ohqui2qgqm8408viwmm1ken,0,33.0,75.1,2025-05-22T17:07:41.717Z,2025-05-22T17:07:42Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744169609,141,73.6,5744169603,155,,5744169611,212,10.5,5744169607,140,43.0,5744169605,56,Back,5744169613,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
