id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2805191275,23,4,1,2,5,46yo78zak2j7kaxc5ak1fnm60,1,31.6,4.6,2025-04-23T17:02:38.082Z,2025-04-25T13:36:57Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5674396095,56,Back,5674396091,13,,5674396093,295,,5674396099,285,,5674396127,233,38,5674396097,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191273,38,4,1,2,5,9zqn9ugvg64it0lr5z8cq4g9v,0,68.4,95.4,2025-04-23T17:02:38.083Z,2025-04-25T13:37:01Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674396173,233,23,5674396113,13,,5674396115,295,,5674396119,56,Left,5674396123,286,,5674396121,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191415,24,1,1,2,23,46yo78zak2j7kaxc5ak1fnm60,1,31.0,14.4,2025-04-23T17:02:55.891Z,2025-04-23T17:02:57Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674396833,189,,5674396817,213,1.77,5674396809,56,Back,5674396805,5,,5674396815,212,26.6,5674396813,141,52.8,5674396811,140,26.0,5674396807,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191457,25,1,1,2,25,46yo78zak2j7kaxc5ak1fnm60,1,26.5,60.9,2025-04-23T17:02:57.987Z,2025-04-23T17:03:00Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674397005,141,43.9,5674397001,56,Back,5674397003,140,28.5,5674397009,213,4.89,5674397007,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191513,26,1,1,2,28,46yo78zak2j7kaxc5ak1fnm60,1,26.7,45.5,2025-04-23T17:03:00.660Z,2025-04-23T17:03:05Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674397371,56,Right,5674397373,140,70.2,5674397369,155,,5674397375,141,9.1,5674397379,213,5.79,5674397377,212,52.0,5674397381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191493,39,83,1,2,31,9zqn9ugvg64it0lr5z8cq4g9v,0,36.7,96.9,2025-04-23T17:03:03.476Z,2025-04-23T17:03:09Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674397623,399,3ihcnb7xmqlsefg10xbdraqqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191551,27,1,1,2,33,46yo78zak2j7kaxc5ak1fnm60,1,61.7,8.6,2025-04-23T17:03:05.123Z,2025-04-23T17:03:08Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5674397569,213,2.96,5674397561,141,10.6,5674397565,212,7.5,5674397557,56,Right,5674397559,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191561,28,1,1,2,34,46yo78zak2j7kaxc5ak1fnm60,1,55.2,11.1,2025-04-23T17:03:06.275Z,2025-04-25T13:37:30Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5674397613,140,39.3,5674397611,56,Back,5674397615,141,16.5,5674397619,213,2.93,5674397617,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191605,29,1,1,2,36,46yo78zak2j7kaxc5ak1fnm60,1,37.2,20.1,2025-04-23T17:03:08.931Z,2025-04-25T13:37:36Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674397885,56,Back,5674397889,141,35.8,5674397891,212,12.4,5674397893,213,2.10,5674397887,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191637,30,1,1,2,41,46yo78zak2j7kaxc5ak1fnm60,1,32.0,36.3,2025-04-23T17:03:13.267Z,2025-04-23T17:03:18Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674398097,141,25.0,5674398101,213,5.91,5674398099,212,21.2,5674398093,56,Center,5674398095,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191661,31,1,1,2,46,46yo78zak2j7kaxc5ak1fnm60,1,65.2,13.5,2025-04-23T17:03:18.163Z,2025-04-23T17:03:52Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5674398303,212,8.3,5674398301,141,9.7,5674398299,140,72.7,5674398305,213,5.97,5674398297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191691,32,1,1,2,48,46yo78zak2j7kaxc5ak1fnm60,1,70.0,8.2,2025-04-23T17:03:21.011Z,2025-04-23T17:03:24Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5674398471,213,2.80,5674398469,212,10.9,5674398463,56,Right,5674398465,140,60.2,5674398467,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191697,33,1,1,2,52,46yo78zak2j7kaxc5ak1fnm60,1,61.4,15.3,2025-04-23T17:03:24.819Z,2025-04-23T17:03:44Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674398497,141,26.4,5674398499,212,8.2,5674398493,56,Center,5674398501,213,1.97,5674398495,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191729,34,1,1,2,53,46yo78zak2j7kaxc5ak1fnm60,1,58.6,27.0,2025-04-23T17:03:26.116Z,2025-04-23T17:03:28Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674398699,213,5.61,5674398691,56,Right,5674398693,140,64.3,5674398695,141,20.0,5674398697,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191757,35,1,1,2,56,46yo78zak2j7kaxc5ak1fnm60,1,61.5,29.8,2025-04-23T17:03:28.388Z,2025-04-23T17:03:46Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674398877,141,37.0,5674398881,213,2.69,5674398879,212,11.3,5674398873,56,Center,5674398875,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191779,36,1,1,2,59,46yo78zak2j7kaxc5ak1fnm60,0,51.4,45.5,2025-04-23T17:03:31.300Z,2025-04-23T17:03:32Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674398965,56,Center,5674398963,155,,5674398975,1,,5674398971,212,33.8,5674398973,213,0.42,5674398969,141,65.8,5674398967,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191805,41,1,1,3,0,9zqn9ugvg64it0lr5z8cq4g9v,1,26.8,32.1,2025-04-23T17:03:33.120Z,2025-04-23T17:03:34Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5674399107,140,38.7,5674399113,213,5.89,5674399111,212,13.5,5674399105,56,Back,5674399109,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191871,42,1,1,3,2,9zqn9ugvg64it0lr5z8cq4g9v,1,36.5,24.6,2025-04-23T17:03:34.388Z,2025-04-23T17:03:38Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674399451,213,2.03,5674399447,141,44.9,5674399443,56,Back,5674399445,140,30.0,5674399449,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191891,43,1,1,3,5,9zqn9ugvg64it0lr5z8cq4g9v,1,29.8,47.3,2025-04-23T17:03:37.920Z,2025-04-23T17:03:39Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674399545,56,Back,5674399549,141,62.3,5674399547,140,22.8,5674399551,212,12.6,5674399553,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191945,44,1,1,3,7,9zqn9ugvg64it0lr5z8cq4g9v,1,22.8,62.3,2025-04-23T17:03:39.476Z,2025-04-23T17:03:42Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674399797,213,1.13,5674399791,140,29.8,5674399793,141,85.1,5674399789,56,Back,5674399795,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192099,45,1,1,3,10,9zqn9ugvg64it0lr5z8cq4g9v,1,31.9,79.6,2025-04-23T17:03:42.180Z,2025-04-23T17:03:50Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674400597,213,4.58,5674400591,140,30.1,5674400593,141,59.3,5674400595,212,13.9,5674400589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192121,46,1,1,3,18,9zqn9ugvg64it0lr5z8cq4g9v,1,33.0,49.7,2025-04-23T17:03:50.196Z,2025-04-23T17:03:51Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674400717,141,57.0,5674400721,213,0.60,5674400719,212,8.8,5674400715,140,39.9,5674400713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192151,47,1,1,3,19,9zqn9ugvg64it0lr5z8cq4g9v,1,39.9,57.0,2025-04-23T17:03:51.748Z,2025-04-23T17:13:06Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674400887,212,14.2,5674400891,213,2.12,5674400883,140,32.9,5674400881,56,Back,5674400885,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192175,48,1,1,3,22,9zqn9ugvg64it0lr5z8cq4g9v,1,34.6,78.5,2025-04-23T17:03:54.468Z,2025-04-23T17:03:56Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674401007,140,49.3,5674401011,212,19.7,5674401013,213,0.67,5674401005,56,Back,5674401009,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192217,49,1,1,3,24,9zqn9ugvg64it0lr5z8cq4g9v,1,51.6,96.2,2025-04-23T17:03:56.308Z,2025-04-23T17:03:59Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674401237,212,10.7,5674401239,213,0.04,5674401233,140,61.8,5674401231,56,Left,5674401235,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192221,50,1,1,3,27,9zqn9ugvg64it0lr5z8cq4g9v,0,70.8,93.9,2025-04-23T17:03:59.460Z,2025-04-23T17:03:59Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674401255,56,Left,5674401259,141,92.6,5674401257,140,75.1,5674401261,212,4.6,5674401263,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192237,37,8,1,3,28,46yo78zak2j7kaxc5ak1fnm60,1,34.0,13.2,2025-04-23T17:04:00.676Z,2025-04-25T13:39:11Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674401323,56,Back,5677370529,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192301,39,1,1,3,31,46yo78zak2j7kaxc5ak1fnm60,1,35.2,11.0,2025-04-23T17:04:03.220Z,2025-04-23T17:04:05Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674401715,212,12.4,5674401713,141,19.7,5674401711,140,45.6,5674401717,213,0.50,5674401709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192317,40,1,1,3,33,46yo78zak2j7kaxc5ak1fnm60,1,49.1,16.8,2025-04-23T17:04:05.556Z,2025-04-23T17:04:07Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5674401817,140,47.2,5674401815,56,Back,5674401823,213,4.03,5674401821,212,3.2,5674401819,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192335,41,1,1,3,34,46yo78zak2j7kaxc5ak1fnm60,1,46.1,9.7,2025-04-23T17:04:06.868Z,2025-04-23T17:04:08Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5674401911,213,3.09,5674401907,141,10.4,5674401909,212,9.5,5674401905,140,37.1,5674401903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192339,42,1,1,3,35,46yo78zak2j7kaxc5ak1fnm60,0,34.8,11.3,2025-04-23T17:04:07.939Z,2025-04-23T17:04:08Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674401941,213,2.22,5674401937,141,23.6,5674401939,212,10.5,5674401933,56,Back,5674401935,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192365,51,1,1,3,37,9zqn9ugvg64it0lr5z8cq4g9v,1,74.0,72.7,2025-04-23T17:04:09.605Z,2025-04-23T17:04:11Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5674402119,213,2.95,5674402115,141,76.0,5674402113,140,63.2,5674402111,56,Center,5674402109,3,,5674402117,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192443,53,2,1,3,39,9zqn9ugvg64it0lr5z8cq4g9v,1,64.4,75.6,2025-04-23T17:04:11.221Z,2025-04-23T17:04:20Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674402567,1,,5674402565,7,8k4fw4zak03as07nwf1kiktuc,5674402573,141,81.1,5674402571,140,98.2,5674402569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192509,44,1,1,3,54,46yo78zak2j7kaxc5ak1fnm60,1,23.2,24.9,2025-04-23T17:04:26.485Z,2025-04-23T17:04:28Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674402955,189,,5674402927,213,1.80,5674402917,241,,5674402925,212,15.8,5674402919,56,Back,5674402921,140,19.8,5674402923,141,47.6,5674402915,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192559,45,1,1,3,56,46yo78zak2j7kaxc5ak1fnm60,1,18.8,49.3,2025-04-23T17:04:28.309Z,2025-04-23T17:04:33Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674403187,213,5.13,5674403185,212,10.3,5674403183,141,35.5,5674403179,56,Back,5674403181,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192573,46,1,1,4,0,46yo78zak2j7kaxc5ak1fnm60,1,27.6,35.4,2025-04-23T17:04:32.980Z,2025-04-23T17:04:36Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674403275,213,6.03,5674403271,141,31.2,5674403273,212,11.5,5674403269,140,38.2,5674403267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192581,47,1,1,4,3,46yo78zak2j7kaxc5ak1fnm60,1,33.7,39.5,2025-04-23T17:04:36.115Z,2025-04-23T17:04:37Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674403337,212,16.0,5674403335,141,59.9,5674403333,140,26.2,5674403331,56,Back,5674403339,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192603,48,1,1,4,4,46yo78zak2j7kaxc5ak1fnm60,1,25.9,60.2,2025-04-23T17:04:37.060Z,2025-04-23T17:04:40Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674403495,212,13.8,5674403489,56,Back,5674403493,141,68.1,5674403491,140,38.0,5674403497,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192639,49,1,1,4,7,46yo78zak2j7kaxc5ak1fnm60,1,36.6,72.0,2025-04-23T17:04:39.860Z,2025-04-23T17:04:42Z,8e8v25kjfqsohkczqxj5xsmj8,Z. Salifu,,,5674403731,212,11.0,5674403733,213,2.61,5674403727,140,27.6,5674403729,141,80.2,5674403725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192685,50,1,1,4,10,46yo78zak2j7kaxc5ak1fnm60,1,22.5,74.4,2025-04-23T17:04:42.323Z,2025-04-23T17:04:48Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674404001,140,10.0,5674404003,141,45.5,5674404005,212,23.6,5674404007,213,4.12,5674403999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192751,51,1,1,4,20,46yo78zak2j7kaxc5ak1fnm60,1,15.9,52.7,2025-04-23T17:04:52.340Z,2025-04-23T17:04:56Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674404373,56,Back,5674404375,140,16.3,5674404379,212,15.4,5674404381,213,4.74,5674404377,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192765,52,1,1,4,23,46yo78zak2j7kaxc5ak1fnm60,1,22.7,32.4,2025-04-23T17:04:56.036Z,2025-04-23T17:04:57Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674404433,141,40.1,5674404431,140,25.2,5674404435,212,5.9,5674404429,56,Back,5674404437,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192815,53,1,1,4,24,46yo78zak2j7kaxc5ak1fnm60,1,22.0,40.4,2025-04-23T17:04:56.980Z,2025-04-23T17:05:01Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5674404743,213,4.04,5674404727,56,Back,5674404739,212,6.9,5674404731,140,17.9,5674404735,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192881,54,1,1,4,29,46yo78zak2j7kaxc5ak1fnm60,1,20.7,34.8,2025-04-23T17:05:01.380Z,2025-04-23T17:05:07Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674405153,56,Back,5674405155,140,22.6,5674405159,212,21.0,5674405157,141,65.5,5674405161,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192895,55,1,1,4,34,46yo78zak2j7kaxc5ak1fnm60,1,31.2,70.8,2025-04-23T17:05:06.981Z,2025-04-23T17:05:09Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674405279,213,5.83,5674405271,56,Back,5674405273,140,48.6,5674405275,141,57.8,5674405277,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192933,56,1,1,4,36,46yo78zak2j7kaxc5ak1fnm60,1,49.4,53.1,2025-04-23T17:05:08.964Z,2025-04-23T17:05:11Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5674405437,140,48.9,5674405441,212,5.8,5674405443,213,4.62,5674405435,56,Back,5674405439,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192943,57,1,1,4,38,46yo78zak2j7kaxc5ak1fnm60,0,49.3,44.2,2025-04-23T17:05:10.981Z,2025-04-23T17:05:11Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674405471,56,Center,5674405473,140,58.8,5674405475,141,32.4,5674405479,213,5.61,5674405477,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192959,54,1,1,4,40,9zqn9ugvg64it0lr5z8cq4g9v,1,34.4,75.0,2025-04-23T17:05:12.276Z,2025-04-23T17:05:13Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674405595,213,0.51,5674405589,140,54.3,5674405591,141,92.1,5674405593,212,23.9,5674405587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193041,56,1,1,4,45,9zqn9ugvg64it0lr5z8cq4g9v,1,76.3,86.0,2025-04-23T17:05:17.893Z,2025-04-23T17:05:20Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674406109,141,90.0,5674406105,56,Left,5674406111,212,11.9,5674406113,213,0.23,5674406107,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193043,57,1,1,4,48,9zqn9ugvg64it0lr5z8cq4g9v,0,92.2,90.6,2025-04-23T17:05:20.340Z,2025-04-25T13:48:05Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674406237,286,,5674406123,56,Left,5674406125,140,91.7,5674406119,2,,5674406129,212,2.8,5677385497,225,,5674406127,141,86.6,5677385499,386,,5677385501,72,5674406131,213,4.52,5674406231,236,5674406233,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193059,58,12,1,4,48,46yo78zak2j7kaxc5ak1fnm60,1,13.6,18.5,2025-04-23T17:05:20.440Z,2025-04-23T17:05:22Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674406203,185,,5674406205,56,Back,5674406247,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193069,58,6,1,4,49,9zqn9ugvg64it0lr5z8cq4g9v,1,89.3,84.4,2025-04-23T17:05:22.100Z,2025-04-23T17:45:54Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674406319,73,,5674406317,56,Left,5674406635,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193079,59,6,1,4,49,46yo78zak2j7kaxc5ak1fnm60,0,10.7,15.6,2025-04-23T17:05:22.100Z,2025-04-25T13:48:21Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674406385,73,,5674406383,56,Back,5674406653,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193441,59,1,1,5,16,9zqn9ugvg64it0lr5z8cq4g9v,0,99.5,99.5,2025-04-23T17:05:48.629Z,2025-04-25T13:48:26Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674408359,141,20.0,5674408353,223,,5674408365,1,,5674408357,140,100.0,5674408361,212,54.1,5677386121,20,,5674408553,345,,5674408351,155,,5674408355,56,5674408347,2,,5674408349,6,5674408363,213,4.73,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193461,60,5,1,5,22,46yo78zak2j7kaxc5ak1fnm60,1,-0.9,72.8,2025-04-23T17:05:54.273Z,2025-04-23T17:45:46Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674408523,233,60,5674408443,56,Back,5674408447,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193475,60,5,1,5,22,9zqn9ugvg64it0lr5z8cq4g9v,0,100.9,27.2,2025-04-23T17:05:54.273Z,2025-04-23T17:45:47Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674408517,346,,5674408581,233,60,5674408515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193573,61,43,1,5,29,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-23T17:06:01.306Z,2025-04-23T17:06:08Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674409047,124,0,5674409051,140,8.5,5674409053,141,69.3,5674409055,212,10.8,5674409057,213,1.14,5674409061,237,0,5674409313,144,1,5674409049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193671,62,1,1,5,38,46yo78zak2j7kaxc5ak1fnm60,1,5.6,52.4,2025-04-23T17:06:10.909Z,2025-04-25T13:48:51Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674409661,213,5.47,5674409665,237,,5674409657,141,40.1,5674409659,212,11.6,5674409655,140,13.2,5674409651,124,,5674409653,56,Back,5674409683,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193701,63,1,1,5,43,46yo78zak2j7kaxc5ak1fnm60,0,22.6,37.9,2025-04-23T17:06:15.765Z,2025-04-23T17:06:16Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674409845,56,Back,5674409851,212,17.3,5674409853,213,0.96,5674409849,141,58.7,5674409847,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193731,62,1,1,5,46,9zqn9ugvg64it0lr5z8cq4g9v,0,69.5,38.6,2025-04-23T17:06:18.261Z,2025-04-23T17:06:20Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674410113,56,Center,5674410115,140,68.1,5674410119,212,16.7,5674410121,213,1.66,5674410117,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193775,64,4,1,5,51,46yo78zak2j7kaxc5ak1fnm60,1,36.1,17.1,2025-04-23T17:06:23.460Z,2025-04-23T17:45:57Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5674410407,13,,5674410411,152,,5674410413,265,,5674410415,286,,5674410477,233,63,5674410409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193773,63,4,1,5,51,9zqn9ugvg64it0lr5z8cq4g9v,0,63.9,82.9,2025-04-23T17:06:23.461Z,2025-04-23T17:45:57Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674410433,13,,5674410485,233,64,5674410435,56,Left,5674410439,265,,5674410437,152,,5674410441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
