id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2810987831,115,61,1,2,47,1939bnru25svvgv15k2c7tw2y,1,52.8,21.3,2025-05-05T17:13:39.444Z,2025-05-05T17:22:24Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5706295915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983029,29,1,1,2,53,1939bnru25svvgv15k2c7tw2y,1,35.3,4.1,2025-05-05T17:13:45.551Z,2025-05-05T17:13:50Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706268085,213,0.01,5706268079,140,72.8,5706268077,56,Right,5706268083,212,39.4,5706268075,155,,5706268081,141,4.4,5706268087,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983035,30,50,1,2,57,1939bnru25svvgv15k2c7tw2y,1,78.2,4.2,2025-05-05T17:13:49.527Z,2025-05-05T17:13:56Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5706268283,233,33,5706268107,56,Right,5706268109,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983041,33,7,1,2,57,33hzf6j2rd9r50g2n4agsytkd,1,21.8,95.8,2025-05-05T17:13:49.528Z,2025-05-05T17:13:55Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5706268139,56,Back,5706268181,233,30,5706268141,285,,5706268137,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983055,31,5,1,2,58,1939bnru25svvgv15k2c7tw2y,1,79.6,-1.6,2025-05-05T17:13:50.249Z,2025-05-05T18:07:02Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5706268303,233,34,5706268255,347,,5706268249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983047,34,5,1,2,58,33hzf6j2rd9r50g2n4agsytkd,0,20.4,101.6,2025-05-05T17:13:50.249Z,2025-05-05T17:13:56Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5706268341,233,31,5706268157,347,,5706268155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983119,32,1,1,3,5,1939bnru25svvgv15k2c7tw2y,1,74.1,0.0,2025-05-05T17:13:57.567Z,2025-05-05T17:23:39Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706268599,56,Right,5706298741,189,,5706268611,212,10.6,5706268607,141,7.0,5706268595,107,,5706268615,213,2.54,5706268603,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983151,33,1,1,3,8,1939bnru25svvgv15k2c7tw2y,1,59.3,11.6,2025-05-05T17:14:00.175Z,2025-05-05T17:23:38Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5706268803,213,1.47,5706268799,141,55.4,5706268801,212,30.0,5706268797,140,62.3,5706299643,189,,5706268795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810988725,131,61,1,3,9,1939bnru25svvgv15k2c7tw2y,1,67.1,41.3,2025-05-05T17:14:00.644Z,2025-05-05T17:24:06Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706300935,56,Center,5706301081,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983173,34,1,1,3,10,1939bnru25svvgv15k2c7tw2y,1,54.8,56.0,2025-05-05T17:14:02.079Z,2025-05-05T17:24:19Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706268939,213,1.11,5706268937,212,29.1,5706268931,56,Left,5706268933,140,67.1,5706268935,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983189,35,1,1,3,13,1939bnru25svvgv15k2c7tw2y,1,76.2,82.3,2025-05-05T17:14:05.487Z,2025-05-05T17:14:08Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706269113,212,16.7,5706269107,56,Left,5706269109,140,60.3,5706269115,213,3.06,5706269111,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983201,36,1,1,3,16,1939bnru25svvgv15k2c7tw2y,1,60.3,84.2,2025-05-05T17:14:08.207Z,2025-05-05T17:24:31Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706269153,141,82.1,5706269149,56,Left,5706269157,213,6.07,5706269155,212,6.8,5706269151,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983213,37,1,1,3,17,1939bnru25svvgv15k2c7tw2y,1,64.6,81.7,2025-05-05T17:14:09.487Z,2025-05-05T17:14:13Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706269249,141,53.4,5706269253,213,4.39,5706269247,140,58.5,5706269251,212,20.3,5706269245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983247,38,1,1,3,21,1939bnru25svvgv15k2c7tw2y,1,59.4,48.5,2025-05-05T17:14:13.071Z,2025-05-05T17:14:18Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706269475,141,77.2,5706269479,213,1.49,5706269477,212,19.6,5706269471,140,60.9,5706269469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983261,39,1,1,3,26,1939bnru25svvgv15k2c7tw2y,1,62.3,79.1,2025-05-05T17:14:18.575Z,2025-05-05T17:14:20Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706269593,140,54.3,5706269597,212,22.3,5706269599,213,4.33,5706269591,56,Center,5706269595,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983281,40,1,1,3,28,1939bnru25svvgv15k2c7tw2y,1,54.3,48.7,2025-05-05T17:14:20.383Z,2025-05-05T17:14:24Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706269733,212,18.9,5706269735,213,4.93,5706269729,140,58.2,5706269731,141,21.5,5706269727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983317,41,1,1,3,32,1939bnru25svvgv15k2c7tw2y,1,60.3,22.2,2025-05-05T17:14:23.935Z,2025-05-05T17:14:27Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706269965,212,18.8,5706269959,56,Center,5706269961,140,52.2,5706269967,213,2.04,5706269963,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983339,42,1,1,3,35,1939bnru25svvgv15k2c7tw2y,1,52.5,47.9,2025-05-05T17:14:27.135Z,2025-05-05T17:14:29Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706270079,141,76.9,5706270073,56,Center,5706270075,140,58.5,5706270081,212,20.7,5706270083,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983391,43,1,1,3,37,1939bnru25svvgv15k2c7tw2y,1,59.2,77.6,2025-05-05T17:14:29.087Z,2025-05-05T17:14:36Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706270397,56,Left,5706270399,140,77.4,5706270403,141,91.1,5706270407,212,21.2,5706270409,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983385,35,45,1,3,43,33hzf6j2rd9r50g2n4agsytkd,0,16.9,10.0,2025-05-05T17:14:34.808Z,2025-05-05T18:06:46Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5706270447,233,44,5706270355,285,,5706270351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983395,44,3,1,3,43,1939bnru25svvgv15k2c7tw2y,1,83.1,90.0,2025-05-05T17:14:34.808Z,2025-05-05T18:06:45Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706270425,56,Left,5706270427,286,,5706270429,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983425,45,1,1,3,44,1939bnru25svvgv15k2c7tw2y,0,86.6,92.7,2025-05-05T17:14:36.191Z,2025-05-05T17:14:40Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706270585,155,,5706270595,213,4.84,5706270593,212,31.7,5706270587,56,Center,5706270589,140,90.3,5706270591,141,46.4,5706270583,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983439,36,44,1,3,48,33hzf6j2rd9r50g2n4agsytkd,1,9.6,52.0,2025-05-05T17:14:40.015Z,2025-05-05T17:25:44Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706270637,285,,5706270685,233,46,5706270635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983429,46,44,1,3,48,1939bnru25svvgv15k2c7tw2y,0,90.4,48.0,2025-05-05T17:14:40.016Z,2025-05-05T17:25:44Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706270613,286,,5706270611,56,Center,5706270713,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983443,37,12,1,3,49,33hzf6j2rd9r50g2n4agsytkd,1,9.6,50.4,2025-05-05T17:14:40.905Z,2025-05-05T17:14:43Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706270751,167,,5706270663,213,3.88,5706270669,15,,5706270661,212,15.5,5706270655,56,Back,5706270659,141,35.1,5706270657,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983457,38,6,1,3,50,33hzf6j2rd9r50g2n4agsytkd,0,3.2,42.7,2025-05-05T17:14:42.281Z,2025-05-05T17:14:51Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706271021,233,47,5706270805,56,Back,5706270807,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983489,47,6,1,3,50,1939bnru25svvgv15k2c7tw2y,1,96.8,57.3,2025-05-05T17:14:42.281Z,2025-05-05T18:06:59Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706271009,73,,5706271007,56,Center,5706271015,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983725,48,1,1,4,23,1939bnru25svvgv15k2c7tw2y,0,99.5,99.5,2025-05-05T17:15:14.799Z,2025-05-05T17:15:20Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706272025,6,,5706272031,56,Center,5706272029,223,,5706272037,212,35.2,5706272033,140,96.9,5706272035,141,47.9,5706272041,1,,5706272027,155,,5706272039,213,4.63,5706272201,233,39,5706272023,2,,,,,,,,,,,,,,,,,,,,,
2810983755,39,41,1,4,27,33hzf6j2rd9r50g2n4agsytkd,0,7.2,53.4,2025-05-05T17:15:19.353Z,2025-05-05T17:15:20Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5706272177,141,66.3,5706272179,212,11.6,5706272181,213,0.85,5706272175,140,14.5,5706272225,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983773,49,1,1,4,28,1939bnru25svvgv15k2c7tw2y,1,91.9,27.6,2025-05-05T17:15:20.078Z,2025-05-05T17:59:24Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,1.0,,5706272325,141,55.1,5706272957,154,,5706272319,155,,5706410685,2,,5706272321,56,Center,5706272955,210,13,5706272327,212,18.8,5706272329,213,1.49,5706272323,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983793,50,44,1,4,30,1939bnru25svvgv15k2c7tw2y,1,92.2,53.6,2025-05-05T17:15:22.482Z,2025-05-05T17:27:17Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706272425,286,,5706272423,56,Center,5706272455,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983779,40,44,1,4,30,33hzf6j2rd9r50g2n4agsytkd,0,7.8,46.4,2025-05-05T17:15:22.483Z,2025-05-05T17:27:17Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706272357,56,Back,5706272359,285,,5706272465,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983797,51,13,1,4,31,1939bnru25svvgv15k2c7tw2y,1,93.0,52.6,2025-05-05T17:15:22.992Z,2025-05-05T17:59:41Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706272969,55,49,5706411339,74,,5706272979,231,51.3,5706272617,25,,5706272965,29,,5706272975,103,61.1,5706272973,102,45.4,5706411337,17,,5706272967,154,,5706272441,56,Center,5706272977,230,98.9,5706272619,15,,5706272623,328,,,,,,,,,,,,,,,
2810983803,41,5,1,4,32,33hzf6j2rd9r50g2n4agsytkd,1,-0.8,59.2,2025-05-05T17:15:24.304Z,2025-05-05T18:07:02Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706272469,56,Back,5706272507,233,52,5706272471,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983807,52,5,1,4,32,1939bnru25svvgv15k2c7tw2y,0,100.8,40.8,2025-05-05T17:15:24.304Z,2025-05-05T18:07:03Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706272487,56,Center,5706272531,233,41,5706272489,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983909,42,1,1,4,47,33hzf6j2rd9r50g2n4agsytkd,1,5.0,63.0,2025-05-05T17:15:39.497Z,2025-05-05T17:15:41Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5706273123,141,68.5,5706273131,237,,5706273127,213,0.17,5706273121,140,26.3,5706273137,189,,5706273119,56,Back,5706273117,124,,5706273125,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983955,43,1,1,4,50,33hzf6j2rd9r50g2n4agsytkd,1,26.5,69.1,2025-05-05T17:15:42.121Z,2025-05-05T17:15:47Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5706273349,212,12.4,5706273347,141,82.0,5706273351,213,0.79,5706273343,56,Back,5706273345,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983953,53,83,1,4,54,1939bnru25svvgv15k2c7tw2y,0,41.1,14.0,2025-05-05T17:15:46.391Z,2025-05-05T17:28:12Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706273387,399,7d9e5tvw9ghew36m4mh2nr23u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984051,54,83,1,4,54,1939bnru25svvgv15k2c7tw2y,1,47.6,8.0,2025-05-05T17:15:46.498Z,2025-05-05T17:28:15Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5706314403,399,7d9e5tvw9ghew36m4mh2nr23u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810983959,44,61,1,4,55,33hzf6j2rd9r50g2n4agsytkd,0,52.4,92.0,2025-05-05T17:15:47.497Z,2025-05-05T17:28:22Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706273371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991311,171,1,1,4,57,1939bnru25svvgv15k2c7tw2y,0,56.7,0.5,2025-05-05T17:15:49.607Z,2025-05-05T17:28:47Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5706316623,213,1.15,5706316619,141,13.5,5706316617,140,60.5,5706316615,56,Right,5706316621,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984005,45,1,1,4,58,33hzf6j2rd9r50g2n4agsytkd,1,32.7,84.7,2025-05-05T17:15:50.425Z,2025-05-05T17:15:52Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706273623,213,3.89,5706273615,56,Back,5706273621,212,12.9,5706273617,140,23.7,5706273619,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984033,46,1,1,5,0,33hzf6j2rd9r50g2n4agsytkd,1,23.8,67.5,2025-05-05T17:15:51.897Z,2025-05-05T17:15:54Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5706273751,212,12.8,5706273747,140,23.1,5706273753,213,4.65,5706273749,141,48.7,5706273745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984117,47,1,1,5,2,33hzf6j2rd9r50g2n4agsytkd,1,21.7,41.0,2025-05-05T17:15:54.200Z,2025-05-05T17:16:02Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706274263,140,22.3,5706274271,213,4.76,5706274269,212,14.5,5706274265,141,19.7,5706274259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984153,48,1,1,5,10,33hzf6j2rd9r50g2n4agsytkd,1,32.3,21.5,2025-05-05T17:16:02.105Z,2025-05-05T17:16:06Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706274489,140,27.1,5706274487,56,Back,5706274493,212,20.7,5706274491,141,50.9,5706274495,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984163,49,1,1,5,15,33hzf6j2rd9r50g2n4agsytkd,0,26.9,51.5,2025-05-05T17:16:06.665Z,2025-05-05T17:16:07Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5706274551,212,16.3,5706274545,56,Back,5706274547,140,36.5,5706274553,213,0.90,5706274549,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984161,55,8,1,5,15,1939bnru25svvgv15k2c7tw2y,1,49.1,17.4,2025-05-05T17:16:07.200Z,2025-05-05T17:16:07Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706274539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984229,57,1,1,5,18,1939bnru25svvgv15k2c7tw2y,1,67.2,21.9,2025-05-05T17:16:10.095Z,2025-05-05T17:16:48Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,1.0,,5706274955,212,19.3,5706276831,210,15,5706276833,154,,5706274951,140,72.8,5706274957,213,1.26,5706274953,141,49.0,5706274949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984231,58,15,1,5,21,1939bnru25svvgv15k2c7tw2y,1,80.3,48.5,2025-05-05T17:16:12.719Z,2025-05-05T18:00:22Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5706276869,147,48.7,5706412925,80,,5706276531,82,,5706274965,56,Center,5706276857,154,,5706276865,103,18.1,5706274961,22,,5706276871,230,99.4,5706276863,102,47.2,5706276873,231,49.1,5706276867,146,85.1,5706274963,18,,5706276855,29,5706276527,20,5706276859,55,57,5706276891,233,50,,,,,,,
2810984241,50,10,1,5,21,33hzf6j2rd9r50g2n4agsytkd,1,14.2,50.5,2025-05-05T17:16:12.819Z,2025-05-05T17:16:49Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706275003,94,,5706276903,233,58,5706275005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984271,51,45,1,5,25,33hzf6j2rd9r50g2n4agsytkd,0,31.0,49.2,2025-05-05T17:16:17.240Z,2025-05-05T18:06:46Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706275345,233,59,5706275217,56,Back,5706275219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984287,59,3,1,5,25,1939bnru25svvgv15k2c7tw2y,1,69.0,50.8,2025-05-05T17:16:17.240Z,2025-05-05T18:06:46Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706275319,233,51,5706275297,286,,5706275295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984315,60,1,1,5,26,1939bnru25svvgv15k2c7tw2y,1,66.3,52.1,2025-05-05T17:16:18.367Z,2025-05-05T17:16:21Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706275465,140,64.3,5706275469,212,13.4,5706275467,141,32.7,5706275463,56,Center,5706275471,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984319,61,1,1,5,29,1939bnru25svvgv15k2c7tw2y,0,64.9,23.3,2025-05-05T17:16:21.215Z,2025-05-05T17:16:21Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706275489,140,72.8,5706275487,56,Center,5706275493,212,11.7,5706275491,141,35.4,5706275483,2,,5706275485,155,,5706275495,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984327,52,61,1,5,29,33hzf6j2rd9r50g2n4agsytkd,1,21.2,61.2,2025-05-05T17:16:21.246Z,2025-05-05T17:29:07Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706275531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984337,53,6,1,5,30,33hzf6j2rd9r50g2n4agsytkd,0,23.4,62.4,2025-05-05T17:16:22.591Z,2025-05-05T18:06:59Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706275659,233,62,5706275609,56,Back,5706275611,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984321,62,6,1,5,30,1939bnru25svvgv15k2c7tw2y,1,76.6,37.6,2025-05-05T17:16:22.591Z,2025-05-05T18:06:59Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706275563,75,,5706275635,233,53,5706275561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984619,63,1,1,6,0,1939bnru25svvgv15k2c7tw2y,0,99.5,0.5,2025-05-05T17:16:51.727Z,2025-05-05T17:16:53Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706277123,155,,5706277133,212,26.5,5706277121,6,,5706277127,56,Center,5706277129,140,91.5,5706277131,141,37.4,5706277125,224,,5706277119,2,,5706277135,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984645,54,12,1,6,2,33hzf6j2rd9r50g2n4agsytkd,1,5.8,65.4,2025-05-05T17:16:54.361Z,2025-05-05T17:29:28Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706277279,212,29.4,5706277277,141,62.7,5706277271,56,Back,5706277281,213,6.22,5706277275,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984685,64,1,1,6,6,1939bnru25svvgv15k2c7tw2y,1,62.8,56.3,2025-05-05T17:16:57.695Z,2025-05-05T17:29:40Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5706277933,1,,5706277475,140,29.4,5706277481,213,3.22,5706277473,56,Back,5706277477,141,52.5,5706277479,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984815,65,1,1,6,15,1939bnru25svvgv15k2c7tw2y,0,33.0,52.5,2025-05-05T17:17:06.656Z,2025-05-05T17:17:09Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5706278163,212,49.2,5706278155,157,,5706278161,141,65.2,5706278167,1,,5706278165,213,0.18,5706278159,140,79.1,5706278157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984825,55,12,1,6,18,33hzf6j2rd9r50g2n4agsytkd,1,19.1,36.6,2025-05-05T17:17:09.753Z,2025-05-05T17:17:16Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706278199,56,Back,5706278203,141,38.3,5706278221,15,,5706278201,140,28.4,5706278205,212,9.8,5706278207,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984877,66,3,1,6,24,1939bnru25svvgv15k2c7tw2y,0,80.1,62.3,2025-05-05T17:17:15.904Z,2025-05-05T17:17:16Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706278529,286,,5706278531,211,,5706278527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984895,56,12,1,6,24,33hzf6j2rd9r50g2n4agsytkd,1,10.4,43.1,2025-05-05T17:17:16.265Z,2025-05-05T17:17:18Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706278665,140,21.5,5706278669,212,11.7,5706278667,141,44.6,5706278663,56,Back,5706278671,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984903,58,1,1,6,27,33hzf6j2rd9r50g2n4agsytkd,0,21.5,44.6,2025-05-05T17:17:18.826Z,2025-05-05T17:30:35Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706278707,212,11.5,5706278711,213,5.55,5706278695,56,Back,5706278703,141,33.3,5706278699,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984911,67,8,1,6,28,1939bnru25svvgv15k2c7tw2y,1,64.6,74.5,2025-05-05T17:17:19.871Z,2025-05-05T17:17:20Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706278747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984919,59,61,1,6,28,33hzf6j2rd9r50g2n4agsytkd,1,25.9,34.0,2025-05-05T17:17:20.409Z,2025-05-05T17:31:13Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706278803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810984957,60,83,1,6,32,33hzf6j2rd9r50g2n4agsytkd,0,28.3,19.5,2025-05-05T17:17:24.426Z,2025-05-05T17:17:27Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5706279271,399,2d1dh619cfgvel4bv7tpfxjo5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
