id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId
2804403887,20,1,1,2,42,czkf5t3ai00ghwbga03i5aqxw,1,4.8,40.3,2025-04-21T12:03:17.047Z,2025-04-21T12:03:21Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5669937259,213,1.87,5669937251,56,Back,5669937263,237,,5669937257,212,7.8,5669937249,124,,5669937253,140,2.6,5669937255,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403909,21,1,1,2,44,czkf5t3ai00ghwbga03i5aqxw,1,4.8,51.0,2025-04-21T12:03:18.815Z,2025-04-21T12:03:24Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5669937357,212,24.6,5669937351,56,Back,5669937359,213,5.76,5669937355,141,33.0,5669937353,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403931,22,1,1,2,47,czkf5t3ai00ghwbga03i5aqxw,1,25.2,32.1,2025-04-21T12:03:21.766Z,2025-04-21T12:03:26Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5669937499,56,Back,5669937501,140,24.6,5669937507,213,4.67,5669937503,141,8.2,5669937505,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403947,23,1,1,2,49,czkf5t3ai00ghwbga03i5aqxw,1,25.0,13.7,2025-04-21T12:03:24.087Z,2025-04-21T12:03:28Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5669937585,212,13.1,5669937583,141,31.8,5669937587,213,1.93,5669937579,56,Back,5669937581,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403971,24,1,1,2,51,czkf5t3ai00ghwbga03i5aqxw,1,21.1,35.4,2025-04-21T12:03:25.782Z,2025-04-21T12:03:30Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5669937689,212,17.9,5669937691,213,2.83,5669937687,141,43.4,5669937685,140,4.9,5669937683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404001,25,1,1,2,53,czkf5t3ai00ghwbga03i5aqxw,1,5.1,43.4,2025-04-21T12:03:28.262Z,2025-04-21T12:03:33Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5669937827,213,0.90,5669937819,56,Back,5669937825,212,24.7,5669937823,141,71.8,5669937821,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404015,26,1,1,2,56,czkf5t3ai00ghwbga03i5aqxw,1,20.2,73.9,2025-04-21T12:03:30.927Z,2025-04-21T12:03:35Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5669937887,140,34.4,5669937893,213,0.76,5669937889,141,94.8,5669937885,56,Back,5669937891,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404031,27,1,1,2,58,czkf5t3ai00ghwbga03i5aqxw,1,34.4,94.8,2025-04-21T12:03:33.038Z,2025-04-21T12:03:38Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5669937991,141,86.3,5669937989,140,37.8,5669937995,213,5.27,5669937987,56,Back,5669937993,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404059,28,1,1,3,1,czkf5t3ai00ghwbga03i5aqxw,1,42.2,89.7,2025-04-21T12:03:35.918Z,2025-04-21T12:03:41Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,5669938127,140,40.2,5669938131,212,3.2,5669938123,56,Back,5669938129,141,93.2,5669938133,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404061,29,43,1,3,4,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T12:03:39.416Z,2025-04-21T12:14:33Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5669938169,233,45,5669968475,144,50,5669938139,286,0,5669938137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404081,46,83,1,3,8,33hzf6j2rd9r50g2n4agsytkd,0,64.6,11.0,2025-04-21T12:03:43.401Z,2025-04-21T12:14:54Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5669938471,399,3bepi58wwope38a478y7jwlxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404051,45,83,1,3,8,33hzf6j2rd9r50g2n4agsytkd,0,61.3,7.3,2025-04-21T12:03:43.417Z,2025-04-21T12:14:51Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5669968585,399,3bepi58wwope38a478y7jwlxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404097,30,1,1,3,9,czkf5t3ai00ghwbga03i5aqxw,1,32.2,88.7,2025-04-21T12:03:44.022Z,2025-04-21T12:03:47Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5669938339,140,22.3,5669938341,141,79.3,5669938345,213,3.69,5669938343,212,12.2,5669938337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404121,31,1,1,3,10,czkf5t3ai00ghwbga03i5aqxw,1,24.6,78.1,2025-04-21T12:03:44.824Z,2025-04-21T12:03:48Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5669938439,213,5.72,5669938431,56,Back,5669938437,212,10.1,5669938433,140,32.7,5669938435,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404125,32,1,1,3,11,czkf5t3ai00ghwbga03i5aqxw,1,32.7,70.2,2025-04-21T12:03:46.191Z,2025-04-21T12:03:50Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5669938455,56,Back,5669938457,140,11.9,5669938461,212,24.3,5669938463,213,3.59,5669938459,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404159,33,1,1,3,13,czkf5t3ai00ghwbga03i5aqxw,1,18.1,52.7,2025-04-21T12:03:48.198Z,2025-04-21T12:03:52Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5669938627,140,21.5,5669938631,212,11.8,5669938629,141,36.1,5669938625,56,Back,5669938633,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404171,34,1,1,3,15,czkf5t3ai00ghwbga03i5aqxw,1,23.5,31.5,2025-04-21T12:03:50.438Z,2025-04-21T12:03:55Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,5669938729,56,Back,5669938737,213,5.12,5669938733,141,7.1,5669938735,212,18.1,5669938731,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404185,35,1,1,3,18,czkf5t3ai00ghwbga03i5aqxw,1,32.6,6.2,2025-04-21T12:03:52.726Z,2025-04-21T12:03:58Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5669938839,140,52.1,5669938841,141,22.4,5669938843,212,23.3,5669938845,213,0.49,5669938837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404223,36,1,1,3,20,czkf5t3ai00ghwbga03i5aqxw,1,51.9,22.2,2025-04-21T12:03:55.551Z,2025-04-21T12:04:01Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5669939023,212,37.5,5669939025,213,6.20,5669939015,155,,5669939019,140,87.5,5669939027,1,,5669939017,56,Right,5669939021,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404237,37,1,1,3,24,czkf5t3ai00ghwbga03i5aqxw,0,95.3,27.6,2025-04-21T12:03:59.382Z,2025-04-21T12:04:02Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5669939051,2,,5669939059,141,37.4,5669939063,213,1.57,5669939057,140,95.3,5669939061,212,6.7,5669939055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404241,47,61,1,3,28,33hzf6j2rd9r50g2n4agsytkd,1,8.6,69.1,2025-04-21T12:04:03.155Z,2025-04-21T12:04:03Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,5669939079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404265,48,12,1,3,28,33hzf6j2rd9r50g2n4agsytkd,1,8.5,69.0,2025-04-21T12:04:03.553Z,2025-04-21T12:15:33Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5669939161,140,13.3,5669939165,212,6.9,5669939163,141,76.0,5669939167,213,0.76,5669939159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404271,49,50,1,3,29,33hzf6j2rd9r50g2n4agsytkd,1,13.2,76.0,2025-04-21T12:04:03.912Z,2025-04-21T12:58:52Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5669972305,233,38,5669939177,285,,5669939175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404275,38,7,1,3,29,czkf5t3ai00ghwbga03i5aqxw,0,86.8,24.0,2025-04-21T12:04:03.913Z,2025-04-21T12:15:45Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5669939209,233,49,5669939205,286,,5669939203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404289,50,61,1,3,31,33hzf6j2rd9r50g2n4agsytkd,0,10.9,91.8,2025-04-21T12:04:05.797Z,2025-04-21T12:15:42Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5669939263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404295,39,5,1,3,31,czkf5t3ai00ghwbga03i5aqxw,1,87.1,-1.1,2025-04-21T12:04:06.497Z,2025-04-21T13:10:50Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5669972517,233,51,5669939305,56,Right,5669939307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404333,51,5,1,3,31,33hzf6j2rd9r50g2n4agsytkd,0,12.9,101.1,2025-04-21T12:04:06.497Z,2025-04-21T13:10:50Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5669939557,347,,5669972533,233,39,5669939555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404355,40,1,1,3,39,czkf5t3ai00ghwbga03i5aqxw,0,86.1,0.0,2025-04-21T12:04:14.110Z,2025-04-21T12:04:17Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5669939659,141,23.3,5669939663,213,1.10,5669939657,140,94.5,5669939661,212,19.3,5669939653,107,,5669939655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404357,52,8,1,3,43,33hzf6j2rd9r50g2n4agsytkd,1,10.1,82.4,2025-04-21T12:04:18.009Z,2025-04-21T12:04:18Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5669939671,15,,5669939669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404379,53,1,1,3,45,33hzf6j2rd9r50g2n4agsytkd,1,15.4,62.0,2025-04-21T12:04:19.833Z,2025-04-21T12:04:21Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5669939829,141,63.9,5669939833,213,2.82,5669939827,140,11.7,5669939831,212,4.1,5669939825,56,Back,5669939823,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404387,54,1,1,3,46,33hzf6j2rd9r50g2n4agsytkd,1,11.7,63.9,2025-04-21T12:04:21.289Z,2025-04-21T12:04:22Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5669939881,140,16.0,5669939879,56,Back,5669939887,213,0.26,5669939883,141,65.7,5669939885,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404395,55,1,1,3,47,33hzf6j2rd9r50g2n4agsytkd,1,16.0,65.7,2025-04-21T12:04:22.345Z,2025-04-21T12:16:12Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5669939915,56,Back,5669939923,212,8.6,5669939917,140,12.1,5669939919,141,54.5,5669973225,156,,5669939927,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404409,57,1,1,3,49,33hzf6j2rd9r50g2n4agsytkd,1,12.1,54.5,2025-04-21T12:04:23.881Z,2025-04-21T12:04:24Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5669939997,141,69.4,5669940001,212,11.1,5669940005,213,1.99,5669939989,56,Back,5669939993,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404415,58,1,1,3,49,33hzf6j2rd9r50g2n4agsytkd,1,7.8,69.4,2025-04-21T12:04:23.897Z,2025-04-21T12:04:44Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5669940051,213,0.10,5669940047,141,70.5,5669940049,212,7.6,5669940043,56,Back,5669940045,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404443,59,1,1,3,50,33hzf6j2rd9r50g2n4agsytkd,0,15.3,70.5,2025-04-21T12:04:24.689Z,2025-04-21T12:04:36Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5669940203,212,21.4,5669940205,213,1.84,5669940197,56,Back,5669940199,140,9.8,5669940201,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404425,41,5,1,3,50,czkf5t3ai00ghwbga03i5aqxw,1,88.6,-1.1,2025-04-21T12:04:25.037Z,2025-04-21T12:59:09Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5669942681,233,60,5669940099,347,,5669940097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404449,60,5,1,3,50,33hzf6j2rd9r50g2n4agsytkd,0,11.4,101.1,2025-04-21T12:04:25.037Z,2025-04-21T12:59:10Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5669942689,233,41,5669940247,347,,5669940245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404505,42,1,1,4,0,czkf5t3ai00ghwbga03i5aqxw,1,85.7,0.0,2025-04-21T12:04:35.214Z,2025-04-21T12:04:40Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5669940601,140,79.7,5669940597,107,,5669940607,213,2.25,5669940603,141,9.8,5669940599,56,Right,5669940605,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404531,43,1,1,4,3,czkf5t3ai00ghwbga03i5aqxw,1,77.9,11.0,2025-04-21T12:04:37.943Z,2025-04-21T12:04:43Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5669940781,212,19.4,5669940779,141,23.7,5669940777,140,61.4,5669940775,56,Center,5669940783,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404581,44,1,1,4,6,czkf5t3ai00ghwbga03i5aqxw,1,61.6,25.8,2025-04-21T12:04:41.326Z,2025-04-21T12:04:49Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5669941067,56,Center,5669941079,1,,5669941069,140,57.0,5669941077,213,1.72,5669941075,212,33.3,5669941073,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404623,45,1,1,4,12,czkf5t3ai00ghwbga03i5aqxw,1,55.7,97.7,2025-04-21T12:04:47.126Z,2025-04-21T12:04:54Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5669941269,212,26.7,5669941271,213,3.43,5669941263,56,Back,5669941265,140,31.3,5669941267,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404641,46,1,1,4,17,czkf5t3ai00ghwbga03i5aqxw,1,31.6,86.8,2025-04-21T12:04:51.749Z,2025-04-21T12:04:56Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5669941389,140,41.2,5669941391,141,86.0,5669941393,212,10.1,5669941387,56,Back,5669941395,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404647,47,1,1,4,19,czkf5t3ai00ghwbga03i5aqxw,1,41.5,89.1,2025-04-21T12:04:53.792Z,2025-04-21T12:04:57Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5669941419,141,96.3,5669941417,140,35.0,5669941421,212,8.4,5669941423,213,2.52,5669941415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404671,48,1,1,4,20,czkf5t3ai00ghwbga03i5aqxw,1,34.8,95.7,2025-04-21T12:04:55.070Z,2025-04-21T12:05:24Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5669941545,140,13.1,5669941543,56,Back,5669941549,212,27.3,5669941547,141,73.6,5669941551,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404705,49,1,1,4,24,czkf5t3ai00ghwbga03i5aqxw,0,12.5,73.3,2025-04-21T12:04:59.654Z,2025-04-21T12:05:04Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,5669941711,1,,5669941709,213,0.07,5669941701,56,Center,5669941703,140,56.7,5669941705,141,77.8,5669941699,157,,5669941707,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404737,62,1,1,4,32,33hzf6j2rd9r50g2n4agsytkd,1,46.1,31.6,2025-04-21T12:05:07.033Z,2025-04-21T12:05:08Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5669941859,140,56.1,5669941865,213,5.62,5669941863,212,13.3,5669941861,141,19.5,5669941857,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404761,63,1,1,4,34,33hzf6j2rd9r50g2n4agsytkd,1,55.3,19.5,2025-04-21T12:05:08.745Z,2025-04-21T12:05:11Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,5669941957,212,15.0,5669941959,213,3.26,5669941951,56,Back,5669941953,140,41.1,5669941955,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404771,64,1,1,4,37,33hzf6j2rd9r50g2n4agsytkd,1,41.4,16.7,2025-04-21T12:05:11.834Z,2025-04-21T12:05:13Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5669942025,56,Back,5669942031,212,6.0,5669942027,140,43.3,5669942033,213,1.23,5669942029,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404797,65,1,1,4,38,33hzf6j2rd9r50g2n4agsytkd,1,44.8,25.5,2025-04-21T12:05:13.177Z,2025-04-21T12:05:16Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,5669942105,141,13.2,5669942103,140,39.8,5669942107,212,9.9,5669942101,56,Back,5669942109,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404819,66,1,1,4,41,33hzf6j2rd9r50g2n4agsytkd,1,38.6,23.1,2025-04-21T12:05:16.281Z,2025-04-21T12:05:19Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5669942231,140,28.5,5669942227,56,Back,5669942237,213,3.02,5669942235,212,10.7,5669942233,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404867,67,1,1,4,45,33hzf6j2rd9r50g2n4agsytkd,1,30.6,31.3,2025-04-21T12:05:19.673Z,2025-04-21T12:05:25Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5669942517,213,2.13,5669942513,141,57.9,5669942515,212,21.4,5669942511,140,19.7,5669942509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404889,68,1,1,4,50,33hzf6j2rd9r50g2n4agsytkd,1,23.1,66.7,2025-04-21T12:05:25.657Z,2025-04-21T12:05:28Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,5669942651,141,49.6,5669942647,56,Back,5669942655,213,4.09,5669942653,212,14.3,5669942649,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404905,69,1,1,4,53,33hzf6j2rd9r50g2n4agsytkd,1,15.9,46.0,2025-04-21T12:05:28.169Z,2025-04-21T12:05:30Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5669942753,141,24.6,5669942749,56,Back,5669942755,212,19.7,5669942757,213,5.45,5669942751,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404929,70,1,1,4,55,33hzf6j2rd9r50g2n4agsytkd,1,28.4,28.9,2025-04-21T12:05:30.521Z,2025-04-21T12:05:33Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5669942881,213,2.67,5669942873,56,Back,5669942875,140,14.2,5669942879,212,16.7,5669942877,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404993,71,1,1,4,58,33hzf6j2rd9r50g2n4agsytkd,1,14.5,40.9,2025-04-21T12:05:33.321Z,2025-04-21T12:05:40Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5669943259,212,18.4,5669943253,56,Back,5669943255,140,22.1,5669943261,213,5.16,5669943257,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405009,72,1,1,5,5,33hzf6j2rd9r50g2n4agsytkd,1,33.5,32.7,2025-04-21T12:05:39.962Z,2025-04-21T12:05:42Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5669943321,140,33.9,5669943325,212,14.1,5669943319,56,Back,5669943323,141,53.4,5669943327,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405017,73,1,1,5,7,33hzf6j2rd9r50g2n4agsytkd,1,35.9,65.7,2025-04-21T12:05:42.585Z,2025-04-21T12:05:44Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5669943387,141,89.6,5669943385,140,39.6,5669943383,56,Back,5669943389,212,16.7,5669943391,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405047,74,1,1,5,9,33hzf6j2rd9r50g2n4agsytkd,1,41.1,90.5,2025-04-21T12:05:44.121Z,2025-04-21T12:05:47Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,5669943555,212,13.4,5669943551,141,77.6,5669943543,56,Back,5669943559,213,3.85,5669943547,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405063,75,1,1,5,12,33hzf6j2rd9r50g2n4agsytkd,1,28.4,69.1,2025-04-21T12:05:47.113Z,2025-04-21T12:05:49Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,5669943633,141,52.1,5669943635,212,16.6,5669943629,140,17.0,5669943637,213,3.91,5669943625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405083,76,1,1,5,14,33hzf6j2rd9r50g2n4agsytkd,1,18.9,49.4,2025-04-21T12:05:49.577Z,2025-04-21T12:05:52Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5669943773,213,5.27,5669943765,56,Back,5669943769,141,21.0,5669943771,212,22.8,5669943767,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405089,77,43,1,5,18,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-21T12:05:52.729Z,2025-04-21T12:07:28Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,5669947379,144,61,5669943801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405113,78,1,1,5,20,33hzf6j2rd9r50g2n4agsytkd,0,29.1,6.5,2025-04-21T12:05:54.889Z,2025-04-21T12:05:55Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5669943899,140,41.5,5669943905,213,5.88,5669943903,212,14.2,5669943897,56,Back,5669943901,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405109,50,5,1,5,20,czkf5t3ai00ghwbga03i5aqxw,1,58.0,101.8,2025-04-21T12:05:55.254Z,2025-04-21T12:06:06Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5669943883,347,,5669943881,56,Left,5669943915,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405115,79,5,1,5,20,33hzf6j2rd9r50g2n4agsytkd,0,42.0,-1.8,2025-04-21T12:05:55.254Z,2025-04-21T12:59:10Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5669944403,233,50,5669943913,347,,5669943911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405191,51,1,1,5,24,czkf5t3ai00ghwbga03i5aqxw,1,55.9,100.0,2025-04-21T12:05:58.959Z,2025-04-21T12:06:06Z,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,5669944381,213,3.40,5669944365,107,,5669944375,141,95.0,5669944373,140,38.5,5669944377,212,18.9,5669944369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405229,52,1,1,5,29,czkf5t3ai00ghwbga03i5aqxw,1,36.8,89.0,2025-04-21T12:06:03.718Z,2025-04-21T12:06:09Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5669944567,140,46.6,5669944571,212,56.0,5669944561,155,,5669944569,141,8.0,5669944565,56,Back,5669944563,196,,5669944573,213,4.90,5669944575,1,,,,,,,,,,,,,,,,,,,,,,,,
2804405233,53,3,1,5,32,czkf5t3ai00ghwbga03i5aqxw,0,45.2,8.4,2025-04-21T12:06:07.470Z,2025-04-21T12:06:19Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5669944739,233,80,5669944593,56,Back,5669944595,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405257,80,7,1,5,32,33hzf6j2rd9r50g2n4agsytkd,1,54.8,91.6,2025-04-21T12:06:07.471Z,2025-04-21T12:06:19Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,5669944711,285,,5669944709,56,Left,5669944729,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405247,54,43,1,5,34,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-21T12:06:09.581Z,2025-04-21T12:06:17Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5669944653,56,Back,5669944809,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405261,55,5,1,5,36,czkf5t3ai00ghwbga03i5aqxw,1,43.6,-1.6,2025-04-21T12:06:11.087Z,2025-04-21T12:59:06Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,5669944727,347,,5669944787,233,81,5669944725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
