id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2805192069,24,83,1,2,39,6i936isoyj6d0uuxdj537uc97,0,58.8,36.6,2025-04-23T17:03:48.958Z,2025-04-23T17:29:12Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674400829,399,drzdo6ouxi5n4jafhfajpor85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192143,32,1,1,2,40,spvvjmk37iid7hsky9g3nce7,0,47.7,59.7,2025-04-23T17:03:49.176Z,2025-04-23T17:29:09Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674400807,56,Back,5674400815,212,2.5,5674400809,140,48.9,5674400819,213,5.25,5674400811,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208433,213,61,1,2,41,6i936isoyj6d0uuxdj537uc97,1,53.7,47.4,2025-04-23T17:03:50.714Z,2025-04-23T17:28:54Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674495257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192179,33,1,1,2,45,spvvjmk37iid7hsky9g3nce7,1,62.5,12.3,2025-04-23T17:03:54.377Z,2025-04-23T17:03:56Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674401035,212,7.9,5674401033,141,22.5,5674401037,213,2.07,5674401029,56,Center,5674401031,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192219,34,50,1,2,47,spvvjmk37iid7hsky9g3nce7,1,61.4,28.7,2025-04-23T17:03:56.440Z,2025-04-23T17:30:07Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674498937,233,25,5674498887,286,,5674401243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192205,25,7,1,2,47,6i936isoyj6d0uuxdj537uc97,1,38.6,71.3,2025-04-23T17:03:56.441Z,2025-04-25T12:50:42Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5674401831,285,,5674401829,56,Back,5677302815,178,,5677302813,385,,5674498903,233,34,5674499041,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192285,26,5,1,2,50,6i936isoyj6d0uuxdj537uc97,0,35.4,101.4,2025-04-23T17:03:59.608Z,2025-04-23T17:39:57Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5674401599,56,Back,5674402823,233,35,5674401601,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192223,35,5,1,2,50,spvvjmk37iid7hsky9g3nce7,1,64.6,-1.4,2025-04-23T17:03:59.608Z,2025-04-23T17:39:57Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674402815,233,26,5674401265,56,Right,5674401267,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192351,36,1,1,2,54,spvvjmk37iid7hsky9g3nce7,1,63.0,0.0,2025-04-23T17:04:03.561Z,2025-04-23T17:30:47Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674401995,56,Right,5674401997,140,70.8,5674403883,107,,5674501271,189,,5674402001,212,12.8,5674402003,213,0.88,5674401999,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192375,37,1,1,3,0,spvvjmk37iid7hsky9g3nce7,1,66.8,14.3,2025-04-23T17:04:09.705Z,2025-04-23T17:04:12Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5674402159,140,42.8,5674402163,212,28.6,5674402165,213,2.65,5674402157,56,Back,5674402161,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192401,38,1,1,3,2,spvvjmk37iid7hsky9g3nce7,1,42.8,34.2,2025-04-23T17:04:11.944Z,2025-04-23T17:04:15Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674402289,141,64.3,5674402293,213,0.45,5674402295,1,,5674402285,56,Center,5674402283,155,,5674402287,140,82.7,5674402291,212,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192405,39,1,1,3,4,spvvjmk37iid7hsky9g3nce7,0,87.5,74.8,2025-04-23T17:04:13.337Z,2025-04-23T17:31:32Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5674402325,212,15.3,5674402327,213,5.15,5674402323,141,54.5,5674402321,140,93.7,5674402319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192397,27,52,1,3,5,6i936isoyj6d0uuxdj537uc97,1,3.2,46.6,2025-04-23T17:04:14.878Z,2025-04-25T12:51:01Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5677303145,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192605,29,1,1,3,26,6i936isoyj6d0uuxdj537uc97,0,22.5,38.0,2025-04-23T17:04:35.310Z,2025-04-23T17:04:40Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5674403529,140,84.8,5674403535,213,0.15,5674403533,212,66.1,5674403537,1,,5674403531,141,52.1,5674403523,157,,5674403527,56,Center,5674403525,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192611,40,52,1,3,31,spvvjmk37iid7hsky9g3nce7,1,14.0,43.6,2025-04-23T17:04:40.297Z,2025-04-25T12:51:29Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5677303395,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192753,42,1,1,3,44,spvvjmk37iid7hsky9g3nce7,1,7.6,50.4,2025-04-23T17:04:53.833Z,2025-04-23T17:04:56Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5674404391,212,8.6,5674404387,140,14.8,5674404385,56,Back,5674404389,141,56.3,5674404393,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192803,43,1,1,3,46,spvvjmk37iid7hsky9g3nce7,1,14.3,54.3,2025-04-23T17:04:56.073Z,2025-04-23T17:04:59Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674404647,56,Back,5674404651,141,17.0,5674404653,212,26.9,5674404649,140,5.7,5674404655,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192831,44,1,1,3,50,spvvjmk37iid7hsky9g3nce7,1,5.8,14.3,2025-04-23T17:04:59.417Z,2025-04-23T17:05:02Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674404833,212,13.8,5674404827,56,Back,5674404835,213,5.80,5674404829,140,17.4,5674404831,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192837,45,4,1,3,52,spvvjmk37iid7hsky9g3nce7,1,22.6,7.4,2025-04-23T17:05:01.397Z,2025-04-25T12:51:59Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674405549,285,,5677303861,295,,5674405545,152,,5674404863,56,Back,5674405543,13,,5674406829,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192917,30,4,1,3,52,6i936isoyj6d0uuxdj537uc97,0,77.4,92.6,2025-04-23T17:05:01.398Z,2025-04-25T12:52:02Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5674405525,152,,5674405527,286,,5674405523,56,Left,5677303865,295,,5674406833,233,45,5674405519,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192997,46,1,1,4,4,spvvjmk37iid7hsky9g3nce7,1,23.5,15.6,2025-04-23T17:05:13.913Z,2025-04-23T17:32:48Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5674405845,152,,5674405851,141,46.0,5674405843,5,,5674508313,189,,5674405847,56,Back,5674405849,140,12.8,5674405855,213,2.07,5674405853,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193017,47,1,1,4,7,spvvjmk37iid7hsky9g3nce7,1,12.8,46.0,2025-04-23T17:05:16.953Z,2025-04-23T17:05:18Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674405967,141,62.0,5674405963,56,Back,5674405965,140,20.0,5674405971,213,0.96,5674405969,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193039,48,1,1,4,9,spvvjmk37iid7hsky9g3nce7,1,20.1,73.0,2025-04-23T17:05:18.665Z,2025-04-23T17:05:20Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674406101,213,5.94,5674406093,56,Back,5674406097,141,68.8,5674406095,140,27.6,5674406099,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193049,49,1,1,4,11,spvvjmk37iid7hsky9g3nce7,1,27.6,68.8,2025-04-23T17:05:20.344Z,2025-04-23T17:05:21Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674406161,56,Back,5674406169,213,0.64,5674406165,141,83.6,5674406167,212,17.0,5674406163,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193089,50,1,1,4,12,spvvjmk37iid7hsky9g3nce7,1,40.6,83.6,2025-04-23T17:05:21.337Z,2025-04-23T17:05:22Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674406355,141,74.7,5674406357,212,7.2,5674406353,140,36.9,5674406359,213,4.14,5674406351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193077,31,83,1,4,13,6i936isoyj6d0uuxdj537uc97,0,67.5,25.2,2025-04-23T17:05:22.527Z,2025-04-23T17:33:24Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674406503,399,drzdo6ouxi5n4jafhfajpor85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193091,51,50,1,4,13,spvvjmk37iid7hsky9g3nce7,1,37.0,74.6,2025-04-23T17:05:22.826Z,2025-04-23T17:05:27Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674406489,233,32,5674406363,56,Back,5674406365,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193109,32,7,1,4,13,6i936isoyj6d0uuxdj537uc97,0,63.0,25.4,2025-04-23T17:05:22.827Z,2025-04-25T12:52:39Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5677304243,384,,5674406453,233,51,5677304245,178,,5674406441,56,Center,5674406443,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211465,369,61,1,4,14,spvvjmk37iid7hsky9g3nce7,1,40.3,77.1,2025-04-23T17:05:23.728Z,2025-04-23T17:33:56Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674511905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193115,52,1,1,4,15,spvvjmk37iid7hsky9g3nce7,1,32.9,73.6,2025-04-23T17:05:24.504Z,2025-04-23T17:05:27Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674406471,140,20.5,5674406477,213,3.47,5674406473,141,67.0,5674406475,212,13.8,5674406469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193193,53,1,1,4,17,spvvjmk37iid7hsky9g3nce7,1,19.5,66.0,2025-04-23T17:05:26.808Z,2025-04-23T17:05:34Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674406969,212,19.9,5674406971,213,3.93,5674406965,140,6.2,5674406967,141,45.2,5674406963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193217,54,1,1,4,25,spvvjmk37iid7hsky9g3nce7,1,7.1,49.4,2025-04-23T17:05:34.489Z,2025-04-23T17:05:37Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5674407131,140,12.8,5674407129,56,Back,5674407135,212,23.4,5674407133,141,82.6,5674407137,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193235,55,1,1,4,28,spvvjmk37iid7hsky9g3nce7,1,13.5,87.4,2025-04-23T17:05:37.529Z,2025-04-23T17:05:39Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674407217,56,Back,5674407225,212,19.7,5674407229,213,6.26,5674407221,141,86.6,5674407219,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193245,33,45,1,4,30,6i936isoyj6d0uuxdj537uc97,0,65.0,18.8,2025-04-23T17:05:39.656Z,2025-04-23T17:58:56Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5674407547,233,56,5674407287,285,,5674407285,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193281,56,3,1,4,30,spvvjmk37iid7hsky9g3nce7,1,35.0,81.2,2025-04-23T17:05:39.656Z,2025-04-25T12:53:33Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674407529,286,,5674407465,56,Back,5677304529,465,,5674407525,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193337,57,1,1,4,33,spvvjmk37iid7hsky9g3nce7,1,35.1,68.8,2025-04-23T17:05:42.505Z,2025-04-23T17:06:18Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5674407783,213,5.43,5674407779,141,56.3,5674407775,56,Back,5674407781,212,11.3,5674407777,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193345,58,50,1,4,36,spvvjmk37iid7hsky9g3nce7,1,48.8,55.6,2025-04-23T17:05:45.837Z,2025-04-23T17:58:49Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674407923,233,34,5674407815,56,Back,5674407817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193349,34,7,1,4,36,6i936isoyj6d0uuxdj537uc97,1,51.2,44.4,2025-04-23T17:05:45.838Z,2025-04-25T12:53:42Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5677304543,384,,5677304545,178,,5674407849,56,Center,5674407851,285,,5674407907,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193373,36,1,1,4,38,6i936isoyj6d0uuxdj537uc97,1,56.4,41.2,2025-04-23T17:05:47.376Z,2025-04-23T17:05:48Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5674407969,140,66.4,5674407973,212,14.0,5674407975,213,0.72,5674407971,141,54.8,5674407967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193397,37,1,1,4,39,6i936isoyj6d0uuxdj537uc97,0,66.4,54.8,2025-04-23T17:05:48.367Z,2025-04-23T17:05:50Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5674408119,213,5.68,5674408111,56,Center,5674408115,141,45.7,5674408117,212,10.9,5674408113,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193391,59,61,1,4,40,spvvjmk37iid7hsky9g3nce7,1,35.2,45.1,2025-04-23T17:05:49.913Z,2025-04-23T17:35:39Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674408071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193427,61,1,1,4,42,spvvjmk37iid7hsky9g3nce7,1,34.7,45.4,2025-04-23T17:05:52.089Z,2025-04-23T17:05:53Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674408275,141,51.9,5674408273,140,9.0,5674408277,212,27.3,5674408279,213,2.98,5674408271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193459,62,1,1,4,44,spvvjmk37iid7hsky9g3nce7,1,9.0,51.9,2025-04-23T17:05:53.240Z,2025-04-23T17:05:55Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5674408435,140,14.7,5674408433,56,Back,5674408437,141,71.4,5674408441,213,1.15,5674408439,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193519,63,1,1,4,46,spvvjmk37iid7hsky9g3nce7,1,17.9,75.4,2025-04-23T17:05:55.257Z,2025-04-23T17:05:58Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5674408755,140,30.6,5674408757,141,91.7,5674408761,213,0.69,5674408753,56,Back,5674408759,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193541,64,1,1,4,49,spvvjmk37iid7hsky9g3nce7,1,30.2,91.5,2025-04-23T17:05:58.601Z,2025-04-23T17:06:00Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5674408861,213,5.45,5674408857,141,84.5,5674408853,56,Back,5674408855,140,34.3,5674408859,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193543,65,1,1,4,51,spvvjmk37iid7hsky9g3nce7,0,33.9,85.0,2025-04-23T17:06:00.218Z,2025-04-23T17:06:00Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674408885,141,90.5,5674408883,140,44.7,5674408887,212,11.9,5674408889,213,0.32,5674408881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193591,38,1,1,4,53,6i936isoyj6d0uuxdj537uc97,0,57.7,12.3,2025-04-23T17:06:03.086Z,2025-04-23T17:36:04Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5674409171,56,Right,5674409179,213,0.28,5674409175,141,20.0,5674409177,212,18.8,5674409173,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193675,66,1,1,4,57,spvvjmk37iid7hsky9g3nce7,1,30.1,76.1,2025-04-23T17:06:06.520Z,2025-04-23T17:06:14Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5674409697,212,28.7,5674409693,140,6.9,5674409695,141,53.9,5674409699,213,3.70,5674409691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193751,67,1,1,5,10,spvvjmk37iid7hsky9g3nce7,0,9.7,51.0,2025-04-23T17:06:19.545Z,2025-04-23T17:06:21Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5674410251,213,0.76,5674410245,140,43.5,5674410247,141,100.0,5674410243,56,Back,5674410249,212,48.9,5674410241,155,,5674410253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193761,39,5,1,5,12,6i936isoyj6d0uuxdj537uc97,1,54.7,-1.0,2025-04-23T17:06:21.254Z,2025-04-23T17:39:57Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5674410303,347,,5674410309,233,68,5674410301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193755,68,5,1,5,12,spvvjmk37iid7hsky9g3nce7,0,45.3,101.0,2025-04-23T17:06:21.254Z,2025-04-23T17:06:25Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5674410319,233,39,5674410283,56,Back,5674410285,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194001,40,1,1,5,33,6i936isoyj6d0uuxdj537uc97,1,54.7,0.0,2025-04-23T17:06:42.926Z,2025-04-23T17:06:45Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5674411551,107,,5674411559,212,14.0,5674411555,140,67.1,5674411557,141,5.6,5674411561,213,0.38,5674411553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194013,41,1,1,5,36,6i936isoyj6d0uuxdj537uc97,0,67.1,5.6,2025-04-23T17:06:45.759Z,2025-04-23T17:06:46Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5674411637,141,7.1,5674411633,140,72.7,5674411643,213,0.17,5674411639,212,6.0,5674411631,56,Right,5674411629,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194051,70,1,1,5,37,spvvjmk37iid7hsky9g3nce7,0,23.5,87.7,2025-04-23T17:06:46.894Z,2025-04-23T17:06:50Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674411871,212,24.5,5674411865,56,Back,5674411867,140,45.8,5674411863,157,,5674411869,141,77.3,5674411875,1,,5674411873,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194061,42,44,1,5,40,6i936isoyj6d0uuxdj537uc97,1,55.4,17.5,2025-04-23T17:06:49.752Z,2025-04-23T17:59:00Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5674411983,233,71,5674411935,56,Right,5674411937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194055,71,44,1,5,40,spvvjmk37iid7hsky9g3nce7,0,44.6,82.5,2025-04-23T17:06:49.753Z,2025-04-23T17:59:00Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5674411909,285,,5674411907,56,Back,5674411987,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194077,43,1,1,5,40,6i936isoyj6d0uuxdj537uc97,0,52.0,20.5,2025-04-23T17:06:49.754Z,2025-04-23T17:37:15Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5674412025,212,1.6,5674412017,3,,5674412023,141,22.1,5674412027,213,0.76,5674412021,140,53.1,5674412019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805213497,415,61,1,5,41,spvvjmk37iid7hsky9g3nce7,1,47.9,77.5,2025-04-23T17:06:50.801Z,2025-04-23T17:37:28Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5674523839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194081,44,1,1,5,42,6i936isoyj6d0uuxdj537uc97,0,61.0,10.1,2025-04-23T17:06:51.598Z,2025-04-23T17:37:37Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5674412045,3,,5674412051,140,69.2,5674412057,213,0.08,5674412053,141,11.1,5674412049,56,Right,5674412055,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194115,72,1,1,5,43,spvvjmk37iid7hsky9g3nce7,1,29.5,84.4,2025-04-23T17:06:52.889Z,2025-04-23T17:06:54Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5674412231,140,35.4,5674412229,56,Back,5674412237,213,0.47,5674412233,141,89.0,5674412235,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194155,73,1,1,5,45,spvvjmk37iid7hsky9g3nce7,1,36.2,89.4,2025-04-23T17:06:54.473Z,2025-04-23T17:06:56Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5674412409,56,Left,5674412415,212,24.8,5674412413,141,83.0,5674412417,213,6.11,5674412411,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194199,74,1,1,5,47,spvvjmk37iid7hsky9g3nce7,1,60.4,68.4,2025-04-23T17:06:56.745Z,2025-04-23T17:07:00Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5674412653,140,50.2,5674412657,212,22.7,5674412655,141,38.9,5674412651,56,Center,5674412659,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194301,75,1,1,5,51,spvvjmk37iid7hsky9g3nce7,1,50.9,43.1,2025-04-23T17:07:00.489Z,2025-04-23T17:07:06Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5674413091,56,Center,5674413099,213,0.87,5674413093,140,56.5,5674413097,212,9.1,5674413095,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194309,76,1,1,5,57,spvvjmk37iid7hsky9g3nce7,0,54.7,49.7,2025-04-23T17:07:06.393Z,2025-04-23T17:07:07Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5674413139,212,3.4,5674413137,141,54.0,5674413141,213,1.02,5674413133,56,Center,5674413135,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194321,45,8,1,5,58,6i936isoyj6d0uuxdj537uc97,1,48.4,44.2,2025-04-23T17:07:08.015Z,2025-04-25T12:57:51Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5674413189,56,Back,5677306333,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194357,47,4,1,6,0,6i936isoyj6d0uuxdj537uc97,1,45.6,46.8,2025-04-23T17:07:10.048Z,2025-04-23T17:58:45Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5674413409,152,,5674413519,233,77,5674413413,286,,5674413411,265,,5674413405,13,,5674413407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
