id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805492345,30,1,1,2,14,7hlumphk42363z3i2nry2wrzj,1,54.3,25.2,2025-04-24T17:02:47.815Z,2025-04-24T17:02:48Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5676091243,56,Right,5676091245,140,57.2,5676091251,213,4.95,5676091247,141,6.8,5676091249,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492353,31,1,1,2,15,7hlumphk42363z3i2nry2wrzj,1,57.2,6.8,2025-04-24T17:02:48.646Z,2025-04-24T17:02:50Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676091283,141,22.1,5676091285,212,12.6,5676091281,140,64.0,5676091279,56,Center,5676091287,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492365,32,1,1,2,16,7hlumphk42363z3i2nry2wrzj,1,64.0,22.1,2025-04-24T17:02:50.182Z,2025-04-24T17:02:52Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676091353,212,14.5,5676091355,213,5.89,5676091347,56,Right,5676091351,141,14.0,5676091349,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492377,33,1,1,2,19,7hlumphk42363z3i2nry2wrzj,1,75.5,17.8,2025-04-24T17:02:52.550Z,2025-04-24T17:02:58Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5676091413,140,81.5,5676091415,141,4.7,5676091419,213,5.33,5676091417,212,10.9,5676091411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492381,34,1,1,2,21,7hlumphk42363z3i2nry2wrzj,0,84.7,7.7,2025-04-24T17:02:54.902Z,2025-04-24T17:02:56Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676091447,212,29.0,5676091445,141,48.4,5676091443,140,93.0,5676091437,2,,5676091441,56,Center,5676091449,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492433,29,1,1,2,23,evf5hhqgnjhwjsth1m6pawxdp,1,9.1,54.8,2025-04-24T17:02:56.492Z,2025-04-24T17:03:04Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5676091757,140,26.0,5676091759,141,38.3,5676091761,212,21.0,5676091753,123,,5676091755,56,Back,5676091763,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492449,30,1,1,2,30,evf5hhqgnjhwjsth1m6pawxdp,1,33.9,8.6,2025-04-24T17:03:04.387Z,2025-04-24T17:03:07Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5676091835,141,26.8,5676091833,140,36.7,5676091831,56,Back,5676091839,213,1.34,5676091837,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492467,31,1,1,2,33,evf5hhqgnjhwjsth1m6pawxdp,1,36.9,25.3,2025-04-24T17:03:07.186Z,2025-04-24T17:03:09Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676091921,141,9.1,5676091919,140,39.5,5676091925,213,4.96,5676091923,212,11.3,5676091917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492493,32,1,1,2,35,evf5hhqgnjhwjsth1m6pawxdp,1,39.0,10.1,2025-04-24T17:03:09.203Z,2025-04-24T17:03:12Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676092051,213,1.02,5676092047,141,19.2,5676092045,140,42.6,5676092043,56,Back,5676092049,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492517,33,1,1,2,39,evf5hhqgnjhwjsth1m6pawxdp,1,41.2,23.7,2025-04-24T17:03:12.500Z,2025-04-24T17:03:16Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676092171,56,Back,5676092179,213,1.41,5676092173,140,46.0,5676092175,141,70.0,5676092177,212,31.9,5676092169,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492529,34,1,1,2,43,evf5hhqgnjhwjsth1m6pawxdp,1,47.3,69.7,2025-04-24T17:03:16.563Z,2025-04-24T17:03:21Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676092243,212,14.0,5676092245,213,3.82,5676092241,141,56.7,5676092237,56,Back,5676092239,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492543,35,1,1,2,47,evf5hhqgnjhwjsth1m6pawxdp,1,39.2,62.1,2025-04-24T17:03:20.947Z,2025-04-24T17:03:22Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5676092311,1,,5676092301,56,Center,5676092309,213,0.18,5676092307,212,33.9,5676092303,140,71.0,5676092305,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492547,36,1,1,2,47,evf5hhqgnjhwjsth1m6pawxdp,0,71.0,71.1,2025-04-24T17:03:21.131Z,2025-04-24T17:14:32Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676092317,56,Left,5676092319,140,75.4,5676092321,141,80.3,5676092323,212,7.8,5676092325,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492551,35,1,1,2,48,7hlumphk42363z3i2nry2wrzj,1,27.6,12.3,2025-04-24T17:03:22.022Z,2025-04-24T17:03:23Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676092343,56,Back,5676092345,140,33.7,5676092351,213,0.08,5676092347,141,13.1,5676092349,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492561,37,1,1,2,50,7hlumphk42363z3i2nry2wrzj,1,34.6,9.2,2025-04-24T17:03:23.574Z,2025-04-24T17:03:25Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676092397,213,2.38,5676092389,56,Back,5676092391,140,30.3,5676092393,141,15.5,5676092395,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492563,38,50,1,2,51,7hlumphk42363z3i2nry2wrzj,1,28.9,14.8,2025-04-24T17:03:24.903Z,2025-04-24T19:07:57Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676092401,56,Back,5676092403,285,,5676092459,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492565,37,7,1,2,51,evf5hhqgnjhwjsth1m6pawxdp,1,71.1,85.2,2025-04-24T17:03:24.904Z,2025-04-24T19:07:57Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676092431,286,,5676092429,56,Left,5676092451,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492573,39,1,1,2,53,evf5hhqgnjhwjsth1m6pawxdp,0,68.6,85.4,2025-04-24T17:03:26.963Z,2025-04-24T17:03:28Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676092471,212,5.8,5676092467,140,68.8,5676092473,213,4.75,5676092483,236,,5676092485,233,39,5676092465,56,Center,5676092469,141,76.9,5676092489,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492575,39,74,1,2,53,7hlumphk42363z3i2nry2wrzj,1,30.3,15.8,2025-04-24T17:03:26.964Z,2025-04-24T17:57:33Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676092529,233,39,5676092475,56,Back,5676092477,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492597,40,43,1,2,59,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-24T17:03:32.646Z,2025-04-24T17:03:41Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5676092807,399,8s2p8s6huogpkao0lce8m5n8,5676092945,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492619,40,4,1,3,4,evf5hhqgnjhwjsth1m6pawxdp,1,42.0,69.6,2025-04-24T17:03:37.795Z,2025-04-24T17:15:32Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676116693,295,,5676092777,56,Back,5676094853,233,41,5676094847,286,,5676092779,152,,5676092775,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492623,41,4,1,3,4,7hlumphk42363z3i2nry2wrzj,0,58.0,30.4,2025-04-24T17:03:37.796Z,2025-04-24T17:15:34Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5676092859,152,,5676094869,233,40,5676092855,13,,5676092863,285,,5676116839,295,,5676092857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492655,41,1,1,3,6,evf5hhqgnjhwjsth1m6pawxdp,1,40.7,80.3,2025-04-24T17:03:40.035Z,2025-04-24T17:15:53Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5676118009,5,,5676093017,56,Back,5676093033,213,4.27,5676118011,152,,5676093029,212,18.2,5676093021,140,33.2,5676093025,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492671,42,1,1,3,9,evf5hhqgnjhwjsth1m6pawxdp,1,35.3,46.6,2025-04-24T17:03:43.043Z,2025-04-24T17:03:44Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676093115,56,Back,5676093123,213,4.14,5676093121,212,10.3,5676093117,140,30.0,5676093119,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492695,43,1,1,3,11,evf5hhqgnjhwjsth1m6pawxdp,1,30.0,33.9,2025-04-24T17:03:44.707Z,2025-04-24T17:03:48Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676093259,140,38.1,5676093261,141,27.6,5676093265,213,5.82,5676093263,212,9.5,5676093257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492713,44,1,1,3,14,evf5hhqgnjhwjsth1m6pawxdp,1,39.0,19.8,2025-04-24T17:03:48.243Z,2025-04-24T17:03:51Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676093351,212,11.5,5676093353,213,5.76,5676093347,140,48.5,5676093345,56,Back,5676093349,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492745,45,1,1,3,17,evf5hhqgnjhwjsth1m6pawxdp,1,45.4,10.1,2025-04-24T17:03:51.235Z,2025-04-24T17:03:56Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676093571,212,16.4,5676093565,56,Back,5676093569,141,27.3,5676093567,140,34.4,5676093573,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492781,46,1,1,3,23,evf5hhqgnjhwjsth1m6pawxdp,1,37.3,25.2,2025-04-24T17:03:56.466Z,2025-04-24T17:04:00Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676093747,141,8.3,5676093749,212,23.1,5676093745,140,56.4,5676093751,213,5.76,5676093743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492797,47,1,1,3,26,evf5hhqgnjhwjsth1m6pawxdp,1,57.6,9.8,2025-04-24T17:04:00.019Z,2025-04-24T17:17:18Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5676093845,212,18.3,5676093843,141,13.2,5676093841,140,74.9,5676093839,56,Right,5676093847,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492809,48,1,1,3,30,evf5hhqgnjhwjsth1m6pawxdp,0,77.8,15.6,2025-04-24T17:04:03.570Z,2025-04-24T17:16:32Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676093917,212,34.5,5676093909,155,,5676093913,140,94.9,5676093915,141,59.0,5676093919,213,1.02,5676093911,56,Center,5676093921,1,,5676093937,345,,5676093907,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492813,42,12,1,3,31,7hlumphk42363z3i2nry2wrzj,1,7.3,37.6,2025-04-24T17:04:05.320Z,2025-04-24T17:04:06Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676093945,140,0.0,5676093951,213,3.21,5676093943,56,Back,5676093953,167,,5676093947,141,36.6,5676093949,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492815,43,6,1,3,32,7hlumphk42363z3i2nry2wrzj,0,1.0,38.3,2025-04-24T17:04:05.965Z,2025-04-24T17:04:12Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676094009,73,,5676094007,56,Back,5676094129,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492817,49,6,1,3,32,evf5hhqgnjhwjsth1m6pawxdp,1,99.0,61.7,2025-04-24T17:04:05.965Z,2025-04-24T17:56:37Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676094085,73,,5676094083,56,Center,5676094091,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493005,50,1,1,3,58,evf5hhqgnjhwjsth1m6pawxdp,0,99.5,99.5,2025-04-24T17:04:32.324Z,2025-04-24T17:06:47Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676095013,140,97.8,5676095025,213,4.66,5676095021,212,31.8,5676095007,223,,5676099595,233,44,5676095009,56,Center,5676095005,155,,5676095003,6,,5676095001,2,5676095017,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493023,44,41,1,4,3,7hlumphk42363z3i2nry2wrzj,1,4.1,45.8,2025-04-24T17:04:36.471Z,2025-04-24T17:06:52Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5676099783,212,9.2,5676099785,213,4.07,5676099781,141,35.0,5676099625,233,50,5676099779,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493029,45,6,1,4,3,7hlumphk42363z3i2nry2wrzj,0,0.2,44.3,2025-04-24T17:04:36.808Z,2025-04-24T17:04:42Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5676095163,73,,5676095233,233,51,5676095161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493035,51,6,1,4,3,evf5hhqgnjhwjsth1m6pawxdp,1,99.8,55.7,2025-04-24T17:04:36.808Z,2025-04-24T17:56:37Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676095199,56,Center,5676095211,233,45,5676095201,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493083,52,1,1,4,14,evf5hhqgnjhwjsth1m6pawxdp,0,99.5,99.5,2025-04-24T17:04:47.731Z,2025-04-24T17:04:50Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676095487,223,,5676095499,1,,5676095491,140,96.4,5676095495,212,41.9,5676095493,141,38.0,5676095481,2,,5676095489,56,Center,5676095497,213,4.63,5676095483,6,5676095485,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493095,46,12,1,4,17,7hlumphk42363z3i2nry2wrzj,1,1.2,51.3,2025-04-24T17:04:51.206Z,2025-04-24T17:04:54Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5676095573,212,34.5,5676095575,213,1.51,5676095569,140,3.2,5676095567,56,Back,5676095571,141,100.0,5676095595,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493097,47,5,1,4,20,7hlumphk42363z3i2nry2wrzj,0,3.2,101.8,2025-04-24T17:04:54.027Z,2025-04-24T17:04:56Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5676095581,347,,5676095579,56,Back,5676095657,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493107,53,5,1,4,20,evf5hhqgnjhwjsth1m6pawxdp,1,96.8,-1.8,2025-04-24T17:04:54.027Z,2025-04-24T17:57:38Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5676095633,56,Right,5676095635,347,,5676095637,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493203,54,1,1,4,36,evf5hhqgnjhwjsth1m6pawxdp,1,92.7,0.0,2025-04-24T17:05:09.667Z,2025-04-24T17:05:15Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676096193,213,2.66,5676096191,212,8.8,5676096187,140,85.3,5676096185,56,Right,5676096183,107,,5676096189,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493205,55,50,1,4,38,evf5hhqgnjhwjsth1m6pawxdp,1,89.0,2.9,2025-04-24T17:05:11.862Z,2025-04-24T19:07:58Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676096217,233,48,5676096197,56,Right,5676096199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493193,48,7,1,4,38,7hlumphk42363z3i2nry2wrzj,0,11.0,97.1,2025-04-24T17:05:11.863Z,2025-04-24T19:07:57Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5676096139,56,Back,5676096141,285,,5676096201,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493221,56,61,1,4,41,evf5hhqgnjhwjsth1m6pawxdp,1,91.7,3.2,2025-04-24T17:05:14.625Z,2025-04-24T17:05:21Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676096277,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493229,49,5,1,4,42,7hlumphk42363z3i2nry2wrzj,1,-1.4,82.6,2025-04-24T17:05:16.009Z,2025-04-24T17:57:38Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5676096369,233,57,5676096289,56,Back,5676096291,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493239,57,5,1,4,42,evf5hhqgnjhwjsth1m6pawxdp,0,101.4,17.4,2025-04-24T17:05:16.009Z,2025-04-24T17:57:38Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676096339,346,,5676096337,56,Right,5676096391,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493311,50,1,1,4,55,7hlumphk42363z3i2nry2wrzj,1,3.9,44.8,2025-04-24T17:05:28.856Z,2025-04-24T17:05:33Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5676096751,140,72.4,5676096759,1,,5676096747,124,,5676096763,74,,5676096755,212,72.1,5676096753,141,51.9,5676096757,213,0.07,5676096749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493313,51,61,1,5,0,7hlumphk42363z3i2nry2wrzj,1,72.4,51.5,2025-04-24T17:05:33.686Z,2025-04-24T17:05:34Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5676096765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493343,52,1,1,5,2,7hlumphk42363z3i2nry2wrzj,0,68.8,51.9,2025-04-24T17:05:35.494Z,2025-04-24T17:05:36Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5676096915,212,1.5,5676096913,141,50.1,5676096909,56,Center,5676096917,213,5.31,5676096911,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493367,58,61,1,5,3,evf5hhqgnjhwjsth1m6pawxdp,1,37.6,39.5,2025-04-24T17:05:37.019Z,2025-04-24T17:18:41Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676096997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493381,53,1,1,5,4,7hlumphk42363z3i2nry2wrzj,1,54.3,45.4,2025-04-24T17:05:37.880Z,2025-04-24T17:19:05Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5676097063,140,44.6,5676097065,141,51.2,5676097069,213,2.77,5676097067,212,10.9,5676097061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493391,54,1,1,5,7,7hlumphk42363z3i2nry2wrzj,1,44.6,51.2,2025-04-24T17:05:41.094Z,2025-04-24T17:05:42Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5676097113,56,Center,5676097115,140,54.5,5676097121,213,0.35,5676097117,141,56.7,5676097119,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493395,55,1,1,5,8,7hlumphk42363z3i2nry2wrzj,1,54.5,56.7,2025-04-24T17:05:42.391Z,2025-04-24T17:19:11Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5676097151,212,32.2,5676097153,213,5.19,5676097147,140,68.7,5676097155,1,,5676097145,56,Right,5676097143,155,,5676097149,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493415,56,1,1,5,13,7hlumphk42363z3i2nry2wrzj,1,68.8,14.6,2025-04-24T17:05:46.535Z,2025-04-24T17:05:48Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5676097285,141,13.5,5676097283,140,91.3,5676097289,213,6.25,5676097287,212,23.6,5676097281,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493423,57,1,1,5,15,7hlumphk42363z3i2nry2wrzj,0,91.3,13.5,2025-04-24T17:05:48.631Z,2025-04-24T17:05:49Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5676097329,155,,5676097337,212,24.5,5676097335,141,49.4,5676097333,140,93.0,5676097327,2,,5676097331,56,Center,5676097339,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493435,59,12,1,5,17,evf5hhqgnjhwjsth1m6pawxdp,1,11.2,56.3,2025-04-24T17:05:50.884Z,2025-04-24T17:05:51Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5676097397,141,72.6,5676097425,15,,5676097401,213,0.48,5676097399,212,23.9,5676097395,140,31.4,5676097393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493481,61,1,1,5,19,evf5hhqgnjhwjsth1m6pawxdp,1,31.4,72.6,2025-04-24T17:05:53.091Z,2025-04-24T17:05:54Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5676097627,213,3.13,5676097625,212,14.2,5676097623,141,72.9,5676097621,140,17.9,5676097619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493487,62,1,1,5,21,evf5hhqgnjhwjsth1m6pawxdp,0,17.9,72.9,2025-04-24T17:05:54.692Z,2025-04-24T17:19:40Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5676097671,1,,5676097667,212,53.5,5676097665,141,62.3,5676097663,140,68.4,5676097659,157,,5676097669,213,6.15,5676097661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493499,58,1,1,5,22,7hlumphk42363z3i2nry2wrzj,1,29.4,36.4,2025-04-24T17:05:56.008Z,2025-04-24T17:05:57Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5676097757,141,26.4,5676097753,56,Back,5676097755,140,41.0,5676097751,3,,5676097759,212,13.9,5676097761,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493521,59,1,1,5,23,7hlumphk42363z3i2nry2wrzj,0,40.1,26.5,2025-04-24T17:05:57.351Z,2025-04-24T17:06:00Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5676097873,213,0.80,5676097875,1,,5676097869,141,75.7,5676097867,140,71.1,5676097865,56,Center,5676097863,157,,5676097871,212,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493535,63,1,1,5,30,evf5hhqgnjhwjsth1m6pawxdp,1,32.7,30.3,2025-04-24T17:06:04.259Z,2025-04-24T17:06:06Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5676097969,56,Back,5676097977,213,4.27,5676097973,141,17.0,5676097975,212,10.0,5676097971,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493543,64,1,1,5,32,evf5hhqgnjhwjsth1m6pawxdp,0,28.6,17.0,2025-04-24T17:06:06.229Z,2025-04-24T17:06:09Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5676098035,1,,5676098033,213,6.18,5676098027,140,78.0,5676098031,212,52.1,5676098025,56,Right,5676098029,141,9.1,5676098021,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493577,61,1,1,5,36,7hlumphk42363z3i2nry2wrzj,1,29.2,86.9,2025-04-24T17:06:09.959Z,2025-04-24T17:06:14Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5676098191,213,3.68,5676098187,141,66.1,5676098185,140,6.4,5676098183,56,Back,5676098189,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493591,62,1,1,5,40,7hlumphk42363z3i2nry2wrzj,1,4.8,59.3,2025-04-24T17:06:14.040Z,2025-04-24T17:06:17Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5676098259,140,56.7,5676098261,141,92.9,5676098265,213,0.40,5676098255,157,,5676098263,212,59.1,5676098257,56,Left,5676098267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
