id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2817132629,31,8,1,3,28,evf5hhqgnjhwjsth1m6pawxdp,1,52.8,95.6,2025-05-19T17:04:43.727Z,2025-05-19T17:04:57Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740204659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132625,31,5,1,3,29,46yo78zak2j7kaxc5ak1fnm60,1,43.9,-1.7,2025-05-19T17:04:44.590Z,2025-05-19T17:54:32Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5740204697,233,32,5740204645,347,,5740204641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132631,32,5,1,3,29,evf5hhqgnjhwjsth1m6pawxdp,0,56.1,101.7,2025-05-19T17:04:44.590Z,2025-05-19T17:54:32Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740204675,347,,5740204673,56,Left,5740204725,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132727,32,1,1,3,45,46yo78zak2j7kaxc5ak1fnm60,1,34.7,0.0,2025-05-19T17:05:00.189Z,2025-05-19T17:05:01Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740205279,141,4.4,5740205283,213,1.92,5740205275,56,Back,5740205277,140,33.3,5740205273,107,,5740205281,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132737,33,1,1,3,46,46yo78zak2j7kaxc5ak1fnm60,1,33.3,4.4,2025-05-19T17:05:01.085Z,2025-05-19T17:05:02Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740205323,56,Back,5740205325,140,36.0,5740205327,141,3.1,5740205329,212,3.0,5740205331,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132749,34,1,1,3,47,46yo78zak2j7kaxc5ak1fnm60,1,36.0,3.1,2025-05-19T17:05:02.125Z,2025-05-19T17:05:03Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740205363,140,33.0,5740205367,212,5.2,5740205365,141,9.2,5740205369,213,2.22,5740205361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132759,35,1,1,3,48,46yo78zak2j7kaxc5ak1fnm60,1,32.6,11.3,2025-05-19T17:05:03.613Z,2025-05-19T17:05:05Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740205449,213,1.83,5740205443,140,29.4,5740205447,212,13.2,5740205445,141,30.0,5740205441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132777,36,1,1,3,49,46yo78zak2j7kaxc5ak1fnm60,1,29.4,30.0,2025-05-19T17:05:04.878Z,2025-05-19T17:05:07Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740205539,212,3.8,5740205541,213,0.07,5740205533,56,Back,5740205537,141,30.4,5740205535,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132783,33,83,1,3,51,evf5hhqgnjhwjsth1m6pawxdp,0,68.1,74.8,2025-05-19T17:05:06.575Z,2025-05-19T17:10:18Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5740205679,399,9469qatlpe6rdqko8c6ha4out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132793,37,1,1,3,52,46yo78zak2j7kaxc5ak1fnm60,1,32.0,32.7,2025-05-19T17:05:07.197Z,2025-05-19T17:05:09Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5740205613,141,29.4,5740205611,140,26.6,5740205617,213,3.52,5740205615,212,6.1,5740205609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132797,38,1,1,3,54,46yo78zak2j7kaxc5ak1fnm60,0,24.2,28.2,2025-05-19T17:05:09.391Z,2025-05-19T17:05:11Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5740205657,212,22.5,5740205651,56,Back,5740205655,141,12.0,5740205653,140,42.9,5740205649,157,,5740205661,1,,5740205659,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132829,34,1,1,3,57,evf5hhqgnjhwjsth1m6pawxdp,1,56.9,94.2,2025-05-19T17:05:12.247Z,2025-05-19T17:05:13Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740205789,212,20.0,5740205791,213,5.60,5740205787,141,75.7,5740205785,140,71.7,5740205781,3,,5740205783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132837,35,1,1,3,58,evf5hhqgnjhwjsth1m6pawxdp,1,71.7,75.7,2025-05-19T17:05:13.623Z,2025-05-19T17:05:15Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5740205849,212,5.1,5740205851,213,1.78,5740205845,140,70.7,5740205847,141,83.0,5740205841,3,,5740205843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132841,36,1,1,3,59,evf5hhqgnjhwjsth1m6pawxdp,0,70.7,83.0,2025-05-19T17:05:15.048Z,2025-05-19T17:05:15Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5740205871,157,,5740205883,1,,5740205879,212,14.0,5740205875,140,80.7,5740205877,141,69.3,5740205881,213,5.56,5740205873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132865,39,1,1,4,0,46yo78zak2j7kaxc5ak1fnm60,0,34.5,36.6,2025-05-19T17:05:15.726Z,2025-05-19T17:05:18Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740206023,213,0.33,5740206011,140,58.8,5740206015,141,49.4,5740206007,56,Center,5740206001,3,,5740206019,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132893,37,1,1,4,4,evf5hhqgnjhwjsth1m6pawxdp,1,37.1,57.9,2025-05-19T17:05:19.752Z,2025-05-19T17:05:21Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740206123,56,Back,5740206127,141,29.1,5740206121,3,,5740206125,140,34.2,5740206129,212,19.8,5740206131,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132905,38,1,1,4,6,evf5hhqgnjhwjsth1m6pawxdp,0,34.0,29.1,2025-05-19T17:05:21.287Z,2025-05-19T17:05:22Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740206215,1,,5740206213,213,0.03,5740206205,56,Center,5740206207,140,63.5,5740206203,157,,5740206209,141,30.3,5740206211,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132933,40,44,1,4,9,46yo78zak2j7kaxc5ak1fnm60,1,40.4,74.0,2025-05-19T17:05:24.454Z,2025-05-19T17:55:04Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740206371,285,,5740206387,233,39,5740206369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132921,39,44,1,4,9,evf5hhqgnjhwjsth1m6pawxdp,0,59.6,26.0,2025-05-19T17:05:24.455Z,2025-05-19T17:55:04Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5740206283,56,Center,5740206285,286,,5740206395,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132945,41,1,1,4,10,46yo78zak2j7kaxc5ak1fnm60,0,42.6,80.9,2025-05-19T17:05:25.430Z,2025-05-19T17:55:10Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740206431,141,84.1,5740206427,56,Back,5740206425,3,,5740206435,213,0.49,5740206433,212,4.6,5740206429,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132951,40,4,1,4,13,evf5hhqgnjhwjsth1m6pawxdp,1,58.6,15.4,2025-05-19T17:05:28.968Z,2025-05-19T17:16:50Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5740206515,152,,5740206517,286,,5740206513,56,Right,5740206787,233,42,5740206509,13,,5740206511,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817132991,42,4,1,4,13,46yo78zak2j7kaxc5ak1fnm60,0,41.4,84.6,2025-05-19T17:05:28.969Z,2025-05-19T17:16:49Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740206769,152,,5740206797,233,40,5740206767,56,Back,5740206771,285,,5740206765,294,,5740206763,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133003,41,1,1,4,18,evf5hhqgnjhwjsth1m6pawxdp,1,63.6,14.9,2025-05-19T17:05:33.399Z,2025-05-19T17:17:02Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5740206749,212,23.8,5740206741,152,,5740206751,213,2.81,5740206739,5,,5740236157,189,,5740206743,56,Back,5740206745,140,42.1,5740206747,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133023,42,1,1,4,20,evf5hhqgnjhwjsth1m6pawxdp,1,42.8,30.4,2025-05-19T17:05:35.224Z,2025-05-19T17:05:38Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740206871,140,42.4,5740206869,56,Back,5740206873,141,64.5,5740206877,213,1.59,5740206875,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133035,43,1,1,4,23,evf5hhqgnjhwjsth1m6pawxdp,0,45.0,66.4,2025-05-19T17:05:38.296Z,2025-05-19T17:05:39Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740206955,56,Left,5740206957,140,67.5,5740206963,213,0.79,5740206965,1,,5740206959,141,100.0,5740206961,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133053,43,5,1,4,24,46yo78zak2j7kaxc5ak1fnm60,1,34.0,-1.4,2025-05-19T17:05:39.603Z,2025-05-19T17:54:33Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740207037,56,Back,5740207063,233,44,5740207039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133037,44,5,1,4,24,evf5hhqgnjhwjsth1m6pawxdp,0,66.0,101.4,2025-05-19T17:05:39.603Z,2025-05-19T17:05:45Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5740206973,347,,5740207081,233,43,5740206971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133099,44,1,1,4,35,46yo78zak2j7kaxc5ak1fnm60,1,36.2,0.0,2025-05-19T17:05:50.093Z,2025-05-19T17:05:51Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740207339,140,36.0,5740207341,141,6.2,5740207335,107,,5740207337,56,Back,5740207343,212,5.3,5740207345,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133103,45,1,1,4,35,46yo78zak2j7kaxc5ak1fnm60,1,36.0,6.2,2025-05-19T17:05:50.973Z,2025-05-19T17:05:52Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740207369,141,4.0,5740207373,213,4.71,5740207377,156,,5740207367,140,36.0,5740207371,212,1.5,5740207365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133111,46,1,1,4,38,46yo78zak2j7kaxc5ak1fnm60,1,38.6,7.3,2025-05-19T17:05:53.294Z,2025-05-19T17:05:54Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740207429,213,2.02,5740207423,140,36.5,5740207427,212,5.1,5740207421,56,Back,5740207425,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133127,47,1,1,4,39,46yo78zak2j7kaxc5ak1fnm60,1,36.5,16.5,2025-05-19T17:05:54.462Z,2025-05-19T17:05:57Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740207525,140,30.8,5740207527,141,33.7,5740207523,56,Back,5740207529,212,13.1,5740207531,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133135,48,1,1,4,42,46yo78zak2j7kaxc5ak1fnm60,0,31.2,43.0,2025-05-19T17:05:57.774Z,2025-05-19T17:06:00Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740207579,1,,5740207571,140,63.3,5740207567,155,,5740207569,56,Center,5740207573,141,72.7,5740207577,213,0.54,5740207575,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133155,45,1,1,4,46,evf5hhqgnjhwjsth1m6pawxdp,0,30.1,27.4,2025-05-19T17:06:01.159Z,2025-05-19T17:06:03Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740207667,212,18.4,5740207661,56,Back,5740207665,141,18.6,5740207659,3,,5740207663,140,46.7,5740207669,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133189,49,1,1,4,51,46yo78zak2j7kaxc5ak1fnm60,1,53.5,93.9,2025-05-19T17:06:06.798Z,2025-05-19T17:06:08Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5740207853,141,79.1,5740207855,212,11.9,5740207857,213,5.28,5740207851,140,59.6,5740207849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133193,50,1,1,4,52,46yo78zak2j7kaxc5ak1fnm60,1,60.4,76.7,2025-05-19T17:06:08.029Z,2025-05-19T17:06:09Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5740207887,213,3.97,5740207885,212,8.5,5740207881,141,67.5,5740207877,56,Center,5740207879,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133215,51,1,1,4,53,46yo78zak2j7kaxc5ak1fnm60,1,54.9,67.5,2025-05-19T17:06:08.925Z,2025-05-19T17:06:12Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5740208007,213,2.58,5740208005,212,11.6,5740208003,141,76.6,5740208001,140,45.5,5740207999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133257,52,1,1,4,57,46yo78zak2j7kaxc5ak1fnm60,1,44.8,73.5,2025-05-19T17:06:12.605Z,2025-05-19T17:06:18Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5740208247,212,43.2,5740208245,141,10.0,5740208243,140,44.1,5740208251,1,,5740208239,196,,5740208241,56,Back,5740208249,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133275,53,1,1,5,3,46yo78zak2j7kaxc5ak1fnm60,1,50.8,15.6,2025-05-19T17:06:18.110Z,2025-05-19T17:06:20Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5740208335,140,60.2,5740208337,141,10.6,5740208333,56,Right,5740208341,213,5.95,5740208339,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133291,54,1,1,5,5,46yo78zak2j7kaxc5ak1fnm60,1,61.4,15.3,2025-05-19T17:06:20.654Z,2025-05-19T17:06:23Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740208443,140,58.5,5740208445,141,21.3,5740208447,212,5.1,5740208441,56,Center,5740208449,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133331,55,1,1,5,8,46yo78zak2j7kaxc5ak1fnm60,0,61.6,20.7,2025-05-19T17:06:23.502Z,2025-05-19T17:06:29Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5740208643,212,57.6,5740208645,213,0.78,5740208647,1,,5740208635,155,,5740208637,56,Left,5740208641,141,80.3,5740208639,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133343,46,5,1,5,14,evf5hhqgnjhwjsth1m6pawxdp,1,-0.6,27.6,2025-05-19T17:06:29.533Z,2025-05-19T17:54:33Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5740208839,233,56,5740208743,346,,5740208741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133363,56,5,1,5,14,46yo78zak2j7kaxc5ak1fnm60,0,100.6,72.4,2025-05-19T17:06:29.533Z,2025-05-19T17:54:33Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5740208827,56,Center,5740208849,233,46,5740208829,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133401,47,1,1,5,26,evf5hhqgnjhwjsth1m6pawxdp,1,5.0,50.3,2025-05-19T17:06:41.687Z,2025-05-19T17:06:42Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5740209099,141,34.8,5740209107,237,,5740209103,213,5.02,5740209101,212,11.1,5740209093,124,,5740209095,56,Back,5740209097,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133409,48,1,1,5,27,evf5hhqgnjhwjsth1m6pawxdp,1,8.2,34.8,2025-05-19T17:06:42.583Z,2025-05-19T17:06:43Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740209149,56,Back,5740209153,141,11.3,5740209157,213,4.95,5740209155,212,16.4,5740209151,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133445,49,1,1,5,28,evf5hhqgnjhwjsth1m6pawxdp,1,12.1,10.9,2025-05-19T17:06:43.799Z,2025-05-19T17:06:47Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740209367,56,Back,5740209371,141,6.1,5740209369,140,20.9,5740209377,213,5.94,5740209373,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133501,50,1,1,5,32,evf5hhqgnjhwjsth1m6pawxdp,1,15.5,3.8,2025-05-19T17:06:47.416Z,2025-05-19T17:06:53Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5740209707,157,,5740209713,141,21.9,5740209715,212,68.6,5740209717,213,0.18,5740209719,1,,5740209709,56,Center,5740209711,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133539,51,1,1,5,38,evf5hhqgnjhwjsth1m6pawxdp,1,83.5,38.6,2025-05-19T17:06:53.720Z,2025-05-19T17:07:22Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,1.0,,5740209871,56,Center,5740210857,154,,5740210855,210,16,5740209879,213,1.31,5740209873,140,86.1,5740209877,212,10.6,5740209875,141,53.7,5740210859,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133541,52,16,1,5,41,evf5hhqgnjhwjsth1m6pawxdp,1,86.1,62.6,2025-05-19T17:06:56.095Z,2025-05-19T17:18:51Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740210917,328,,5740209885,17,,5740209887,56,Center,5740210933,375,05:40.009,5740210907,55,51,5740210905,154,,5740210913,103,3.8,5740209883,22,,5740210921,231,52.7,5740210929,374,2025-05-19 18:06:55.080,5740210903,29,5740210911,102,45.7,5740210919,230,98.6,5740210901,80,5740210899,20,,,,,,,,,,,,,,
2817133943,57,1,1,6,45,46yo78zak2j7kaxc5ak1fnm60,1,50.3,49.7,2025-05-19T17:08:00.895Z,2025-05-19T17:08:03Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5740212163,56,Back,5740212167,141,48.4,5740212165,140,33.4,5740212171,213,3.19,5740212169,212,17.8,5740212173,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133959,58,1,1,6,48,46yo78zak2j7kaxc5ak1fnm60,0,34.1,48.7,2025-05-19T17:08:03.502Z,2025-05-19T17:08:06Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740212289,141,100.0,5740212291,212,56.4,5740212295,1,,5740212293,213,0.68,5740212283,157,,5740212287,140,75.9,5740212285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133965,54,5,1,6,51,evf5hhqgnjhwjsth1m6pawxdp,1,26.4,-1.2,2025-05-19T17:08:06.117Z,2025-05-19T17:54:33Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5740212337,233,59,5740212319,56,Back,5740212321,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817133961,59,5,1,6,51,46yo78zak2j7kaxc5ak1fnm60,0,73.6,101.2,2025-05-19T17:08:06.117Z,2025-05-19T17:08:09Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5740212301,347,,5740212299,56,Left,5740212369,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134097,55,1,1,7,5,evf5hhqgnjhwjsth1m6pawxdp,1,26.6,0.0,2025-05-19T17:08:20.410Z,2025-05-19T17:08:24Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740213075,56,Back,5740213085,212,8.8,5740213081,141,3.2,5740213089,213,0.41,5740213079,140,34.3,5740213069,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134099,56,50,1,7,9,evf5hhqgnjhwjsth1m6pawxdp,1,29.4,4.2,2025-05-19T17:08:24.536Z,2025-05-19T17:08:27Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5740213101,285,,5740213163,233,60,5740213099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134103,60,7,1,7,9,46yo78zak2j7kaxc5ak1fnm60,0,70.6,95.8,2025-05-19T17:08:24.537Z,2025-05-19T17:08:26Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740213127,56,Left,5740213139,233,56,5740213129,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134117,57,61,1,7,10,evf5hhqgnjhwjsth1m6pawxdp,1,27.1,2.2,2025-05-19T17:08:25.263Z,2025-05-19T17:08:50Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740213207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134137,58,5,1,7,11,evf5hhqgnjhwjsth1m6pawxdp,0,26.2,-1.0,2025-05-19T17:08:26.396Z,2025-05-19T17:54:34Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5740213317,233,61,5740213289,56,Back,5740213291,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134127,61,5,1,7,11,46yo78zak2j7kaxc5ak1fnm60,1,73.8,101.0,2025-05-19T17:08:26.396Z,2025-05-19T17:08:59Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740213297,233,58,5740213227,347,,5740213225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134149,62,1,1,7,13,46yo78zak2j7kaxc5ak1fnm60,1,73.9,100.0,2025-05-19T17:08:28.238Z,2025-05-19T17:08:31Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740213349,140,90.1,5740213351,141,88.1,5740213345,107,,5740213347,56,Left,5740213353,212,19.2,5740213355,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134155,59,45,1,7,15,evf5hhqgnjhwjsth1m6pawxdp,0,6.2,13.5,2025-05-19T17:08:30.894Z,2025-05-19T17:54:54Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740213377,285,,5740213375,56,Back,5740213519,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134179,63,3,1,7,15,46yo78zak2j7kaxc5ak1fnm60,1,93.8,86.5,2025-05-19T17:08:30.894Z,2025-05-19T17:54:53Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5740213511,56,Left,5740213515,233,59,5740213513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134163,60,83,1,7,18,evf5hhqgnjhwjsth1m6pawxdp,0,12.8,11.9,2025-05-19T17:08:33.097Z,2025-05-19T17:08:37Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5740213601,399,2mk86jc25lu7lqklnvntxmtxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134187,64,1,1,7,19,46yo78zak2j7kaxc5ak1fnm60,1,89.8,78.4,2025-05-19T17:08:34.814Z,2025-05-19T17:08:36Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5740213569,140,89.2,5740213575,213,1.67,5740213573,212,6.6,5740213567,56,Left,5740213571,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134203,65,1,1,7,21,46yo78zak2j7kaxc5ak1fnm60,0,88.3,87.8,2025-05-19T17:08:36.430Z,2025-05-19T17:08:42Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5740213837,233,61,5740213695,213,4.98,5740213679,56,Center,5740213689,212,30.1,5740213685,141,45.1,5740213681,140,95.9,5740213677,155,,5740213675,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817134221,61,41,1,7,24,evf5hhqgnjhwjsth1m6pawxdp,1,3.9,50.0,2025-05-19T17:08:39.673Z,2025-05-19T17:08:42Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5740213803,141,100.0,5740213807,213,1.50,5740213805,212,35.0,5740213801,140,6.4,5740213857,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
