id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2813436285,40,15,1,2,20,spvvjmk37iid7hsky9g3nce7,1,79.7,26.5,2025-05-11T12:05:46.955Z,2025-05-11T12:05:55Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5719850721,103,3.8,5719850793,233,18,5719850005,56,Center,5719850001,22,,5719850723,215,,5719850707,29,,5719850729,146,99.1,5719850733,147,48.0,5719850713,55,39,5719850703,80,5719850719,102,47.7,5719850003,18,5719850129,20,,,,,,,,,,,,,,,,,,,,,,,
2813436261,18,10,1,2,20,5mbo4f0vps12dr0fcvjn3wyp5,1,2.0,50.0,2025-05-11T12:05:47.055Z,2025-05-11T12:05:55Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5719850115,180,,5719849865,182,,5719849869,56,Back,5719850113,177,,5719850833,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436551,20,1,1,2,35,5mbo4f0vps12dr0fcvjn3wyp5,1,9.8,44.8,2025-05-11T12:06:02.333Z,2025-05-11T12:06:40Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5719851549,56,Right,5719851557,213,5.93,5719851555,212,67.8,5719851599,189,,5719855925,1,,5719851553,141,10.7,5719851551,140,70.5,5719855301,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436569,21,43,1,2,35,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-11T12:06:02.561Z,2025-05-11T12:06:18Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5719851647,56,Back,5719853281,144,61,5719851693,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436857,22,1,1,2,48,5mbo4f0vps12dr0fcvjn3wyp5,0,61.2,7.6,2025-05-11T12:06:15.709Z,2025-05-11T12:06:17Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5719853031,140,78.3,5719853043,213,6.17,5719853029,56,Right,5719853039,212,18.1,5719853025,3,,5719853027,168,,5719853035,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436959,41,1,1,2,50,spvvjmk37iid7hsky9g3nce7,0,23.9,91.1,2025-05-11T12:06:17.707Z,2025-05-11T12:06:21Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5719853485,1,,5719853477,140,30.9,5719853473,157,,5719853483,213,6.08,5719853479,141,88.9,5719853475,56,Back,5719853481,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436983,23,44,1,2,53,5mbo4f0vps12dr0fcvjn3wyp5,1,67.4,12.8,2025-05-11T12:06:20.426Z,2025-05-11T12:15:45Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719853613,286,,5719853651,233,42,5719853611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813436961,42,44,1,2,53,spvvjmk37iid7hsky9g3nce7,0,32.6,87.2,2025-05-11T12:06:20.427Z,2025-05-11T12:15:45Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5719853505,285,,5719853669,233,23,5719853501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437011,24,1,1,2,53,5mbo4f0vps12dr0fcvjn3wyp5,0,65.8,14.6,2025-05-11T12:06:20.632Z,2025-05-11T12:14:44Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719853807,140,76.8,5719853817,213,0.12,5719853799,3,,5719853811,141,16.7,5719853803,56,Right,5719853813,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813452207,109,1,1,2,55,5mbo4f0vps12dr0fcvjn3wyp5,0,79.9,31.1,2025-05-11T12:06:22.371Z,2025-05-11T12:19:27Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5719940577,141,29.3,5719940573,140,73.9,5719940569,56,Center,5719940585,213,3.33,5719940581,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437077,43,1,1,2,56,spvvjmk37iid7hsky9g3nce7,1,32.5,86.9,2025-05-11T12:06:23.676Z,2025-05-11T12:17:13Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5719854177,213,2.55,5719854173,141,92.3,5719854169,56,Back,5719854171,140,27.3,5719854175,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437085,44,1,1,2,59,spvvjmk37iid7hsky9g3nce7,0,24.8,93.2,2025-05-11T12:06:26.444Z,2025-05-11T12:17:07Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5719854215,56,Back,5719854225,1,,5719854219,141,75.6,5719854217,140,42.9,5719854213,157,,5719854221,212,22.5,5719854223,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437109,25,1,1,2,59,5mbo4f0vps12dr0fcvjn3wyp5,0,51.0,33.0,2025-05-11T12:06:26.508Z,2025-05-11T12:06:27Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719854325,141,15.2,5719854319,3,,5719854329,213,5.60,5719854327,212,19.3,5719854323,140,65.3,5719854321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437159,45,1,1,3,2,spvvjmk37iid7hsky9g3nce7,0,34.9,85.6,2025-05-11T12:06:29.371Z,2025-05-11T12:06:30Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5719854559,3,,5719854561,56,Back,5719854563,140,44.9,5719854567,212,15.1,5719854569,213,0.80,5719854565,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437185,26,5,1,3,3,5mbo4f0vps12dr0fcvjn3wyp5,1,54.0,-1.8,2025-05-11T12:06:30.031Z,2025-05-11T12:07:06Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719854705,56,Right,5719854765,233,46,5719854707,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437165,46,5,1,3,3,spvvjmk37iid7hsky9g3nce7,0,46.0,101.8,2025-05-11T12:06:30.031Z,2025-05-11T12:06:33Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5719854607,347,,5719854605,56,Back,5719854813,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437551,27,1,1,3,15,5mbo4f0vps12dr0fcvjn3wyp5,0,52.5,0.0,2025-05-11T12:06:42.238Z,2025-05-11T12:06:46Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5719856705,212,29.2,5719856709,213,0.34,5719856695,140,78.7,5719856713,1,,5719856693,56,Right,5719856701,141,12.2,5719856689,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437561,47,44,1,3,18,spvvjmk37iid7hsky9g3nce7,1,21.5,84.2,2025-05-11T12:06:44.972Z,2025-05-11T12:20:51Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719856757,285,,5719856957,233,28,5719856755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437567,28,44,1,3,18,5mbo4f0vps12dr0fcvjn3wyp5,0,78.5,15.8,2025-05-11T12:06:44.973Z,2025-05-11T12:20:52Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5719856789,56,Right,5719856793,286,,5719856993,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437571,48,12,1,3,18,spvvjmk37iid7hsky9g3nce7,1,25.7,87.4,2025-05-11T12:06:45.420Z,2025-05-11T12:20:55Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719856815,56,Back,5719856919,167,,5719856823,213,0.66,5719856817,140,37.7,5719856821,212,16.0,5719856847,15,,5719856819,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437639,29,5,1,3,20,5mbo4f0vps12dr0fcvjn3wyp5,1,61.8,-1.4,2025-05-11T12:06:46.861Z,2025-05-11T12:07:06Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5719857123,56,Right,5719857135,233,49,5719857125,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813437591,49,5,1,3,20,spvvjmk37iid7hsky9g3nce7,0,38.2,101.4,2025-05-11T12:06:46.861Z,2025-05-11T12:06:51Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719857161,233,29,5719856899,347,,5719856897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438165,31,1,1,3,43,5mbo4f0vps12dr0fcvjn3wyp5,0,67.4,0.0,2025-05-11T12:07:09.757Z,2025-05-11T12:07:13Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5719859689,141,41.3,5719859693,213,0.92,5719859691,212,36.9,5719859695,1,,5719859683,56,Center,5719859687,140,88.6,5719859679,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438169,50,44,1,3,46,spvvjmk37iid7hsky9g3nce7,1,6.8,68.2,2025-05-11T12:07:12.949Z,2025-05-11T12:26:57Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5719859729,285,,5719959351,233,142,5719859727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813456409,142,44,1,3,46,5mbo4f0vps12dr0fcvjn3wyp5,0,93.2,31.8,2025-05-11T12:07:12.950Z,2025-05-11T12:26:57Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719958611,56,Center,5719958613,286,,5719959401,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438177,51,12,1,3,46,spvvjmk37iid7hsky9g3nce7,1,4.9,69.0,2025-05-11T12:07:13.324Z,2025-05-11T12:07:15Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5719859751,213,6.27,5719859745,140,28.3,5719859749,212,24.6,5719859773,15,,5719859743,56,Back,5719859747,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438295,32,45,1,3,48,5mbo4f0vps12dr0fcvjn3wyp5,0,65.7,35.0,2025-05-11T12:07:15.564Z,2025-05-11T12:11:01Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719885317,285,,5719860469,233,52,5719860361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438279,52,3,1,3,48,spvvjmk37iid7hsky9g3nce7,1,34.3,65.0,2025-05-11T12:07:15.564Z,2025-05-11T12:11:00Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5719860439,233,32,5719860499,286,,5719860279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438423,54,1,1,3,54,spvvjmk37iid7hsky9g3nce7,0,60.4,37.9,2025-05-11T12:07:21.331Z,2025-05-11T12:23:03Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5719860991,1,,5719860985,141,61.1,5719860987,212,33.9,5719860989,213,0.48,5719860983,140,89.0,5719860981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438707,34,1,1,4,1,5mbo4f0vps12dr0fcvjn3wyp5,1,9.8,44.2,2025-05-11T12:07:28.638Z,2025-05-11T12:07:34Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5719862345,141,54.2,5719862337,56,Back,5719862349,212,11.2,5719862333,123,,5719862355,213,0.65,5719862341,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438765,35,1,1,4,7,5mbo4f0vps12dr0fcvjn3wyp5,1,21.2,42.8,2025-05-11T12:07:34.030Z,2025-05-11T12:07:36Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719862637,56,Back,5719862643,141,73.2,5719862647,212,20.9,5719862649,213,1.72,5719862639,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438813,36,1,1,4,9,5mbo4f0vps12dr0fcvjn3wyp5,1,18.4,73.3,2025-05-11T12:07:36.254Z,2025-05-11T12:07:38Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5719862897,212,17.0,5719862895,141,97.5,5719862891,56,Back,5719862893,140,22.5,5719862899,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438887,37,1,1,4,11,5mbo4f0vps12dr0fcvjn3wyp5,1,22.5,97.5,2025-05-11T12:07:38.286Z,2025-05-11T12:07:41Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719863331,213,6.27,5719863329,212,16.7,5719863323,56,Back,5719863325,140,38.4,5719863327,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438897,38,3,1,4,14,5mbo4f0vps12dr0fcvjn3wyp5,0,38.8,96.4,2025-05-11T12:07:41.038Z,2025-05-11T12:24:34Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5719863637,233,55,5719863365,56,Back,5719863369,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438941,55,7,1,4,14,spvvjmk37iid7hsky9g3nce7,1,61.2,3.6,2025-05-11T12:07:41.039Z,2025-05-11T12:07:45Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5719863577,285,,5719863573,167,,5719863615,233,38,5719863575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438917,39,5,1,4,15,5mbo4f0vps12dr0fcvjn3wyp5,1,40.6,102.0,2025-05-11T12:07:42.077Z,2025-05-11T12:07:50Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5719863505,56,Back,5719863865,233,56,5719863507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813438995,56,5,1,4,15,spvvjmk37iid7hsky9g3nce7,0,59.4,-2.0,2025-05-11T12:07:42.077Z,2025-05-11T12:07:50Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5719863833,347,,5719863915,233,39,5719863831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439203,40,1,1,4,25,5mbo4f0vps12dr0fcvjn3wyp5,1,36.7,100.0,2025-05-11T12:07:52.558Z,2025-05-11T12:07:54Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719865069,213,4.70,5719865065,141,90.3,5719865059,56,Back,5719865063,140,36.6,5719865055,107,,5719865067,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439239,41,1,1,4,28,5mbo4f0vps12dr0fcvjn3wyp5,1,36.6,90.3,2025-05-11T12:07:54.719Z,2025-05-11T12:07:56Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719865233,213,1.16,5719865229,141,97.7,5719865231,212,5.5,5719865225,56,Back,5719865227,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439317,42,1,1,4,29,5mbo4f0vps12dr0fcvjn3wyp5,1,38.7,97.7,2025-05-11T12:07:56.335Z,2025-05-11T12:08:00Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719865681,141,42.1,5719865683,212,37.9,5719865679,140,35.6,5719865677,56,Back,5719865685,213,4.63,5719865675,155,,5719865687,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439431,43,1,1,4,33,5mbo4f0vps12dr0fcvjn3wyp5,1,35.6,40.3,2025-05-11T12:08:00.606Z,2025-05-11T12:08:29Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5719866237,212,62.4,5719866235,141,24.7,5719866231,56,Center,5719866241,1,,5719866229,155,,5719866233,140,94.2,5719866239,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439441,44,61,1,4,39,5mbo4f0vps12dr0fcvjn3wyp5,0,94.2,24.7,2025-05-11T12:08:05.758Z,2025-05-11T12:08:06Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5719866277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439651,58,1,1,4,46,spvvjmk37iid7hsky9g3nce7,1,11.8,54.3,2025-05-11T12:08:12.734Z,2025-05-11T12:08:14Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5719867405,213,0.16,5719867399,140,38.3,5719867397,56,Back,5719867401,141,60.9,5719867445,287,,5719867403,212,28.2,5719867395,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439745,59,1,1,4,48,spvvjmk37iid7hsky9g3nce7,1,39.6,57.8,2025-05-11T12:08:14.764Z,2025-05-11T12:08:18Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5719867839,213,4.47,5719867865,156,,5719867835,141,37.9,5719867831,56,Back,5719867833,140,36.4,5719867837,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439831,60,1,1,4,54,spvvjmk37iid7hsky9g3nce7,1,43.0,24.4,2025-05-11T12:08:21.421Z,2025-05-11T12:25:30Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5719868319,140,54.9,5719868325,213,5.69,5719868323,212,15.1,5719868321,141,11.9,5719868317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439859,61,1,1,4,56,spvvjmk37iid7hsky9g3nce7,1,55.1,13.4,2025-05-11T12:08:23.181Z,2025-05-11T12:25:32Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5719868457,212,12.5,5719868455,141,14.0,5719868451,56,Back,5719868453,140,43.2,5719868459,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439917,62,1,1,5,0,spvvjmk37iid7hsky9g3nce7,1,37.0,19.4,2025-05-11T12:08:26.972Z,2025-05-11T12:08:28Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5719868739,56,Back,5719868745,212,22.2,5719868743,141,51.5,5719868747,213,1.75,5719868741,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439975,63,1,1,5,1,spvvjmk37iid7hsky9g3nce7,1,33.0,52.4,2025-05-11T12:08:28.172Z,2025-05-11T12:08:31Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719869137,56,Back,5719869145,212,5.5,5719869141,141,60.3,5719869139,140,34.1,5719869149,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813439997,64,1,1,5,4,spvvjmk37iid7hsky9g3nce7,1,34.2,60.3,2025-05-11T12:08:31.100Z,2025-05-11T12:08:33Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5719869301,212,11.2,5719869299,141,47.8,5719869303,213,5.43,5719869295,56,Back,5719869297,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440079,65,1,1,5,6,spvvjmk37iid7hsky9g3nce7,1,40.6,47.3,2025-05-11T12:08:32.957Z,2025-05-11T12:08:38Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5719869827,141,51.5,5719869825,140,32.1,5719869823,56,Back,5719869831,213,2.83,5719869829,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440107,66,1,1,5,11,spvvjmk37iid7hsky9g3nce7,1,36.2,56.3,2025-05-11T12:08:38.300Z,2025-05-11T12:08:40Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719869989,141,66.3,5719869995,213,1.23,5719869985,56,Back,5719869991,212,7.2,5719869987,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440179,67,1,1,5,13,spvvjmk37iid7hsky9g3nce7,1,38.3,66.1,2025-05-11T12:08:40.028Z,2025-05-11T12:08:45Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5719870431,212,6.9,5719870419,56,Back,5719870427,141,60.0,5719870423,140,43.6,5719870435,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440209,68,1,1,5,18,spvvjmk37iid7hsky9g3nce7,1,43.7,66.3,2025-05-11T12:08:45.051Z,2025-05-11T12:08:46Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5719870591,140,52.5,5719870593,141,88.0,5719870597,213,1.01,5719870589,56,Left,5719870595,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440279,69,1,1,5,19,spvvjmk37iid7hsky9g3nce7,1,51.7,81.7,2025-05-11T12:08:46.445Z,2025-05-11T12:08:51Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5719870953,213,4.42,5719870949,141,43.3,5719870945,56,Back,5719870951,212,27.3,5719870947,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440343,71,1,1,5,25,spvvjmk37iid7hsky9g3nce7,1,47.8,37.7,2025-05-11T12:08:52.108Z,2025-05-11T12:08:54Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5719871281,141,10.1,5719871279,140,59.4,5719871283,212,22.4,5719871277,56,Right,5719871285,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440401,72,1,1,5,27,spvvjmk37iid7hsky9g3nce7,0,57.9,8.9,2025-05-11T12:08:54.348Z,2025-05-11T12:08:56Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5719871573,212,27.7,5719871571,141,17.0,5719871569,140,83.8,5719871567,56,Right,5719871575,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440477,47,1,1,5,33,5mbo4f0vps12dr0fcvjn3wyp5,0,3.1,98.7,2025-05-11T12:08:59.886Z,2025-05-11T12:09:00Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719871923,213,6.05,5719871905,56,Back,5719871927,1,,5719871911,140,5.0,5719871903,157,,5719871913,141,98.0,5719871919,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440489,73,61,1,5,34,spvvjmk37iid7hsky9g3nce7,1,87.2,6.2,2025-05-11T12:09:01.251Z,2025-05-11T12:11:06Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5719871981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440519,48,5,1,5,35,5mbo4f0vps12dr0fcvjn3wyp5,1,15.3,101.6,2025-05-11T12:09:01.774Z,2025-05-11T12:10:03Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719872119,347,,5719872115,56,Back,5719872219,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813440525,74,5,1,5,35,spvvjmk37iid7hsky9g3nce7,0,84.7,-1.6,2025-05-11T12:09:01.774Z,2025-05-11T12:10:03Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5719872233,233,48,5719872171,347,,5719872169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813441049,49,1,1,6,4,5mbo4f0vps12dr0fcvjn3wyp5,0,18.4,100.0,2025-05-11T12:09:30.718Z,2025-05-11T12:28:24Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5719988907,189,,5719875255,141,92.3,5719875259,213,5.95,5719875249,107,,5719875253,140,35.7,5719875257,212,19.2,5719875251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813463345,256,61,1,6,5,spvvjmk37iid7hsky9g3nce7,1,58.1,25.4,2025-05-11T12:09:31.878Z,2025-05-11T12:29:45Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5719995913,56,Center,5719996149,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813441127,75,44,1,6,7,spvvjmk37iid7hsky9g3nce7,1,67.3,20.8,2025-05-11T12:09:34.303Z,2025-05-11T13:42:24Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5719875685,286,,5719875681,56,Right,5719987091,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459927,179,44,1,6,7,5mbo4f0vps12dr0fcvjn3wyp5,0,32.7,79.2,2025-05-11T12:09:34.304Z,2025-05-11T13:42:24Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719987125,233,75,5719987061,285,,5719987059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813441183,76,61,1,6,8,spvvjmk37iid7hsky9g3nce7,1,57.9,8.2,2025-05-11T12:09:35.133Z,2025-05-11T12:27:51Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5719875937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
