id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value
2796087855,34,1,1,3,18,evf5hhqgnjhwjsth1m6pawxdp,1,57.0,92.4,2025-04-05T13:04:18.218Z,2025-04-05T13:04:19Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624322379,141,77.0,5624322383,213,3.82,5624322381,212,16.6,5624322371,56,Back,5624322375,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796087881,35,1,1,3,19,evf5hhqgnjhwjsth1m6pawxdp,1,44.7,77.0,2025-04-05T13:04:18.969Z,2025-04-05T13:04:20Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624322515,212,25.5,5624322517,213,4.96,5624322507,140,50.6,5624322503,56,Center,5624322511,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796087967,36,1,1,3,21,evf5hhqgnjhwjsth1m6pawxdp,1,55.4,36.7,2025-04-05T13:04:20.841Z,2025-04-05T13:04:25Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624323071,213,5.13,5624323059,140,63.3,5624323067,212,20.5,5624323063,141,9.1,5624323055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088019,37,1,1,3,25,evf5hhqgnjhwjsth1m6pawxdp,1,60.1,10.3,2025-04-05T13:04:25.370Z,2025-04-05T13:04:27Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624323309,140,46.2,5624323313,212,20.0,5624323307,56,Back,5624323311,141,30.4,5624323315,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088045,38,1,1,3,28,evf5hhqgnjhwjsth1m6pawxdp,1,42.2,32.5,2025-04-05T13:04:27.690Z,2025-04-05T13:04:30Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624323513,141,44.5,5624323511,140,52.1,5624323515,212,13.2,5624323521,213,0.67,5624323509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088077,39,1,1,3,30,evf5hhqgnjhwjsth1m6pawxdp,1,50.7,43.4,2025-04-05T13:04:30.233Z,2025-04-05T13:04:32Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624323697,56,Right,5624323703,212,23.9,5624323701,141,11.7,5624323705,213,5.16,5624323699,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088121,40,1,1,3,32,evf5hhqgnjhwjsth1m6pawxdp,1,59.9,11.9,2025-04-05T13:04:32.442Z,2025-04-05T13:04:34Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624323931,212,6.0,5624323933,213,1.32,5624323923,56,Right,5624323925,140,61.3,5624323929,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088151,41,1,1,3,35,evf5hhqgnjhwjsth1m6pawxdp,1,61.2,20.6,2025-04-05T13:04:34.713Z,2025-04-05T13:04:36Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624324081,213,4.28,5624324071,140,58.7,5624324079,212,6.2,5624324075,141,12.3,5624324067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088221,42,1,1,3,36,evf5hhqgnjhwjsth1m6pawxdp,1,58.4,15.0,2025-04-05T13:04:36.201Z,2025-04-05T13:04:40Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624324439,56,Back,5624324451,213,2.79,5624324447,141,27.4,5624324449,212,24.2,5624324443,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088305,43,1,1,3,40,evf5hhqgnjhwjsth1m6pawxdp,1,36.9,33.3,2025-04-05T13:04:39.897Z,2025-04-05T13:04:44Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624324857,212,25.0,5624324859,213,1.65,5624324853,140,35.1,5624324851,56,Back,5624324855,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088341,44,1,1,3,44,evf5hhqgnjhwjsth1m6pawxdp,1,35.8,73.5,2025-04-05T13:04:44.490Z,2025-04-05T13:04:46Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624325119,212,22.2,5624325117,141,88.1,5624325113,56,Left,5624325121,213,0.46,5624325115,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088385,45,1,1,3,46,evf5hhqgnjhwjsth1m6pawxdp,1,55.1,88.4,2025-04-05T13:04:46.570Z,2025-04-05T13:18:53Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624325389,213,0.28,5624413669,168,,5624325383,140,68.1,5624325387,212,14.2,5624325381,56,Left,5624325385,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088397,46,1,1,3,49,evf5hhqgnjhwjsth1m6pawxdp,0,68.1,94.2,2025-04-05T13:04:48.746Z,2025-04-05T13:18:48Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624325441,140,79.5,5624325447,213,0.12,5624325443,141,96.3,5624325439,56,Left,5624325445,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088449,22,12,1,3,52,6i936isoyj6d0uuxdj537uc97,1,19.2,9.4,2025-04-05T13:04:51.694Z,2025-04-05T13:04:53Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624325707,213,4.83,5624325703,212,7.8,5624325699,141,0.0,5624325809,167,,5624325695,140,20.1,5624325691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088461,23,5,1,3,52,6i936isoyj6d0uuxdj537uc97,0,22.1,-2.0,2025-04-05T13:04:52.065Z,2025-04-05T13:57:46Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624325767,56,Back,5624325769,347,,5624325827,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088453,47,5,1,3,52,evf5hhqgnjhwjsth1m6pawxdp,1,77.9,102.0,2025-04-05T13:04:52.065Z,2025-04-05T13:57:45Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624325823,233,23,5624325721,347,,5624325719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088567,48,1,1,3,56,evf5hhqgnjhwjsth1m6pawxdp,1,74.6,100.0,2025-04-05T13:04:55.753Z,2025-04-05T13:19:57Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624326317,212,16.4,5624326313,140,61.8,5624326311,56,Left,5624326315,141,88.3,5624326319,213,3.75,5624326309,107,,5624414839,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796104307,197,1,1,3,57,evf5hhqgnjhwjsth1m6pawxdp,1,65.1,92.0,2025-04-05T13:04:57.252Z,2025-04-05T13:19:48Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624419955,212,3.0,5624419957,213,0.63,5624419953,141,94.6,5624419951,140,67.4,5624419949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088611,49,1,1,3,59,evf5hhqgnjhwjsth1m6pawxdp,1,61.2,84.8,2025-04-05T13:04:59.642Z,2025-04-05T13:20:24Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5624326585,141,77.2,5624326581,56,Center,5624326589,213,3.70,5624326583,140,53.4,5624326587,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088697,50,1,1,4,2,evf5hhqgnjhwjsth1m6pawxdp,1,56.7,75.4,2025-04-05T13:05:01.850Z,2025-04-05T13:05:05Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624327063,212,9.6,5624327061,141,67.0,5624327059,140,64.1,5624327065,213,5.65,5624327057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088713,24,83,1,4,4,6i936isoyj6d0uuxdj537uc97,0,27.8,37.9,2025-04-05T13:05:03.686Z,2025-04-05T13:21:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624328039,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088841,51,1,1,4,5,evf5hhqgnjhwjsth1m6pawxdp,1,60.1,60.5,2025-04-05T13:05:05.497Z,2025-04-05T13:05:11Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5624327769,140,81.7,5624327781,213,5.30,5624327765,155,,5624327771,141,10.0,5624327783,1,,5624327775,212,41.2,5624327767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088877,52,1,1,4,11,evf5hhqgnjhwjsth1m6pawxdp,1,86.5,14.1,2025-04-05T13:05:11.387Z,2025-04-05T13:05:14Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624327989,1,,5624327983,141,73.6,5624327987,213,1.63,5624327973,155,,5624327977,56,Center,5624327971,2,,5624327981,140,84.4,5624327985,212,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088899,53,1,1,4,13,evf5hhqgnjhwjsth1m6pawxdp,0,90.5,69.7,2025-04-05T13:05:13.051Z,2025-04-05T13:06:15Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624334775,213,4.72,5624334769,140,90.6,5624334767,155,,5624334771,141,51.3,5624334773,212,12.5,5624328129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088895,25,12,1,4,14,6i936isoyj6d0uuxdj537uc97,1,9.4,49.7,2025-04-05T13:05:14.573Z,2025-04-05T13:06:27Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5624336335,141,28.4,5624328111,56,Back,5624336337,212,22.0,5624336339,213,5.57,5624336333,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088979,54,1,1,4,18,evf5hhqgnjhwjsth1m6pawxdp,1,67.0,69.4,2025-04-05T13:05:18.378Z,2025-04-05T13:05:20Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624328615,141,88.7,5624328617,212,20.3,5624328613,140,81.7,5624328611,56,Left,5624328619,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796088995,55,1,1,4,19,evf5hhqgnjhwjsth1m6pawxdp,1,85.3,88.0,2025-04-05T13:05:19.218Z,2025-04-05T13:21:27Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624328719,56,Left,5624328723,141,80.8,5624328727,213,5.48,5624328721,140,89.8,5624328725,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796089011,56,1,1,4,20,evf5hhqgnjhwjsth1m6pawxdp,0,92.1,75.0,2025-04-05T13:05:20.210Z,2025-04-05T13:21:25Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624328805,212,10.5,5624328799,140,93.4,5624328807,213,4.84,5624328803,141,59.7,5624328793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796089035,26,12,1,4,21,6i936isoyj6d0uuxdj537uc97,1,5.2,47.0,2025-04-05T13:05:20.662Z,2025-04-05T13:05:24Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624329043,167,,5624328935,212,33.1,5624328933,141,0.0,5624328937,213,4.73,5624328929,56,Back,5624328931,140,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796089045,27,5,1,4,23,6i936isoyj6d0uuxdj537uc97,0,8.2,-1.6,2025-04-05T13:05:23.184Z,2025-04-05T13:05:28Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624328993,347,,5624328991,56,Back,5624329377,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796089091,57,5,1,4,23,evf5hhqgnjhwjsth1m6pawxdp,1,91.8,101.6,2025-04-05T13:05:23.184Z,2025-04-05T13:57:46Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624329291,347,,5624329289,56,Left,5624329353,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796089171,58,1,1,4,28,evf5hhqgnjhwjsth1m6pawxdp,1,87.9,100.0,2025-04-05T13:05:28.266Z,2025-04-05T13:05:30Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624329747,213,3.52,5624329743,212,21.8,5624329739,141,89.7,5624329729,107,,5624329735,140,68.6,5624329749,1,,5624329731,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796089319,59,1,1,4,30,evf5hhqgnjhwjsth1m6pawxdp,1,67.9,85.9,2025-04-05T13:05:30.425Z,2025-04-05T13:05:36Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624330599,141,94.5,5624330601,212,13.4,5624330603,213,0.45,5624330597,140,79.4,5624330595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796089327,60,4,1,4,36,evf5hhqgnjhwjsth1m6pawxdp,1,85.2,88.2,2025-04-05T13:05:36.134Z,2025-04-05T13:05:42Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624331009,56,Left,5624331013,286,,5624331007,294,,5624331011,152,,5624331005,13,,5624331031,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796089315,28,4,1,4,36,6i936isoyj6d0uuxdj537uc97,0,14.8,11.8,2025-04-05T13:05:36.135Z,2025-04-05T13:05:42Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,5624330805,294,,5624330803,13,,5624330811,285,,5624330809,152,,5624330807,56,Back,5624331077,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090155,61,1,1,5,16,evf5hhqgnjhwjsth1m6pawxdp,0,86.7,88.1,2025-04-05T13:06:16.635Z,2025-04-05T13:22:40Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624335069,1,,5624335055,155,,5624335051,2,,5624335057,152,,5624335053,5,,5624335067,213,5.09,5624335063,141,30.9,5624335061,140,100.0,5624335065,212,41.8,5624335059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2796090281,29,5,1,5,18,6i936isoyj6d0uuxdj537uc97,1,-1.2,67.2,2025-04-05T13:06:17.860Z,2025-04-05T13:57:46Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,5624335675,346,,5624335721,233,62,5624335673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090257,62,5,1,5,18,evf5hhqgnjhwjsth1m6pawxdp,0,101.2,32.8,2025-04-05T13:06:17.860Z,2025-04-05T13:06:25Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624335573,346,,5624335767,233,29,5624335571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090839,30,1,1,5,48,6i936isoyj6d0uuxdj537uc97,0,5.1,39.7,2025-04-05T13:06:48.085Z,2025-04-05T13:06:52Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5624338745,56,Center,5624338755,212,50.9,5624338741,124,,5624338753,141,29.7,5624338757,213,6.15,5624338761,74,,5624338759,1,,5624338749,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090885,63,1,1,5,53,evf5hhqgnjhwjsth1m6pawxdp,0,44.1,80.8,2025-04-05T13:06:52.667Z,2025-04-05T13:09:27Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5624339003,141,69.3,5624339007,213,6.01,5624339001,140,70.9,5624338999,56,Center,5624339005,212,29.2,5624338997,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796090959,31,12,1,5,56,6i936isoyj6d0uuxdj537uc97,1,23.6,53.6,2025-04-05T13:06:56.230Z,2025-04-05T13:07:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624339525,213,1.49,5624339517,56,Back,5624339519,140,25.9,5624339521,141,97.4,5624339523,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091165,32,1,1,6,0,6i936isoyj6d0uuxdj537uc97,1,24.6,95.6,2025-04-05T13:07:00.437Z,2025-04-05T13:07:10Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5624340681,56,Center,5624340683,140,79.1,5624340687,212,60.2,5624340685,141,68.2,5624340691,1,,5624340679,157,,5624340689,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091087,64,59,1,6,4,evf5hhqgnjhwjsth1m6pawxdp,1,21.3,29.2,2025-04-05T13:07:04.458Z,2025-04-05T13:07:07Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,5624340257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091101,65,1,1,6,7,evf5hhqgnjhwjsth1m6pawxdp,0,21.3,29.2,2025-04-05T13:07:06.859Z,2025-04-05T13:07:07Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,5624340343,140,38.6,5624340347,212,19.2,5624340351,1,,5624340341,56,Back,5624340339,157,,5624340345,141,20.1,5624340349,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796094341,50,44,1,6,8,6i936isoyj6d0uuxdj537uc97,1,57.3,86.0,2025-04-05T13:07:08.404Z,2025-04-05T13:54:40Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,5624360619,56,Left,5624361309,233,92,5624360621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796094337,92,44,1,6,8,evf5hhqgnjhwjsth1m6pawxdp,0,42.7,14.0,2025-04-05T13:07:08.405Z,2025-04-05T13:54:41Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624361267,285,,5624361263,56,Back,5624361355,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091189,33,1,1,6,9,6i936isoyj6d0uuxdj537uc97,0,64.4,92.0,2025-04-05T13:07:09.240Z,2025-04-05T13:10:33Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,5624340795,3,,5624340799,56,Left,5624340803,141,100.0,5624340807,213,0.34,5624340801,140,80.9,5624340805,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091401,34,5,1,6,15,6i936isoyj6d0uuxdj537uc97,0,76.8,101.4,2025-04-05T13:07:14.667Z,2025-04-05T13:57:47Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624342019,56,Left,5624347117,233,66,5624342021,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091259,66,5,1,6,15,evf5hhqgnjhwjsth1m6pawxdp,1,23.2,-1.4,2025-04-05T13:07:14.667Z,2025-04-05T13:08:07Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624347067,233,34,5624341225,56,Back,5624341227,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091455,67,1,1,6,22,evf5hhqgnjhwjsth1m6pawxdp,1,22.0,0.0,2025-04-05T13:07:22.578Z,2025-04-05T13:07:24Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624342337,107,,5624342341,140,23.3,5624342343,141,21.6,5624342347,213,1.48,5624342345,212,15.7,5624342339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091551,68,1,1,6,24,evf5hhqgnjhwjsth1m6pawxdp,1,25.1,23.1,2025-04-05T13:07:24.170Z,2025-04-05T13:07:28Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624342913,212,14.2,5624342911,141,14.4,5624342907,56,Back,5624342915,213,3.57,5624342909,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091591,69,1,1,6,28,evf5hhqgnjhwjsth1m6pawxdp,0,12.7,14.1,2025-04-05T13:07:28.187Z,2025-04-05T13:07:29Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624343109,140,34.2,5624343111,141,14.6,5624343107,56,Back,5624343113,212,22.6,5624343115,213,0.02,5624343105,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091655,35,1,1,6,30,6i936isoyj6d0uuxdj537uc97,0,53.8,89.9,2025-04-05T13:07:29.981Z,2025-04-05T13:07:32Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,5624343443,141,49.9,5624343453,1,,5624343441,140,60.6,5624343439,56,Center,5624343445,212,28.1,5624343449,213,4.97,5624343437,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091743,70,4,1,6,38,evf5hhqgnjhwjsth1m6pawxdp,1,41.0,38.3,2025-04-05T13:07:38.412Z,2025-04-05T13:11:27Z,,,,5624344061,286,,5624367877,10,,5624344283,233,36,5624344053,152,,5624344051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091747,36,4,1,6,38,6i936isoyj6d0uuxdj537uc97,0,59.0,61.7,2025-04-05T13:07:38.413Z,2025-04-05T13:11:29Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5624344255,56,Center,5624344333,233,70,5624344257,152,,5624344253,10,,5624344259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091853,71,1,1,6,39,evf5hhqgnjhwjsth1m6pawxdp,1,43.7,48.9,2025-04-05T13:07:39.290Z,2025-04-05T13:13:15Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5624344555,213,1.96,5624344545,152,,5624344551,141,65.8,5624344543,5,,5624344547,56,Back,5624344553,212,12.4,5624344549,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796100981,154,1,1,6,40,evf5hhqgnjhwjsth1m6pawxdp,1,43.9,74.0,2025-04-05T13:07:40.067Z,2025-04-05T13:16:08Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624397437,140,36.8,5624397435,56,Back,5624397439,141,62.8,5624397443,213,3.94,5624397441,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091883,72,1,1,6,41,evf5hhqgnjhwjsth1m6pawxdp,1,30.4,66.6,2025-04-05T13:07:41.474Z,2025-04-05T13:16:12Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624344699,212,10.0,5624344697,141,53.0,5624344693,56,Back,5624344695,140,34.1,5624344701,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091949,73,1,1,6,47,evf5hhqgnjhwjsth1m6pawxdp,1,34.5,45.2,2025-04-05T13:07:46.826Z,2025-04-05T13:07:49Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624345049,212,14.6,5624345047,141,24.0,5624345043,56,Back,5624345051,213,4.57,5624345045,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796091985,74,1,1,6,49,evf5hhqgnjhwjsth1m6pawxdp,1,33.4,26.1,2025-04-05T13:07:49.258Z,2025-04-05T13:07:50Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624345221,140,41.4,5624345223,141,65.1,5624345227,213,1.26,5624345225,212,27.8,5624345219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092047,75,1,1,6,50,evf5hhqgnjhwjsth1m6pawxdp,1,42.6,70.2,2025-04-05T13:07:50.413Z,2025-04-05T13:07:53Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624345555,141,93.3,5624345551,56,Left,5624345559,213,0.72,5624345557,212,23.7,5624345553,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092103,76,1,1,6,53,evf5hhqgnjhwjsth1m6pawxdp,1,59.3,91.7,2025-04-05T13:07:53.561Z,2025-04-05T13:17:48Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624345881,212,20.8,5624345883,213,0.17,5624345879,141,96.9,5624345877,140,78.8,5624345875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092175,77,1,1,6,57,evf5hhqgnjhwjsth1m6pawxdp,0,84.4,91.4,2025-04-05T13:07:57.562Z,2025-04-05T13:07:59Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5624346279,141,57.5,5624346273,155,,5624346277,140,93.8,5624346283,213,5.12,5624346281,212,25.1,5624346271,2,,5624346275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092157,37,61,1,6,58,6i936isoyj6d0uuxdj537uc97,1,8.7,8.2,2025-04-05T13:07:58.445Z,2025-04-05T13:07:58Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5624346215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092557,39,1,1,7,16,6i936isoyj6d0uuxdj537uc97,0,14.8,29.5,2025-04-05T13:08:16.069Z,2025-04-05T13:08:21Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5624348487,141,26.2,5624348489,212,54.3,5624348483,56,Center,5624348493,1,,5624348491,213,6.24,5624348481,199,,5624348485,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092599,78,1,1,7,22,evf5hhqgnjhwjsth1m6pawxdp,0,26.2,82.3,2025-04-05T13:08:22.042Z,2025-04-05T13:08:23Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5624348685,56,Back,5624348693,213,0.14,5624348683,3,,5624348689,141,85.1,5624348687,140,39.2,5624348691,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796092677,40,1,1,7,22,6i936isoyj6d0uuxdj537uc97,1,55.5,12.0,2025-04-05T13:08:22.638Z,2025-04-05T13:08:27Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,5624349133,56,Right,5624349137,141,19.2,5624349131,3,,5624349135,140,64.4,5624349139,212,10.5,5624349141,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
