id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2818809203,32,5,1,1,55,6i936isoyj6d0uuxdj537uc97,0,36.3,-1.6,2025-05-25T12:03:17.475Z,2025-05-25T14:08:40Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749620713,233,30,5749620607,347,,5749620605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809225,31,1,1,1,59,1939bnru25svvgv15k2c7tw2y,1,64.2,100.0,2025-05-25T12:03:20.891Z,2025-05-25T12:03:22Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749620725,140,63.4,5749620723,56,Left,5749620721,107,,5749620731,213,4.58,5749620729,212,6.2,5749620727,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809231,32,1,1,2,0,1939bnru25svvgv15k2c7tw2y,1,63.4,92.6,2025-05-25T12:03:21.738Z,2025-05-25T12:17:46Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749620755,140,64.6,5749620761,213,1.28,5749620753,56,Left,5749653577,156,,5749620759,212,4.5,5749620757,141,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809251,33,1,1,2,1,1939bnru25svvgv15k2c7tw2y,1,64.6,98.9,2025-05-25T12:03:22.650Z,2025-05-25T12:03:26Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749620859,56,Back,5749620867,213,3.27,5749620865,212,20.1,5749620861,140,45.6,5749620863,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809277,34,1,1,2,4,1939bnru25svvgv15k2c7tw2y,1,45.6,95.1,2025-05-25T12:03:25.882Z,2025-05-25T12:03:30Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749621025,213,4.36,5749621017,56,Back,5749621021,141,64.0,5749621019,140,38.1,5749621023,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809295,35,1,1,2,8,1939bnru25svvgv15k2c7tw2y,0,38.1,64.0,2025-05-25T12:03:29.867Z,2025-05-25T12:03:32Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749621101,1,,5749621097,212,48.8,5749621099,213,5.92,5749621089,157,,5749621091,56,Center,5749621093,140,81.5,5749621095,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809343,34,1,1,2,12,6i936isoyj6d0uuxdj537uc97,1,21.8,67.8,2025-05-25T12:03:34.506Z,2025-05-25T12:03:42Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749621307,56,Back,5749621309,140,10.0,5749621315,213,3.88,5749621311,141,51.3,5749621313,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809357,35,1,1,2,21,6i936isoyj6d0uuxdj537uc97,1,14.1,43.6,2025-05-25T12:03:42.729Z,2025-05-25T12:18:26Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5749655177,155,,5749621375,141,39.5,5749621381,1,,5749621373,140,62.3,5749621371,56,Center,5749621379,213,6.23,5749621377,212,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809365,36,44,1,2,24,6i936isoyj6d0uuxdj537uc97,1,60.4,44.6,2025-05-25T12:03:46.338Z,2025-05-25T12:03:50Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5749621423,233,36,5749621403,56,Center,5749621405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809361,36,44,1,2,24,1939bnru25svvgv15k2c7tw2y,0,39.6,55.4,2025-05-25T12:03:46.339Z,2025-05-25T12:03:51Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749621445,233,36,5749621399,285,,5749621397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809399,37,1,1,2,25,6i936isoyj6d0uuxdj537uc97,1,55.1,43.6,2025-05-25T12:03:47.129Z,2025-05-25T12:19:12Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5749621563,141,46.0,5749621561,140,52.3,5749621565,212,3.4,5749656643,156,,5749621567,213,2.63,5749621559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818815903,167,1,1,2,27,6i936isoyj6d0uuxdj537uc97,0,49.7,48.5,2025-05-25T12:03:49.498Z,2025-05-25T12:19:48Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5749657751,213,2.78,5749657743,56,Back,5749657747,141,49.9,5749657745,140,47.3,5749657749,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809385,37,61,1,2,28,1939bnru25svvgv15k2c7tw2y,1,47.1,51.5,2025-05-25T12:03:49.685Z,2025-05-25T12:19:59Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749621501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809411,38,1,1,2,29,6i936isoyj6d0uuxdj537uc97,1,49.4,45.8,2025-05-25T12:03:51.042Z,2025-05-25T12:19:30Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749621605,212,20.0,5749621601,140,62.8,5749621607,213,5.49,5749621603,141,24.9,5749621599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809429,39,1,1,2,30,6i936isoyj6d0uuxdj537uc97,1,64.4,25.8,2025-05-25T12:03:52.466Z,2025-05-25T12:03:55Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749621707,141,6.1,5749621709,212,23.4,5749621711,213,5.67,5749621703,56,Right,5749621705,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809439,38,43,1,2,33,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-25T12:03:54.954Z,2025-05-25T12:20:53Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749621819,233,40,5749621763,56,Back,5749621765,285,0,5749659725,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809445,40,43,1,2,33,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-25T12:03:54.954Z,2025-05-25T12:20:55Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749659747,144,3,5749621773,286,0,5749621771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809449,41,3,1,2,35,6i936isoyj6d0uuxdj537uc97,0,93.2,20.2,2025-05-25T12:03:57.146Z,2025-05-25T12:20:50Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749621795,286,,5749659655,233,39,5749621793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809451,39,7,1,2,35,1939bnru25svvgv15k2c7tw2y,1,6.8,79.8,2025-05-25T12:03:57.147Z,2025-05-25T12:20:51Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749621797,56,Back,5749621799,285,,5749659667,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809485,41,3,1,2,38,1939bnru25svvgv15k2c7tw2y,0,23.4,93.2,2025-05-25T12:04:00.074Z,2025-05-25T14:09:00Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749622069,233,42,5749621975,285,,5749621973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809493,42,7,1,2,38,6i936isoyj6d0uuxdj537uc97,1,76.6,6.8,2025-05-25T12:04:00.075Z,2025-05-25T14:09:00Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749622005,286,,5749622047,233,41,5749622003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809547,44,1,1,2,41,6i936isoyj6d0uuxdj537uc97,1,76.7,5.5,2025-05-25T12:04:03.266Z,2025-05-25T12:04:07Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749622267,212,13.2,5749622269,213,3.23,5749622261,56,Right,5749622263,140,64.2,5749622265,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809557,45,1,1,2,45,6i936isoyj6d0uuxdj537uc97,1,64.7,5.9,2025-05-25T12:04:07.202Z,2025-05-25T12:04:08Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749622315,140,44.9,5749622313,56,Back,5749622321,213,2.54,5749622319,212,25.1,5749622317,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809567,46,1,1,2,47,6i936isoyj6d0uuxdj537uc97,1,48.1,28.9,2025-05-25T12:04:08.650Z,2025-05-25T12:04:10Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749622373,56,Center,5749622381,213,0.99,5749622375,140,54.5,5749622377,141,44.0,5749622379,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809583,47,1,1,2,48,6i936isoyj6d0uuxdj537uc97,1,53.5,46.9,2025-05-25T12:04:10.546Z,2025-05-25T12:04:13Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749622465,56,Back,5749622475,213,2.89,5749622469,140,43.3,5749622471,141,50.9,5749622473,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809607,48,1,1,2,51,6i936isoyj6d0uuxdj537uc97,1,43.3,50.9,2025-05-25T12:04:13.194Z,2025-05-25T12:04:16Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749622597,212,19.3,5749622599,213,4.40,5749622591,56,Back,5749622593,140,37.6,5749622595,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809619,49,1,1,2,54,6i936isoyj6d0uuxdj537uc97,1,37.1,20.4,2025-05-25T12:04:16.443Z,2025-05-25T12:04:18Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749622649,213,5.31,5749622645,141,4.0,5749622647,212,13.5,5749622643,140,44.3,5749622641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809629,50,1,1,2,56,6i936isoyj6d0uuxdj537uc97,1,44.4,4.0,2025-05-25T12:04:18.194Z,2025-05-25T12:04:20Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749622687,140,68.0,5749622693,213,6.24,5749622689,141,2.3,5749622691,212,24.8,5749622685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809647,51,1,1,2,58,6i936isoyj6d0uuxdj537uc97,1,68.0,2.3,2025-05-25T12:04:19.929Z,2025-05-25T12:04:22Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749622779,56,Right,5749622783,141,13.4,5749622787,213,1.92,5749622781,140,65.4,5749622785,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809649,52,50,1,3,0,6i936isoyj6d0uuxdj537uc97,1,65.0,12.4,2025-05-25T12:04:21.994Z,2025-05-25T14:09:00Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749622793,286,,5749622791,56,Right,5749622807,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809645,42,7,1,3,0,1939bnru25svvgv15k2c7tw2y,0,35.0,87.6,2025-05-25T12:04:21.995Z,2025-05-25T14:09:00Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749622799,233,52,5749622775,56,Back,5749622777,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809663,53,61,1,3,1,6i936isoyj6d0uuxdj537uc97,1,65.2,13.7,2025-05-25T12:04:22.871Z,2025-05-25T12:21:54Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749622867,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809685,44,1,1,3,2,1939bnru25svvgv15k2c7tw2y,1,28.7,95.7,2025-05-25T12:04:24.235Z,2025-05-25T12:22:03Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5749622945,56,Back,5749622947,140,22.8,5749622953,213,4.11,5749622951,212,11.0,5749622949,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809707,45,1,1,3,6,1939bnru25svvgv15k2c7tw2y,1,22.8,82.4,2025-05-25T12:04:27.754Z,2025-05-25T12:04:31Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749623045,140,30.5,5749623043,56,Back,5749623049,212,11.9,5749623051,213,0.83,5749623047,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809715,46,1,1,3,10,1939bnru25svvgv15k2c7tw2y,1,31.8,93.8,2025-05-25T12:04:32.395Z,2025-05-25T12:04:33Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749623105,213,4.36,5749623099,140,29.3,5749623097,56,Back,5749623103,212,7.6,5749623101,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809721,47,1,1,3,11,1939bnru25svvgv15k2c7tw2y,1,29.3,83.3,2025-05-25T12:04:32.987Z,2025-05-25T12:04:33Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749623117,140,17.4,5749623121,212,14.9,5749623123,213,3.72,5749623119,141,71.4,5749623115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809747,48,1,1,3,12,1939bnru25svvgv15k2c7tw2y,1,17.4,71.4,2025-05-25T12:04:33.835Z,2025-05-25T12:04:38Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749623235,213,0.22,5749623233,212,23.0,5749623231,141,78.7,5749623229,140,38.8,5749623227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809773,49,4,1,3,14,1939bnru25svvgv15k2c7tw2y,1,35.0,79.0,2025-05-25T12:04:35.713Z,2025-05-25T12:22:40Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749623423,233,54,5749662755,295,,5749623391,152,,5749623389,56,Back,5749623387,13,,5749623395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809771,54,4,1,3,14,6i936isoyj6d0uuxdj537uc97,0,65.0,21.0,2025-05-25T12:04:35.714Z,2025-05-25T12:22:43Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749623363,13,,5749623365,56,Right,5749623445,285,,5749623447,233,49,5749623367,152,,5749662827,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809805,50,1,1,3,17,1939bnru25svvgv15k2c7tw2y,1,34.2,58.5,2025-05-25T12:04:39.059Z,2025-05-25T12:23:10Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749623533,152,,5749623531,5,,5749623535,56,Back,5749623543,213,4.46,5749623541,212,16.6,5749623537,140,30.3,5749623539,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809807,51,1,1,3,22,1939bnru25svvgv15k2c7tw2y,1,27.0,32.7,2025-05-25T12:04:43.691Z,2025-05-25T12:04:45Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5749623551,140,42.5,5749623557,213,5.45,5749623553,141,6.4,5749623549,56,Back,5749623555,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809819,52,1,1,3,23,1939bnru25svvgv15k2c7tw2y,1,42.5,6.4,2025-05-25T12:04:44.843Z,2025-05-25T12:04:46Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749623615,56,Back,5749623623,213,2.22,5749623619,141,31.5,5749623621,212,21.4,5749623617,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809833,53,1,1,3,24,1939bnru25svvgv15k2c7tw2y,1,30.2,31.5,2025-05-25T12:04:46.059Z,2025-05-25T12:04:48Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5749623671,56,Back,5749623673,140,28.6,5749623675,141,58.1,5749623677,212,18.2,5749623679,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809865,54,1,1,3,26,1939bnru25svvgv15k2c7tw2y,1,28.6,58.1,2025-05-25T12:04:48.202Z,2025-05-25T12:04:51Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749623839,140,33.7,5749623845,213,1.36,5749623841,141,94.2,5749623843,212,25.1,5749623837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809891,55,1,1,3,29,1939bnru25svvgv15k2c7tw2y,1,33.7,94.2,2025-05-25T12:04:51.227Z,2025-05-25T12:04:54Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749623995,213,0.26,5749623987,56,Back,5749623991,141,97.2,5749623989,140,41.1,5749623993,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809925,56,1,1,3,33,1939bnru25svvgv15k2c7tw2y,1,39.7,80.2,2025-05-25T12:04:54.571Z,2025-05-25T12:05:00Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749624197,155,,5749624199,196,,5749624209,213,5.28,5749624207,212,58.4,5749624211,1,,5749624205,141,7.9,5749624201,56,Right,5749624203,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809965,57,1,1,3,38,1939bnru25svvgv15k2c7tw2y,1,72.3,23.4,2025-05-25T12:05:00.027Z,2025-05-25T12:05:03Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749624385,141,35.7,5749624383,140,81.1,5749624381,56,Center,5749624389,213,0.74,5749624387,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809967,58,3,1,3,41,1939bnru25svvgv15k2c7tw2y,0,81.4,37.0,2025-05-25T12:05:03.194Z,2025-05-25T12:05:07Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749624403,56,Center,5749624477,233,55,5749624405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818809971,55,7,1,3,41,6i936isoyj6d0uuxdj537uc97,0,18.6,63.0,2025-05-25T12:05:03.195Z,2025-05-25T12:05:07Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749624451,233,58,5749624443,56,Back,5749624445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810033,59,2,1,3,43,1939bnru25svvgv15k2c7tw2y,1,83.4,27.1,2025-05-25T12:05:05.483Z,2025-05-25T12:05:21Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749624695,140,91.3,5749624697,141,62.1,5749624789,7,25ytwmg2c5xcqp5ta12oznm22,5749624791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810167,57,1,1,4,12,6i936isoyj6d0uuxdj537uc97,0,9.5,44.6,2025-05-25T12:05:34.042Z,2025-05-25T12:05:38Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5749625315,1,,5749625313,213,5.97,5749625311,212,63.9,5749625301,157,,5749625303,241,,5749625305,56,Right,5749625307,140,67.3,5749625299,5,,5749625309,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810179,60,1,1,4,15,1939bnru25svvgv15k2c7tw2y,0,37.0,82.7,2025-05-25T12:05:37.203Z,2025-05-25T12:25:21Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749625375,213,0.46,5749625369,140,62.3,5749625367,56,Left,5749625373,212,29.6,5749625371,141,100.0,5749667783,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810183,58,5,1,4,19,6i936isoyj6d0uuxdj537uc97,1,41.4,-1.8,2025-05-25T12:05:40.603Z,2025-05-25T12:05:46Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5749625415,233,61,5749625409,347,,5749625407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810181,61,5,1,4,19,1939bnru25svvgv15k2c7tw2y,0,58.6,101.8,2025-05-25T12:05:40.603Z,2025-05-25T14:08:40Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749625385,347,,5749625443,233,58,5749625383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810279,59,1,1,4,33,6i936isoyj6d0uuxdj537uc97,1,46.6,0.0,2025-05-25T12:05:54.850Z,2025-05-25T12:05:58Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749625877,212,20.7,5749625879,213,0.48,5749625871,56,Right,5749625873,140,64.1,5749625869,107,,5749625875,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810285,60,1,1,4,36,6i936isoyj6d0uuxdj537uc97,0,64.1,12.5,2025-05-25T12:05:57.938Z,2025-05-25T12:05:59Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5749625903,3,,5749625905,168,,5749625915,213,0.43,5749625913,212,13.1,5749625911,141,20.6,5749625907,56,Right,5749625909,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810359,62,1,1,4,39,1939bnru25svvgv15k2c7tw2y,0,20.9,86.5,2025-05-25T12:06:00.811Z,2025-05-25T12:06:07Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749626329,141,98.3,5749626327,140,52.5,5749626335,1,,5749626333,213,0.24,5749626331,212,34.1,5749626325,56,Left,5749626323,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810355,61,1,1,4,44,6i936isoyj6d0uuxdj537uc97,0,47.8,1.6,2025-05-25T12:06:05.818Z,2025-05-25T12:06:07Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749626315,140,59.5,5749626311,3,,5749626313,56,Right,5749626321,213,0.38,5749626319,212,13.2,5749626317,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810377,64,61,1,4,46,1939bnru25svvgv15k2c7tw2y,1,39.2,92.6,2025-05-25T12:06:07.768Z,2025-05-25T12:26:15Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749626469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810381,65,1,1,4,47,1939bnru25svvgv15k2c7tw2y,0,39.4,94.2,2025-05-25T12:06:09.324Z,2025-05-25T12:26:59Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749669245,155,,5749626499,56,Left,5749626501,140,60.8,5749626507,213,6.28,5749626503,141,94.1,5749626505,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810379,62,1,1,4,49,6i936isoyj6d0uuxdj537uc97,0,44.8,3.2,2025-05-25T12:06:11.147Z,2025-05-25T12:06:11Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749626483,157,,5749626485,56,Right,5749626487,140,60.0,5749626495,1,,5749626489,141,12.9,5749626493,213,0.39,5749626491,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810391,66,3,1,4,51,1939bnru25svvgv15k2c7tw2y,0,43.4,86.6,2025-05-25T12:06:13.227Z,2025-05-25T14:09:01Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749626549,56,Back,5749626665,233,63,5749626551,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810405,63,7,1,4,51,6i936isoyj6d0uuxdj537uc97,1,56.6,13.4,2025-05-25T12:06:13.228Z,2025-05-25T14:09:01Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749626655,233,66,5749626621,56,Right,5749626623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810447,65,1,1,4,53,6i936isoyj6d0uuxdj537uc97,1,49.8,26.8,2025-05-25T12:06:15.058Z,2025-05-25T12:06:23Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749626917,56,Back,5749626925,213,2.73,5749626921,141,36.6,5749626923,212,16.6,5749626919,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810461,66,1,1,5,1,6i936isoyj6d0uuxdj537uc97,1,43.1,83.5,2025-05-25T12:06:23.547Z,2025-05-25T12:06:26Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749626995,212,24.0,5749626991,140,29.7,5749626997,213,4.09,5749626993,141,54.9,5749626989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810475,67,1,1,5,5,6i936isoyj6d0uuxdj537uc97,1,24.9,57.9,2025-05-25T12:06:26.698Z,2025-05-25T12:06:30Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749627077,56,Back,5749627079,140,10.9,5749627085,213,3.68,5749627081,141,44.9,5749627083,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
