id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId
2810356259,31,1,1,2,20,evf5hhqgnjhwjsth1m6pawxdp,0,43.0,0.0,2025-05-04T14:33:30.262Z,2025-05-04T14:33:31Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5702827223,212,22.1,5702827227,1,,5702827211,107,,5702827217,140,61.8,5702827213,56,Right,5702827221,141,13.4,5702827225,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810356311,29,1,1,2,23,spvvjmk37iid7hsky9g3nce7,1,35.1,91.5,2025-05-04T14:33:33.017Z,2025-05-04T14:58:11Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5702827513,141,75.6,5702827509,56,Center,5702827507,3,,5702827519,213,5.78,5702827515,212,22.2,5702827511,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810356339,30,1,1,2,24,spvvjmk37iid7hsky9g3nce7,1,53.6,75.6,2025-05-04T14:33:34.103Z,2025-05-04T14:33:35Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5702827653,141,68.8,5702827657,213,4.11,5702827655,212,5.6,5702827649,56,Center,5702827651,140,50.6,5702827717,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810356419,32,1,1,2,26,spvvjmk37iid7hsky9g3nce7,1,50.5,68.2,2025-05-04T14:33:35.847Z,2025-05-04T14:33:37Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5702828085,213,4.69,5702828079,141,51.8,5702828077,140,50.3,5702828073,56,Center,5702828083,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810356535,33,1,1,2,28,spvvjmk37iid7hsky9g3nce7,0,50.8,43.9,2025-05-04T14:33:37.800Z,2025-05-04T14:33:41Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5702828645,1,,5702828641,212,45.6,5702828637,140,93.2,5702828635,56,Center,5702828639,141,29.7,5702828643,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810356867,33,1,1,2,42,evf5hhqgnjhwjsth1m6pawxdp,1,9.2,50.6,2025-05-04T14:33:52.182Z,2025-05-04T14:33:53Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5702830449,141,37.3,5702830451,212,10.1,5702830445,56,Back,5702830447,140,13.5,5702830453,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810356961,34,1,1,2,44,evf5hhqgnjhwjsth1m6pawxdp,1,13.5,37.3,2025-05-04T14:33:53.687Z,2025-05-04T14:33:56Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5702830921,140,14.3,5702830925,141,62.1,5702830917,56,Back,5702830935,213,1.52,5702830931,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810357017,35,1,1,2,47,evf5hhqgnjhwjsth1m6pawxdp,1,17.3,70.6,2025-05-04T14:33:56.695Z,2025-05-04T14:33:58Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5702831273,140,21.2,5702831279,212,12.6,5702831271,56,Back,5702831275,141,88.1,5702831285,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810357173,36,1,1,2,49,evf5hhqgnjhwjsth1m6pawxdp,0,21.2,88.1,2025-05-04T14:33:58.679Z,2025-05-04T14:58:40Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5702832107,212,74.5,5702832103,140,91.0,5702832111,1,,5702832109,213,6.10,5702832105,141,68.5,5702832101,56,Center,5703052641,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810357593,35,1,1,2,58,spvvjmk37iid7hsky9g3nce7,1,9.8,29.7,2025-05-04T14:34:07.593Z,2025-05-04T14:34:20Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5702834517,140,10.8,5702834513,123,,5702834521,212,19.2,5702834523,213,1.52,5702834519,141,57.9,5702834515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810357659,36,1,1,3,10,spvvjmk37iid7hsky9g3nce7,1,27.9,58.8,2025-05-04T14:34:20.247Z,2025-05-04T14:34:22Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5702834863,56,Back,5702834867,141,52.8,5702834871,213,5.58,5702834869,212,6.3,5702834865,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810357679,37,1,1,3,12,spvvjmk37iid7hsky9g3nce7,1,32.5,52.8,2025-05-04T14:34:22.327Z,2025-05-04T14:34:27Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5702835043,156,,5702835003,212,22.0,5702835001,141,48.7,5702835005,213,3.27,5702834997,140,11.7,5702834993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810357865,38,1,1,3,17,spvvjmk37iid7hsky9g3nce7,1,12.9,47.8,2025-05-04T14:34:27.319Z,2025-05-04T14:34:29Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5702835907,213,1.50,5702835903,141,58.1,5702835905,212,7.0,5702835901,140,13.4,5702835899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810357955,39,1,1,3,19,spvvjmk37iid7hsky9g3nce7,1,13.8,58.4,2025-05-04T14:34:29.367Z,2025-05-04T14:34:31Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5702836333,213,1.25,5702836325,56,Back,5702836329,141,93.2,5702836327,140,21.2,5702836331,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358053,40,1,1,3,21,spvvjmk37iid7hsky9g3nce7,1,21.2,93.2,2025-05-04T14:34:31.431Z,2025-05-04T14:34:34Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5702836911,212,13.3,5702836907,140,18.5,5702836905,56,Back,5702836909,141,74.1,5702836913,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358123,41,1,1,3,24,spvvjmk37iid7hsky9g3nce7,1,21.6,76.1,2025-05-04T14:34:34.439Z,2025-05-04T14:34:37Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5702837231,56,Back,5702837235,140,28.4,5702837237,141,80.5,5702837245,213,0.40,5702837241,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358223,42,1,1,3,27,spvvjmk37iid7hsky9g3nce7,1,27.1,74.1,2025-05-04T14:34:37.015Z,2025-05-04T14:59:17Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5702837731,56,Back,5702837735,141,33.1,5702837739,213,4.70,5703055483,155,,5702837733,140,26.9,5702837737,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358441,43,1,1,3,31,spvvjmk37iid7hsky9g3nce7,1,31.0,20.9,2025-05-04T14:34:40.568Z,2025-05-04T14:34:48Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5702839047,140,40.7,5702839053,213,5.55,5702839049,141,7.4,5702839051,212,13.7,5702839045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358547,44,1,1,3,38,spvvjmk37iid7hsky9g3nce7,1,79.1,6.8,2025-05-04T14:34:48.199Z,2025-05-04T14:34:51Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5702839701,141,9.1,5702839705,213,3.06,5702839697,56,Right,5702839699,140,59.8,5702839703,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358657,45,1,1,3,42,spvvjmk37iid7hsky9g3nce7,1,59.8,9.1,2025-05-04T14:34:51.688Z,2025-05-04T14:59:39Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5702840325,212,16.9,5702840321,140,53.3,5702840319,56,Center,5702840323,141,31.9,5702840327,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358815,46,1,1,3,45,spvvjmk37iid7hsky9g3nce7,1,53.3,31.9,2025-05-04T14:34:54.648Z,2025-05-04T14:34:59Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5702841157,155,,5702841165,212,42.6,5702841161,140,93.6,5702841169,1,,5702841163,141,24.6,5702841167,213,6.17,5702841159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358861,47,1,1,3,49,spvvjmk37iid7hsky9g3nce7,0,94.6,25.9,2025-05-04T14:34:59.159Z,2025-05-04T15:00:02Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5702841377,140,92.9,5702841383,213,1.69,5702841381,212,14.7,5703058985,195,,5702841375,56,Center,5702841379,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358961,37,12,1,3,51,evf5hhqgnjhwjsth1m6pawxdp,1,7.2,54.0,2025-05-04T14:35:00.688Z,2025-05-04T14:35:04Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5702842085,167,,5702841993,140,26.8,5702841997,212,38.2,5702841995,141,100.0,5702841991,56,Back,5702841999,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358973,38,5,1,3,53,evf5hhqgnjhwjsth1m6pawxdp,0,29.0,101.5,2025-05-04T14:35:03.209Z,2025-05-04T16:31:18Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5702842047,347,,5702842115,233,48,5702842045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810358969,48,5,1,3,53,spvvjmk37iid7hsky9g3nce7,1,71.0,-1.5,2025-05-04T14:35:03.209Z,2025-05-04T16:31:18Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5702842035,347,,5702842105,233,38,5702842033,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810359099,49,1,1,3,57,spvvjmk37iid7hsky9g3nce7,0,67.2,0.0,2025-05-04T14:35:06.663Z,2025-05-04T14:35:08Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5702842723,140,85.7,5702842727,141,7.6,5702842717,107,,5702842733,213,0.32,5702842721,56,Right,5702842729,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810359127,39,61,1,3,59,evf5hhqgnjhwjsth1m6pawxdp,0,14.0,96.0,2025-05-04T14:35:09.415Z,2025-05-04T14:35:09Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5702842915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810359155,40,5,1,4,0,evf5hhqgnjhwjsth1m6pawxdp,0,17.2,102.0,2025-05-04T14:35:09.511Z,2025-05-04T16:31:18Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5702843037,347,,5702843109,233,50,5702843035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810359149,50,5,1,4,0,spvvjmk37iid7hsky9g3nce7,1,82.8,-2.0,2025-05-04T14:35:09.511Z,2025-05-04T16:31:18Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5702843083,233,40,5702843017,347,,5702843015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810359927,51,1,1,4,25,spvvjmk37iid7hsky9g3nce7,0,84.9,0.0,2025-05-04T14:35:34.568Z,2025-05-04T15:01:00Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5702847047,56,Center,5702847053,212,27.3,5702847057,213,1.38,5702847049,140,89.9,5702847051,141,37.4,5702847059,1,,5702847045,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360047,41,12,1,4,28,evf5hhqgnjhwjsth1m6pawxdp,1,9.2,61.8,2025-05-04T14:35:37.655Z,2025-05-04T15:01:17Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5702847713,56,Back,5702847717,141,81.7,5702847721,213,0.75,5702847755,15,,5702847719,212,19.8,5702847715,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360065,52,1,1,4,29,spvvjmk37iid7hsky9g3nce7,1,67.8,14.7,2025-05-04T14:35:39.416Z,2025-05-04T14:35:41Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5702847821,141,7.6,5702847825,212,8.0,5702847827,213,5.64,5702847817,140,73.9,5702847813,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360155,53,1,1,4,31,spvvjmk37iid7hsky9g3nce7,0,73.9,7.6,2025-05-04T14:35:40.919Z,2025-05-04T15:01:22Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5702848393,140,100.0,5702848397,212,48.2,5702848387,2,,5702848389,155,,5702848401,1,,5702848399,213,0.95,5702848391,56,Center,5702848395,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360139,42,5,1,4,33,evf5hhqgnjhwjsth1m6pawxdp,1,-0.7,36.5,2025-05-04T14:35:43.287Z,2025-05-04T16:31:19Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5702848303,346,,5702848757,233,54,5702848299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360183,54,5,1,4,33,spvvjmk37iid7hsky9g3nce7,0,100.7,63.5,2025-05-04T14:35:43.287Z,2025-05-04T16:31:19Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5702848547,346,,5702848545,56,Center,5702848795,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360369,43,1,1,4,39,evf5hhqgnjhwjsth1m6pawxdp,1,3.7,40.9,2025-05-04T14:35:48.760Z,2025-05-04T14:35:50Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5702849597,56,Back,5702849651,189,,5702849605,213,5.01,5702849601,141,9.4,5702849609,237,,5702849603,212,22.4,5702849599,140,10.0,5702849595,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360439,55,83,1,4,42,spvvjmk37iid7hsky9g3nce7,0,77.8,93.6,2025-05-04T14:35:52.136Z,2025-05-04T14:35:57Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5702850667,399,1vla5l510mtb859zevvplneju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360451,44,61,1,4,42,evf5hhqgnjhwjsth1m6pawxdp,0,11.7,5.9,2025-05-04T14:35:52.231Z,2025-05-04T14:35:52Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5702850029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360467,45,5,1,4,43,evf5hhqgnjhwjsth1m6pawxdp,0,16.8,-2.0,2025-05-04T14:35:52.791Z,2025-05-04T14:35:56Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5702850301,233,56,5702850141,56,Back,5702850143,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360479,56,5,1,4,43,spvvjmk37iid7hsky9g3nce7,1,83.2,102.0,2025-05-04T14:35:52.791Z,2025-05-04T16:31:19Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5702850213,56,Left,5702850243,233,45,5702850215,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360629,57,1,1,4,47,spvvjmk37iid7hsky9g3nce7,1,79.9,100.0,2025-05-04T14:35:56.808Z,2025-05-04T14:36:00Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5702851145,141,93.0,5702851141,56,Left,5702851149,213,3.44,5702851143,140,60.7,5702851147,212,21.1,5702851139,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360661,58,1,1,4,50,spvvjmk37iid7hsky9g3nce7,1,61.5,92.0,2025-05-04T14:35:59.992Z,2025-05-04T14:36:01Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5702851371,141,90.8,5702851379,213,3.24,5702851367,56,Left,5702851369,140,53.7,5702851373,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360745,59,1,1,4,52,spvvjmk37iid7hsky9g3nce7,1,53.4,89.0,2025-05-04T14:36:01.560Z,2025-05-04T14:36:04Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5702851867,140,40.4,5702851873,213,3.91,5702851871,212,18.9,5702851865,56,Back,5702851869,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360799,60,1,1,4,55,spvvjmk37iid7hsky9g3nce7,1,43.6,62.1,2025-05-04T14:36:04.679Z,2025-05-04T14:36:07Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5702852217,213,4.80,5702852213,141,36.1,5702852211,140,45.0,5702852215,212,17.7,5702852209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360883,61,1,1,4,57,spvvjmk37iid7hsky9g3nce7,1,45.0,36.1,2025-05-04T14:36:07.256Z,2025-05-04T14:36:10Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5702852745,140,45.3,5702852749,212,22.2,5702852751,213,1.56,5702852747,141,68.8,5702852743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360923,62,1,1,5,0,spvvjmk37iid7hsky9g3nce7,1,47.4,73.6,2025-05-04T14:36:10.135Z,2025-05-04T14:36:11Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5702852991,140,55.1,5702852995,212,11.3,5702852997,213,5.51,5702852993,141,62.0,5702852989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810360953,63,1,1,5,2,spvvjmk37iid7hsky9g3nce7,1,55.1,62.0,2025-05-04T14:36:11.640Z,2025-05-04T14:36:12Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5702853097,212,9.9,5702853093,140,45.9,5702853095,141,59.1,5702853091,56,Back,5702853099,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810361001,64,1,1,5,3,spvvjmk37iid7hsky9g3nce7,1,45.9,59.1,2025-05-04T14:36:12.791Z,2025-05-04T14:36:14Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5702853363,141,79.7,5702853365,212,14.3,5702853361,140,48.5,5702853369,213,1.38,5702853357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810361039,65,1,1,5,5,spvvjmk37iid7hsky9g3nce7,1,48.9,79.7,2025-05-04T14:36:14.647Z,2025-05-04T14:36:16Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5702853579,56,Center,5702853585,212,11.4,5702853581,140,58.0,5702853583,141,70.6,5702853587,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810361073,66,1,1,5,6,spvvjmk37iid7hsky9g3nce7,1,58.6,70.3,2025-05-04T14:36:16.024Z,2025-05-04T14:36:17Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5702853739,140,60.5,5702853743,212,9.1,5702853745,213,1.35,5702853741,141,83.3,5702853737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810361259,67,1,1,5,7,spvvjmk37iid7hsky9g3nce7,1,60.5,83.3,2025-05-04T14:36:16.856Z,2025-05-04T14:36:23Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5702854659,141,85.7,5702854655,56,Left,5702854663,213,0.07,5702854661,212,24.7,5702854657,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810361375,68,1,1,5,14,spvvjmk37iid7hsky9g3nce7,1,93.4,82.6,2025-05-04T14:36:23.496Z,2025-05-04T14:36:27Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5702855343,213,3.80,5702855335,56,Center,5702855339,141,67.3,5702855337,140,80.7,5702855341,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810361387,69,61,1,5,16,spvvjmk37iid7hsky9g3nce7,0,80.7,67.3,2025-05-04T14:36:26.048Z,2025-05-04T14:36:31Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5702855377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810361379,46,5,1,5,17,evf5hhqgnjhwjsth1m6pawxdp,1,-1.4,31.3,2025-05-04T14:36:26.839Z,2025-05-04T16:31:20Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5702855445,233,70,5702855359,56,Back,5702855361,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810361395,70,5,1,5,17,spvvjmk37iid7hsky9g3nce7,0,101.4,68.7,2025-05-04T14:36:26.839Z,2025-05-04T16:31:20Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5702855413,56,Center,5702855525,233,46,5702855415,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362365,47,1,1,5,42,evf5hhqgnjhwjsth1m6pawxdp,1,3.4,40.7,2025-05-04T14:36:52.328Z,2025-05-04T14:36:57Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5702860525,140,58.2,5702860521,124,,5702860529,212,59.2,5702860537,74,,5702860533,1,,5702860531,213,6.04,5702860523,56,Right,5702860527,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362407,48,1,1,5,47,evf5hhqgnjhwjsth1m6pawxdp,1,58.2,20.1,2025-05-04T14:36:56.983Z,2025-05-04T14:36:58Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5702860749,213,0.92,5702860745,141,31.9,5702860741,56,Center,5702860739,3,,5702860747,212,10.1,5702860743,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362487,49,1,1,5,49,evf5hhqgnjhwjsth1m6pawxdp,0,64.0,31.9,2025-05-04T14:36:58.520Z,2025-05-04T14:37:00Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5702861189,213,0.03,5702861181,56,Center,5702861185,141,33.1,5702861179,157,,5702861183,140,92.3,5702861187,212,29.7,5702861191,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362531,72,1,1,5,52,spvvjmk37iid7hsky9g3nce7,1,5.3,68.1,2025-05-04T14:37:01.914Z,2025-05-04T14:37:08Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5702861463,123,,5702861467,140,22.0,5702861473,213,0.76,5702861535,287,,5702861471,212,24.2,5702861469,141,92.6,5702861465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362689,73,61,1,5,58,spvvjmk37iid7hsky9g3nce7,0,34.3,93.3,2025-05-04T14:37:08.152Z,2025-05-04T14:37:08Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5702862357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362901,51,1,1,5,59,evf5hhqgnjhwjsth1m6pawxdp,1,56.8,7.4,2025-05-04T14:37:09.400Z,2025-05-04T14:37:16Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5702863557,212,15.7,5702863553,140,41.9,5702863547,56,Back,5702863559,213,3.17,5702863555,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362937,52,1,1,6,6,evf5hhqgnjhwjsth1m6pawxdp,1,32.9,6.7,2025-05-04T14:37:16.167Z,2025-05-04T14:37:17Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5702863779,212,18.5,5702863771,56,Back,5702863775,140,48.9,5702863781,213,0.44,5702863777,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362947,53,50,1,6,8,evf5hhqgnjhwjsth1m6pawxdp,1,51.2,15.4,2025-05-04T14:37:17.735Z,2025-05-04T14:37:21Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5702864117,233,74,5702863831,286,,5702863829,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810362987,74,7,1,6,8,spvvjmk37iid7hsky9g3nce7,1,48.8,84.6,2025-05-04T14:37:17.736Z,2025-05-04T14:37:22Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5702864079,233,53,5702864015,167,,5702864019,285,,5702864017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810363007,54,5,1,6,9,evf5hhqgnjhwjsth1m6pawxdp,1,56.6,-2.0,2025-05-04T14:37:19.015Z,2025-05-04T16:31:20Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5702864139,347,,5702864569,233,75,5702864137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810363093,75,5,1,6,9,spvvjmk37iid7hsky9g3nce7,0,43.4,102.0,2025-05-04T14:37:19.015Z,2025-05-04T16:31:20Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5702864559,347,,5702864557,56,Back,5702864623,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
