id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818866851,30,44,1,3,0,ac8jow4mdkvnsv5s0och4qqm,1,63.4,13.1,2025-05-25T14:33:29.465Z,2025-05-25T14:53:00Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749989565,233,29,5749946141,56,Right,5749946143,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866871,29,44,1,3,0,5mbo4f0vps12dr0fcvjn3wyp5,0,36.6,86.9,2025-05-25T14:33:29.466Z,2025-05-25T14:51:43Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5749946255,285,,5749946253,56,Back,5749984963,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866875,31,1,1,3,0,ac8jow4mdkvnsv5s0och4qqm,0,62.4,22.2,2025-05-25T14:33:30.110Z,2025-05-25T14:33:32Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749946293,141,14.7,5749946295,212,13.0,5749946291,140,73.8,5749946287,3,,5749946297,213,5.88,5749946289,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866889,30,1,1,3,3,5mbo4f0vps12dr0fcvjn3wyp5,1,27.3,85.4,2025-05-25T14:33:32.524Z,2025-05-25T14:33:34Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5749946417,140,32.6,5749946419,141,91.7,5749946421,212,7.0,5749946413,3,,5749946415,56,Back,5749946423,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866911,31,1,1,3,5,5mbo4f0vps12dr0fcvjn3wyp5,1,32.6,91.7,2025-05-25T14:33:34.490Z,2025-05-25T14:53:43Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5749946505,3,,5749946507,56,Back,5749946515,213,5.30,5749946511,141,70.3,5749946513,212,17.5,5749946509,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866915,32,1,1,3,6,5mbo4f0vps12dr0fcvjn3wyp5,0,45.8,66.9,2025-05-25T14:33:36.410Z,2025-05-25T14:33:37Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,5749946571,213,5.26,5749946565,212,17.6,5749946559,141,44.8,5749946553,140,54.6,5749946551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866939,32,1,1,3,8,ac8jow4mdkvnsv5s0och4qqm,1,46.8,60.6,2025-05-25T14:33:38.301Z,2025-05-25T14:33:40Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749946697,213,0.22,5749946689,140,59.1,5749946693,141,64.9,5749946695,212,13.2,5749946685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866953,34,3,1,3,12,ac8jow4mdkvnsv5s0och4qqm,0,68.8,81.4,2025-05-25T14:33:41.577Z,2025-05-25T15:31:33Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749991383,233,33,5749946769,286,,5749946767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866957,33,7,1,3,12,5mbo4f0vps12dr0fcvjn3wyp5,1,31.2,18.6,2025-05-25T14:33:41.578Z,2025-05-25T15:31:33Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5749991387,233,34,5749946785,285,,5749946783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866987,35,1,1,3,17,5mbo4f0vps12dr0fcvjn3wyp5,0,62.4,7.3,2025-05-25T14:33:47.306Z,2025-05-25T14:33:49Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5749946961,141,18.2,5749946959,140,74.8,5749946965,213,0.52,5749946957,56,Right,5749946963,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867017,35,1,1,3,20,ac8jow4mdkvnsv5s0och4qqm,1,22.1,82.3,2025-05-25T14:33:49.981Z,2025-05-25T14:33:52Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749947159,212,25.1,5749947161,213,3.91,5749947155,140,4.9,5749947153,56,Back,5749947157,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867049,37,1,1,3,23,ac8jow4mdkvnsv5s0och4qqm,1,6.8,56.7,2025-05-25T14:33:52.862Z,2025-05-25T14:33:55Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5749947357,140,22.3,5749947355,56,Back,5749947363,213,0.71,5749947361,212,21.5,5749947359,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867077,38,1,1,3,26,ac8jow4mdkvnsv5s0och4qqm,0,19.1,73.5,2025-05-25T14:33:55.533Z,2025-05-25T14:33:57Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749947457,213,3.01,5749947453,141,75.3,5749947451,140,10.2,5749947455,212,9.4,5749947449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867073,36,8,1,3,27,5mbo4f0vps12dr0fcvjn3wyp5,1,88.6,29.5,2025-05-25T14:33:56.713Z,2025-05-25T14:33:56Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,5749947439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867107,38,1,1,3,29,5mbo4f0vps12dr0fcvjn3wyp5,0,94.6,11.6,2025-05-25T14:33:58.762Z,2025-05-25T14:33:59Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,5749947639,140,89.1,5749947641,141,39.8,5749947645,213,1.86,5749947643,212,20.0,5749947637,56,Center,5749947635,155,,5749947633,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867117,39,12,1,3,30,ac8jow4mdkvnsv5s0och4qqm,1,7.6,54.0,2025-05-25T14:33:59.630Z,2025-05-25T14:34:00Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749947695,140,7.2,5749947693,56,Back,5749947697,141,61.8,5749947701,213,1.65,5749947699,212,5.3,5749947703,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867469,44,61,1,3,30,5mbo4f0vps12dr0fcvjn3wyp5,1,89.0,38.0,2025-05-25T14:33:59.770Z,2025-05-25T14:34:57Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5749950241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867139,40,12,1,3,32,ac8jow4mdkvnsv5s0och4qqm,1,11.7,52.5,2025-05-25T14:34:01.518Z,2025-05-25T14:54:50Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5749947801,212,20.9,5749947803,213,0.82,5749947793,140,25.2,5749947789,56,Back,5749947797,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867157,39,44,1,3,33,5mbo4f0vps12dr0fcvjn3wyp5,1,74.4,24.0,2025-05-25T14:34:02.749Z,2025-05-25T15:41:41Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5749947879,286,,5749947877,56,Center,5749947885,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867145,41,44,1,3,33,ac8jow4mdkvnsv5s0och4qqm,0,25.6,76.0,2025-05-25T14:34:02.750Z,2025-05-25T15:41:41Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749947901,233,39,5749947825,56,Back,5749947827,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867163,40,1,1,3,33,5mbo4f0vps12dr0fcvjn3wyp5,0,73.8,22.4,2025-05-25T14:34:02.866Z,2025-05-25T14:55:27Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5749947909,140,76.9,5749947915,213,0.12,5749947911,141,23.0,5749947913,212,3.3,5749947907,56,Center,5749947905,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818875121,232,61,1,3,34,ac8jow4mdkvnsv5s0och4qqm,1,29.6,68.9,2025-05-25T14:34:03.833Z,2025-05-25T14:55:40Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749993609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867191,43,1,1,3,35,ac8jow4mdkvnsv5s0och4qqm,1,24.6,75.0,2025-05-25T14:34:04.845Z,2025-05-25T14:34:07Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749948059,213,5.83,5749948057,212,20.5,5749948051,56,Back,5749948055,141,61.8,5749948053,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867243,44,1,1,3,38,ac8jow4mdkvnsv5s0och4qqm,1,41.9,59.9,2025-05-25T14:34:07.773Z,2025-05-25T14:34:15Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5749948353,213,5.36,5749948351,212,36.6,5749948355,1,,5749948349,141,16.8,5749948347,140,62.8,5749948345,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867263,45,1,1,3,45,ac8jow4mdkvnsv5s0och4qqm,0,80.8,23.9,2025-05-25T14:34:14.877Z,2025-05-25T14:34:16Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5749948467,140,86.1,5749948479,213,0.99,5749948463,56,Center,5749948475,212,10.2,5749948471,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867253,41,61,1,3,46,5mbo4f0vps12dr0fcvjn3wyp5,1,17.8,75.3,2025-05-25T14:34:15.926Z,2025-05-25T14:34:16Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5749948409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867445,43,27,1,4,8,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T14:34:38.062Z,2025-05-25T14:34:40Z,,,,5749949535,233,46,5749949505,53,alxccjq2y6il5yjw108a0axnt,5749949503,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867435,46,27,1,4,8,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-25T14:34:38.062Z,2025-05-25T14:34:40Z,,,,5749949511,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867659,47,43,1,4,37,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-25T14:35:07.099Z,2025-05-25T14:35:13Z,,,,5749950917,144,28,5749950705,233,45,5749950683,55,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867653,45,28,1,6,12,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-25T14:36:42.079Z,2025-05-25T14:36:49Z,,,,5749950677,55,43,5749954883,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868343,48,28,1,6,12,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-25T14:36:42.079Z,2025-05-25T14:36:49Z,,,,5749954631,55,46,5749954847,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868487,49,1,1,6,35,5mbo4f0vps12dr0fcvjn3wyp5,0,23.0,36.0,2025-05-25T14:37:05.099Z,2025-05-25T14:37:10Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5749955467,157,,5749955479,213,6.27,5749955473,140,79.9,5749955475,141,34.5,5749955471,56,Center,5749955477,212,59.8,5749955481,1,,5749955469,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868511,50,1,1,6,41,ac8jow4mdkvnsv5s0och4qqm,1,20.8,68.1,2025-05-25T14:37:11.024Z,2025-05-25T14:37:14Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749955617,213,4.15,5749955609,56,Back,5749955613,141,45.2,5749955615,212,18.4,5749955611,140,11.5,5749955607,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868551,52,1,1,6,47,ac8jow4mdkvnsv5s0och4qqm,1,14.6,44.5,2025-05-25T14:37:16.927Z,2025-05-25T14:37:20Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5749955817,212,27.6,5749955809,123,,5749955813,140,22.3,5749955811,56,Back,5749955815,141,83.3,5749955819,213,1.27,5749955839,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868607,53,1,1,6,51,ac8jow4mdkvnsv5s0och4qqm,1,23.8,84.1,2025-05-25T14:37:20.672Z,2025-05-25T14:37:27Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749956113,140,37.0,5749956111,56,Back,5749956115,141,90.9,5749956117,212,14.6,5749956119,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868653,54,1,1,6,57,ac8jow4mdkvnsv5s0och4qqm,1,52.6,91.8,2025-05-25T14:37:27.039Z,2025-05-25T14:37:33Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5749956381,212,27.2,5749956377,140,31.0,5749956383,213,3.73,5749956379,141,69.7,5749956375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868665,55,1,1,7,4,ac8jow4mdkvnsv5s0och4qqm,1,44.3,46.4,2025-05-25T14:37:33.519Z,2025-05-25T14:37:35Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749956449,56,Back,5749956455,212,18.8,5749956451,140,46.4,5749956453,141,73.9,5749956461,4,,5749956457,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868727,56,1,1,7,6,ac8jow4mdkvnsv5s0och4qqm,1,46.8,76.7,2025-05-25T14:37:35.808Z,2025-05-25T14:37:42Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749956809,213,0.30,5749956803,140,65.5,5749956805,141,85.6,5749956801,56,Left,5749956807,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868735,57,1,1,7,13,ac8jow4mdkvnsv5s0och4qqm,1,65.6,84.4,2025-05-25T14:37:42.847Z,2025-05-25T14:37:44Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5749956857,56,Left,5749956863,212,12.2,5749956859,140,75.2,5749956865,213,0.60,5749956861,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868747,58,1,1,7,14,ac8jow4mdkvnsv5s0och4qqm,1,75.2,94.5,2025-05-25T14:37:44.207Z,2025-05-25T14:37:47Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749956929,213,6.14,5749956923,140,98.6,5749956921,56,Left,5749956925,141,89.4,5749956927,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868765,59,1,1,7,18,ac8jow4mdkvnsv5s0och4qqm,1,97.8,90.0,2025-05-25T14:37:47.647Z,2025-05-25T14:37:50Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5749957069,140,88.0,5749957067,56,Left,5749957071,141,95.3,5749957075,213,2.80,5749957073,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868793,60,1,1,7,20,ac8jow4mdkvnsv5s0och4qqm,1,84.0,93.8,2025-05-25T14:37:50.352Z,2025-05-25T14:58:55Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749957227,56,Center,5749957231,141,73.8,5749957235,213,4.74,5749957229,140,84.3,5749957233,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818876059,284,61,1,7,21,ac8jow4mdkvnsv5s0och4qqm,0,86.3,67.5,2025-05-25T14:37:51.018Z,2025-05-25T14:59:19Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5749999247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868787,50,1,1,7,23,5mbo4f0vps12dr0fcvjn3wyp5,0,9.5,30.9,2025-05-25T14:37:52.954Z,2025-05-25T14:37:54Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5749957171,56,Back,5749957187,213,5.89,5749957183,212,14.9,5749957179,141,22.4,5749957177,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868797,61,8,1,7,27,ac8jow4mdkvnsv5s0och4qqm,1,79.1,75.9,2025-05-25T14:37:56.752Z,2025-05-25T14:37:56Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5749957263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868825,62,1,1,7,30,ac8jow4mdkvnsv5s0och4qqm,1,72.7,77.9,2025-05-25T14:37:59.887Z,2025-05-25T14:59:51Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5749957413,140,72.7,5749957411,56,Left,5749957415,141,95.0,5749957417,212,11.6,5749957419,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868833,63,1,1,7,32,ac8jow4mdkvnsv5s0och4qqm,1,79.1,90.0,2025-05-25T14:38:02.207Z,2025-05-25T14:38:05Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749957503,213,3.35,5749957495,56,Left,5749957501,212,8.1,5749957497,140,71.6,5749957499,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868855,64,1,1,7,35,ac8jow4mdkvnsv5s0och4qqm,1,73.5,88.6,2025-05-25T14:38:05.152Z,2025-05-25T14:38:08Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749957621,212,10.2,5749957615,56,Left,5749957623,213,0.31,5749957617,140,82.7,5749957619,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868857,65,1,1,7,36,ac8jow4mdkvnsv5s0och4qqm,0,77.1,93.2,2025-05-25T14:38:06.303Z,2025-05-25T15:01:20Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750002207,141,90.6,5750002209,212,6.5,5750002211,213,6.01,5749957627,56,Left,5750002205,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818876937,215,1,1,7,39,5mbo4f0vps12dr0fcvjn3wyp5,0,18.1,3.3,2025-05-25T14:38:08.947Z,2025-05-25T15:02:16Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5750005673,157,,5750005675,56,Back,5750005687,1,,5750005685,213,0.00,5750005681,141,3.3,5750005683,212,1.5,5750005985,286,,5750005983,236,,5750007339,233,5750005679,140,19.5,,,,,,,,,,,309,,,,,,,,,,,,,,
2818876935,309,74,1,7,39,ac8jow4mdkvnsv5s0och4qqm,1,78.6,94.2,2025-05-25T14:38:08.948Z,2025-05-25T15:31:32Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5750007323,56,Left,5750007325,285,,5750007357,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868869,51,1,1,7,40,5mbo4f0vps12dr0fcvjn3wyp5,0,12.3,6.1,2025-05-25T14:38:10.443Z,2025-05-25T14:38:11Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5749957711,1,,5749957709,213,5.58,5749957705,141,0.0,5749957699,157,,5749957701,56,Back,5749957703,140,18.5,5749957707,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868871,52,5,1,7,41,5mbo4f0vps12dr0fcvjn3wyp5,0,15.8,-1.8,2025-05-25T14:38:10.849Z,2025-05-25T14:39:21Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5749957723,56,Back,5749957725,347,,5749957763,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868873,66,5,1,7,41,ac8jow4mdkvnsv5s0och4qqm,1,84.2,101.8,2025-05-25T14:38:10.849Z,2025-05-25T14:38:14Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749957729,347,,5749957733,233,52,5749957727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868917,67,1,1,7,47,ac8jow4mdkvnsv5s0och4qqm,1,72.9,100.0,2025-05-25T14:38:16.464Z,2025-05-25T14:38:18Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749958019,213,3.55,5749958011,56,Left,5749958015,141,88.1,5749958021,1,,5749958013,140,53.2,5749958009,107,,5749958017,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868925,68,1,1,7,49,ac8jow4mdkvnsv5s0och4qqm,1,53.6,78.1,2025-05-25T14:38:18.784Z,2025-05-25T14:38:20Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749958065,141,68.7,5749958061,56,Center,5749958063,140,60.8,5749958067,212,9.9,5749958069,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868933,69,1,1,7,50,ac8jow4mdkvnsv5s0och4qqm,1,60.8,68.7,2025-05-25T14:38:20.272Z,2025-05-25T14:38:25Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5749958099,140,42.5,5749958125,156,,5749958101,141,39.2,5749958105,213,3.95,5749958097,56,Back,5749958103,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868959,70,1,1,7,55,ac8jow4mdkvnsv5s0och4qqm,1,44.5,41.5,2025-05-25T14:38:25.392Z,2025-05-25T14:38:27Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749958283,212,20.0,5749958279,140,37.8,5749958285,213,1.93,5749958281,141,69.1,5749958277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818868983,71,1,1,7,57,ac8jow4mdkvnsv5s0och4qqm,1,37.8,69.1,2025-05-25T14:38:27.232Z,2025-05-25T14:38:32Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749958419,213,5.14,5749958417,212,9.3,5749958413,140,41.5,5749958411,56,Back,5749958415,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818869001,72,1,1,8,2,ac8jow4mdkvnsv5s0och4qqm,1,35.6,47.8,2025-05-25T14:38:32.304Z,2025-05-25T14:38:35Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749958519,213,4.89,5749958517,212,14.7,5749958513,140,38.1,5749958515,141,26.5,5749958511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818869059,73,1,1,8,5,ac8jow4mdkvnsv5s0och4qqm,1,40.0,25.5,2025-05-25T14:38:35.201Z,2025-05-25T14:38:44Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749958885,155,,5749958899,1,,5749958893,141,18.5,5749958895,212,60.8,5749958891,140,97.7,5749958897,213,6.20,5749958889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818869087,74,1,1,8,15,ac8jow4mdkvnsv5s0och4qqm,1,92.9,15.6,2025-05-25T14:38:44.464Z,2025-05-25T14:38:48Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5749959007,140,77.6,5749959005,56,Right,5749959009,141,10.6,5749959011,212,16.4,5749959013,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818869095,75,1,1,8,17,ac8jow4mdkvnsv5s0och4qqm,0,74.3,12.3,2025-05-25T14:38:47.289Z,2025-05-25T15:03:11Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5749959091,213,0.75,5749959119,233,53,5749959079,2,,5749959089,212,2.0,5749959085,140,75.7,5749959083,56,Right,5749959117,236,,5749959123,286,,5749959087,141,,,,,,,,,,,,,,14.3,,,,,,,,,,,,,,
2818869081,53,12,1,8,17,5mbo4f0vps12dr0fcvjn3wyp5,1,11.6,72.3,2025-05-25T14:38:47.389Z,2025-05-25T14:38:49Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5749959127,233,75,5749958977,56,Back,5749958975,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818869127,76,1,1,8,21,ac8jow4mdkvnsv5s0och4qqm,1,59.2,41.2,2025-05-25T14:38:50.560Z,2025-05-25T14:38:53Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749959281,213,1.18,5749959277,141,74.5,5749959279,212,24.5,5749959273,56,Center,5749959275,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818869167,77,1,1,8,23,ac8jow4mdkvnsv5s0och4qqm,1,69.0,78.2,2025-05-25T14:38:52.880Z,2025-05-25T14:38:56Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749959439,141,93.9,5749959435,56,Left,5749959441,212,14.4,5749959437,140,78.2,5749959443,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818869195,78,1,1,8,27,ac8jow4mdkvnsv5s0och4qqm,1,77.3,82.6,2025-05-25T14:38:56.673Z,2025-05-25T14:39:00Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749959623,212,23.3,5749959621,141,90.5,5749959625,213,2.91,5749959619,140,55.7,5749959617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818869199,79,1,1,8,30,ac8jow4mdkvnsv5s0och4qqm,1,55.5,90.5,2025-05-25T14:39:00.240Z,2025-05-25T14:39:01Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749959647,212,11.5,5749959649,213,5.37,5749959643,140,62.2,5749959645,141,77.2,5749959641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
