id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/16/value
2803813847,14,74,1,2,12,durq4oppf7c08tnbzrlebt0uz,1,2.4,15.8,2025-04-20T12:02:49.058Z,2025-04-20T12:50:47Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5666886365,56,Back,5666886425,233,251,5666886367,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803813933,30,6,1,2,14,durq4oppf7c08tnbzrlebt0uz,0,0.0,10.1,2025-04-20T12:02:50.418Z,2025-04-20T12:28:47Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5666762213,73,,5666762713,233,40,5666762211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803813759,40,6,1,2,14,ac8jow4mdkvnsv5s0och4qqm,1,100.0,89.9,2025-04-20T12:02:50.418Z,2025-04-20T12:50:40Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5666761601,73,,5666887485,233,30,5666761599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803813601,39,43,1,2,16,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-20T12:02:53.142Z,2025-04-20T12:26:33Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5666881043,144,1,5666867163,56,Back,5666867167,141,67.3,5666867171,213,3.86,5666867165,140,39.5,5666867169,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803813941,41,1,1,2,35,ac8jow4mdkvnsv5s0och4qqm,1,99.5,99.5,2025-04-20T12:03:12.101Z,2025-04-20T12:03:16Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5666762257,212,9.9,5666762253,140,91.8,5666762249,6,,5666762251,56,Left,5666762255,141,91.2,5666762259,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803813977,42,1,1,2,36,ac8jow4mdkvnsv5s0och4qqm,1,89.9,90.3,2025-04-20T12:03:13.285Z,2025-04-20T12:03:15Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5666762417,213,3.66,5666762413,141,79.4,5666762415,212,15.0,5666762411,140,77.5,5666762409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814029,43,1,1,2,39,ac8jow4mdkvnsv5s0och4qqm,1,76.3,77.3,2025-04-20T12:03:15.669Z,2025-04-20T12:03:19Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5666762693,56,Left,5666762697,141,80.2,5666762699,212,16.6,5666762695,140,92.0,5666762701,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814045,44,1,1,2,42,ac8jow4mdkvnsv5s0och4qqm,1,94.9,70.7,2025-04-20T12:03:19.189Z,2025-04-20T12:55:32Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,1.0,,5667027025,210,15,5666762761,213,4.32,5666762757,141,50.5,5666762753,56,Center,5666762759,212,14.9,5667027027,154,,5666762755,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814077,45,15,1,2,44,ac8jow4mdkvnsv5s0och4qqm,1,93.0,56.4,2025-04-20T12:03:20.965Z,2025-04-20T12:56:00Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5667027047,103,12.5,5667028633,233,417,5666762937,56,Center,5667027037,29,,5667027045,102,53.4,5667027041,55,44,5667027039,154,,5667027053,146,98.8,5666762935,17,5667027035,76,5667027049,328,5667026471,82,5667027051,100,5667027055,147,53.6,5666762933,22,5667027059,231,49.6,5667026467,72,5667027057,230,99.5,,,,,,,
2803864749,417,10,1,2,44,durq4oppf7c08tnbzrlebt0uz,1,1.2,46.4,2025-04-20T12:03:21.065Z,2025-04-20T12:56:01Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5667028247,233,45,5667028207,94,,5667028209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840431,328,61,1,2,45,ac8jow4mdkvnsv5s0och4qqm,1,95.3,56.4,2025-04-20T12:03:21.331Z,2025-04-20T12:32:50Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5666903851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814085,31,12,1,2,46,durq4oppf7c08tnbzrlebt0uz,1,9.3,46.4,2025-04-20T12:03:22.476Z,2025-04-20T12:34:25Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5666911847,213,4.14,5666911843,141,39.7,5666911845,212,5.4,5666911841,140,6.5,5666762987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803842655,346,61,1,2,47,ac8jow4mdkvnsv5s0och4qqm,1,92.7,53.6,2025-04-20T12:03:23.484Z,2025-04-20T12:34:56Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5666914593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814129,46,83,1,2,49,ac8jow4mdkvnsv5s0och4qqm,0,73.6,73.9,2025-04-20T12:03:25.573Z,2025-04-20T12:35:27Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5666763947,399,5svga5s2fg0n058ms3pndyhhw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814185,32,4,1,2,53,durq4oppf7c08tnbzrlebt0uz,1,25.1,26.9,2025-04-20T12:03:29.669Z,2025-04-20T12:35:30Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5666763569,56,Back,5666763573,265,,5666763567,13,,5666763623,233,47,5666763571,152,,5666763575,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814181,47,4,1,2,53,ac8jow4mdkvnsv5s0och4qqm,0,74.9,73.1,2025-04-20T12:03:29.670Z,2025-04-20T12:35:29Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5666763543,265,,5666763545,286,,5666763541,152,,5666763539,56,Center,5666763639,233,32,5666763537,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814483,33,1,1,3,8,durq4oppf7c08tnbzrlebt0uz,1,25.7,30.9,2025-04-20T12:03:45.282Z,2025-04-20T12:03:48Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5666765033,212,17.1,5666765037,213,1.75,5666765023,140,22.8,5666765027,141,55.7,5666765019,56,Back,5666765055,189,,5666765013,152,,5666765009,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814545,34,1,1,3,12,durq4oppf7c08tnbzrlebt0uz,1,22.8,55.7,2025-04-20T12:03:48.374Z,2025-04-20T12:03:50Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5666765311,213,4.71,5666765307,141,31.5,5666765303,56,Back,5666765309,212,16.5,5666765305,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814581,35,1,1,3,14,durq4oppf7c08tnbzrlebt0uz,0,22.8,31.5,2025-04-20T12:03:50.675Z,2025-04-20T12:03:53Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5666765469,56,Center,5666765477,213,6.18,5666765473,141,25.3,5666765475,212,41.0,5666765471,140,61.6,5666765479,1,,5666765467,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814587,36,44,1,3,15,durq4oppf7c08tnbzrlebt0uz,1,63.8,20.1,2025-04-20T12:03:51.493Z,2025-04-20T12:50:44Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5666765509,286,,5666765737,233,48,5666765507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814571,48,44,1,3,15,ac8jow4mdkvnsv5s0och4qqm,0,36.2,79.9,2025-04-20T12:03:51.494Z,2025-04-20T12:50:44Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5666765421,285,,5666765419,56,Back,5666765675,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803844769,306,1,1,3,15,durq4oppf7c08tnbzrlebt0uz,0,65.4,21.9,2025-04-20T12:03:52.102Z,2025-04-20T12:37:44Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5666930719,56,Center,5666930731,213,0.35,5666930727,212,2.4,5666930725,141,23.1,5666930721,140,67.5,5666930717,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814683,49,61,1,3,16,ac8jow4mdkvnsv5s0och4qqm,1,39.2,79.9,2025-04-20T12:03:52.782Z,2025-04-20T12:37:47Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5666766015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803844673,360,43,1,3,16,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-20T12:03:52.845Z,2025-04-20T12:37:01Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5666926245,144,61,5666925047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814863,51,1,1,3,20,ac8jow4mdkvnsv5s0och4qqm,1,14.6,54.9,2025-04-20T12:03:57.159Z,2025-04-20T12:04:05Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5666766899,212,4.9,5666766895,140,19.1,5666766891,123,,5666766893,56,Back,5666766897,141,56.6,5666766901,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814935,52,1,1,3,29,ac8jow4mdkvnsv5s0och4qqm,1,25.1,50.9,2025-04-20T12:04:05.430Z,2025-04-20T12:04:08Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5666767259,140,37.4,5666767267,1,,5666767263,212,35.5,5666767255,155,,5666767261,141,2.2,5666767265,213,5.08,5666767257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815011,53,1,1,3,32,ac8jow4mdkvnsv5s0och4qqm,1,36.4,5.3,2025-04-20T12:04:08.518Z,2025-04-20T12:04:12Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5666767651,213,1.51,5666767643,56,Back,5666767647,141,25.8,5666767649,212,14.0,5666767645,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803814981,37,43,1,3,34,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-20T12:04:10.466Z,2025-04-20T12:38:35Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5666935605,144,83,5666768089,399,ci5y030e6r9umgyjbupwske7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815091,54,1,1,3,35,ac8jow4mdkvnsv5s0och4qqm,1,34.6,34.3,2025-04-20T12:04:12.038Z,2025-04-20T12:04:16Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5666768069,212,34.5,5666768073,213,1.53,5666768065,140,35.8,5666768075,1,,5666768063,56,Back,5666768067,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815159,55,1,1,3,39,ac8jow4mdkvnsv5s0och4qqm,0,56.9,91.7,2025-04-20T12:04:16.006Z,2025-04-20T12:04:22Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5666768429,140,84.1,5666768427,56,Left,5666768435,213,6.13,5666768433,212,28.9,5666768431,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815225,39,1,1,3,42,durq4oppf7c08tnbzrlebt0uz,1,20.9,23.3,2025-04-20T12:04:19.091Z,2025-04-20T12:04:22Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5666768699,141,11.4,5666768695,56,Back,5666768701,212,9.7,5666768703,213,5.30,5666768697,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815233,40,50,1,3,45,durq4oppf7c08tnbzrlebt0uz,1,22.2,16.6,2025-04-20T12:04:21.954Z,2025-04-20T12:26:51Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5666769035,233,56,5666768739,285,,5666768737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815281,56,7,1,3,45,ac8jow4mdkvnsv5s0och4qqm,0,77.8,83.4,2025-04-20T12:04:21.955Z,2025-04-20T12:39:19Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5666769019,233,40,5666768993,286,,5666768991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803847831,331,61,1,3,46,durq4oppf7c08tnbzrlebt0uz,1,24.5,21.9,2025-04-20T12:04:23Z,2025-04-20T12:39:37Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5666941161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815293,41,50,1,3,47,durq4oppf7c08tnbzrlebt0uz,1,21.4,12.4,2025-04-20T12:04:23.973Z,2025-04-20T12:40:57Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5666769123,233,57,5666769057,285,,5666769055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815299,57,7,1,3,47,ac8jow4mdkvnsv5s0och4qqm,1,78.6,87.6,2025-04-20T12:04:23.974Z,2025-04-20T12:42:07Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5666769089,286,,5666769087,56,Left,5666769111,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803849875,420,61,1,3,48,ac8jow4mdkvnsv5s0och4qqm,1,80.5,89.1,2025-04-20T12:04:24.381Z,2025-04-20T12:42:01Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5666955085,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803849887,421,61,1,3,48,ac8jow4mdkvnsv5s0och4qqm,1,82.1,82.8,2025-04-20T12:04:24.556Z,2025-04-20T12:42:15Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5666956609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803849835,419,61,1,3,49,ac8jow4mdkvnsv5s0och4qqm,0,87.9,91.8,2025-04-20T12:04:25.716Z,2025-04-20T12:42:41Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5666959161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815333,42,5,1,3,50,durq4oppf7c08tnbzrlebt0uz,1,20.9,-2.0,2025-04-20T12:04:27.030Z,2025-04-20T14:05:22Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5666769225,56,Back,5666769227,347,,5666769375,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815353,58,5,1,3,50,ac8jow4mdkvnsv5s0och4qqm,0,79.1,102.0,2025-04-20T12:04:27.030Z,2025-04-20T14:05:22Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5666769315,56,Left,5666769317,347,,5666769415,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815519,43,1,1,3,58,durq4oppf7c08tnbzrlebt0uz,1,23.9,0.0,2025-04-20T12:04:34.961Z,2025-04-20T12:04:39Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5666770149,140,32.0,5666770141,107,,5666770145,56,Back,5666770153,212,14.7,5666770155,213,0.95,5666770151,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815531,44,61,1,4,3,durq4oppf7c08tnbzrlebt0uz,0,32.0,15.6,2025-04-20T12:04:39.665Z,2025-04-20T12:04:40Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5666770231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815541,59,1,1,4,4,ac8jow4mdkvnsv5s0och4qqm,1,69.1,76.1,2025-04-20T12:04:40.374Z,2025-04-20T12:04:41Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5666770279,140,70.5,5666770275,3,,5666770293,213,5.08,5666770287,212,4.1,5666770283,141,70.5,5666770277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815577,61,1,1,4,4,ac8jow4mdkvnsv5s0och4qqm,1,70.5,70.5,2025-04-20T12:04:41.273Z,2025-04-20T12:04:42Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5666770445,56,Center,5666770453,212,17.3,5666770455,213,5.42,5666770451,141,51.2,5666770449,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815623,62,1,1,4,6,ac8jow4mdkvnsv5s0och4qqm,1,81.1,51.0,2025-04-20T12:04:42.389Z,2025-04-20T12:43:38Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,1.0,,5666770673,140,88.1,5666965145,210,15,5666770683,213,0.90,5666770675,141,64.5,5666770671,56,Center,5666770679,212,11.8,5666965147,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815631,63,15,1,4,8,ac8jow4mdkvnsv5s0och4qqm,1,84.7,61.7,2025-04-20T12:04:44.711Z,2025-04-20T12:43:39Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5666963857,72,,5666965233,147,59.8,5666965227,102,51.8,5666965229,103,19,5666770711,56,Center,5666963879,82,,5666965221,154,,5666965219,29,,5666965333,233,5666965237,231,5666965223,55,5666770707,22,5666963863,17,5666965231,146,87.7,5666965235,230,5666965217,76,,,,,,,45,50.2,62,98.8,,,
2803815617,45,10,1,4,8,durq4oppf7c08tnbzrlebt0uz,1,12.3,40.3,2025-04-20T12:04:44.811Z,2025-04-20T12:43:53Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5666770649,56,Back,5666965369,233,63,5666770647,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815747,64,1,1,4,11,ac8jow4mdkvnsv5s0och4qqm,1,95.8,88.3,2025-04-20T12:04:47.894Z,2025-04-20T12:04:51Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5666771273,140,92.3,5666771277,212,6.9,5666771275,141,79.7,5666771271,56,Left,5666771279,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815767,65,1,1,4,14,ac8jow4mdkvnsv5s0och4qqm,0,95.2,76.6,2025-04-20T12:04:50.870Z,2025-04-20T12:04:51Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5666771353,212,2.7,5666771345,155,,5666771405,236,,5666771349,140,94.8,5666771355,213,4.56,5666771351,141,72.7,5666771343,2,,5666771407,233,46,5666771347,56,5666771411,286,,,,,,,,,,,,,,,,,,,,Center,,,,,,
2803815761,46,12,1,4,14,durq4oppf7c08tnbzrlebt0uz,1,3.6,25.5,2025-04-20T12:04:50.970Z,2025-04-20T12:04:52Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5666771477,233,65,5666771319,185,,5666771323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815797,47,6,1,4,16,durq4oppf7c08tnbzrlebt0uz,0,0.0,29.6,2025-04-20T12:04:52.354Z,2025-04-20T12:04:55Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5666771527,56,Back,5666771695,233,66,5666771529,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803815803,66,6,1,4,16,ac8jow4mdkvnsv5s0och4qqm,1,100.0,70.4,2025-04-20T12:04:52.354Z,2025-04-20T12:50:40Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5666771649,233,47,5666771611,56,Center,5666771613,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803816351,67,1,1,4,39,ac8jow4mdkvnsv5s0och4qqm,1,99.5,99.5,2025-04-20T12:05:15.398Z,2025-04-20T12:45:40Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,1.0,,5666774097,140,93.4,5666774099,141,57.6,5666774103,213,4.49,5666774095,56,Center,5666774091,155,,5666774937,210,13,5666774101,212,29.2,5666774089,6,,5666774093,223,5666774087,2,5666774939,154,,,,,,,,,,,,,,,,,,,,,,,,
2803816361,68,13,1,4,42,ac8jow4mdkvnsv5s0och4qqm,1,88.3,57.9,2025-04-20T12:05:18.518Z,2025-04-20T12:45:38Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5666774967,102,63.4,5666774959,29,,5666774975,230,99.1,5666774955,15,,5666774971,328,,5666774153,17,,5666774961,154,,5666774977,231,51.8,5666774957,77,5666774969,103,5666774963,55,5666774953,25,5666774155,56,,,,,,,,,,,,,,,69.4,67,,Center,,
2803816385,48,5,1,4,43,durq4oppf7c08tnbzrlebt0uz,1,-1.6,35.7,2025-04-20T12:05:20.006Z,2025-04-20T14:05:22Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5666774279,346,,5666774277,56,Back,5666774339,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803816395,69,5,1,4,43,ac8jow4mdkvnsv5s0och4qqm,0,101.6,64.3,2025-04-20T12:05:20.006Z,2025-04-20T14:05:23Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5666774373,233,48,5666774319,346,,5666774315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803816689,49,1,1,4,56,durq4oppf7c08tnbzrlebt0uz,1,3.4,49.7,2025-04-20T12:05:32.658Z,2025-04-20T12:05:38Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5666775825,141,69.6,5666775821,56,Back,5666775829,213,1.11,5666775823,140,9.8,5666775827,212,15.1,5666775833,237,,5666775819,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803816739,50,1,1,5,2,durq4oppf7c08tnbzrlebt0uz,1,12.4,71.2,2025-04-20T12:05:38.530Z,2025-04-20T12:05:41Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5666776087,212,19.6,5666776081,56,Back,5666776085,141,91.1,5666776083,140,25.9,5666776089,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803816805,51,1,1,5,5,durq4oppf7c08tnbzrlebt0uz,1,25.9,96.5,2025-04-20T12:05:41.641Z,2025-04-20T12:05:44Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5666776469,140,10.7,5666776473,212,21.1,5666776475,213,3.85,5666776471,141,76.3,5666776467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803816879,52,1,1,5,8,durq4oppf7c08tnbzrlebt0uz,1,9.3,73.6,2025-04-20T12:05:44.786Z,2025-04-20T12:05:47Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5666776777,56,Back,5666776785,213,4.59,5666776783,212,22.2,5666776779,140,6.8,5666776781,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803816957,53,1,1,5,11,durq4oppf7c08tnbzrlebt0uz,1,6.8,41.2,2025-04-20T12:05:47.458Z,2025-04-20T12:05:51Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5666777157,56,Back,5666777159,140,13.0,5666777165,213,5.00,5666777161,141,9.1,5666777163,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803817003,54,1,1,5,14,durq4oppf7c08tnbzrlebt0uz,1,22.0,8.0,2025-04-20T12:05:51.266Z,2025-04-20T12:05:53Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5666777391,212,14.3,5666777387,140,30.9,5666777389,141,24.0,5666777393,213,0.86,5666777385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803817071,55,1,1,5,16,durq4oppf7c08tnbzrlebt0uz,1,30.9,24.0,2025-04-20T12:05:53.058Z,2025-04-20T12:06:24Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5666777751,141,32.2,5666777755,213,2.56,5666777753,212,10.2,5666777743,56,Back,5666777747,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803817091,56,1,1,5,21,durq4oppf7c08tnbzrlebt0uz,1,22.8,32.2,2025-04-20T12:05:57.506Z,2025-04-20T12:06:29Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5666777853,1,,5666777845,140,32.9,5666777849,212,38.5,5666777851,213,1.29,5666777847,141,86.6,5666777843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803817189,57,1,1,5,23,durq4oppf7c08tnbzrlebt0uz,1,33.8,86.8,2025-04-20T12:05:59.810Z,2025-04-20T12:06:02Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5666778361,213,0.12,5666778357,141,90.6,5666778353,56,Left,5666778359,212,22.5,5666778355,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803817217,58,1,1,5,25,durq4oppf7c08tnbzrlebt0uz,1,55.1,90.6,2025-04-20T12:06:02.226Z,2025-04-20T12:07:27Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5666778507,56,Left,5666778515,213,0.35,5666778511,141,96.6,5666778513,212,12.0,5666778509,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
