id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/14/value,qualifier/16/value
2813585733,25,1,1,2,33,46yo78zak2j7kaxc5ak1fnm60,1,41.1,24.4,2025-05-11T14:33:48.953Z,2025-05-11T14:34:12Z,cxq6miltbekjrfil30uuo0tn8,A. Fisic,1.0,,5720650921,210,14,5720649951,1,,5720649941,56,Center,5720649947,212,32.5,5720649937,3,,5720649949,213,0.80,5720649945,141,58.8,5720649943,140,62.6,5720649939,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813585739,26,14,1,2,41,46yo78zak2j7kaxc5ak1fnm60,1,84.6,67.5,2025-05-11T14:33:57.737Z,2025-05-11T14:46:24Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5720650941,103,39.2,5720650943,215,,5720650935,55,25,5720650947,231,53.2,5720712933,23,,5720649989,64,,5720650931,74,,5720649991,56,Center,5720650939,102,45.5,5720650945,230,98.1,5720650933,29,5720650633,20,,,,,,,,,,,,,,,,,,,,,,,
2813585845,27,5,1,2,44,46yo78zak2j7kaxc5ak1fnm60,0,101.4,46.1,2025-05-11T14:34:00.169Z,2025-05-11T14:38:54Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5720650509,56,Center,5720650511,346,,5720650565,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813585771,36,5,1,2,44,93ohqui2qgqm8408viwmm1ken,1,-1.4,53.9,2025-05-11T14:34:00.169Z,2025-05-11T14:38:54Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720650119,346,,5720650559,233,27,5720650117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586085,37,1,1,3,9,93ohqui2qgqm8408viwmm1ken,1,3.7,49.4,2025-05-11T14:34:25.023Z,2025-05-11T14:34:29Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720652249,189,,5720651901,124,,5720651911,213,5.21,5720651907,141,35.1,5720651909,212,11.1,5720651915,237,,5720651905,140,8.7,5720651903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586099,38,1,1,3,9,93ohqui2qgqm8408viwmm1ken,1,8.7,35.1,2025-05-11T14:34:25.727Z,2025-05-11T14:34:31Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720651963,141,50.4,5720651959,56,Back,5720652339,189,,5720651965,212,11.4,5720651967,213,2.00,5720651961,140,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586107,39,1,1,3,10,93ohqui2qgqm8408viwmm1ken,1,4.2,50.4,2025-05-11T14:34:26.590Z,2025-05-11T14:34:27Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720652031,140,14.9,5720652029,56,Back,5720652037,213,6.14,5720652033,141,48.1,5720652035,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586119,40,1,1,3,11,93ohqui2qgqm8408viwmm1ken,1,14.9,48.1,2025-05-11T14:34:27.182Z,2025-05-11T14:34:28Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720652131,56,Back,5720652169,156,,5720652137,212,16.5,5720652133,140,9.0,5720652135,141,25.6,5720652139,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586193,41,1,1,3,17,93ohqui2qgqm8408viwmm1ken,1,29.9,14.0,2025-05-11T14:34:32.847Z,2025-05-11T14:34:33Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720652519,141,18.5,5720652521,212,4.9,5720652515,56,Back,5720652523,213,0.67,5720652517,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586199,42,1,1,3,17,93ohqui2qgqm8408viwmm1ken,1,33.7,18.6,2025-05-11T14:34:33.407Z,2025-05-11T14:34:34Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720652575,156,,5720652541,56,Back,5720652547,212,9.3,5720652545,141,24.6,5720652543,140,25.7,5720652549,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586265,43,1,1,3,21,93ohqui2qgqm8408viwmm1ken,1,25.4,40.3,2025-05-11T14:34:37.614Z,2025-05-11T14:34:39Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720652937,140,24.3,5720652935,56,Back,5720652941,212,18.5,5720652939,141,67.5,5720652943,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586307,44,1,1,3,23,93ohqui2qgqm8408viwmm1ken,1,25.2,74.7,2025-05-11T14:34:39.806Z,2025-05-11T14:34:42Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720653211,140,32.9,5720653209,56,Back,5720653215,212,14.1,5720653213,141,91.7,5720653217,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586391,45,1,1,3,26,93ohqui2qgqm8408viwmm1ken,1,34.1,92.6,2025-05-11T14:34:42.447Z,2025-05-11T14:34:50Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720653657,56,Back,5720653663,212,16.6,5720653659,140,36.3,5720653665,213,4.85,5720653661,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586427,46,1,1,3,34,93ohqui2qgqm8408viwmm1ken,1,52.8,72.6,2025-05-11T14:34:50.287Z,2025-05-11T14:34:53Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720653877,213,4.25,5720653875,212,24.2,5720653873,141,40.7,5720653869,56,Back,5720653871,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586477,47,1,1,3,37,93ohqui2qgqm8408viwmm1ken,1,46.2,36.1,2025-05-11T14:34:53.215Z,2025-05-11T14:34:56Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720654115,56,Right,5720654123,213,5.39,5720654121,212,24.7,5720654119,141,7.7,5720654117,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586507,48,1,1,3,40,93ohqui2qgqm8408viwmm1ken,1,63.3,10.7,2025-05-11T14:34:56.479Z,2025-05-11T14:34:59Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720654363,213,1.90,5720654359,141,25.0,5720654355,56,Center,5720654361,212,10.3,5720654357,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586537,49,1,1,3,43,93ohqui2qgqm8408viwmm1ken,1,59.6,29.1,2025-05-11T14:34:59.231Z,2025-05-11T14:35:01Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720654523,56,Back,5720654525,140,47.5,5720654531,212,12.8,5720654527,141,27.1,5720654533,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586577,50,1,1,3,45,93ohqui2qgqm8408viwmm1ken,1,55.2,27.1,2025-05-11T14:35:01.103Z,2025-05-11T14:35:04Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720654775,140,62.9,5720654773,56,Right,5720654779,212,14.2,5720654777,141,10.0,5720654781,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586613,51,1,1,3,48,93ohqui2qgqm8408viwmm1ken,1,63.4,8.3,2025-05-11T14:35:03.935Z,2025-05-11T14:35:05Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720654973,212,12.3,5720654975,213,1.91,5720654971,141,25.3,5720654969,140,59.5,5720654967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586623,52,1,1,3,49,93ohqui2qgqm8408viwmm1ken,1,59.3,26.4,2025-05-11T14:35:05.807Z,2025-05-11T14:35:06Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720655023,212,11.2,5720655025,213,6.16,5720655021,141,24.3,5720655019,140,69.9,5720655017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586631,53,1,1,3,50,93ohqui2qgqm8408viwmm1ken,1,69.9,24.3,2025-05-11T14:35:06.735Z,2025-05-11T14:35:07Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720655079,156,,5720655061,141,19.2,5720655065,213,4.08,5720655063,212,4.3,5720655059,140,67.5,5720655057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586647,54,1,1,3,52,93ohqui2qgqm8408viwmm1ken,0,67.5,19.2,2025-05-11T14:35:07.855Z,2025-05-11T14:35:08Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720655161,56,Center,5720655169,213,0.66,5720655163,140,69.5,5720655165,141,21.6,5720655167,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586651,28,8,1,3,53,46yo78zak2j7kaxc5ak1fnm60,1,30.5,80.3,2025-05-11T14:35:09.400Z,2025-05-11T14:35:09Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5720655207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600795,208,61,1,3,54,93ohqui2qgqm8408viwmm1ken,1,68.1,17.6,2025-05-11T14:35:10.249Z,2025-05-11T14:50:28Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720732459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586683,30,1,1,3,54,46yo78zak2j7kaxc5ak1fnm60,1,31.6,76.9,2025-05-11T14:35:10.425Z,2025-05-11T14:35:12Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5720655357,56,Back,5720655361,141,91.2,5720655359,140,28.1,5720655363,212,10.4,5720655365,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586679,55,83,1,3,55,93ohqui2qgqm8408viwmm1ken,0,73.6,11.1,2025-05-11T14:35:11.680Z,2025-05-11T14:35:13Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720655439,399,7qsp3fm0wkymgiej6s7jj06p5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586689,31,61,1,3,56,46yo78zak2j7kaxc5ak1fnm60,0,27.8,91.4,2025-05-11T14:35:12.394Z,2025-05-11T14:35:12Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5720655397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586721,57,1,1,3,57,93ohqui2qgqm8408viwmm1ken,1,71.5,12.3,2025-05-11T14:35:13.728Z,2025-05-11T14:35:15Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720655599,212,6.4,5720655603,213,3.06,5720655595,140,65.4,5720655593,56,Right,5720655597,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586737,58,1,1,3,59,93ohqui2qgqm8408viwmm1ken,1,65.3,12.9,2025-05-11T14:35:14.960Z,2025-05-11T14:35:15Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720655681,213,3.65,5720655673,56,Right,5720655675,140,58.9,5720655679,212,7.7,5720655677,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586741,59,1,1,3,59,93ohqui2qgqm8408viwmm1ken,1,58.8,7.7,2025-05-11T14:35:15.760Z,2025-05-11T14:35:16Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720655705,56,Center,5720655709,141,23.7,5720655713,213,1.17,5720655707,140,63.2,5720655711,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586781,60,1,1,4,0,93ohqui2qgqm8408viwmm1ken,1,63.5,24.6,2025-05-11T14:35:16.544Z,2025-05-11T14:35:19Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720655967,213,0.03,5720655965,212,6.4,5720655963,141,24.9,5720655959,56,Center,5720655961,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813602967,118,83,1,4,3,46yo78zak2j7kaxc5ak1fnm60,0,31.6,61.3,2025-05-11T14:35:19.593Z,2025-05-11T14:53:09Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5720744457,399,4az5n8aekw6ipzu7fagqhkys4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586797,61,3,1,4,3,93ohqui2qgqm8408viwmm1ken,0,71.0,39.0,2025-05-11T14:35:19.633Z,2025-05-11T15:19:42Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720656075,286,,5720656073,56,Center,5720656307,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586809,32,7,1,4,3,46yo78zak2j7kaxc5ak1fnm60,1,29.0,61.0,2025-05-11T14:35:19.634Z,2025-05-11T15:19:42Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5720656171,285,,5720656169,56,Back,5720656251,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586851,34,1,1,4,7,46yo78zak2j7kaxc5ak1fnm60,1,30.8,46.0,2025-05-11T14:35:23.192Z,2025-05-11T14:53:26Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5720656417,212,16.6,5720656407,56,Back,5720656421,213,0.05,5720656411,140,46.6,5720656415,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586857,35,61,1,4,9,46yo78zak2j7kaxc5ak1fnm60,0,47.5,52.4,2025-05-11T14:35:25.528Z,2025-05-11T14:35:26Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5720656457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586923,63,1,1,4,15,93ohqui2qgqm8408viwmm1ken,1,54.5,32.4,2025-05-11T14:35:30.928Z,2025-05-11T14:35:33Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720656921,213,4.89,5720656917,141,19.5,5720656919,212,8.9,5720656915,140,56.0,5720656913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586955,64,1,1,4,17,93ohqui2qgqm8408viwmm1ken,1,56.9,19.4,2025-05-11T14:35:33.216Z,2025-05-11T14:35:35Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720657109,213,2.25,5720657103,140,48.7,5720657105,141,35.2,5720657107,212,13.8,5720657101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586975,65,1,1,4,19,93ohqui2qgqm8408viwmm1ken,1,48.7,36.1,2025-05-11T14:35:35.745Z,2025-05-11T14:35:38Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720657197,56,Back,5720657205,213,1.75,5720657203,212,19.7,5720657201,141,64.6,5720657199,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587037,66,1,1,4,22,93ohqui2qgqm8408viwmm1ken,1,45.7,66.9,2025-05-11T14:35:38.064Z,2025-05-11T14:35:42Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720657499,141,93.3,5720657495,56,Left,5720657497,140,60.9,5720657503,213,0.84,5720657501,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587095,67,1,1,4,26,93ohqui2qgqm8408viwmm1ken,1,70.4,94.1,2025-05-11T14:35:42.209Z,2025-05-11T14:35:45Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720657823,140,57.0,5720657831,212,15.9,5720657819,56,Left,5720657837,213,3.62,5720657827,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587159,68,1,1,4,29,93ohqui2qgqm8408viwmm1ken,1,55.9,75.6,2025-05-11T14:35:45.089Z,2025-05-11T14:35:48Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720658097,141,40.6,5720658101,213,4.37,5720658099,212,25.3,5720658095,140,47.7,5720658093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587223,69,1,1,4,32,93ohqui2qgqm8408viwmm1ken,1,54.6,35.7,2025-05-11T14:35:48.257Z,2025-05-11T14:35:52Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720658371,141,10.0,5720658365,56,Right,5720658375,212,19.5,5720658367,140,62.9,5720658377,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587307,70,1,1,4,36,93ohqui2qgqm8408viwmm1ken,1,63.4,24.7,2025-05-11T14:35:51.921Z,2025-05-11T14:35:55Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720658709,212,14.7,5720658703,56,Center,5720658711,213,2.01,5720658705,140,57.4,5720658707,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587385,71,1,1,4,39,93ohqui2qgqm8408viwmm1ken,1,63.8,51.2,2025-05-11T14:35:55.137Z,2025-05-11T14:35:59Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720659063,140,76.9,5720659075,213,1.11,5720659061,56,Left,5720659071,212,31.0,5720659067,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587405,72,1,1,4,43,93ohqui2qgqm8408viwmm1ken,1,76.2,88.0,2025-05-11T14:35:59.585Z,2025-05-11T14:36:01Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720659197,212,18.6,5720659191,56,Center,5720659199,213,5.49,5720659193,140,88.6,5720659195,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587469,73,1,1,4,45,93ohqui2qgqm8408viwmm1ken,1,89.2,69.0,2025-05-11T14:36:01.073Z,2025-05-11T14:36:05Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720659517,56,Center,5720659523,212,3.0,5720659525,213,3.99,5720659521,141,65.7,5720659519,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587491,74,4,1,4,47,93ohqui2qgqm8408viwmm1ken,1,88.4,62.0,2025-05-11T14:36:03.352Z,2025-05-11T14:37:07Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720660039,286,,5720660035,152,,5720660033,56,Center,5720660037,265,,5720660029,9,,5720660031,13,,5720660041,233,36,5720664805,348,azcjwvw9799e6bawnlcb0lt2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587435,36,4,1,4,47,46yo78zak2j7kaxc5ak1fnm60,0,11.6,38.0,2025-05-11T14:36:03.353Z,2025-05-11T14:36:12Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5720660051,233,74,5720659583,265,,5720659577,56,Back,5720659587,285,,5720659573,9,,5720659575,13,,5720659579,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588745,37,58,1,6,4,46yo78zak2j7kaxc5ak1fnm60,0,0.0,0.0,2025-05-11T14:37:20.659Z,2025-05-11T14:37:27Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5720666205,179,,5720666209,56,Back,5720666201,186,,5720666549,233,75,5720666199,9,,5720666207,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588733,75,16,1,6,4,93ohqui2qgqm8408viwmm1ken,1,88.5,50.0,2025-05-11T14:37:20.659Z,2025-05-11T14:37:33Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720666991,280,PENALTY_WON,5720666137,56,Center,5720666413,20,,5720666139,214,,5720666993,281,7hugqbtot3c8fmxtfqld9l15g,5720666985,458,,5720667071,353,37,5720666981,103,13.3,5720666421,375,06:04.119,5720666983,390,157852,5720666977,80,5720666995,282,93ohqui2qgqm8408viwmm1ken,5720666979,102,46.2,5720666417,374,2025-05-11 15:37:19.935,5720666133,9,5720666999,472,74,5720666135,17,5720666989,231,49.8,5720666987,230,99.1,,,
2813590075,38,1,1,7,25,46yo78zak2j7kaxc5ak1fnm60,1,49.9,50.1,2025-05-11T14:38:41.370Z,2025-05-11T14:38:44Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5720673447,213,3.17,5720673443,141,49.3,5720673445,212,17.8,5720673435,56,Back,5720673441,140,33.0,5720673449,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590145,39,1,1,7,28,46yo78zak2j7kaxc5ak1fnm60,0,33.0,49.4,2025-05-11T14:38:44.474Z,2025-05-11T14:38:50Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5720673743,213,0.63,5720673739,141,100.0,5720673745,1,,5720673741,212,60.1,5720673735,56,Left,5720673985,155,,5720673737,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590155,40,5,1,7,31,46yo78zak2j7kaxc5ak1fnm60,0,73.0,101.3,2025-05-11T14:38:47.658Z,2025-05-11T14:38:54Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5720673797,347,,5720673981,233,76,5720673795,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590183,76,5,1,7,31,93ohqui2qgqm8408viwmm1ken,1,27.0,-1.3,2025-05-11T14:38:47.658Z,2025-05-11T14:38:54Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5720673955,233,40,5720673941,347,,5720673939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590377,77,1,1,7,41,93ohqui2qgqm8408viwmm1ken,1,31.5,0.0,2025-05-11T14:38:57.734Z,2025-05-11T14:38:59Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720674845,140,28.0,5720674839,107,,5720674843,56,Back,5720674849,212,9.8,5720674853,213,1.96,5720674847,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590395,78,1,1,7,43,93ohqui2qgqm8408viwmm1ken,1,28.0,11.3,2025-05-11T14:38:58.917Z,2025-05-11T14:39:00Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720674939,141,4.4,5720674943,213,4.97,5720674935,56,Back,5720674941,212,4.9,5720674937,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590517,79,1,1,7,44,93ohqui2qgqm8408viwmm1ken,1,29.2,4.3,2025-05-11T14:39:00.021Z,2025-05-11T14:39:06Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720675511,141,67.2,5720675505,196,,5720675503,155,,5720675509,140,24.9,5720675515,213,1.68,5720675513,212,43.0,5720675517,1,,5720675507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590603,80,1,1,7,50,93ohqui2qgqm8408viwmm1ken,1,26.5,80.8,2025-05-11T14:39:06.501Z,2025-05-11T14:39:10Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720675857,140,37.2,5720675859,141,92.1,5720675863,213,0.60,5720675861,212,13.6,5720675855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590639,81,1,1,7,53,93ohqui2qgqm8408viwmm1ken,1,37.2,91.7,2025-05-11T14:39:09.799Z,2025-05-11T14:39:12Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5720676063,140,26.7,5720676065,141,88.3,5720676069,213,3.35,5720676067,212,11.3,5720676061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590727,82,1,1,7,56,93ohqui2qgqm8408viwmm1ken,1,22.6,86.5,2025-05-11T14:39:12.566Z,2025-05-11T14:39:18Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720676573,212,28.3,5720676575,213,4.05,5720676567,56,Back,5720676571,141,53.6,5720676569,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590747,83,1,1,8,2,93ohqui2qgqm8408viwmm1ken,1,8.5,49.7,2025-05-11T14:39:18.199Z,2025-05-11T14:39:19Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720676669,56,Back,5720676671,140,24.0,5720676675,212,22.4,5720676673,141,27.1,5720676677,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590789,84,1,1,8,4,93ohqui2qgqm8408viwmm1ken,1,24.0,27.1,2025-05-11T14:39:19.830Z,2025-05-11T14:39:23Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720676903,213,1.84,5720676901,212,14.0,5720676897,140,20.4,5720676895,56,Back,5720676899,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813590831,85,1,1,8,7,93ohqui2qgqm8408viwmm1ken,1,18.8,42.1,2025-05-11T14:39:22.919Z,2025-05-11T14:39:25Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720677131,56,Back,5720677137,212,15.3,5720677133,140,4.8,5720677135,141,48.2,5720677139,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
