id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/8/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2802365507,37,1,1,1,44,93ohqui2qgqm8408viwmm1ken,1,85.1,84.7,2025-04-18T13:02:35.096Z,2025-04-18T13:02:37Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658925975,140,73.4,5658925981,213,3.14,5658925977,141,84.7,5658925979,212,12.3,5658925973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365517,38,1,1,1,47,93ohqui2qgqm8408viwmm1ken,0,75.6,85.7,2025-04-18T13:02:37.544Z,2025-04-18T13:02:40Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658926011,56,Left,5658926013,140,80.2,5658926019,213,5.98,5658926015,141,83.5,5658926017,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365515,24,8,1,1,49,4jg5vd59i24chckyua90dr1lg,1,14.0,13.5,2025-04-18T13:02:39.716Z,2025-04-18T13:22:32Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658926009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365547,26,1,1,1,50,4jg5vd59i24chckyua90dr1lg,1,24.1,10.1,2025-04-18T13:02:40.935Z,2025-04-18T13:02:46Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,5658926171,140,16.4,5658926177,213,3.20,5658926169,56,Back,5658926173,141,9.4,5658926175,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365523,39,83,1,1,51,93ohqui2qgqm8408viwmm1ken,0,84.0,92.6,2025-04-18T13:02:41.864Z,2025-04-18T13:23:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658926209,399,dcewpavwmjbplo5fahrzfxega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365551,27,50,1,1,55,4jg5vd59i24chckyua90dr1lg,1,17.4,5.2,2025-04-18T13:02:45.447Z,2025-04-18T13:19:53Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658926187,285,,5658926185,56,Back,5658926195,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365545,40,7,1,1,55,93ohqui2qgqm8408viwmm1ken,1,82.6,94.8,2025-04-18T13:02:45.448Z,2025-04-18T13:19:52Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658926165,286,,5658926161,167,,5658926189,233,27,5658926163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365611,28,5,1,1,55,4jg5vd59i24chckyua90dr1lg,1,15.8,-0.8,2025-04-18T13:02:45.977Z,2025-04-18T14:15:03Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658926545,233,41,5658926539,347,,5658926537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365549,41,5,1,1,55,93ohqui2qgqm8408viwmm1ken,0,84.2,100.8,2025-04-18T13:02:45.977Z,2025-04-18T14:15:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658926183,347,,5658926553,233,28,5658926181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365615,29,1,1,2,13,4jg5vd59i24chckyua90dr1lg,1,20.6,0.0,2025-04-18T13:03:03.832Z,2025-04-18T13:03:05Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658926581,140,28.3,5658926577,107,,5658926583,141,6.1,5658926585,212,9.5,5658926579,56,Back,5658926587,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365621,30,1,1,2,14,4jg5vd59i24chckyua90dr1lg,1,28.3,6.1,2025-04-18T13:03:04.487Z,2025-04-18T13:23:32Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,5658926607,56,Back,5658926613,212,10.9,5658959339,156,,5658926615,213,3.43,5658926611,141,1.6,5658926609,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365641,31,1,1,2,14,4jg5vd59i24chckyua90dr1lg,0,18.3,1.6,2025-04-18T13:03:05.145Z,2025-04-18T13:03:09Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658926757,212,46.6,5658926749,157,,5658926751,56,Right,5658926761,1,,5658926755,141,4.7,5658926759,213,0.05,5658926753,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365667,43,1,1,2,21,93ohqui2qgqm8408viwmm1ken,1,34.4,92.9,2025-04-18T13:03:12.058Z,2025-04-18T13:03:13Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5658926903,141,86.5,5658926905,212,5.5,5658926901,140,37.6,5658926907,213,5.37,5658926899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365683,44,1,1,2,23,93ohqui2qgqm8408viwmm1ken,1,38.8,81.5,2025-04-18T13:03:13.832Z,2025-04-18T13:03:16Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5658926983,141,73.6,5658926985,212,17.9,5658926981,140,22.5,5658926987,213,3.45,5658926979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365689,45,1,1,2,26,93ohqui2qgqm8408viwmm1ken,1,22.5,73.3,2025-04-18T13:03:16.376Z,2025-04-18T13:03:19Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658927023,140,28.6,5658927029,213,5.22,5658927025,141,56.4,5658927021,56,Back,5658927027,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365715,46,1,1,2,28,93ohqui2qgqm8408viwmm1ken,1,28.6,55.1,2025-04-18T13:03:19.111Z,2025-04-18T13:03:24Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5658927187,56,Back,5658927191,141,24.9,5658927193,212,20.5,5658927195,213,4.71,5658927189,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365731,47,1,1,2,34,93ohqui2qgqm8408viwmm1ken,1,31.6,23.4,2025-04-18T13:03:24.343Z,2025-04-18T13:03:28Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658927285,212,22.2,5658927283,141,54.8,5658927279,56,Back,5658927287,213,1.84,5658927281,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365739,48,1,1,2,37,93ohqui2qgqm8408viwmm1ken,1,31.7,62.0,2025-04-18T13:03:28.136Z,2025-04-18T13:03:29Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658927329,140,36.1,5658927335,213,0.20,5658927327,56,Back,5658927333,212,4.7,5658927331,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365751,49,1,1,2,38,93ohqui2qgqm8408viwmm1ken,1,36.1,63.4,2025-04-18T13:03:29.112Z,2025-04-18T13:25:25Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658927393,212,7.2,5658927387,56,Back,5658927391,141,63.4,5658927389,140,29.2,5658927395,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365759,50,1,1,2,40,93ohqui2qgqm8408viwmm1ken,1,29.2,63.4,2025-04-18T13:03:30.488Z,2025-04-18T13:03:32Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658927435,141,65.1,5658927433,140,39.7,5658927439,213,0.10,5658927437,212,11.1,5658927431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365763,51,1,1,2,42,93ohqui2qgqm8408viwmm1ken,0,42.0,65.2,2025-04-18T13:03:32.504Z,2025-04-18T13:25:36Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658927465,140,55.5,5658927471,213,0.77,5658927467,141,85.6,5658927463,56,Left,5658927469,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365777,33,1,1,2,43,4jg5vd59i24chckyua90dr1lg,1,48.0,4.3,2025-04-18T13:03:34.071Z,2025-04-18T13:03:35Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658927541,141,10.7,5658927543,212,7.7,5658927537,56,Right,5658927545,213,0.60,5658927539,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365807,34,4,1,2,45,4jg5vd59i24chckyua90dr1lg,1,56.2,9.8,2025-04-18T13:03:35.607Z,2025-04-18T13:03:45Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,5658927697,13,,5658927705,286,,5658927711,233,52,5658927703,265,,5658927701,152,,5658927699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365797,52,4,1,2,45,93ohqui2qgqm8408viwmm1ken,0,43.8,90.2,2025-04-18T13:03:35.608Z,2025-04-18T13:26:21Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658927655,13,,5658927729,233,34,5658927663,285,,5658927659,152,,5658927657,56,Back,5658927661,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365801,53,43,1,2,51,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-18T13:03:41.721Z,2025-04-18T13:03:45Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658927667,185,0,5658927669,56,Back,5658927779,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365857,35,1,1,2,59,4jg5vd59i24chckyua90dr1lg,0,55.6,4.9,2025-04-18T13:03:49.415Z,2025-04-18T13:03:53Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658927991,155,,5658928001,141,100.0,5658927995,152,,5658928005,213,1.31,5658927989,5,,5658928007,1,,5658927997,56,Left,5658928003,212,68.0,5658928063,189,5658927999,140,72.6,5658927993,196,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365859,36,5,1,3,1,4jg5vd59i24chckyua90dr1lg,0,72.8,101.4,2025-04-18T13:03:51.356Z,2025-04-18T13:03:56Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658928015,56,Left,5658928017,347,,5658928129,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365869,54,5,1,3,1,93ohqui2qgqm8408viwmm1ken,1,27.2,-1.4,2025-04-18T13:03:51.356Z,2025-04-18T14:15:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658928125,233,36,5658928121,56,Back,5658928123,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365873,55,1,1,3,5,93ohqui2qgqm8408viwmm1ken,1,26.8,0.0,2025-04-18T13:03:55.417Z,2025-04-18T13:03:57Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658928151,107,,5658928161,213,1.15,5658928159,212,8.0,5658928153,56,Back,5658928155,140,29.9,5658928157,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365877,56,1,1,3,7,93ohqui2qgqm8408viwmm1ken,1,29.6,9.7,2025-04-18T13:03:57.753Z,2025-04-18T13:03:58Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5658928183,212,5.0,5658928177,56,Back,5658928181,141,6.1,5658928179,140,25.5,5658928185,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365885,57,1,1,3,8,93ohqui2qgqm8408viwmm1ken,1,25.5,6.1,2025-04-18T13:03:58.344Z,2025-04-18T13:04:00Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658928227,140,12.3,5658928233,213,2.57,5658928231,212,16.5,5658928225,56,Back,5658928229,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365939,58,1,1,3,10,93ohqui2qgqm8408viwmm1ken,1,12.3,19.2,2025-04-18T13:04:00.216Z,2025-04-18T13:04:13Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658928561,140,4.4,5658928567,213,2.03,5658928563,141,44.0,5658928559,56,Back,5658928565,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365959,59,1,1,3,23,93ohqui2qgqm8408viwmm1ken,1,7.6,47.9,2025-04-18T13:04:13.768Z,2025-04-18T13:04:16Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5658928659,212,16.3,5658928653,56,Back,5658928661,213,4.73,5658928657,141,23.9,5658928655,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365973,60,1,1,3,26,93ohqui2qgqm8408viwmm1ken,1,7.8,18.8,2025-04-18T13:04:16.648Z,2025-04-18T13:04:18Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658928735,212,10.6,5658928733,141,5.8,5658928729,56,Back,5658928737,213,5.29,5658928731,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365977,61,1,1,3,28,93ohqui2qgqm8408viwmm1ken,0,11.4,6.2,2025-04-18T13:04:18.536Z,2025-04-18T13:04:22Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658928841,236,,5658928761,212,2.4,5658928847,286,,5658928757,140,13.5,5658928843,233,38,5658928759,141,5.0,5658928763,213,5.93,5658928755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365991,38,74,1,3,28,4jg5vd59i24chckyua90dr1lg,1,73.6,94.7,2025-04-18T13:04:18.537Z,2025-04-18T13:19:58Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,5658928849,233,61,5658928831,56,Left,5658928833,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365987,37,3,1,3,31,4jg5vd59i24chckyua90dr1lg,0,82.0,94.8,2025-04-18T13:04:21.910Z,2025-04-18T13:04:29Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,5658928815,56,Left,5658928817,286,,5658929031,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366001,62,7,1,3,31,93ohqui2qgqm8408viwmm1ken,0,18.0,5.2,2025-04-18T13:04:21.911Z,2025-04-18T13:04:30Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658928873,285,,5658929025,233,37,5658928871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366005,39,61,1,3,33,4jg5vd59i24chckyua90dr1lg,1,73.6,94.7,2025-04-18T13:04:23.872Z,2025-04-18T13:04:24Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,5658928877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366021,40,5,1,3,34,4jg5vd59i24chckyua90dr1lg,0,79.4,101.7,2025-04-18T13:04:25.096Z,2025-04-18T14:15:04Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,5658928953,56,Left,5658928955,347,,5658928971,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366011,63,5,1,3,34,93ohqui2qgqm8408viwmm1ken,1,20.6,-1.7,2025-04-18T13:04:25.096Z,2025-04-18T14:15:04Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658928961,233,40,5658928897,347,,5658928895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366053,64,1,1,3,44,93ohqui2qgqm8408viwmm1ken,0,20.5,0.0,2025-04-18T13:04:34.616Z,2025-04-18T13:04:37Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658929209,107,,5658929217,212,18.7,5658929211,56,Back,5658929215,141,6.8,5658929219,213,0.33,5658929213,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366063,41,44,1,3,46,4jg5vd59i24chckyua90dr1lg,1,62.0,94.6,2025-04-18T13:04:36.903Z,2025-04-18T13:19:56Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5658929269,233,65,5658929253,56,Left,5658929255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366055,65,44,1,3,46,93ohqui2qgqm8408viwmm1ken,0,38.0,5.4,2025-04-18T13:04:36.904Z,2025-04-18T13:19:57Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5658929281,233,41,5658929223,56,Back,5658929225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366073,42,1,1,3,47,4jg5vd59i24chckyua90dr1lg,0,60.7,96.8,2025-04-18T13:04:37.471Z,2025-04-18T13:27:34Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5658929291,141,97.7,5658929285,3,,5658929289,140,72.6,5658929287,56,Left,5658929293,212,12.5,5658929295,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366077,66,1,1,3,48,93ohqui2qgqm8408viwmm1ken,1,23.7,5.8,2025-04-18T13:04:38.718Z,2025-04-18T13:04:40Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658929307,141,18.6,5658929301,3,,5658929311,213,1.09,5658929305,140,28.0,5658929303,56,Back,5658929309,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366089,67,1,1,3,50,93ohqui2qgqm8408viwmm1ken,1,28.0,18.9,2025-04-18T13:04:40.265Z,2025-04-18T13:04:41Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5658929379,140,28.7,5658929385,213,1.46,5658929381,141,28.9,5658929377,56,Back,5658929383,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366097,68,1,1,3,51,93ohqui2qgqm8408viwmm1ken,1,28.7,28.9,2025-04-18T13:04:41.816Z,2025-04-18T13:04:43Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5658929407,56,Back,5658929411,141,30.9,5658929413,212,12.6,5658929409,140,40.6,5658929415,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366115,69,1,1,3,52,93ohqui2qgqm8408viwmm1ken,1,40.6,30.9,2025-04-18T13:04:42.969Z,2025-04-18T13:28:09Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658929529,56,Back,5658929537,213,5.32,5658929531,140,45.9,5658929535,212,9.7,5658929533,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366141,70,1,1,3,55,93ohqui2qgqm8408viwmm1ken,1,45.6,20.1,2025-04-18T13:04:45.530Z,2025-04-18T13:04:48Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5658929655,56,Left,5658929665,1,,5658929657,140,59.5,5658929661,212,46.5,5658929651,155,,5658929663,213,1.25,5658929659,141,85.1,5658929653,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366149,71,1,1,3,59,93ohqui2qgqm8408viwmm1ken,1,70.6,84.7,2025-04-18T13:04:49.362Z,2025-04-18T13:05:02Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,1.0,5658929707,56,Center,5658929713,212,33.0,5658929715,213,5.25,5658930041,210,15,5658929711,141,43.1,5658929709,140,86.8,5658930043,154,,5658929703,2,,5658929717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366157,72,15,1,4,0,93ohqui2qgqm8408viwmm1ken,1,85.3,49.5,2025-04-18T13:04:50.993Z,2025-04-18T13:29:48Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5658930049,154,,5658930047,29,,5658930065,147,50,5658930067,230,98.2,5658930045,76,,5658930051,55,71,5658930069,231,49.6,5658930063,146,88.0,5658929761,22,5658930057,103,19,5658929763,17,5658929935,72,5658930061,328,5658930059,108,5658929765,56,Center,5658929939,82,5658930071,233,43,5658930055,102,52.2,,,,,,,,,
2802366159,43,10,1,4,0,4jg5vd59i24chckyua90dr1lg,1,11.8,53.1,2025-04-18T13:04:51.093Z,2025-04-18T13:05:03Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5658929773,94,,5658930075,233,72,5658929775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366177,44,12,1,4,4,4jg5vd59i24chckyua90dr1lg,1,14.8,50.6,2025-04-18T13:04:54.728Z,2025-04-18T13:04:56Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,5658929875,212,26.1,5658929869,56,Back,5658929877,213,6.18,5658929871,140,39.5,5658929873,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366185,46,1,1,4,6,4jg5vd59i24chckyua90dr1lg,1,39.3,47.3,2025-04-18T13:04:56.696Z,2025-04-18T13:04:57Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,5658929909,56,Back,5658929917,213,2.32,5658929911,140,31.0,5658929915,212,12.9,5658929913,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366205,47,1,1,4,7,4jg5vd59i24chckyua90dr1lg,1,31.0,61.2,2025-04-18T13:04:57.463Z,2025-04-18T13:05:01Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,5658930017,212,17.6,5658930015,141,84.2,5658930019,213,1.09,5658930013,140,38.7,5658930011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366215,48,1,1,4,11,4jg5vd59i24chckyua90dr1lg,1,41.4,85.1,2025-04-18T13:05:01.655Z,2025-04-18T13:05:05Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,5658930125,141,74.1,5658930129,213,3.78,5658930123,140,31.8,5658930127,212,12.6,5658930121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366227,49,1,1,4,14,4jg5vd59i24chckyua90dr1lg,1,30.0,70.8,2025-04-18T13:05:05.032Z,2025-04-18T13:05:07Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5658930183,212,21.4,5658930181,141,40.1,5658930177,56,Back,5658930179,140,25.4,5658930185,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366237,50,1,1,4,17,4jg5vd59i24chckyua90dr1lg,1,25.0,37.0,2025-04-18T13:05:07.623Z,2025-04-18T13:05:10Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5658930237,140,27.5,5658930243,213,4.94,5658930241,212,11.5,5658930235,56,Back,5658930239,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366253,51,1,1,4,20,4jg5vd59i24chckyua90dr1lg,1,27.0,21.9,2025-04-18T13:05:10.424Z,2025-04-18T13:05:14Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658930307,212,23.4,5658930305,141,45.1,5658930309,213,2.40,5658930303,140,10.6,5658930301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366257,52,1,1,4,23,4jg5vd59i24chckyua90dr1lg,1,10.6,44.3,2025-04-18T13:05:14.088Z,2025-04-18T13:05:16Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,5658930321,56,Back,5658930319,157,,5658930327,212,36.8,5658930323,140,45.0,5658930329,213,6.10,5658930325,141,34.2,5658930331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366267,53,1,1,4,26,4jg5vd59i24chckyua90dr1lg,0,45.0,34.2,2025-04-18T13:05:16.168Z,2025-04-18T13:05:18Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,5658930391,140,48.3,5658930393,141,0.0,5658930389,56,Back,5658930395,212,23.8,5658930397,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366273,54,5,1,4,27,4jg5vd59i24chckyua90dr1lg,0,48.6,-0.4,2025-04-18T13:05:18.105Z,2025-04-18T13:05:21Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,5658930399,56,Back,5658930423,233,73,5658930401,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366277,73,5,1,4,27,93ohqui2qgqm8408viwmm1ken,1,51.4,100.4,2025-04-18T13:05:18.105Z,2025-04-18T14:15:05Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658930415,347,,5658930417,233,54,5658930413,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366335,74,1,1,4,34,93ohqui2qgqm8408viwmm1ken,1,52.3,100.0,2025-04-18T13:05:24.337Z,2025-04-18T13:30:40Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658930765,140,34.0,5658930771,213,3.60,5658930769,212,21.4,5658930763,56,Back,5658930773,1,,5658969977,189,,5658930767,141,88.0,5658930761,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366361,75,1,1,4,43,93ohqui2qgqm8408viwmm1ken,1,37.7,81.8,2025-04-18T13:05:34.078Z,2025-04-18T13:05:35Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5658930903,141,71.8,5658930905,212,7.8,5658930901,140,34.1,5658930899,56,Back,5658930907,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
