id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2809490301,38,1,1,2,20,durq4oppf7c08tnbzrlebt0uz,1,56.1,75.3,2025-05-03T15:33:05.516Z,2025-05-03T15:33:07Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698123301,140,59.0,5698123303,141,68.5,5698123307,212,5.5,5698123297,56,Center,5698123309,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809490341,39,1,1,2,22,durq4oppf7c08tnbzrlebt0uz,1,57.8,70.0,2025-05-03T15:33:07.803Z,2025-05-03T15:33:09Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698123485,140,49.9,5698123483,56,Back,5698123487,141,80.2,5698123491,213,2.45,5698123489,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809490457,40,1,1,2,24,durq4oppf7c08tnbzrlebt0uz,1,49.9,80.2,2025-05-03T15:33:09.323Z,2025-05-03T15:33:14Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698124141,213,3.86,5698124139,212,10.9,5698124133,56,Back,5698124137,141,69.6,5698124135,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809490565,41,1,1,2,29,durq4oppf7c08tnbzrlebt0uz,1,44.0,62.6,2025-05-03T15:33:14.651Z,2025-05-03T15:33:18Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698124695,213,4.59,5698124687,56,Back,5698124693,212,18.6,5698124689,140,41.8,5698124691,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809490615,42,1,1,2,33,durq4oppf7c08tnbzrlebt0uz,1,50.9,23.6,2025-05-03T15:33:18.492Z,2025-05-03T15:54:07Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698124969,56,Right,5698124975,212,14.9,5698124977,213,5.20,5698124973,141,4.3,5698124971,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809490699,43,1,1,2,35,durq4oppf7c08tnbzrlebt0uz,1,56.8,6.4,2025-05-03T15:33:20.219Z,2025-05-03T15:33:23Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698125417,56,Back,5698125425,141,24.4,5698125429,212,17.8,5698125431,213,2.38,5698125421,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809490937,44,1,1,2,38,durq4oppf7c08tnbzrlebt0uz,1,44.5,24.4,2025-05-03T15:33:23.563Z,2025-05-03T15:33:31Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698126745,56,Back,5698126751,212,26.8,5698126753,213,1.70,5698126749,141,63.4,5698126747,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491003,45,1,1,2,46,durq4oppf7c08tnbzrlebt0uz,1,48.0,78.4,2025-05-03T15:33:31.803Z,2025-05-03T15:33:34Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698127105,213,0.99,5698127091,56,Left,5698127093,140,54.9,5698127101,212,13.1,5698127095,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491063,46,1,1,2,48,durq4oppf7c08tnbzrlebt0uz,1,54.9,94.5,2025-05-03T15:33:33.931Z,2025-05-03T15:33:36Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698127447,56,Back,5698127449,140,45.4,5698127455,213,3.83,5698127453,212,12.9,5698127451,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491143,47,1,1,2,51,durq4oppf7c08tnbzrlebt0uz,1,43.1,76.9,2025-05-03T15:33:36.222Z,2025-05-03T15:33:39Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698127821,140,32.4,5698127823,141,51.6,5698127827,213,4.13,5698127825,212,20.5,5698127819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491217,48,1,1,2,54,durq4oppf7c08tnbzrlebt0uz,1,32.0,46.0,2025-05-03T15:33:39.259Z,2025-05-03T15:33:42Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698128253,140,43.1,5698128251,56,Back,5698128257,212,24.3,5698128259,213,5.21,5698128255,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491315,49,1,1,2,57,durq4oppf7c08tnbzrlebt0uz,1,43.5,17.7,2025-05-03T15:33:42.219Z,2025-05-03T15:33:46Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698128731,140,53.9,5698128733,141,4.3,5698128737,213,5.59,5698128729,56,Right,5698128735,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491399,50,1,1,3,1,durq4oppf7c08tnbzrlebt0uz,1,54.1,9.8,2025-05-03T15:33:46.235Z,2025-05-03T15:33:49Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698129255,140,64.8,5698129261,213,0.76,5698129259,212,15.5,5698129253,56,Center,5698129257,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491495,51,1,1,3,4,durq4oppf7c08tnbzrlebt0uz,1,67.5,14.6,2025-05-03T15:33:49.691Z,2025-05-03T15:33:53Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5698129725,212,19.1,5698129717,56,Right,5698129727,213,6.14,5698129723,141,10.6,5698129721,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491535,52,1,1,3,8,durq4oppf7c08tnbzrlebt0uz,1,89.5,8.5,2025-05-03T15:33:53.179Z,2025-05-03T15:33:54Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698129955,213,3.39,5698129947,56,Right,5698129949,140,82.9,5698129951,141,5.9,5698129953,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491615,53,1,1,3,9,durq4oppf7c08tnbzrlebt0uz,1,82.9,5.9,2025-05-03T15:33:54.427Z,2025-05-03T15:33:57Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5698130341,213,2.34,5698130337,141,22.4,5698130333,56,Center,5698130339,212,15.6,5698130335,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491681,54,1,1,3,12,durq4oppf7c08tnbzrlebt0uz,0,72.9,22.4,2025-05-03T15:33:57.338Z,2025-05-03T15:33:59Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698130657,140,87.9,5698130653,155,,5698130659,141,51.6,5698130661,212,25.3,5698130663,213,0.90,5698130649,2,,5698130655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491701,19,12,1,3,14,6i936isoyj6d0uuxdj537uc97,1,9.2,55.1,2025-05-03T15:33:59.844Z,2025-05-03T15:34:00Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5698130785,141,69.1,5698130789,213,1.13,5698130783,140,13.5,5698130781,56,Back,5698130787,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491707,20,43,1,3,15,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-03T15:34:00.663Z,2025-05-03T15:55:01Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5698322045,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491771,22,1,1,3,17,6i936isoyj6d0uuxdj537uc97,1,15.0,71.5,2025-05-03T15:34:02.744Z,2025-05-03T15:34:03Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698131153,212,14.2,5698131151,141,54.6,5698131155,213,5.34,5698131149,140,23.0,5698131147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491789,23,1,1,3,18,6i936isoyj6d0uuxdj537uc97,1,23.5,54.8,2025-05-03T15:34:03.592Z,2025-05-03T15:34:04Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698131235,140,22.3,5698131241,213,1.67,5698131237,141,73.5,5698131233,56,Back,5698131239,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491879,24,1,1,3,19,6i936isoyj6d0uuxdj537uc97,1,22.1,75.0,2025-05-03T15:34:04.503Z,2025-05-03T15:34:08Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698131761,213,1.72,5698131753,56,Back,5698131757,141,90.8,5698131759,212,10.9,5698131755,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491947,25,50,1,3,22,6i936isoyj6d0uuxdj537uc97,1,21.9,88.1,2025-05-03T15:34:07.114Z,2025-05-03T16:49:11Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5698132129,56,Back,5698132197,233,55,5698132131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491869,55,7,1,3,22,durq4oppf7c08tnbzrlebt0uz,0,78.1,11.9,2025-05-03T15:34:07.115Z,2025-05-03T16:49:11Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698131711,286,,5698132163,233,25,5698131709,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809491989,26,1,1,3,25,6i936isoyj6d0uuxdj537uc97,0,20.4,86.3,2025-05-03T15:34:10.343Z,2025-05-03T15:34:15Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5698132407,213,2.98,5698132399,56,Back,5698132403,141,88.4,5698132401,140,11.8,5698132405,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492079,27,1,1,3,26,6i936isoyj6d0uuxdj537uc97,0,11.5,88.7,2025-05-03T15:34:11.167Z,2025-05-03T15:55:24Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698132879,157,,5698132905,212,40.2,5698132919,1,,5698132911,213,6.00,5698132883,56,Back,5698132897,141,72.1,5698132889,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492001,56,44,1,3,26,durq4oppf7c08tnbzrlebt0uz,1,48.7,21.7,2025-05-03T15:34:11.836Z,2025-05-03T16:48:58Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698132467,285,,5698133223,233,28,5698132465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492101,28,44,1,3,26,6i936isoyj6d0uuxdj537uc97,0,51.3,78.3,2025-05-03T15:34:11.837Z,2025-05-03T16:48:58Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698132983,286,,5698133325,233,56,5698132981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492013,57,8,1,3,27,durq4oppf7c08tnbzrlebt0uz,1,46.7,22.2,2025-05-03T15:34:12.491Z,2025-05-03T15:34:13Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698132525,56,Back,5698132593,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492291,59,1,1,3,33,durq4oppf7c08tnbzrlebt0uz,1,38.0,20.0,2025-05-03T15:34:18.172Z,2025-05-03T15:34:20Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698133963,212,13.8,5698133967,213,1.40,5698133959,141,40.0,5698133957,140,40.2,5698133953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492415,60,1,1,3,35,durq4oppf7c08tnbzrlebt0uz,1,40.2,40.0,2025-05-03T15:34:20.107Z,2025-05-03T15:34:24Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698134665,56,Back,5698134671,212,22.9,5698134673,213,1.73,5698134667,140,36.7,5698134669,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492467,61,1,1,3,39,durq4oppf7c08tnbzrlebt0uz,1,37.2,75.7,2025-05-03T15:34:24.379Z,2025-05-03T15:34:26Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698134995,140,41.3,5698135001,213,1.26,5698134999,212,14.2,5698134997,141,95.6,5698134993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492499,62,1,1,3,41,durq4oppf7c08tnbzrlebt0uz,0,41.7,96.2,2025-05-03T15:34:26.748Z,2025-05-03T15:34:28Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698135177,140,57.2,5698135179,141,87.7,5698135175,56,Left,5698135183,213,5.94,5698135181,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492535,29,1,1,3,43,6i936isoyj6d0uuxdj537uc97,1,29.0,12.2,2025-05-03T15:34:28.537Z,2025-05-03T15:34:44Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698135413,141,15.9,5698135411,140,34.8,5698135417,213,0.39,5698135415,212,6.6,5698135409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492625,31,1,1,3,45,6i936isoyj6d0uuxdj537uc97,1,38.1,17.0,2025-05-03T15:34:30.515Z,2025-05-03T15:34:33Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698135923,141,4.7,5698135921,140,41.7,5698135927,213,5.14,5698135917,155,,5698135925,212,9.2,5698135919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492657,32,3,1,3,48,6i936isoyj6d0uuxdj537uc97,0,42.0,4.7,2025-05-03T15:34:33.096Z,2025-05-03T15:34:34Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5698136113,211,,5698136051,56,Back,5698136053,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492713,63,1,1,3,49,durq4oppf7c08tnbzrlebt0uz,0,57.4,96.0,2025-05-03T15:34:34.532Z,2025-05-03T15:40:39Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5698136395,56,Left,5698136411,213,2.44,5698136405,141,100.0,5698136409,212,5.4,5698136401,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492899,33,5,1,3,50,6i936isoyj6d0uuxdj537uc97,1,45.8,-1.2,2025-05-03T15:34:35.192Z,2025-05-03T16:23:58Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5698137471,56,Back,5698137595,233,64,5698137475,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809492719,64,5,1,3,50,durq4oppf7c08tnbzrlebt0uz,0,54.2,101.2,2025-05-03T15:34:35.192Z,2025-05-03T16:23:58Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5698136437,347,,5698137621,233,33,5698136435,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493009,34,1,1,4,1,6i936isoyj6d0uuxdj537uc97,1,46.3,0.0,2025-05-03T15:34:46.920Z,2025-05-03T15:34:48Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5698138029,213,0.80,5698138023,140,50.1,5698138021,56,Right,5698138027,212,5.7,5698138025,141,4.6,5698138019,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493043,35,1,1,4,3,6i936isoyj6d0uuxdj537uc97,1,51.1,8.8,2025-05-03T15:34:48.471Z,2025-05-03T15:34:50Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5698138251,213,2.87,5698138245,140,43.0,5698138249,212,8.8,5698138247,141,12.3,5698138243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493085,36,1,1,4,5,6i936isoyj6d0uuxdj537uc97,1,42.9,12.2,2025-05-03T15:34:50.088Z,2025-05-03T15:34:51Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698138509,212,19.4,5698138507,141,31.6,5698138501,56,Back,5698138511,213,2.40,5698138505,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493201,37,1,1,4,6,6i936isoyj6d0uuxdj537uc97,1,28.9,34.0,2025-05-03T15:34:51.463Z,2025-05-03T15:34:55Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5698139135,212,16.9,5698139131,140,33.6,5698139133,141,57.8,5698139137,213,1.27,5698139129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493235,38,1,1,4,10,6i936isoyj6d0uuxdj537uc97,1,34.8,60.2,2025-05-03T15:34:55.335Z,2025-05-03T15:34:56Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698139295,141,46.7,5698139301,213,5.25,5698139297,212,10.7,5698139289,56,Back,5698139291,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493315,39,1,1,4,11,6i936isoyj6d0uuxdj537uc97,1,40.9,46.7,2025-05-03T15:34:56.728Z,2025-05-03T15:34:59Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698139679,141,42.1,5698139677,140,46.7,5698139681,212,6.8,5698139683,213,5.81,5698139675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493379,40,1,1,4,14,6i936isoyj6d0uuxdj537uc97,1,45.5,46.6,2025-05-03T15:34:59.495Z,2025-05-03T15:35:01Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698140033,213,3.36,5698140031,212,10.4,5698140027,140,35.8,5698140023,56,Back,5698140029,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493471,41,1,1,4,16,6i936isoyj6d0uuxdj537uc97,1,36.0,43.1,2025-05-03T15:35:01.528Z,2025-05-03T15:35:04Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698140511,56,Back,5698140513,140,38.7,5698140517,212,22.3,5698140519,213,4.84,5698140515,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493535,42,1,1,4,19,6i936isoyj6d0uuxdj537uc97,1,38.7,10.7,2025-05-03T15:35:04.504Z,2025-05-03T15:35:06Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698140859,141,3.1,5698140857,140,57.4,5698140861,212,20.3,5698140863,213,6.03,5698140855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493673,43,1,1,4,21,6i936isoyj6d0uuxdj537uc97,1,57.6,3.2,2025-05-03T15:35:06.488Z,2025-05-03T15:35:10Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5698141607,212,17.0,5698141601,140,41.4,5698141609,213,3.11,5698141599,56,Back,5698141605,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493757,44,1,1,4,25,6i936isoyj6d0uuxdj537uc97,0,43.7,5.0,2025-05-03T15:35:10.696Z,2025-05-03T15:35:13Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698142141,1,,5698142135,141,32.1,5698142139,213,0.37,5698142129,155,,5698142137,212,50.9,5698142131,56,Center,5698142133,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809493957,66,1,1,4,33,durq4oppf7c08tnbzrlebt0uz,1,10.5,57.9,2025-05-03T15:35:18.477Z,2025-05-03T15:35:20Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5698143249,213,5.14,5698143247,212,21.0,5698143243,140,18.7,5698143241,56,Back,5698143239,123,,5698143245,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494053,67,1,1,4,34,durq4oppf7c08tnbzrlebt0uz,1,18.9,27.6,2025-05-03T15:35:19.979Z,2025-05-03T15:35:23Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698143757,212,14.0,5698143751,56,Back,5698143753,140,22.1,5698143759,213,4.95,5698143755,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494093,68,1,1,4,38,durq4oppf7c08tnbzrlebt0uz,0,25.0,6.2,2025-05-03T15:35:23.563Z,2025-05-03T15:35:25Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698144005,141,5.3,5698143999,155,,5698144003,140,52.1,5698144001,56,Right,5698144007,212,28.5,5698144009,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494137,45,61,1,4,42,6i936isoyj6d0uuxdj537uc97,1,44.2,89.0,2025-05-03T15:35:27.116Z,2025-05-03T15:35:27Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5698144219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494277,46,5,1,4,42,6i936isoyj6d0uuxdj537uc97,0,60.9,101.3,2025-05-03T15:35:27.419Z,2025-05-03T16:23:58Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5698144943,347,,5698145007,233,69,5698144941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494151,69,5,1,4,42,durq4oppf7c08tnbzrlebt0uz,1,39.1,-1.3,2025-05-03T15:35:27.419Z,2025-05-03T16:23:58Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698144275,56,Back,5698144971,233,46,5698144277,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494439,70,1,1,4,49,durq4oppf7c08tnbzrlebt0uz,1,40.2,0.0,2025-05-03T15:35:34.316Z,2025-05-03T15:35:36Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698145869,141,11.1,5698145863,56,Back,5698145861,107,,5698145867,140,27.5,5698145873,213,2.60,5698145871,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494529,71,1,1,4,53,durq4oppf7c08tnbzrlebt0uz,1,26.8,12.6,2025-05-03T15:35:38.620Z,2025-05-03T15:35:39Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698146345,56,Back,5698146353,213,2.23,5698146351,212,17.4,5698146347,140,16.6,5698146343,155,,5698146349,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494603,72,1,1,4,54,durq4oppf7c08tnbzrlebt0uz,1,16.6,32.8,2025-05-03T15:35:39.612Z,2025-05-03T15:35:42Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698146701,141,56.4,5698146703,212,19.8,5698146699,140,5.5,5698146697,56,Back,5698146705,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494707,73,1,1,4,57,durq4oppf7c08tnbzrlebt0uz,1,5.5,56.4,2025-05-03T15:35:42.251Z,2025-05-03T15:35:46Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5698147211,141,96.0,5698147213,212,30.0,5698147207,56,Back,5698147209,140,18.0,5698147215,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494775,74,1,1,5,1,durq4oppf7c08tnbzrlebt0uz,1,13.4,96.0,2025-05-03T15:35:46.555Z,2025-05-03T15:35:48Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698147635,140,25.3,5698147627,157,,5698147645,213,6.07,5698147647,1,,5698147641,212,12.8,5698147633,56,Back,5698147637,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494785,75,3,1,5,3,durq4oppf7c08tnbzrlebt0uz,0,27.8,95.0,2025-05-03T15:35:48.827Z,2025-05-03T15:35:54Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698148289,233,47,5698147697,56,Back,5698147701,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494875,47,7,1,5,3,6i936isoyj6d0uuxdj537uc97,0,72.2,5.0,2025-05-03T15:35:48.828Z,2025-05-03T15:35:54Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698148213,56,Right,5698148233,233,75,5698148215,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494839,76,61,1,5,5,durq4oppf7c08tnbzrlebt0uz,1,26.4,94.8,2025-05-03T15:35:50.812Z,2025-05-03T15:35:50Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698148013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809494969,48,5,1,5,6,6i936isoyj6d0uuxdj537uc97,1,71.0,-1.2,2025-05-03T15:35:51.596Z,2025-05-03T16:23:59Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698148835,56,Right,5698148837,347,,5698148887,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
