id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2801386729,27,1,1,2,16,5mbo4f0vps12dr0fcvjn3wyp5,1,58.6,93.5,2025-04-14T17:12:43.692Z,2025-04-14T17:12:47Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653330519,155,,5653330527,141,25.9,5653330523,56,Back,5653330525,140,44.6,5653330533,1,,5653330521,196,,5653330531,213,4.40,5653330529,212,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386751,28,1,1,2,19,5mbo4f0vps12dr0fcvjn3wyp5,1,52.7,19.7,2025-04-14T17:12:46.939Z,2025-04-14T17:12:49Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653330661,56,Right,5653330669,213,5.37,5653330663,140,60.9,5653330665,141,3.2,5653330667,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386757,29,1,1,2,22,5mbo4f0vps12dr0fcvjn3wyp5,0,60.0,2.6,2025-04-14T17:12:49.258Z,2025-04-14T17:12:50Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653330721,212,3.1,5653330717,140,62.9,5653330715,56,Right,5653330719,141,3.5,5653330723,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386761,36,61,1,2,22,93ohqui2qgqm8408viwmm1ken,1,35.7,89.1,2025-04-14T17:12:50.006Z,2025-04-14T17:12:50Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653330741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386787,30,5,1,2,23,5mbo4f0vps12dr0fcvjn3wyp5,1,70.2,-2.0,2025-04-14T17:12:50.752Z,2025-04-14T17:12:55Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653330857,233,37,5653330835,347,,5653330833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386775,37,5,1,2,23,93ohqui2qgqm8408viwmm1ken,0,29.8,102.0,2025-04-14T17:12:50.752Z,2025-04-14T17:13:40Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653330779,347,,5653330903,233,30,5653330777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386867,31,1,1,2,30,5mbo4f0vps12dr0fcvjn3wyp5,1,65.7,0.0,2025-04-14T17:12:57.947Z,2025-04-14T17:13:01Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653331385,213,2.82,5653331383,212,23.3,5653331381,141,8.9,5653331377,56,Back,5653331379,140,44.7,5653331387,1,,5653331375,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386911,32,1,1,2,34,5mbo4f0vps12dr0fcvjn3wyp5,1,44.9,8.9,2025-04-14T17:13:01.355Z,2025-04-14T17:13:07Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653331667,141,20.9,5653331669,212,13.5,5653331663,56,Right,5653331665,140,55.1,5653331671,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386927,38,83,1,2,40,93ohqui2qgqm8408viwmm1ken,0,43.4,82.1,2025-04-14T17:13:07.233Z,2025-04-14T17:30:55Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653331995,399,99i96gbkvesmh3wspv8rl1ln9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386945,33,1,1,2,40,5mbo4f0vps12dr0fcvjn3wyp5,1,51.7,12.5,2025-04-14T17:13:07.819Z,2025-04-14T17:13:12Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5653331843,140,38.9,5653331847,141,35.2,5653331851,212,20.5,5653331839,56,Back,5653331855,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801386969,34,1,1,2,45,5mbo4f0vps12dr0fcvjn3wyp5,1,38.9,25.8,2025-04-14T17:13:12.587Z,2025-04-14T17:13:19Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5653331963,140,96.8,5653331965,141,4.9,5653331961,56,Right,5653331959,155,,5653331969,213,6.05,5653332225,1,,5653331967,212,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387037,35,1,1,2,51,5mbo4f0vps12dr0fcvjn3wyp5,0,96.8,4.9,2025-04-14T17:13:18.907Z,2025-04-14T17:31:17Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653332459,212,49.4,5653332461,213,1.48,5653332451,155,,5653332463,1,,5653332453,56,Center,5653332455,140,100.0,5653393839,345,,5653332457,141,77.2,5653332449,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387145,36,5,1,2,54,5mbo4f0vps12dr0fcvjn3wyp5,0,101.4,70.2,2025-04-14T17:13:22.065Z,2025-04-14T17:13:41Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653333181,233,39,5653333123,56,Center,5653333125,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387043,39,5,1,2,54,93ohqui2qgqm8408viwmm1ken,1,-1.4,29.8,2025-04-14T17:13:22.065Z,2025-04-14T17:13:41Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653333131,233,36,5653332509,56,Back,5653332511,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387211,40,1,1,3,16,93ohqui2qgqm8408viwmm1ken,1,3.4,49.3,2025-04-14T17:13:43.131Z,2025-04-14T17:13:52Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5653333573,213,5.20,5653333569,141,40.9,5653333571,212,6.5,5653333563,124,,5653333565,56,Back,5653334033,189,,5653333577,237,,5653333567,140,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387215,41,1,1,3,16,93ohqui2qgqm8408viwmm1ken,1,6.3,40.9,2025-04-14T17:13:43.674Z,2025-04-14T17:13:53Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653333623,213,1.90,5653333617,140,3.7,5653333621,212,8.5,5653334075,189,,5653333619,141,52.7,5653333615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387235,42,1,1,3,18,93ohqui2qgqm8408viwmm1ken,1,3.7,52.8,2025-04-14T17:13:45.427Z,2025-04-14T17:13:46Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5653333709,56,Back,5653333711,140,11.7,5653333717,213,1.23,5653333715,212,25.2,5653333713,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387241,43,1,1,3,19,93ohqui2qgqm8408viwmm1ken,1,11.4,87.7,2025-04-14T17:13:46.707Z,2025-04-14T17:13:47Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653333777,213,0.47,5653333769,56,Back,5653333775,212,6.8,5653333773,141,92.3,5653333771,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387245,44,1,1,3,20,93ohqui2qgqm8408viwmm1ken,0,17.2,92.6,2025-04-14T17:13:47.699Z,2025-04-14T17:13:48Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653333833,286,,5653333801,141,93.8,5653333805,213,0.43,5653333803,212,2.0,5653333797,56,Back,5653333829,233,37,5653333827,236,,5653333799,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387247,37,74,1,3,20,5mbo4f0vps12dr0fcvjn3wyp5,1,76.0,4.1,2025-04-14T17:13:47.700Z,2025-04-14T17:17:54Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653333811,56,Right,5653333813,285,,5653333849,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387257,38,5,1,3,21,5mbo4f0vps12dr0fcvjn3wyp5,0,78.0,-1.6,2025-04-14T17:13:48.772Z,2025-04-14T17:14:20Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653333867,347,,5653333865,56,Right,5653333899,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387261,45,5,1,3,21,93ohqui2qgqm8408viwmm1ken,1,22.0,101.6,2025-04-14T17:13:48.772Z,2025-04-14T17:13:51Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653333877,56,Back,5653333879,347,,5653333883,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387413,46,1,1,3,41,93ohqui2qgqm8408viwmm1ken,1,24.5,100.0,2025-04-14T17:14:08.468Z,2025-04-14T17:14:09Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653334735,213,5.18,5653334733,212,7.6,5653334725,107,,5653334731,141,91.7,5653334729,140,27.8,5653334727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387427,47,1,1,3,42,93ohqui2qgqm8408viwmm1ken,1,27.8,91.7,2025-04-14T17:14:09.300Z,2025-04-14T17:14:10Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653334827,213,2.20,5653334825,212,2.9,5653334823,141,95.1,5653334819,56,Back,5653334821,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387433,48,1,1,3,43,93ohqui2qgqm8408viwmm1ken,1,26.2,95.1,2025-04-14T17:14:10.532Z,2025-04-14T17:14:12Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653334865,140,13.5,5653334871,212,13.6,5653334861,56,Back,5653334873,213,3.33,5653334869,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387469,49,1,1,3,45,93ohqui2qgqm8408viwmm1ken,0,13.5,91.4,2025-04-14T17:14:12.260Z,2025-04-14T17:14:16Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653335067,141,0.0,5653335073,1,,5653335069,212,64.6,5653335059,155,,5653335061,196,,5653335071,213,4.94,5653335063,56,Back,5653335065,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387489,39,5,1,3,48,5mbo4f0vps12dr0fcvjn3wyp5,1,71.8,101.4,2025-04-14T17:14:16.055Z,2025-04-14T17:17:08Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653335175,233,50,5653335173,347,,5653335171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387477,50,5,1,3,48,93ohqui2qgqm8408viwmm1ken,0,28.2,-1.4,2025-04-14T17:14:16.055Z,2025-04-14T17:14:20Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653335103,56,Back,5653335193,233,39,5653335105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387591,40,1,1,3,55,5mbo4f0vps12dr0fcvjn3wyp5,1,68.3,100.0,2025-04-14T17:14:22.412Z,2025-04-14T17:14:27Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653335801,212,29.2,5653335797,140,42.3,5653335805,1,,5653335803,213,3.51,5653335799,141,86.0,5653335795,56,Back,5653335793,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387601,41,1,1,4,0,5mbo4f0vps12dr0fcvjn3wyp5,1,42.3,85.6,2025-04-14T17:14:27.420Z,2025-04-14T17:14:29Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5653335853,212,18.2,5653335855,213,4.19,5653335849,140,33.7,5653335847,56,Back,5653335851,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387633,42,1,1,4,2,5mbo4f0vps12dr0fcvjn3wyp5,1,32.6,61.7,2025-04-14T17:14:29.308Z,2025-04-14T17:14:33Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5653336001,212,33.8,5653335997,140,33.6,5653336005,1,,5653336003,213,4.74,5653335995,56,Back,5653335999,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387685,43,1,1,4,5,5mbo4f0vps12dr0fcvjn3wyp5,0,36.2,6.7,2025-04-14T17:14:32.892Z,2025-04-14T17:14:36Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653336257,140,85.8,5653336253,56,Right,5653336265,212,52.2,5653336269,213,0.08,5653336273,1,,5653336251,155,,5653336261,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387699,51,1,1,4,9,93ohqui2qgqm8408viwmm1ken,1,13.5,88.3,2025-04-14T17:14:36.821Z,2025-04-14T17:14:37Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653336365,3,,5653336371,141,95.6,5653336375,213,0.51,5653336369,140,22.0,5653336373,212,10.2,5653336367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387729,53,1,1,4,12,93ohqui2qgqm8408viwmm1ken,0,20.9,93.2,2025-04-14T17:14:39.349Z,2025-04-14T17:14:40Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653336517,212,2.1,5653336557,233,44,5653336521,213,6.22,5653336515,141,93.0,5653336513,140,22.9,5653336555,236,,5653336561,286,,5653336511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387723,44,74,1,4,12,5mbo4f0vps12dr0fcvjn3wyp5,1,78.2,8.8,2025-04-14T17:14:39.350Z,2025-04-14T17:14:41Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5653336469,56,Right,5653336619,233,53,5653336471,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387789,54,1,1,4,13,93ohqui2qgqm8408viwmm1ken,1,19.1,95.0,2025-04-14T17:14:41.061Z,2025-04-14T17:14:45Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653336899,56,Back,5653336901,140,8.5,5653336907,213,3.46,5653336903,141,89.6,5653336905,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387835,55,1,1,4,18,93ohqui2qgqm8408viwmm1ken,1,5.4,85.7,2025-04-14T17:14:45.109Z,2025-04-14T17:14:48Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653337171,56,Back,5653337179,213,4.79,5653337181,1,,5653337173,140,8.1,5653337175,141,31.2,5653337177,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387843,56,1,1,4,21,93ohqui2qgqm8408viwmm1ken,0,8.2,31.3,2025-04-14T17:14:48.357Z,2025-04-14T17:14:49Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5653337219,56,Back,5653337225,141,18.9,5653337223,140,11.1,5653337233,213,5.06,5653337229,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801387947,46,1,1,4,30,5mbo4f0vps12dr0fcvjn3wyp5,1,85.3,81.7,2025-04-14T17:14:57.373Z,2025-04-14T17:35:12Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5653337749,212,13.4,5653337751,213,0.37,5653337745,140,97.2,5653337743,56,Left,5653337747,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388009,47,1,1,4,31,5mbo4f0vps12dr0fcvjn3wyp5,0,97.2,88.9,2025-04-14T17:14:59.035Z,2025-04-14T17:35:13Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653338073,141,13.7,5653338075,212,51.2,5653338069,56,Right,5653338071,140,95.8,5653338065,2,,5653338079,1,,5653338077,213,4.68,5653338067,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388085,58,1,1,4,42,93ohqui2qgqm8408viwmm1ken,1,18.8,76.9,2025-04-14T17:15:10.070Z,2025-04-14T17:15:12Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5653338465,213,4.42,5653338463,212,23.6,5653338461,141,43.7,5653338459,140,12.4,5653338457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388101,59,1,1,4,45,93ohqui2qgqm8408viwmm1ken,1,12.7,44.6,2025-04-14T17:15:12.522Z,2025-04-14T17:15:14Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653338565,141,64.8,5653338563,140,5.6,5653338569,213,2.07,5653338561,56,Back,5653338567,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388119,60,1,1,4,47,93ohqui2qgqm8408viwmm1ken,1,5.0,66.0,2025-04-14T17:15:14.134Z,2025-04-14T17:15:16Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653338657,56,Back,5653338663,212,14.1,5653338665,213,1.31,5653338661,141,86.0,5653338659,140,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388141,61,1,1,4,48,93ohqui2qgqm8408viwmm1ken,1,8.4,86.0,2025-04-14T17:15:15.862Z,2025-04-14T17:15:18Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653338795,213,0.51,5653338787,56,Back,5653338793,212,11.8,5653338789,140,18.2,5653338791,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388157,62,1,1,4,51,93ohqui2qgqm8408viwmm1ken,1,23.2,94.4,2025-04-14T17:15:18.599Z,2025-04-14T17:15:20Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653338879,155,,5653338887,212,30.9,5653338889,213,5.44,5653338881,56,Back,5653338885,141,60.6,5653338883,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388167,63,1,1,4,53,93ohqui2qgqm8408viwmm1ken,0,42.4,61.2,2025-04-14T17:15:20.166Z,2025-04-14T17:15:21Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653338971,140,50.2,5653338975,212,14.3,5653338969,56,Center,5653338973,141,78.4,5653338977,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388203,48,1,1,4,54,5mbo4f0vps12dr0fcvjn3wyp5,0,47.1,22.4,2025-04-14T17:15:22.028Z,2025-04-14T17:15:24Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653339151,56,Right,5653339159,213,5.85,5653339153,140,66.6,5653339155,141,8.5,5653339157,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388257,64,1,1,4,58,93ohqui2qgqm8408viwmm1ken,1,33.5,80.8,2025-04-14T17:15:25.910Z,2025-04-14T17:15:29Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653339463,56,Back,5653339465,140,27.8,5653339471,213,2.93,5653339469,212,6.1,5653339467,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388275,65,1,1,5,2,93ohqui2qgqm8408viwmm1ken,1,24.4,79.1,2025-04-14T17:15:29.286Z,2025-04-14T17:15:32Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653339603,213,3.91,5653339593,140,19.8,5653339601,212,6.7,5653339597,141,72.3,5653339587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388297,66,1,1,5,5,93ohqui2qgqm8408viwmm1ken,1,19.5,72.3,2025-04-14T17:15:32.262Z,2025-04-14T17:15:34Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653339751,213,1.90,5653339747,141,88.1,5653339743,56,Back,5653339745,140,16.0,5653339749,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388341,67,1,1,5,7,93ohqui2qgqm8408viwmm1ken,1,15.6,88.1,2025-04-14T17:15:34.678Z,2025-04-14T17:15:39Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653340043,140,19.1,5653340045,141,80.8,5653340047,212,6.2,5653340041,56,Back,5653340049,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388355,68,1,1,5,12,93ohqui2qgqm8408viwmm1ken,1,11.7,86.9,2025-04-14T17:15:39.527Z,2025-04-14T17:15:41Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653340197,140,17.2,5653340199,141,91.7,5653340203,213,0.51,5653340201,212,6.6,5653340195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388441,69,1,1,5,14,93ohqui2qgqm8408viwmm1ken,1,15.7,89.7,2025-04-14T17:15:41.751Z,2025-04-14T17:16:00Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,1.0,5653340725,140,28.6,5653340723,56,Back,5653340729,212,13.9,5653340731,213,0.22,5653341119,210,13,5653340727,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388445,70,13,1,5,23,93ohqui2qgqm8408viwmm1ken,1,72.5,53.4,2025-04-14T17:15:50.528Z,2025-04-14T17:39:34Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653341125,29,,5653341137,230,98.5,5653340889,20,,5653340751,56,Center,5653431303,120,,5653431305,85,,5653341133,103,58.3,5653341135,215,,5653341139,231,49.8,5653340749,18,5653341131,102,47.2,5653341127,55,69,5653341655,22,,,,,,,,,,,,,,,,,,,
2801388457,49,5,1,5,25,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.4,57.6,2025-04-14T17:15:52.520Z,2025-04-14T17:38:32Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653340817,56,Back,5653340833,233,71,5653340819,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388451,71,5,1,5,25,93ohqui2qgqm8408viwmm1ken,0,101.4,42.4,2025-04-14T17:15:52.520Z,2025-04-14T17:15:56Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653340853,233,49,5653340783,346,,5653340781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388873,50,1,1,6,5,5mbo4f0vps12dr0fcvjn3wyp5,0,4.3,41.9,2025-04-14T17:16:32.637Z,2025-04-14T17:16:36Z,7gbgk4q4bxc1h7kcd0u96o9nt,K. Joelsson,,5653343119,56,Right,5653343127,213,5.86,5653343121,140,57.8,5653343129,1,,5653343117,124,,5653343123,141,4.9,5653343125,212,61.6,5653343133,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388857,72,44,1,6,6,93ohqui2qgqm8408viwmm1ken,1,41.8,92.5,2025-04-14T17:16:33.944Z,2025-04-14T17:18:49Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653343053,285,,5653343201,233,51,5653343051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388877,51,44,1,6,6,5mbo4f0vps12dr0fcvjn3wyp5,0,58.2,7.5,2025-04-14T17:16:33.945Z,2025-04-14T17:18:49Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653343221,233,72,5653343167,286,,5653343165,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388861,73,1,1,6,7,93ohqui2qgqm8408viwmm1ken,0,35.7,88.0,2025-04-14T17:16:34.282Z,2025-04-14T17:16:34Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653343071,56,Back,5653343079,213,6.07,5653343073,140,39.0,5653343075,141,86.9,5653343069,3,,5653343077,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388883,52,61,1,6,8,5mbo4f0vps12dr0fcvjn3wyp5,1,54.5,4.7,2025-04-14T17:16:35.338Z,2025-04-14T17:28:47Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653343183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388899,74,1,1,6,9,93ohqui2qgqm8408viwmm1ken,0,31.6,83.8,2025-04-14T17:16:36.330Z,2025-04-14T17:16:37Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653343275,3,,5653343279,140,40.2,5653343281,141,84.8,5653343277,56,Back,5653343285,213,0.08,5653343283,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388909,53,1,1,6,10,5mbo4f0vps12dr0fcvjn3wyp5,0,51.7,12.2,2025-04-14T17:16:37.227Z,2025-04-14T17:16:38Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653343331,3,,5653343339,212,7.7,5653343341,213,0.13,5653343335,140,59.0,5653343333,56,Right,5653343337,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388939,75,1,1,6,11,93ohqui2qgqm8408viwmm1ken,0,34.6,83.2,2025-04-14T17:16:38.106Z,2025-04-14T17:16:40Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653343497,1,,5653343487,140,66.3,5653343479,3,,5653343483,56,Center,5653343495,213,6.11,5653343493,212,33.8,5653343491,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801388959,76,43,1,6,15,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-14T17:16:42.710Z,2025-04-14T17:30:00Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653343633,56,Center,5653388645,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
