id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2805192207,32,1,1,3,23,4jg5vd59i24chckyua90dr1lg,1,83.7,90.0,2025-04-23T17:03:57.508Z,2025-04-23T17:03:59Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674401189,141,94.5,5674401193,213,0.95,5674401187,140,85.8,5674401185,56,Left,5674401191,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192235,33,1,1,3,24,4jg5vd59i24chckyua90dr1lg,1,86.1,95.1,2025-04-23T17:03:58.931Z,2025-04-23T17:04:00Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5674401315,141,86.0,5674401311,56,Left,5674401313,140,88.9,5674401319,213,5.16,5674401317,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192243,34,1,1,3,26,4jg5vd59i24chckyua90dr1lg,0,93.0,86.0,2025-04-23T17:04:00.628Z,2025-04-25T12:23:35Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674401353,56,Center,5674401349,2,,5674401357,141,52.2,5677279015,72,,5674401355,140,95.9,5674401361,213,4.84,5677279013,386,,5674401359,212,23.2,5677279011,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192289,24,1,1,3,28,1939bnru25svvgv15k2c7tw2y,1,4.3,41.9,2025-04-23T17:04:02.973Z,2025-04-23T17:04:04Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674401631,212,8.3,5674401629,141,32.1,5674401627,140,9.0,5674401633,213,5.35,5674401625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192307,26,1,1,3,30,1939bnru25svvgv15k2c7tw2y,0,9.0,32.1,2025-04-23T17:04:05.085Z,2025-04-23T17:40:29Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5674401761,212,23.1,5674401755,56,Back,5674401757,140,6.9,5674401763,213,4.62,5674401759,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192313,27,5,1,3,31,1939bnru25svvgv15k2c7tw2y,0,8.4,-1.6,2025-04-23T17:04:06.341Z,2025-04-23T17:04:10Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674401919,233,35,5674401797,347,,5674401795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192329,35,5,1,3,31,4jg5vd59i24chckyua90dr1lg,1,91.6,101.6,2025-04-23T17:04:06.341Z,2025-04-23T17:43:44Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5674401881,56,Left,5674401899,233,27,5674401883,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192441,36,1,1,3,41,4jg5vd59i24chckyua90dr1lg,1,89.2,100.0,2025-04-23T17:04:15.636Z,2025-04-23T17:04:19Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674402545,141,76.4,5674402551,1,,5674402539,107,,5674402549,213,4.01,5674402541,56,Center,5674402543,140,75.4,5674402547,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192449,37,1,1,3,45,4jg5vd59i24chckyua90dr1lg,1,74.9,73.6,2025-04-23T17:04:19.843Z,2025-04-23T17:04:21Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674402603,213,2.20,5674402599,141,79.7,5674402601,212,5.1,5674402595,56,Left,5674402597,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192469,38,1,1,3,46,4jg5vd59i24chckyua90dr1lg,1,71.2,79.4,2025-04-23T17:04:20.788Z,2025-04-23T17:04:23Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674402701,213,3.84,5674402695,140,49.9,5674402699,212,29.2,5674402693,56,Back,5674402697,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192479,39,1,1,3,48,4jg5vd59i24chckyua90dr1lg,1,49.9,51.9,2025-04-23T17:04:23.140Z,2025-04-23T17:04:24Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674402755,212,11.5,5674402751,140,52.3,5674402749,56,Center,5674402753,141,68.4,5674402757,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192511,40,1,1,3,49,4jg5vd59i24chckyua90dr1lg,1,52.3,68.5,2025-04-23T17:04:23.908Z,2025-04-23T17:04:28Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674402939,213,5.62,5674402933,140,59.1,5674402937,212,9.1,5674402935,141,60.3,5674402931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192539,41,1,1,3,53,4jg5vd59i24chckyua90dr1lg,1,56.9,61.7,2025-04-23T17:04:27.875Z,2025-04-23T17:04:30Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674403075,140,59.8,5674403079,212,25.2,5674403077,141,24.9,5674403081,213,4.83,5674403073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192557,42,1,1,3,56,4jg5vd59i24chckyua90dr1lg,1,60.3,20.6,2025-04-23T17:04:30.580Z,2025-04-23T17:04:32Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674403165,140,68.7,5674403169,212,8.8,5674403167,141,19.7,5674403171,213,6.21,5674403163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192569,43,1,1,3,58,4jg5vd59i24chckyua90dr1lg,1,68.8,19.7,2025-04-23T17:04:32.547Z,2025-04-23T17:04:35Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5674403241,141,19.7,5674403245,213,3.14,5674403237,56,Right,5674403239,140,57.8,5674403243,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192585,44,1,1,4,0,4jg5vd59i24chckyua90dr1lg,1,56.4,20.9,2025-04-23T17:04:34.948Z,2025-04-23T17:04:37Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674403359,56,Back,5674403367,213,2.59,5674403363,141,35.2,5674403361,140,41.5,5674403365,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192637,45,1,1,4,3,4jg5vd59i24chckyua90dr1lg,1,41.5,35.2,2025-04-23T17:04:37.716Z,2025-04-23T17:04:42Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674403717,141,7.4,5674403713,56,Right,5674403721,213,5.63,5674403719,212,31.2,5674403715,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192651,46,1,1,4,7,4jg5vd59i24chckyua90dr1lg,1,75.8,5.8,2025-04-23T17:04:42.260Z,2025-04-23T17:04:44Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5674403809,213,5.29,5674403803,140,77.7,5674403807,212,3.7,5674403805,141,1.3,5674403801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192689,47,1,1,4,9,4jg5vd59i24chckyua90dr1lg,1,75.8,3.8,2025-04-23T17:04:43.908Z,2025-04-23T17:04:48Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674404019,141,20.0,5674404023,213,1.94,5674404017,140,71.7,5674404015,56,Right,5674404021,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192707,48,1,1,4,14,4jg5vd59i24chckyua90dr1lg,1,71.7,21.2,2025-04-23T17:04:48.515Z,2025-04-23T17:04:51Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674404105,212,26.1,5674404099,56,Center,5674404103,141,58.2,5674404107,213,1.84,5674404101,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192737,49,1,1,4,16,4jg5vd59i24chckyua90dr1lg,1,65.0,62.1,2025-04-23T17:04:51.235Z,2025-04-23T17:04:54Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674404281,56,Center,5674404285,141,36.9,5674404283,140,64.6,5674404289,213,4.69,5674404287,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192785,50,1,1,4,20,4jg5vd59i24chckyua90dr1lg,1,64.6,36.9,2025-04-23T17:04:54.675Z,2025-04-23T17:05:13Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,1.0,,5674404519,212,15.6,5674404515,140,74.1,5674404513,56,Right,5674404517,141,19.2,5674405599,210,15,5674404521,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192793,51,15,1,4,22,4jg5vd59i24chckyua90dr1lg,1,78.4,25.6,2025-04-23T17:04:57.364Z,2025-04-25T12:25:45Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674404539,56,Center,5674405651,103,8.9,5674405645,55,50,5674404535,22,,5677282345,78,,5674405649,102,50.5,5674405655,146,98.4,5674405253,20,,5674405657,147,5674405653,215,,5674404537,18,5674405691,233,46.8,28,5674405643,29,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192805,28,10,1,4,23,1939bnru25svvgv15k2c7tw2y,1,1.7,53.6,2025-04-23T17:04:57.464Z,2025-04-25T12:26:27Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674404663,182,,5677283353,179,,5674405711,233,51,5674404705,177,,5674404665,56,Back,5677283355,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192813,29,52,1,4,25,1939bnru25svvgv15k2c7tw2y,1,2.2,52.4,2025-04-23T17:04:59.534Z,2025-04-25T12:26:31Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5677283389,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192909,30,1,1,4,33,1939bnru25svvgv15k2c7tw2y,1,8.5,52.8,2025-04-23T17:05:07.780Z,2025-04-23T17:05:09Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674405335,141,35.2,5674405329,123,,5674405339,213,4.67,5674405331,56,Back,5674405333,140,8.0,5674405337,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192927,31,1,1,4,35,1939bnru25svvgv15k2c7tw2y,1,8.0,35.2,2025-04-23T17:05:09.780Z,2025-04-23T17:05:11Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674405417,141,50.1,5674405413,56,Back,5674405421,213,2.04,5674405419,212,11.4,5674405415,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192963,32,1,1,4,36,1939bnru25svvgv15k2c7tw2y,1,3.1,50.1,2025-04-23T17:05:10.900Z,2025-04-23T17:05:13Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674405607,140,8.3,5674405613,213,1.23,5674405609,141,72.6,5674405611,212,16.2,5674405605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193035,33,1,1,4,39,1939bnru25svvgv15k2c7tw2y,1,6.9,75.4,2025-04-23T17:05:13.476Z,2025-04-23T17:05:20Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674406075,56,Back,5674406079,141,76.4,5674406083,213,0.03,5674406081,212,26.2,5674406077,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193045,34,1,1,4,45,1939bnru25svvgv15k2c7tw2y,0,44.7,50.1,2025-04-23T17:05:19.989Z,2025-04-23T17:05:21Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5674406155,141,50.9,5674406151,56,Center,5674406157,212,28.3,5674406153,140,71.6,5674406159,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193101,52,1,1,4,47,4jg5vd59i24chckyua90dr1lg,1,32.4,49.0,2025-04-23T17:05:22.325Z,2025-04-23T17:05:23Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674406415,213,5.59,5674406411,141,40.3,5674406409,140,39.2,5674406413,212,9.3,5674406407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193123,54,1,1,4,49,4jg5vd59i24chckyua90dr1lg,1,39.2,40.3,2025-04-23T17:05:24.126Z,2025-04-23T17:05:25Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674406509,140,41.5,5674406513,212,8.6,5674406507,56,Back,5674406515,213,5.00,5674406511,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193135,55,1,1,4,50,4jg5vd59i24chckyua90dr1lg,1,41.5,28.2,2025-04-23T17:05:25.172Z,2025-04-23T17:05:26Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5674406573,212,18.1,5674406571,141,54.5,5674406575,213,1.72,5674406569,140,39.0,5674406567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193169,56,1,1,4,51,4jg5vd59i24chckyua90dr1lg,1,39.0,54.5,2025-04-23T17:05:26.308Z,2025-04-23T17:05:31Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674406811,140,18.5,5674406813,141,68.4,5674406817,213,2.73,5674406815,212,23.5,5674406809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193185,57,1,1,4,57,4jg5vd59i24chckyua90dr1lg,1,18.5,68.4,2025-04-23T17:05:31.412Z,2025-04-23T17:05:33Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674406915,141,50.7,5674406911,56,Back,5674406917,212,15.4,5674406913,140,9.3,5674406919,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193221,58,1,1,4,59,4jg5vd59i24chckyua90dr1lg,1,9.7,47.2,2025-04-23T17:05:33.508Z,2025-04-23T17:05:38Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674407161,213,5.07,5674407155,140,15.0,5674407157,141,25.6,5674407159,212,15.7,5674407153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193257,59,1,1,5,4,4jg5vd59i24chckyua90dr1lg,1,23.6,27.6,2025-04-23T17:05:38.403Z,2025-04-23T17:05:41Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674407337,213,5.35,5674407333,141,4.7,5674407331,140,34.6,5674407329,56,Back,5674407335,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193287,60,1,1,5,6,4jg5vd59i24chckyua90dr1lg,1,34.6,4.7,2025-04-23T17:05:40.931Z,2025-04-23T17:05:42Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674407503,140,55.2,5674407507,212,21.6,5674407501,56,Right,5674407505,141,4.3,5674407511,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193341,61,1,1,5,8,4jg5vd59i24chckyua90dr1lg,1,55.4,7.0,2025-04-23T17:05:42.836Z,2025-04-23T17:05:46Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674407789,140,41.5,5674407795,213,2.45,5674407793,212,19.0,5674407787,56,Back,5674407791,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193381,62,1,1,5,12,4jg5vd59i24chckyua90dr1lg,1,41.8,23.4,2025-04-23T17:05:47.076Z,2025-04-23T17:20:06Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674408013,196,,5674408017,56,Left,5674408037,1,,5674408033,213,1.07,5674408021,140,66.0,5674408029,212,53.3,5674408009,155,,5674408025,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193439,63,1,1,5,16,4jg5vd59i24chckyua90dr1lg,1,73.2,84.4,2025-04-23T17:05:50.884Z,2025-04-23T17:05:54Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674408337,140,82.7,5674408341,212,22.4,5674408343,213,5.17,5674408339,141,54.9,5674408335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193447,64,50,1,5,19,4jg5vd59i24chckyua90dr1lg,1,81.3,58.1,2025-04-23T17:05:53.546Z,2025-04-23T17:50:15Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5674408391,56,Center,5674468683,233,137,5674408393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805203847,137,7,1,5,19,1939bnru25svvgv15k2c7tw2y,1,18.7,41.9,2025-04-23T17:05:53.547Z,2025-04-25T12:27:52Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674468647,56,Back,5674468649,285,,5674468667,233,64,5677284617,384,,5677284619,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193465,35,12,1,5,20,1939bnru25svvgv15k2c7tw2y,1,24.3,43.3,2025-04-23T17:05:54.868Z,2025-04-23T17:21:01Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674408467,212,16.1,5674408463,140,39.2,5674408469,213,0.23,5674408461,56,Back,5674408465,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193529,65,1,1,5,22,4jg5vd59i24chckyua90dr1lg,1,75.1,62.9,2025-04-23T17:05:57.380Z,2025-04-23T17:21:14Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674408811,213,0.21,5674408805,140,90.5,5674408807,141,67.9,5674408803,56,Center,5674408809,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193535,66,1,1,5,25,4jg5vd59i24chckyua90dr1lg,0,92.4,67.9,2025-04-23T17:05:59.668Z,2025-04-23T17:06:00Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5674408835,56,Center,5674408847,213,4.84,5674408841,141,48.4,5674408845,212,13.4,5674408837,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193687,36,12,1,5,25,1939bnru25svvgv15k2c7tw2y,1,3.5,51.0,2025-04-23T17:06:00.380Z,2025-04-23T17:06:15Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674409781,212,21.1,5674409779,141,20.0,5674409771,56,Back,5674409775,140,3.4,5674409783,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193629,67,1,1,5,32,4jg5vd59i24chckyua90dr1lg,1,84.1,92.3,2025-04-23T17:06:07.251Z,2025-04-23T17:06:09Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674409365,141,84.4,5674409361,56,Left,5674409367,212,8.9,5674409369,213,3.79,5674409363,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193653,68,1,1,5,34,4jg5vd59i24chckyua90dr1lg,1,77.4,84.4,2025-04-23T17:06:09.204Z,2025-04-23T17:06:12Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5674409553,213,4.87,5674409549,141,64.0,5674409545,56,Center,5674409551,212,14.0,5674409547,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193673,69,1,1,5,37,4jg5vd59i24chckyua90dr1lg,1,79.5,64.0,2025-04-23T17:06:12.100Z,2025-04-23T17:06:14Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674409677,212,16.8,5674409679,213,0.01,5674409673,140,95.5,5674409671,56,Center,5674409675,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193681,70,1,1,5,39,4jg5vd59i24chckyua90dr1lg,0,99.7,69.1,2025-04-23T17:06:13.404Z,2025-04-23T17:21:35Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5674409737,140,97.3,5674409741,212,7.1,5674409739,141,59.3,5674409743,213,4.35,5674409735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193693,37,43,1,5,40,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-23T17:06:15.396Z,2025-04-23T17:22:02Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674409807,56,Back,5674473213,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193703,38,43,1,5,41,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-23T17:06:16.245Z,2025-04-23T17:06:55Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674412307,144,5,5674409863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193707,71,43,1,5,41,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-23T17:06:16.308Z,2025-04-23T17:06:48Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5674409907,56,Center,5674411787,144,6,5674409909,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194245,45,4,1,5,42,1939bnru25svvgv15k2c7tw2y,1,7.0,60.4,2025-04-23T17:06:16.692Z,2025-04-23T17:23:09Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674474751,295,,5674474545,13,,5674474547,56,Back,5674474571,233,72,5674474549,152,,5674474553,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193983,72,4,1,5,42,4jg5vd59i24chckyua90dr1lg,0,93.0,39.6,2025-04-23T17:06:16.693Z,2025-04-23T17:23:12Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5674411595,56,Center,5674411601,286,,5674411597,152,,5674474585,233,45,5674411593,13,,5674474929,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194037,39,43,1,6,10,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-23T17:06:44.581Z,2025-04-23T17:22:04Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674411749,212,9.2,5674411751,213,4.29,5674411745,140,5.0,5674411743,56,Back,5674473409,144,1,5674411747,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194251,46,1,1,6,11,1939bnru25svvgv15k2c7tw2y,1,7.5,63.4,2025-04-23T17:06:45.900Z,2025-04-23T17:23:24Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674478111,56,Back,5674478121,212,8.7,5674478217,152,,5674478123,213,4.62,5674478115,140,6.7,5674478215,5,,5674478119,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194053,40,1,1,6,12,1939bnru25svvgv15k2c7tw2y,1,4.7,47.5,2025-04-23T17:06:47.397Z,2025-04-23T17:06:50Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674411895,141,31.8,5674411899,213,5.39,5674411891,56,Back,5674411893,140,12.9,5674411897,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194091,41,1,1,6,15,1939bnru25svvgv15k2c7tw2y,1,13.1,30.3,2025-04-23T17:06:50.005Z,2025-04-23T17:06:52Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674412105,56,Back,5674412115,213,6.26,5674412111,212,20.0,5674412109,141,29.7,5674412107,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194113,42,1,1,6,18,1939bnru25svvgv15k2c7tw2y,1,32.1,29.7,2025-04-23T17:06:52.741Z,2025-04-23T17:23:47Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5674412221,141,27.9,5674412217,56,Back,5674412223,212,5.0,5674412225,213,3.39,5674412219,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194157,43,1,1,6,21,1939bnru25svvgv15k2c7tw2y,0,27.5,27.9,2025-04-23T17:06:56.052Z,2025-04-23T17:23:56Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674412443,213,5.80,5674412435,140,46.8,5674412441,212,22.9,5674412439,141,12.3,5674412433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805194193,73,1,1,6,24,4jg5vd59i24chckyua90dr1lg,0,39.2,89.3,2025-04-23T17:06:58.884Z,2025-04-23T17:06:59Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674412629,1,,5674412619,56,Center,5674412625,212,39.0,5674412623,141,73.9,5674412617,155,,5674412627,213,6.01,5674412621,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
