id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/9/value,qualifier/15/value
2815028735,29,1,1,2,57,spvvjmk37iid7hsky9g3nce7,1,66.1,25.6,2025-05-15T17:03:31.124Z,2025-05-15T17:19:11Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728751621,140,53.2,5728751623,141,41.0,5728751619,56,Center,5728751625,212,17.1,5728751627,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028763,30,1,1,2,59,spvvjmk37iid7hsky9g3nce7,1,54.0,39.2,2025-05-15T17:03:32.454Z,2025-05-15T17:03:36Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728751765,56,Center,5728751769,141,22.2,5728751767,140,55.8,5728751771,212,11.7,5728751773,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028797,31,1,1,3,2,spvvjmk37iid7hsky9g3nce7,1,57.1,16.5,2025-05-15T17:03:35.974Z,2025-05-15T17:19:14Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728751973,212,4.7,5728751971,141,10.6,5728751967,56,Right,5728751975,213,4.15,5728751969,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028777,27,83,1,3,4,czkf5t3ai00ghwbga03i5aqxw,0,36.9,92.9,2025-05-15T17:03:37.980Z,2025-05-15T17:18:52Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728751995,399,9hg51o20uf6u2bjgshjax9soa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028799,32,1,1,3,8,spvvjmk37iid7hsky9g3nce7,1,40.6,9.2,2025-05-15T17:03:41.350Z,2025-05-15T17:19:36Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728751987,213,2.23,5728751979,56,Back,5728751981,140,22.7,5728751983,141,44.9,5728751985,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028831,33,1,1,3,11,spvvjmk37iid7hsky9g3nce7,1,23.6,48.8,2025-05-15T17:03:45.013Z,2025-05-15T17:03:48Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5728752209,141,62.7,5728752211,212,10.7,5728752213,213,1.09,5728752207,140,28.3,5728752205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028851,34,1,1,3,16,spvvjmk37iid7hsky9g3nce7,1,32.4,64.6,2025-05-15T17:03:50.069Z,2025-05-15T17:03:54Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728752351,212,7.8,5728752349,141,69.4,5728752353,213,0.43,5728752347,140,39.1,5728752345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028865,35,1,1,3,20,spvvjmk37iid7hsky9g3nce7,1,34.7,64.9,2025-05-15T17:03:54.180Z,2025-05-15T17:03:56Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728752419,140,35.4,5728752425,213,1.51,5728752417,56,Back,5728752423,212,13.1,5728752421,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028875,36,1,1,3,22,spvvjmk37iid7hsky9g3nce7,1,36.1,80.9,2025-05-15T17:03:56.005Z,2025-05-15T17:03:57Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728752477,212,12.0,5728752473,140,47.1,5728752471,56,Back,5728752475,141,85.9,5728752479,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028889,37,1,1,3,24,spvvjmk37iid7hsky9g3nce7,1,44.8,90.0,2025-05-15T17:03:57.317Z,2025-05-15T17:04:00Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728752561,213,3.64,5728752555,140,30.1,5728752559,212,17.6,5728752553,56,Back,5728752557,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028909,38,1,1,3,26,spvvjmk37iid7hsky9g3nce7,1,28.4,77.2,2025-05-15T17:04:00.261Z,2025-05-15T17:04:03Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728752649,56,Back,5728752651,140,21.1,5728752653,141,62.4,5728752657,213,4.06,5728752655,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028929,39,1,1,3,29,spvvjmk37iid7hsky9g3nce7,1,22.3,62.1,2025-05-15T17:04:03.029Z,2025-05-15T17:04:05Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728752747,212,10.7,5728752741,56,Back,5728752743,140,31.9,5728752745,141,67.3,5728752749,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028947,40,1,1,3,31,spvvjmk37iid7hsky9g3nce7,1,30.5,67.6,2025-05-15T17:04:04.900Z,2025-05-15T17:04:06Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728752853,56,Back,5728752859,212,14.0,5728752861,213,1.21,5728752855,140,35.2,5728752857,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028981,41,1,1,3,32,spvvjmk37iid7hsky9g3nce7,1,35.0,86.8,2025-05-15T17:04:06.277Z,2025-05-15T17:04:11Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728753067,56,Back,5728753075,213,4.49,5728753071,141,62.7,5728753073,212,16.8,5728753069,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028985,42,1,1,3,37,spvvjmk37iid7hsky9g3nce7,0,36.2,71.2,2025-05-15T17:04:11.094Z,2025-05-15T17:04:11Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728753089,141,73.5,5728753087,140,39.9,5728753085,56,Back,5728753083,155,,5728753093,213,0.38,5728753091,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028995,28,61,1,3,39,czkf5t3ai00ghwbga03i5aqxw,1,58.1,24.6,2025-05-15T17:04:12.942Z,2025-05-15T17:20:56Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728753155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028997,43,43,1,3,40,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-15T17:04:13.525Z,2025-05-15T17:21:24Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728753159,56,Left,5728793521,144,50,5728753161,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029009,29,61,1,3,40,czkf5t3ai00ghwbga03i5aqxw,0,19.4,10.0,2025-05-15T17:04:13.526Z,2025-05-15T17:21:21Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728753233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029025,44,1,1,3,43,spvvjmk37iid7hsky9g3nce7,0,82.6,85.7,2025-05-15T17:04:17.094Z,2025-05-15T17:04:18Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728753335,140,87.8,5728753339,212,24.5,5728753331,155,,5728753333,56,Center,5728753337,141,50.6,5728753341,213,4.94,5728753329,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029049,30,12,1,3,45,czkf5t3ai00ghwbga03i5aqxw,1,10.7,50.1,2025-05-15T17:04:18.606Z,2025-05-15T17:04:23Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728753509,141,46.1,5728753505,56,Back,5728753513,213,6.08,5728753507,140,23.1,5728753511,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029051,31,50,1,3,49,czkf5t3ai00ghwbga03i5aqxw,1,28.6,40.3,2025-05-15T17:04:22.862Z,2025-05-15T17:22:04Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5728753609,233,45,5728753515,56,Back,5728753517,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029063,45,7,1,3,49,spvvjmk37iid7hsky9g3nce7,0,71.4,59.7,2025-05-15T17:04:22.863Z,2025-05-15T17:04:28Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728753605,286,,5728753601,233,31,5728753585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815036591,200,61,1,3,50,czkf5t3ai00ghwbga03i5aqxw,1,27.5,47.7,2025-05-15T17:04:23.406Z,2025-05-15T17:22:41Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5728797081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029071,32,4,1,3,52,czkf5t3ai00ghwbga03i5aqxw,1,31.2,27.6,2025-05-15T17:04:26.093Z,2025-05-15T17:26:41Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728753651,285,,5728753647,152,,5728753643,13,,5728753735,233,46,5728753649,265,,5728753645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029087,46,4,1,3,52,spvvjmk37iid7hsky9g3nce7,0,68.8,72.4,2025-05-15T17:04:26.094Z,2025-05-15T17:26:41Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728753743,233,32,5728753729,152,,5728753725,13,,5728753727,56,Center,5728753731,265,,5728753733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029187,33,1,1,4,12,czkf5t3ai00ghwbga03i5aqxw,1,29.8,26.1,2025-05-15T17:04:45.453Z,2025-05-15T17:04:47Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728754369,141,60.3,5728754365,56,Back,5728754363,152,,5728754361,5,,5728754367,140,26.4,5728754373,213,1.72,5728754371,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029215,34,1,1,4,14,czkf5t3ai00ghwbga03i5aqxw,1,26.9,63.1,2025-05-15T17:04:47.645Z,2025-05-15T17:04:51Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728754557,212,25.3,5728754559,213,4.93,5728754555,141,26.8,5728754553,140,32.0,5728754551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029257,35,1,1,4,18,czkf5t3ai00ghwbga03i5aqxw,1,32.5,25.3,2025-05-15T17:04:51.757Z,2025-05-15T17:04:58Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728754837,213,2.15,5728754835,212,16.4,5728754829,56,Back,5728754831,140,23.9,5728754833,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029305,36,1,1,4,24,czkf5t3ai00ghwbga03i5aqxw,1,29.0,49.4,2025-05-15T17:04:58.238Z,2025-05-15T17:05:05Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728755131,1,,5728755127,212,74.4,5728755119,155,,5728755123,140,97.9,5728755121,56,Center,5728755129,213,0.23,5728755125,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029309,37,61,1,4,31,czkf5t3ai00ghwbga03i5aqxw,1,97.9,74.8,2025-05-15T17:05:04.703Z,2025-05-15T17:05:11Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5728755159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029323,38,5,1,4,32,czkf5t3ai00ghwbga03i5aqxw,0,90.9,101.2,2025-05-15T17:05:05.655Z,2025-05-15T17:26:35Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5728755213,347,,5728755211,56,Left,5728755241,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029313,47,5,1,4,32,spvvjmk37iid7hsky9g3nce7,1,9.1,-1.2,2025-05-15T17:05:05.655Z,2025-05-15T17:26:35Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728755219,233,38,5728755171,347,,5728755169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029483,48,1,1,4,56,spvvjmk37iid7hsky9g3nce7,1,14.7,0.0,2025-05-15T17:05:29.733Z,2025-05-15T17:05:32Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5728756109,141,36.6,5728756111,212,26.2,5728756113,213,1.56,5728756105,56,Back,5728756115,1,,5728756103,107,,5728756107,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029491,49,1,1,4,59,spvvjmk37iid7hsky9g3nce7,1,31.2,32.2,2025-05-15T17:05:32.614Z,2025-05-15T17:05:34Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5728756153,213,3.89,5728756149,141,23.7,5728756151,212,8.5,5728756145,56,Back,5728756147,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029517,50,1,1,5,0,spvvjmk37iid7hsky9g3nce7,1,25.3,23.7,2025-05-15T17:05:33.974Z,2025-05-15T17:05:38Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728756299,213,1.23,5728756289,155,,5728756297,212,25.8,5728756295,141,59.4,5728756291,56,Back,5728756293,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029543,51,1,1,5,5,spvvjmk37iid7hsky9g3nce7,1,54.0,68.2,2025-05-15T17:05:38.662Z,2025-05-15T17:05:42Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728756427,212,20.9,5728756423,140,72.7,5728756421,56,Center,5728756429,213,5.94,5728756425,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029549,52,4,1,5,8,spvvjmk37iid7hsky9g3nce7,1,66.0,61.8,2025-05-15T17:05:42.278Z,2025-05-15T17:05:47Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5728756555,152,,5728756557,286,,5728756569,233,39,5728756553,56,Center,5728756551,295,,5728756549,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029555,39,4,1,5,8,czkf5t3ai00ghwbga03i5aqxw,0,34.0,38.2,2025-05-15T17:05:42.279Z,2025-05-15T17:05:48Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728756529,295,,5728756575,233,52,5728756535,285,,5728756527,13,,5728756533,152,,5728756531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029685,53,1,1,5,29,spvvjmk37iid7hsky9g3nce7,0,64.2,60.9,2025-05-15T17:06:03.158Z,2025-05-15T17:06:04Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728757271,140,78.9,5728757273,141,24.1,5728757275,212,29.4,5728757267,152,,5728757263,5,,5728757277,213,5.27,5728757265,155,,5728757269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029701,40,44,1,5,33,czkf5t3ai00ghwbga03i5aqxw,1,20.6,70.8,2025-05-15T17:06:06.365Z,2025-05-15T18:43:58Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5728757375,285,,5728757377,233,54,5728757373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029695,54,44,1,5,33,spvvjmk37iid7hsky9g3nce7,0,79.4,29.2,2025-05-15T17:06:06.366Z,2025-05-15T18:43:58Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5728757353,56,Center,5728757381,233,40,5728757355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029709,41,12,1,5,33,czkf5t3ai00ghwbga03i5aqxw,1,15.8,66.3,2025-05-15T17:06:07.007Z,2025-05-15T17:06:08Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5728757409,56,Back,5728757413,141,77.2,5728757411,140,19.9,5728757415,212,8.6,5728757417,213,1.04,5728757419,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029719,42,12,1,5,35,czkf5t3ai00ghwbga03i5aqxw,1,20.5,72.1,2025-05-15T17:06:08.879Z,2025-05-15T17:24:26Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5728757443,140,37.6,5728757441,56,Back,5728757463,15,,5728757449,213,6.00,5728757445,141,64.3,5728757447,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029759,55,1,1,5,37,spvvjmk37iid7hsky9g3nce7,1,60.4,33.4,2025-05-15T17:06:10.870Z,2025-05-15T17:24:40Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728757621,140,24.1,5728757623,141,71.7,5728757625,212,46.2,5728757629,1,,5728757617,155,,5728757619,56,Back,5728757627,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029779,56,1,1,5,41,spvvjmk37iid7hsky9g3nce7,1,22.3,68.8,2025-05-15T17:06:14.486Z,2025-05-15T17:06:33Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728757785,56,Back,5728757797,212,16.1,5728757789,140,8.4,5728757801,213,3.58,5728757793,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029787,57,1,1,5,45,spvvjmk37iid7hsky9g3nce7,1,7.4,60.3,2025-05-15T17:06:18.886Z,2025-05-15T17:06:19Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5728757813,56,Back,5728757821,141,65.4,5728757825,212,16.0,5728757827,213,0.22,5728757817,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029795,58,1,1,5,46,spvvjmk37iid7hsky9g3nce7,1,22.3,65.4,2025-05-15T17:06:19.653Z,2025-05-15T17:06:21Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728757883,56,Back,5728757891,213,1.91,5728757889,212,15.0,5728757885,140,17.6,5728757887,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029809,59,1,1,5,48,spvvjmk37iid7hsky9g3nce7,1,13.8,82.9,2025-05-15T17:06:21.733Z,2025-05-15T17:06:24Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728757941,56,Back,5728757943,140,4.1,5728757949,213,4.21,5728757947,212,21.1,5728757945,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029823,60,1,1,5,50,spvvjmk37iid7hsky9g3nce7,1,3.8,57.3,2025-05-15T17:06:24.102Z,2025-05-15T17:06:26Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5728758053,213,1.52,5728758051,212,18.9,5728758049,141,85.0,5728758045,56,Back,5728758047,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029851,61,1,1,5,53,spvvjmk37iid7hsky9g3nce7,0,3.5,88.0,2025-05-15T17:06:26.502Z,2025-05-15T17:06:29Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728758231,213,5.74,5728758233,1,,5728758227,141,47.8,5728758223,56,Back,5728758221,155,,5728758229,212,53.1,5728758225,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029883,44,1,1,5,58,czkf5t3ai00ghwbga03i5aqxw,1,52.6,56.3,2025-05-15T17:06:32.222Z,2025-05-15T17:06:34Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5728758405,212,18.6,5728758407,213,4.44,5728758403,141,30.0,5728758399,56,Back,5728758401,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029901,45,1,1,6,0,czkf5t3ai00ghwbga03i5aqxw,1,47.2,28.3,2025-05-15T17:06:34.157Z,2025-05-15T17:06:36Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728758527,56,Right,5728758535,213,5.20,5728758531,141,5.0,5728758533,212,17.9,5728758529,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029939,46,1,1,6,2,czkf5t3ai00ghwbga03i5aqxw,1,55.4,4.9,2025-05-15T17:06:36.141Z,2025-05-15T17:06:39Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728758677,212,16.6,5728758673,140,58.6,5728758671,56,Center,5728758679,213,1.37,5728758675,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029953,47,1,1,6,6,czkf5t3ai00ghwbga03i5aqxw,1,59.1,26.1,2025-05-15T17:06:39.597Z,2025-05-15T17:07:03Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728758759,141,7.1,5728758761,212,13.8,5728758763,213,4.35,5728758755,56,Right,5728758757,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029997,48,1,1,6,8,czkf5t3ai00ghwbga03i5aqxw,1,54.4,7.1,2025-05-15T17:06:42.285Z,2025-05-15T17:06:45Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728758929,213,2.61,5728758925,141,30.0,5728758923,140,29.0,5728758921,56,Back,5728758927,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030009,49,1,1,6,13,czkf5t3ai00ghwbga03i5aqxw,1,27.6,27.7,2025-05-15T17:06:46.765Z,2025-05-15T17:06:47Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728758997,212,16.7,5728758991,56,Back,5728758993,140,24.9,5728758995,141,51.9,5728758999,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030025,50,1,1,6,14,czkf5t3ai00ghwbga03i5aqxw,1,25.1,53.4,2025-05-15T17:06:47.838Z,2025-05-15T17:06:51Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728759077,56,Back,5728759085,213,1.35,5728759083,212,21.5,5728759081,141,84.2,5728759079,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030035,51,1,1,6,17,czkf5t3ai00ghwbga03i5aqxw,1,29.6,88.1,2025-05-15T17:06:51.070Z,2025-05-15T17:06:52Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728759121,56,Back,5728759123,140,41.4,5728759129,213,0.40,5728759125,141,95.9,5728759127,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030055,52,1,1,6,18,czkf5t3ai00ghwbga03i5aqxw,1,41.4,95.9,2025-05-15T17:06:52.012Z,2025-05-15T17:06:55Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5728759229,56,Back,5728759235,212,10.8,5728759237,213,3.44,5728759231,140,31.6,5728759233,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030101,53,1,1,6,21,czkf5t3ai00ghwbga03i5aqxw,1,25.3,83.0,2025-05-15T17:06:55.135Z,2025-05-15T17:07:01Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728759473,212,26.6,5728759471,141,45.5,5728759467,56,Back,5728759475,213,4.42,5728759469,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030145,54,1,1,6,30,czkf5t3ai00ghwbga03i5aqxw,1,24.6,48.1,2025-05-15T17:07:04.126Z,2025-05-15T17:07:06Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728759697,56,Back,5728759699,140,29.6,5728759705,213,1.26,5728759701,141,72.0,5728759703,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030191,55,1,1,6,33,czkf5t3ai00ghwbga03i5aqxw,1,28.1,71.5,2025-05-15T17:07:06.333Z,2025-05-15T17:07:13Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728759945,141,49.4,5728759949,213,4.06,5728759941,56,Back,5728759943,140,17.1,5728759947,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030193,56,1,1,6,39,czkf5t3ai00ghwbga03i5aqxw,0,22.8,57.9,2025-05-15T17:07:13.246Z,2025-05-15T17:07:14Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728759963,213,6.23,5728759955,56,Center,5728759961,212,53.2,5728759959,141,53.7,5728759965,1,,5728759953,155,,5728759957,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030195,62,59,1,6,40,spvvjmk37iid7hsky9g3nce7,1,21.2,47.2,2025-05-15T17:07:13.398Z,2025-05-15T17:07:15Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5728759985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030213,63,12,1,6,41,spvvjmk37iid7hsky9g3nce7,1,16.3,46.3,2025-05-15T17:07:14.967Z,2025-05-15T17:07:17Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5728760073,141,11.6,5728760081,213,4.73,5728760077,212,23.6,5728760065,56,Back,5728760069,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030215,64,12,1,6,44,spvvjmk37iid7hsky9g3nce7,1,23.3,7.6,2025-05-15T17:07:17.333Z,2025-05-15T17:07:19Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728760091,140,29.4,5728760093,141,0.0,5728760097,213,5.49,5728760089,56,Back,5728760095,212,9.1,5728760099,15,,5728760137,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
