id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2814693661,28,1,1,3,1,33hzf6j2rd9r50g2n4agsytkd,1,55.5,73.5,2025-05-14T17:03:56.655Z,2025-05-14T17:03:57Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5726852011,213,2.28,5726852001,155,,5726852007,141,95.4,5726852005,140,43.4,5726852009,212,19.6,5726852003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693673,29,1,1,3,3,33hzf6j2rd9r50g2n4agsytkd,1,43.4,95.4,2025-05-14T17:03:57.845Z,2025-05-14T17:03:58Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5726852057,140,30.2,5726852067,213,3.83,5726852061,141,78.5,5726852053,56,Back,5726852063,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693719,30,1,1,3,3,33hzf6j2rd9r50g2n4agsytkd,1,30.2,78.5,2025-05-14T17:03:58.749Z,2025-05-14T17:04:03Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5726852321,213,4.00,5726852315,140,18.4,5726852319,212,18.9,5726852313,56,Back,5726852317,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693731,31,1,1,3,8,33hzf6j2rd9r50g2n4agsytkd,0,22.2,54.6,2025-05-14T17:04:03.629Z,2025-05-14T17:11:23Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5726868401,157,,5726852399,56,Center,5726852405,212,53.7,5726852409,1,,5726852407,213,0.14,5726852403,141,65.8,5726852401,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693745,36,44,1,3,10,6i936isoyj6d0uuxdj537uc97,1,29.0,30.8,2025-05-14T17:04:05.459Z,2025-05-14T19:02:10Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726852457,285,,5726852455,56,Back,5726852483,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693735,32,44,1,3,10,33hzf6j2rd9r50g2n4agsytkd,0,71.0,69.2,2025-05-14T17:04:05.460Z,2025-05-14T19:02:11Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5726852427,286,,5726852425,56,Center,5726852503,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693761,37,12,1,3,11,6i936isoyj6d0uuxdj537uc97,1,27.2,27.1,2025-05-14T17:04:06.355Z,2025-05-14T17:11:05Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726852549,213,4.99,5726852545,141,2.9,5726852555,15,,5726852541,56,Back,5726852543,140,31.7,5726852547,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693781,38,1,1,3,15,6i936isoyj6d0uuxdj537uc97,0,31.7,2.9,2025-05-14T17:04:09.954Z,2025-05-14T17:04:11Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5726852649,212,43.4,5726852645,140,69.9,5726852641,157,,5726852653,1,,5726852651,213,0.39,5726852643,56,Center,5726852647,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693813,33,1,1,3,17,33hzf6j2rd9r50g2n4agsytkd,1,34.9,71.1,2025-05-14T17:04:12.109Z,2025-05-14T17:04:14Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5726852791,141,79.9,5726852781,3,,5726852793,212,6.5,5726852795,213,1.17,5726852789,140,37.3,5726852785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693823,34,1,1,3,19,33hzf6j2rd9r50g2n4agsytkd,1,37.2,79.9,2025-05-14T17:04:14.165Z,2025-05-14T17:04:15Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5726852871,212,15.7,5726852865,56,Back,5726852869,141,96.9,5726852873,213,0.83,5726852867,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693833,35,1,1,3,20,33hzf6j2rd9r50g2n4agsytkd,1,47.3,96.9,2025-05-14T17:04:15.557Z,2025-05-14T17:04:17Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5726852961,56,Left,5726852967,212,9.1,5726852969,213,5.43,5726852965,141,86.8,5726852963,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693863,36,1,1,3,22,33hzf6j2rd9r50g2n4agsytkd,1,54.3,84.8,2025-05-14T17:04:16.870Z,2025-05-14T17:04:20Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5726853131,140,68.2,5726853135,141,78.4,5726853139,212,15.2,5726853143,213,5.99,5726853127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693865,37,50,1,3,25,33hzf6j2rd9r50g2n4agsytkd,1,66.2,81.4,2025-05-14T17:04:20.350Z,2025-05-14T18:03:17Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5726853151,286,,5726853149,56,Left,5726853237,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693871,39,7,1,3,25,6i936isoyj6d0uuxdj537uc97,1,33.8,18.6,2025-05-14T17:04:20.351Z,2025-05-14T18:03:17Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5726853219,233,37,5726853171,285,,5726853169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693925,41,1,1,3,27,6i936isoyj6d0uuxdj537uc97,1,32.5,18.6,2025-05-14T17:04:21.939Z,2025-05-14T17:04:28Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5726853433,212,26.7,5726853427,56,Back,5726853435,213,2.57,5726853431,141,39.8,5726853429,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693941,42,1,1,3,33,6i936isoyj6d0uuxdj537uc97,1,10.0,37.4,2025-05-14T17:04:28.354Z,2025-05-14T17:04:30Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5726853553,213,4.78,5726853547,140,11.0,5726853551,212,15.7,5726853545,56,Back,5726853549,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693985,43,1,1,3,35,6i936isoyj6d0uuxdj537uc97,1,11.0,14.4,2025-05-14T17:04:30.290Z,2025-05-14T17:04:37Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726853761,213,5.70,5726853757,141,2.5,5726853759,212,14.8,5726853755,140,22.8,5726853753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693981,38,83,1,3,42,33hzf6j2rd9r50g2n4agsytkd,0,65.4,94.5,2025-05-14T17:04:37.165Z,2025-05-14T17:04:40Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5726853859,399,9uumw2ntt4397bee2p3m2qdt6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693991,44,1,1,3,42,6i936isoyj6d0uuxdj537uc97,0,34.4,3.8,2025-05-14T17:04:37.651Z,2025-05-14T17:04:38Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5726853789,212,3.9,5726853785,140,38.0,5726853787,141,5.2,5726853791,213,0.25,5726853783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814693995,39,61,1,3,43,33hzf6j2rd9r50g2n4agsytkd,1,65.1,94.7,2025-05-14T17:04:38.396Z,2025-05-14T17:04:38Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5726853793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694011,40,1,1,3,44,33hzf6j2rd9r50g2n4agsytkd,1,41.2,93.0,2025-05-14T17:04:39.301Z,2025-05-14T17:14:19Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5726853889,141,92.9,5726853885,56,Left,5726853893,213,6.28,5726853887,140,58.8,5726853891,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694013,41,61,1,3,45,33hzf6j2rd9r50g2n4agsytkd,0,58.8,92.9,2025-05-14T17:04:40.262Z,2025-05-14T17:14:16Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5726853901,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694021,45,1,1,3,46,6i936isoyj6d0uuxdj537uc97,1,49.1,23.6,2025-05-14T17:04:40.963Z,2025-05-14T17:04:43Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726853945,140,63.2,5726853949,212,18.6,5726853943,56,Right,5726853947,141,7.0,5726853951,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694029,46,1,1,3,48,6i936isoyj6d0uuxdj537uc97,1,64.2,7.3,2025-05-14T17:04:43.107Z,2025-05-14T17:04:44Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5726853995,140,45.5,5726853999,212,21.6,5726853993,56,Back,5726854001,213,2.71,5726853997,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694035,47,1,1,3,49,6i936isoyj6d0uuxdj537uc97,0,45.3,20.9,2025-05-14T17:04:44.465Z,2025-05-14T17:04:45Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726854027,56,Center,5726854031,141,40.9,5726854033,212,15.9,5726854035,213,1.02,5726854029,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694041,42,61,1,3,51,33hzf6j2rd9r50g2n4agsytkd,0,28.0,72.9,2025-05-14T17:04:46.262Z,2025-05-14T17:04:46Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5726854051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694083,48,1,1,3,52,6i936isoyj6d0uuxdj537uc97,1,60.1,20.7,2025-05-14T17:04:47.523Z,2025-05-14T17:04:50Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5726854267,56,Right,5726854271,141,4.6,5726854275,213,4.61,5726854269,140,59.0,5726854273,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694071,43,45,1,3,54,33hzf6j2rd9r50g2n4agsytkd,0,37.8,96.9,2025-05-14T17:04:49.741Z,2025-05-14T19:02:06Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5726854223,285,,5726854347,233,49,5726854219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694097,49,3,1,3,54,6i936isoyj6d0uuxdj537uc97,1,62.2,3.1,2025-05-14T17:04:49.741Z,2025-05-14T19:02:06Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5726854325,56,Right,5726854329,233,43,5726854327,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694103,50,1,1,3,56,6i936isoyj6d0uuxdj537uc97,1,53.6,3.4,2025-05-14T17:04:51.474Z,2025-05-14T17:04:53Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5726854375,141,11.0,5726854379,213,2.91,5726854371,56,Back,5726854377,212,23.0,5726854373,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694149,51,1,1,3,58,6i936isoyj6d0uuxdj537uc97,1,34.7,14.7,2025-05-14T17:04:53.027Z,2025-05-14T17:05:00Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5726854683,140,29.4,5726854685,141,67.8,5726854689,213,1.72,5726854681,56,Back,5726854687,212,36.5,5726854691,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694165,52,1,1,4,5,6i936isoyj6d0uuxdj537uc97,1,40.1,64.8,2025-05-14T17:04:59.987Z,2025-05-14T17:05:02Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5726854779,140,45.4,5726854781,141,47.9,5726854783,212,12.8,5726854777,56,Back,5726854785,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694173,53,1,1,4,7,6i936isoyj6d0uuxdj537uc97,1,45.4,47.8,2025-05-14T17:05:02.018Z,2025-05-14T17:05:04Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5726854845,141,70.5,5726854849,213,1.95,5726854841,56,Back,5726854843,140,39.5,5726854847,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694189,54,1,1,4,9,6i936isoyj6d0uuxdj537uc97,1,39.7,71.1,2025-05-14T17:05:04.227Z,2025-05-14T17:05:07Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5726854941,56,Back,5726854947,141,46.9,5726854943,140,30.9,5726854951,212,18.9,5726854955,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694217,55,1,1,4,12,6i936isoyj6d0uuxdj537uc97,1,31.0,41.5,2025-05-14T17:05:07.395Z,2025-05-14T17:05:13Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726855153,140,39.3,5726855157,212,23.8,5726855151,56,Back,5726855159,213,5.09,5726855155,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694239,56,1,1,4,18,6i936isoyj6d0uuxdj537uc97,0,41.3,9.1,2025-05-14T17:05:13.219Z,2025-05-14T17:05:16Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5726855269,155,,5726855271,56,Center,5726855277,212,44.0,5726855273,140,80.1,5726855275,141,33.4,5726855279,213,0.39,5726855281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694241,44,61,1,4,21,33hzf6j2rd9r50g2n4agsytkd,1,19.3,86.9,2025-05-14T17:05:16.374Z,2025-05-14T17:05:16Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5726855287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694275,45,43,1,4,22,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-14T17:05:17.413Z,2025-05-14T17:05:37Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5726855485,213,0.30,5726855477,141,64.3,5726855471,56,Back,5726855881,144,12,5726855481,212,5.9,5726855475,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694265,57,1,1,4,22,6i936isoyj6d0uuxdj537uc97,1,87.9,32.5,2025-05-14T17:05:17.673Z,2025-05-14T17:16:01Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,1.0,,5726855429,140,79.2,5726855829,210,13,5726855431,141,38.9,5726855435,213,2.70,5726879539,154,,5726855427,56,Center,5726855433,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694269,58,13,1,4,23,6i936isoyj6d0uuxdj537uc97,1,84.3,36.4,2025-05-14T17:05:18.734Z,2025-05-14T17:16:01Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5726855835,29,,5726855849,231,46.4,5726855445,56,Center,5726855845,215,,5726879541,63,,5726855843,103,68.1,5726879549,154,,5726879545,77,,5726855831,72,5726855847,230,98.4,5726855441,22,5726855841,102,61.7,5726855837,55,57,5726879561,328,,,,,,,,,,,,,,,
2814694311,46,5,1,4,27,33hzf6j2rd9r50g2n4agsytkd,1,-1.1,60.0,2025-05-14T17:05:21.782Z,2025-05-14T18:03:00Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5726855935,233,59,5726855703,56,Back,5726855705,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694291,59,5,1,4,27,6i936isoyj6d0uuxdj537uc97,0,101.1,40.0,2025-05-14T17:05:21.782Z,2025-05-14T18:03:01Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5726855939,233,46,5726855561,346,,5726855559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694355,47,1,1,4,45,33hzf6j2rd9r50g2n4agsytkd,0,5.0,63.0,2025-05-14T17:05:40.758Z,2025-05-14T17:05:43Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5726855991,212,65.9,5726855987,140,63.1,5726855997,74,,5726855995,1,,5726855985,56,Center,5726855989,141,26.2,5726855983,124,,5726855993,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694369,60,1,1,4,49,6i936isoyj6d0uuxdj537uc97,0,41.2,79.0,2025-05-14T17:05:43.941Z,2025-05-14T17:05:44Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5726856069,141,83.6,5726856065,56,Left,5726856071,212,23.4,5726856073,213,0.13,5726856063,3,,5726856067,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694421,48,1,1,4,52,33hzf6j2rd9r50g2n4agsytkd,1,32.3,11.7,2025-05-14T17:05:46.790Z,2025-05-14T17:05:50Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5726856393,140,77.9,5726856397,212,48.3,5726856401,1,,5726856391,56,Right,5726856389,155,,5726856395,141,2.9,5726856399,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694431,61,83,1,4,55,6i936isoyj6d0uuxdj537uc97,0,34.7,86.2,2025-05-14T17:05:49.875Z,2025-05-14T17:17:56Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5726856735,399,1bufat0ubgsc88lkybvxb1bs9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694453,49,50,1,4,55,33hzf6j2rd9r50g2n4agsytkd,1,65.4,13.2,2025-05-14T17:05:50.613Z,2025-05-14T18:03:18Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5726886903,233,200,5726856553,56,Right,5726884439,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699419,200,7,1,4,55,6i936isoyj6d0uuxdj537uc97,0,34.6,86.8,2025-05-14T17:05:50.614Z,2025-05-14T18:03:17Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5726886879,56,Back,5726886881,285,,5726886899,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694447,62,83,1,4,58,6i936isoyj6d0uuxdj537uc97,0,32.6,88.9,2025-05-14T17:05:52.869Z,2025-05-14T17:18:36Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5726885473,399,6ivuk1j53ybmv5hhzp55ybzzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694473,50,1,1,4,59,33hzf6j2rd9r50g2n4agsytkd,1,47.1,25.5,2025-05-14T17:05:53.781Z,2025-05-14T17:05:56Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5726856633,56,Back,5726856637,141,30.3,5726856641,212,22.9,5726856635,140,25.5,5726856645,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694477,51,1,1,5,1,33hzf6j2rd9r50g2n4agsytkd,1,24.1,28.8,2025-05-14T17:05:56.445Z,2025-05-14T17:05:58Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5726856683,140,18.8,5726856689,213,2.00,5726856685,141,46.9,5726856687,212,13.5,5726856681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694505,52,1,1,5,5,33hzf6j2rd9r50g2n4agsytkd,0,18.8,46.9,2025-05-14T17:05:59.797Z,2025-05-14T17:06:03Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5726856851,155,,5726856857,141,13.7,5726856861,213,5.91,5726856853,56,Right,5726856859,212,62.2,5726856863,1,,5726856855,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694515,63,12,1,5,8,6i936isoyj6d0uuxdj537uc97,1,28.6,77.9,2025-05-14T17:06:03.668Z,2025-05-14T17:06:23Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5726856899,141,92.1,5726856903,213,1.03,5726856895,56,Back,5726856897,140,34.1,5726856901,212,11.3,5726856917,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694541,53,1,1,5,11,33hzf6j2rd9r50g2n4agsytkd,1,69.5,6.8,2025-05-14T17:06:06.733Z,2025-05-14T17:06:08Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5726857103,213,2.03,5726857095,56,Center,5726857099,141,25.5,5726857097,140,63.5,5726857101,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694557,54,1,1,5,13,33hzf6j2rd9r50g2n4agsytkd,1,63.4,25.6,2025-05-14T17:06:08.685Z,2025-05-14T17:06:10Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5726857193,213,5.19,5726857181,141,8.8,5726857187,212,12.9,5726857173,56,Right,5726857177,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694569,55,1,1,5,16,33hzf6j2rd9r50g2n4agsytkd,1,69.1,8.9,2025-05-14T17:06:10.797Z,2025-05-14T17:06:12Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5726857259,213,2.16,5726857255,141,26.2,5726857251,56,Center,5726857253,140,61.6,5726857257,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694599,56,1,1,5,17,33hzf6j2rd9r50g2n4agsytkd,1,61.6,26.2,2025-05-14T17:06:12.413Z,2025-05-14T17:06:16Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5726857413,56,Right,5726857417,141,5.6,5726857419,212,14.5,5726857421,213,4.98,5726857415,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694617,57,1,1,5,21,33hzf6j2rd9r50g2n4agsytkd,1,60.3,9.2,2025-05-14T17:06:15.853Z,2025-05-14T17:19:49Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5726857575,141,46.4,5726857579,213,0.81,5726857581,1,,5726857569,155,,5726857573,140,83.1,5726888685,4,,5726857571,56,Center,5726857577,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694637,58,1,1,5,23,33hzf6j2rd9r50g2n4agsytkd,1,83.1,46.4,2025-05-14T17:06:18.117Z,2025-05-14T17:06:38Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,1.0,,5726857679,140,79.7,5726858289,154,,5726857681,141,35.4,5726858287,210,13,5726857677,56,Center,5726857685,213,4.27,5726857683,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694639,59,13,1,5,25,33hzf6j2rd9r50g2n4agsytkd,1,81.2,38.3,2025-05-14T17:06:20.029Z,2025-05-14T17:20:10Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5726858305,328,,5726858309,231,49.3,5726857693,18,,5726858295,154,,5726857691,22,,5726857695,56,Center,5726858303,103,18.1,5726858297,55,58,5726889629,84,5726857963,20,,5726858301,102,5726889631,215,,5726858293,29,,5726858307,230,41.5,98.8,,,,,,,,,,,,,
2814694667,60,5,1,5,28,33hzf6j2rd9r50g2n4agsytkd,0,101.0,40.8,2025-05-14T17:06:22.978Z,2025-05-14T18:03:01Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,,5726857811,56,Center,5726857813,346,,5726857841,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694669,64,5,1,5,28,6i936isoyj6d0uuxdj537uc97,1,-1.0,59.2,2025-05-14T17:06:22.978Z,2025-05-14T17:06:26Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5726857821,346,,5726857819,56,Back,5726857827,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694761,65,1,1,5,43,6i936isoyj6d0uuxdj537uc97,1,4.6,45.2,2025-05-14T17:06:38.068Z,2025-05-14T17:06:40Z,87x84p759ef1d1qyffeghbp3p,T. Erlandsson,,,5726858381,213,5.64,5726858375,140,13.1,5726858387,189,,5726858379,212,11.1,5726858373,56,Back,5726858385,237,,5726858377,141,35.4,5726858371,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694823,66,1,1,5,46,6i936isoyj6d0uuxdj537uc97,1,18.1,46.1,2025-05-14T17:06:41.347Z,2025-05-14T17:06:48Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726858695,212,19.8,5726858689,56,Back,5726858691,140,20.5,5726858693,141,75.0,5726858697,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694837,67,1,1,5,53,6i936isoyj6d0uuxdj537uc97,1,36.1,60.9,2025-05-14T17:06:48.563Z,2025-05-14T17:06:51Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5726858783,140,26.0,5726858789,213,3.99,5726858785,141,43.1,5726858781,56,Back,5726858787,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814694863,68,1,1,5,56,6i936isoyj6d0uuxdj537uc97,1,25.9,41.0,2025-05-14T17:06:51.571Z,2025-05-14T17:06:55Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5726858949,141,9.5,5726858945,56,Back,5726858951,212,23.1,5726858947,140,34.1,5726858953,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
