id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2797268447,35,1,1,2,8,33hzf6j2rd9r50g2n4agsytkd,0,80.2,7.9,2025-04-06T14:33:21.680Z,2025-04-06T14:33:29Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630668811,286,,5630668759,56,Right,5630668807,233,26,5630668767,213,0.51,5630668763,141,9.8,5630668805,236,,5630668761,140,82.4,5630668765,212,2.6,5630668755,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268455,26,12,1,2,8,spvvjmk37iid7hsky9g3nce7,1,27.3,89.3,2025-04-06T14:33:21.780Z,2025-04-06T14:33:23Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5630668877,233,35,5630668775,185,,5630668777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268489,27,5,1,2,10,spvvjmk37iid7hsky9g3nce7,0,32.9,101.6,2025-04-06T14:33:23.907Z,2025-04-06T15:28:25Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5630668987,347,,5630669093,233,36,5630668985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268495,36,5,1,2,10,33hzf6j2rd9r50g2n4agsytkd,1,67.1,-1.6,2025-04-06T14:33:23.907Z,2025-04-06T15:28:25Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630669023,347,,5630669065,233,27,5630669021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268639,37,1,1,2,17,33hzf6j2rd9r50g2n4agsytkd,0,72.2,0.0,2025-04-06T14:33:30.291Z,2025-04-06T14:33:30Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630669755,140,80.8,5630669751,107,,5630669761,213,0.19,5630669757,141,1.3,5630669753,56,Right,5630669759,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268683,28,8,1,2,20,spvvjmk37iid7hsky9g3nce7,1,29.3,93.5,2025-04-06T14:33:33.364Z,2025-04-06T14:33:33Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5630669949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268707,29,4,1,2,20,spvvjmk37iid7hsky9g3nce7,1,24.6,92.3,2025-04-06T14:33:33.918Z,2025-04-06T15:28:40Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5630670139,265,,5630670141,285,,5630670189,233,38,5630670135,56,Back,5630670133,13,,5630670137,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268693,38,4,1,2,20,33hzf6j2rd9r50g2n4agsytkd,0,75.4,7.7,2025-04-06T14:33:33.919Z,2025-04-06T15:28:40Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630670167,13,,5630670253,233,29,5630670175,286,,5630670171,152,,5630670173,265,,5630670169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269789,30,1,1,3,12,spvvjmk37iid7hsky9g3nce7,0,28.3,91.2,2025-04-06T14:34:26.012Z,2025-04-06T14:34:30Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5630675865,141,83.5,5630675861,56,Left,5630675863,140,67.2,5630675867,212,41.2,5630675859,152,,5630675855,5,,5630675871,1,,5630675869,213,6.16,5630675857,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269799,39,44,1,3,16,33hzf6j2rd9r50g2n4agsytkd,1,35.4,23.0,2025-04-06T14:34:29.793Z,2025-04-06T16:04:18Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5630675923,285,,5630675921,56,Back,5630676001,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269797,31,44,1,3,16,spvvjmk37iid7hsky9g3nce7,0,64.6,77.0,2025-04-06T14:34:29.794Z,2025-04-06T16:04:18Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5630675909,286,,5630675907,56,Center,5630676047,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269805,40,1,1,3,17,33hzf6j2rd9r50g2n4agsytkd,0,39.0,34.6,2025-04-06T14:34:30.290Z,2025-04-06T14:34:31Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5630675965,141,34.5,5630675961,56,Back,5630675963,140,42.6,5630675967,212,3.8,5630675959,3,,5630675969,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269873,32,44,1,3,19,spvvjmk37iid7hsky9g3nce7,1,58.5,70.1,2025-04-06T14:34:32.223Z,2025-04-06T16:04:18Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5630676269,286,,5630676307,233,41,5630676265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269837,41,44,1,3,19,33hzf6j2rd9r50g2n4agsytkd,0,41.5,29.9,2025-04-06T14:34:32.224Z,2025-04-06T16:04:19Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5630676127,285,,5630676357,233,32,5630676125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269893,33,1,1,3,19,spvvjmk37iid7hsky9g3nce7,0,60.2,76.7,2025-04-06T14:34:32.555Z,2025-04-06T15:30:58Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5630676403,140,69.2,5630676411,213,6.25,5630676399,3,,5630676407,212,9.5,5630676401,56,Center,5630676405,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797293035,235,1,1,3,22,spvvjmk37iid7hsky9g3nce7,0,64.5,70.5,2025-04-06T14:34:35.452Z,2025-04-06T14:58:07Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630819095,140,68.7,5630819101,213,0.03,5630819097,141,70.7,5630819093,56,Center,5630819099,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269929,34,43,1,3,22,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-06T14:34:35.516Z,2025-04-06T14:34:39Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630676609,140,72.9,5630676897,144,1,5630676613,212,10.0,5630676617,213,0.66,5630676605,155,0,5630676607,56,Left,5630676611,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269885,42,1,1,3,23,33hzf6j2rd9r50g2n4agsytkd,0,38.9,31.0,2025-04-06T14:34:36.568Z,2025-04-06T14:57:47Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5630676349,212,2.6,5630676351,213,6.21,5630676347,141,30.7,5630676345,140,41.4,5630676341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269949,35,4,1,3,24,spvvjmk37iid7hsky9g3nce7,1,61.3,70.7,2025-04-06T14:34:37.075Z,2025-04-06T15:28:41Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630676789,56,Center,5630676793,265,,5630676797,286,,5630676787,13,,5630676985,233,43,5630676791,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269985,43,4,1,3,24,33hzf6j2rd9r50g2n4agsytkd,0,38.7,29.3,2025-04-06T14:34:37.076Z,2025-04-06T15:28:41Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5630676915,265,,5630676911,56,Back,5630676913,152,,5630676917,285,,5630676993,233,35,5630676909,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270657,36,1,1,3,59,spvvjmk37iid7hsky9g3nce7,1,63.7,71.5,2025-04-06T14:35:12.348Z,2025-04-06T14:35:14Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5630680311,5,,5630680315,56,Center,5630680317,140,70.0,5630680313,152,,5630680323,213,5.01,5630680321,212,22.6,5630680319,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270777,37,1,1,4,1,spvvjmk37iid7hsky9g3nce7,0,70.0,40.0,2025-04-06T14:35:14.460Z,2025-04-06T14:35:21Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5630681005,155,,5630681019,213,0.53,5630681007,56,Center,5630681011,141,59.6,5630681015,212,26.3,5630681009,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270763,44,44,1,4,3,33hzf6j2rd9r50g2n4agsytkd,1,10.2,39.0,2025-04-06T14:35:16.112Z,2025-04-06T16:04:19Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630680935,285,,5630680933,56,Back,5630681197,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270785,38,44,1,4,3,spvvjmk37iid7hsky9g3nce7,0,89.8,61.0,2025-04-06T14:35:16.113Z,2025-04-06T16:04:19Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630681259,233,44,5630681027,56,Center,5630681029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270769,45,12,1,4,4,33hzf6j2rd9r50g2n4agsytkd,1,8.5,37.8,2025-04-06T14:35:17.094Z,2025-04-06T15:03:58Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630684519,140,5.4,5630684521,141,28.9,5630684525,213,4.22,5630680971,56,Back,5630823777,15,,5630684523,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270865,46,12,1,4,5,33hzf6j2rd9r50g2n4agsytkd,1,1.3,33.6,2025-04-06T14:35:18.872Z,2025-04-06T15:03:59Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5630681459,141,26.4,5630681457,140,10.7,5630681463,213,5.82,5630681461,212,11.0,5630681455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270847,39,1,1,4,7,spvvjmk37iid7hsky9g3nce7,0,87.9,76.3,2025-04-06T14:35:20.095Z,2025-04-06T15:01:42Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630834929,212,3.1,5630681357,56,Center,5630834921,140,88.3,5630834933,213,4.85,5630834925,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270907,47,12,1,4,15,33hzf6j2rd9r50g2n4agsytkd,1,9.6,29.2,2025-04-06T14:35:28.696Z,2025-04-06T15:04:02Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630846565,233,264,5630681681,212,3.3,5630681683,213,5.67,5630681679,141,26.4,5630681675,56,Back,5630837355,397,,5630681677,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797295573,264,74,1,4,15,spvvjmk37iid7hsky9g3nce7,1,89.6,73.2,2025-04-06T14:35:28.697Z,2025-04-06T15:04:02Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630837305,285,,5630837301,56,Center,5630837303,397,,5630846519,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270919,40,5,1,4,17,spvvjmk37iid7hsky9g3nce7,0,101.2,70.6,2025-04-06T14:35:30.377Z,2025-04-06T15:28:26Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630681753,56,Center,5630681907,233,48,5630681755,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270923,48,5,1,4,17,33hzf6j2rd9r50g2n4agsytkd,1,-1.2,29.4,2025-04-06T14:35:30.377Z,2025-04-06T15:28:26Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630681781,346,,5630681815,233,40,5630681779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271569,49,1,1,4,47,33hzf6j2rd9r50g2n4agsytkd,1,4.7,40.0,2025-04-06T14:36:00.528Z,2025-04-06T15:05:36Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5630685303,212,7.1,5630685287,124,,5630685291,56,Back,5630685295,140,4.7,5630685305,213,1.57,5630685309,237,,5630685299,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271587,50,1,1,4,48,33hzf6j2rd9r50g2n4agsytkd,0,4.7,50.4,2025-04-06T14:36:01.504Z,2025-04-06T15:06:11Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5630685423,213,0.01,5630685415,56,Back,5630685417,140,43.7,5630685425,1,,5630685413,157,,5630685421,212,41.0,5630685419,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271597,41,8,1,4,50,spvvjmk37iid7hsky9g3nce7,1,51.6,47.0,2025-04-06T14:36:03.332Z,2025-04-06T14:36:03Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5630685473,56,Center,5630685539,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271625,51,61,1,4,52,33hzf6j2rd9r50g2n4agsytkd,0,65.0,49.4,2025-04-06T14:36:05.104Z,2025-04-06T14:36:05Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5630685633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271701,42,12,1,4,53,spvvjmk37iid7hsky9g3nce7,1,28.5,47.3,2025-04-06T14:36:06.468Z,2025-04-06T14:36:10Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630686055,56,Right,5630686061,212,40.3,5630686057,140,58.9,5630686063,213,5.63,5630686059,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271707,52,1,1,4,56,33hzf6j2rd9r50g2n4agsytkd,0,40.7,91.4,2025-04-06T14:36:09.392Z,2025-04-06T14:36:10Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5630686079,140,65.4,5630686083,212,26.7,5630686077,56,Left,5630686085,213,0.24,5630686081,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271795,43,5,1,4,57,spvvjmk37iid7hsky9g3nce7,1,33.6,-1.2,2025-04-06T14:36:10.548Z,2025-04-06T15:28:26Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630686579,56,Back,5630686609,233,53,5630686581,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271711,53,5,1,4,57,33hzf6j2rd9r50g2n4agsytkd,0,66.4,101.2,2025-04-06T14:36:10.548Z,2025-04-06T15:28:26Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5630686107,347,,5630686655,233,43,5630686105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271815,44,1,1,5,1,spvvjmk37iid7hsky9g3nce7,1,31.8,0.0,2025-04-06T14:36:14.692Z,2025-04-06T15:06:49Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630686713,213,0.62,5630686705,56,Back,5630686709,141,11.6,5630686703,107,,5630686707,140,44.0,5630686711,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271829,45,1,1,5,2,spvvjmk37iid7hsky9g3nce7,1,44.0,11.6,2025-04-06T14:36:15.540Z,2025-04-06T15:06:52Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630686797,141,6.4,5630686793,56,Right,5630686795,140,51.2,5630686801,213,5.85,5630686799,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271839,46,50,1,5,3,spvvjmk37iid7hsky9g3nce7,1,51.5,6.4,2025-04-06T14:36:16.448Z,2025-04-06T15:28:51Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5630686833,56,Right,5630687253,233,54,5630686835,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271825,54,7,1,5,3,33hzf6j2rd9r50g2n4agsytkd,1,48.5,93.6,2025-04-06T14:36:16.449Z,2025-04-06T15:28:51Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5630686769,56,Back,5630686885,233,46,5630686767,167,,5630686771,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305173,364,61,1,5,5,spvvjmk37iid7hsky9g3nce7,1,53.1,2.7,2025-04-06T14:36:18.919Z,2025-04-06T15:09:01Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5630873239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271847,47,5,1,5,6,spvvjmk37iid7hsky9g3nce7,0,56.4,-0.8,2025-04-06T14:36:19.349Z,2025-04-06T15:09:05Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5630875017,361,,5630686877,56,Right,5630686897,233,55,5630686879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271831,55,5,1,5,6,33hzf6j2rd9r50g2n4agsytkd,1,43.6,100.8,2025-04-06T14:36:19.349Z,2025-04-06T15:28:27Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5630686807,56,Back,5630686809,347,,5630874851,361,,5630687017,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272125,56,1,1,5,18,33hzf6j2rd9r50g2n4agsytkd,1,45.7,100.0,2025-04-06T14:36:31.408Z,2025-04-06T14:36:34Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5630688429,213,5.89,5630688413,56,Left,5630688405,107,,5630688417,140,60.7,5630688425,212,17.0,5630688421,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272131,57,1,1,5,21,33hzf6j2rd9r50g2n4agsytkd,0,61.3,94.4,2025-04-06T14:36:34.225Z,2025-04-06T14:38:23Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5630698757,236,,5630697917,141,94.4,5630697915,140,63.4,5630697919,212,2.2,5630688455,56,Left,5630698767,286,,5630698761,233,70,5630697923,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273679,70,74,1,5,21,spvvjmk37iid7hsky9g3nce7,1,30.2,3.3,2025-04-06T14:36:34.226Z,2025-04-06T15:29:49Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630698719,56,Back,5630698721,285,,5630700833,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272263,49,1,1,5,23,spvvjmk37iid7hsky9g3nce7,1,20.8,6.2,2025-04-06T14:36:36.235Z,2025-04-06T14:36:41Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630689117,140,8.5,5630689121,212,24.8,5630689119,141,37.3,5630689123,213,2.12,5630689115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272367,50,1,1,5,28,spvvjmk37iid7hsky9g3nce7,0,7.7,38.3,2025-04-06T14:36:41.252Z,2025-04-06T14:36:46Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5630689699,140,62.7,5630689705,213,6.12,5630689701,141,24.6,5630689703,212,58.5,5630689707,1,,5630689697,56,Center,5630689695,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272417,59,1,1,5,33,33hzf6j2rd9r50g2n4agsytkd,1,35.1,78.2,2025-04-06T14:36:46.976Z,2025-04-06T14:36:49Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5630689987,140,29.8,5630689993,213,4.43,5630689989,141,50.1,5630689985,56,Back,5630689991,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272473,60,1,1,5,36,33hzf6j2rd9r50g2n4agsytkd,1,32.3,47.2,2025-04-06T14:36:49.600Z,2025-04-06T14:36:53Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5630690315,56,Back,5630690317,140,32.3,5630690319,141,25.8,5630690321,212,14.6,5630690325,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272485,61,1,1,5,40,33hzf6j2rd9r50g2n4agsytkd,0,31.9,10.3,2025-04-06T14:36:53.376Z,2025-04-06T14:36:54Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630690429,140,34.2,5630690431,141,9.2,5630690435,213,5.98,5630690483,286,,5630690433,212,2.5,5630690471,236,,5630690475,233,51,5630690427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272475,51,74,1,5,40,spvvjmk37iid7hsky9g3nce7,1,61.3,89.1,2025-04-06T14:36:53.377Z,2025-04-06T14:36:55Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5630690349,56,Left,5630690515,233,61,5630690351,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272565,53,61,1,5,40,spvvjmk37iid7hsky9g3nce7,0,68.4,95.4,2025-04-06T14:36:53.636Z,2025-04-06T14:37:01Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5630690911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272509,52,5,1,5,41,spvvjmk37iid7hsky9g3nce7,0,69.4,101.4,2025-04-06T14:36:54.900Z,2025-04-06T14:37:01Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5630690601,347,,5630690843,233,62,5630690599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272535,62,5,1,5,41,33hzf6j2rd9r50g2n4agsytkd,1,30.6,-1.4,2025-04-06T14:36:54.900Z,2025-04-06T15:28:27Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630690779,233,52,5630690749,347,,5630690747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272665,63,1,1,5,49,33hzf6j2rd9r50g2n4agsytkd,1,28.9,0.0,2025-04-06T14:37:02.447Z,2025-04-06T14:37:03Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630691435,56,Back,5630691447,212,9.5,5630691451,213,0.80,5630691443,141,8.5,5630691441,140,35.2,5630691433,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272687,64,1,1,5,50,33hzf6j2rd9r50g2n4agsytkd,1,35.2,8.5,2025-04-06T14:37:03.456Z,2025-04-06T14:37:05Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5630691601,140,29.6,5630691605,212,6.9,5630691599,56,Back,5630691607,213,3.69,5630691629,156,,5630691603,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272747,65,1,1,5,52,33hzf6j2rd9r50g2n4agsytkd,0,29.6,3.1,2025-04-06T14:37:05.729Z,2025-04-06T14:37:08Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630691899,56,Center,5630691909,141,45.1,5630691893,157,,5630691911,212,54.8,5630691915,1,,5630691913,213,0.55,5630691905,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272801,54,12,1,5,55,spvvjmk37iid7hsky9g3nce7,1,22.5,55.1,2025-04-06T14:37:08.949Z,2025-04-06T14:37:11Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5630692205,141,85.3,5630692201,56,Back,5630692209,213,1.54,5630692203,140,23.1,5630692207,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272817,55,1,1,5,57,spvvjmk37iid7hsky9g3nce7,0,23.1,85.3,2025-04-06T14:37:10.829Z,2025-04-06T15:11:47Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5630692539,286,,5630692289,141,90.6,5630692285,56,Back,5630692291,212,6.2,5630692295,213,0.62,5630692533,236,,5630692535,233,66,5630692287,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272851,66,74,1,5,57,33hzf6j2rd9r50g2n4agsytkd,1,74.0,9.5,2025-04-06T14:37:10.830Z,2025-04-06T15:28:59Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5630692479,285,,5630692477,56,Right,5630692545,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272845,56,61,1,5,59,spvvjmk37iid7hsky9g3nce7,1,27.7,90.6,2025-04-06T14:37:13.020Z,2025-04-06T15:12:08Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5630692447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272867,57,83,1,6,0,spvvjmk37iid7hsky9g3nce7,0,26.0,89.4,2025-04-06T14:37:13.885Z,2025-04-06T14:37:15Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5630692713,399,6ivuk1j53ybmv5hhzp55ybzzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272879,67,3,1,6,1,33hzf6j2rd9r50g2n4agsytkd,0,77.4,10.1,2025-04-06T14:37:14.496Z,2025-04-06T15:28:52Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5630692635,56,Right,5630692637,286,,5630693113,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
