id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value
2818810427,35,1,1,2,46,93ohqui2qgqm8408viwmm1ken,1,75.7,14.6,2025-05-25T12:06:17.534Z,2025-05-25T12:06:20Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749626829,213,5.51,5749626821,56,Right,5749626825,141,7.0,5749626823,140,80.7,5749626827,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810429,36,61,1,2,47,93ohqui2qgqm8408viwmm1ken,0,82.3,6.1,2025-05-25T12:06:18.991Z,2025-05-25T12:06:21Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749626837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810433,24,5,1,2,48,evf5hhqgnjhwjsth1m6pawxdp,1,21.4,101.0,2025-05-25T12:06:20.048Z,2025-05-25T12:09:34Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749626851,56,Back,5749626871,233,37,5749626853,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810435,37,5,1,2,48,93ohqui2qgqm8408viwmm1ken,0,78.6,-1.0,2025-05-25T12:06:20.048Z,2025-05-25T12:09:34Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749626883,233,24,5749626855,56,Right,5749626857,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810469,25,1,1,2,56,evf5hhqgnjhwjsth1m6pawxdp,1,22.2,100.0,2025-05-25T12:06:27.279Z,2025-05-25T12:06:28Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749627029,56,Back,5749627037,213,5.22,5749627033,141,93.6,5749627035,212,6.5,5749627031,140,25.2,5749627027,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810471,26,1,1,2,57,evf5hhqgnjhwjsth1m6pawxdp,1,25.2,93.6,2025-05-25T12:06:28.686Z,2025-05-25T12:20:19Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749627051,56,Back,5749627057,212,3.1,5749658649,156,,5749627059,213,1.78,5749627055,141,98.0,5749627053,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810481,27,1,1,2,58,evf5hhqgnjhwjsth1m6pawxdp,0,24.4,97.5,2025-05-25T12:06:30.001Z,2025-05-25T12:06:31Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749627111,141,100.0,5749627107,56,Back,5749627105,157,,5749627117,1,,5749627109,140,47.8,5749627113,212,24.7,5749627115,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810487,28,5,1,3,0,evf5hhqgnjhwjsth1m6pawxdp,0,45.7,101.4,2025-05-25T12:06:31.554Z,2025-05-25T12:06:35Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749627143,347,,5749627173,233,38,5749627141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810491,38,5,1,3,0,93ohqui2qgqm8408viwmm1ken,1,54.3,-1.4,2025-05-25T12:06:31.554Z,2025-05-25T12:09:34Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749627151,347,,5749627153,233,28,5749627147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810569,39,1,1,3,14,93ohqui2qgqm8408viwmm1ken,1,59.1,0.0,2025-05-25T12:06:45.766Z,2025-05-25T12:06:47Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749627709,56,Right,5749627715,212,9.8,5749627713,141,12.0,5749627717,213,1.34,5749627711,140,61.2,5749627707,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810575,40,50,1,3,16,93ohqui2qgqm8408viwmm1ken,1,61.3,15.2,2025-05-25T12:06:47.542Z,2025-05-25T12:06:51Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749627735,56,Right,5749627737,286,,5749627787,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810585,29,7,1,3,16,evf5hhqgnjhwjsth1m6pawxdp,1,38.7,84.8,2025-05-25T12:06:47.543Z,2025-05-25T12:06:53Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749627879,167,,5749627781,233,40,5749627773,56,Back,5749627775,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810607,30,5,1,3,20,evf5hhqgnjhwjsth1m6pawxdp,0,45.6,102.0,2025-05-25T12:06:51.278Z,2025-05-25T12:09:35Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749627925,233,41,5749627895,347,,5749627893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810597,41,5,1,3,20,93ohqui2qgqm8408viwmm1ken,1,54.4,-2.0,2025-05-25T12:06:51.278Z,2025-05-25T12:09:34Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749627853,56,Right,5749627897,233,30,5749627855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810659,42,1,1,3,28,93ohqui2qgqm8408viwmm1ken,1,52.6,0.0,2025-05-25T12:07:00.022Z,2025-05-25T12:07:01Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749628159,141,44.6,5749628163,213,1.76,5749628165,1,,5749628161,212,32.3,5749628157,140,46.8,5749628153,107,,5749628155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810669,43,1,1,3,30,93ohqui2qgqm8408viwmm1ken,1,46.8,44.8,2025-05-25T12:07:01.462Z,2025-05-25T12:07:02Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749628225,141,73.8,5749628227,212,19.7,5749628219,56,Back,5749628229,213,1.60,5749628221,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810717,44,1,1,3,31,93ohqui2qgqm8408viwmm1ken,1,46.0,75.0,2025-05-25T12:07:02.727Z,2025-05-25T12:07:10Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749628489,212,21.0,5749628491,213,0.69,5749628485,140,61.4,5749628483,56,Left,5749628487,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810727,45,1,1,3,39,93ohqui2qgqm8408viwmm1ken,1,75.3,86.9,2025-05-25T12:07:10.374Z,2025-05-25T12:07:11Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,5749628565,141,76.4,5749628569,213,3.75,5749628563,140,65.5,5749628561,56,Center,5749628567,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810737,46,1,1,3,40,93ohqui2qgqm8408viwmm1ken,1,65.0,75.1,2025-05-25T12:07:11.734Z,2025-05-25T12:07:14Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749628611,212,8.2,5749628607,140,62.5,5749628605,56,Left,5749628609,141,86.5,5749628613,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810745,47,1,1,3,43,93ohqui2qgqm8408viwmm1ken,1,62.0,88.7,2025-05-25T12:07:14.566Z,2025-05-25T12:07:15Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749628647,56,Left,5749628651,141,82.0,5749628655,213,5.76,5749628653,212,9.2,5749628649,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810749,48,1,1,3,44,93ohqui2qgqm8408viwmm1ken,1,69.6,82.0,2025-05-25T12:07:15.678Z,2025-05-25T12:07:16Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749628669,56,Left,5749628675,212,9.3,5749628673,141,91.2,5749628687,156,,5749628677,213,2.41,5749628671,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810789,49,1,1,3,48,93ohqui2qgqm8408viwmm1ken,1,66.3,91.2,2025-05-25T12:07:19.414Z,2025-05-25T12:07:22Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749628911,141,83.6,5749628907,56,Left,5749628915,213,5.60,5749628909,140,72.3,5749628913,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810795,50,1,1,3,51,93ohqui2qgqm8408viwmm1ken,1,70.0,81.8,2025-05-25T12:07:22.702Z,2025-05-25T12:07:23Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749628951,213,1.30,5749628945,140,72.0,5749628949,212,7.8,5749628943,56,Left,5749628947,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810805,51,1,1,3,52,93ohqui2qgqm8408viwmm1ken,1,72.0,92.9,2025-05-25T12:07:23.486Z,2025-05-25T12:07:24Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749628997,141,93.6,5749629001,213,3.11,5749628993,56,Left,5749628995,140,59.6,5749628999,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810815,52,1,1,3,53,93ohqui2qgqm8408viwmm1ken,1,59.6,93.6,2025-05-25T12:07:24.374Z,2025-05-25T12:07:25Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749629039,213,4.57,5749629033,140,58.0,5749629035,141,76.9,5749629037,212,11.5,5749629031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810833,53,1,1,3,53,93ohqui2qgqm8408viwmm1ken,1,58.0,76.9,2025-05-25T12:07:24.974Z,2025-05-25T12:07:27Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749629121,56,Back,5749629129,213,2.25,5749629127,212,16.1,5749629123,140,48.3,5749629125,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810851,54,1,1,3,56,93ohqui2qgqm8408viwmm1ken,1,50.6,94.1,2025-05-25T12:07:27.342Z,2025-05-25T12:07:29Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749629223,212,5.8,5749629225,213,5.44,5749629219,140,54.3,5749629217,56,Left,5749629221,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810857,55,1,1,3,58,93ohqui2qgqm8408viwmm1ken,1,54.3,87.7,2025-05-25T12:07:29.846Z,2025-05-25T12:07:30Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749629249,141,94.1,5749629253,213,2.66,5749629251,212,9.4,5749629245,56,Back,5749629247,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810863,56,1,1,3,59,93ohqui2qgqm8408viwmm1ken,1,46.4,93.9,2025-05-25T12:07:30.614Z,2025-05-25T12:07:32Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749629305,212,8.5,5749629303,141,82.0,5749629307,213,4.40,5749629299,56,Back,5749629301,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810883,57,1,1,4,0,93ohqui2qgqm8408viwmm1ken,0,46.1,78.8,2025-05-25T12:07:32.062Z,2025-05-25T12:07:37Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749629413,1,,5749629409,212,63.4,5749629401,196,,5749629403,56,Right,5749629405,140,76.9,5749629407,141,0.0,5749629411,213,5.25,5749629399,155,,,,,,,,,,,,,,,,,,,,,,,,,
2818810903,31,5,1,4,6,evf5hhqgnjhwjsth1m6pawxdp,1,22.2,101.4,2025-05-25T12:07:37.314Z,2025-05-25T12:09:35Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749629521,233,58,5749629515,347,,5749629513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810885,58,5,1,4,6,93ohqui2qgqm8408viwmm1ken,0,77.8,-1.4,2025-05-25T12:07:37.314Z,2025-05-25T12:07:41Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749629543,233,31,5749629415,56,Right,5749629417,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810939,32,1,1,4,10,evf5hhqgnjhwjsth1m6pawxdp,1,20.9,100.0,2025-05-25T12:07:41.278Z,2025-05-25T12:07:45Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749629679,107,,5749629689,213,4.53,5749629681,56,Back,5749629685,141,78.8,5749629683,140,18.2,5749629687,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818810969,33,1,1,4,13,evf5hhqgnjhwjsth1m6pawxdp,1,15.5,65.7,2025-05-25T12:07:44.960Z,2025-05-25T12:07:51Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749629881,56,Back,5749629889,213,3.91,5749629887,212,14.7,5749629885,141,50.7,5749629883,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811005,34,1,1,4,20,evf5hhqgnjhwjsth1m6pawxdp,1,21.7,58.5,2025-05-25T12:07:51.423Z,2025-05-25T12:07:55Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,,5749630081,212,19.8,5749630071,56,Back,5749630073,140,31.3,5749630085,213,1.04,5749630077,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811013,35,1,1,4,24,evf5hhqgnjhwjsth1m6pawxdp,1,31.8,85.9,2025-05-25T12:07:55.536Z,2025-05-25T12:07:57Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749630137,141,93.9,5749630139,212,9.0,5749630135,140,38.6,5749630133,56,Back,5749630141,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811015,36,1,1,4,25,evf5hhqgnjhwjsth1m6pawxdp,0,38.8,94.4,2025-05-25T12:07:57.072Z,2025-05-25T12:22:34Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749662915,155,,5749630157,212,35.5,5749630151,56,Left,5749630161,1,,5749630159,213,0.03,5749630153,140,72.6,5749630155,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811025,59,12,1,4,27,93ohqui2qgqm8408viwmm1ken,1,28.8,11.7,2025-05-25T12:07:58.975Z,2025-05-25T12:07:59Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749630209,213,5.20,5749630205,141,0.0,5749630203,140,33.5,5749630249,167,,5749630207,212,10.5,5749630201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811039,37,5,1,4,28,evf5hhqgnjhwjsth1m6pawxdp,1,65.4,101.8,2025-05-25T12:07:59.255Z,2025-05-25T12:09:35Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749630309,56,Left,5749630311,347,,5749630337,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811029,60,5,1,4,28,93ohqui2qgqm8408viwmm1ken,0,34.6,-1.8,2025-05-25T12:07:59.255Z,2025-05-25T12:08:03Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749630235,347,,5749630233,56,Back,5749630343,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811123,38,1,1,4,36,evf5hhqgnjhwjsth1m6pawxdp,1,64.0,100.0,2025-05-25T12:08:07.903Z,2025-05-25T12:08:11Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749630843,140,76.7,5749630845,141,93.0,5749630839,107,,5749630847,212,14.6,5749630849,213,5.87,5749630841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817117,207,83,1,4,39,93ohqui2qgqm8408viwmm1ken,0,41.7,20.9,2025-05-25T12:08:10.382Z,2025-05-25T12:23:12Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749664045,399,80s55a7uw8kypoikefwhtdm5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811133,39,1,1,4,40,evf5hhqgnjhwjsth1m6pawxdp,1,65.4,86.6,2025-05-25T12:08:11.487Z,2025-05-25T12:08:13Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5749630907,213,4.99,5749630905,212,3.0,5749630903,141,82.3,5749630899,56,Left,5749630901,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811135,40,61,1,4,42,evf5hhqgnjhwjsth1m6pawxdp,0,66.2,81.8,2025-05-25T12:08:13.521Z,2025-05-25T12:08:13Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749630911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811137,61,1,1,4,43,93ohqui2qgqm8408viwmm1ken,0,37.5,31.6,2025-05-25T12:08:14.286Z,2025-05-25T12:08:14Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749630917,140,54.3,5749630921,212,20.3,5749630915,56,Center,5749630913,157,,5749630923,213,0.52,5749630925,1,,5749630919,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811161,41,1,1,4,45,evf5hhqgnjhwjsth1m6pawxdp,1,47.3,57.6,2025-05-25T12:08:16.735Z,2025-05-25T12:08:18Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749631063,213,5.68,5749631059,141,34.6,5749631057,140,68.8,5749631061,212,27.5,5749631055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811213,42,1,1,4,47,evf5hhqgnjhwjsth1m6pawxdp,1,68.4,35.1,2025-05-25T12:08:18.767Z,2025-05-25T12:24:03Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749631363,213,4.87,5749631359,141,10.3,5749631355,56,Right,5749631357,140,70.9,5749631361,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811231,43,1,1,4,50,evf5hhqgnjhwjsth1m6pawxdp,1,63.1,42.5,2025-05-25T12:08:21.302Z,2025-05-25T12:24:16Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749631451,140,64.1,5749631453,141,64.8,5749631455,212,15.2,5749631457,213,1.50,5749631449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811237,44,1,1,4,52,evf5hhqgnjhwjsth1m6pawxdp,1,63.9,64.9,2025-05-25T12:08:23.472Z,2025-05-25T12:24:22Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749631489,140,67.7,5749631493,212,16.8,5749631495,213,1.33,5749631491,141,88.9,5749631487,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811247,45,1,1,4,54,evf5hhqgnjhwjsth1m6pawxdp,0,67.4,89.0,2025-05-25T12:08:25.416Z,2025-05-25T12:24:37Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749631553,56,Center,5749631555,140,76.7,5749631561,213,5.53,5749631549,2,,5749631557,141,75.6,5749631559,212,13.4,5749631551,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811227,62,61,1,4,57,93ohqui2qgqm8408viwmm1ken,1,29.8,25.3,2025-05-25T12:08:28.861Z,2025-05-25T12:08:29Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749631441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811249,63,83,1,5,0,93ohqui2qgqm8408viwmm1ken,0,35.9,25.5,2025-05-25T12:08:31.330Z,2025-05-25T12:08:39Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749631899,399,8s2p8s6huogpkao0lce8m5n8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811291,46,61,1,5,5,evf5hhqgnjhwjsth1m6pawxdp,0,62.5,91.1,2025-05-25T12:08:36.288Z,2025-05-25T12:08:36Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749631787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811305,47,5,1,5,6,evf5hhqgnjhwjsth1m6pawxdp,0,65.4,101.8,2025-05-25T12:08:37.217Z,2025-05-25T12:08:42Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749631825,56,Left,5749631827,347,,5749631979,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811333,64,5,1,5,6,93ohqui2qgqm8408viwmm1ken,1,34.6,-1.8,2025-05-25T12:08:37.217Z,2025-05-25T12:09:35Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749631917,347,,5749631955,233,47,5749631915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811369,65,1,1,5,10,93ohqui2qgqm8408viwmm1ken,1,37.3,0.0,2025-05-25T12:08:41.748Z,2025-05-25T12:25:43Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749632095,140,24.6,5749632099,212,15.1,5749632093,56,Back,5749632101,213,2.65,5749632091,107,,5749632097,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811373,66,1,1,5,11,93ohqui2qgqm8408viwmm1ken,1,24.6,9.1,2025-05-25T12:08:42.999Z,2025-05-25T12:25:51Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749632117,213,5.76,5749632113,141,3.7,5749632115,212,7.3,5749632109,56,Back,5749632111,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811393,67,1,1,5,12,93ohqui2qgqm8408viwmm1ken,1,30.6,3.7,2025-05-25T12:08:43.647Z,2025-05-25T12:25:56Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749632241,213,2.29,5749632239,212,24.4,5749632235,140,15.2,5749632233,56,Back,5749632237,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811417,68,1,1,5,15,93ohqui2qgqm8408viwmm1ken,1,15.1,31.0,2025-05-25T12:08:46.390Z,2025-05-25T12:08:48Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749632357,212,24.5,5749632351,56,Back,5749632359,213,1.56,5749632353,140,15.4,5749632355,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811513,69,1,1,5,21,93ohqui2qgqm8408viwmm1ken,1,23.8,80.0,2025-05-25T12:08:52.694Z,2025-05-25T12:09:00Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749632857,212,7.1,5749632851,56,Back,5749632853,140,30.4,5749632859,213,6.07,5749632855,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811543,70,1,1,5,29,93ohqui2qgqm8408viwmm1ken,1,38.6,77.2,2025-05-25T12:09:00.247Z,2025-05-25T12:09:07Z,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,5749633009,213,2.60,5749633001,140,32.5,5749632997,56,Back,5749633005,141,82.9,5749633007,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811573,71,1,1,5,35,93ohqui2qgqm8408viwmm1ken,1,30.8,75.1,2025-05-25T12:09:07.103Z,2025-05-25T12:09:10Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749633151,212,12.1,5749633145,56,Back,5749633147,140,24.0,5749633149,141,60.8,5749633153,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811599,72,1,1,5,39,93ohqui2qgqm8408viwmm1ken,1,24.6,56.9,2025-05-25T12:09:10.638Z,2025-05-25T12:09:14Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749633281,56,Back,5749633289,213,1.08,5749633287,212,16.9,5749633283,140,32.2,5749633285,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811607,73,1,1,5,43,93ohqui2qgqm8408viwmm1ken,1,33.3,82.6,2025-05-25T12:09:14.631Z,2025-05-25T12:09:16Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749633335,212,6.9,5749633333,141,73.5,5749633337,213,5.16,5749633329,56,Back,5749633331,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811621,74,1,1,5,45,93ohqui2qgqm8408viwmm1ken,1,37.0,73.6,2025-05-25T12:09:16.294Z,2025-05-25T12:09:18Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749633385,140,38.5,5749633391,213,1.42,5749633383,56,Back,5749633387,141,88.6,5749633389,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811641,75,1,1,5,46,93ohqui2qgqm8408viwmm1ken,1,38.6,88.6,2025-05-25T12:09:18.086Z,2025-05-25T12:09:19Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749633489,212,10.2,5749633487,141,85.7,5749633483,56,Back,5749633485,140,29.1,5749633491,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811661,76,1,1,5,48,93ohqui2qgqm8408viwmm1ken,1,29.1,85.7,2025-05-25T12:09:19.406Z,2025-05-25T12:09:21Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749633591,212,14.7,5749633585,56,Back,5749633587,140,22.5,5749633589,141,66.7,5749633595,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811677,77,1,1,5,50,93ohqui2qgqm8408viwmm1ken,1,21.9,62.4,2025-05-25T12:09:21.582Z,2025-05-25T12:09:23Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5749633665,140,27.2,5749633669,141,31.6,5749633673,212,21.7,5749633677,213,4.97,5749633661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818811711,78,1,1,5,52,93ohqui2qgqm8408viwmm1ken,1,27.1,30.3,2025-05-25T12:09:23.742Z,2025-05-25T12:09:28Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749633909,141,9.7,5749633913,213,5.48,5749633905,56,Back,5749633911,212,19.6,5749633907,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
