id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value
2819953551,20,1,1,2,3,czkf5t3ai00ghwbga03i5aqxw,1,35.3,28.5,2025-05-29T16:02:35.018Z,2025-05-29T16:24:15Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,1.0,,5756023349,212,30.7,5756023705,210,15,5756023341,155,,5756023351,213,0.24,5756023343,56,Center,5756023347,141,39.2,5756023345,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953577,22,15,1,2,10,czkf5t3ai00ghwbga03i5aqxw,1,86.1,27.4,2025-05-29T16:02:41.970Z,2025-05-29T16:02:52Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756023581,82,,5756023733,29,,5756023731,78,,5756023747,147,29.4,5756023465,56,Center,5756023745,146,87.3,5756023739,102,50.2,5756023749,230,97.7,5756023735,55,20,5756023741,103,19,5756023753,233,32,5756023575,23,5756023751,231,47.1,5756023743,215,5756023577,20,5756023463,63,,,,,,,
2819953599,32,10,1,2,10,ac8jow4mdkvnsv5s0och4qqm,1,12.7,70.6,2025-05-29T16:02:42.070Z,2025-05-29T16:02:53Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756023573,56,Back,5756023771,233,22,5756023571,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953579,23,6,1,2,11,czkf5t3ai00ghwbga03i5aqxw,1,87.2,27.6,2025-05-29T16:02:42.835Z,2025-05-29T16:57:47Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756023515,75,,5756023513,56,Center,5756023599,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953601,33,6,1,2,11,ac8jow4mdkvnsv5s0och4qqm,0,12.8,72.4,2025-05-29T16:02:42.835Z,2025-05-29T16:57:47Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756023597,73,,5756023595,56,Back,5756023615,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953729,24,1,1,2,48,czkf5t3ai00ghwbga03i5aqxw,0,99.5,0.5,2025-05-29T16:03:20.578Z,2025-05-29T16:24:59Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756024281,56,Center,5756024485,233,34,5756024289,213,1.71,5756024279,223,,5756024275,6,,5756024285,141,48.1,5756024291,1,,5756024273,2,,5756024277,155,,5756024287,212,32.7,5756024283,140,95.1,,,,,,,,,,,,,,,,,,
2819959867,204,44,1,2,51,ac8jow4mdkvnsv5s0och4qqm,1,3.2,48.3,2025-05-29T16:03:22.936Z,2025-05-29T16:26:29Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756061325,285,,5756061323,56,Back,5756061339,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819960007,222,44,1,2,51,czkf5t3ai00ghwbga03i5aqxw,0,97.2,51.5,2025-05-29T16:03:22.937Z,2025-05-29T16:26:28Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5756061349,233,204,5756061057,56,Center,5756061059,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953761,34,41,1,2,51,ac8jow4mdkvnsv5s0och4qqm,1,1.4,49.9,2025-05-29T16:03:23.081Z,2025-05-29T16:27:10Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756024453,141,39.5,5756024457,213,5.81,5756024489,233,24,5756024455,212,15.5,5756024451,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819960585,216,3,1,2,52,ac8jow4mdkvnsv5s0och4qqm,0,15.2,37.2,2025-05-29T16:03:24.561Z,2025-05-29T16:57:57Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756064021,56,Back,5756064023,285,,5756064223,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953763,25,7,1,2,52,czkf5t3ai00ghwbga03i5aqxw,1,84.8,62.8,2025-05-29T16:03:24.562Z,2025-05-29T16:57:57Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756064215,233,216,5756024461,56,Center,5756064189,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953777,26,1,1,2,56,czkf5t3ai00ghwbga03i5aqxw,0,94.1,70.0,2025-05-29T16:03:28.219Z,2025-05-29T16:28:22Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756024535,140,91.6,5756024537,141,40.6,5756024533,56,Center,5756024541,213,4.58,5756024531,155,,5756024539,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953815,27,83,1,3,3,czkf5t3ai00ghwbga03i5aqxw,0,74.8,10.0,2025-05-29T16:03:34.923Z,2025-05-29T16:03:41Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756024713,399,hm7w2b4a6j0q3bprq118r5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953821,36,61,1,3,6,ac8jow4mdkvnsv5s0och4qqm,0,28.6,94.2,2025-05-29T16:03:38.343Z,2025-05-29T16:03:38Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756024683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953833,28,5,1,3,7,czkf5t3ai00ghwbga03i5aqxw,1,70.0,-1.6,2025-05-29T16:03:39.145Z,2025-05-29T16:30:45Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756024727,56,Right,5756024729,347,,5756024733,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953827,37,5,1,3,7,ac8jow4mdkvnsv5s0och4qqm,0,30.0,101.6,2025-05-29T16:03:39.145Z,2025-05-29T16:03:45Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756024705,56,Back,5756024739,233,28,5756024707,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953857,29,1,1,3,17,czkf5t3ai00ghwbga03i5aqxw,1,52.1,0.0,2025-05-29T16:03:48.987Z,2025-05-29T16:28:49Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756024905,56,Back,5756066715,189,,5756024911,212,31.6,5756024903,107,,5756024907,140,24.9,5756024915,1,,5756024909,141,18.2,5756024913,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953869,30,1,1,3,22,czkf5t3ai00ghwbga03i5aqxw,1,22.8,32.8,2025-05-29T16:03:54.515Z,2025-05-29T16:03:57Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5756024961,141,55.5,5756024965,213,0.84,5756024959,140,35.9,5756024963,212,20.7,5756024957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953871,31,1,1,3,26,czkf5t3ai00ghwbga03i5aqxw,1,39.2,66.7,2025-05-29T16:03:57.651Z,2025-05-29T16:04:00Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756025013,212,22.5,5756025009,140,50.3,5756025007,56,Left,5756025015,213,1.03,5756025011,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953895,32,1,1,3,28,czkf5t3ai00ghwbga03i5aqxw,1,47.0,94.8,2025-05-29T16:04:00.340Z,2025-05-29T16:04:08Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756025173,213,3.61,5756025165,56,Back,5756025169,141,76.1,5756025171,212,28.3,5756025167,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953907,33,1,1,3,37,czkf5t3ai00ghwbga03i5aqxw,0,35.0,56.3,2025-05-29T16:04:08.835Z,2025-05-29T16:04:12Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756025239,1,,5756025227,56,Right,5756025229,140,75.5,5756025233,212,50.3,5756025225,155,,5756025235,213,5.72,5756025231,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953915,38,8,1,3,40,ac8jow4mdkvnsv5s0och4qqm,1,21.7,80.0,2025-05-29T16:04:12.600Z,2025-05-29T16:29:28Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756025267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953961,34,50,1,3,46,czkf5t3ai00ghwbga03i5aqxw,1,74.4,2.9,2025-05-29T16:04:17.993Z,2025-05-29T16:04:35Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756025515,286,,5756025561,233,39,5756025513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953943,39,7,1,3,46,ac8jow4mdkvnsv5s0och4qqm,1,25.6,97.1,2025-05-29T16:04:17.994Z,2025-05-29T16:29:38Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5756025571,285,,5756025591,233,34,5756025569,56,Back,5756025643,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953969,35,5,1,3,50,czkf5t3ai00ghwbga03i5aqxw,1,80.3,-1.7,2025-05-29T16:04:21.667Z,2025-05-29T16:30:46Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5756025551,56,Right,5756025577,233,40,5756025553,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953973,40,5,1,3,50,ac8jow4mdkvnsv5s0och4qqm,0,19.7,101.7,2025-05-29T16:04:21.667Z,2025-05-29T16:30:46Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756025575,347,,5756025581,233,35,5756025573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953981,36,1,1,3,53,czkf5t3ai00ghwbga03i5aqxw,1,82.7,0.0,2025-05-29T16:04:25.347Z,2025-05-29T16:04:27Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756025635,141,9.1,5756025637,212,13.8,5756025629,107,,5756025633,140,71.6,5756025631,56,Right,5756025639,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953995,37,1,1,3,55,czkf5t3ai00ghwbga03i5aqxw,1,71.6,12.3,2025-05-29T16:04:26.979Z,2025-05-29T16:04:30Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756025697,140,67.2,5756025703,213,1.93,5756025695,56,Center,5756025699,141,30.6,5756025701,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819953999,38,1,1,3,58,czkf5t3ai00ghwbga03i5aqxw,0,67.2,30.6,2025-05-29T16:04:30.194Z,2025-05-29T16:04:31Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756025723,213,0.29,5756025725,1,,5756025717,140,96.8,5756025713,56,Center,5756025721,212,32.4,5756025719,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954059,42,1,1,4,10,ac8jow4mdkvnsv5s0och4qqm,1,7.2,55.2,2025-05-29T16:04:41.961Z,2025-05-29T16:04:47Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756026069,56,Back,5756026071,140,9.1,5756026067,123,,5756026075,212,25.6,5756026077,213,4.79,5756026073,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954081,43,1,1,4,15,ac8jow4mdkvnsv5s0och4qqm,1,22.1,20.7,2025-05-29T16:04:47.258Z,2025-05-29T16:04:51Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756026189,1,,5756026179,56,Back,5756026181,140,31.3,5756026177,196,,5756026187,213,1.37,5756026183,141,91.8,5756026175,155,,5756026185,212,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954099,44,1,1,4,20,ac8jow4mdkvnsv5s0och4qqm,1,29.4,83.0,2025-05-29T16:04:51.769Z,2025-05-29T16:30:18Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756026289,141,72.0,5756026287,140,28.8,5756026293,213,4.63,5756026285,56,Back,5756026291,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961687,241,1,1,4,22,ac8jow4mdkvnsv5s0och4qqm,1,32.5,75.6,2025-05-29T16:04:54.330Z,2025-05-29T16:31:03Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756070449,212,4.1,5756070447,141,81.6,5756070443,56,Back,5756070451,213,1.55,5756070445,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954113,45,1,1,4,23,ac8jow4mdkvnsv5s0och4qqm,0,18.8,84.0,2025-05-29T16:04:55.392Z,2025-05-29T16:31:11Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756026357,56,Back,5756026363,212,22.0,5756026359,140,35.6,5756026365,213,5.64,5756026361,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954131,40,1,1,4,25,czkf5t3ai00ghwbga03i5aqxw,1,54.5,36.1,2025-05-29T16:04:57.140Z,2025-05-29T16:05:01Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756026453,212,24.4,5756026449,140,68.9,5756026447,56,Center,5756026455,213,0.90,5756026451,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954135,41,61,1,4,30,czkf5t3ai00ghwbga03i5aqxw,0,79.6,64.7,2025-05-29T16:05:01.731Z,2025-05-29T16:32:17Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5756026459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954147,46,43,1,4,30,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T16:05:01.732Z,2025-05-29T16:32:19Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756026535,56,Back,5756073477,144,7,5756026537,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954159,47,12,1,4,34,ac8jow4mdkvnsv5s0och4qqm,1,12.9,41.8,2025-05-29T16:05:05.800Z,2025-05-29T16:32:30Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756026627,213,0.61,5756026623,141,64.8,5756026621,140,34.4,5756026619,56,Back,5756026625,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954153,42,1,1,4,34,czkf5t3ai00ghwbga03i5aqxw,1,57.8,32.2,2025-05-29T16:05:06.003Z,2025-05-29T16:05:07Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5756026579,212,14.4,5756026573,56,Center,5756026577,141,47.5,5756026581,213,0.81,5756026575,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954155,43,61,1,4,36,czkf5t3ai00ghwbga03i5aqxw,0,67.3,47.8,2025-05-29T16:05:07.604Z,2025-05-29T16:05:08Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756026585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954167,49,1,1,4,38,ac8jow4mdkvnsv5s0och4qqm,0,36.6,31.8,2025-05-29T16:05:09.960Z,2025-05-29T16:32:49Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756026703,212,53.4,5756026707,1,,5756026705,213,0.43,5756026697,56,Center,5756026701,141,64.5,5756074481,157,,5756026699,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954177,45,1,1,4,44,czkf5t3ai00ghwbga03i5aqxw,1,16.8,33.4,2025-05-29T16:05:16.564Z,2025-05-29T16:05:18Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5756026759,213,2.60,5756026749,56,Back,5756026755,141,45.8,5756026753,140,3.4,5756026757,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954181,46,1,1,4,46,czkf5t3ai00ghwbga03i5aqxw,1,3.4,45.8,2025-05-29T16:05:17.924Z,2025-05-29T16:05:19Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756026795,141,36.9,5756026793,140,24.3,5756026797,212,22.8,5756026791,56,Back,5756026799,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954189,47,1,1,4,47,czkf5t3ai00ghwbga03i5aqxw,1,24.6,37.7,2025-05-29T16:05:19.188Z,2025-05-29T16:05:21Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756026835,140,35.0,5756026837,141,58.8,5756026833,56,Back,5756026841,213,0.92,5756026839,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954229,48,1,1,4,49,czkf5t3ai00ghwbga03i5aqxw,1,35.4,60.3,2025-05-29T16:05:21.411Z,2025-05-29T16:05:28Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756027039,212,24.5,5756027041,213,1.23,5756027037,141,94.2,5756027033,56,Back,5756027035,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954237,49,1,1,4,56,czkf5t3ai00ghwbga03i5aqxw,1,59.0,78.8,2025-05-29T16:05:28.404Z,2025-05-29T16:05:30Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756027077,140,54.4,5756027079,141,62.7,5756027083,213,4.30,5756027075,56,Center,5756027081,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954247,50,1,1,4,58,czkf5t3ai00ghwbga03i5aqxw,1,55.2,63.1,2025-05-29T16:05:29.987Z,2025-05-29T16:05:31Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756027139,141,75.7,5756027141,212,8.6,5756027137,140,54.3,5756027143,213,1.68,5756027135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954251,51,1,1,4,59,czkf5t3ai00ghwbga03i5aqxw,1,55.3,70.3,2025-05-29T16:05:31.588Z,2025-05-29T16:05:33Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756027173,212,12.9,5756027169,140,65.4,5756027175,213,5.67,5756027171,141,59.4,5756027167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954253,52,1,1,5,2,czkf5t3ai00ghwbga03i5aqxw,0,70.5,67.9,2025-05-29T16:05:33.814Z,2025-05-29T16:33:40Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5756027185,212,1.3,5756027187,213,5.71,5756027183,141,66.9,5756027181,140,71.5,5756027201,286,,5756027195,236,,5756027179,56,Center,5756027197,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954255,50,74,1,5,2,ac8jow4mdkvnsv5s0och4qqm,1,32.8,30.1,2025-05-29T16:05:33.815Z,2025-05-29T16:58:01Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756027191,56,Back,5756027207,233,52,5756027193,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954259,53,61,1,5,3,czkf5t3ai00ghwbga03i5aqxw,1,66.7,69.1,2025-05-29T16:05:35.521Z,2025-05-29T16:33:44Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5756027221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954261,54,1,1,5,4,czkf5t3ai00ghwbga03i5aqxw,0,75.1,63.2,2025-05-29T16:05:35.723Z,2025-05-29T16:34:21Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756078035,212,7.5,5756078031,140,81.5,5756027231,56,Center,5756078033,141,68.1,5756078037,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954281,51,12,1,5,6,ac8jow4mdkvnsv5s0och4qqm,1,24.5,39.4,2025-05-29T16:05:37.762Z,2025-05-29T16:34:45Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756027343,56,Back,5756027351,213,4.75,5756027347,141,22.5,5756027349,212,11.5,5756027345,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954285,55,1,1,5,9,czkf5t3ai00ghwbga03i5aqxw,0,85.2,82.4,2025-05-29T16:05:41.507Z,2025-05-29T16:05:42Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756027383,213,4.92,5756027379,141,52.1,5756027377,140,89.3,5756027381,212,21.0,5756027375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954291,52,12,1,5,12,ac8jow4mdkvnsv5s0och4qqm,1,10.7,43.4,2025-05-29T16:05:43.613Z,2025-05-29T16:34:55Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5756027419,212,21.9,5756027421,213,6.16,5756027413,56,Back,5756027417,141,39.5,5756027415,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954315,56,1,1,5,14,czkf5t3ai00ghwbga03i5aqxw,1,79.7,58.5,2025-05-29T16:05:45.971Z,2025-05-29T16:05:48Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756027541,212,13.8,5756027539,141,64.2,5756027537,140,92.3,5756027543,213,0.28,5756027535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954317,57,50,1,5,17,czkf5t3ai00ghwbga03i5aqxw,1,88.6,62.0,2025-05-29T16:05:48.675Z,2025-05-29T16:35:04Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756027547,56,Center,5756028553,233,57,5756027549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954513,57,7,1,5,17,ac8jow4mdkvnsv5s0och4qqm,1,11.4,38.0,2025-05-29T16:05:48.676Z,2025-05-29T16:06:36Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756028543,56,Back,5756028547,233,57,5756028545,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954327,54,1,1,5,18,ac8jow4mdkvnsv5s0och4qqm,1,18.2,37.1,2025-05-29T16:05:49.630Z,2025-05-29T16:05:51Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756027589,141,30.1,5756027587,140,26.9,5756027593,213,5.80,5756027591,212,10.3,5756027585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954339,55,1,1,5,19,ac8jow4mdkvnsv5s0och4qqm,0,27.1,30.4,2025-05-29T16:05:51.257Z,2025-05-29T16:05:54Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756027671,140,55.3,5756027675,212,34.4,5756027669,56,Right,5756027677,213,5.75,5756027673,141,4.7,5756027679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954385,59,1,1,5,25,czkf5t3ai00ghwbga03i5aqxw,1,44.8,89.7,2025-05-29T16:05:57.380Z,2025-05-29T16:06:01Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756027873,212,22.5,5756027869,140,40.9,5756027875,213,4.53,5756027867,56,Back,5756027871,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954395,60,1,1,5,30,czkf5t3ai00ghwbga03i5aqxw,1,44.4,46.6,2025-05-29T16:06:01.715Z,2025-05-29T16:06:04Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5756027949,213,1.32,5756027941,56,Back,5756027943,140,48.0,5756027947,212,15.4,5756027945,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954405,61,1,1,5,32,czkf5t3ai00ghwbga03i5aqxw,1,53.8,77.2,2025-05-29T16:06:04.275Z,2025-05-29T16:06:07Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756028011,212,14.6,5756028005,56,Left,5756028013,213,1.16,5756028009,141,96.9,5756028007,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954413,62,1,1,5,36,czkf5t3ai00ghwbga03i5aqxw,1,61.4,97.1,2025-05-29T16:06:07.604Z,2025-05-29T16:06:09Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756028071,213,5.40,5756028069,212,32.0,5756028061,155,,5756028067,141,60.8,5756028063,56,Center,5756028065,140,80.8,5756028073,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954427,63,1,1,5,37,czkf5t3ai00ghwbga03i5aqxw,1,80.8,60.8,2025-05-29T16:06:09.459Z,2025-05-29T16:06:12Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756028143,212,6.5,5756028135,3,,5756028145,213,2.23,5756028141,141,68.4,5756028139,140,77.0,5756028137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954431,64,1,1,5,40,czkf5t3ai00ghwbga03i5aqxw,1,77.0,68.4,2025-05-29T16:06:11.892Z,2025-05-29T16:06:12Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756028161,141,55.4,5756028165,213,5.44,5756028163,212,11.8,5756028157,56,Center,5756028159,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954441,65,1,1,5,40,czkf5t3ai00ghwbga03i5aqxw,1,84.5,55.4,2025-05-29T16:06:12.293Z,2025-05-29T16:06:47Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,1.0,,5756028183,140,78.5,5756028277,156,,5756028187,212,8.0,5756028185,141,62.7,5756028319,154,,5756028189,213,2.47,5756028317,210,15,5756028181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819954443,66,15,1,5,42,czkf5t3ai00ghwbga03i5aqxw,1,78.5,62.7,2025-05-29T16:06:14.003Z,2025-05-29T16:06:59Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756028803,147,57.4,5756028193,22,,5756028343,231,50,5756028337,103,19,5756028335,102,47.3,5756028339,328,,5756028331,55,65,5756029009,233,58,5756028327,29,,5756028281,20,,5756028341,230,98.2,5756028801,146,5756028799,82,,5756028197,56,5756028797,80,5756028195,18,85.9,Center,5756028329,154,,,
