id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2813585989,23,1,1,2,2,1939bnru25svvgv15k2c7tw2y,1,40.7,17.0,2025-05-11T14:34:15.662Z,2025-05-11T14:34:17Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720651347,141,15.0,5720651343,56,Back,5720651345,140,27.3,5720651351,213,3.24,5720651349,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813585999,24,1,1,2,4,1939bnru25svvgv15k2c7tw2y,1,29.1,18.3,2025-05-11T14:34:17.166Z,2025-05-11T14:34:18Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720651435,140,34.3,5720651439,212,15.8,5720651433,56,Back,5720651437,141,40.1,5720651441,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586027,25,1,1,2,5,1939bnru25svvgv15k2c7tw2y,1,34.3,40.1,2025-05-11T14:34:18.093Z,2025-05-11T14:34:20Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720651589,213,4.35,5720651585,141,16.2,5720651581,56,Back,5720651583,140,28.5,5720651587,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586067,26,1,1,2,7,1939bnru25svvgv15k2c7tw2y,1,27.8,15.6,2025-05-11T14:34:20.046Z,2025-05-11T14:34:23Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720651805,212,26.6,5720651801,140,52.3,5720651807,213,6.03,5720651803,141,5.9,5720651797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586077,27,1,1,2,10,1939bnru25svvgv15k2c7tw2y,0,57.4,6.1,2025-05-11T14:34:23.646Z,2025-05-11T14:34:25Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720651849,155,,5720651855,141,38.5,5720651851,56,Center,5720651859,213,0.82,5720651857,212,30.1,5720651853,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586139,37,1,1,2,15,cfvya7igkhkas7wvsktwz6j8k,0,20.7,66.7,2025-05-11T14:34:28.276Z,2025-05-11T14:47:28Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5720652255,141,54.3,5720652251,56,Back,5720652259,213,5.74,5720652253,140,33.9,5720652257,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586135,28,8,1,2,16,1939bnru25svvgv15k2c7tw2y,1,64.4,43.4,2025-05-11T14:34:29.309Z,2025-05-11T14:34:29Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720652233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586187,29,1,1,2,18,1939bnru25svvgv15k2c7tw2y,1,66.8,52.5,2025-05-11T14:34:31.662Z,2025-05-11T14:34:33Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5720652483,212,18.5,5720652477,56,Center,5720652497,156,,5720652479,140,56.9,5720652485,213,2.17,5720652481,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586235,30,1,1,2,21,1939bnru25svvgv15k2c7tw2y,1,56.9,75.0,2025-05-11T14:34:34.110Z,2025-05-11T14:34:36Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720652709,212,18.1,5720652705,140,71.3,5720652711,213,0.58,5720652707,141,89.6,5720652703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586245,31,1,1,2,23,1939bnru25svvgv15k2c7tw2y,1,71.3,89.6,2025-05-11T14:34:36.206Z,2025-05-11T14:34:37Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720652813,56,Left,5720652817,141,86.6,5720652821,213,3.40,5720652815,140,63.8,5720652819,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586291,32,1,1,2,24,1939bnru25svvgv15k2c7tw2y,1,61.3,87.4,2025-05-11T14:34:37.550Z,2025-05-11T14:34:41Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720653107,140,44.3,5720653111,212,24.8,5720653113,213,3.91,5720653105,56,Back,5720653109,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586327,33,1,1,2,28,1939bnru25svvgv15k2c7tw2y,1,45.1,53.0,2025-05-11T14:34:41.262Z,2025-05-11T14:34:44Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5720653323,212,13.5,5720653319,140,51.8,5720653317,56,Center,5720653321,141,69.9,5720653325,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586375,34,1,1,2,31,1939bnru25svvgv15k2c7tw2y,1,52.5,71.7,2025-05-11T14:34:44.046Z,2025-05-11T14:34:49Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720653583,56,Left,5720653587,141,90.2,5720653589,212,16.5,5720653585,140,62.6,5720653591,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586397,35,1,1,2,36,1939bnru25svvgv15k2c7tw2y,1,65.9,87.1,2025-05-11T14:34:49.470Z,2025-05-11T14:34:50Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720653697,140,61.7,5720653701,212,15.6,5720653703,213,4.43,5720653695,56,Center,5720653699,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586429,36,1,1,2,38,1939bnru25svvgv15k2c7tw2y,1,61.7,65.1,2025-05-11T14:34:50.750Z,2025-05-11T14:34:53Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720653893,140,56.9,5720653897,212,13.7,5720653899,213,1.95,5720653891,56,Left,5720653895,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586455,37,1,1,2,41,1939bnru25svvgv15k2c7tw2y,1,57.4,84.1,2025-05-11T14:34:53.774Z,2025-05-11T14:34:55Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720654027,212,9.0,5720654021,140,62.8,5720654025,141,94.4,5720654031,213,0.89,5720654019,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586505,38,1,1,2,43,1939bnru25svvgv15k2c7tw2y,1,63.0,94.4,2025-05-11T14:34:55.790Z,2025-05-11T14:34:59Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720654343,56,Left,5720654347,141,90.6,5720654345,140,55.5,5720654349,212,8.3,5720654351,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586535,39,1,1,2,46,1939bnru25svvgv15k2c7tw2y,0,59.2,90.6,2025-05-11T14:34:59.086Z,2025-05-11T14:35:01Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720654515,213,5.33,5720654511,141,60.9,5720654507,56,Center,5720654509,140,72.9,5720654505,155,,5720654513,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586581,38,1,1,2,49,cfvya7igkhkas7wvsktwz6j8k,1,22.4,46.1,2025-05-11T14:35:02.196Z,2025-05-11T14:49:36Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720654811,213,5.73,5720654809,212,4.4,5720654805,140,26.0,5720654803,56,Back,5720654807,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600253,165,50,1,2,51,cfvya7igkhkas7wvsktwz6j8k,1,39.8,42.0,2025-05-11T14:35:03.776Z,2025-05-11T16:35:31Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720731277,56,Back,5720731899,233,140,5720731279,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600409,140,7,1,2,51,1939bnru25svvgv15k2c7tw2y,1,60.2,58.0,2025-05-11T14:35:03.777Z,2025-05-11T16:35:31Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5720731849,56,Center,5720731851,285,,5720731877,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586653,40,1,1,2,54,1939bnru25svvgv15k2c7tw2y,1,65.8,52.8,2025-05-11T14:35:07.614Z,2025-05-11T14:35:09Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720655213,155,,5720655217,140,75.7,5720655221,212,26.3,5720655223,213,1.17,5720655215,56,Left,5720655219,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586761,41,1,1,2,56,1939bnru25svvgv15k2c7tw2y,1,75.7,88.4,2025-05-11T14:35:09.565Z,2025-05-11T14:35:18Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720655811,213,5.73,5720655805,140,91.4,5720655809,212,19.3,5720655807,141,73.5,5720655803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586767,42,1,1,3,5,1939bnru25svvgv15k2c7tw2y,0,94.0,89.6,2025-05-11T14:35:17.981Z,2025-05-11T14:35:18Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5720655849,56,Left,5720655855,212,12.6,5720655851,140,82.2,5720655857,213,2.96,5720655853,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586785,39,61,1,3,5,cfvya7igkhkas7wvsktwz6j8k,0,13.9,4.6,2025-05-11T14:35:18.476Z,2025-05-11T14:50:52Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5720655985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586791,40,5,1,3,6,cfvya7igkhkas7wvsktwz6j8k,0,13.1,-1.8,2025-05-11T14:35:19.198Z,2025-05-11T16:35:44Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5720656023,347,,5720656035,233,43,5720656021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813586777,43,5,1,3,6,1939bnru25svvgv15k2c7tw2y,1,86.9,101.8,2025-05-11T14:35:19.198Z,2025-05-11T16:35:44Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5720656031,233,40,5720655943,347,,5720655941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587045,44,1,1,3,27,1939bnru25svvgv15k2c7tw2y,1,81.7,100.0,2025-05-11T14:35:40.174Z,2025-05-11T14:35:42Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720657549,212,15.0,5720657545,141,82.4,5720657541,140,75.1,5720657537,56,Left,5720657535,107,,5720657553,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587049,45,61,1,3,29,1939bnru25svvgv15k2c7tw2y,0,75.1,82.4,2025-05-11T14:35:42.557Z,2025-05-11T14:35:42Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720657567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813602875,190,43,1,3,31,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-11T14:35:43.778Z,2025-05-11T14:53:29Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720745555,144,1,5720743699,212,15.0,5720743695,140,40.9,5720743701,213,0.21,5720743693,56,Back,5720743697,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587117,42,43,1,3,32,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-11T14:35:45.076Z,2025-05-11T14:36:03Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720657939,141,20.7,5720657935,56,Back,5720657941,212,13.9,5720657943,213,0.67,5720657937,140,35.8,5720659347,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587139,46,43,1,3,34,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T14:35:46.781Z,2025-05-11T14:53:32Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720745693,144,8,5720658039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587379,43,4,1,3,34,cfvya7igkhkas7wvsktwz6j8k,1,43.6,17.2,2025-05-11T14:35:47.059Z,2025-05-11T14:53:45Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720659073,152,,5720659077,265,,5720659081,286,,5720659065,13,,5720659395,233,50,5720659069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587431,50,4,1,3,34,1939bnru25svvgv15k2c7tw2y,0,56.4,82.8,2025-05-11T14:35:47.060Z,2025-05-11T14:54:15Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720659569,233,43,5720659361,13,,5720659365,152,,5720659369,285,,5720659367,265,,5720659363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587241,47,43,1,3,37,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T14:35:49.982Z,2025-05-11T14:53:34Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720745853,144,1,5720658425,213,2.83,5720658421,141,64.6,5720658417,56,Back,5720658419,140,40.9,5720658423,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587247,48,43,1,3,39,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T14:35:52.254Z,2025-05-11T14:53:38Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5720746155,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587427,49,43,1,3,39,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-11T14:35:52.622Z,2025-05-11T14:53:40Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5720659331,140,55.2,5720659335,212,17.9,5720659329,56,Left,5720746309,144,1,5720659333,141,79.0,5720659337,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587501,44,1,1,3,51,cfvya7igkhkas7wvsktwz6j8k,1,32.1,12.8,2025-05-11T14:36:04.564Z,2025-05-11T14:36:06Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720659693,5,,5720659697,56,Back,5720659705,213,2.02,5720659701,141,30.3,5720659703,212,13.2,5720659695,152,,5720659699,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587519,45,1,1,3,53,cfvya7igkhkas7wvsktwz6j8k,1,22.1,30.1,2025-05-11T14:36:06.612Z,2025-05-11T14:36:07Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5720659817,140,32.3,5720659829,213,0.89,5720659825,212,17.0,5720659821,141,49.6,5720659815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587537,46,1,1,3,54,cfvya7igkhkas7wvsktwz6j8k,1,32.3,49.6,2025-05-11T14:36:07.588Z,2025-05-11T14:36:08Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720659909,56,Back,5720659911,140,36.3,5720659915,212,9.0,5720659913,141,37.9,5720659917,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587593,47,1,1,3,56,cfvya7igkhkas7wvsktwz6j8k,1,36.3,37.9,2025-05-11T14:36:08.788Z,2025-05-11T14:36:13Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5720660227,140,30.5,5720660231,212,10.7,5720660233,213,4.11,5720660225,56,Back,5720660229,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587679,48,1,1,4,0,cfvya7igkhkas7wvsktwz6j8k,1,28.3,12.9,2025-05-11T14:36:13.412Z,2025-05-11T14:36:17Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720660611,213,5.48,5720660609,212,8.3,5720660605,140,33.8,5720660603,56,Back,5720660607,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587707,49,1,1,4,4,cfvya7igkhkas7wvsktwz6j8k,1,34.0,5.6,2025-05-11T14:36:17.380Z,2025-05-11T14:36:19Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720660837,212,17.3,5720660833,140,32.3,5720660831,56,Back,5720660835,141,30.9,5720660839,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587753,50,1,1,4,6,cfvya7igkhkas7wvsktwz6j8k,1,32.3,30.9,2025-05-11T14:36:19.348Z,2025-05-11T14:36:22Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5720661073,212,5.2,5720661067,56,Back,5720661069,140,28.6,5720661071,141,25.9,5720661075,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587777,51,1,1,4,9,cfvya7igkhkas7wvsktwz6j8k,1,31.4,29.2,2025-05-11T14:36:22.291Z,2025-05-11T14:55:48Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720661197,140,24.4,5720661195,56,Back,5720661205,213,1.85,5720661201,212,26.7,5720661199,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587821,52,1,1,4,11,cfvya7igkhkas7wvsktwz6j8k,1,21.5,69.4,2025-05-11T14:36:24.580Z,2025-05-11T14:36:27Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720661441,213,0.05,5720661437,141,70.6,5720661433,56,Back,5720661435,140,38.4,5720661439,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587847,53,1,1,4,14,cfvya7igkhkas7wvsktwz6j8k,1,42.1,80.2,2025-05-11T14:36:27.140Z,2025-05-11T14:36:29Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5720661599,141,95.0,5720661595,56,Back,5720661603,213,2.13,5720661601,212,11.9,5720661597,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587933,54,1,1,4,16,cfvya7igkhkas7wvsktwz6j8k,1,35.0,93.8,2025-05-11T14:36:29.028Z,2025-05-11T14:36:35Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720662091,213,3.84,5720662085,140,17.4,5720662089,212,24.0,5720662087,141,71.2,5720662083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813587993,55,1,1,4,22,cfvya7igkhkas7wvsktwz6j8k,1,17.5,71.4,2025-05-11T14:36:35.540Z,2025-05-11T14:36:39Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720662445,213,5.61,5720662441,141,56.6,5720662437,56,Back,5720662439,140,29.5,5720662443,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588065,56,1,1,4,26,cfvya7igkhkas7wvsktwz6j8k,1,33.8,53.6,2025-05-11T14:36:39.381Z,2025-05-11T14:36:42Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720662693,141,38.5,5720662697,213,5.84,5720662689,56,Center,5720662691,140,54.2,5720662695,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588091,57,1,1,4,29,cfvya7igkhkas7wvsktwz6j8k,1,55.6,36.0,2025-05-11T14:36:42.004Z,2025-05-11T14:36:43Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5720662841,213,3.35,5720662837,141,34.0,5720662833,56,Back,5720662839,212,6.5,5720662835,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588131,58,1,1,4,30,cfvya7igkhkas7wvsktwz6j8k,1,54.9,27.4,2025-05-11T14:36:43.700Z,2025-05-11T14:36:45Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720663055,141,4.0,5720663051,56,Right,5720663059,213,4.99,5720663057,212,16.5,5720663053,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588157,59,1,1,4,32,cfvya7igkhkas7wvsktwz6j8k,1,63.5,6.0,2025-05-11T14:36:45.412Z,2025-05-11T14:56:43Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720663175,212,30.1,5720663171,140,36.8,5720663177,213,2.77,5720663173,141,22.1,5720663169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588229,60,43,1,4,33,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-11T14:36:46.676Z,2025-05-11T14:56:39Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720663545,56,Back,5720663549,141,24.0,5720663551,212,13.9,5720758041,144,1,5720663553,213,2.83,5720663547,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588295,61,1,1,4,37,cfvya7igkhkas7wvsktwz6j8k,1,37.8,24.1,2025-05-11T14:36:50.627Z,2025-05-11T14:36:53Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5720663845,212,25.7,5720663835,56,Back,5720663839,140,16.2,5720663847,213,2.65,5720663843,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588351,62,1,1,4,42,cfvya7igkhkas7wvsktwz6j8k,1,14.4,46.0,2025-05-11T14:36:55.156Z,2025-05-11T14:36:57Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5720664077,140,22.2,5720664083,213,1.02,5720664081,212,15.5,5720664079,141,65.4,5720664075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588491,63,1,1,4,44,cfvya7igkhkas7wvsktwz6j8k,1,21.1,62.1,2025-05-11T14:36:57.316Z,2025-05-11T14:37:07Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720664827,56,Back,5720664835,141,29.4,5720664845,213,4.73,5720664841,212,22.2,5720664831,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588535,64,1,1,4,54,cfvya7igkhkas7wvsktwz6j8k,1,32.3,29.5,2025-05-11T14:37:07.460Z,2025-05-11T14:37:10Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5720665085,213,5.54,5720665075,56,Back,5720665079,141,11.4,5720665077,140,45.1,5720665083,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588643,65,1,1,4,57,cfvya7igkhkas7wvsktwz6j8k,1,45.5,8.6,2025-05-11T14:37:10.580Z,2025-05-11T14:37:17Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720665599,213,0.07,5720665591,56,Right,5720665595,141,13.5,5720665601,1,,5720665589,155,,5720665597,212,45.8,5720665593,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588647,66,1,1,5,3,cfvya7igkhkas7wvsktwz6j8k,0,97.7,26.7,2025-05-11T14:37:16.476Z,2025-05-11T14:37:18Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5720665635,212,1.4,5720665631,141,27.9,5720665627,56,Center,5720665629,140,96.6,5720665649,236,,5720665655,286,,5720665651,233,51,5720665637,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588635,51,74,1,5,3,1939bnru25svvgv15k2c7tw2y,1,2.3,64.0,2025-05-11T14:37:16.477Z,2025-05-11T14:37:18Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5720665543,56,Back,5720665685,233,66,5720665545,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588653,52,6,1,5,4,1939bnru25svvgv15k2c7tw2y,0,0.0,70.6,2025-05-11T14:37:17.390Z,2025-05-11T14:37:23Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5720665667,73,,5720666017,233,67,5720665665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813588671,67,6,1,5,4,cfvya7igkhkas7wvsktwz6j8k,1,100.0,29.4,2025-05-11T14:37:17.390Z,2025-05-11T16:34:57Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5720665843,75,,5720665841,56,Center,5720665871,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813589373,68,1,1,5,45,cfvya7igkhkas7wvsktwz6j8k,0,99.5,0.5,2025-05-11T14:37:58.453Z,2025-05-11T14:41:04Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720669563,141,50.6,5720669559,56,Center,5720669555,155,,5720669551,2,,5720669573,1,,5720669557,223,,5720669553,6,,5720669561,140,97.1,5720669565,212,34.2,5720669569,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813592135,77,44,1,5,46,1939bnru25svvgv15k2c7tw2y,1,3.0,49.8,2025-05-11T14:37:58.996Z,2025-05-11T16:35:15Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5720684483,56,Back,5720684513,233,84,5720684485,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
