id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820711003,20,15,1,1,55,durq4oppf7c08tnbzrlebt0uz,1,69.4,49.6,2025-06-01T14:33:17.555Z,2025-06-01T14:33:49Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760277365,23,,5760277555,29,,5760277561,102,52.9,5760277371,82,,5760276907,56,Center,5760277579,233,40,5760277567,146,75.9,5760277563,103,6.9,5760277571,230,98.9,5760277565,215,5760277569,147,49.6,5760276905,18,5760277553,76,5760277367,20,5760277557,55,19,5760277573,231,50,,,,,,,,,,
2820711005,40,10,1,1,55,spvvjmk37iid7hsky9g3nce7,1,24.1,50.4,2025-06-01T14:33:17.655Z,2025-06-01T14:33:49Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760276923,56,Back,5760276921,94,,5760277599,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711025,21,1,1,2,2,durq4oppf7c08tnbzrlebt0uz,1,62.5,84.5,2025-06-01T14:33:24.259Z,2025-06-01T14:33:26Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5760277107,213,1.30,5760277099,56,Left,5760277101,140,64.2,5760277105,212,6.6,5760277103,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711037,22,1,1,2,4,durq4oppf7c08tnbzrlebt0uz,1,64.1,95.3,2025-06-01T14:33:26.611Z,2025-06-01T14:33:30Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760277177,141,60.5,5760277183,1,,5760277173,56,Back,5760277181,213,3.96,5760277179,212,32.6,5760277175,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711043,23,1,1,2,8,durq4oppf7c08tnbzrlebt0uz,1,43.4,56.0,2025-06-01T14:33:30.002Z,2025-06-01T14:33:33Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760277229,212,20.1,5760277225,140,44.7,5760277227,141,26.5,5760277223,56,Back,5760277231,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711051,24,1,1,2,11,durq4oppf7c08tnbzrlebt0uz,0,45.0,20.7,2025-06-01T14:33:33.123Z,2025-06-01T14:33:36Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760277273,140,100.0,5760277277,212,59.4,5760277275,141,14.3,5760277279,213,6.21,5760277269,155,,5760277281,1,,5760277271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711053,25,5,1,2,14,durq4oppf7c08tnbzrlebt0uz,0,101.0,14.6,2025-06-01T14:33:36.183Z,2025-06-01T14:33:41Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760277355,233,41,5760277283,56,Right,5760277285,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711061,41,5,1,2,14,spvvjmk37iid7hsky9g3nce7,1,-1.0,85.4,2025-06-01T14:33:36.183Z,2025-06-01T14:33:42Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5760277349,233,25,5760277345,56,Back,5760277347,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711083,42,1,1,2,23,spvvjmk37iid7hsky9g3nce7,1,2.7,50.6,2025-06-01T14:33:45.202Z,2025-06-01T14:33:47Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5760277519,213,0.25,5760277515,141,52.8,5760277511,56,Back,5760277509,124,,5760277525,189,,5760277513,140,8.2,5760277523,237,,5760277517,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711119,43,1,1,2,39,spvvjmk37iid7hsky9g3nce7,0,20.0,53.4,2025-06-01T14:34:01.010Z,2025-06-01T14:34:04Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760277801,141,77.6,5760277805,213,0.30,5760277799,140,71.5,5760277795,155,,5760277807,1,,5760277797,56,Center,5760277803,212,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711147,27,1,1,2,43,durq4oppf7c08tnbzrlebt0uz,1,25.1,20.6,2025-06-01T14:34:05.106Z,2025-06-01T14:34:09Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760277997,56,Back,5760278001,141,51.3,5760278005,213,1.83,5760277999,140,19.9,5760278003,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711151,28,1,1,2,47,durq4oppf7c08tnbzrlebt0uz,1,24.1,56.7,2025-06-01T14:34:09.619Z,2025-06-01T14:34:10Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760278033,56,Back,5760278037,141,57.2,5760278039,212,19.3,5760278035,140,42.5,5760278041,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711155,29,1,1,2,48,durq4oppf7c08tnbzrlebt0uz,1,42.5,57.2,2025-06-01T14:34:10.819Z,2025-06-01T14:34:11Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760278059,140,31.5,5760278061,141,60.6,5760278069,156,,5760278065,213,2.94,5760278057,56,Back,5760278063,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711177,44,83,1,2,50,spvvjmk37iid7hsky9g3nce7,0,70.3,36.6,2025-06-01T14:34:12.218Z,2025-06-01T14:36:20Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5760278435,399,174tz9lh744fhcxzabu00746h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711173,30,1,1,2,50,durq4oppf7c08tnbzrlebt0uz,1,31.6,62.1,2025-06-01T14:34:12.227Z,2025-06-01T14:34:15Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760278199,56,Back,5760278203,141,94.1,5760278201,140,40.1,5760278205,212,23.5,5760278209,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711195,31,1,1,2,53,durq4oppf7c08tnbzrlebt0uz,0,40.1,94.4,2025-06-01T14:34:15.171Z,2025-06-01T14:34:18Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5760278313,141,41.5,5760278307,157,,5760278317,213,5.64,5760278315,212,60.0,5760278319,1,,5760278311,140,85.8,5760278309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711241,46,1,1,2,59,spvvjmk37iid7hsky9g3nce7,1,13.9,66.9,2025-06-01T14:34:21.793Z,2025-06-01T14:34:26Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5760278571,141,47.2,5760278567,56,Back,5760278569,140,23.6,5760278573,212,16.8,5760278575,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711255,47,1,1,3,4,spvvjmk37iid7hsky9g3nce7,1,25.4,48.1,2025-06-01T14:34:26.307Z,2025-06-01T14:34:29Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760278649,213,0.95,5760278645,141,64.2,5760278641,56,Back,5760278643,140,32.9,5760278647,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711259,48,1,1,3,7,spvvjmk37iid7hsky9g3nce7,1,33.8,64.9,2025-06-01T14:34:29.618Z,2025-06-01T14:34:31Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760278671,141,71.1,5760278667,56,Back,5760278675,213,2.72,5760278669,140,24.8,5760278673,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711273,49,1,1,3,9,spvvjmk37iid7hsky9g3nce7,1,24.4,71.4,2025-06-01T14:34:31.091Z,2025-06-01T14:34:33Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760278757,212,6.8,5760278753,140,30.0,5760278751,56,Back,5760278759,213,5.75,5760278755,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711275,50,50,1,3,11,spvvjmk37iid7hsky9g3nce7,1,30.6,68.7,2025-06-01T14:34:33.074Z,2025-06-01T15:24:38Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760278765,285,,5760278889,233,32,5760278763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711295,32,7,1,3,11,durq4oppf7c08tnbzrlebt0uz,1,69.4,31.3,2025-06-01T14:34:33.075Z,2025-06-01T15:24:38Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5760278857,286,,5760278869,233,50,5760278855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711297,33,50,1,3,14,durq4oppf7c08tnbzrlebt0uz,1,64.0,24.5,2025-06-01T14:34:36.033Z,2025-06-01T15:24:39Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760278859,56,Center,5760278861,286,,5760278877,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711289,51,7,1,3,14,spvvjmk37iid7hsky9g3nce7,0,36.0,75.5,2025-06-01T14:34:36.034Z,2025-06-01T15:24:38Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760278839,285,,5760278837,56,Back,5760278865,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711305,34,61,1,3,15,durq4oppf7c08tnbzrlebt0uz,1,63.6,20.1,2025-06-01T14:34:37.466Z,2025-06-01T14:34:38Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760278931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716367,310,1,1,3,15,spvvjmk37iid7hsky9g3nce7,1,40.3,67.1,2025-06-01T14:34:37.893Z,2025-06-01T14:52:04Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760308381,140,39.6,5760308387,213,1.65,5760308383,141,81.2,5760308379,56,Back,5760308385,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711309,52,1,1,3,16,spvvjmk37iid7hsky9g3nce7,1,32.1,81.4,2025-06-01T14:34:38.634Z,2025-06-01T14:51:56Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760278951,212,10.4,5760278949,141,66.9,5760278945,56,Back,5760278947,140,29.1,5760278953,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711339,53,1,1,3,17,spvvjmk37iid7hsky9g3nce7,1,29.1,66.9,2025-06-01T14:34:39.403Z,2025-06-01T14:51:53Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760279081,212,8.3,5760279077,140,23.2,5760279075,56,Back,5760279079,141,75.1,5760279083,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711343,54,1,1,3,19,spvvjmk37iid7hsky9g3nce7,1,27.1,73.5,2025-06-01T14:34:41.571Z,2025-06-01T14:34:42Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760279095,56,Back,5760279101,212,4.7,5760279099,141,70.3,5760279097,140,31.1,5760279103,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711359,55,1,1,3,20,spvvjmk37iid7hsky9g3nce7,1,31.1,70.3,2025-06-01T14:34:42.099Z,2025-06-01T14:34:44Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760279165,56,Back,5760279169,141,92.4,5760279173,213,1.16,5760279171,212,16.4,5760279167,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711363,56,1,1,3,22,spvvjmk37iid7hsky9g3nce7,0,36.7,93.0,2025-06-01T14:34:44.259Z,2025-06-01T14:34:45Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760279183,141,92.7,5760279201,236,,5760279187,213,6.17,5760279207,286,,5760279179,56,Back,5760279185,212,1.8,5760279181,140,38.4,5760279203,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711367,35,74,1,3,22,durq4oppf7c08tnbzrlebt0uz,1,64.8,3.8,2025-06-01T14:34:44.260Z,2025-06-01T15:24:47Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760279225,233,56,5760279193,56,Right,5760279195,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711377,36,5,1,3,24,durq4oppf7c08tnbzrlebt0uz,0,67.4,-1.8,2025-06-01T14:34:46.068Z,2025-06-01T14:37:03Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760279265,233,57,5760279245,347,,5760279243,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711371,57,5,1,3,24,spvvjmk37iid7hsky9g3nce7,1,32.6,101.8,2025-06-01T14:34:46.068Z,2025-06-01T14:37:02Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760279261,233,36,5760279229,56,Back,5760279231,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711449,58,1,1,3,26,spvvjmk37iid7hsky9g3nce7,1,34.3,100.0,2025-06-01T14:34:48.818Z,2025-06-01T14:34:56Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760279619,140,26.7,5760279615,56,Back,5760279621,141,91.8,5760279625,213,3.85,5760279611,107,,5760279623,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711469,59,1,1,3,34,spvvjmk37iid7hsky9g3nce7,1,26.6,76.6,2025-06-01T14:34:56.004Z,2025-06-01T14:34:59Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760279731,141,44.5,5760279729,140,25.6,5760279727,56,Back,5760279733,212,21.9,5760279735,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711473,60,1,1,3,37,spvvjmk37iid7hsky9g3nce7,1,27.1,40.4,2025-06-01T14:34:59.667Z,2025-06-01T14:35:00Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760279743,56,Back,5760279747,141,40.7,5760279749,212,6.9,5760279745,140,33.7,5760279751,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711485,61,1,1,3,38,spvvjmk37iid7hsky9g3nce7,1,35.2,41.8,2025-06-01T14:35:00.802Z,2025-06-01T14:35:02Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760279787,141,24.1,5760279791,213,4.65,5760279785,140,34.5,5760279789,212,12.1,5760279783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711497,62,1,1,3,40,spvvjmk37iid7hsky9g3nce7,0,34.9,22.8,2025-06-01T14:35:02.482Z,2025-06-01T14:35:06Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760279867,141,25.0,5760279873,1,,5760279863,56,Center,5760279871,213,0.04,5760279861,155,,5760279869,212,37.8,5760279865,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711509,37,1,1,3,44,durq4oppf7c08tnbzrlebt0uz,1,25.3,79.4,2025-06-01T14:35:06.180Z,2025-06-01T14:35:08Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760279935,141,95.4,5760279939,212,11.7,5760279931,56,Back,5760279933,140,29.5,5760279943,213,1.19,5760279929,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711523,39,1,1,3,46,durq4oppf7c08tnbzrlebt0uz,0,29.5,95.4,2025-06-01T14:35:08.324Z,2025-06-01T14:35:10Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760279997,1,,5760279987,56,Back,5760279993,212,22.5,5760279991,141,68.2,5760279995,213,5.32,5760279989,140,41.7,5760279985,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711529,63,44,1,3,47,spvvjmk37iid7hsky9g3nce7,1,58.8,29.8,2025-06-01T14:35:09.826Z,2025-06-01T15:24:30Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760280083,233,40,5760280037,286,,5760280035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711537,40,44,1,3,47,durq4oppf7c08tnbzrlebt0uz,0,41.2,70.2,2025-06-01T14:35:09.827Z,2025-06-01T15:24:30Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760280081,285,,5760280101,233,63,5760280079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711533,64,1,1,3,48,spvvjmk37iid7hsky9g3nce7,0,58.2,27.6,2025-06-01T14:35:10.195Z,2025-06-01T14:35:10Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760280063,212,5.7,5760280065,213,0.45,5760280057,56,Center,5760280061,141,31.3,5760280059,140,63.1,5760280055,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711561,41,1,1,3,52,durq4oppf7c08tnbzrlebt0uz,0,35.8,70.3,2025-06-01T14:35:14.196Z,2025-06-01T14:35:51Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760280195,157,,5760280199,140,64.4,5760280213,1,,5760280197,56,Left,5760280205,212,34.2,5760280209,213,0.50,5760280201,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711575,65,1,1,3,54,spvvjmk37iid7hsky9g3nce7,0,37.5,7.6,2025-06-01T14:35:16.499Z,2025-06-01T14:35:18Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760280297,1,,5760280287,56,Back,5760280293,212,18.9,5760280291,141,28.6,5760280295,213,0.86,5760280289,140,49.3,5760280285,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711583,42,44,1,3,56,durq4oppf7c08tnbzrlebt0uz,1,53.6,71.0,2025-06-01T14:35:17.953Z,2025-06-01T15:24:30Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760280339,233,66,5760280321,56,Center,5760280323,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711581,66,44,1,3,56,spvvjmk37iid7hsky9g3nce7,0,46.4,29.0,2025-06-01T14:35:17.954Z,2025-06-01T15:24:31Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5760280319,285,,5760280343,233,42,5760280317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711589,43,61,1,3,56,durq4oppf7c08tnbzrlebt0uz,1,56.2,72.0,2025-06-01T14:35:18.500Z,2025-06-01T14:53:48Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760280353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711599,44,1,1,3,58,durq4oppf7c08tnbzrlebt0uz,1,43.0,83.9,2025-06-01T14:35:20.307Z,2025-06-01T14:35:21Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760280415,141,95.4,5760280419,213,2.10,5760280413,140,38.6,5760280417,212,9.1,5760280411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711603,45,1,1,3,59,durq4oppf7c08tnbzrlebt0uz,1,38.6,95.4,2025-06-01T14:35:21.443Z,2025-06-01T14:35:22Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5760280443,213,6.23,5760280439,141,94.2,5760280435,56,Left,5760280441,212,15.1,5760280437,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711617,46,1,1,4,0,durq4oppf7c08tnbzrlebt0uz,1,53.0,94.2,2025-06-01T14:35:22.275Z,2025-06-01T14:35:25Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5760280489,140,49.2,5760280495,213,4.21,5760280493,212,8.2,5760280487,56,Back,5760280491,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711633,47,1,1,4,3,durq4oppf7c08tnbzrlebt0uz,1,49.2,83.6,2025-06-01T14:35:25.076Z,2025-06-01T14:35:28Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760280609,140,64.1,5760280611,141,71.4,5760280615,213,5.80,5760280607,56,Center,5760280613,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711655,48,1,1,4,6,durq4oppf7c08tnbzrlebt0uz,1,68.0,68.1,2025-06-01T14:35:28.516Z,2025-06-01T14:54:14Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760280761,141,21.9,5760280755,155,,5760280759,140,91.4,5760280765,213,5.38,5760280767,1,,5760280763,212,39.9,5760280757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711659,49,1,1,4,13,durq4oppf7c08tnbzrlebt0uz,0,94.9,23.3,2025-06-01T14:35:35.204Z,2025-06-01T14:54:28Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760311133,2,,5760280793,213,1.53,5760280787,140,95.5,5760280785,56,Center,5760280789,141,48.7,5760280791,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711663,67,12,1,4,14,spvvjmk37iid7hsky9g3nce7,1,7.2,55.1,2025-06-01T14:35:36.691Z,2025-06-01T14:35:38Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760280813,212,7.5,5760280807,56,Back,5760280815,213,0.99,5760280811,141,64.3,5760280809,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711675,68,12,1,4,16,spvvjmk37iid7hsky9g3nce7,1,11.1,64.3,2025-06-01T14:35:38.195Z,2025-06-01T14:35:42Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760280893,213,0.24,5760280889,141,77.0,5760280885,56,Back,5760280891,212,36.7,5760280887,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711691,50,1,1,4,19,durq4oppf7c08tnbzrlebt0uz,1,54.3,23.7,2025-06-01T14:35:41.347Z,2025-06-01T14:35:45Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760280977,56,Center,5760280981,141,55.4,5760280975,3,,5760280979,140,60.6,5760280983,212,22.5,5760280985,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711697,51,4,1,4,22,durq4oppf7c08tnbzrlebt0uz,1,62.4,57.9,2025-06-01T14:35:44.915Z,2025-06-01T15:12:23Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760281071,294,,5760281123,233,69,5760281075,152,,5760281069,13,,5760281077,286,,5760281073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711707,69,4,1,4,22,spvvjmk37iid7hsky9g3nce7,0,37.6,42.1,2025-06-01T14:35:44.916Z,2025-06-01T15:12:23Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5760281097,152,,5760281093,294,,5760281091,13,,5760281155,233,51,5760281099,285,,5760281095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711777,52,1,1,4,41,durq4oppf7c08tnbzrlebt0uz,1,61.3,66.0,2025-06-01T14:36:03.379Z,2025-06-01T14:55:16Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760281541,140,43.6,5760281551,189,,5760281535,5,,5760281539,56,Back,5760281545,212,20.6,5760281537,152,,5760281547,213,3.59,5760281543,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711781,53,1,1,4,44,durq4oppf7c08tnbzrlebt0uz,1,44.6,53.0,2025-06-01T14:36:06.020Z,2025-06-01T14:36:06Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760281567,140,46.7,5760281571,212,21.1,5760281565,56,Back,5760281569,141,22.1,5760281573,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711785,54,1,1,4,44,durq4oppf7c08tnbzrlebt0uz,1,46.7,22.1,2025-06-01T14:36:06.708Z,2025-06-01T14:36:07Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760281613,213,5.86,5760281607,140,69.8,5760281611,212,26.6,5760281605,56,Right,5760281609,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711791,55,1,1,4,45,durq4oppf7c08tnbzrlebt0uz,1,73.2,6.1,2025-06-01T14:36:07.811Z,2025-06-01T14:36:10Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760281645,140,66.3,5760281649,212,14.9,5760281651,213,2.08,5760281643,56,Center,5760281647,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711795,56,1,1,4,48,durq4oppf7c08tnbzrlebt0uz,1,64.6,21.6,2025-06-01T14:36:10.019Z,2025-06-01T14:36:10Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760281673,56,Right,5760281677,141,7.3,5760281679,212,10.3,5760281675,140,61.3,5760281681,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711805,57,1,1,4,48,durq4oppf7c08tnbzrlebt0uz,1,61.3,7.3,2025-06-01T14:36:10.819Z,2025-06-01T14:36:12Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760281749,213,2.77,5760281745,141,24.0,5760281741,56,Back,5760281743,140,33.6,5760281747,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820711825,58,1,1,4,50,durq4oppf7c08tnbzrlebt0uz,1,33.6,24.0,2025-06-01T14:36:12.244Z,2025-06-01T14:36:16Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760281873,213,1.63,5760281869,141,57.8,5760281865,56,Back,5760281867,140,32.4,5760281871,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
