id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2802365917,26,1,1,2,40,spvvjmk37iid7hsky9g3nce7,0,12.9,77.3,2025-04-18T13:04:06.060Z,2025-04-18T13:23:07Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658928439,140,21.6,5658928445,213,0.39,5658928441,141,82.9,5658928443,212,9.9,5658928437,56,Back,5658958567,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365923,30,8,1,2,42,2nnlsjfbcea40t4jeclcbw9lk,1,78.0,15.9,2025-04-18T13:04:08.605Z,2025-04-18T13:23:04Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5658928481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365927,31,50,1,2,44,2nnlsjfbcea40t4jeclcbw9lk,1,87.6,12.9,2025-04-18T13:04:10.333Z,2025-04-18T13:24:27Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5658928507,56,Right,5658960697,233,27,5658928509,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365931,27,7,1,2,44,spvvjmk37iid7hsky9g3nce7,1,12.4,87.1,2025-04-18T13:04:10.334Z,2025-04-18T13:24:27Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5658928529,285,,5658928527,56,Back,5658960721,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365943,28,1,1,2,46,spvvjmk37iid7hsky9g3nce7,1,18.3,87.7,2025-04-18T13:04:12.308Z,2025-04-18T13:04:14Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658928577,140,24.9,5658928581,212,8.0,5658928579,141,93.6,5658928583,213,0.52,5658928575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365945,29,50,1,2,46,spvvjmk37iid7hsky9g3nce7,1,21.2,93.6,2025-04-18T13:04:12.604Z,2025-04-18T14:34:29Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5658928593,285,,5658928591,56,Back,5658961757,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365937,32,7,1,2,46,2nnlsjfbcea40t4jeclcbw9lk,0,78.8,6.4,2025-04-18T13:04:12.605Z,2025-04-18T14:34:29Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5658961791,233,29,5658928549,56,Right,5658928551,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365949,30,61,1,2,47,spvvjmk37iid7hsky9g3nce7,1,24.9,93.6,2025-04-18T13:04:13.557Z,2025-04-18T13:25:00Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5658928621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365965,31,5,1,2,48,spvvjmk37iid7hsky9g3nce7,0,20.6,101.8,2025-04-18T13:04:14.303Z,2025-04-18T13:27:59Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5658928711,233,33,5658928675,56,Back,5658928681,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365961,33,5,1,2,48,2nnlsjfbcea40t4jeclcbw9lk,1,79.4,-1.8,2025-04-18T13:04:14.303Z,2025-04-18T13:04:18Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5658928707,233,31,5658928665,56,Right,5658928667,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366039,34,1,1,3,4,2nnlsjfbcea40t4jeclcbw9lk,1,86.0,0.0,2025-04-18T13:04:30.077Z,2025-04-18T13:04:33Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5658929117,1,,5658929107,56,Center,5658929113,212,23.6,5658929111,141,31.6,5658929109,140,80.5,5658929115,213,1.82,5658929105,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366049,35,1,1,3,7,2nnlsjfbcea40t4jeclcbw9lk,1,81.6,31.9,2025-04-18T13:04:33.677Z,2025-04-18T13:04:35Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5658929185,140,73.6,5658929189,212,18.7,5658929191,213,2.04,5658929187,141,56.4,5658929183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366059,36,1,1,3,9,2nnlsjfbcea40t4jeclcbw9lk,0,73.6,56.4,2025-04-18T13:04:35.837Z,2025-04-18T13:04:37Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658929239,141,75.3,5658929235,140,79.2,5658929231,56,Center,5658929243,212,14.1,5658929247,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366129,33,1,1,3,14,spvvjmk37iid7hsky9g3nce7,1,39.0,16.7,2025-04-18T13:04:40.380Z,2025-04-18T13:04:47Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5658929613,141,17.4,5658929617,213,0.02,5658929609,140,59.9,5658929615,212,22.0,5658929605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366135,34,1,1,3,20,spvvjmk37iid7hsky9g3nce7,0,77.4,20.9,2025-04-18T13:04:46.268Z,2025-04-18T13:26:17Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5658963669,2,,5658929633,141,50.9,5658929637,213,0.94,5658929629,56,Center,5658929631,140,91.7,5658963943,233,209,5658929635,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371897,209,11,1,3,21,2nnlsjfbcea40t4jeclcbw9lk,0,7.5,45.4,2025-04-18T13:04:47.047Z,2025-04-18T13:26:25Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5658963931,88,,5658963929,56,Back,5658964051,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366163,38,1,1,3,26,2nnlsjfbcea40t4jeclcbw9lk,1,9.1,47.5,2025-04-18T13:04:52.509Z,2025-04-18T13:04:54Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5658929809,56,Back,5658929811,140,18.1,5658929813,141,34.6,5658929831,189,,5658929807,123,,5658929817,213,5.53,5658929815,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366201,39,1,1,3,31,2nnlsjfbcea40t4jeclcbw9lk,1,21.9,35.7,2025-04-18T13:04:57.037Z,2025-04-18T13:05:01Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5658929975,141,42.1,5658929977,212,5.1,5658929973,140,19.4,5658929971,56,Back,5658929979,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366225,40,1,1,3,35,2nnlsjfbcea40t4jeclcbw9lk,1,19.5,40.9,2025-04-18T13:05:01.054Z,2025-04-18T13:05:07Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658930167,140,38.4,5658930171,212,20.9,5658930165,56,Back,5658930173,213,5.96,5658930169,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366217,35,83,1,3,39,spvvjmk37iid7hsky9g3nce7,0,42.0,76.7,2025-04-18T13:05:05.557Z,2025-04-18T13:05:11Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5658930229,399,chzhwdk4l54t2kf606bkuiaqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366221,36,83,1,3,41,spvvjmk37iid7hsky9g3nce7,0,34.0,81.4,2025-04-18T13:05:07.364Z,2025-04-18T13:05:11Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5658930223,399,chzhwdk4l54t2kf606bkuiaqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366229,41,1,1,3,41,2nnlsjfbcea40t4jeclcbw9lk,0,65.2,15.2,2025-04-18T13:05:07.517Z,2025-04-18T13:05:08Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658930197,212,25.8,5658930193,140,87.4,5658930191,56,Right,5658930195,141,0.0,5658930199,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366235,37,5,1,3,41,spvvjmk37iid7hsky9g3nce7,1,16.8,101.2,2025-04-18T13:05:07.983Z,2025-04-18T13:27:59Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5658930219,56,Back,5658930221,347,,5658930225,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366231,42,5,1,3,41,2nnlsjfbcea40t4jeclcbw9lk,0,83.2,-1.2,2025-04-18T13:05:07.983Z,2025-04-18T13:05:13Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658930203,347,,5658930201,56,Right,5658930233,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366303,38,1,1,3,59,spvvjmk37iid7hsky9g3nce7,1,27.1,100.0,2025-04-18T13:05:25.269Z,2025-04-18T13:05:26Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658930595,107,,5658930605,141,91.8,5658930607,212,10.3,5658930601,140,34.4,5658930597,56,Back,5658930609,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366311,39,1,1,4,0,spvvjmk37iid7hsky9g3nce7,1,34.4,91.8,2025-04-18T13:05:26.652Z,2025-04-18T13:05:27Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5658930639,213,2.93,5658930635,141,94.2,5658930645,156,,5658930631,56,Back,5658930633,140,27.1,5658930637,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366319,40,1,1,4,1,spvvjmk37iid7hsky9g3nce7,1,27.1,94.2,2025-04-18T13:05:27.541Z,2025-04-18T13:05:28Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658930675,141,84.7,5658930679,213,5.10,5658930671,56,Back,5658930673,140,29.6,5658930677,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366327,41,1,1,4,2,spvvjmk37iid7hsky9g3nce7,1,29.6,84.7,2025-04-18T13:05:28.316Z,2025-04-18T13:05:29Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5658930713,140,32.4,5658930717,212,4.4,5658930719,213,0.85,5658930711,56,Back,5658930715,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366331,42,3,1,4,3,spvvjmk37iid7hsky9g3nce7,1,32.6,90.1,2025-04-18T13:05:29.141Z,2025-04-18T13:05:30Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5658930731,285,,5658930729,56,Back,5658930737,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366329,43,45,1,4,3,2nnlsjfbcea40t4jeclcbw9lk,0,67.4,9.9,2025-04-18T13:05:29.141Z,2025-04-18T13:05:31Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5658930727,286,,5658930755,233,42,5658930725,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366339,43,43,1,4,3,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-18T13:05:29.220Z,2025-04-18T13:05:50Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5658930793,56,Back,5658931273,144,3,5658930795,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366363,44,1,1,4,3,spvvjmk37iid7hsky9g3nce7,1,35.1,87.4,2025-04-18T13:05:29.852Z,2025-04-18T13:05:36Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5658930917,140,33.5,5658930921,212,23.6,5658930915,56,Back,5658930923,213,4.64,5658930919,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366393,45,1,1,4,9,spvvjmk37iid7hsky9g3nce7,1,34.3,47.8,2025-04-18T13:05:35.949Z,2025-04-18T13:05:43Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5658931117,212,40.3,5658931121,1,,5658931113,140,62.7,5658931111,56,Right,5658931119,213,5.55,5658931109,155,,5658931115,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366409,46,1,1,4,17,spvvjmk37iid7hsky9g3nce7,0,96.9,24.7,2025-04-18T13:05:43.693Z,2025-04-18T13:27:59Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5658931209,212,52.1,5658931211,213,1.65,5658931201,155,,5658931203,56,Left,5658931213,1,,5658931207,141,100.0,5658931205,140,93.2,5658966397,345,,5658931199,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366413,44,5,1,4,21,2nnlsjfbcea40t4jeclcbw9lk,1,6.0,-1.6,2025-04-18T13:05:47.144Z,2025-04-18T13:28:00Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658931221,56,Back,5658931225,233,47,5658931223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366411,47,5,1,4,21,spvvjmk37iid7hsky9g3nce7,0,94.0,101.6,2025-04-18T13:05:47.144Z,2025-04-18T13:05:50Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5658931215,56,Left,5658931245,233,44,5658931217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366489,45,1,1,4,42,2nnlsjfbcea40t4jeclcbw9lk,1,8.0,0.0,2025-04-18T13:06:08.462Z,2025-04-18T13:06:10Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5658931623,107,,5658931633,213,1.21,5658931627,140,11.0,5658931629,141,10.6,5658931625,56,Back,5658931631,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366491,46,50,1,4,44,2nnlsjfbcea40t4jeclcbw9lk,1,10.9,10.1,2025-04-18T13:06:10.220Z,2025-04-18T13:06:14Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5658931703,233,48,5658931641,56,Back,5658931643,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366493,48,7,1,4,44,spvvjmk37iid7hsky9g3nce7,1,89.1,89.9,2025-04-18T13:06:10.221Z,2025-04-18T13:28:31Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5658931647,56,Left,5658931657,233,46,5658931649,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366507,49,61,1,4,45,spvvjmk37iid7hsky9g3nce7,0,86.1,88.6,2025-04-18T13:06:11.198Z,2025-04-18T13:28:42Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5658931733,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366511,47,1,1,4,46,2nnlsjfbcea40t4jeclcbw9lk,1,23.0,26.4,2025-04-18T13:06:12.462Z,2025-04-18T13:06:15Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658931763,140,23.3,5658931771,1,,5658931767,212,32.4,5658931769,213,1.56,5658931761,56,Back,5658931759,155,,5658931765,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366527,48,1,1,4,49,2nnlsjfbcea40t4jeclcbw9lk,0,23.7,74.1,2025-04-18T13:06:15.438Z,2025-04-18T13:06:18Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658931861,140,77.9,5658931869,1,,5658931867,213,5.89,5658931863,141,39.5,5658931865,212,61.6,5658931859,56,Center,5658931857,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366547,50,1,1,4,53,spvvjmk37iid7hsky9g3nce7,1,25.7,74.8,2025-04-18T13:06:19.037Z,2025-04-18T13:06:20Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5658931935,140,34.0,5658931939,212,8.7,5658931931,3,,5658931941,213,6.25,5658931933,56,Back,5658931937,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366553,51,1,1,4,54,spvvjmk37iid7hsky9g3nce7,0,34.6,74.5,2025-04-18T13:06:20.717Z,2025-04-18T13:06:21Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658931973,1,,5658931969,212,9.9,5658931961,157,,5658931963,56,Back,5658931967,141,75.1,5658931971,213,0.04,5658931965,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366567,49,1,1,4,55,2nnlsjfbcea40t4jeclcbw9lk,1,60.6,30.9,2025-04-18T13:06:21.774Z,2025-04-18T13:06:23Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5658932031,56,Center,5658932035,141,60.6,5658932039,213,1.16,5658932037,212,22.0,5658932033,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366597,50,3,1,4,57,2nnlsjfbcea40t4jeclcbw9lk,1,68.5,59.4,2025-04-18T13:06:23.758Z,2025-04-18T14:34:38Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658932173,286,,5658932175,233,52,5658932171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366573,52,45,1,4,57,spvvjmk37iid7hsky9g3nce7,0,31.5,40.6,2025-04-18T13:06:23.758Z,2025-04-18T14:34:39Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5658932073,285,,5658932211,233,50,5658932071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366619,51,1,1,5,2,2nnlsjfbcea40t4jeclcbw9lk,0,80.1,77.2,2025-04-18T13:06:28.799Z,2025-04-18T13:06:32Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658932287,2,,5658932293,140,100.0,5658932297,212,35.5,5658932299,213,5.39,5658932289,155,,5658932291,56,Center,5658932295,141,36.6,5658932301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366695,52,5,1,5,6,2nnlsjfbcea40t4jeclcbw9lk,0,101.2,36.8,2025-04-18T13:06:32.092Z,2025-04-18T13:28:00Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658932703,233,53,5658932681,56,Center,5658932683,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366615,53,5,1,5,6,spvvjmk37iid7hsky9g3nce7,1,-1.2,63.2,2025-04-18T13:06:32.092Z,2025-04-18T13:28:00Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5658932281,56,Back,5658932685,233,52,5658932283,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366737,54,1,1,5,27,spvvjmk37iid7hsky9g3nce7,1,3.6,46.3,2025-04-18T13:06:53.077Z,2025-04-18T13:06:56Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5658932913,124,,5658932921,212,6.4,5658932917,140,5.2,5658932923,213,1.31,5658932919,141,55.4,5658932927,237,,5658932915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366745,55,1,1,5,31,spvvjmk37iid7hsky9g3nce7,1,5.9,54.6,2025-04-18T13:06:57.436Z,2025-04-18T13:06:58Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5658932959,140,3.1,5658932965,213,4.23,5658932961,141,46.4,5658932963,212,6.3,5658932957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366755,56,1,1,5,32,spvvjmk37iid7hsky9g3nce7,1,3.1,46.4,2025-04-18T13:06:58.373Z,2025-04-18T13:06:59Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5658933019,141,39.7,5658933023,213,5.79,5658933015,56,Back,5658933021,212,9.6,5658933017,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366775,57,1,1,5,33,spvvjmk37iid7hsky9g3nce7,1,11.4,39.1,2025-04-18T13:06:59.420Z,2025-04-18T13:07:02Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5658933115,140,8.6,5658933113,56,Back,5658933121,213,4.52,5658933117,141,16.4,5658933119,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366783,58,1,1,5,36,spvvjmk37iid7hsky9g3nce7,0,9.2,16.2,2025-04-18T13:07:02.109Z,2025-04-18T13:07:03Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5658933169,155,,5658933173,140,31.6,5658933177,212,24.5,5658933179,213,6.00,5658933171,56,Back,5658933175,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366789,53,44,1,5,37,2nnlsjfbcea40t4jeclcbw9lk,1,66.2,94.2,2025-04-18T13:07:03.549Z,2025-04-18T14:34:45Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658933261,233,59,5658933199,286,,5658933197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366793,59,44,1,5,37,spvvjmk37iid7hsky9g3nce7,0,33.8,5.8,2025-04-18T13:07:03.550Z,2025-04-18T14:34:45Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5658933207,285,,5658933283,233,53,5658933205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366797,54,12,1,5,38,2nnlsjfbcea40t4jeclcbw9lk,1,62.4,94.8,2025-04-18T13:07:04.078Z,2025-04-18T13:07:06Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658933225,212,8.9,5658933299,167,,5658933221,140,69.5,5658933219,56,Left,5658933223,141,100.0,5658933227,213,0.58,5658933237,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366807,55,5,1,5,38,2nnlsjfbcea40t4jeclcbw9lk,0,69.1,102.0,2025-04-18T13:07:04.727Z,2025-04-18T13:28:01Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658933291,56,Left,5658933317,233,60,5658933293,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366805,60,5,1,5,38,spvvjmk37iid7hsky9g3nce7,1,30.9,-2.0,2025-04-18T13:07:04.727Z,2025-04-18T13:28:01Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5658933273,56,Back,5658933295,233,55,5658933277,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366865,61,1,1,5,54,spvvjmk37iid7hsky9g3nce7,1,31.4,0.0,2025-04-18T13:07:20.012Z,2025-04-18T13:07:23Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5658933697,141,18.0,5658933701,213,1.18,5658933693,56,Back,5658933691,107,,5658933695,140,36.7,5658933699,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366887,62,1,1,5,57,spvvjmk37iid7hsky9g3nce7,1,37.2,24.1,2025-04-18T13:07:23.436Z,2025-04-18T13:07:28Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5658933811,141,33.0,5658933809,140,36.0,5658933807,56,Back,5658933813,212,6.2,5658933815,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366913,65,81,1,5,59,spvvjmk37iid7hsky9g3nce7,0,36.0,33.0,2025-04-18T13:07:25.989Z,2025-04-18T13:09:52Z,,,,,5658933983,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366907,56,27,1,6,1,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-18T13:07:27.742Z,2025-04-18T13:07:44Z,,,,,5658934213,201,,5658934215,40,,5658933933,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366893,63,27,1,6,1,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-18T13:07:27.742Z,2025-04-18T13:07:31Z,,,,,5658933919,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366911,57,28,1,6,3,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-18T13:07:29.438Z,2025-04-18T13:07:33Z,,,,,5658933963,55,56,5658933977,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802366901,64,28,1,6,3,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-18T13:07:29.438Z,2025-04-18T13:07:32Z,,,,,5658933971,233,57,5658933869,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
