id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793714297,32,1,1,2,28,cfvya7igkhkas7wvsktwz6j8k,1,32.2,54.5,2025-03-30T14:32:58.491Z,2025-03-30T14:33:04Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611114437,212,11.7,5611114433,140,33.7,5611114439,213,4.85,5611114435,141,37.4,5611114431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714341,33,1,1,2,33,cfvya7igkhkas7wvsktwz6j8k,1,39.7,28.5,2025-03-30T14:33:04.139Z,2025-03-30T14:33:06Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611114667,212,14.5,5611114663,140,34.4,5611114669,213,1.96,5611114665,141,48.2,5611114661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714407,34,1,1,2,35,cfvya7igkhkas7wvsktwz6j8k,1,33.7,49.3,2025-03-30T14:33:05.947Z,2025-03-30T14:33:09Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611115009,213,1.15,5611115005,141,60.2,5611115001,56,Back,5611115007,212,8.1,5611115003,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714487,35,1,1,2,38,cfvya7igkhkas7wvsktwz6j8k,1,36.6,54.6,2025-03-30T14:33:09.355Z,2025-03-30T14:33:14Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611115531,213,5.38,5611115529,212,41.9,5611115521,155,,5611115525,140,61.2,5611115523,56,Right,5611115527,141,6.1,5611115533,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714491,36,50,1,2,42,cfvya7igkhkas7wvsktwz6j8k,1,63.3,6.8,2025-03-30T14:33:13.087Z,2025-03-30T16:15:18Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5611115551,286,,5611115609,233,28,5611115549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714479,28,7,1,2,42,7hlumphk42363z3i2nry2wrzj,0,36.7,93.2,2025-03-30T14:33:13.088Z,2025-03-30T16:15:18Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611115489,56,Back,5611115491,285,,5611115585,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714571,37,1,1,2,45,cfvya7igkhkas7wvsktwz6j8k,1,51.5,9.7,2025-03-30T14:33:15.995Z,2025-03-30T14:33:18Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5611116033,212,15.5,5611116031,141,13.5,5611116027,56,Back,5611116029,140,36.9,5611116035,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714627,38,1,1,2,47,cfvya7igkhkas7wvsktwz6j8k,1,26.3,15.2,2025-03-30T14:33:18.347Z,2025-03-30T14:33:21Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611116365,212,28.2,5611116361,140,7.9,5611116359,56,Back,5611116367,213,2.32,5611116363,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714755,39,1,1,2,50,cfvya7igkhkas7wvsktwz6j8k,1,8.0,45.4,2025-03-30T14:33:21.180Z,2025-03-30T14:33:26Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611117031,141,80.2,5611117029,140,13.9,5611117027,56,Back,5611117035,213,1.31,5611117033,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793714925,40,1,1,2,56,cfvya7igkhkas7wvsktwz6j8k,1,18.8,83.2,2025-03-30T14:33:26.683Z,2025-03-30T14:33:32Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611117913,213,4.06,5611117909,141,61.2,5611117907,140,7.9,5611117911,212,18.8,5611117905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715029,41,1,1,3,2,cfvya7igkhkas7wvsktwz6j8k,1,9.4,53.3,2025-03-30T14:33:32.795Z,2025-03-30T14:33:37Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611118453,212,4.1,5611118447,56,Back,5611118449,140,13.2,5611118451,141,54.9,5611118455,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715089,42,1,1,3,6,cfvya7igkhkas7wvsktwz6j8k,1,21.3,68.2,2025-03-30T14:33:36.987Z,2025-03-30T14:33:39Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611118725,212,18.2,5611118723,141,91.7,5611118729,213,1.07,5611118719,140,29.6,5611118717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715177,43,1,1,3,8,cfvya7igkhkas7wvsktwz6j8k,1,27.7,91.5,2025-03-30T14:33:39.226Z,2025-03-30T14:33:42Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611119185,140,14.5,5611119191,213,3.60,5611119189,212,15.4,5611119183,56,Back,5611119187,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715273,44,1,1,3,11,cfvya7igkhkas7wvsktwz6j8k,1,14.5,80.9,2025-03-30T14:33:42.442Z,2025-03-30T14:33:47Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611119713,56,Back,5611119717,141,52.4,5611119721,213,4.37,5611119719,212,20.5,5611119715,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715363,45,1,1,3,16,cfvya7igkhkas7wvsktwz6j8k,1,9.0,36.2,2025-03-30T14:33:46.892Z,2025-03-30T14:55:22Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611120221,212,26.4,5611120217,140,20.7,5611120215,56,Back,5611120223,213,5.20,5611120219,141,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715389,46,1,1,3,20,cfvya7igkhkas7wvsktwz6j8k,1,12.6,5.2,2025-03-30T14:33:51.436Z,2025-03-30T14:33:53Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611120379,141,12.6,5611120383,213,1.70,5611120377,140,12.0,5611120375,56,Back,5611120381,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715399,47,1,1,3,22,cfvya7igkhkas7wvsktwz6j8k,0,12.0,13.8,2025-03-30T14:33:53.100Z,2025-03-30T14:33:53Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611120451,140,7.6,5611120455,212,11.3,5611120453,141,0.0,5611120449,56,Back,5611120457,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715443,29,5,1,3,22,7hlumphk42363z3i2nry2wrzj,1,90.2,101.6,2025-03-30T14:33:53.344Z,2025-03-30T15:05:18Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611120683,233,48,5611120645,56,Left,5611120647,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715405,48,5,1,3,22,cfvya7igkhkas7wvsktwz6j8k,0,9.8,-1.6,2025-03-30T14:33:53.344Z,2025-03-30T14:33:57Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611120479,347,,5611120477,56,Back,5611120733,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715643,30,1,1,3,31,7hlumphk42363z3i2nry2wrzj,1,87.3,100.0,2025-03-30T14:34:01.937Z,2025-03-30T14:56:00Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5611121777,56,Left,5611121783,212,12.5,5611121779,140,77.2,5611121785,213,3.69,5611121775,107,,5611121781,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715711,31,1,1,3,33,7hlumphk42363z3i2nry2wrzj,1,77.2,92.4,2025-03-30T14:34:04.218Z,2025-03-30T14:56:02Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611122121,212,11.9,5611122117,140,66.0,5611122115,56,Left,5611122123,213,3.32,5611122119,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715737,32,1,1,3,37,7hlumphk42363z3i2nry2wrzj,1,66.0,89.3,2025-03-30T14:34:08.090Z,2025-03-30T14:34:09Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611122255,213,2.66,5611122251,141,95.4,5611122253,212,9.0,5611122249,140,58.4,5611122247,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715775,33,1,1,3,39,7hlumphk42363z3i2nry2wrzj,1,68.4,96.9,2025-03-30T14:34:09.498Z,2025-03-30T14:56:10Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611122485,140,63.0,5611122489,212,6.3,5611122491,213,3.58,5611122487,141,93.0,5611122483,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793745021,256,1,1,3,40,7hlumphk42363z3i2nry2wrzj,1,57.1,93.8,2025-03-30T14:34:11.073Z,2025-03-30T14:56:28Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611283959,213,5.41,5611283955,141,83.8,5611283951,56,Left,5611283957,212,8.9,5611283953,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715897,34,1,1,3,41,7hlumphk42363z3i2nry2wrzj,1,66.5,83.6,2025-03-30T14:34:11.722Z,2025-03-30T14:56:33Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611123137,140,46.5,5611123143,213,3.24,5611284317,156,,5611123139,141,80.5,5611123135,56,Back,5611123141,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715947,35,1,1,3,46,7hlumphk42363z3i2nry2wrzj,1,46.5,80.5,2025-03-30T14:34:16.538Z,2025-03-30T14:34:19Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611123387,213,0.42,5611123383,212,15.1,5611123377,56,Left,5611123381,141,89.6,5611123379,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715999,36,1,1,3,47,7hlumphk42363z3i2nry2wrzj,1,59.6,89.6,2025-03-30T14:34:18.115Z,2025-03-30T14:56:48Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611123741,1,,5611123731,141,79.9,5611123723,56,Left,5611123727,140,90.5,5611123719,155,,5611123737,213,6.08,5611123733,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716027,38,50,1,3,48,7hlumphk42363z3i2nry2wrzj,1,92.4,77.8,2025-03-30T14:34:18.843Z,2025-03-30T16:15:19Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5611123931,233,49,5611123859,286,,5611123857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715963,49,7,1,3,48,cfvya7igkhkas7wvsktwz6j8k,1,7.6,22.2,2025-03-30T14:34:18.844Z,2025-03-30T16:15:18Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611123501,56,Back,5611123893,233,38,5611123499,167,,5611123503,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716339,39,6,1,3,49,7hlumphk42363z3i2nry2wrzj,1,100.0,78.2,2025-03-30T14:34:19.948Z,2025-03-30T15:12:56Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5611229937,233,50,5611125701,56,Center,5611125703,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793715969,50,6,1,3,49,cfvya7igkhkas7wvsktwz6j8k,0,0.0,21.8,2025-03-30T14:34:19.948Z,2025-03-30T15:12:56Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611123601,73,,5611229971,233,39,5611123599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716009,37,43,1,3,50,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-03-30T14:34:21.371Z,2025-03-30T14:34:27Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611124233,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716687,40,1,1,4,16,7hlumphk42363z3i2nry2wrzj,1,99.5,99.5,2025-03-30T14:34:47.168Z,2025-03-30T14:58:24Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5611127475,141,41.2,5611127471,140,93.1,5611127467,223,,5611127463,6,,5611127465,155,,5611127461,2,,5611127481,213,4.54,5611127479,212,40.2,5611127469,56,Center,5611127483,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793746341,271,1,1,4,20,7hlumphk42363z3i2nry2wrzj,1,85.9,32.1,2025-03-30T14:34:51.193Z,2025-03-30T14:58:51Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,1.0,,5611292911,155,,5611292915,140,93.3,5611292919,212,13.7,5611292921,213,0.97,5611295129,210,15,5611295131,154,,5611292913,56,Center,5611292917,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793746353,272,44,1,4,20,7hlumphk42363z3i2nry2wrzj,1,92.4,49.6,2025-03-30T14:34:51.370Z,2025-03-30T14:58:37Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5611293979,56,Center,5611293981,286,,5611294013,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716611,51,44,1,4,20,cfvya7igkhkas7wvsktwz6j8k,0,7.6,50.0,2025-03-30T14:34:51.371Z,2025-03-30T14:58:36Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5611294041,233,272,5611127069,56,Back,5611127071,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716691,41,15,1,4,21,7hlumphk42363z3i2nry2wrzj,1,93.2,47.4,2025-03-30T14:34:51.891Z,2025-03-30T14:59:01Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5611127503,56,Center,5611127501,17,,5611294539,328,,5611295197,233,52,5611295165,154,,5611294533,25,,5611295173,103,28.5,5611295177,147,49.6,5611295171,102,51.0,5611295175,146,98.9,5611295159,79,5611294535,15,5611295163,29,5611295167,55,271,,,,,,,,,,,,,,,,,,
2793716639,52,10,1,4,21,cfvya7igkhkas7wvsktwz6j8k,1,1.1,50.3,2025-03-30T14:34:51.991Z,2025-03-30T14:59:07Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611296401,181,,5611295223,233,41,5611127247,56,Back,5611296399,176,,5611127245,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716715,54,1,1,4,26,cfvya7igkhkas7wvsktwz6j8k,1,3.6,50.1,2025-03-30T14:34:57.340Z,2025-03-30T14:34:59Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5611127665,140,24.4,5611127661,123,,5611127669,212,32.9,5611127673,1,,5611127671,213,5.44,5611127667,141,14.0,5611127663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716725,55,1,1,4,28,cfvya7igkhkas7wvsktwz6j8k,0,25.2,14.0,2025-03-30T14:34:59.003Z,2025-03-30T14:34:59Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611127739,213,0.49,5611127729,155,,5611127731,56,Back,5611127735,141,31.0,5611127733,140,45.8,5611127737,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716747,42,61,1,4,30,7hlumphk42363z3i2nry2wrzj,0,41.5,65.7,2025-03-30T14:35:00.826Z,2025-03-30T14:35:00Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5611127885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716815,56,1,1,4,31,cfvya7igkhkas7wvsktwz6j8k,1,52.9,33.6,2025-03-30T14:35:01.692Z,2025-03-30T14:35:05Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5611128253,212,16.6,5611128249,140,65.7,5611128247,56,Center,5611128251,141,47.9,5611128255,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716821,57,1,1,4,34,cfvya7igkhkas7wvsktwz6j8k,0,72.3,55.4,2025-03-30T14:35:04.604Z,2025-03-30T14:35:07Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5611128517,286,,5611128283,141,56.7,5611128287,213,0.30,5611128275,56,Center,5611128509,236,,5611128285,212,3.0,5611128279,140,75.0,5611128511,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716851,43,74,1,4,34,7hlumphk42363z3i2nry2wrzj,1,30.8,43.0,2025-03-30T14:35:04.605Z,2025-03-30T15:26:56Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611128427,285,,5611128579,233,57,5611128425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793716955,44,12,1,4,37,7hlumphk42363z3i2nry2wrzj,1,19.5,61.7,2025-03-30T14:35:07.707Z,2025-03-30T14:35:11Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611129087,212,37.8,5611129089,213,4.60,5611129083,140,15.5,5611129085,141,6.5,5611129081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717001,46,1,1,4,40,7hlumphk42363z3i2nry2wrzj,1,15.5,6.5,2025-03-30T14:35:11.419Z,2025-03-30T14:35:13Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5611129351,213,1.54,5611129345,140,15.7,5611129347,141,17.0,5611129349,212,7.1,5611129343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717023,47,1,1,4,42,7hlumphk42363z3i2nry2wrzj,1,15.7,17.0,2025-03-30T14:35:13.067Z,2025-03-30T14:35:14Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5611129485,212,10.8,5611129481,140,7.3,5611129479,56,Back,5611129487,213,2.53,5611129483,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717055,48,1,1,4,43,7hlumphk42363z3i2nry2wrzj,1,7.3,26.1,2025-03-30T14:35:14.122Z,2025-03-30T14:35:16Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611129631,213,1.92,5611129629,212,11.8,5611129627,141,42.4,5611129623,56,Back,5611129625,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717095,49,1,1,4,45,7hlumphk42363z3i2nry2wrzj,1,3.5,42.4,2025-03-30T14:35:16.027Z,2025-03-30T14:35:17Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5611129801,56,Back,5611129805,141,43.0,5611129809,213,0.04,5611129803,140,14.4,5611129807,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717127,50,1,1,4,46,7hlumphk42363z3i2nry2wrzj,1,14.4,43.0,2025-03-30T14:35:17.323Z,2025-03-30T14:35:18Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5611129969,56,Back,5611129977,213,4.03,5611129973,141,33.9,5611129975,212,8.0,5611129971,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717155,51,1,1,4,47,7hlumphk42363z3i2nry2wrzj,1,9.6,33.9,2025-03-30T14:35:18.330Z,2025-03-30T14:35:19Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5611130177,141,42.1,5611130173,140,2.9,5611130181,212,9.0,5611130171,56,Back,5611130185,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717295,52,1,1,4,49,7hlumphk42363z3i2nry2wrzj,0,2.9,42.1,2025-03-30T14:35:19.723Z,2025-03-30T15:00:14Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5611130925,140,62.7,5611130921,157,,5611130931,213,6.12,5611130929,212,63.6,5611130933,1,,5611130927,141,27.0,5611130923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717259,58,4,1,4,53,cfvya7igkhkas7wvsktwz6j8k,1,40.8,70.2,2025-03-30T14:35:24.092Z,2025-03-30T14:47:46Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611130863,286,,5611130855,13,,5611130859,56,Back,5611131019,233,53,5611130861,152,,5611130857,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717301,53,4,1,4,53,7hlumphk42363z3i2nry2wrzj,0,59.2,29.8,2025-03-30T14:35:24.093Z,2025-03-30T15:00:17Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5611131003,56,Center,5611131083,233,58,5611301111,294,,5611131009,285,,5611131001,13,,5611131005,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717463,59,1,1,5,1,cfvya7igkhkas7wvsktwz6j8k,1,35.0,69.6,2025-03-30T14:35:32.204Z,2025-03-30T14:35:33Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5611131919,189,,5611131845,152,,5611131851,141,51.6,5611131855,213,4.40,5611131849,140,31.2,5611131847,56,Back,5611131853,212,12.9,5611131843,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717533,60,1,1,5,3,cfvya7igkhkas7wvsktwz6j8k,1,31.3,51.5,2025-03-30T14:35:33.516Z,2025-03-30T14:35:36Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5611132275,56,Back,5611132279,140,32.3,5611132283,141,39.2,5611132289,213,4.84,5611132287,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717573,61,1,1,5,5,cfvya7igkhkas7wvsktwz6j8k,1,32.6,40.6,2025-03-30T14:35:36.284Z,2025-03-30T14:35:38Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5611132475,212,4.5,5611132471,140,35.3,5611132477,213,5.39,5611132469,56,Back,5611132473,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717591,62,1,1,5,7,cfvya7igkhkas7wvsktwz6j8k,1,36.4,34.8,2025-03-30T14:35:38.108Z,2025-03-30T14:35:39Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5611132571,141,38.5,5611132575,212,5.5,5611132563,56,Back,5611132579,213,0.47,5611132567,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717633,63,1,1,5,8,cfvya7igkhkas7wvsktwz6j8k,1,41.1,38.5,2025-03-30T14:35:38.925Z,2025-03-30T14:35:40Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611132819,140,36.4,5611132823,212,7.5,5611132825,213,4.00,5611132821,141,30.1,5611132817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717715,64,1,1,5,9,cfvya7igkhkas7wvsktwz6j8k,1,36.4,30.1,2025-03-30T14:35:40.252Z,2025-03-30T14:35:43Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5611133185,140,42.3,5611133189,212,8.3,5611133191,213,0.73,5611133183,56,Back,5611133187,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717819,65,1,1,5,12,cfvya7igkhkas7wvsktwz6j8k,1,42.5,37.3,2025-03-30T14:35:43.212Z,2025-03-30T14:35:47Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5611133751,155,,5611133755,140,65.4,5611133759,212,30.1,5611133761,213,5.64,5611133753,56,Right,5611133757,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717841,66,1,1,5,17,cfvya7igkhkas7wvsktwz6j8k,0,66.8,11.0,2025-03-30T14:35:47.484Z,2025-03-30T14:35:48Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5611133877,213,0.11,5611133867,140,75.4,5611133869,141,12.5,5611133873,212,9.1,5611133863,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717847,54,8,1,5,17,7hlumphk42363z3i2nry2wrzj,1,17.5,90.9,2025-03-30T14:35:48.299Z,2025-03-30T14:35:48Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5611133913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717869,67,83,1,5,18,cfvya7igkhkas7wvsktwz6j8k,0,80.9,12.6,2025-03-30T14:35:49.388Z,2025-03-30T14:35:54Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611134731,399,3hn1o03lxsjzju3uorl6rnpxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793717985,68,83,1,5,22,cfvya7igkhkas7wvsktwz6j8k,0,89.4,8.6,2025-03-30T14:35:53.020Z,2025-03-30T14:35:59Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5611135437,399,3hn1o03lxsjzju3uorl6rnpxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
