id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2805492653,40,1,1,2,53,czkf5t3ai00ghwbga03i5aqxw,1,35.4,25.5,2025-04-24T17:03:35.294Z,2025-04-24T17:03:43Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676093011,56,Left,5676093015,141,91.7,5676093023,213,1.08,5676093009,196,,5676093013,140,58.5,5676093007,155,,5676093019,212,51.1,5676093027,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492679,41,1,1,3,1,czkf5t3ai00ghwbga03i5aqxw,1,85.4,84.4,2025-04-24T17:03:43.077Z,2025-04-24T17:03:45Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676093171,213,4.88,5676093163,56,Center,5676093165,140,87.7,5676093167,141,63.9,5676093169,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492689,42,1,1,3,4,czkf5t3ai00ghwbga03i5aqxw,1,83.7,64.0,2025-04-24T17:03:45.518Z,2025-04-24T17:03:47Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5676093221,212,12.1,5676093223,213,3.50,5676093215,56,Center,5676093217,140,72.9,5676093219,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492709,43,1,1,3,6,czkf5t3ai00ghwbga03i5aqxw,1,73.8,57.3,2025-04-24T17:03:47.565Z,2025-04-24T17:03:50Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676093333,141,19.8,5676093337,213,4.63,5676093329,56,Right,5676093335,212,25.6,5676093331,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492715,44,1,1,3,9,czkf5t3ai00ghwbga03i5aqxw,1,72.4,22.2,2025-04-24T17:03:50.414Z,2025-04-24T17:03:51Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676093367,213,1.41,5676093359,56,Center,5676093365,212,10.8,5676093361,140,74.1,5676093363,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492725,45,1,1,3,10,czkf5t3ai00ghwbga03i5aqxw,1,73.3,37.7,2025-04-24T17:03:51.565Z,2025-04-24T17:03:53Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676093419,213,3.57,5676093417,212,9.9,5676093411,56,Center,5676093413,140,64.7,5676093415,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492747,46,1,1,3,12,czkf5t3ai00ghwbga03i5aqxw,1,62.9,30.0,2025-04-24T17:03:53.526Z,2025-04-24T17:03:56Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676093577,56,Right,5676093581,141,14.6,5676093585,213,5.20,5676093579,140,68.2,5676093583,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492779,47,1,1,3,15,czkf5t3ai00ghwbga03i5aqxw,1,70.9,5.9,2025-04-24T17:03:56.549Z,2025-04-24T17:03:59Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676093731,56,Right,5676093735,141,14.0,5676093737,212,5.5,5676093733,140,71.4,5676093739,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492789,48,1,1,3,18,czkf5t3ai00ghwbga03i5aqxw,1,70.5,14.9,2025-04-24T17:03:59.757Z,2025-04-24T17:04:01Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676093783,56,Center,5676093789,212,10.3,5676093785,140,64.0,5676093791,213,2.30,5676093787,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492807,49,1,1,3,19,czkf5t3ai00ghwbga03i5aqxw,1,64.2,25.6,2025-04-24T17:04:01.373Z,2025-04-24T17:04:05Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676093899,141,10.1,5676093897,140,62.5,5676093903,213,4.54,5676093895,56,Right,5676093901,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492827,50,1,1,3,23,czkf5t3ai00ghwbga03i5aqxw,1,66.8,10.4,2025-04-24T17:04:05.062Z,2025-04-24T17:04:07Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676094017,212,13.1,5676094019,213,1.11,5676094013,140,72.3,5676094011,56,Center,5676094015,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492837,51,1,1,3,25,czkf5t3ai00ghwbga03i5aqxw,0,71.0,26.8,2025-04-24T17:04:07.286Z,2025-04-24T17:04:08Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676094047,56,Center,5676094049,140,85.3,5676094055,213,0.33,5676094053,212,15.9,5676094051,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492843,25,8,1,3,27,cfvya7igkhkas7wvsktwz6j8k,1,11.8,56.8,2025-04-24T17:04:09.388Z,2025-04-24T17:14:37Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676094107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492893,27,1,1,3,29,cfvya7igkhkas7wvsktwz6j8k,1,26.9,69.7,2025-04-24T17:04:10.924Z,2025-04-24T17:04:14Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676094355,212,14.1,5676094353,141,88.1,5676094351,140,33.0,5676094357,213,1.10,5676094347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492909,28,1,1,3,33,cfvya7igkhkas7wvsktwz6j8k,1,34.5,96.0,2025-04-24T17:04:14.796Z,2025-04-24T17:04:18Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,5676094475,141,91.7,5676094471,56,Back,5676094473,140,22.8,5676094479,213,3.38,5676094477,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492919,29,1,1,3,37,cfvya7igkhkas7wvsktwz6j8k,1,20.2,82.9,2025-04-24T17:04:18.540Z,2025-04-24T17:04:21Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676094529,141,60.0,5676094531,212,25.1,5676094527,140,1.5,5676094533,213,3.81,5676094525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492961,30,1,1,3,39,cfvya7igkhkas7wvsktwz6j8k,1,2.8,57.9,2025-04-24T17:04:21.389Z,2025-04-24T17:04:27Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5676094745,141,27.9,5676094741,56,Back,5676094747,212,20.9,5676094743,140,7.1,5676094749,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492967,31,1,1,3,45,cfvya7igkhkas7wvsktwz6j8k,1,11.6,15.6,2025-04-24T17:04:27.388Z,2025-04-24T17:15:08Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676094771,140,28.0,5676094773,141,5.0,5676094775,212,18.7,5676094769,56,Back,5676094777,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492977,32,1,1,3,46,cfvya7igkhkas7wvsktwz6j8k,1,28.0,5.0,2025-04-24T17:04:28.077Z,2025-04-24T17:04:30Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676094859,140,35.0,5676094861,141,9.4,5676094863,212,7.9,5676094857,56,Back,5676094865,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492981,33,1,1,3,47,cfvya7igkhkas7wvsktwz6j8k,0,45.7,7.7,2025-04-24T17:04:28.812Z,2025-04-24T17:04:33Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676094881,213,0.57,5676094873,56,Center,5676094875,140,63.9,5676094877,141,25.8,5676094879,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493007,53,1,1,3,51,czkf5t3ai00ghwbga03i5aqxw,1,30.9,62.4,2025-04-24T17:04:32.558Z,2025-04-24T17:04:34Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676095019,141,48.7,5676095027,213,3.54,5676095011,56,Back,5676095015,140,9.7,5676095023,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493031,54,1,1,3,53,czkf5t3ai00ghwbga03i5aqxw,1,9.8,48.4,2025-04-24T17:04:34.654Z,2025-04-24T17:04:37Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,5676095133,140,18.7,5676095139,213,1.06,5676095131,56,Back,5676095135,141,73.2,5676095137,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493043,55,1,1,3,55,czkf5t3ai00ghwbga03i5aqxw,1,17.6,75.1,2025-04-24T17:04:37.285Z,2025-04-24T17:04:40Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676095255,213,6.10,5676095251,141,70.6,5676095249,140,33.0,5676095253,212,16.5,5676095247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493055,56,1,1,3,59,czkf5t3ai00ghwbga03i5aqxw,1,27.1,64.5,2025-04-24T17:04:40.550Z,2025-04-24T17:04:44Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676095325,141,32.4,5676095321,56,Back,5676095327,212,22.8,5676095323,140,20.9,5676095329,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493093,58,1,1,4,6,czkf5t3ai00ghwbga03i5aqxw,1,30.2,33.3,2025-04-24T17:04:48.190Z,2025-04-24T17:04:53Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676095559,141,60.9,5676095561,212,19.2,5676095555,56,Back,5676095563,213,1.79,5676095557,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493119,59,1,1,4,11,czkf5t3ai00ghwbga03i5aqxw,1,30.3,62.4,2025-04-24T17:04:53.382Z,2025-04-24T17:04:57Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676095695,56,Back,5676095703,213,4.80,5676095697,140,32.5,5676095699,141,23.6,5676095701,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493133,60,1,1,4,16,czkf5t3ai00ghwbga03i5aqxw,1,39.1,21.6,2025-04-24T17:04:57.446Z,2025-04-24T17:05:01Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676095775,141,49.4,5676095773,140,43.7,5676095771,56,Back,5676095779,213,1.32,5676095777,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493143,61,1,1,4,19,czkf5t3ai00ghwbga03i5aqxw,0,47.6,51.7,2025-04-24T17:05:01.240Z,2025-04-24T17:16:50Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676095837,140,48.9,5676095843,213,0.42,5676095841,212,1.5,5676095839,141,52.6,5676095835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497183,128,61,1,4,20,cfvya7igkhkas7wvsktwz6j8k,1,51.0,48.7,2025-04-24T17:05:02.243Z,2025-04-24T17:16:45Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5676119757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493145,62,1,1,4,21,czkf5t3ai00ghwbga03i5aqxw,1,56.2,61.4,2025-04-24T17:05:02.982Z,2025-04-24T17:05:04Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676095859,213,3.34,5676095853,140,36.9,5676095863,156,,5676095857,212,20.7,5676095851,56,Back,5676095855,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493175,63,1,1,4,23,czkf5t3ai00ghwbga03i5aqxw,1,38.6,54.9,2025-04-24T17:05:04.918Z,2025-04-24T17:05:10Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676096033,56,Back,5676096041,213,5.03,5676096039,212,25.4,5676096035,140,46.2,5676096037,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493217,64,1,1,4,28,czkf5t3ai00ghwbga03i5aqxw,1,61.1,18.6,2025-04-24T17:05:10.374Z,2025-04-24T17:05:16Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676096259,213,0.19,5676096253,140,88.3,5676096249,155,,5676096257,212,29.1,5676096251,56,Center,5676096255,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493213,34,83,1,4,34,cfvya7igkhkas7wvsktwz6j8k,0,15.2,85.4,2025-04-24T17:05:16.348Z,2025-04-24T17:05:20Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676096407,399,1utyorvutnk14hp6dr079t1m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493233,65,1,1,4,35,czkf5t3ai00ghwbga03i5aqxw,1,87.5,9.7,2025-04-24T17:05:16.557Z,2025-04-24T17:05:17Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5676096297,140,88.8,5676096299,141,2.6,5676096301,212,5.0,5676096303,213,4.99,5676096295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493245,66,1,1,4,36,czkf5t3ai00ghwbga03i5aqxw,1,88.4,2.5,2025-04-24T17:05:17.541Z,2025-04-24T17:05:19Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676096379,141,4.9,5676096377,140,81.3,5676096375,56,Right,5676096381,212,7.6,5676096383,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493257,67,1,1,4,37,czkf5t3ai00ghwbga03i5aqxw,1,81.3,4.9,2025-04-24T17:05:19.173Z,2025-04-24T17:05:21Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5676096437,141,7.0,5676096435,140,70.4,5676096439,212,11.5,5676096441,213,3.02,5676096433,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493263,68,1,1,4,39,czkf5t3ai00ghwbga03i5aqxw,1,71.1,7.4,2025-04-24T17:05:21.006Z,2025-04-24T17:05:22Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676096475,141,20.3,5676096471,56,Right,5676096473,140,68.8,5676096477,212,9.1,5676096479,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493275,69,1,1,4,40,czkf5t3ai00ghwbga03i5aqxw,1,68.9,21.6,2025-04-24T17:05:22.350Z,2025-04-24T17:05:26Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676096579,212,9.5,5676096577,141,30.9,5676096573,56,Center,5676096575,140,75.6,5676096581,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493281,35,83,1,4,44,cfvya7igkhkas7wvsktwz6j8k,0,29.5,71.5,2025-04-24T17:05:25.700Z,2025-04-24T17:05:30Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676096695,399,a3jetivxcnpp4z36nhboz5ysq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493279,70,61,1,4,44,czkf5t3ai00ghwbga03i5aqxw,1,74.4,30.9,2025-04-24T17:05:26.318Z,2025-04-24T17:05:26Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676096593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493295,71,1,1,4,46,czkf5t3ai00ghwbga03i5aqxw,1,67.2,25.6,2025-04-24T17:05:27.654Z,2025-04-24T17:05:29Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676096665,140,59.5,5676096671,213,2.51,5676096667,141,34.3,5676096663,56,Center,5676096669,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493323,72,1,1,4,47,czkf5t3ai00ghwbga03i5aqxw,1,58.2,33.7,2025-04-24T17:05:29.198Z,2025-04-24T17:05:34Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676096805,56,Right,5676096807,140,88.4,5676096813,213,5.75,5676096803,155,,5676096809,141,6.1,5676096811,212,36.8,5676096815,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493333,73,1,1,4,53,czkf5t3ai00ghwbga03i5aqxw,0,97.5,16.1,2025-04-24T17:05:34.550Z,2025-04-24T17:05:35Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676096867,141,26.8,5676096855,2,,5676096869,212,7.3,5676096871,213,1.54,5676096861,155,,5676096863,56,Center,5676096865,140,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493357,74,83,1,4,55,czkf5t3ai00ghwbga03i5aqxw,0,99.6,30.7,2025-04-24T17:05:36.894Z,2025-04-24T17:05:42Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676097127,399,99dbjsnn2lagcp44boyghq9zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498085,181,83,1,4,55,czkf5t3ai00ghwbga03i5aqxw,1,98.6,41.7,2025-04-24T17:05:36.896Z,2025-04-24T17:19:07Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676124223,399,99dbjsnn2lagcp44boyghq9zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493633,42,3,1,4,56,cfvya7igkhkas7wvsktwz6j8k,1,1.0,68.6,2025-04-24T17:05:37.558Z,2025-04-24T18:10:15Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676099061,233,75,5676098493,56,Back,5676098495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493361,75,45,1,4,56,czkf5t3ai00ghwbga03i5aqxw,0,99.0,31.4,2025-04-24T17:05:37.558Z,2025-04-24T18:10:16Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676099031,286,,5676099079,233,42,5676099029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493389,37,12,1,4,58,cfvya7igkhkas7wvsktwz6j8k,1,4.5,68.2,2025-04-24T17:05:40.205Z,2025-04-24T17:05:42Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676097097,140,28.7,5676097099,141,81.7,5676097101,212,27.0,5676097103,213,0.35,5676097095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493409,38,1,1,5,0,cfvya7igkhkas7wvsktwz6j8k,1,28.8,81.7,2025-04-24T17:05:41.868Z,2025-04-24T17:05:47Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,5676097265,213,3.01,5676097261,141,85.3,5676097259,140,11.7,5676097255,56,Back,5676097263,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493503,39,1,1,5,6,cfvya7igkhkas7wvsktwz6j8k,1,26.0,62.4,2025-04-24T17:05:47.629Z,2025-04-24T17:06:04Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,1.0,5676097769,56,Back,5676097773,141,17.9,5676097777,213,4.94,5676097917,210,13,5676097771,140,32.8,5676097775,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493507,40,13,1,5,15,cfvya7igkhkas7wvsktwz6j8k,1,84.7,33.0,2025-04-24T17:05:56.829Z,2025-04-24T17:08:11Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676097809,20,,5676097947,230,98.4,5676097937,55,39,5676097787,63,,5676097941,102,50.4,5676097945,215,,5676097789,56,Center,5676097943,103,68.1,5676097785,22,,5676097949,231,47.5,5676097935,29,5676097931,74,,,,,,,,,,,,,,,,,,,,
2805493509,41,5,1,5,16,cfvya7igkhkas7wvsktwz6j8k,0,101.4,43.0,2025-04-24T17:05:57.950Z,2025-04-24T17:06:11Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676097805,56,Center,5676097833,233,76,5676097807,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493515,76,5,1,5,16,czkf5t3ai00ghwbga03i5aqxw,1,-1.4,57.0,2025-04-24T17:05:57.950Z,2025-04-24T17:52:33Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676097819,56,Back,5676097823,233,41,5676097821,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493639,77,1,1,5,39,czkf5t3ai00ghwbga03i5aqxw,1,3.6,51.8,2025-04-24T17:06:21.071Z,2025-04-24T17:19:33Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,5676098531,74,,5676098523,212,41.2,5676098515,155,,5676098517,56,Back,5676098521,141,14.4,5676098525,213,5.62,5676098513,124,,5676098519,140,34.5,5676098527,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493641,78,61,1,5,41,czkf5t3ai00ghwbga03i5aqxw,1,34.8,14.6,2025-04-24T17:06:23.294Z,2025-04-24T17:06:23Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676098533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493679,79,4,1,5,44,czkf5t3ai00ghwbga03i5aqxw,1,40.0,14.9,2025-04-24T17:06:26.174Z,2025-04-24T17:06:43Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676098737,13,,5676098799,233,43,5676098745,286,,5676098741,152,,5676098739,56,Back,5676099425,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493691,43,4,1,5,44,cfvya7igkhkas7wvsktwz6j8k,0,60.0,85.1,2025-04-24T17:06:26.175Z,2025-04-24T17:08:42Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676098789,13,,5676098797,285,,5676098793,152,,5676098815,233,79,5676098791,56,Left,5676103561,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493821,80,1,1,6,3,czkf5t3ai00ghwbga03i5aqxw,1,39.5,10.6,2025-04-24T17:06:45.006Z,2025-04-24T17:07:37Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676099531,56,Back,5676099535,140,33.5,5676099529,152,,5676099537,141,21.6,5676099539,212,9.8,5676101363,189,,5676099541,213,2.27,5676099527,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493853,81,1,1,6,4,czkf5t3ai00ghwbga03i5aqxw,1,33.5,21.6,2025-04-24T17:06:46.038Z,2025-04-24T17:06:50Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676099719,141,50.0,5676099717,140,44.0,5676099715,56,Back,5676099723,213,1.05,5676099721,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493861,82,1,1,6,8,czkf5t3ai00ghwbga03i5aqxw,1,43.5,37.6,2025-04-24T17:06:50.270Z,2025-04-24T17:06:52Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676099775,213,3.97,5676099771,141,19.8,5676099767,56,Back,5676099773,212,16.4,5676099769,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493873,83,1,1,6,10,czkf5t3ai00ghwbga03i5aqxw,1,33.8,21.3,2025-04-24T17:06:52.058Z,2025-04-24T17:06:54Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676099847,140,34.1,5676099845,56,Back,5676099853,213,1.54,5676099849,141,34.9,5676099851,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493897,84,1,1,6,13,czkf5t3ai00ghwbga03i5aqxw,1,35.7,31.0,2025-04-24T17:06:54.807Z,2025-04-24T17:06:58Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676099983,212,16.5,5676099979,140,46.3,5676099981,141,13.1,5676099985,213,5.45,5676099977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493913,85,1,1,6,17,czkf5t3ai00ghwbga03i5aqxw,1,58.3,5.0,2025-04-24T17:06:58.638Z,2025-04-24T17:07:01Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676100073,212,11.5,5676100069,140,69.0,5676100071,141,1.6,5676100075,213,6.08,5676100067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493931,86,1,1,6,19,czkf5t3ai00ghwbga03i5aqxw,0,69.0,1.6,2025-04-24T17:07:01.390Z,2025-04-24T17:07:04Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676100181,212,10.9,5676100183,213,6.23,5676100175,56,Right,5676100177,140,79.4,5676100179,141,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493939,87,3,1,6,24,czkf5t3ai00ghwbga03i5aqxw,0,77.4,1.6,2025-04-24T17:07:05.679Z,2025-04-24T17:07:11Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676100325,233,44,5676100209,286,,5676100207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493951,44,7,1,6,24,cfvya7igkhkas7wvsktwz6j8k,1,22.6,98.4,2025-04-24T17:07:05.680Z,2025-04-24T17:07:10Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676100297,285,,5676100295,56,Back,5676100293,167,,5676100303,233,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805493975,45,5,1,6,26,cfvya7igkhkas7wvsktwz6j8k,0,23.0,101.8,2025-04-24T17:07:07.879Z,2025-04-24T17:52:33Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676100461,233,88,5676100425,56,Back,5676100427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
