id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2818866507,35,12,1,1,40,9zqn9ugvg64it0lr5z8cq4g9v,1,12.1,59.7,2025-05-25T14:32:10.596Z,2025-05-25T14:46:26Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5749944111,212,8.5,5749944109,141,64.2,5749944105,56,Back,5749944113,213,0.37,5749944107,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872531,165,61,1,1,41,czkf5t3ai00ghwbga03i5aqxw,1,84.6,41.3,2025-05-25T14:32:10.749Z,2025-05-25T14:47:08Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5749979169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866393,23,1,1,1,45,czkf5t3ai00ghwbga03i5aqxw,1,64.8,24.6,2025-05-25T14:32:15.167Z,2025-05-25T14:48:00Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5749943471,212,5.9,5749943467,140,70.2,5749943469,141,22.1,5749943473,213,5.99,5749943465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866401,24,1,1,1,48,czkf5t3ai00ghwbga03i5aqxw,1,84.0,9.4,2025-05-25T14:32:17.766Z,2025-05-25T14:48:11Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5749943519,141,5.4,5749943515,56,Right,5749943521,212,5.5,5749943517,140,88.5,5749943523,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873157,173,1,1,1,49,czkf5t3ai00ghwbga03i5aqxw,1,86.9,5.2,2025-05-25T14:32:18.806Z,2025-05-25T14:49:02Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5749982535,140,72.9,5749982539,212,15.4,5749982541,213,2.85,5749982533,56,Right,5749982537,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866413,25,1,1,1,50,czkf5t3ai00ghwbga03i5aqxw,1,68.4,14.4,2025-05-25T14:32:20.040Z,2025-05-25T14:32:22Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5749943591,140,65.5,5749943597,213,1.77,5749943593,141,36.1,5749943595,212,15.1,5749943589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866429,26,1,1,1,52,czkf5t3ai00ghwbga03i5aqxw,1,64.7,41.0,2025-05-25T14:32:22.295Z,2025-05-25T14:32:24Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5749943687,213,2.18,5749943681,140,55.4,5749943685,212,17.2,5749943679,56,Center,5749943683,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866457,27,1,1,1,54,czkf5t3ai00ghwbga03i5aqxw,1,55.4,61.8,2025-05-25T14:32:24.207Z,2025-05-25T14:32:28Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749943819,140,63.9,5749943821,141,93.2,5749943825,213,1.17,5749943817,56,Left,5749943823,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866485,28,1,1,1,58,czkf5t3ai00ghwbga03i5aqxw,1,67.5,94.7,2025-05-25T14:32:27.895Z,2025-05-25T14:32:31Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749943953,140,55.1,5749943957,212,13.5,5749943955,141,89.3,5749943959,213,3.42,5749943951,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866497,29,1,1,2,2,czkf5t3ai00ghwbga03i5aqxw,1,56.5,87.7,2025-05-25T14:32:31.743Z,2025-05-25T14:32:34Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749944051,140,67.3,5749944059,212,12.9,5749944049,56,Left,5749944055,141,96.8,5749944063,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866533,30,1,1,2,4,czkf5t3ai00ghwbga03i5aqxw,1,67.3,96.8,2025-05-25T14:32:34.479Z,2025-05-25T14:32:38Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749944255,212,6.3,5749944249,56,Left,5749944251,140,71.7,5749944253,141,90.6,5749944257,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866511,36,83,1,2,5,9zqn9ugvg64it0lr5z8cq4g9v,0,32.9,15.0,2025-05-25T14:32:35.692Z,2025-05-25T14:32:40Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5749944331,399,2zjl0xu23wp9j6ciq25irsq38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866541,31,3,1,2,8,czkf5t3ai00ghwbga03i5aqxw,0,73.0,92.6,2025-05-25T14:32:38.448Z,2025-05-25T14:32:42Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5749944391,233,37,5749944273,56,Left,5749944275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866547,37,7,1,2,8,9zqn9ugvg64it0lr5z8cq4g9v,1,27.0,7.4,2025-05-25T14:32:38.449Z,2025-05-25T14:32:41Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749944311,167,,5749944313,56,Back,5749944381,233,31,5749944315,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866561,32,5,1,2,9,czkf5t3ai00ghwbga03i5aqxw,1,71.9,101.8,2025-05-25T14:32:39.404Z,2025-05-25T15:22:22Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5749944413,347,,5749944411,56,Left,5749944493,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866569,38,5,1,2,9,9zqn9ugvg64it0lr5z8cq4g9v,0,28.1,-1.8,2025-05-25T14:32:39.404Z,2025-05-25T15:22:23Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749944461,56,Back,5749944501,233,32,5749944463,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866621,33,1,1,2,14,czkf5t3ai00ghwbga03i5aqxw,1,72.7,100.0,2025-05-25T14:32:44.479Z,2025-05-25T14:32:47Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749944751,140,62.8,5749944755,212,11.2,5749944749,56,Left,5749944747,107,,5749944757,213,3.52,5749944753,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866653,34,1,1,2,17,czkf5t3ai00ghwbga03i5aqxw,0,62.8,95.9,2025-05-25T14:32:47.046Z,2025-05-25T14:32:52Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749944927,212,39.6,5749944923,140,100.0,5749944931,1,,5749944921,56,Left,5749944919,155,,5749944929,213,6.18,5749944925,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866679,35,5,1,2,22,czkf5t3ai00ghwbga03i5aqxw,0,100.7,87.8,2025-05-25T14:32:52.053Z,2025-05-25T15:22:23Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749945111,56,Left,5749945113,346,,5749945135,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866659,39,5,1,2,22,9zqn9ugvg64it0lr5z8cq4g9v,1,-0.7,12.2,2025-05-25T14:32:52.053Z,2025-05-25T15:22:23Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749944941,56,Back,5749945115,233,35,5749944943,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866709,40,1,1,2,32,9zqn9ugvg64it0lr5z8cq4g9v,1,3.5,58.4,2025-05-25T14:33:02.621Z,2025-05-25T14:33:08Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749945321,141,44.6,5749945315,124,,5749945319,140,5.2,5749945325,213,4.90,5749945329,237,,5749945323,212,9.6,5749945317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866743,41,1,1,2,38,9zqn9ugvg64it0lr5z8cq4g9v,1,7.0,49.0,2025-05-25T14:33:07.964Z,2025-05-25T14:33:14Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5749945509,141,23.0,5749945505,56,Back,5749945511,212,18.9,5749945507,140,13.3,5749945513,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866757,42,1,1,2,44,9zqn9ugvg64it0lr5z8cq4g9v,0,23.9,14.0,2025-05-25T14:33:14.476Z,2025-05-25T14:33:17Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749945619,213,0.19,5749945615,141,28.3,5749945621,1,,5749945613,140,71.2,5749945673,157,,5749945617,212,50.6,5749945611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866785,36,1,1,2,48,czkf5t3ai00ghwbga03i5aqxw,1,23.7,67.2,2025-05-25T14:33:17.711Z,2025-05-25T14:33:20Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5749945781,56,Back,5749945787,212,13.0,5749945779,3,,5749945783,140,11.7,5749945789,213,2.89,5749945785,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866799,38,43,1,2,54,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-25T14:33:23.823Z,2025-05-25T14:34:12Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5749948263,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866841,39,1,1,2,56,czkf5t3ai00ghwbga03i5aqxw,1,12.9,59.0,2025-05-25T14:33:25.864Z,2025-05-25T14:33:29Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5749946103,212,20.4,5749946097,56,Back,5749946105,213,5.03,5749946099,140,18.9,5749946101,141,30.4,5749946095,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866873,40,1,1,2,59,czkf5t3ai00ghwbga03i5aqxw,1,20.8,27.0,2025-05-25T14:33:29.190Z,2025-05-25T14:33:31Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5749946265,212,43.3,5749946269,1,,5749946259,56,Right,5749946261,140,59.6,5749946257,155,,5749946263,141,5.5,5749946267,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866901,41,1,1,3,2,czkf5t3ai00ghwbga03i5aqxw,1,59.6,5.3,2025-05-25T14:33:31.825Z,2025-05-25T14:33:35Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5749946483,141,24.6,5749946479,56,Center,5749946485,212,13.6,5749946481,140,63.1,5749946487,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866921,42,1,1,3,5,czkf5t3ai00ghwbga03i5aqxw,1,62.8,23.1,2025-05-25T14:33:35.615Z,2025-05-25T14:33:38Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5749946591,140,54.2,5749946603,213,3.13,5749946599,212,9.0,5749946595,141,23.3,5749946587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818866949,43,1,1,3,8,czkf5t3ai00ghwbga03i5aqxw,1,54.2,23.3,2025-05-25T14:33:38.071Z,2025-05-25T14:33:40Z,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,5749946749,212,14.8,5749946745,140,51.3,5749946751,213,1.78,5749946743,56,Center,5749946747,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867003,44,1,1,3,10,czkf5t3ai00ghwbga03i5aqxw,1,52.9,50.9,2025-05-25T14:33:40.559Z,2025-05-25T14:33:51Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5749947061,140,59.8,5749947059,56,Left,5749947067,213,1.30,5749947063,141,88.9,5749947065,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867025,43,83,1,3,20,9zqn9ugvg64it0lr5z8cq4g9v,0,38.6,12.6,2025-05-25T14:33:50.132Z,2025-05-25T14:50:49Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5749947587,399,ab3og2sas7q4czd31wbdbnro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867021,45,1,1,3,21,czkf5t3ai00ghwbga03i5aqxw,1,60.0,87.1,2025-05-25T14:33:50.903Z,2025-05-25T14:33:53Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749947171,212,15.3,5749947167,140,46.0,5749947165,56,Back,5749947169,141,93.5,5749947173,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867053,46,1,1,3,23,czkf5t3ai00ghwbga03i5aqxw,1,46.0,93.5,2025-05-25T14:33:52.966Z,2025-05-25T14:33:56Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749947371,140,53.5,5749947377,213,5.48,5749947373,141,81.4,5749947369,56,Left,5749947375,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867097,47,1,1,3,26,czkf5t3ai00ghwbga03i5aqxw,1,53.5,81.4,2025-05-25T14:33:55.871Z,2025-05-25T14:33:58Z,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,5749947559,141,90.9,5749947555,140,43.7,5749947565,213,2.58,5749947551,56,Back,5749947563,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867115,48,1,1,3,28,czkf5t3ai00ghwbga03i5aqxw,1,42.6,87.5,2025-05-25T14:33:58.519Z,2025-05-25T14:34:00Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749947687,212,27.5,5749947681,56,Back,5749947689,213,4.48,5749947685,141,48.2,5749947683,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867127,49,1,1,3,30,czkf5t3ai00ghwbga03i5aqxw,1,36.5,48.1,2025-05-25T14:34:00.023Z,2025-05-25T14:34:01Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5749947753,212,32.0,5749947747,56,Right,5749947749,140,53.0,5749947755,213,5.29,5749947751,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867129,50,3,1,3,32,czkf5t3ai00ghwbga03i5aqxw,0,54.8,10.1,2025-05-25T14:34:01.839Z,2025-05-25T15:22:13Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5749947873,233,44,5749947759,56,Right,5749947761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867141,44,7,1,3,32,9zqn9ugvg64it0lr5z8cq4g9v,1,45.2,89.9,2025-05-25T14:34:01.840Z,2025-05-25T15:22:12Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5749947809,56,Back,5749947811,285,,5749947851,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867165,46,50,1,3,35,9zqn9ugvg64it0lr5z8cq4g9v,1,55.8,95.2,2025-05-25T14:34:05.357Z,2025-05-25T14:34:11Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5749947917,56,Left,5749948097,233,51,5749947919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867189,51,7,1,3,35,czkf5t3ai00ghwbga03i5aqxw,1,44.2,4.8,2025-05-25T14:34:05.358Z,2025-05-25T14:34:10Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5749948047,56,Back,5749948049,285,,5749948071,233,46,5749948045,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867167,47,5,1,3,36,9zqn9ugvg64it0lr5z8cq4g9v,1,54.8,101.8,2025-05-25T14:34:06.108Z,2025-05-25T15:22:24Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5749948211,233,52,5749947923,347,,5749947921,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867213,52,5,1,3,36,czkf5t3ai00ghwbga03i5aqxw,0,45.2,-1.8,2025-05-25T14:34:06.108Z,2025-05-25T15:22:24Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5749948243,233,47,5749948195,56,Back,5749948199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867355,48,1,1,3,53,9zqn9ugvg64it0lr5z8cq4g9v,1,54.2,100.0,2025-05-25T14:34:23.564Z,2025-05-25T14:34:28Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749948997,56,Back,5749949003,212,20.8,5749949001,141,83.3,5749948995,107,,5749949005,213,3.80,5749948999,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867357,49,50,1,3,58,9zqn9ugvg64it0lr5z8cq4g9v,1,36.5,89.7,2025-05-25T14:34:27.710Z,2025-05-25T15:22:13Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749949027,233,53,5749949009,56,Back,5749949011,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867353,53,7,1,3,58,czkf5t3ai00ghwbga03i5aqxw,0,63.5,10.3,2025-05-25T14:34:27.711Z,2025-05-25T15:22:13Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5749948991,56,Right,5749948993,285,,5749949023,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867425,50,1,1,4,2,9zqn9ugvg64it0lr5z8cq4g9v,1,29.0,80.9,2025-05-25T14:34:32.668Z,2025-05-25T14:34:37Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749949411,212,42.0,5749949409,141,19.4,5749949405,56,Back,5749949401,155,,5749949415,1,,5749949403,196,,5749949413,213,4.80,5749949407,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867483,51,1,1,4,7,9zqn9ugvg64it0lr5z8cq4g9v,1,35.1,17.4,2025-05-25T14:34:37.692Z,2025-05-25T14:34:45Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749949699,56,Right,5749949707,141,10.6,5749949715,213,6.09,5749949711,212,24.5,5749949703,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867511,54,83,1,4,15,czkf5t3ai00ghwbga03i5aqxw,0,6.8,93.3,2025-05-25T14:34:45.086Z,2025-05-25T14:34:59Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749950351,399,acredwjpf6ou0mdqx2cpxm4no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867485,52,61,1,4,15,9zqn9ugvg64it0lr5z8cq4g9v,0,90.2,5.2,2025-05-25T14:34:45.660Z,2025-05-25T14:34:46Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5749949721,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867493,53,5,1,4,16,9zqn9ugvg64it0lr5z8cq4g9v,0,90.2,-1.6,2025-05-25T14:34:46.556Z,2025-05-25T14:34:53Z,acredwjpf6ou0mdqx2cpxm4no,I. Brusberg,,,5749949755,347,,5749949905,233,55,5749949753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867517,55,5,1,4,16,czkf5t3ai00ghwbga03i5aqxw,1,9.8,101.6,2025-05-25T14:34:46.556Z,2025-05-25T15:22:24Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749949871,56,Back,5749949873,347,,5749949885,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867615,56,1,1,4,29,czkf5t3ai00ghwbga03i5aqxw,1,8.5,100.0,2025-05-25T14:34:59.366Z,2025-05-25T14:35:01Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749950459,140,11.1,5749950455,107,,5749950461,141,90.9,5749950465,213,5.07,5749950457,56,Back,5749950463,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867623,57,1,1,4,31,czkf5t3ai00ghwbga03i5aqxw,1,11.1,90.9,2025-05-25T14:35:01.702Z,2025-05-25T14:35:03Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5749950493,56,Back,5749950495,140,6.2,5749950499,212,6.5,5749950501,213,2.48,5749950497,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867635,58,1,1,4,33,czkf5t3ai00ghwbga03i5aqxw,1,6.2,96.8,2025-05-25T14:35:03.519Z,2025-05-25T14:53:38Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749950547,56,Back,5749950553,212,24.2,5749950551,141,95.3,5749950549,140,29.2,5749950555,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867643,59,1,1,4,34,czkf5t3ai00ghwbga03i5aqxw,1,29.2,95.3,2025-05-25T14:35:04.591Z,2025-05-25T14:35:20Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5749950599,140,19.3,5749950603,212,10.8,5749950601,141,90.8,5749950597,56,Back,5749951269,156,,5749950605,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867647,60,1,1,4,36,czkf5t3ai00ghwbga03i5aqxw,0,19.3,90.8,2025-05-25T14:35:05.734Z,2025-05-25T14:35:07Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5749950649,213,6.23,5749950645,141,89.6,5749950643,140,33.5,5749950647,212,14.9,5749950641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867645,54,8,1,4,36,9zqn9ugvg64it0lr5z8cq4g9v,1,43.1,22.5,2025-05-25T14:35:06.589Z,2025-05-25T14:35:06Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749950639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867669,55,1,1,4,38,9zqn9ugvg64it0lr5z8cq4g9v,0,60.7,15.4,2025-05-25T14:35:07.757Z,2025-05-25T14:54:40Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5749950753,141,30.1,5749950755,212,11.2,5749950749,56,Center,5749950751,140,55.8,5749950757,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867679,61,61,1,4,40,czkf5t3ai00ghwbga03i5aqxw,0,38.5,75.0,2025-05-25T14:35:10.614Z,2025-05-25T14:35:10Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5749950831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867709,57,1,1,4,44,9zqn9ugvg64it0lr5z8cq4g9v,1,33.0,33.9,2025-05-25T14:35:14.239Z,2025-05-25T14:35:15Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749951001,212,9.7,5749950997,140,36.7,5749950999,141,20.9,5749951003,213,5.13,5749950995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867723,58,1,1,4,45,9zqn9ugvg64it0lr5z8cq4g9v,1,36.8,20.7,2025-05-25T14:35:14.923Z,2025-05-25T14:35:16Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749951093,213,5.99,5749951087,140,65.1,5749951089,141,7.6,5749951085,56,Right,5749951091,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867747,59,1,1,4,46,9zqn9ugvg64it0lr5z8cq4g9v,1,65.2,9.1,2025-05-25T14:35:16.653Z,2025-05-25T14:35:19Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749951265,213,2.95,5749951259,140,41.1,5749951261,141,16.5,5749951257,56,Back,5749951263,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867765,60,1,1,4,49,9zqn9ugvg64it0lr5z8cq4g9v,1,43.4,20.9,2025-05-25T14:35:19.660Z,2025-05-25T14:35:23Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749951375,56,Back,5749951383,213,1.87,5749951379,141,56.9,5749951381,212,25.6,5749951377,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867787,61,1,1,4,53,9zqn9ugvg64it0lr5z8cq4g9v,1,44.1,66.7,2025-05-25T14:35:23.516Z,2025-05-25T14:35:26Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749951487,212,16.4,5749951481,56,Left,5749951489,213,0.83,5749951485,141,84.5,5749951483,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818867809,62,1,1,4,56,9zqn9ugvg64it0lr5z8cq4g9v,1,54.5,84.5,2025-05-25T14:35:25.934Z,2025-05-25T14:35:30Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749951637,140,86.5,5749951643,213,0.15,5749951633,155,,5749951641,212,34.0,5749951639,141,91.8,5749951635,56,Left,5749951645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
