id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/15/value
2807852925,30,4,1,3,26,evf5hhqgnjhwjsth1m6pawxdp,1,47.0,30.3,2025-04-28T17:13:54.818Z,2025-04-28T18:06:23Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5688972553,294,,5688972555,56,Back,5688972559,286,,5688972557,152,,5688972551,13,,5688972723,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807852911,28,4,1,3,26,33hzf6j2rd9r50g2n4agsytkd,0,53.0,69.7,2025-04-28T17:13:54.819Z,2025-04-28T18:06:23Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5688972679,13,,5688972687,285,,5688972681,294,,5688972685,152,,5688972743,233,30,5688972683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853051,31,1,1,3,37,evf5hhqgnjhwjsth1m6pawxdp,1,51.0,31.5,2025-04-28T17:14:05.778Z,2025-04-28T17:14:06Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5688973193,5,,5688973205,213,3.11,5688973201,141,31.9,5688973195,152,,5688973203,212,10.1,5688973197,56,Back,5688973199,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853073,32,1,1,3,37,evf5hhqgnjhwjsth1m6pawxdp,1,41.2,31.9,2025-04-28T17:14:06.626Z,2025-04-28T17:14:09Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5688973315,56,Back,5688973323,212,26.5,5688973319,140,45.9,5688973321,141,70.2,5688973325,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853089,33,1,1,3,40,evf5hhqgnjhwjsth1m6pawxdp,1,47.0,57.5,2025-04-28T17:14:09.314Z,2025-04-28T17:14:11Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5688973429,213,4.68,5688973421,56,Back,5688973427,212,10.2,5688973425,141,42.5,5688973423,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853105,34,1,1,3,42,evf5hhqgnjhwjsth1m6pawxdp,0,45.1,37.4,2025-04-28T17:14:11.490Z,2025-04-28T17:14:13Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5688973497,56,Right,5688973501,141,8.6,5688973499,140,57.9,5688973505,213,5.31,5688973503,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853115,29,8,1,3,45,33hzf6j2rd9r50g2n4agsytkd,1,32.8,92.3,2025-04-28T17:14:13.761Z,2025-04-28T17:14:13Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5688973579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853183,31,1,1,3,48,33hzf6j2rd9r50g2n4agsytkd,0,53.4,77.8,2025-04-28T17:14:17.241Z,2025-04-28T17:14:19Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5688973953,1,,5688973947,212,35.5,5688973949,213,5.86,5688973941,56,Center,5688973945,141,56.4,5688973943,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853217,36,1,1,3,52,evf5hhqgnjhwjsth1m6pawxdp,1,13.6,39.5,2025-04-28T17:14:21.492Z,2025-04-28T17:14:24Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5688974151,123,,5688974157,141,24.1,5688974159,212,19.5,5688974155,140,29.3,5688974161,213,5.72,5688974153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853231,37,1,1,3,55,evf5hhqgnjhwjsth1m6pawxdp,1,30.3,20.0,2025-04-28T17:14:24.386Z,2025-04-28T17:14:25Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5688974207,56,Back,5688974213,141,12.0,5688974211,140,37.5,5688974217,213,5.66,5688974215,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853339,38,1,1,3,57,evf5hhqgnjhwjsth1m6pawxdp,1,36.4,12.6,2025-04-28T17:14:25.729Z,2025-04-28T17:14:37Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5688974803,213,2.58,5688974795,140,31.0,5688974791,56,Back,5688974799,141,17.9,5688974801,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853385,39,1,1,4,8,evf5hhqgnjhwjsth1m6pawxdp,1,34.4,18.3,2025-04-28T17:14:36.930Z,2025-04-28T17:14:42Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5688975003,141,13.4,5688975009,1,,5688975007,213,6.20,5688975001,140,71.0,5688974999,56,Right,5688974997,155,,5688975005,212,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853389,40,50,1,4,13,evf5hhqgnjhwjsth1m6pawxdp,1,76.8,23.2,2025-04-28T17:14:42.196Z,2025-04-28T17:30:05Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5689019753,233,32,5688975027,56,Center,5688975029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853399,32,7,1,4,13,33hzf6j2rd9r50g2n4agsytkd,0,23.2,76.8,2025-04-28T17:14:42.197Z,2025-04-28T17:30:06Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5688975071,56,Back,5689019791,233,40,5688975075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853393,41,61,1,4,14,evf5hhqgnjhwjsth1m6pawxdp,1,72.3,18.5,2025-04-28T17:14:42.791Z,2025-04-28T17:14:42Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5688975037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853433,33,43,1,4,18,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-28T17:14:47.505Z,2025-04-28T17:15:37Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5688975303,141,63.4,5688978003,144,1,5688975301,140,10.3,5688975307,213,3.26,5688975299,56,Back,5688975305,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853551,42,61,1,4,19,evf5hhqgnjhwjsth1m6pawxdp,0,65.4,49.4,2025-04-28T17:14:48.515Z,2025-04-28T17:15:15Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5688975917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853573,35,1,1,4,30,33hzf6j2rd9r50g2n4agsytkd,1,14.5,44.6,2025-04-28T17:14:59.641Z,2025-04-28T17:31:05Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5688976025,141,34.9,5688976021,56,Center,5688976027,212,55.3,5688976029,213,6.16,5688976031,1,,5689022633,198,,5688976023,140,66.8,5689022631,157,,,,,,,,,,,,,,,,,,,,,,,,,
2807853585,36,44,1,4,34,33hzf6j2rd9r50g2n4agsytkd,1,67.8,32.2,2025-04-28T17:15:03.090Z,2025-04-28T17:15:06Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5688976085,286,,5688976083,56,Center,5688976115,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853577,43,44,1,4,34,evf5hhqgnjhwjsth1m6pawxdp,0,32.2,67.8,2025-04-28T17:15:03.091Z,2025-04-28T17:15:05Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5688976141,233,36,5688976045,285,,5688976043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853615,37,1,1,4,34,33hzf6j2rd9r50g2n4agsytkd,0,66.8,34.9,2025-04-28T17:15:03.385Z,2025-04-28T17:15:08Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5688976273,141,31.3,5688976265,3,,5688976275,212,5.0,5688976267,168,,5688976269,56,Center,5688976277,213,5.77,5688976271,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807862007,219,61,1,4,34,evf5hhqgnjhwjsth1m6pawxdp,1,34.3,59.1,2025-04-28T17:15:03.597Z,2025-04-28T17:31:48Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5689024795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853603,44,1,1,4,35,evf5hhqgnjhwjsth1m6pawxdp,0,32.9,77.2,2025-04-28T17:15:04.434Z,2025-04-28T17:15:05Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5688976199,3,,5688976203,140,47.1,5688976201,56,Back,5688976207,212,15.4,5688976209,213,6.02,5688976205,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853671,38,1,1,4,39,33hzf6j2rd9r50g2n4agsytkd,1,49.8,51.6,2025-04-28T17:15:08.034Z,2025-04-28T17:15:11Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5688976629,140,56.6,5688976627,56,Center,5688976631,141,66.6,5688976635,213,0.96,5688976633,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853699,39,1,1,4,42,33hzf6j2rd9r50g2n4agsytkd,1,57.2,75.0,2025-04-28T17:15:11.457Z,2025-04-28T17:15:15Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5688976775,140,40.1,5688976777,141,90.2,5688976779,212,20.7,5688976773,56,Back,5688976781,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853715,40,1,1,4,46,33hzf6j2rd9r50g2n4agsytkd,1,42.1,83.8,2025-04-28T17:15:14.945Z,2025-04-28T17:15:17Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5688976951,213,0.76,5688976945,140,48.7,5688976943,56,Back,5688976947,141,93.5,5688976949,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807862547,229,83,1,4,48,evf5hhqgnjhwjsth1m6pawxdp,0,42.7,5.6,2025-04-28T17:15:16.931Z,2025-04-28T17:32:48Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5689027627,399,aybt4s09eeonv6pdk2v9c9v6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853725,45,83,1,4,48,evf5hhqgnjhwjsth1m6pawxdp,0,58.1,8.5,2025-04-28T17:15:17.308Z,2025-04-28T17:32:50Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5688977209,399,aybt4s09eeonv6pdk2v9c9v6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853731,41,1,1,4,49,33hzf6j2rd9r50g2n4agsytkd,1,46.9,90.8,2025-04-28T17:15:17.744Z,2025-04-28T17:15:21Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5688977045,56,Back,5688977047,140,38.3,5688977049,141,87.1,5688977053,213,3.41,5688977051,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853733,46,83,1,4,51,evf5hhqgnjhwjsth1m6pawxdp,0,60.0,8.8,2025-04-28T17:15:20.314Z,2025-04-28T17:33:13Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5688977193,399,f1qvh9qszr743tj8zb3kcvaei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853741,47,83,1,4,51,evf5hhqgnjhwjsth1m6pawxdp,0,62.3,9.1,2025-04-28T17:15:20.628Z,2025-04-28T17:33:13Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5688977179,399,f1qvh9qszr743tj8zb3kcvaei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853749,42,1,1,4,52,33hzf6j2rd9r50g2n4agsytkd,1,30.8,85.6,2025-04-28T17:15:20.929Z,2025-04-28T17:15:24Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5688977137,213,3.85,5688977131,140,21.8,5688977129,56,Back,5688977135,212,12.4,5688977133,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853753,43,1,1,4,55,33hzf6j2rd9r50g2n4agsytkd,1,23.0,78.5,2025-04-28T17:15:23.929Z,2025-04-28T17:15:27Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5688977165,212,32.7,5688977153,157,,5688977171,1,,5688977169,213,0.04,5688977161,141,80.3,5688977155,56,Left,5688977157,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853791,44,44,1,4,58,33hzf6j2rd9r50g2n4agsytkd,1,60.5,82.4,2025-04-28T17:15:27.096Z,2025-04-28T19:06:17Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5688977393,56,Left,5688977395,286,,5688977397,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853783,48,44,1,4,58,evf5hhqgnjhwjsth1m6pawxdp,0,39.5,17.6,2025-04-28T17:15:27.097Z,2025-04-28T19:06:17Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5688977351,285,,5688977349,56,Back,5688977405,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853797,45,1,1,4,58,33hzf6j2rd9r50g2n4agsytkd,0,54.1,80.3,2025-04-28T17:15:27.225Z,2025-04-28T18:05:13Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5688977437,3,,5688977439,168,,5688977449,213,5.39,5688977441,56,Center,5688977447,212,7.2,5688977445,141,72.0,5688977443,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853803,49,8,1,4,59,evf5hhqgnjhwjsth1m6pawxdp,1,34.7,30.6,2025-04-28T17:15:28.514Z,2025-04-28T17:33:47Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5688977479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807853873,51,2,1,5,1,evf5hhqgnjhwjsth1m6pawxdp,1,42.9,58.9,2025-04-28T17:15:30.307Z,2025-04-28T17:34:32Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5688977853,140,67.7,5688977897,56,Right,5688977855,141,3.3,5688977895,1,,5688977893,7,4w0adddkbx4642lkebbcmxbzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854123,47,1,1,5,32,33hzf6j2rd9r50g2n4agsytkd,1,28.1,73.8,2025-04-28T17:16:00.912Z,2025-04-28T17:16:14Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5688979225,213,4.54,5688979213,5,,5688979875,189,,5688979221,141,47.3,5688979217,56,Back,5688979219,140,25.1,5688979223,212,18.3,5688979215,241,,,,,,,,,,,,,,,,,,,,,,,,,
2807854137,48,1,1,5,33,33hzf6j2rd9r50g2n4agsytkd,1,25.1,47.3,2025-04-28T17:16:02.401Z,2025-04-28T17:16:15Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5688979325,213,4.63,5688979321,141,18.9,5688979933,189,,5688979323,212,19.4,5688979319,140,23.6,5688979317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854155,49,1,1,5,34,33hzf6j2rd9r50g2n4agsytkd,1,23.6,18.9,2025-04-28T17:16:03.305Z,2025-04-28T17:16:05Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5688979429,212,16.8,5688979427,141,41.9,5688979431,213,1.95,5688979425,140,17.7,5688979423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854205,50,1,1,5,36,33hzf6j2rd9r50g2n4agsytkd,0,18.7,39.7,2025-04-28T17:16:05.328Z,2025-04-28T17:16:11Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5688979713,56,Center,5688979721,213,6.26,5688979715,140,84.1,5688979719,212,68.7,5688979717,141,37.4,5688979711,157,,5688979723,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854209,53,59,1,5,42,evf5hhqgnjhwjsth1m6pawxdp,1,11.9,54.3,2025-04-28T17:16:11.379Z,2025-04-28T17:17:30Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5688979769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854211,54,11,1,5,43,evf5hhqgnjhwjsth1m6pawxdp,1,11.9,54.3,2025-04-28T17:16:11.876Z,2025-04-28T17:16:12Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5688979773,88,,5688979771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854271,55,1,1,5,51,evf5hhqgnjhwjsth1m6pawxdp,1,12.1,46.6,2025-04-28T17:16:19.796Z,2025-04-28T17:16:21Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5688980161,141,29.7,5688980165,213,4.79,5688980157,56,Back,5688980159,140,12.9,5688980155,123,,5688980163,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854291,56,1,1,5,52,evf5hhqgnjhwjsth1m6pawxdp,1,13.3,26.8,2025-04-28T17:16:21.138Z,2025-04-28T17:16:24Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5688980291,213,5.65,5688980285,140,28.7,5688980283,56,Back,5688980287,141,9.2,5688980289,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854309,57,1,1,5,55,evf5hhqgnjhwjsth1m6pawxdp,1,29.1,6.4,2025-04-28T17:16:23.891Z,2025-04-28T17:16:26Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5688980427,213,6.27,5688980421,140,42.9,5688980425,212,14.5,5688980423,141,6.1,5688980419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854317,58,1,1,5,57,evf5hhqgnjhwjsth1m6pawxdp,0,43.4,7.8,2025-04-28T17:16:26.424Z,2025-04-28T17:18:11Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5688985613,236,,5688980473,56,Back,5688985493,140,44.9,5688985615,233,51,5688985497,212,1.6,5688985499,213,0.17,5688985495,141,8.2,5688985619,286,,,,,,,,,,,,,,,,,,,,,,,,,
2807854325,51,74,1,5,57,33hzf6j2rd9r50g2n4agsytkd,1,56.6,92.2,2025-04-28T17:16:26.425Z,2025-04-28T17:18:10Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5688980503,285,,5688985627,233,58,5688980501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854355,53,1,1,5,59,33hzf6j2rd9r50g2n4agsytkd,1,58.2,83.9,2025-04-28T17:16:28.057Z,2025-04-28T17:16:31Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5688980661,141,77.5,5688980665,213,5.48,5688980657,56,Center,5688980659,140,62.2,5688980663,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854375,54,1,1,6,2,33hzf6j2rd9r50g2n4agsytkd,0,64.7,76.9,2025-04-28T17:16:30.753Z,2025-04-28T17:16:33Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5688980811,212,15.4,5688980807,140,72.1,5688980809,141,96.5,5688980803,56,Left,5688980813,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854391,59,12,1,6,5,evf5hhqgnjhwjsth1m6pawxdp,1,16.7,4.7,2025-04-28T17:16:33.763Z,2025-04-28T17:16:34Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5688980925,167,,5688980897,140,30.8,5688980899,141,0.0,5688980901,212,15.2,5688980895,56,Back,5688980903,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854397,55,5,1,6,5,33hzf6j2rd9r50g2n4agsytkd,1,70.8,100.8,2025-04-28T17:16:34.108Z,2025-04-28T18:06:10Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5688980957,233,60,5688980935,56,Left,5688980937,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854395,60,5,1,6,5,evf5hhqgnjhwjsth1m6pawxdp,0,29.2,-0.8,2025-04-28T17:16:34.108Z,2025-04-28T17:16:38Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5688980917,56,Back,5688980919,347,,5688980989,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854457,56,1,1,6,10,33hzf6j2rd9r50g2n4agsytkd,1,73.6,100.0,2025-04-28T17:16:39.066Z,2025-04-28T17:16:40Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5688981243,140,62.3,5688981245,141,92.9,5688981239,107,,5688981241,56,Left,5688981247,212,13.2,5688981249,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854491,57,1,1,6,11,33hzf6j2rd9r50g2n4agsytkd,1,61.9,92.6,2025-04-28T17:16:40.425Z,2025-04-28T17:16:43Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5688981393,212,9.3,5688981391,141,79.6,5688981395,213,5.03,5688981389,140,64.7,5688981387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854527,58,1,1,6,14,33hzf6j2rd9r50g2n4agsytkd,1,60.6,77.8,2025-04-28T17:16:42.913Z,2025-04-28T17:16:46Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5688981555,141,58.1,5688981547,56,Back,5688981561,213,3.86,5688981551,140,45.9,5688981557,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854677,59,1,1,6,17,33hzf6j2rd9r50g2n4agsytkd,1,52.2,52.8,2025-04-28T17:16:45.993Z,2025-04-28T17:16:59Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5688982379,56,Left,5688982377,155,,5688982383,141,91.8,5688982381,140,83.8,5688982389,1,,5688982387,213,0.67,5688982385,212,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854651,61,83,1,6,27,evf5hhqgnjhwjsth1m6pawxdp,0,10.0,23.1,2025-04-28T17:16:56.244Z,2025-04-28T17:17:13Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5688983089,399,aybt4s09eeonv6pdk2v9c9v6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854679,60,1,1,6,29,33hzf6j2rd9r50g2n4agsytkd,0,85.1,75.7,2025-04-28T17:16:57.801Z,2025-04-28T17:17:12Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5688982393,56,Center,5688982401,213,5.08,5688982395,140,85.8,5688982399,212,2.0,5688982397,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854673,62,61,1,6,30,evf5hhqgnjhwjsth1m6pawxdp,1,9.3,31.0,2025-04-28T17:16:58.798Z,2025-04-28T17:16:58Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5688982361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854799,64,1,1,6,41,evf5hhqgnjhwjsth1m6pawxdp,1,11.6,45.7,2025-04-28T17:17:10.675Z,2025-04-28T17:17:12Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5688983073,140,13.5,5688983069,123,,5688983077,212,13.1,5688983071,56,Back,5688983079,213,1.42,5688983075,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854831,65,1,1,6,44,evf5hhqgnjhwjsth1m6pawxdp,1,18.2,70.3,2025-04-28T17:17:12.899Z,2025-04-28T17:17:16Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5688983303,141,85.9,5688983305,212,10.8,5688983299,56,Back,5688983301,140,20.2,5688983307,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854835,66,1,1,6,47,evf5hhqgnjhwjsth1m6pawxdp,0,27.6,92.9,2025-04-28T17:17:16.451Z,2025-04-28T17:17:17Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5688983329,213,6.01,5688983321,56,Back,5688983327,212,6.9,5688983325,141,90.2,5688983323,140,33.9,5688983319,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854859,61,61,1,6,50,33hzf6j2rd9r50g2n4agsytkd,1,66.5,11.1,2025-04-28T17:17:18.825Z,2025-04-28T17:17:18Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5688983447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854869,62,61,1,6,51,33hzf6j2rd9r50g2n4agsytkd,0,43.7,23.7,2025-04-28T17:17:20.264Z,2025-04-28T17:17:20Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5688983499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854921,67,1,1,6,53,evf5hhqgnjhwjsth1m6pawxdp,1,53.0,85.6,2025-04-28T17:17:22.323Z,2025-04-28T17:17:27Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5688983813,213,5.54,5688983805,141,75.0,5688983809,212,10.7,5688983801,140,60.5,5688983795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854925,68,4,1,6,57,evf5hhqgnjhwjsth1m6pawxdp,1,63.2,76.0,2025-04-28T17:17:26.159Z,2025-04-28T18:03:03Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5688983863,56,Center,5688983861,13,,5688983867,265,,5688983869,286,,5689113057,233,63,5688983865,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807854911,63,4,1,6,57,33hzf6j2rd9r50g2n4agsytkd,0,36.8,24.0,2025-04-28T17:17:26.160Z,2025-04-28T18:03:50Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5688983755,13,,5688983763,285,,5689113027,233,68,5688983759,152,,5688983757,56,Back,5688983761,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
