id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2818172467,28,1,1,1,54,cfvya7igkhkas7wvsktwz6j8k,1,26.2,49.4,2025-05-24T13:02:46.159Z,2025-05-24T13:02:48Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746096173,140,27.8,5746096175,141,70.8,5746096177,212,14.6,5746096179,213,1.46,5746096171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172493,29,1,1,1,56,cfvya7igkhkas7wvsktwz6j8k,1,26.0,72.9,2025-05-24T13:02:48.800Z,2025-05-24T13:02:52Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746096323,212,30.6,5746096325,213,4.60,5746096319,140,22.7,5746096317,56,Back,5746096321,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172525,30,1,1,1,59,cfvya7igkhkas7wvsktwz6j8k,0,23.8,23.6,2025-05-24T13:02:51.912Z,2025-05-24T13:02:57Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746096533,1,,5746096513,56,Right,5746096509,155,,5746096531,213,6.12,5746096527,212,65.6,5746096521,141,8.2,5746096517,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172551,31,12,1,2,6,durq4oppf7c08tnbzrlebt0uz,1,9.9,94.5,2025-05-24T13:02:58.179Z,2025-05-24T13:02:59Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746096635,141,93.8,5746096631,56,Back,5746096639,213,6.26,5746096637,212,20.6,5746096633,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172579,32,1,1,2,8,durq4oppf7c08tnbzrlebt0uz,1,29.5,93.8,2025-05-24T13:03:00.347Z,2025-05-24T13:11:22Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746096743,56,Back,5746096751,213,5.04,5746096745,140,32.3,5746096749,212,9.1,5746096747,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172599,33,1,1,2,8,durq4oppf7c08tnbzrlebt0uz,1,32.7,81.1,2025-05-24T13:03:00.851Z,2025-05-24T13:03:02Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746096839,140,39.4,5746096837,56,Back,5746096843,212,7.1,5746096845,213,0.12,5746096841,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172601,34,43,1,2,10,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-24T13:03:02.500Z,2025-05-24T13:11:37Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746125505,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172625,35,4,1,2,13,durq4oppf7c08tnbzrlebt0uz,1,54.3,59.3,2025-05-24T13:03:04.952Z,2025-05-24T13:03:11Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746097033,286,,5746097027,295,,5746097031,152,,5746097077,233,31,5746097025,13,,5746097029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172613,31,4,1,2,13,cfvya7igkhkas7wvsktwz6j8k,0,45.7,40.7,2025-05-24T13:03:04.953Z,2025-05-24T13:03:15Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5746097091,233,35,5746096975,285,,5746097449,295,,5746096971,152,,5746096967,13,,5746097301,55,32,5746096969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172633,32,17,1,2,15,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-24T13:03:07.224Z,2025-05-24T13:03:12Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5746097269,31,,5746097271,393,,5746097275,55,31,5746097273,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172899,36,1,1,2,38,durq4oppf7c08tnbzrlebt0uz,1,55.8,64.6,2025-05-24T13:03:29.939Z,2025-05-24T13:12:05Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5746098539,213,1.76,5746098529,152,,5746127153,189,,5746098533,140,54.4,5746098535,141,75.6,5746098537,212,7.6,5746098531,56,Center,5746098527,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172917,37,43,1,2,41,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-24T13:03:33.299Z,2025-05-24T13:12:14Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746098631,56,Left,5746098639,213,0.54,5746098637,212,11.6,5746098635,141,84.5,5746098633,140,64.1,5746127519,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172929,38,1,1,2,42,durq4oppf7c08tnbzrlebt0uz,1,58.5,89.7,2025-05-24T13:03:34.899Z,2025-05-24T13:12:18Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746098721,212,10.5,5746098715,56,Left,5746098717,140,67.7,5746098719,141,83.8,5746098723,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172965,39,1,1,2,44,durq4oppf7c08tnbzrlebt0uz,1,63.5,77.9,2025-05-24T13:03:36.099Z,2025-05-24T13:03:40Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746098965,212,37.0,5746098961,140,57.2,5746098967,213,4.53,5746098957,155,,5746098963,141,24.3,5746098969,1,,5746098959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173011,40,1,1,2,48,durq4oppf7c08tnbzrlebt0uz,1,68.4,31.9,2025-05-24T13:03:40.691Z,2025-05-24T13:03:45Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746099279,212,13.5,5746099277,141,12.0,5746099275,140,69.0,5746099281,213,4.76,5746099273,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173033,41,1,1,2,53,durq4oppf7c08tnbzrlebt0uz,0,70.8,13.2,2025-05-24T13:03:45.779Z,2025-05-24T13:03:47Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746099415,1,,5746099407,140,100.0,5746099409,141,22.2,5746099411,212,32.4,5746099405,56,Center,5746099413,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173063,33,5,1,2,55,cfvya7igkhkas7wvsktwz6j8k,1,-1.0,75.6,2025-05-24T13:03:47.726Z,2025-05-24T13:27:36Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5746099819,233,42,5746099553,56,Back,5746099555,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173111,42,5,1,2,55,durq4oppf7c08tnbzrlebt0uz,0,101.0,24.4,2025-05-24T13:03:47.726Z,2025-05-24T13:27:36Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746099811,56,Center,5746099837,233,33,5746099813,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173241,39,1,1,3,7,cfvya7igkhkas7wvsktwz6j8k,1,5.0,63.0,2025-05-24T13:03:59.241Z,2025-05-24T13:12:56Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746100437,140,2.6,5746100435,56,Back,5746129629,124,,5746100443,213,4.48,5746100441,212,11.2,5746100439,141,47.0,5746129631,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173253,40,1,1,3,15,cfvya7igkhkas7wvsktwz6j8k,0,8.5,45.8,2025-05-24T13:04:07.151Z,2025-05-24T13:13:17Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746100519,1,,5746130803,157,,5746100513,141,49.3,5746100509,56,Center,5746100515,212,57.7,5746100511,140,63.4,5746100517,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173269,48,1,1,3,17,durq4oppf7c08tnbzrlebt0uz,1,35.7,53.0,2025-05-24T13:04:09.043Z,2025-05-24T13:04:10Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5746100619,213,0.44,5746100613,140,51.4,5746100611,56,Center,5746100617,212,18.2,5746100609,3,,5746100615,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173293,49,1,1,3,19,durq4oppf7c08tnbzrlebt0uz,1,51.4,64.5,2025-05-24T13:04:11.355Z,2025-05-24T13:13:25Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746100713,56,Center,5746100719,212,6.7,5746100717,141,54.6,5746100721,213,4.76,5746100715,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173307,51,1,1,3,21,durq4oppf7c08tnbzrlebt0uz,0,55.1,54.0,2025-05-24T13:04:13.123Z,2025-05-24T13:04:14Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746100805,213,5.74,5746100799,140,63.3,5746100797,56,Center,5746100801,141,46.3,5746100803,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173311,41,8,1,3,21,cfvya7igkhkas7wvsktwz6j8k,1,25.1,64.9,2025-05-24T13:04:13.464Z,2025-05-24T13:14:38Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5746100821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173327,52,61,1,3,21,durq4oppf7c08tnbzrlebt0uz,0,65.0,41.5,2025-05-24T13:04:13.543Z,2025-05-24T13:14:40Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746100907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173361,42,1,1,3,22,cfvya7igkhkas7wvsktwz6j8k,1,31.0,77.6,2025-05-24T13:04:14.527Z,2025-05-24T13:14:41Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5746101133,212,6.2,5746101135,213,3.92,5746101131,141,71.2,5746101127,56,Back,5746101129,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173365,43,1,1,3,23,cfvya7igkhkas7wvsktwz6j8k,1,26.8,71.2,2025-05-24T13:04:15.031Z,2025-05-24T13:14:44Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5746101151,141,67.8,5746101155,213,5.96,5746101147,140,33.3,5746101153,212,7.2,5746101143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173125,34,61,1,3,24,cfvya7igkhkas7wvsktwz6j8k,1,36.2,67.3,2025-05-24T13:04:16.697Z,2025-05-24T13:14:53Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5746136187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179925,172,50,1,3,26,cfvya7igkhkas7wvsktwz6j8k,1,36.2,66.4,2025-05-24T13:04:18.516Z,2025-05-24T13:46:04Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746138267,286,,5746138337,233,53,5746138265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173401,53,7,1,3,26,durq4oppf7c08tnbzrlebt0uz,1,63.8,33.6,2025-05-24T13:04:18.517Z,2025-05-24T13:46:04Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5746138293,233,172,5746101297,56,Center,5746138297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173403,44,45,1,3,28,cfvya7igkhkas7wvsktwz6j8k,0,30.5,66.4,2025-05-24T13:04:20.899Z,2025-05-24T13:46:11Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746101325,285,,5746101377,233,54,5746101323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173405,54,3,1,3,28,durq4oppf7c08tnbzrlebt0uz,1,69.5,33.6,2025-05-24T13:04:20.899Z,2025-05-24T13:46:11Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746101343,286,,5746101357,233,44,5746101341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173425,56,1,1,3,30,durq4oppf7c08tnbzrlebt0uz,1,69.0,38.8,2025-05-24T13:04:22.051Z,2025-05-24T13:04:23Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746101431,141,23.3,5746101427,56,Center,5746101429,140,70.2,5746101435,213,4.83,5746101433,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173441,57,1,1,3,31,durq4oppf7c08tnbzrlebt0uz,1,70.2,23.3,2025-05-24T13:04:23.331Z,2025-05-24T13:04:25Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746101515,56,Center,5746101521,212,4.5,5746101519,141,25.9,5746101517,140,74.1,5746101523,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173453,45,45,1,3,33,cfvya7igkhkas7wvsktwz6j8k,0,27.8,82.0,2025-05-24T13:04:25.460Z,2025-05-24T13:46:11Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746101611,233,58,5746101581,56,Back,5746101585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173449,58,3,1,3,33,durq4oppf7c08tnbzrlebt0uz,1,72.2,18.0,2025-05-24T13:04:25.460Z,2025-05-24T13:46:11Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5746101573,286,,5746101605,233,45,5746101571,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173465,59,1,1,3,34,durq4oppf7c08tnbzrlebt0uz,1,70.0,21.5,2025-05-24T13:04:26.579Z,2025-05-24T13:04:27Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5746101651,56,Right,5746101659,212,5.8,5746101657,141,13.1,5746101655,140,71.1,5746101661,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173473,60,1,1,3,35,durq4oppf7c08tnbzrlebt0uz,1,71.1,13.1,2025-05-24T13:04:27.555Z,2025-05-24T13:04:28Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746101711,140,73.4,5746101717,213,1.13,5746101709,56,Right,5746101715,212,5.7,5746101713,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173479,61,1,1,3,36,durq4oppf7c08tnbzrlebt0uz,0,74.5,21.9,2025-05-24T13:04:28.627Z,2025-05-24T13:04:29Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746101735,213,0.84,5746101731,141,33.0,5746101727,56,Center,5746101729,140,81.0,5746101733,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173509,47,1,1,3,38,cfvya7igkhkas7wvsktwz6j8k,1,22.1,57.0,2025-05-24T13:04:30.255Z,2025-05-24T13:04:32Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746101895,213,1.08,5746101891,141,78.2,5746101889,140,29.5,5746101887,56,Back,5746101893,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173521,48,1,1,3,40,cfvya7igkhkas7wvsktwz6j8k,1,29.5,78.2,2025-05-24T13:04:32.415Z,2025-05-24T13:16:27Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746101935,141,86.2,5746101937,212,16.4,5746101939,213,0.34,5746101931,56,Back,5746101933,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173555,49,1,1,3,41,cfvya7igkhkas7wvsktwz6j8k,1,44.2,86.2,2025-05-24T13:04:33.871Z,2025-05-24T13:04:37Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5746102129,213,2.55,5746102127,212,11.1,5746102121,56,Back,5746102125,141,95.3,5746102123,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173571,50,1,1,3,45,cfvya7igkhkas7wvsktwz6j8k,1,35.6,94.8,2025-05-24T13:04:37.095Z,2025-05-24T13:04:38Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5746102187,213,5.36,5746102175,140,42.0,5746102179,141,81.7,5746102171,56,Back,5746102183,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173617,51,1,1,3,45,cfvya7igkhkas7wvsktwz6j8k,1,42.0,81.7,2025-05-24T13:04:37.887Z,2025-05-24T13:04:41Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5746102477,140,30.5,5746102475,56,Back,5746102481,212,14.0,5746102483,213,2.61,5746102479,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173641,52,1,1,3,49,cfvya7igkhkas7wvsktwz6j8k,1,24.2,84.0,2025-05-24T13:04:41.679Z,2025-05-24T13:17:02Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5746102599,213,4.59,5746144065,1,,5746102593,140,19.9,5746102591,56,Back,5746102597,212,36.7,5746102595,141,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173649,53,43,1,3,51,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-24T13:04:43.510Z,2025-05-24T13:17:07Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746102645,141,26.8,5746144309,144,1,5746102647,212,24.8,5746102643,140,20.5,5746102649,213,4.79,5746102639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173673,54,1,1,3,52,cfvya7igkhkas7wvsktwz6j8k,1,20.5,26.8,2025-05-24T13:04:44.239Z,2025-05-24T13:04:46Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746102779,140,23.7,5746102785,213,4.92,5746102777,56,Back,5746102781,141,3.1,5746102783,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173693,55,1,1,3,54,cfvya7igkhkas7wvsktwz6j8k,0,27.6,6.4,2025-05-24T13:04:46.510Z,2025-05-24T13:05:03Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746102901,212,12.3,5746102897,140,38.2,5746102899,141,0.0,5746102903,213,5.84,5746102895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173761,56,43,1,3,56,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-24T13:04:48.383Z,2025-05-24T13:04:57Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5746103121,140,31.2,5746103127,213,1.88,5746103125,212,5.8,5746103123,141,11.9,5746103385,144,1,5746103119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173767,57,5,1,3,59,cfvya7igkhkas7wvsktwz6j8k,0,34.8,-1.8,2025-05-24T13:04:51.918Z,2025-05-24T13:04:57Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746103145,56,Back,5746103147,347,,5746103297,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173787,62,5,1,3,59,durq4oppf7c08tnbzrlebt0uz,1,65.2,101.8,2025-05-24T13:04:51.918Z,2025-05-24T13:27:36Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746103283,233,57,5746103227,56,Left,5746103229,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173847,63,1,1,4,7,durq4oppf7c08tnbzrlebt0uz,1,63.3,100.0,2025-05-24T13:04:59.412Z,2025-05-24T13:05:01Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746103591,212,8.5,5746103589,141,90.0,5746103593,213,5.03,5746103583,107,,5746103587,140,65.8,5746103585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173859,64,1,1,4,9,durq4oppf7c08tnbzrlebt0uz,1,65.8,90.0,2025-05-24T13:05:00.963Z,2025-05-24T13:05:03Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746103683,140,65.4,5746103681,56,Left,5746103689,213,1.99,5746103687,212,1.0,5746103685,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173925,65,1,1,4,11,durq4oppf7c08tnbzrlebt0uz,1,60.7,89.6,2025-05-24T13:05:03.203Z,2025-05-24T13:05:12Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746104089,1,,5746104079,56,Back,5746104083,141,50.6,5746104081,140,34.2,5746104087,213,3.90,5746104085,212,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173943,66,1,1,4,20,durq4oppf7c08tnbzrlebt0uz,1,42.6,32.8,2025-05-24T13:05:12.548Z,2025-05-24T13:05:15Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5746104191,56,Right,5746104199,213,5.44,5746104197,212,20.7,5746104195,141,10.1,5746104193,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173965,67,1,1,4,23,durq4oppf7c08tnbzrlebt0uz,1,56.8,9.2,2025-05-24T13:05:15.027Z,2025-05-24T13:05:18Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746104335,1,,5746104325,56,Back,5746104327,140,24.4,5746104331,212,35.1,5746104329,141,22.1,5746104333,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174001,68,1,1,4,26,durq4oppf7c08tnbzrlebt0uz,1,26.3,23.7,2025-05-24T13:05:18.611Z,2025-05-24T13:05:24Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5746104531,212,24.5,5746104529,141,58.8,5746104527,140,31.6,5746104525,56,Back,5746104533,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174027,69,1,1,4,32,durq4oppf7c08tnbzrlebt0uz,1,43.5,65.7,2025-05-24T13:05:24.424Z,2025-05-24T13:05:26Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5746104653,213,6.06,5746104643,56,Center,5746104645,140,66.1,5746104651,212,24.4,5746104647,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174039,70,1,1,4,34,durq4oppf7c08tnbzrlebt0uz,0,67.7,58.4,2025-05-24T13:05:26.100Z,2025-05-24T13:05:27Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746104715,56,Center,5746104721,212,20.1,5746104719,141,59.6,5746104717,140,86.8,5746104723,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174135,59,1,1,4,40,cfvya7igkhkas7wvsktwz6j8k,1,8.6,46.0,2025-05-24T13:05:32.543Z,2025-05-24T13:05:36Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746105179,123,,5746105189,213,1.18,5746105183,140,12.3,5746105185,141,59.7,5746105181,56,Back,5746105187,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174195,60,1,1,4,44,cfvya7igkhkas7wvsktwz6j8k,1,14.8,66.0,2025-05-24T13:05:36.047Z,2025-05-24T13:05:41Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746105541,212,17.2,5746105535,56,Back,5746105543,213,4.23,5746105539,141,43.6,5746105537,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174213,61,1,1,4,49,cfvya7igkhkas7wvsktwz6j8k,1,7.6,41.5,2025-05-24T13:05:41.439Z,2025-05-24T13:05:44Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746105669,213,0.74,5746105663,140,12.3,5746105661,56,Back,5746105667,212,6.7,5746105665,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174261,62,1,1,4,51,cfvya7igkhkas7wvsktwz6j8k,1,12.8,48.7,2025-05-24T13:05:43.887Z,2025-05-24T13:18:35Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746105897,56,Back,5746105899,140,9.0,5746105903,212,24.1,5746105905,213,4.55,5746105901,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174291,63,1,1,4,55,cfvya7igkhkas7wvsktwz6j8k,1,9.8,14.1,2025-05-24T13:05:47.671Z,2025-05-24T13:05:50Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746106023,56,Back,5746106033,213,1.66,5746106031,212,21.6,5746106027,141,45.8,5746106025,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174421,64,1,1,5,3,cfvya7igkhkas7wvsktwz6j8k,1,11.5,44.6,2025-05-24T13:05:55.927Z,2025-05-24T13:06:00Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746106673,56,Back,5746106679,212,22.1,5746106677,141,12.2,5746106675,140,12.7,5746106681,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174451,65,1,1,5,8,cfvya7igkhkas7wvsktwz6j8k,1,12.4,7.3,2025-05-24T13:06:00.534Z,2025-05-24T13:06:03Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746106869,1,,5746106851,155,,5746106857,140,66.5,5746106863,212,56.8,5746106865,213,0.03,5746106853,56,Right,5746106861,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174461,66,1,1,5,11,cfvya7igkhkas7wvsktwz6j8k,0,66.5,9.4,2025-05-24T13:06:03.590Z,2025-05-24T13:06:04Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5746106891,56,Right,5746106899,213,2.23,5746106897,212,6.9,5746106895,141,17.4,5746106893,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
