id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value
2810173029,188,61,1,2,24,9zqn9ugvg64it0lr5z8cq4g9v,0,37.7,25.2,2025-05-04T12:02:54.801Z,2025-05-04T12:19:13Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5701839839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157737,20,5,1,2,26,9zqn9ugvg64it0lr5z8cq4g9v,0,19.8,-0.9,2025-05-04T12:02:56.033Z,2025-05-04T12:19:17Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5701761799,56,Back,5701761867,233,43,5701761801,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157711,43,5,1,2,26,7hlumphk42363z3i2nry2wrzj,1,80.2,100.9,2025-05-04T12:02:56.033Z,2025-05-04T13:57:12Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5701761839,233,20,5701761689,347,,5701761687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157785,44,1,1,2,28,7hlumphk42363z3i2nry2wrzj,1,79.1,100.0,2025-05-04T12:02:58.254Z,2025-05-04T12:03:03Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5701762067,56,Left,5701762073,212,10.4,5701762075,213,5.57,5701762071,141,91.1,5701762065,107,,5701762069,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157817,45,1,1,2,33,7hlumphk42363z3i2nry2wrzj,1,96.8,76.1,2025-05-04T12:03:03.439Z,2025-05-04T12:20:30Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,1.0,,5701762183,213,4.68,5701762177,140,96.3,5701845465,210,13,5701762179,141,55.4,5701845467,154,,5701762171,2,,5701762175,56,Center,5701762181,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810157843,46,13,1,2,35,7hlumphk42363z3i2nry2wrzj,1,94.9,55.4,2025-05-04T12:03:05.630Z,2025-05-04T12:53:50Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5701763523,147,14.8,5701763527,231,51.3,5701762647,20,,5701844181,160,,5701844185,328,,5701844183,214,,5701763519,153,,5702001365,121,,5701763525,230,100,5701763521,146,99.4,5701762277,56,Center,5702002025,391,5701845475,154,5701763513,102,12.4,5701763515,103,20.8,5701763511,75,5701845477,55,45,5701845473,29,5701762275,61,,,
2810158055,22,61,1,2,52,9zqn9ugvg64it0lr5z8cq4g9v,1,7.7,89.4,2025-05-04T12:03:22.101Z,2025-05-04T12:03:22Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701763353,189,,5701763323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158099,23,1,1,2,53,9zqn9ugvg64it0lr5z8cq4g9v,1,18.1,69.7,2025-05-04T12:03:23.465Z,2025-05-04T12:03:25Z,17jltcnnaha4707duh52hirit,M. Lode,,,5701763553,140,7.8,5701763555,141,24.0,5701763551,56,Back,5701763559,212,32.9,5701763567,1,,5701763563,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158115,24,43,1,2,55,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-04T12:03:24.889Z,2025-05-04T12:20:53Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5701763639,56,Back,5701847027,144,1,5701763647,213,5.20,5701763643,141,5.3,5701763641,140,14.3,5701763645,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158131,25,1,1,2,55,9zqn9ugvg64it0lr5z8cq4g9v,1,14.3,5.3,2025-05-04T12:03:25.738Z,2025-05-04T12:03:26Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5701763713,213,0.92,5701763705,56,Back,5701763709,141,15.0,5701763707,140,19.1,5701763711,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158175,26,1,1,2,56,9zqn9ugvg64it0lr5z8cq4g9v,1,19.1,15.0,2025-05-04T12:03:26.537Z,2025-05-04T12:03:28Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701763919,56,Back,5701763925,212,14.5,5701763921,140,7.0,5701763927,213,2.64,5701763923,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158239,27,1,1,2,58,9zqn9ugvg64it0lr5z8cq4g9v,1,6.9,31.8,2025-05-04T12:03:28.202Z,2025-05-04T12:03:32Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5701764201,141,37.0,5701764205,213,0.42,5701764199,140,14.5,5701764197,56,Back,5701764203,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158253,28,1,1,3,2,9zqn9ugvg64it0lr5z8cq4g9v,1,5.7,20.0,2025-05-04T12:03:32.042Z,2025-05-04T12:03:33Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5701764313,212,15.6,5701764309,140,20.2,5701764307,56,Back,5701764315,213,6.08,5701764311,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158295,29,1,1,3,3,9zqn9ugvg64it0lr5z8cq4g9v,1,21.3,16.4,2025-05-04T12:03:33.403Z,2025-05-04T12:03:35Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5701764457,56,Back,5701764465,213,1.25,5701764461,141,47.3,5701764463,212,22.1,5701764459,140,27.9,5701764455,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158379,30,1,1,3,5,9zqn9ugvg64it0lr5z8cq4g9v,1,27.1,45.2,2025-05-04T12:03:35.642Z,2025-05-04T12:03:41Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701764793,1,,5701764783,56,Back,5701764787,141,95.7,5701764789,212,34.5,5701764785,140,30.4,5701764781,155,,5701764791,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158503,31,1,1,3,11,9zqn9ugvg64it0lr5z8cq4g9v,1,30.4,95.7,2025-05-04T12:03:41.433Z,2025-05-04T12:03:47Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701765333,213,4.38,5701765325,140,25.9,5701765329,212,14.5,5701765323,56,Back,5701765327,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158577,32,1,1,3,17,9zqn9ugvg64it0lr5z8cq4g9v,1,31.4,62.6,2025-05-04T12:03:47.706Z,2025-05-04T12:03:51Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701765699,140,39.1,5701765703,212,22.3,5701765701,141,32.1,5701765705,213,5.08,5701765697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158591,33,1,1,3,21,9zqn9ugvg64it0lr5z8cq4g9v,1,43.9,28.0,2025-05-04T12:03:51.258Z,2025-05-04T12:03:52Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5701765757,140,59.6,5701765763,212,16.9,5701765767,213,0.22,5701765755,56,Center,5701765759,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158649,34,1,1,3,22,9zqn9ugvg64it0lr5z8cq4g9v,1,62.9,41.9,2025-05-04T12:03:52.794Z,2025-05-04T12:03:56Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5701766055,212,17.0,5701766049,56,Center,5701766051,140,60.4,5701766057,213,1.73,5701766053,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158669,35,1,1,3,26,9zqn9ugvg64it0lr5z8cq4g9v,1,75.3,67.9,2025-05-04T12:03:56.682Z,2025-05-04T12:03:58Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5701766173,212,14.9,5701766167,56,Center,5701766169,140,87.7,5701766175,213,0.51,5701766171,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158677,36,1,1,3,28,9zqn9ugvg64it0lr5z8cq4g9v,0,87.3,77.8,2025-05-04T12:03:58.394Z,2025-05-04T12:03:59Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701766189,2,,5701766201,213,4.70,5701766195,140,87.2,5701766199,212,12.7,5701766197,141,59.1,5701766193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158687,47,8,1,3,29,7hlumphk42363z3i2nry2wrzj,1,12.6,41.9,2025-05-04T12:03:59.711Z,2025-05-04T12:03:59Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5701766233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158759,37,1,1,3,31,9zqn9ugvg64it0lr5z8cq4g9v,1,86.5,79.1,2025-05-04T12:04:00.937Z,2025-05-04T12:04:06Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701766675,140,85.1,5701766679,212,5.2,5701766681,213,4.42,5701766673,56,Center,5701766677,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158737,48,83,1,3,35,7hlumphk42363z3i2nry2wrzj,0,12.0,30.0,2025-05-04T12:04:05.103Z,2025-05-04T12:04:10Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5701766951,399,4iguik2n53ywq82altuqoouwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158765,49,83,1,3,35,7hlumphk42363z3i2nry2wrzj,0,8.3,28.5,2025-05-04T12:04:05.263Z,2025-05-04T12:22:00Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5701767027,399,4iguik2n53ywq82altuqoouwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158795,38,1,1,3,36,9zqn9ugvg64it0lr5z8cq4g9v,1,99.6,72.6,2025-05-04T12:04:06.714Z,2025-05-04T12:04:09Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5701766865,141,95.0,5701766861,56,Left,5701766869,213,2.10,5701766867,212,17.6,5701766863,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158825,39,1,1,3,39,9zqn9ugvg64it0lr5z8cq4g9v,1,90.9,95.7,2025-05-04T12:04:09.418Z,2025-05-04T12:04:11Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701767007,141,87.5,5701767003,56,Left,5701767011,213,3.53,5701767005,140,78.0,5701767009,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158899,40,1,1,3,44,9zqn9ugvg64it0lr5z8cq4g9v,1,86.2,88.0,2025-05-04T12:04:14.281Z,2025-05-04T12:04:15Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701767377,56,Left,5701767383,212,4.9,5701767381,141,84.1,5701767385,213,3.72,5701767379,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158941,41,1,1,3,45,9zqn9ugvg64it0lr5z8cq4g9v,1,79.8,81.8,2025-05-04T12:04:15.289Z,2025-05-04T12:04:17Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5701767563,140,85.8,5701767567,212,8.5,5701767561,56,Center,5701767565,141,73.5,5701767569,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158979,42,1,1,3,47,9zqn9ugvg64it0lr5z8cq4g9v,1,80.5,75.9,2025-05-04T12:04:17.546Z,2025-05-04T12:04:19Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5701767717,140,80.5,5701767721,212,4.0,5701767723,213,1.57,5701767715,56,Left,5701767719,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159003,43,1,1,3,49,9zqn9ugvg64it0lr5z8cq4g9v,1,80.5,81.8,2025-05-04T12:04:18.953Z,2025-05-04T12:04:20Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701767853,140,75.1,5701767857,212,6.2,5701767859,213,2.71,5701767855,141,85.6,5701767851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159049,44,1,1,3,50,9zqn9ugvg64it0lr5z8cq4g9v,1,75.1,85.6,2025-05-04T12:04:20.457Z,2025-05-04T12:04:23Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5701768083,56,Left,5701768087,141,96.0,5701768089,212,12.0,5701768085,140,84.3,5701768091,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159103,45,1,1,3,53,9zqn9ugvg64it0lr5z8cq4g9v,1,84.4,95.6,2025-05-04T12:04:23.450Z,2025-05-04T12:04:26Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701768327,212,15.1,5701768323,140,94.8,5701768325,141,80.2,5701768321,56,Left,5701768329,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159157,46,1,1,3,56,9zqn9ugvg64it0lr5z8cq4g9v,1,93.8,86.6,2025-05-04T12:04:25.834Z,2025-05-04T12:04:28Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701768561,141,96.3,5701768553,56,Left,5701768557,140,83.0,5701768571,213,2.61,5701768567,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159181,47,1,1,3,58,9zqn9ugvg64it0lr5z8cq4g9v,1,83.4,97.2,2025-05-04T12:04:27.865Z,2025-05-04T12:04:30Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701768779,140,80.2,5701768785,213,3.98,5701768781,141,91.7,5701768783,212,5.0,5701768777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159229,48,1,1,4,0,9zqn9ugvg64it0lr5z8cq4g9v,1,80.1,80.5,2025-05-04T12:04:30.457Z,2025-05-04T12:04:33Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5701769059,213,4.32,5701769049,56,Center,5701769055,141,71.2,5701769057,212,6.8,5701769053,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159261,49,1,1,4,3,9zqn9ugvg64it0lr5z8cq4g9v,1,74.5,55.1,2025-05-04T12:04:33.722Z,2025-05-04T12:04:35Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5701769203,141,39.1,5701769207,213,4.09,5701769201,140,67.0,5701769205,212,13.4,5701769199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159313,50,1,1,4,5,9zqn9ugvg64it0lr5z8cq4g9v,1,65.9,34.0,2025-05-04T12:04:35.321Z,2025-05-04T12:04:39Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5701769431,56,Right,5701769435,141,13.1,5701769433,140,75.4,5701769441,212,17.4,5701769445,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159401,51,1,1,4,9,9zqn9ugvg64it0lr5z8cq4g9v,1,75.5,12.9,2025-05-04T12:04:38.953Z,2025-05-04T12:04:43Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5701769865,213,2.31,5701769857,140,66.2,5701769859,141,28.5,5701769855,56,Center,5701769863,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159361,50,83,1,4,12,7hlumphk42363z3i2nry2wrzj,0,28.9,74.5,2025-05-04T12:04:41.871Z,2025-05-04T12:04:46Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5701770125,399,3durmgxmp7tzxsr234mlhot1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159441,52,1,1,4,13,9zqn9ugvg64it0lr5z8cq4g9v,1,75.4,19.2,2025-05-04T12:04:43.770Z,2025-05-04T12:04:50Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5701770101,56,Right,5701770105,141,6.4,5701770109,213,5.27,5701770103,140,80.6,5701770107,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159533,53,1,1,4,20,9zqn9ugvg64it0lr5z8cq4g9v,1,87.0,18.5,2025-05-04T12:04:50.409Z,2025-05-04T12:04:52Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5701770465,56,Center,5701770469,141,29.8,5701770471,212,8.2,5701770473,213,1.91,5701770467,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159561,54,1,1,4,22,9zqn9ugvg64it0lr5z8cq4g9v,1,84.4,29.8,2025-05-04T12:04:51.946Z,2025-05-04T12:04:53Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5701770607,141,27.1,5701770603,56,Center,5701770611,213,6.12,5701770609,212,11.0,5701770605,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159581,55,1,1,4,23,9zqn9ugvg64it0lr5z8cq4g9v,1,95.2,27.0,2025-05-04T12:04:53.642Z,2025-05-04T12:04:54Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5701770709,56,Right,5701770711,140,93.1,5701770715,212,5.9,5701770717,213,4.33,5701770713,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159591,56,1,1,4,24,9zqn9ugvg64it0lr5z8cq4g9v,0,93.0,18.5,2025-05-04T12:04:54.601Z,2025-05-04T12:04:55Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5701770773,56,Center,5701770777,141,50.3,5701770769,2,,5701770783,213,1.63,5701770779,212,21.7,5701770775,140,91.8,5701770771,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159611,51,12,1,4,26,7hlumphk42363z3i2nry2wrzj,1,9.1,51.8,2025-05-04T12:04:55.920Z,2025-05-04T12:04:57Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5701770899,213,5.12,5701770905,15,,5701770895,141,31.9,5701770891,56,Back,5701770897,212,14.7,5701770893,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159653,57,15,1,4,28,9zqn9ugvg64it0lr5z8cq4g9v,1,84.9,64.2,2025-05-04T12:04:58.586Z,2025-05-04T12:52:57Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701782597,82,,5701782593,72,,5701782979,230,98.4,5701782971,103,13.9,5701782975,146,86.9,5701771101,64,,5701771105,56,Center,5701782973,458,,5701782977,147,62.3,5702001549,80,,5701783029,233,52,5701782969,102,5701771097,22,5701782981,231,52.2,,,,,,,,,,,,,46.2,,
2810159699,52,10,1,4,28,7hlumphk42363z3i2nry2wrzj,1,12.9,36.8,2025-05-04T12:04:58.686Z,2025-05-04T12:07:28Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5701771337,56,Back,5701771335,94,,5701783067,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159783,58,1,1,4,32,9zqn9ugvg64it0lr5z8cq4g9v,1,67.7,75.1,2025-05-04T12:05:02.554Z,2025-05-04T12:05:05Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701771653,213,3.70,5701771647,140,56.2,5701771645,56,Center,5701771649,141,64.0,5701771651,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159823,59,1,1,4,35,9zqn9ugvg64it0lr5z8cq4g9v,1,54.5,59.4,2025-05-04T12:05:05.642Z,2025-05-04T12:05:08Z,17jltcnnaha4707duh52hirit,M. Lode,,,5701771809,140,53.1,5701771813,212,16.7,5701771811,141,34.9,5701771815,213,4.62,5701771807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159839,60,1,1,4,38,9zqn9ugvg64it0lr5z8cq4g9v,1,56.0,25.3,2025-05-04T12:05:08.009Z,2025-05-04T12:05:09Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5701771911,212,8.0,5701771907,140,63.6,5701771909,141,24.7,5701771905,56,Center,5701771913,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159885,61,1,1,4,39,9zqn9ugvg64it0lr5z8cq4g9v,1,63.7,24.7,2025-05-04T12:05:09.642Z,2025-05-04T12:05:13Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5701772197,141,31.2,5701772193,56,Center,5701772199,212,11.1,5701772195,140,54.0,5701772201,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159929,62,1,1,4,43,9zqn9ugvg64it0lr5z8cq4g9v,1,51.4,39.2,2025-05-04T12:05:13.338Z,2025-05-04T12:05:16Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5701772415,56,Center,5701772419,141,65.1,5701772423,213,1.02,5701772421,212,20.7,5701772417,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159959,63,1,1,4,46,9zqn9ugvg64it0lr5z8cq4g9v,1,62.0,65.2,2025-05-04T12:05:16.185Z,2025-05-04T12:05:18Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5701772577,212,3.2,5701772573,140,64.4,5701772579,213,5.64,5701772571,56,Center,5701772575,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159981,64,1,1,4,48,9zqn9ugvg64it0lr5z8cq4g9v,1,62.0,69.0,2025-05-04T12:05:17.946Z,2025-05-04T12:05:19Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5701772687,212,19.2,5701772683,140,74.3,5701772681,56,Left,5701772685,141,89.9,5701772689,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160023,65,1,1,4,49,9zqn9ugvg64it0lr5z8cq4g9v,1,76.1,90.8,2025-05-04T12:05:18.921Z,2025-05-04T12:05:21Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701772885,56,Center,5701772889,141,66.6,5701772891,212,21.3,5701772893,213,5.40,5701772887,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160027,66,61,1,4,51,9zqn9ugvg64it0lr5z8cq4g9v,0,87.8,68.1,2025-05-04T12:05:21.161Z,2025-05-04T12:05:21Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5701772911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160455,53,12,1,4,52,7hlumphk42363z3i2nry2wrzj,1,9.9,48.4,2025-05-04T12:05:22.113Z,2025-05-04T12:05:47Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5701774965,140,31.3,5701774969,212,22.5,5701774971,213,6.27,5701774963,56,Back,5701774967,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160107,67,1,1,4,55,9zqn9ugvg64it0lr5z8cq4g9v,1,73.9,55.8,2025-05-04T12:05:25.546Z,2025-05-04T12:05:26Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701773207,141,34.5,5701773203,56,Center,5701773209,212,15.1,5701773205,140,77.8,5701773213,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160121,68,1,1,4,56,9zqn9ugvg64it0lr5z8cq4g9v,1,77.8,34.3,2025-05-04T12:05:26.682Z,2025-05-04T12:05:28Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5701773275,212,8.9,5701773271,140,73.7,5701773273,141,45.7,5701773277,213,2.08,5701773269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160159,69,1,1,4,58,9zqn9ugvg64it0lr5z8cq4g9v,1,72.3,48.1,2025-05-04T12:05:27.834Z,2025-05-04T12:05:29Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701773457,56,Center,5701773461,141,72.6,5701773465,212,17.8,5701773467,213,1.94,5701773459,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160199,70,1,1,5,0,9zqn9ugvg64it0lr5z8cq4g9v,1,66.2,72.6,2025-05-04T12:05:29.833Z,2025-05-04T12:05:32Z,17jltcnnaha4707duh52hirit,M. Lode,,,5701773629,141,89.9,5701773633,213,0.99,5701773631,212,14.1,5701773627,140,73.6,5701773623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160239,71,1,1,5,2,9zqn9ugvg64it0lr5z8cq4g9v,1,72.6,87.8,2025-05-04T12:05:32.442Z,2025-05-04T12:05:35Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5701773867,213,3.81,5701773863,212,11.8,5701773857,140,63.8,5701773853,56,Center,5701773861,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160275,72,1,1,5,5,9zqn9ugvg64it0lr5z8cq4g9v,1,62.9,74.5,2025-05-04T12:05:35.001Z,2025-05-04T12:05:37Z,17jltcnnaha4707duh52hirit,M. Lode,,,5701774029,56,Center,5701774031,140,64.9,5701774035,212,4.8,5701774033,141,68.1,5701774037,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160301,73,1,1,5,7,9zqn9ugvg64it0lr5z8cq4g9v,1,64.8,66.1,2025-05-04T12:05:37.018Z,2025-05-04T12:05:38Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5701774207,56,Center,5701774211,141,54.8,5701774215,213,3.76,5701774213,212,13.3,5701774209,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
