id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2807004701,35,1,1,3,27,spvvjmk37iid7hsky9g3nce7,1,59.8,20.0,2025-04-27T12:04:40.168Z,2025-04-27T12:04:42Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5684306455,141,14.3,5684306451,56,Back,5684306453,140,42.4,5684306457,212,18.7,5684306459,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004755,36,1,1,3,29,spvvjmk37iid7hsky9g3nce7,1,43.3,16.2,2025-04-27T12:04:41.960Z,2025-04-27T12:04:45Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684306717,213,2.01,5684306709,56,Back,5684306715,212,21.1,5684306713,141,44.3,5684306711,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004797,37,1,1,3,32,spvvjmk37iid7hsky9g3nce7,0,39.4,49.9,2025-04-27T12:04:45.481Z,2025-04-27T12:04:48Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684306933,155,,5684306935,56,Left,5684306941,212,45.9,5684306943,213,0.67,5684306939,141,91.8,5684306945,1,,5684306937,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004873,25,1,1,3,38,46yo78zak2j7kaxc5ak1fnm60,0,35.3,3.1,2025-04-27T12:04:51.402Z,2025-04-27T12:04:52Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684307375,140,55.0,5684307383,212,21.9,5684307373,56,Right,5684307379,141,13.7,5684307385,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004949,39,1,1,3,41,spvvjmk37iid7hsky9g3nce7,1,55.4,84.1,2025-04-27T12:04:54.680Z,2025-04-27T12:04:56Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684307771,56,Center,5684307773,140,55.1,5684307775,141,63.6,5684307779,213,4.69,5684307777,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004965,40,1,1,3,44,spvvjmk37iid7hsky9g3nce7,1,55.9,60.3,2025-04-27T12:04:56.792Z,2025-04-27T12:04:58Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684307875,140,64.9,5684307873,56,Center,5684307881,213,0.33,5684307877,141,65.1,5684307879,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004991,41,1,1,3,45,spvvjmk37iid7hsky9g3nce7,1,64.9,65.1,2025-04-27T12:04:58.057Z,2025-04-27T12:05:00Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684308029,141,74.8,5684308033,213,1.35,5684308027,140,66.3,5684308031,212,6.8,5684308025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005023,42,1,1,3,47,spvvjmk37iid7hsky9g3nce7,1,66.3,74.8,2025-04-27T12:05:00.168Z,2025-04-27T12:05:01Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5684308171,1,,5684308165,141,88.3,5684308163,140,95.8,5684308161,56,Left,5684308167,212,32.3,5684308169,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005041,43,1,1,3,49,spvvjmk37iid7hsky9g3nce7,0,96.2,85.6,2025-04-27T12:05:01.833Z,2025-04-27T12:05:03Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684308275,212,16.0,5684308277,213,4.51,5684308269,56,Center,5684308273,141,62.6,5684308271,140,93.1,5684308265,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005063,26,8,1,3,51,46yo78zak2j7kaxc5ak1fnm60,1,8.7,42.5,2025-04-27T12:05:03.746Z,2025-04-27T12:05:04Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684308403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005083,27,6,1,3,52,46yo78zak2j7kaxc5ak1fnm60,0,2.4,37.2,2025-04-27T12:05:04.915Z,2025-04-27T12:05:09Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684308471,56,Back,5684308473,73,,5684308791,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005113,44,6,1,3,52,spvvjmk37iid7hsky9g3nce7,1,97.6,62.8,2025-04-27T12:05:04.915Z,2025-04-27T12:48:48Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684308771,233,27,5684308693,56,Center,5684308697,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005739,46,1,1,4,30,spvvjmk37iid7hsky9g3nce7,1,99.5,99.5,2025-04-27T12:05:42.905Z,2025-04-27T12:21:14Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684311889,140,92.4,5684311887,56,Center,5684311881,6,,5684311883,155,,5684311891,141,63.3,5684311893,212,25.7,5684311885,224,,5684311879,2,,5684311895,213,,,,,,,,,,,,4.42,,,,,,,,,,,,,,,,,,
2807005743,47,44,1,4,31,spvvjmk37iid7hsky9g3nce7,1,94.6,67.2,2025-04-27T12:05:44.275Z,2025-04-27T14:20:54Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684413383,233,28,5684406505,56,Center,5684406507,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005731,28,44,1,4,31,46yo78zak2j7kaxc5ak1fnm60,0,5.4,32.8,2025-04-27T12:05:44.276Z,2025-04-27T12:21:13Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684311837,285,,5684406549,233,47,5684311835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005759,48,1,1,4,31,spvvjmk37iid7hsky9g3nce7,1,92.9,66.2,2025-04-27T12:05:44.609Z,2025-04-27T14:31:29Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,1.0,,5684408741,212,9.0,5684408743,213,4.31,5684408739,141,54.0,5684412939,210,13,5684412943,154,,5684408729,3,,5684408735,140,89.5,5684408731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005805,49,13,1,4,34,spvvjmk37iid7hsky9g3nce7,1,85.0,42.7,2025-04-27T12:05:47.448Z,2025-04-27T12:22:24Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684412967,55,48,5684313221,103,76.4,5684313219,102,34.8,5684412965,154,,5684313229,231,49.1,5684412963,29,,5684312645,20,,5684313217,81,,5684312235,17,5684312643,25,,5684313223,328,,5684313227,230,97.3,5684312237,56,,Center,,,,,,,,,,,,,,,,,
2807005845,29,5,1,4,36,46yo78zak2j7kaxc5ak1fnm60,1,-1.4,54.8,2025-04-27T12:05:49.402Z,2025-04-27T14:32:12Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684312503,233,50,5684312463,56,Back,5684312465,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005823,50,5,1,4,36,spvvjmk37iid7hsky9g3nce7,0,101.4,45.2,2025-04-27T12:05:49.402Z,2025-04-27T12:05:52Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684312549,233,29,5684312329,346,,5684312327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006281,30,1,1,4,54,46yo78zak2j7kaxc5ak1fnm60,0,4.2,57.9,2025-04-27T12:06:07.035Z,2025-04-27T12:23:16Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684314829,140,68.7,5684314835,213,0.27,5684314833,212,70.3,5684314827,56,Left,5684314831,141,85.4,5684314837,1,,5684314825,124,,5684314841,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006265,51,44,1,4,59,spvvjmk37iid7hsky9g3nce7,1,32.1,12.6,2025-04-27T12:06:12.233Z,2025-04-27T12:06:15Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5684314761,285,,5684314759,56,Back,5684315009,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006293,31,44,1,4,59,46yo78zak2j7kaxc5ak1fnm60,0,67.9,87.4,2025-04-27T12:06:12.234Z,2025-04-27T12:23:53Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684314893,56,Left,5684315035,233,51,5684314895,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006269,52,1,1,4,59,spvvjmk37iid7hsky9g3nce7,0,34.1,10.1,2025-04-27T12:06:12.489Z,2025-04-27T12:06:12Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5684314767,3,,5684314771,140,36.0,5684314773,141,10.1,5684314777,213,0.00,5684314769,56,Back,5684314775,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006319,32,61,1,5,1,46yo78zak2j7kaxc5ak1fnm60,1,68.6,86.5,2025-04-27T12:06:14.023Z,2025-04-27T12:06:14Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684315007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006347,53,1,1,5,1,spvvjmk37iid7hsky9g3nce7,1,36.0,32.2,2025-04-27T12:06:14.409Z,2025-04-27T12:06:15Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684315155,140,43.0,5684315153,56,Back,5684315157,141,25.5,5684315161,213,5.73,5684315159,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006373,54,1,1,5,2,spvvjmk37iid7hsky9g3nce7,1,43.9,23.7,2025-04-27T12:06:15.609Z,2025-04-27T12:06:16Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684315329,212,8.7,5684315331,213,2.63,5684315327,141,30.0,5684315321,155,,5684315323,56,Back,5684315325,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006377,55,44,1,5,3,spvvjmk37iid7hsky9g3nce7,1,33.8,25.2,2025-04-27T12:06:15.882Z,2025-04-27T12:06:19Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684315347,56,Back,5684315349,285,,5684315373,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006363,33,44,1,5,3,46yo78zak2j7kaxc5ak1fnm60,0,66.2,74.8,2025-04-27T12:06:15.883Z,2025-04-27T12:06:19Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684315439,233,55,5684315279,56,Center,5684315281,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006453,56,1,1,5,4,spvvjmk37iid7hsky9g3nce7,0,41.2,20.5,2025-04-27T12:06:16.808Z,2025-04-27T12:26:39Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684424151,213,5.65,5684424147,141,17.0,5684424149,212,4.0,5684424145,140,44.3,5684424143,56,Back,5684424141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006405,34,43,1,5,4,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T12:06:17.588Z,2025-04-27T12:06:23Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5684316077,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807027657,179,1,1,5,5,46yo78zak2j7kaxc5ak1fnm60,1,54.7,86.5,2025-04-27T12:06:17.922Z,2025-04-27T12:26:40Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5684428839,212,5.6,5684428841,213,6.26,5684428837,141,86.3,5684428833,56,Left,5684428835,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807028183,183,3,1,5,6,46yo78zak2j7kaxc5ak1fnm60,0,63.0,92.2,2025-04-27T12:06:18.779Z,2025-04-27T14:20:36Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5684435881,56,Left,5684435883,286,,5684439853,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006463,57,7,1,5,6,spvvjmk37iid7hsky9g3nce7,1,37.0,7.8,2025-04-27T12:06:18.780Z,2025-04-27T12:28:15Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684432813,285,,5684432811,56,Back,5684435905,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807028147,300,1,1,5,7,spvvjmk37iid7hsky9g3nce7,1,40.6,8.6,2025-04-27T12:06:20.272Z,2025-04-27T12:27:58Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684438709,212,3.5,5684438707,141,4.1,5684438703,56,Back,5684438705,140,38.9,5684438711,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006527,59,1,1,5,9,spvvjmk37iid7hsky9g3nce7,1,36.0,3.7,2025-04-27T12:06:22.633Z,2025-04-27T12:30:07Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5684315995,56,Back,5684315997,140,46.4,5684316003,213,0.49,5684315999,141,12.3,5684316001,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031371,345,1,1,5,10,spvvjmk37iid7hsky9g3nce7,1,47.2,14.6,2025-04-27T12:06:22.898Z,2025-04-27T12:30:54Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684450719,140,39.7,5684450721,141,11.1,5684450723,212,8.2,5684450717,56,Back,5684450725,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031381,346,1,1,5,10,spvvjmk37iid7hsky9g3nce7,0,28.9,9.4,2025-04-27T12:06:23.074Z,2025-04-27T12:31:09Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684451811,140,62.8,5684451805,196,,5684452033,155,,5684451827,1,,5684451807,56,Center,5684451821,212,55.3,5684451823,213,0.87,5684451817,141,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006573,35,1,1,5,12,46yo78zak2j7kaxc5ak1fnm60,1,36.5,23.9,2025-04-27T12:06:24.747Z,2025-04-27T12:32:01Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684316225,56,Back,5684316229,141,31.3,5684454503,3,,5684316233,213,0.61,5684316227,140,43.3,5684316231,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807033873,265,1,1,5,17,46yo78zak2j7kaxc5ak1fnm60,1,46.4,34.4,2025-04-27T12:06:29.984Z,2025-04-27T12:34:25Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684468689,213,3.57,5684468687,212,9.8,5684468683,140,37.9,5684468681,56,Back,5684468685,141,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006755,37,1,1,5,18,46yo78zak2j7kaxc5ak1fnm60,1,24.0,17.7,2025-04-27T12:06:31.459Z,2025-04-27T12:06:33Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684317171,140,34.5,5684317173,141,25.5,5684317177,213,0.45,5684317169,56,Back,5684317175,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006799,38,1,1,5,20,46yo78zak2j7kaxc5ak1fnm60,1,34.5,26.5,2025-04-27T12:06:33.243Z,2025-04-27T12:06:35Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684317391,141,52.4,5684317399,213,1.94,5684317381,56,Back,5684317395,212,18.9,5684317385,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006871,40,1,1,5,23,46yo78zak2j7kaxc5ak1fnm60,1,29.6,62.6,2025-04-27T12:06:35.748Z,2025-04-27T12:06:37Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684317717,212,15.7,5684317715,141,85.4,5684317719,213,1.40,5684317711,56,Back,5684317713,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006917,41,1,1,5,24,46yo78zak2j7kaxc5ak1fnm60,0,34.8,87.5,2025-04-27T12:06:37.548Z,2025-04-27T12:06:40Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5684317967,212,44.4,5684317969,213,5.99,5684317951,155,,5684317971,1,,5684317965,141,68.7,5684317959,56,Center,5684317963,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006979,62,1,1,5,28,spvvjmk37iid7hsky9g3nce7,1,25.7,33.1,2025-04-27T12:06:40.954Z,2025-04-27T12:06:43Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684318383,3,,5684318393,141,18.0,5684318397,212,10.8,5684318387,56,Back,5684318401,213,5.04,5684318389,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007037,64,1,1,5,30,spvvjmk37iid7hsky9g3nce7,1,29.1,18.8,2025-04-27T12:06:43.305Z,2025-04-27T12:06:44Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684318649,141,53.6,5684318645,56,Back,5684318653,213,1.83,5684318651,212,24.5,5684318647,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007103,65,1,1,5,31,spvvjmk37iid7hsky9g3nce7,1,22.9,57.0,2025-04-27T12:06:44.553Z,2025-04-27T12:06:47Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684318987,213,3.40,5684318979,56,Back,5684318985,212,19.2,5684318983,141,49.7,5684318981,140,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007185,66,1,1,5,34,spvvjmk37iid7hsky9g3nce7,1,5.2,49.7,2025-04-27T12:06:47.464Z,2025-04-27T12:06:51Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5684319419,56,Back,5684319423,141,77.5,5684319421,140,14.3,5684319425,212,21.2,5684319427,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007217,67,1,1,5,38,spvvjmk37iid7hsky9g3nce7,1,14.2,77.0,2025-04-27T12:06:51.289Z,2025-04-27T12:06:53Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684319603,140,22.0,5684319599,56,Back,5684319611,213,5.77,5684319609,212,9.4,5684319607,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007257,68,1,1,5,40,spvvjmk37iid7hsky9g3nce7,1,23.9,69.7,2025-04-27T12:06:52.905Z,2025-04-27T12:06:55Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684319793,140,10.5,5684319805,213,2.78,5684319787,56,Back,5684319801,212,15.1,5684319797,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007319,69,1,1,5,42,spvvjmk37iid7hsky9g3nce7,1,10.4,72.9,2025-04-27T12:06:55.529Z,2025-04-27T12:06:59Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684320151,212,26.4,5684320153,213,4.42,5684320145,56,Back,5684320147,140,3.1,5684320149,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007377,70,1,1,5,46,spvvjmk37iid7hsky9g3nce7,1,4.2,31.5,2025-04-27T12:06:59.449Z,2025-04-27T12:07:02Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684320477,212,19.8,5684320479,213,5.22,5684320475,141,6.1,5684320473,140,13.4,5684320471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007411,71,1,1,5,49,spvvjmk37iid7hsky9g3nce7,0,13.4,6.1,2025-04-27T12:07:02.089Z,2025-04-27T12:07:04Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684320717,141,21.9,5684320719,212,34.2,5684320723,1,,5684320721,213,0.32,5684320715,140,44.3,5684320713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007427,42,8,1,5,52,46yo78zak2j7kaxc5ak1fnm60,1,55.8,70.6,2025-04-27T12:07:04.949Z,2025-04-27T12:07:05Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684320771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007465,72,4,1,5,54,spvvjmk37iid7hsky9g3nce7,1,39.4,34.7,2025-04-27T12:07:06.888Z,2025-04-27T18:37:16Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684321001,13,,5684321003,56,Back,5684321461,233,43,5684321005,152,,5684321011,286,,5684321009,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007515,43,4,1,5,54,46yo78zak2j7kaxc5ak1fnm60,0,60.6,65.3,2025-04-27T12:07:06.889Z,2025-04-27T12:48:46Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5684321401,152,,5684321403,265,,5684321505,233,72,5684321397,13,,5684321405,285,,5684321399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007889,73,1,1,6,16,spvvjmk37iid7hsky9g3nce7,1,48.4,36.7,2025-04-27T12:07:29.529Z,2025-04-27T12:07:30Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684323401,140,41.5,5684323399,56,Back,5684323389,5,,5684323411,213,4.18,5684323405,141,18.5,5684323409,212,14.3,5684323395,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008001,74,1,1,6,17,spvvjmk37iid7hsky9g3nce7,1,41.5,18.5,2025-04-27T12:07:30.441Z,2025-04-27T12:07:36Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684323975,56,Back,5684323977,140,39.6,5684323983,213,1.64,5684323981,212,30.4,5684323979,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008063,75,1,1,6,23,spvvjmk37iid7hsky9g3nce7,1,43.2,66.3,2025-04-27T12:07:36.137Z,2025-04-27T12:07:38Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684324281,56,Center,5684324283,140,63.0,5684324291,213,0.21,5684324285,141,72.9,5684324287,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008065,76,50,1,6,26,spvvjmk37iid7hsky9g3nce7,1,60.8,73.8,2025-04-27T12:07:38.730Z,2025-04-27T12:07:42Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684324309,286,,5684324569,233,44,5684324307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008103,44,7,1,6,26,46yo78zak2j7kaxc5ak1fnm60,0,39.2,26.2,2025-04-27T12:07:38.731Z,2025-04-27T12:07:43Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684324531,233,76,5684324485,56,Back,5684324487,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008117,77,1,1,6,27,spvvjmk37iid7hsky9g3nce7,1,45.7,81.8,2025-04-27T12:07:39.721Z,2025-04-27T12:07:40Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684324549,141,91.2,5684324547,140,43.9,5684324553,213,1.86,5684324545,56,Back,5684324551,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008173,78,1,1,6,28,spvvjmk37iid7hsky9g3nce7,1,43.9,91.2,2025-04-27T12:07:40.697Z,2025-04-27T12:07:43Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684324877,213,4.14,5684324869,56,Back,5684324875,212,20.4,5684324871,140,33.3,5684324873,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008221,79,1,1,6,30,spvvjmk37iid7hsky9g3nce7,1,33.5,66.1,2025-04-27T12:07:43.097Z,2025-04-27T12:07:45Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684325131,140,41.3,5684325133,141,62.9,5684325135,212,8.5,5684325129,56,Back,5684325137,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008317,80,1,1,6,32,spvvjmk37iid7hsky9g3nce7,1,41.9,58.8,2025-04-27T12:07:45.433Z,2025-04-27T12:07:49Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684325665,141,25.6,5684325667,212,23.6,5684325663,140,35.3,5684325661,56,Back,5684325669,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008363,81,1,1,6,36,spvvjmk37iid7hsky9g3nce7,0,44.4,28.0,2025-04-27T12:07:48.874Z,2025-04-27T12:07:50Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684325879,155,,5684325885,141,39.1,5684325893,1,,5684325881,56,Center,5684325883,140,81.6,5684325887,212,39.8,5684325889,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807008403,45,12,1,6,39,46yo78zak2j7kaxc5ak1fnm60,1,22.8,48.7,2025-04-27T12:07:51.956Z,2025-04-27T12:07:54Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684326079,212,24.6,5684326073,140,22.3,5684326081,213,1.59,5684326069,56,Back,5684326075,141,84.8,5684326101,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
