id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2815028455,38,1,1,2,18,cfvya7igkhkas7wvsktwz6j8k,0,19.3,9.7,2025-05-15T17:02:48.441Z,2025-05-15T17:02:52Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728750093,56,Center,5728750097,141,39.2,5728750103,1,,5728750101,213,0.32,5728750099,212,63.8,5728750091,157,,5728750095,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028481,23,59,1,2,24,evf5hhqgnjhwjsth1m6pawxdp,1,23.8,58.1,2025-05-15T17:02:55.054Z,2025-05-15T17:02:55Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5728750247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028487,24,12,1,2,25,evf5hhqgnjhwjsth1m6pawxdp,1,23.8,58.1,2025-05-15T17:02:55.824Z,2025-05-15T17:02:56Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5728750283,140,60.0,5728750287,212,38.4,5728750305,15,,5728750285,141,66.0,5728750289,213,0.14,5728750281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028503,39,1,1,2,26,cfvya7igkhkas7wvsktwz6j8k,0,55.0,32.8,2025-05-15T17:02:56.888Z,2025-05-15T17:02:57Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5728750359,212,17.9,5728750355,140,67.0,5728750351,3,,5728750361,213,5.49,5728750353,56,Right,5728750357,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028523,25,61,1,2,29,evf5hhqgnjhwjsth1m6pawxdp,1,39.8,88.6,2025-05-15T17:02:59.862Z,2025-05-15T17:03:00Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728750441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028561,27,1,1,2,32,evf5hhqgnjhwjsth1m6pawxdp,1,43.3,94.5,2025-05-15T17:03:02.766Z,2025-05-15T17:03:05Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728750655,212,17.7,5728750653,141,78.8,5728750657,213,3.79,5728750651,140,29.8,5728750649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028581,28,1,1,2,34,evf5hhqgnjhwjsth1m6pawxdp,1,29.8,79.0,2025-05-15T17:03:04.910Z,2025-05-15T17:03:08Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728750749,56,Back,5728750751,140,11.7,5728750757,213,3.79,5728750753,141,57.8,5728750755,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028599,29,1,1,2,38,evf5hhqgnjhwjsth1m6pawxdp,1,12.2,57.6,2025-05-15T17:03:08.478Z,2025-05-15T17:03:11Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5728750851,140,18.7,5728750849,56,Back,5728750857,213,5.06,5728750853,141,30.0,5728750855,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028649,30,1,1,2,40,evf5hhqgnjhwjsth1m6pawxdp,1,19.5,30.6,2025-05-15T17:03:11.262Z,2025-05-15T17:03:18Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728751105,56,Back,5728751111,212,18.9,5728751109,141,4.7,5728751107,140,26.1,5728751113,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028663,31,1,1,2,48,evf5hhqgnjhwjsth1m6pawxdp,1,45.4,34.6,2025-05-15T17:03:18.575Z,2025-05-15T17:03:21Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728751229,213,1.98,5728751225,141,66.0,5728751221,56,Back,5728751223,140,36.7,5728751227,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028677,32,1,1,2,51,evf5hhqgnjhwjsth1m6pawxdp,1,40.7,65.2,2025-05-15T17:03:21.471Z,2025-05-15T17:03:25Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728751331,140,65.5,5728751329,56,Left,5728751339,1,,5728751337,213,0.68,5728751333,141,96.2,5728751335,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028693,33,1,1,2,54,evf5hhqgnjhwjsth1m6pawxdp,1,67.3,90.3,2025-05-15T17:03:24.863Z,2025-05-15T17:03:27Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728751433,213,3.38,5728751427,140,41.6,5728751429,141,80.5,5728751425,56,Back,5728751431,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028745,34,1,1,2,56,evf5hhqgnjhwjsth1m6pawxdp,1,42.5,78.2,2025-05-15T17:03:26.991Z,2025-05-15T17:03:33Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728751671,141,32.2,5728751667,56,Back,5728751675,213,4.85,5728751669,140,46.6,5728751673,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028771,35,1,1,3,3,evf5hhqgnjhwjsth1m6pawxdp,1,59.1,29.1,2025-05-15T17:03:33.519Z,2025-05-15T17:03:37Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728751817,140,69.4,5728751821,212,11.3,5728751823,213,5.99,5728751815,56,Center,5728751819,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028783,36,1,1,3,6,evf5hhqgnjhwjsth1m6pawxdp,1,68.3,25.0,2025-05-15T17:03:37.214Z,2025-05-15T17:03:38Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728751883,141,9.2,5728751879,56,Right,5728751887,213,5.49,5728751881,140,78.3,5728751885,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028805,37,1,1,3,8,evf5hhqgnjhwjsth1m6pawxdp,1,80.2,9.5,2025-05-15T17:03:38.478Z,2025-05-15T17:03:42Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728752005,213,0.20,5728751999,140,94.0,5728752001,141,13.8,5728752003,212,14.8,5728751997,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028811,38,61,1,3,11,evf5hhqgnjhwjsth1m6pawxdp,0,91.3,3.1,2025-05-15T17:03:42.143Z,2025-05-15T17:03:42Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728752033,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028819,39,5,1,3,12,evf5hhqgnjhwjsth1m6pawxdp,0,88.9,-1.8,2025-05-15T17:03:43.288Z,2025-05-15T17:03:48Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728752119,233,40,5728752099,56,Right,5728752101,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028815,40,5,1,3,12,cfvya7igkhkas7wvsktwz6j8k,1,11.1,101.8,2025-05-15T17:03:43.288Z,2025-05-15T17:03:47Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728752073,347,,5728752115,233,39,5728752071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028891,41,1,1,3,26,cfvya7igkhkas7wvsktwz6j8k,0,10.7,100.0,2025-05-15T17:03:57.304Z,2025-05-15T17:04:00Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728752575,212,28.3,5728752571,140,36.9,5728752567,107,,5728752579,1,,5728752577,213,6.05,5728752573,141,91.5,5728752569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028911,40,1,1,3,30,evf5hhqgnjhwjsth1m6pawxdp,0,67.3,6.2,2025-05-15T17:04:01.175Z,2025-05-15T17:27:32Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728752669,212,7.9,5728752661,3,,5728752663,56,Right,5728752667,141,17.3,5728752671,213,1.87,5728752665,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028915,42,44,1,3,31,cfvya7igkhkas7wvsktwz6j8k,1,32.4,86.8,2025-05-15T17:04:02.096Z,2025-05-15T17:27:42Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5728752689,285,,5728753123,233,45,5728752687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028977,45,44,1,3,31,evf5hhqgnjhwjsth1m6pawxdp,0,67.6,13.2,2025-05-15T17:04:02.097Z,2025-05-15T17:27:54Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728753019,286,,5728753051,233,42,5728753017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028923,43,1,1,3,32,cfvya7igkhkas7wvsktwz6j8k,0,36.1,89.7,2025-05-15T17:04:03.025Z,2025-05-15T17:27:27Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5728752719,213,5.36,5728752709,3,,5728752711,56,Back,5728752713,140,40.6,5728752717,212,7.8,5728752715,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028917,41,44,1,3,33,evf5hhqgnjhwjsth1m6pawxdp,1,64.0,16.0,2025-05-15T17:04:03.391Z,2025-05-15T17:28:33Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728752691,56,Right,5728752817,233,44,5728752693,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028937,44,44,1,3,33,cfvya7igkhkas7wvsktwz6j8k,0,36.0,84.0,2025-05-15T17:04:03.392Z,2025-05-15T17:28:31Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728752799,285,,5728752825,233,41,5728752797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028939,42,1,1,3,33,evf5hhqgnjhwjsth1m6pawxdp,0,59.7,17.4,2025-05-15T17:04:03.791Z,2025-05-15T17:28:41Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728752805,56,Right,5728752809,141,18.2,5728752811,212,1.0,5728752803,3,,5728752813,213,0.57,5728752807,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039013,251,61,1,3,34,cfvya7igkhkas7wvsktwz6j8k,1,43.4,78.7,2025-05-15T17:04:04.693Z,2025-05-15T17:29:34Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728811411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039309,306,1,1,3,35,evf5hhqgnjhwjsth1m6pawxdp,0,55.3,11.7,2025-05-15T17:04:05.330Z,2025-05-15T17:30:27Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728813297,56,Right,5728813303,212,4.9,5728813295,168,,5728813299,140,58.8,5728813301,141,16.4,5728813305,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028955,45,44,1,3,36,cfvya7igkhkas7wvsktwz6j8k,1,33.6,86.1,2025-05-15T17:04:06.534Z,2025-05-15T17:30:03Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5728752915,56,Back,5728752917,285,,5728753041,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028951,43,44,1,3,36,evf5hhqgnjhwjsth1m6pawxdp,0,66.4,13.9,2025-05-15T17:04:06.535Z,2025-05-15T17:30:54Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728752883,286,,5728753827,233,45,5728752881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028969,44,43,1,3,36,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-15T17:04:06.967Z,2025-05-15T17:30:38Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728752957,140,70.7,5728752959,141,17.0,5728752951,3,0,5728752963,213,0.16,5728752955,56,Right,5728752961,212,12.1,5728813769,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028959,46,1,1,3,36,cfvya7igkhkas7wvsktwz6j8k,0,28.3,82.0,2025-05-15T17:04:07.025Z,2025-05-15T17:30:48Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5728752933,213,1.34,5728752923,3,,5728752927,140,31.2,5728752929,141,100.0,5728752925,56,Back,5728752931,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028983,46,5,1,3,38,evf5hhqgnjhwjsth1m6pawxdp,1,69.8,-1.6,2025-05-15T17:04:08.580Z,2025-05-15T17:13:50Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728753079,56,Right,5728753081,347,,5728753115,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028965,47,5,1,3,38,cfvya7igkhkas7wvsktwz6j8k,0,30.2,101.6,2025-05-15T17:04:08.580Z,2025-05-15T17:04:15Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5728752937,347,,5728753153,233,46,5728752935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029011,47,1,1,3,41,evf5hhqgnjhwjsth1m6pawxdp,1,71.4,0.0,2025-05-15T17:04:12.271Z,2025-05-15T17:04:15Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728753245,212,14.8,5728753239,56,Right,5728753237,107,,5728753241,140,60.8,5728753247,213,2.42,5728753243,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029015,48,1,1,3,43,evf5hhqgnjhwjsth1m6pawxdp,1,50.2,20.1,2025-05-15T17:04:14.288Z,2025-05-15T17:04:16Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5728753277,140,45.7,5728753281,212,21.1,5728753283,213,1.80,5728753275,56,Back,5728753279,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029031,49,1,1,3,46,evf5hhqgnjhwjsth1m6pawxdp,1,45.7,50.4,2025-05-15T17:04:16.814Z,2025-05-15T17:04:19Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728753371,56,Center,5728753379,213,0.62,5728753377,212,21.6,5728753373,140,62.4,5728753375,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029055,50,1,1,3,48,evf5hhqgnjhwjsth1m6pawxdp,1,60.8,77.0,2025-05-15T17:04:18.942Z,2025-05-15T17:04:23Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5728753533,140,89.6,5728753537,212,32.5,5728753535,141,94.7,5728753539,213,0.38,5728753541,1,,5728753531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029059,51,1,1,3,53,evf5hhqgnjhwjsth1m6pawxdp,0,94.0,94.7,2025-05-15T17:04:23.759Z,2025-05-15T17:04:25Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728753561,56,Center,5728753569,213,4.79,5728753567,212,22.2,5728753563,140,95.7,5728753565,141,62.1,5728753557,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029149,49,1,1,4,8,cfvya7igkhkas7wvsktwz6j8k,1,11.9,47.0,2025-05-15T17:04:38.873Z,2025-05-15T17:04:41Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5728754095,56,Back,5728754103,213,1.42,5728754097,140,14.1,5728754093,123,,5728754099,141,68.7,5728754101,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029181,50,1,1,4,11,cfvya7igkhkas7wvsktwz6j8k,1,15.9,67.5,2025-05-15T17:04:41.721Z,2025-05-15T17:04:46Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728754333,56,Back,5728754337,141,45.2,5728754339,212,16.7,5728754335,140,9.3,5728754341,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029193,51,1,1,4,15,cfvya7igkhkas7wvsktwz6j8k,1,12.2,41.5,2025-05-15T17:04:46.058Z,2025-05-15T17:04:49Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5728754433,140,61.5,5728754437,212,53.0,5728754439,213,0.22,5728754429,157,,5728754431,56,Center,5728754435,141,58.5,5728754441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029199,52,44,1,4,18,cfvya7igkhkas7wvsktwz6j8k,1,52.1,51.8,2025-05-15T17:04:49.016Z,2025-05-15T17:17:05Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5728754467,56,Center,5728754469,286,,5728754501,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029203,52,44,1,4,18,evf5hhqgnjhwjsth1m6pawxdp,0,47.9,48.2,2025-05-15T17:04:49.017Z,2025-05-15T17:17:05Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728754485,56,Back,5728754547,285,,5728754543,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029219,53,1,1,4,19,cfvya7igkhkas7wvsktwz6j8k,1,57.7,55.8,2025-05-15T17:04:49.371Z,2025-05-15T17:04:52Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5728754577,3,,5728754581,140,32.1,5728754591,156,,5728754587,213,3.01,5728754579,56,Back,5728754583,141,60.9,5728754585,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029229,54,1,1,4,23,cfvya7igkhkas7wvsktwz6j8k,0,32.3,60.8,2025-05-15T17:04:53.768Z,2025-05-15T17:04:54Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728754643,141,56.0,5728754647,213,6.12,5728754639,56,Center,5728754635,3,,5728754645,212,20.2,5728754641,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029231,53,1,1,4,23,evf5hhqgnjhwjsth1m6pawxdp,0,44.6,41.2,2025-05-15T17:04:54.287Z,2025-05-15T17:04:54Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728754657,3,,5728754667,213,6.25,5728754663,141,40.1,5728754661,140,67.9,5728754659,56,Center,5728754665,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029241,55,1,1,4,25,cfvya7igkhkas7wvsktwz6j8k,0,37.6,56.3,2025-05-15T17:04:55.993Z,2025-05-15T17:04:56Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5728754715,140,65.1,5728754711,157,,5728754719,212,29.1,5728754723,1,,5728754717,141,61.7,5728754721,213,0.13,5728754713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029275,54,1,1,4,28,evf5hhqgnjhwjsth1m6pawxdp,1,41.4,29.7,2025-05-15T17:04:58.640Z,2025-05-15T17:05:02Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728754939,56,Right,5728754945,212,19.6,5728754937,157,,5728754949,1,,5728754941,140,57.5,5728754943,141,15.2,5728754947,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029307,56,1,1,4,32,evf5hhqgnjhwjsth1m6pawxdp,1,41.6,10.9,2025-05-15T17:05:03.056Z,2025-05-15T17:05:06Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728755137,140,24.7,5728755143,213,3.09,5728755141,212,17.8,5728755135,56,Back,5728755139,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029315,57,1,1,4,35,evf5hhqgnjhwjsth1m6pawxdp,0,23.8,11.3,2025-05-15T17:05:05.871Z,2025-05-15T17:05:06Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728755181,212,24.3,5728755177,140,45.5,5728755173,157,,5728755183,213,5.93,5728755179,141,0.0,5728755185,1,,5728755175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029319,56,5,1,4,36,cfvya7igkhkas7wvsktwz6j8k,1,60.1,101.4,2025-05-15T17:05:06.424Z,2025-05-15T17:13:50Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5728755201,56,Left,5728755215,233,58,5728755205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029321,58,5,1,4,36,evf5hhqgnjhwjsth1m6pawxdp,0,39.9,-1.4,2025-05-15T17:05:06.424Z,2025-05-15T17:13:51Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728755223,233,56,5728755209,347,,5728755207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029407,57,1,1,4,47,cfvya7igkhkas7wvsktwz6j8k,1,65.5,100.0,2025-05-15T17:05:17.721Z,2025-05-15T17:05:21Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728755691,141,74.7,5728755689,140,80.1,5728755687,56,Center,5728755693,212,23.7,5728755697,1,,5728755695,213,5.42,5728755685,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029413,58,1,1,4,50,cfvya7igkhkas7wvsktwz6j8k,1,75.1,74.8,2025-05-15T17:05:21.045Z,2025-05-15T17:05:32Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5728756025,140,67.0,5728756029,212,9.1,5728756031,213,3.50,5728756073,156,,5728755731,56,Center,5728756027,141,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029429,59,1,1,4,53,cfvya7igkhkas7wvsktwz6j8k,0,72.1,74.8,2025-05-15T17:05:23.626Z,2025-05-15T17:05:24Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5728755793,157,,5728755801,212,22.6,5728755797,140,84.5,5728755805,1,,5728755795,56,Left,5728755799,141,100.0,5728755803,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029447,59,5,1,4,54,evf5hhqgnjhwjsth1m6pawxdp,1,18.8,-1.8,2025-05-15T17:05:24.518Z,2025-05-15T17:13:51Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728755883,347,,5728755881,56,Back,5728755889,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029433,60,5,1,4,54,cfvya7igkhkas7wvsktwz6j8k,0,81.2,101.8,2025-05-15T17:05:24.518Z,2025-05-15T17:05:30Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5728755819,56,Left,5728755821,347,,5728755899,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029523,60,1,1,5,6,evf5hhqgnjhwjsth1m6pawxdp,0,23.5,0.0,2025-05-15T17:05:36.927Z,2025-05-15T17:05:39Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728756331,212,25.6,5728756325,56,Back,5728756329,141,16.8,5728756335,1,,5728756327,140,44.7,5728756323,107,,5728756333,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029529,61,61,1,5,9,cfvya7igkhkas7wvsktwz6j8k,0,45.0,76.7,2025-05-15T17:05:40.265Z,2025-05-15T17:05:40Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728756363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029563,61,61,1,5,11,evf5hhqgnjhwjsth1m6pawxdp,0,49.2,21.0,2025-05-15T17:05:42.281Z,2025-05-15T17:32:22Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728756493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029557,62,1,1,5,12,cfvya7igkhkas7wvsktwz6j8k,0,38.8,75.6,2025-05-15T17:05:42.521Z,2025-05-15T17:32:23Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728756445,157,,5728756449,140,55.6,5728756451,141,33.4,5728756455,213,5.26,5728756457,1,,5728756447,56,Center,5728756453,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029587,62,1,1,5,16,evf5hhqgnjhwjsth1m6pawxdp,1,35.9,61.5,2025-05-15T17:05:46.559Z,2025-05-15T17:05:49Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5728756649,141,82.7,5728756645,56,Left,5728756651,212,23.6,5728756647,140,53.7,5728756653,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029593,63,1,1,5,18,evf5hhqgnjhwjsth1m6pawxdp,1,58.2,89.3,2025-05-15T17:05:48.960Z,2025-05-15T17:05:51Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5728756687,213,5.40,5728756679,56,Left,5728756683,141,80.5,5728756681,140,62.9,5728756685,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029603,64,1,1,5,20,evf5hhqgnjhwjsth1m6pawxdp,1,63.8,78.5,2025-05-15T17:05:50.928Z,2025-05-15T17:05:53Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728756761,213,5.17,5728756759,212,21.4,5728756755,140,72.8,5728756757,141,50.3,5728756753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029641,65,1,1,5,23,evf5hhqgnjhwjsth1m6pawxdp,1,72.5,47.9,2025-05-15T17:05:53.392Z,2025-05-15T17:05:58Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728757001,213,5.42,5728756997,212,30.3,5728756993,140,91.3,5728756991,56,Right,5728756995,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029649,66,1,1,5,27,evf5hhqgnjhwjsth1m6pawxdp,0,89.1,12.3,2025-05-15T17:05:57.952Z,2025-05-15T17:05:59Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728757019,155,,5728757023,140,90.1,5728757027,212,3.6,5728757061,233,63,5728757029,213,1.27,5728757021,56,Right,5728757017,2,,5728757025,141,17.3,5728757065,286,5728757059,236,,,,,,,,,,,,,,,,,,,,,,,,,
