id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808115705,23,12,1,2,45,cfvya7igkhkas7wvsktwz6j8k,1,6.4,31.0,2025-04-29T17:03:29.185Z,2025-04-29T17:03:30Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690484763,141,0.0,5690484765,212,23.3,5690484781,167,,5690484759,56,Back,5690484761,140,12.5,5690484767,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115707,24,5,1,2,46,cfvya7igkhkas7wvsktwz6j8k,0,13.4,-1.6,2025-04-29T17:03:29.978Z,2025-04-29T17:03:34Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690484817,233,36,5690484775,347,,5690484773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115709,36,5,1,2,46,93ohqui2qgqm8408viwmm1ken,1,86.6,101.6,2025-04-29T17:03:29.978Z,2025-04-29T18:57:23Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690484791,56,Left,5690484793,347,,5690484795,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115737,37,1,1,2,50,93ohqui2qgqm8408viwmm1ken,1,85.1,100.0,2025-04-29T17:03:34.729Z,2025-04-29T17:57:15Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690484945,212,13.0,5690484947,213,3.62,5690484941,140,74.1,5690484943,141,91.8,5690484939,56,Left,5690484937,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115745,38,1,1,2,54,93ohqui2qgqm8408viwmm1ken,1,73.2,87.8,2025-04-29T17:03:37.975Z,2025-04-29T17:57:12Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690485007,212,13.9,5690485001,56,Left,5690485005,141,95.4,5690485009,213,0.38,5690485003,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115751,39,1,1,2,56,93ohqui2qgqm8408viwmm1ken,1,85.5,95.4,2025-04-29T17:03:39.862Z,2025-04-29T17:57:13Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690485033,213,4.74,5690485027,140,85.6,5690485031,212,3.7,5690485029,141,89.9,5690485025,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115755,40,1,1,2,59,93ohqui2qgqm8408viwmm1ken,0,94.8,90.0,2025-04-29T17:03:42.856Z,2025-05-01T09:51:37Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690485053,141,87.5,5690485045,2,,5690485049,56,Left,5690485085,236,,5690485087,233,25,5690485055,212,1.8,5690485051,140,95.3,5690485057,213,5.01,5692430741,225,,5692430745,72,,5690485091,286,5692430743,386,,,,,,,,,,,,,,,,,,,,
2808115759,25,12,1,2,59,cfvya7igkhkas7wvsktwz6j8k,1,8.4,19.1,2025-04-29T17:03:42.956Z,2025-04-29T17:03:44Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690485093,233,40,5690485079,185,,5690485081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115769,26,6,1,3,0,cfvya7igkhkas7wvsktwz6j8k,0,1.3,18.9,2025-04-29T17:03:44.456Z,2025-05-01T09:51:55Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690485131,73,,5690485129,56,Back,5690485171,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115763,41,6,1,3,0,93ohqui2qgqm8408viwmm1ken,1,98.7,81.1,2025-04-29T17:03:44.456Z,2025-04-29T18:02:02Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690485111,56,Left,5690485113,73,,5690485145,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115885,42,1,1,3,34,93ohqui2qgqm8408viwmm1ken,0,99.5,99.5,2025-04-29T17:04:18.279Z,2025-05-01T09:52:20Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690485753,2,,5690485763,140,97.0,5690485767,212,28.6,5692431025,20,,5690485755,6,,5690485761,56,Center,5690485759,223,,5690485765,141,57.6,5690485769,213,4.62,5690485757,155,,,,,,,,,,,,,,,,,,,,,,,,,
2808115887,27,12,1,3,37,cfvya7igkhkas7wvsktwz6j8k,1,7.3,43.3,2025-04-29T17:04:21.057Z,2025-04-29T17:26:17Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690485779,213,1.09,5690485775,141,72.4,5690485771,56,Back,5690485777,212,22.3,5690485773,140,17.1,5690485793,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115907,28,12,1,3,39,cfvya7igkhkas7wvsktwz6j8k,1,17.0,72.9,2025-04-29T17:04:23.249Z,2025-04-29T17:04:24Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690485915,212,1.1,5690485913,141,72.3,5690485909,56,Back,5690485917,213,5.91,5690485911,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115913,43,61,1,3,40,93ohqui2qgqm8408viwmm1ken,1,85.4,30.0,2025-04-29T17:04:23.896Z,2025-04-29T17:26:34Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690485937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115915,29,1,1,3,40,cfvya7igkhkas7wvsktwz6j8k,0,18.3,71.8,2025-04-29T17:04:24.418Z,2025-04-29T17:04:25Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690485943,141,81.7,5690485939,56,Back,5690485945,212,19.5,5690485941,140,35.7,5690485947,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115933,30,43,1,3,45,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-29T17:04:29.142Z,2025-04-29T17:27:46Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690515409,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115935,44,3,1,3,45,93ohqui2qgqm8408viwmm1ken,0,76.2,12.5,2025-04-29T17:04:29.142Z,2025-05-01T09:53:04Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5692431295,464,,5690486049,286,,5690486731,211,,5690486047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115953,45,43,1,3,46,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T17:04:30.151Z,2025-04-29T17:04:52Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690486139,1,0,5690486135,141,61.2,5690486137,7,106272,5690486133,140,92.8,5690486141,56,Center,5690486601,144,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116047,32,5,1,3,46,cfvya7igkhkas7wvsktwz6j8k,1,17.4,101.3,2025-04-29T17:04:30.479Z,2025-04-29T18:57:23Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5690486695,233,46,5690486691,347,,5690486689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116039,46,5,1,3,46,93ohqui2qgqm8408viwmm1ken,0,82.6,-1.3,2025-04-29T17:04:30.479Z,2025-04-29T17:04:57Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690486643,347,,5690486713,233,32,5690486641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808115989,31,43,1,3,47,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-29T17:04:30.858Z,2025-04-29T17:04:52Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5690486585,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116143,33,1,1,4,33,cfvya7igkhkas7wvsktwz6j8k,1,17.8,100.0,2025-04-29T17:05:17.588Z,2025-04-29T17:05:20Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690487273,141,82.4,5690487269,56,Back,5690487279,1,,5690487275,212,32.3,5690487277,213,5.87,5690487267,107,,5690487271,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116145,34,44,1,4,36,cfvya7igkhkas7wvsktwz6j8k,1,39.4,89.3,2025-04-29T17:05:20.305Z,2025-04-29T19:05:30Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690487299,56,Back,5690487301,285,,5690487337,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116147,47,44,1,4,36,93ohqui2qgqm8408viwmm1ken,0,60.6,10.7,2025-04-29T17:05:20.306Z,2025-04-29T19:05:30Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5690487355,233,34,5690487303,56,Right,5690487305,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116149,35,1,1,4,36,cfvya7igkhkas7wvsktwz6j8k,0,42.3,84.7,2025-04-29T17:05:20.402Z,2025-04-29T17:29:13Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690487321,213,4.96,5690487309,3,,5690487313,56,Back,5690487317,141,69.4,5690487319,212,10.7,5690487315,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808455155,837,83,1,4,38,cfvya7igkhkas7wvsktwz6j8k,1,38.0,72.0,2025-04-29T17:05:22.076Z,2025-05-01T09:53:53Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5692431845,399,azcjwvw9799e6bawnlcb0lt2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116165,48,1,1,4,39,93ohqui2qgqm8408viwmm1ken,0,57.5,29.7,2025-04-29T17:05:23.208Z,2025-04-29T19:06:06Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690487399,213,0.25,5690487395,141,33.9,5690487391,56,Center,5690487397,212,11.6,5690487393,140,68.2,5690487401,1,,5690487389,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116161,36,61,1,4,40,cfvya7igkhkas7wvsktwz6j8k,1,33.0,53.7,2025-04-29T17:05:23.984Z,2025-04-29T17:05:24Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690487385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116167,49,43,1,4,40,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T17:05:24.519Z,2025-04-29T17:31:19Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690487421,141,17.7,5690487413,3,0,5690487425,213,5.63,5690487415,168,0,5690487419,140,82.0,5690487423,212,18.2,5690518033,144,1,5690487417,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116175,37,61,1,4,42,cfvya7igkhkas7wvsktwz6j8k,0,20.6,83.8,2025-04-29T17:05:26.291Z,2025-04-29T17:05:26Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690487453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808121253,247,43,1,4,43,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-29T17:05:26.912Z,2025-05-01T09:54:36Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690517721,399,b9tsqyrv0xp0tt5nzwrmy9gb9,5692432181,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116183,50,3,1,4,44,93ohqui2qgqm8408viwmm1ken,0,80.7,9.4,2025-04-29T17:05:28.614Z,2025-05-01T09:54:39Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690487509,286,,5690487517,211,,5692432197,464,,5690487507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116185,38,5,1,4,45,cfvya7igkhkas7wvsktwz6j8k,1,13.1,101.8,2025-04-29T17:05:29.140Z,2025-04-29T18:57:23Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690487519,56,Back,5690487555,233,51,5690487521,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116191,51,5,1,4,45,93ohqui2qgqm8408viwmm1ken,0,86.9,-1.8,2025-04-29T17:05:29.140Z,2025-04-29T18:57:24Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690487547,56,Right,5690487563,233,38,5690487549,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116247,39,1,1,4,57,cfvya7igkhkas7wvsktwz6j8k,0,14.6,100.0,2025-04-29T17:05:41.442Z,2025-04-29T17:05:45Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690487813,213,5.81,5690487809,141,90.8,5690487805,56,Back,5690487803,107,,5690487811,212,16.2,5690487807,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116245,52,61,1,5,0,93ohqui2qgqm8408viwmm1ken,1,72.9,10.7,2025-04-29T17:05:44.413Z,2025-04-29T17:05:44Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690487793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116263,40,1,1,5,3,cfvya7igkhkas7wvsktwz6j8k,1,32.4,78.5,2025-04-29T17:05:47.234Z,2025-04-29T17:05:49Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690487895,140,43.5,5690487899,212,23.6,5690487901,213,5.23,5690487897,141,48.4,5690487891,157,,5690487893,56,Back,5690487903,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116267,41,1,1,5,5,cfvya7igkhkas7wvsktwz6j8k,1,43.5,48.5,2025-04-29T17:05:49.090Z,2025-04-29T17:05:51Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690487931,213,5.01,5690487929,212,19.6,5690487925,140,49.0,5690487921,3,,5690487927,141,21.0,5690487923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116275,42,1,1,5,7,cfvya7igkhkas7wvsktwz6j8k,1,49.2,12.5,2025-04-29T17:05:51.682Z,2025-04-29T17:05:56Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690487979,141,11.7,5690487981,212,21.6,5690487975,56,Right,5690487977,140,69.8,5690487983,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116281,43,1,1,5,12,cfvya7igkhkas7wvsktwz6j8k,1,77.0,13.7,2025-04-29T17:05:56.146Z,2025-04-29T17:36:20Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5690488013,140,93.2,5690488021,213,0.70,5690488019,212,22.3,5690488011,56,Center,5690488017,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116287,44,1,1,5,14,cfvya7igkhkas7wvsktwz6j8k,1,95.8,39.8,2025-04-29T17:05:57.906Z,2025-04-29T17:06:15Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,1.0,,5690488227,154,,5690488035,141,54.6,5690488039,213,1.93,5690488037,212,10.8,5690488305,195,,5690488225,210,15,5690488031,56,Center,5690488033,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116291,45,15,1,5,15,cfvya7igkhkas7wvsktwz6j8k,1,89.2,44.2,2025-04-29T17:05:59.586Z,2025-04-29T19:12:51Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690488247,55,44,5690488241,78,,5690488253,103,19,5690488245,154,,5690488275,233,53,5690488251,102,51.3,5690488257,82,,5690488259,146,90.8,5690488243,29,,5690488263,230,99.0,5690488053,56,5690488049,22,Center,5690488265,231,47.8,5690488051,17,5690488239,20,5690488261,147,45.2,,,,,,,,,
2808116293,53,10,1,5,15,93ohqui2qgqm8408viwmm1ken,1,7.9,52.7,2025-04-29T17:05:59.686Z,2025-04-29T17:06:14Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690488293,233,45,5690488063,56,Back,5690488061,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116295,46,6,1,5,16,cfvya7igkhkas7wvsktwz6j8k,1,91.4,39.4,2025-04-29T17:06:00.567Z,2025-04-29T18:02:03Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690488069,56,Center,5690488071,75,,5690488077,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116297,54,6,1,5,16,93ohqui2qgqm8408viwmm1ken,0,8.6,60.6,2025-04-29T17:06:00.567Z,2025-05-01T10:04:30Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690488075,73,,5690488081,233,46,5690488073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116515,47,1,1,6,19,cfvya7igkhkas7wvsktwz6j8k,1,99.7,0.4,2025-04-29T17:07:03.635Z,2025-05-01T10:04:16Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690489455,6,,5690489459,223,,5690489457,155,,5690489453,2,,5690489461,56,Center,5690489467,212,27.5,5692437193,72,,5690489469,213,1.65,5690489465,141,40.7,5690489463,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,
2808116517,48,61,1,6,23,cfvya7igkhkas7wvsktwz6j8k,0,96.6,41.3,2025-04-29T17:07:06.818Z,2025-05-01T10:05:27Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690489477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808456105,838,61,1,6,24,cfvya7igkhkas7wvsktwz6j8k,1,97.4,42.9,2025-04-29T17:07:08.539Z,2025-05-01T10:05:25Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5692438021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116527,49,5,1,6,25,cfvya7igkhkas7wvsktwz6j8k,0,101.4,36.6,2025-04-29T17:07:09.433Z,2025-04-29T18:57:24Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690489535,346,,5690489545,233,55,5690489533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116511,55,5,1,6,25,93ohqui2qgqm8408viwmm1ken,1,-1.4,63.4,2025-04-29T17:07:09.433Z,2025-04-29T18:57:24Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690489541,233,49,5690489523,361,,5690489445,56,Back,5690489447,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116549,56,1,1,6,33,93ohqui2qgqm8408viwmm1ken,1,4.6,51.9,2025-04-29T17:07:17.160Z,2025-04-29T17:07:19Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5690489695,237,,5690489721,189,,5690489691,213,5.32,5690489683,56,Back,5690489687,141,27.9,5690489681,124,,5690489685,140,15.3,5690489689,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116567,57,1,1,6,37,93ohqui2qgqm8408viwmm1ken,1,22.1,14.6,2025-04-29T17:07:21.496Z,2025-04-29T17:08:22Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690489797,212,11.7,5690489791,56,Back,5690489795,141,28.0,5690489799,213,0.89,5690489793,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116585,58,1,1,6,38,93ohqui2qgqm8408viwmm1ken,1,29.1,28.0,2025-04-29T17:07:22.648Z,2025-04-29T17:07:26Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690489923,141,43.7,5690489919,56,Back,5690489925,212,20.8,5690489921,140,12.1,5690489927,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116599,59,1,1,6,43,93ohqui2qgqm8408viwmm1ken,1,38.9,62.4,2025-04-29T17:07:27.736Z,2025-04-29T17:07:31Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5690490003,56,Left,5690490005,140,52.7,5690490009,212,25.9,5690490007,141,93.9,5690490011,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116601,60,1,1,6,47,93ohqui2qgqm8408viwmm1ken,1,52.7,93.9,2025-04-29T17:07:31.352Z,2025-04-29T17:07:32Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690490023,212,16.2,5690490017,56,Left,5690490019,140,68.1,5690490025,213,6.22,5690490021,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116609,61,1,1,6,48,93ohqui2qgqm8408viwmm1ken,1,68.1,92.3,2025-04-29T17:07:32.585Z,2025-04-29T17:07:36Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690490057,56,Left,5690490063,212,5.8,5690490065,213,0.45,5690490059,140,73.1,5690490061,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116615,62,1,1,6,52,93ohqui2qgqm8408viwmm1ken,1,68.3,90.0,2025-04-29T17:07:36.375Z,2025-04-29T17:07:38Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690490133,140,62.5,5690490139,213,4.21,5690490135,141,73.6,5690490131,56,Center,5690490137,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116627,63,1,1,6,54,93ohqui2qgqm8408viwmm1ken,1,62.5,73.6,2025-04-29T17:07:38.504Z,2025-04-29T17:07:43Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690490187,141,95.6,5690490183,56,Left,5690490191,213,0.94,5690490185,140,72.9,5690490189,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808456227,890,3,1,6,59,93ohqui2qgqm8408viwmm1ken,0,84.3,84.4,2025-04-29T17:07:43.224Z,2025-05-01T10:06:27Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5692438735,56,Left,5692438743,467,6bri5bqx4wq8jy49qf5hjney2,5692438737,286,,5692438741,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116637,64,4,1,7,3,93ohqui2qgqm8408viwmm1ken,1,79.6,86.8,2025-04-29T17:07:47.162Z,2025-04-29T18:01:59Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690490259,13,,5690490261,56,Left,5690490267,286,,5690490305,233,50,5690490265,265,,5690490263,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116647,50,4,1,7,3,cfvya7igkhkas7wvsktwz6j8k,0,20.4,13.2,2025-04-29T17:07:47.163Z,2025-04-29T18:01:59Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690490303,285,,5690490295,13,,5690490299,152,,5690490313,233,64,5690490297,56,Back,5690490301,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116813,65,1,1,7,50,93ohqui2qgqm8408viwmm1ken,0,78.7,88.0,2025-04-29T17:08:33.864Z,2025-05-01T10:06:54Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690491199,5,,5690491203,152,,5690491197,2,,5690491201,155,,5690491207,140,96.7,5690491209,141,41.9,5690491205,56,Center,5690491211,212,36.6,5692439061,223,,5690491215,1,,5690491213,213,5692439063,20,5.25,,,,,,,,,,,,,,,,,,,
2808116817,66,44,1,7,53,93ohqui2qgqm8408viwmm1ken,1,96.6,41.6,2025-04-29T17:08:37.240Z,2025-04-29T19:05:30Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5690491237,286,,5690491235,56,Center,5690524553,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808121251,246,44,1,7,53,cfvya7igkhkas7wvsktwz6j8k,0,3.4,58.4,2025-04-29T17:08:37.241Z,2025-04-29T19:05:31Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690524571,233,66,5690523787,285,,5690523785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808116819,67,1,1,7,53,93ohqui2qgqm8408viwmm1ken,0,96.4,43.2,2025-04-29T17:08:37.408Z,2025-04-29T17:42:46Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5690524707,3,,5690524709,140,96.7,5690524713,212,1.4,5690524711,141,45.2,5690491245,56,Center,5690524715,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808122535,337,61,1,7,54,cfvya7igkhkas7wvsktwz6j8k,1,4.1,58.7,2025-04-29T17:08:38.436Z,2025-04-29T17:42:12Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690525595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118891,143,50,1,7,55,93ohqui2qgqm8408viwmm1ken,1,91.9,47.1,2025-04-29T17:08:39.067Z,2025-05-01T14:52:02Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5692445291,286,,5692899791,233,839,5690526697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808457375,839,7,1,7,55,cfvya7igkhkas7wvsktwz6j8k,1,8.1,52.9,2025-04-29T17:08:39.068Z,2025-05-01T14:52:02Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5692445691,285,,5692445695,178,,5692445689,56,Back,5692445693,384,,5692899773,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
