id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815028653,32,1,1,2,22,93ohqui2qgqm8408viwmm1ken,1,31.7,91.4,2025-05-15T17:03:17.043Z,2025-05-15T17:03:20Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728751159,212,10.4,5728751157,141,84.5,5728751155,140,40.5,5728751161,213,5.81,5728751153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028675,33,1,1,2,25,93ohqui2qgqm8408viwmm1ken,1,60.0,85.4,2025-05-15T17:03:19.860Z,2025-05-15T17:03:23Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728751317,213,0.49,5728751311,140,72.8,5728751315,212,15.3,5728751309,56,Left,5728751313,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028687,34,1,1,2,27,93ohqui2qgqm8408viwmm1ken,1,74.8,96.0,2025-05-15T17:03:22.788Z,2025-05-15T17:03:26Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728751399,213,5.86,5728751391,56,Left,5728751397,212,15.6,5728751395,141,86.5,5728751393,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028695,35,1,1,2,31,93ohqui2qgqm8408viwmm1ken,0,92.1,78.2,2025-05-15T17:03:26.452Z,2025-05-15T17:03:37Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728751445,212,3.8,5728751443,141,72.7,5728751441,140,91.7,5728751447,213,4.60,5728751439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028703,31,61,1,2,33,durq4oppf7c08tnbzrlebt0uz,1,14.0,27.4,2025-05-15T17:03:28.373Z,2025-05-15T17:03:28Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5728751475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028719,32,61,1,2,34,durq4oppf7c08tnbzrlebt0uz,0,2.2,45.4,2025-05-15T17:03:28.990Z,2025-05-15T17:52:06Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5728751555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028721,33,6,1,2,35,durq4oppf7c08tnbzrlebt0uz,0,2.6,37.9,2025-05-15T17:03:30.283Z,2025-05-15T17:54:12Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5728754205,233,36,5728751571,73,,5728751569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028779,36,6,1,2,35,93ohqui2qgqm8408viwmm1ken,1,97.4,62.1,2025-05-15T17:03:30.283Z,2025-05-15T17:54:12Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5728754191,233,33,5728751917,56,Center,5728751919,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815028999,37,1,1,3,12,93ohqui2qgqm8408viwmm1ken,1,99.5,99.5,2025-05-15T17:04:07.045Z,2025-05-15T17:04:41Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,1.0,5728754089,154,,5728753169,223,,5728753179,213,4.58,5728753171,56,Center,5728754091,25,,5728753181,1,,5728753163,2,,5728753173,140,94.9,5728754087,210,16,5728753167,155,,5728753177,212,5728753165,6,,5728753175,141,35.9,,,,,,47.2,,,,,,,
2815029005,38,16,1,3,14,93ohqui2qgqm8408viwmm1ken,1,96.7,47.7,2025-05-15T17:04:09.540Z,2025-05-15T17:04:57Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5728754121,214,,5728753369,375,03:14.476,5728754113,55,37,5728754117,102,49.2,5728753211,16,,5728754125,231,50,5728753363,328,,5728754119,103,7.6,5728754107,78,,5728753359,15,,5728753213,56,5728754109,29,,5728753365,374,Center,5728753357,25,,5728754123,230,2025-05-15 18:04:09.312,99.3,5728754111,154,,,,
2815028987,34,43,1,3,16,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-15T17:04:11.572Z,2025-05-15T17:04:38Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728754001,144,44,5728753095,56,Back,5728753097,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029355,35,1,1,4,16,durq4oppf7c08tnbzrlebt0uz,1,50.3,50.0,2025-05-15T17:05:11.494Z,2025-05-15T17:24:33Z,659a50ce2qqdoptyyjyo4whjp,P. Cibicki,,,5728801375,189,,5728755393,213,4.26,5728755385,56,Back,5728755391,212,18.3,5728755387,140,42.6,5728755389,141,25.8,5728755395,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029393,36,1,1,4,18,durq4oppf7c08tnbzrlebt0uz,1,42.6,25.8,2025-05-15T17:05:12.966Z,2025-05-15T17:05:17Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5728755595,213,5.81,5728755589,140,65.4,5728755587,56,Right,5728755591,141,7.9,5728755593,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029403,37,1,1,4,22,durq4oppf7c08tnbzrlebt0uz,1,70.3,17.9,2025-05-15T17:05:16.869Z,2025-05-15T17:05:20Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5728755665,140,75.3,5728755663,56,Center,5728755669,212,24.5,5728755667,141,53.1,5728755671,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029417,38,1,1,4,25,durq4oppf7c08tnbzrlebt0uz,1,80.3,63.4,2025-05-15T17:05:20.598Z,2025-05-15T17:05:22Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5728755751,212,9.7,5728755745,56,Center,5728755753,213,0.77,5728755747,140,86.9,5728755749,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029451,39,1,1,4,27,durq4oppf7c08tnbzrlebt0uz,1,86.9,73.3,2025-05-15T17:05:22.662Z,2025-05-15T17:05:37Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,1.0,,5728755911,140,87.4,5728755917,213,4.75,5728756233,210,13,5728755915,212,14.2,5728755907,155,,5728755909,56,Center,5728755913,141,52.5,5728755905,2,,5728756235,154,,,,,,,,,,,,,,,,,,,,,,,,,
2815029453,40,13,1,4,30,durq4oppf7c08tnbzrlebt0uz,1,88.4,53.0,2025-05-15T17:05:25.717Z,2025-05-15T17:55:34Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5728756253,231,50.2,5728756071,328,,5728756241,154,,5728756249,103,11.1,5728756237,84,,5728756067,15,,5728755925,17,,5728756247,102,42.5,5728756239,29,,5728755927,56,Center,5728755923,22,5728756251,230,100,5728756243,55,,,,,,,39,,,,,,,
2815029449,39,5,1,4,30,93ohqui2qgqm8408viwmm1ken,1,-1.6,61.5,2025-05-15T17:05:25.781Z,2025-05-15T17:54:49Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728755993,233,41,5728755885,56,Back,5728755887,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029461,41,5,1,4,30,durq4oppf7c08tnbzrlebt0uz,0,101.6,38.5,2025-05-15T17:05:25.781Z,2025-05-15T17:54:49Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5728755973,56,Center,5728755975,346,,5728756001,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029581,40,1,1,4,51,93ohqui2qgqm8408viwmm1ken,1,4.4,60.0,2025-05-15T17:05:46.533Z,2025-05-15T17:05:48Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728756609,124,,5728756629,189,,5728756613,140,3.9,5728756623,237,,5728756617,212,7.7,5728756619,213,4.64,5728756611,56,Back,5728756615,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029611,41,1,1,4,58,93ohqui2qgqm8408viwmm1ken,1,9.7,54.6,2025-05-15T17:05:53.700Z,2025-05-15T17:05:55Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5728756835,140,18.2,5728756833,56,Back,5728756837,141,49.7,5728756839,212,9.5,5728756841,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029651,42,1,1,5,0,93ohqui2qgqm8408viwmm1ken,1,18.2,49.7,2025-05-15T17:05:55.349Z,2025-05-15T17:05:59Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728757033,140,12.6,5728757035,141,85.3,5728757039,213,1.81,5728757037,212,24.9,5728757031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029661,43,1,1,5,4,93ohqui2qgqm8408viwmm1ken,1,12.7,85.4,2025-05-15T17:05:58.997Z,2025-05-15T17:06:00Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728757117,141,58.1,5728757119,212,19.2,5728757115,140,8.1,5728757121,213,4.46,5728757113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029681,44,1,1,5,5,93ohqui2qgqm8408viwmm1ken,1,6.6,62.9,2025-05-15T17:06:00.597Z,2025-05-15T17:06:03Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5728757241,140,10.5,5728757247,213,1.35,5728757239,56,Back,5728757245,212,18.4,5728757243,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029703,45,1,1,5,8,93ohqui2qgqm8408viwmm1ken,1,13.6,90.3,2025-05-15T17:06:03.636Z,2025-05-15T17:06:08Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728757389,141,88.7,5728757387,140,19.0,5728757393,213,6.09,5728757391,212,5.8,5728757385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029715,46,1,1,5,13,93ohqui2qgqm8408viwmm1ken,0,30.9,93.6,2025-05-15T17:06:07.845Z,2025-05-15T17:06:09Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728757435,213,0.16,5728757425,155,,5728757433,212,6.1,5728757427,56,Back,5728757429,140,36.6,5728757431,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029713,42,61,1,5,14,durq4oppf7c08tnbzrlebt0uz,1,79.1,9.5,2025-05-15T17:06:08.963Z,2025-05-15T17:06:09Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5728757423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029743,47,61,1,5,16,93ohqui2qgqm8408viwmm1ken,0,28.7,97.7,2025-05-15T17:06:10.887Z,2025-05-15T17:06:16Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728757557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029747,43,5,1,5,17,durq4oppf7c08tnbzrlebt0uz,1,71.4,-0.7,2025-05-15T17:06:12.742Z,2025-05-15T17:54:49Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728757565,56,Right,5728757633,233,48,5728757567,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029753,48,5,1,5,17,93ohqui2qgqm8408viwmm1ken,0,28.6,100.7,2025-05-15T17:06:12.742Z,2025-05-15T17:54:50Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728757639,233,43,5728757589,347,,5728757587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029829,44,1,1,5,30,durq4oppf7c08tnbzrlebt0uz,1,71.0,0.0,2025-05-15T17:06:24.949Z,2025-05-15T17:06:27Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728758115,212,23.0,5728758119,1,,5728758117,213,0.51,5728758111,140,90.2,5728758113,141,14.4,5728758107,107,,5728758109,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029831,45,61,1,5,32,durq4oppf7c08tnbzrlebt0uz,0,90.3,14.4,2025-05-15T17:06:27.494Z,2025-05-15T17:06:27Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5728758127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029841,49,61,1,5,33,93ohqui2qgqm8408viwmm1ken,1,18.8,86.3,2025-05-15T17:06:28.695Z,2025-05-15T17:06:28Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728758173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029881,51,1,1,5,36,93ohqui2qgqm8408viwmm1ken,1,14.9,83.9,2025-05-15T17:06:31.237Z,2025-05-15T17:06:34Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728758391,141,71.4,5728758395,213,4.01,5728758387,56,Back,5728758389,140,8.1,5728758393,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029891,52,1,1,5,39,93ohqui2qgqm8408viwmm1ken,1,11.0,77.9,2025-05-15T17:06:33.942Z,2025-05-15T17:06:35Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728758463,212,6.9,5728758459,140,13.2,5728758457,56,Back,5728758465,213,1.23,5728758461,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029905,53,1,1,5,40,93ohqui2qgqm8408viwmm1ken,1,13.2,87.4,2025-05-15T17:06:35.365Z,2025-05-15T17:06:36Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728758549,212,7.6,5728758547,141,87.1,5728758545,140,20.4,5728758551,213,6.26,5728758543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029913,54,1,1,5,41,93ohqui2qgqm8408viwmm1ken,1,20.4,87.1,2025-05-15T17:06:36.229Z,2025-05-15T17:06:37Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728758587,141,94.1,5728758589,212,6.8,5728758585,140,15.8,5728758591,213,2.36,5728758599,156,,5728758583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029929,55,1,1,5,43,93ohqui2qgqm8408viwmm1ken,1,14.7,93.5,2025-05-15T17:06:37.974Z,2025-05-15T17:06:39Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728758645,212,8.2,5728758641,140,13.0,5728758647,213,4.49,5728758639,56,Back,5728758643,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029949,56,1,1,5,44,93ohqui2qgqm8408viwmm1ken,0,13.0,81.8,2025-05-15T17:06:39.030Z,2025-05-15T17:06:41Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728758729,56,Back,5728758731,140,32.1,5728758737,213,0.26,5728758735,212,20.7,5728758733,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029961,46,61,1,5,48,durq4oppf7c08tnbzrlebt0uz,1,67.4,7.3,2025-05-15T17:06:42.902Z,2025-05-15T17:06:43Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728758803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815029993,48,1,1,5,50,durq4oppf7c08tnbzrlebt0uz,1,68.2,14.0,2025-05-15T17:06:44.997Z,2025-05-15T17:06:45Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5728758903,212,6.0,5728758897,56,Center,5728758899,140,65.6,5728758905,213,2.05,5728758901,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030001,49,1,1,5,50,durq4oppf7c08tnbzrlebt0uz,0,65.6,21.8,2025-05-15T17:06:45.526Z,2025-05-15T17:06:46Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5728758949,212,12.0,5728758947,141,26.1,5728758951,213,0.25,5728758945,140,76.7,5728758943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030007,57,8,1,5,52,93ohqui2qgqm8408viwmm1ken,1,25.1,70.6,2025-05-15T17:06:47.765Z,2025-05-15T17:06:47Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728758989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030111,59,1,1,5,57,93ohqui2qgqm8408viwmm1ken,1,10.8,57.8,2025-05-15T17:06:52.533Z,2025-05-15T17:07:02Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5728759513,212,16.5,5728759509,140,23.0,5728759507,56,Back,5728759515,213,5.60,5728759511,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030135,60,1,1,6,7,93ohqui2qgqm8408viwmm1ken,1,44.5,52.5,2025-05-15T17:07:02.038Z,2025-05-15T17:07:05Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728759643,141,68.5,5728759641,140,43.6,5728759647,213,1.66,5728759639,56,Back,5728759645,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030167,61,1,1,6,10,93ohqui2qgqm8408viwmm1ken,1,49.9,74.7,2025-05-15T17:07:05.142Z,2025-05-15T17:07:08Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728759825,56,Left,5728759835,213,0.86,5728759831,141,95.6,5728759827,140,61.6,5728759833,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030169,62,1,1,6,13,93ohqui2qgqm8408viwmm1ken,1,62.3,92.0,2025-05-15T17:07:08.326Z,2025-05-15T17:07:10Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728759849,212,7.5,5728759847,141,87.5,5728759843,56,Left,5728759851,213,3.56,5728759845,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030187,63,1,1,6,15,93ohqui2qgqm8408viwmm1ken,1,54.1,88.0,2025-05-15T17:07:10.357Z,2025-05-15T17:07:13Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728759925,213,4.11,5728759921,141,71.1,5728759919,140,46.6,5728759917,56,Back,5728759923,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030199,64,1,1,6,18,93ohqui2qgqm8408viwmm1ken,1,46.5,66.7,2025-05-15T17:07:13.094Z,2025-05-15T17:07:15Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5728759993,140,41.9,5728759995,141,45.2,5728759997,212,15.4,5728759999,213,4.39,5728759991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030223,65,1,1,6,20,93ohqui2qgqm8408viwmm1ken,1,43.2,46.0,2025-05-15T17:07:15.190Z,2025-05-15T17:07:18Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728760123,140,47.4,5728760133,213,1.39,5728760125,141,81.8,5728760129,212,24.7,5728760121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030255,66,1,1,6,23,93ohqui2qgqm8408viwmm1ken,1,54.7,84.5,2025-05-15T17:07:18.709Z,2025-05-15T17:07:24Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728760315,212,12.9,5728760317,213,0.49,5728760311,140,65.5,5728760313,141,93.5,5728760309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030265,67,1,1,6,29,93ohqui2qgqm8408viwmm1ken,1,72.7,74.1,2025-05-15T17:07:24.567Z,2025-05-15T17:07:27Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728760379,56,Center,5728760383,141,63.4,5728760387,213,4.11,5728760381,140,67.9,5728760385,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030299,68,1,1,6,32,93ohqui2qgqm8408viwmm1ken,1,68.2,60.3,2025-05-15T17:07:27.190Z,2025-05-15T17:07:33Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728760575,140,79.1,5728760579,212,28.0,5728760577,141,22.8,5728760573,56,Center,5728760581,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030311,69,3,1,6,38,93ohqui2qgqm8408viwmm1ken,0,87.1,25.8,2025-05-15T17:07:33.414Z,2025-05-15T17:27:05Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5728760609,56,Center,5728760611,286,,5728806181,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030327,50,1,1,6,38,durq4oppf7c08tnbzrlebt0uz,1,12.8,75.0,2025-05-15T17:07:33.415Z,2025-05-15T17:27:07Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5728806393,213,5.93,5728760711,56,Back,5728806389,141,68.1,5728806387,140,24.9,5728806391,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030341,52,50,1,6,43,durq4oppf7c08tnbzrlebt0uz,1,28.6,65.0,2025-05-15T17:07:38.166Z,2025-05-15T17:07:42Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5728760811,56,Back,5728760959,233,70,5728760813,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030361,70,7,1,6,43,93ohqui2qgqm8408viwmm1ken,0,71.4,35.0,2025-05-15T17:07:38.167Z,2025-05-15T17:07:43Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728760949,233,52,5728760945,286,,5728760943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030347,53,61,1,6,44,durq4oppf7c08tnbzrlebt0uz,1,28.4,67.6,2025-05-15T17:07:38.838Z,2025-05-15T17:07:38Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5728760857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030371,54,1,1,6,45,durq4oppf7c08tnbzrlebt0uz,1,17.4,51.3,2025-05-15T17:07:40.631Z,2025-05-15T17:08:10Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5728761003,212,32.6,5728761773,155,,5728760999,141,34.2,5728760991,56,Back,5728761005,213,5.92,5728761009,1,,5728760995,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030377,55,1,1,6,46,durq4oppf7c08tnbzrlebt0uz,1,46.4,34.2,2025-05-15T17:07:41.606Z,2025-05-15T17:07:55Z,659a50ce2qqdoptyyjyo4whjp,P. Cibicki,,,5728761035,140,41.1,5728761033,56,Back,5728761053,156,,5728761041,213,4.26,5728761037,141,17.4,5728761039,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030445,56,1,1,7,0,durq4oppf7c08tnbzrlebt0uz,1,62.2,6.7,2025-05-15T17:07:55.446Z,2025-05-15T17:07:59Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5728761409,213,3.02,5728761407,212,19.8,5728761401,56,Back,5728761405,141,10.3,5728761403,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030471,57,1,1,7,4,durq4oppf7c08tnbzrlebt0uz,0,46.6,5.6,2025-05-15T17:07:59.446Z,2025-05-15T17:08:03Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5728761551,140,91.7,5728761559,1,,5728761557,213,0.61,5728761555,212,57.7,5728761553,141,54.0,5728761549,56,Center,5728761547,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030519,72,1,1,7,9,93ohqui2qgqm8408viwmm1ken,1,6.0,48.8,2025-05-15T17:08:04.502Z,2025-05-15T17:08:11Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5728761819,141,39.4,5728761817,140,11.2,5728761823,213,5.42,5728761815,56,Back,5728761821,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030539,73,1,1,7,16,93ohqui2qgqm8408viwmm1ken,1,19.7,37.4,2025-05-15T17:08:11.750Z,2025-05-15T17:08:13Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5728761945,189,,5728761923,140,35.7,5728761925,141,50.4,5728761929,213,0.48,5728761927,212,19.0,5728761921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030555,74,1,1,7,19,93ohqui2qgqm8408viwmm1ken,1,37.6,53.1,2025-05-15T17:08:14.533Z,2025-05-15T17:08:16Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5728761991,141,66.1,5728761995,213,1.15,5728761987,56,Back,5728761989,140,41.4,5728761993,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030561,75,1,1,7,21,93ohqui2qgqm8408viwmm1ken,1,44.3,66.9,2025-05-15T17:08:16.069Z,2025-05-15T17:08:17Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5728762063,213,1.32,5728762055,56,Back,5728762061,212,18.7,5728762059,141,93.5,5728762057,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030599,76,1,1,7,22,93ohqui2qgqm8408viwmm1ken,1,48.8,93.5,2025-05-15T17:08:17.398Z,2025-05-15T17:08:22Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5728762279,140,58.7,5728762277,56,Left,5728762283,212,10.4,5728762281,141,93.8,5728762285,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030623,77,1,1,7,27,93ohqui2qgqm8408viwmm1ken,1,73.7,92.9,2025-05-15T17:08:22.102Z,2025-05-15T17:08:26Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5728762411,141,93.6,5728762415,213,0.06,5728762407,56,Left,5728762409,140,81.8,5728762413,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
